576c7eb843b308b0343b989147a1418a4ed3a349a32161644543209a9577d3e4,c461703033c629344666be80a4a336d8da568a8ef00a0981bed3cab15b348a19,74b2433d9e661de20c64092be74af851896c8682d847b27df43c77891a8fd9cd,50243abb3c9f1527a96189f3a35236b84256d5dc8cc9a8dcab3f2efd52085bf4,c976e771bac80d7a12158a5242fa9673877ea78f5c4fefbe5057663a206e5259,be9b37c1153ed08f68ccabd237d3e0504e033d3da38314436f45fbf4c276346c,9fe8f55db37142f8f3904e9cb920fbb83b6753af3e108159646b5d917d8c6983,d74f1371bd1fc1bb74e11d9de3adfb5d77ebbeb34ee7f165687fb05681717268,ef65ed8d4a2ad9a60a964b59e5d9083fe5f8af9f5e660060f2547a9ee6e69323,6564c0b6a5a9c71b35a87a03e1742732329bb0db5e4d1ca022150a990af28af3,3ffc907ec2328d007322d22ad3260286148cfca7eb48c80668dab74dbef5f337,738edc4b57953e260de07515cfd6add1613e5aff64cfcb97e553113f78834393,3d1c019a486770aa4ed17e7034a43d6fd67327c668d09ab10661db075cb57bdd,c348828bb213786ee65cb2fbb4a9d4a126609867c93e47d618a5ebb52fefdf3b,02680372e300a8d1bae4bdc4233021b73ec8faf158b5aa7cde3eec66e7ba6e36,f1ab54638becbe7052877a1f60258f944f21151f4326f6d9082e864228b730fd,8013d6d85b75315b6099fb11deaf504dda119fb7742a558406fdf50eb9291c61,555ba863791fbb12f52c3536b07a55aa7584600d5f6959abd14236b5a80ae3e2,f0e01afbfca9765a4c51a9d7a130258c89de4bf3867653d74f985a2bce7777b1,3d96096fdd62d2a8b17f6ecc8f65a48db54e64aa6278dadeccedb3be2879019f,710be0156e8f6c47131aeefa31281f2b99abbf32b8d1f32c75220346e2b415c8,4e6e296b8683ead66183b2915f513ddf82d80dc778f164347ce5485b6bad8fab,2680bd7483cedf7c3b1ea9c95643cf0fb79f26d967f33e1218a76cd1ef356c63,d81d204ecbb863ef6d88f856091d874b3c5d725ac7c1853c752475567f7bc982,c2a7190aee7100490e3507183d89d634889ea9477ebb28562ebef058509ef16a,08c9308aa6cb451ecfcf20b1f7952cd6491320bffcb53dc0b457a5d522d430ca,51b13aca06b69dbad9d53807081df8202e6a7bb6b54b520289efe6a27ad00369,30a0ad2267648af10465d0e4e76cc5bd5ef7374ae5ab5c93428f1603dced99d8,388d9865b6f2fc3dee9931be398a1073fd9be329062a63608e889b20420ca69c,30db15ec4e40799a0547135ddd86c0345a2e05d6dd1ded55e5fd48f02370628a,2df42a1838494408bf86b4310cdd9a8c2b8107f6d4d98f8b15f18babca6bd013
"60","2","0","1","15","皮靴","0","即使不是冒險者也很喜歡的基本款。\n很輕，也很適合走路，\n穿得越久就會越合腳。","0","0","101431","0","0","0","101431","1","0","0","0","0","0","0","43","0","1","0","2","0","0","0","0"
"60","2","0","1","0","時尚貝雷帽","0","原本是畫家愛用的帽子，\n但因為很適合用來遮陽跟擋風，\n所以很受新手冒險者的歡迎。","0","0","101521","0","0","0","101521","1","0","1","0","0","0","0","52","0","0","0","2","3","0","0","0"
"60","2","1","1","0","幹勁手鍊","0","只要裝備之後，就會湧出幹勁的\n不可思議的手鍊。\n具有提升攻擊力的效果。","0","0","101551","3","0","0","101551","1","0","0","0","0","0","0","55","25","0","0","3","0","0","0","0"
"60","2","1","1","0","守護墜飾","0","有著四葉幸運草圖案的\n護身符。\n據說能夠帶來幸運，\n能保護持有者的安全。","0","0","101581","0","0","0","101581","1","0","0","0","0","0","0","58","50","0","0","3","0","0","0","0"
"60","2","0","1","0","氣魄手環","0","帶有魔力的手鍊。\n戴上之後氣魄就會高漲，\n有能使裝備者的魔法攻擊力\n提升的效果。","0","0","101611","0","0","0","101611","1","0","1","0","0","0","0","61","25","0","0","3","3","0","0","0"
"160","6","0","1","30","齒輪劍","0","刀刃與刀柄是用齒輪接合的\n一把很稀有的劍。\n這是由鐘錶商人與鐵匠所合作\n開發出來的武器。","0","0","102011","13","0","0","102011","2","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0"
"320","14","0","1","60","湛藍之血","0","模仿某把獻給貴族的名劍\n所製造出來的一把劍。\n不僅兼具了外表的美觀，\n銳利度也很不錯，實用性相當高。","0","0","102013","27","0","0","102013","2","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0"
"320","14","1","1","0","極光之劍","0","會發出七色光芒的美麗之劍。\n只要揮動刀身就會閃耀光芒，\n劃過的軌跡宛如光於空中飛舞一般。","0","0","102014","27","0","0","102014","2","0","1","0","0","0","0","1","0","0","0","10","0","0","0","0"
"320","14","0","1","35","彎月刀","0","有著美麗曲線的一把刀。\n過去曾有位以勇猛著稱的將軍，\n說這把刀沾上血液實屬可惜，\n將之視為美術品珍藏的頂級武器。","0","0","102041","30","0","0","102041","2","0","0","0","0","0","0","4","0","0","0","9","0","0","0","0"
"160","6","0","1","0","野戰小刀","0","比起戰場，在森林或山上遇難時，\n更能發揮它真正的價值。\n為了幫助遇難者能生存下去，\n藏有許多機關。","0","0","102071","13","0","0","102071","2","0","0","5","0","0","0","7","0","0","0","6","0","0","0","0"
"320","14","0","1","0","皮製指虎","0","在皮革裡嵌入鐵塊，\n強化拳頭威力的武器。\n是為了希望能將武器融入自己肉體\n的武道家所設計的裝備。","0","0","102101","27","0","0","102101","2","0","0","10","0","0","0","10","0","0","0","10","0","0","0","0"
"320","14","0","1","0","水晶之弓","0","使用來自冰晶山脈的素材，\n所製作而成的一把弓。\n由於水晶可以當作魔法的觸媒，\n因此可以射出夾帶魔力的箭。","0","0","102131","27","0","0","102131","2","0","1","0","0","0","0","13","0","0","0","9","0","0","0","0"
"160","6","1","1","0","三叉戟","0","擁有相當於能讓整座大陸沉沒於\n海裡的力量，是力量與海神\n波賽頓三叉戟相近的一把長戟。","0","0","102162","12","0","0","102162","2","0","0","0","0","0","0","16","0","0","0","7","0","0","0","0"
"320","14","3","1","0","火焰之矛","0","灌注了火精靈之力的長戟。\n宛如搖曳火焰一般的矛頭，\n打倒越多魔物\n就會燃燒得越旺盛。","0","0","102163","20","0","0","102163","2","0","0","0","0","0","0","16","0","0","0","10","0","0","0","0"
"160","6","0","1","0","金屬戰斧","0","鋼製的戰斧。\n與伐木用的斧頭不同，\n以作為武器為目的而被鍛造出來，\n因此具有明確的殺傷力。","0","0","102191","16","0","0","102191","2","0","0","0","0","0","0","19","0","0","0","6","0","0","0","0"
"320","14","0","1","0","精鋼斧","0","使用先進的鑄造技術，\n所製作而成的戰斧。\n善用它的重量來進行攻擊，\n可殲滅敵人。","0","0","102192","34","0","0","102192","2","0","0","0","0","0","0","19","0","0","0","9","0","0","0","0"
"160","6","0","1","0","綠意之杖","0","與自然有著緊密連結的精靈族，\n所製作的法杖。\n除了將其當作武器使用以外，\n也會用來祈禱豐收。","0","0","102221","0","0","0","102221","2","0","0","0","0","0","0","22","0","0","0","7","16","0","0","0"
"320","14","0","1","0","雛龍之杖","0","看似抱著寶玉的\n龍形法杖。\n雖然稀微，\n但似乎蘊藏著龍之力。","0","0","102222","0","0","0","102222","2","0","0","0","0","0","0","22","0","0","0","10","34","0","0","0"
"160","6","0","1","0","醫生掰掰法杖","0","與恢復魔法配合度很高的法杖。\n是恢復魔法師的\n愛用道具。","0","0","102251","0","0","0","102251","2","0","1","0","0","0","0","25","0","0","0","6","13","0","0","0"
"320","14","0","1","0","獨角獸的慈愛","0","使用貴重的獨角獸之角製成的法杖。\n獨角獸之角有著治癒的力量，\n能夠提升恢復魔法的效果","0","0","102252","0","0","0","102252","2","0","1","0","0","0","0","25","0","0","0","9","27","0","0","0"
"160","8","0","1","90","智慧之服","0","過去僧侶為傳教，\n而到各地旅行時所穿著的服裝。\n由於很方便行動又堅固耐用，\n所以很多魔法師也很愛穿。","0","0","102281","5","0","0","102281","2","0","0","0","0","0","0","28","0","0","0","8","0","0","0","0"
"320","12","1","0","150","輕板甲","1","用薄板所製成的鎧甲。\n擁有穩固的防禦力，以及因重量\n較輕而方便行動是它的特徵。","0","0","102282","7","0","0","102282","2","0","1","0","0","0","0","28","0","0","0","14","0","0","0","0"
"160","6","1","0","95","鱗甲","1","將金屬或皮革以鱗片的方式貼合\n而成的鎧甲。比一般的鎧甲還易於\n活動，對斬擊與突刺的抵抗力很強，\n相反地，較難抵禦鈍器的打擊。","0","0","102311","0","0","0","102311","2","0","0","0","0","0","0","31","0","0","0","9","0","0","0","0"
"320","10","2","0","180","精鋼鎧甲","1","使用先進的鑄造技術，\n所製作而成的堅固鎧甲。\n一般的攻擊完全無法傷害到\n穿著這套鎧甲的人。","0","0","102312","0","0","0","102312","2","0","1","0","0","0","0","31","0","0","0","14","0","0","0","0"
"160","6","0","0","90","民俗服飾","1","融入了阿斯特賴亞傳統設計的衣服。\n購買時需要有相符的身份與家世。","0","0","102341","6","0","0","102341","2","0","0","0","0","0","0","34","0","0","0","9","0","0","0","0"
"320","10","1","0","120","忍者裝扮","1","想要在暗地裡行動，\n沒有比這套更加適合的服裝了。\n據說在某個國家，職業級間諜\n都很愛穿這套衣服。","0","0","102342","7","0","0","102342","2","0","1","0","0","0","0","34","110","0","0","14","0","0","0","0"
"160","6","0","0","65","春日長袍","1","讓人聯想到春天的可愛長袍。\n作工部份相當堅實，很適合在\n旅行時使用，從外觀設計到\n實用性都受到不少人的喜愛。","0","0","102371","0","0","0","102371","2","0","1","0","0","0","0","37","0","0","0","8","4","0","0","0"
"320","10","1","0","120","北國長袍","1","為寒冷的北方國家所喜愛。羊毛\n製成的線十分溫暖，因此用這些\n線所織成的斗篷能夠好好地包住\n肩膀與手臂，不受到寒風的侵擾。","0","0","102372","0","0","0","102372","2","0","2","0","0","0","0","37","0","0","0","14","7","0","0","0"
"320","6","3","0","135","塔盾","1","相當於與人等高的金屬大盾。\n雖然有著壓倒性的防禦力，但另一\n方面，因為重量的關係而難以移動。","0","0","102401","7","0","0","102401","2","0","0","0","0","0","0","40","0","0","0","15","0","0","0","0"
"160","6","1","0","30","小丑靴","1","以小丑的形象製作而成的\n時尚靴子。\n穿上之後，心情就會變得開朗。","0","0","102431","2","0","0","102431","2","0","0","0","0","0","0","43","0","1","0","8","0","0","0","0"
"320","10","2","0","60","狩獵靴","1","使用棲息於高山之魔物的骨頭\n所製作而成的靴子。\n那野性奔放的設計，可以喚醒野性！","0","0","102432","3","0","0","102432","2","0","1","0","0","0","0","43","0","2","0","15","0","0","0","0"
"160","8","0","1","30","女巫靴","0","為了採集製作魔法藥的素材，\n而旅行各地的魔法師所穿著的鞋子。\n為了能承受各種嚴峻的環境，\n所以作工非常堅固。","0","0","102461","0","0","0","102461","2","0","1","0","0","0","0","46","0","0","0","9","8","0","0","0"
"160","6","1","0","90","可愛報童帽","1","附有防風鏡的報童帽。\n看起來像氣球的剪影一樣非常可愛，\n是受到蘭德索爾少男少女們\n矚目的一項道具。","0","0","102491","3","0","0","102491","2","0","0","0","0","0","0","49","0","0","0","8","0","0","0","0"
"160","10","1","0","90","羅馬軍團盔","1","古代戰士們所使用的頭盔。\n作工非常堅固，\n即使在現代也十分合用。","0","0","102493","0","0","0","102493","2","0","1","0","0","0","0","49","0","0","0","9","0","0","0","0"
"320","10","1","0","0","修女兜帽","1","修女所使用的頭巾。\n她們能給予受了傷的人們，\n身與心之上的療癒。","0","0","102521","0","0","10","102521","2","0","3","0","0","0","0","52","0","0","0","16","7","0","0","0"
"160","12","0","1","0","勇氣寶珠","0","能夠賦予戰鬥所需之『仁．智．勇』\n的『勇』的寶珠。\n能夠毫不畏懼地面對各種敵人，\n勇氣的護身符。","0","0","102551","11","0","0","102551","2","0","0","5","0","0","0","55","30","0","0","9","0","0","0","0"
"320","20","1","1","0","尖刺手環","0","帶有魔物身上刺狀鱗片的手鐲。\n有提升裝備者力量的效果。由於是\n用兇暴的魔物身上的鱗片製作而成，\n因此是件在市面上相當少見的裝備。","0","0","102552","20","0","5","102552","2","0","0","10","0","0","0","55","0","0","0","18","0","0","0","0"
"160","12","1","1","55","仁愛寶珠","0","能夠提供戰鬥所需之『仁．智．勇』\n的『仁』之寶珠。\n祈求能夠保護自己跟夥伴，\n是充滿愛的心之護身符。","0","0","102581","0","0","0","102581","2","0","1","0","0","0","0","58","25","0","0","10","0","0","0","0"
"320","20","2","1","120","勝利的編織手環","0","祈禱騎士能夠平安返回，\n蘊含如此心意所製作而成的手環。\n這股心意會保護裝備者，\n讓防禦力上升。","0","0","102582","0","0","0","102582","2","0","2","0","0","0","0","58","0","0","0","17","0","0","0","0"
"160","12","0","1","0","魔法眼鏡","0","能夠提升裝備者魔法攻擊力的\n特殊眼鏡。\n將魔法石當作素材\n製作而成。","0","0","102611","0","0","0","102611","2","0","1","0","0","0","0","61","0","0","0","9","11","0","0","0"
"160","12","0","1","0","智慧寶珠","0","能夠提供戰鬥所需之『仁．智．勇』\n的『智』之寶珠。\n是能夠讓腦袋變得清晰，\n並能提升魔法效果的智力護身符。","0","0","102612","0","0","0","102612","2","0","0","5","0","0","0","61","25","0","0","10","10","0","0","0"
"320","6","0","0","0","魔法單眼鏡","1","高階魔法師會使用的單眼鏡。\n金屬部份刻有符文，\n有著能讓裝備者魔力上升的力量。","0","0","102613","0","0","0","102613","2","0","2","0","0","0","0","61","0","0","0","17","24","0","0","0"
"320","16","0","0","0","圖紋手鐲","1","銀製手鐲上鑲嵌著魔法石，\n並且刻著特殊印記的配件。\n能夠活化魔法的流動，\n有著能提升使用者魔力的效果。","0","0","102614","0","0","0","102614","2","0","1","10","0","0","0","61","0","0","0","18","20","0","0","0"
"1400","12","0","0","90","閃耀之劍","1","使用隕石碎片製成的單刃彎刀。\n當刀身照耀於光線之下時，\n將會像星空一般閃爍。","0","0","103011","40","0","0","103011","3","0","0","0","0","0","0","1","0","0","0","19","0","0","0","0"
"3000","20","0","0","115","龍紋劍","1","描繪那龍之吐息所製成的一把劍。\n有著較為寬闊的刀刃。比起突刺，\n更適合用來斬切。揮動它的模樣，\n看起來宛若是龍在空中飛舞一般。","0","0","103012","53","0","0","103012","3","0","0","0","0","0","0","1","0","0","0","29","0","0","0","0"
"4000","20","0","0","135","羽刃之劍","1","某位魔法師為了接近戰\n所使用過的劍。腕力較弱的他，\n在大鳥的羽毛上施加了魔法，\n進而造出了這把極為輕型的劍。","0","0","103013","61","0","0","103013","3","0","0","0","0","0","0","1","0","0","0","37","0","0","0","0"
"3000","32","0","0","65","月光刀","1","存在於東國的某個劍術流派中，\n授予獲得宗師認可的人的刀劍。\n因寄宿著月光之力，而更能夠\n琢磨精鍊裝備者的五感與靈力。","0","0","103041","58","0","0","103041","3","0","0","0","0","0","0","4","0","0","0","30","0","0","0","0"
"4000","40","0","0","75","雷神刀","1","是某位技術甚高的武士，\n在退治雷獸時所使用的刀。\n斬除了雷獸的刀身，\n寄宿著閃電之力。","0","0","103042","68","0","0","103042","3","0","0","0","0","0","0","4","0","0","0","40","0","0","0","0"
"1400","12","0","0","0","鉑金小刀","1","是以高價珍貴的白金，\n打造而成的短劍。\n不少貴族把它藏在懷中以用來護身。","0","0","103071","40","0","0","103071","3","0","0","15","0","0","0","7","0","0","0","19","0","0","0","0"
"4000","45","0","0","0","吸血鬼匕首","1","擁有意志並且不斷渴望著鮮血，\n是把令人畏懼的短劍。　\n沾染上血跡而生鏽的部分\n將會比平時更閃爍著惡寒之氣。","0","0","103072","61","0","0","103072","3","0","0","0","0","0","0","7","0","0","0","40","0","3","0","0"
"3000","20","0","0","0","龍牙之爪","1","仿照兇惡之黑龍的下顎形狀而製的\n鉤爪。暗器的一種，據說以前使用\n這種鉤爪暗殺人時，會在爪上塗上\n毒液，提高殺傷能力。","0","0","103101","53","0","0","103101","3","0","0","15","0","0","0","10","0","0","0","30","0","0","0","0"
"3000","20","0","0","0","邱比特之弓","1","過去曾有一位男人以此弓狩獵，\n並將狩得的獵物贈於心上人成就了\n愛戀。他因此事而做為契機閃念，\n以愛神命名這把弓。","0","0","103131","53","0","0","103131","3","0","3","0","0","0","0","13","0","0","0","30","0","0","0","0"
"4000","40","0","0","0","惡魔之弓","1","是被人類迫害，而被追討到地底\n深處的魔族所製造的弓。\n只要是踏入他們的領域的人類，\n就會葬送於這把弓下。","0","0","103132","61","0","0","103132","3","0","3","0","0","0","0","13","0","0","0","41","0","0","0","0"
"1400","18","3","0","0","騎士的驕傲","1","贈送給名譽騎士的斧戟。\n其刀刃堅實銳利不容折損，\n如同體現了為國為民而戰的騎士，\n心中的那股驕傲。","0","0","103161","35","0","0","103161","3","0","0","0","0","0","0","16","0","0","0","19","0","0","0","0"
"3000","20","5","0","0","絕對之矛","1","用來刺殺的長戟。\n它的殺傷能力，\n能輕易刺穿堅固的鎧甲，\n僅一擊便能奪走敵人性命。","0","0","103162","46","0","0","103162","3","0","0","0","0","0","0","16","0","0","0","30","0","0","0","0"
"1400","12","0","0","0","天球斧","1","以湛藍天體點綴的戰斧。\n象徵著世界本質的天體，\n能吸收天與地的能量，\n進而賦予裝備者力量。","0","0","103191","50","0","0","103191","3","0","0","0","0","0","0","19","0","0","0","20","0","0","0","0"
"3000","46","0","0","0","麗花戰斧","1","被賦予著華麗之花的這把斧頭，\n每次揮舞，就會綻放出大朵鮮血。","0","0","103192","66","0","0","103192","3","0","0","0","0","0","0","19","0","0","0","30","0","0","0","0"
"4000","66","0","0","0","閃電之斧","1","是研究先進武器製造的某個工坊的\n自豪之作。\n能在斧頭的內部積蓄雷電，\n並能夠在攻擊之際一齊放出。","0","0","103193","77","0","0","103193","3","0","0","0","0","0","0","19","0","0","0","41","0","0","0","0"
"1400","12","0","0","0","芒刺血杖","1","某個殘酷的魔法師團體，\n使過的法杖。\n被害者人們的鮮血，\n將此法杖染上了鮮明的血紅色。","0","0","103221","0","0","0","103221","3","0","0","0","0","0","0","22","0","0","0","19","50","0","0","0"
"4000","20","0","0","0","惡魔之角","1","據說是某位魔法師與惡魔交易之後，\n而獲得的問題法杖。\n傳說被擊倒的敵人之魂，\n將會透過此法杖獻上給惡魔。","0","0","103222","0","0","0","103222","3","0","0","0","0","0","0","22","0","0","0","40","77","0","0","0"
"1400","12","0","0","0","天球的守護","1","是將占星術為業的某個魔法師一族，\n所使用的法杖。\n據說他們能藉由觀測星象，\n預知未來。","0","0","103251","0","0","0","103251","3","0","2","0","0","0","0","25","0","0","0","20","40","0","0","0"
"3000","20","0","0","0","花蕾之杖","1","試圖拯救人們的意念，\n使花蕾綻放，\n而那純淨的能量，\n成為了治癒的力量","0","0","103252","0","0","0","103252","3","0","3","0","0","0","0","25","0","0","0","29","53","0","0","0"
"1400","32","1","0","245","時尚盔甲","1","以強大又時尚的騎士為主題，\n所製作出的鎧甲。但不管再怎麼\n盛裝打扮，若不具有相應的實力，\n魅力定會減半。","0","0","103281","11","0","0","103281","3","0","1","0","0","0","0","28","0","0","0","21","0","0","0","0"
"3000","42","2","0","325","戰陣鎧衣","1","將威猛的男人全部擊敗，\n成為鬥技場女王的女戰士的鎧甲。\n傳聞對戰對手只見到她那\n如野獸般的銳利眼光就戰意全失了。","0","0","103282","15","0","0","103282","3","0","2","0","0","0","0","28","0","0","0","32","0","0","0","0"
"4000","25","2","0","380","重金屬盔甲","1","使用厚實的鐵板組合而成的鎧甲。\n捨去輕便性，而著重於防禦力。\n是使用斧頭或大劍的戰士們\n愛用的裝備之一。","0","0","103283","17","0","0","103283","3","0","2","0","0","0","0","28","0","0","0","43","0","0","0","0"
"1400","30","3","0","245","華麗盔甲","1","愛好華麗的騎士，向設計師委託\n而製成的鎧甲。\n過於華麗的緣故，在戰場上格外顯\n眼，在敵人眼中也正好成為了靶子。","0","0","103311","0","0","0","103311","3","0","2","0","0","0","0","31","0","0","0","21","0","0","0","0"
"1400","30","1","0","180","多層次服飾","1","在布料上覆蓋一層皮革長袍的服飾。\n具有優異的防寒效果，\n適合在寒冷的地方採集素材時穿著。","0","0","103341","10","0","0","103341","3","0","1","0","0","0","0","34","160","0","0","21","0","0","0","0"
"3000","25","2","0","235","宮廷服飾","1","任職於王城內的女騎士所著裝之服。\n使用了高級的皮革與黑色金屬，\n在胸前還有顯示騎士的身分地位的\n裝飾。構思極具品味。","0","0","103342","13","0","0","103342","3","0","1","0","0","0","0","34","210","0","0","32","0","0","0","0"
"4000","75","2","0","205","玻斯菊服飾","1","是精靈族的女王，在和其他種族的\n和平協定會議上所穿著的服飾。\n精靈族為以防萬一，在女王的\n服飾上施加了強力魔法的薄紗。","0","0","103343","15","0","0","103343","3","0","2","0","0","0","0","34","370","0","0","44","0","0","0","0"
"3000","30","2","0","235","邱比特長袍","1","以傳說中愛神的服裝為形象\n製作的長袍。\n背上之羽，因魔法漂浮。\n讓人分不出來它與真品之差。","0","0","103371","0","0","0","103371","3","0","4","0","0","0","0","37","0","0","0","32","13","0","0","0"
"4000","25","2","0","245","哲學家長袍","1","一生輔佐自幼即成為皇帝的少年的\n哲學家，所著的服裝。\n指引皇帝踏上正途，\n他引領了國家朝著更好的未來邁進。","0","0","103372","0","0","5","103372","3","0","4","0","0","0","0","37","0","0","0","43","14","0","0","0"
"3000","25","6","0","290","石榴石之盾","1","驍勇果敢的將軍之盾。\n他只要一站上戰場，\n親自率兵破軍殺敵，\n引領軍隊迎向勝利。","0","0","103401","8","0","0","103401","3","0","0","0","0","0","0","40","0","0","0","34","0","0","0","0"
"1400","25","2","0","90","忍者鞋","1","穿上之後可以消除腳步聲的特殊靴。\n傳說是東國間諜所穿的靴子，\n但有關於他們的任何情報，\n一直都是個謎。","0","0","103431","5","0","0","103431","3","0","1","0","0","0","0","43","0","3","0","23","0","0","0","0"
"3000","45","0","0","115","擊劍之靴","1","為了使用西洋劍的劍士們，\n所製成的靴子。相當輕盈，\n是對於比起力量更重視機動性\n的細劍士，最合適的一件裝備。","0","0","103432","26","0","0","103432","3","0","0","0","0","0","0","43","0","4","0","35","0","0","0","0"
"3000","46","3","0","115","女巫宮廷靴","1","魔法師的正式服裝之一的靴子。\n附有無論走在任何地方\n都不會髒掉的魔法。","0","0","103461","0","0","0","103461","3","0","4","0","0","0","0","46","0","0","0","34","20","0","0","0"
"3000","40","5","0","235","黑龍頭盔","1","信仰曾存在的黑龍的騎士團\n所用的頭盔。\n他們為了供奉活祭品給龍，\n不斷奪走無辜的人的性命。","0","0","103491","0","0","0","103491","3","0","4","0","0","0","0","49","0","0","0","35","0","0","0","0"
"1400","20","0","0","90","女巫髮箍","1","魔法師的一家人，贈送給為修行\n而離家的女兒的髮箍。\n是母親以自己的魔力，\n以及愛所製成。","0","0","103521","0","0","0","103521","3","0","4","0","0","0","0","52","0","0","0","23","20","0","0","0"
