4477a3a05760f4230f5170e6a47c8a0a506a0f4feebe2aa680cd40044974868a,f06a3203d7826ab8077ce599cf5c5d61256a92995fc9e57537da3ef4683bfac8,d7f861cb81a03d6f92e4dfb7dc38fd660668e53bcfd1056980ff5ccb5fa42e88,64b28806e0d92cdc5ca17e43c46e721dd001803a5910cd9ea3b3bb29ceaef22a,02f08856aab9911b9ecd85f89d31f72294abd72cf13e97983ddff42fcd70c376,00595c25dc755ae86f4d0da8e18bb532d04768b5873400c535d93d28777063d9,013cce0eb49bef0c8dff2cc33d3e30f9610797fae41b625fc178a425858173f9,4ddcb97e8fd7f5645c691f90e19193425ddcd1b5875dbc626ff1d2eb349c75dd,142feb089d924235d6425a06737cb1adf05a3d5e6fd37c603975a582691aabd9,a92f856b087de1d4708acd2e6b7a7765fda795d34e5f314efd89c90349d492ab,1021abadd3b71c5833ef19f6c041bf92975ab827286880e6b5fa70a0b01b703f,6fc05e03519d64d6e0af23e455c1160fa27d35982dadb41b85504234b9aa2bbf,1a27eb8d62c2bc09a25bbeb77f44efd170426822f68f98dced12859ad3e287b9
"1","獅子","山貓","0","3230004","0","0","海鷗","1","0","老虎","1","0"
"0","牙骨質","琺瑯質","0","3230005","1","0","象牙質","1","0","牙齦","1","0"
"0","台灣藍鵲","藍腹鷴","0","3230006","1","0","帝雉","1","0","黑面琵鷺","1","0"
"0","單瓣型","仙人掌型","0","3230007","1","0","白頭翁開","1","0","羅塞塔型","1","0"
"0","海豚","山椒魚","0","3230008","1","0","鱷魚","0","0","日本獼猴","1","0"
"0","兀鷲","蝙蝠","0","3230010","1","0","飛鼠","0","0","雕鴞","1","0"
"0","企鵝","海豚","0","3230011","1","0","鼯鼠","0","0","鴕鳥","1","0"
"1","蝙蝠","蠑螈","0","3230012","0","0","壁虎","1","0","蝸牛","1","0"
"0","腹","胸","0","3230013","1","0","頭","1","0","屁股","1","0"
"0","白枕鶴","大天鵝","0","3230014","1","0","燕子","1","0","麻雀","1","0"
"0","蝙蝠","烏龜","0","3230016","1","0","蛇","0","0","人類","1","0"
"0","貪吃佩可","雪菲","0","3231001","1","0","可可蘿","0","0","凱留","1","0"
"0","帆稀","怜","0","3231002","1","0","可可蘿","1","0","拉比林斯達","1","0"
"0","1","4","0","3310001","1","0","2","0","0","3","1","0"
"0","銅","鋁","0","3310003","1","0","銀","0","0","金","1","0"
"0","英吋","尺","0","3310005","1","0","公尺","1","0","法拉","1","0"
"0","正切","餘弦","0","3310006","1","0","正弦","1","0","多切","1","0"
"0","長方形","菱形","0","3310007","1","0","正方形","1","0","扇形","1","0"
"0","827","215","0","3310008","1","0","405","0","0","112","1","0"
"0","D","E","0","3310009","1","0","L","1","0","A","1","0"
"1","金","鋁","0","3310010","0","0","鐵","1","0","銀","1","0"
"0","蒸餾水","氫氧化鈉水溶液","0","3310012","1","0","肥皂水","0","0","硝酸","1","0"
"0","綠色","深藍色","0","3310013","1","0","紅色","1","0","桃色","1","0"
"0","4","5","0","3310014","1","0","6","0","0","3","1","0"
"0","15:9","4:1","0","3310015","1","0","10:6","1","0","12:8","0","0"
"0","蘭德索爾","大間","0","3311001","1","0","索爾之塔","1","0","芭菲之城城鎮","1","0"
"0","索爾之塔","芭菲之城城鎮","0","3311002","1","0","FUN FUN農場","0","0","大間","1","0"
"0","捲積雲","積雨雲","0","3320001","1","0","魚鱗雲","1","0","蜘蛛雲","1","0"
"0","織女星","牛郎星","0","3320002","1","0","天津四","1","0","心宿二","1","0"
"0","抗力點","施力點","0","3320003","1","0","支點","1","0","交點","1","0"
"0","輻射","對流","0","3320004","1","0","傳導","1","0","反射","1","0"
"0","111111","11111","0","3320005","1","0","111","1","0","1111","0","0"
"0","綠色","藍色","0","3320007","1","0","紅色","1","0","黃色","1","0"
"0","海王星","天王星","0","3320008","1","0","地球","1","0","冥王星","1","0"
"0","小犬座","天鷹座","0","3320010","1","0","天鵝座","0","0","大犬座","1","0"
"0","鹽水","鹽酸","0","3320011","1","0","檸檬果汁","0","0","氨水溶液","1","0"
"0","氧氣","溴","0","3320014","1","0","氯","0","0","二氧化碳","1","0"
"0","顏色為水藍色","為最輕的氣體","0","3320015","1","0","與氧混合燃燒會發出聲響","0","0","會發出刺鼻味道","1","0"
"0","1","2","0","3320016","1","0","3","0","0","0","1","0"
"0","墨丘利財團","月光學院","0","3321001","1","0","小小甜心","0","0","王宮騎士團","1","0"
"0","美膚效果","鼻喉保濕效果","0","3321002","1","0","清涼效果","0","0","保溫效果","1","0"
"0","大熊座","豺狼座","0","3330001","1","0","大犬座","1","0","綿羊座","1","0"
"0","牛郎星","參宿七","0","3330002","1","0","參宿四","0","0","天狼星","1","0"
"0","安山岩","玄武岩","0","3330003","1","0","流紋岩","1","0","閃長岩","1","0"
"0","鋁","鎂","0","3330004","1","0","鈣","0","0","鉀","1","0"
"0","氮","碳","0","3330007","1","0","氧","0","0","氫","1","0"
"0","根號1000","2×2×5×5","0","3330010","1","0","10的二次方","0","0","6!","1","0"
"0","2×3×4","根號225","0","3330011","1","0","4+5+6","0","0","112÷7","1","0"
"0","氧","氫","0","3330012","1","0","碳","1","0","氮","1","0"
"0","硫酸","硝酸","0","3330013","1","0","鹽酸","0","0","氫氧化鈉","1","0"
"1","熱力","弱核力","0","3330014","1","0","強核力","0","0","電磁力","1","0"
"0","矽","氯","0","3330015","1","0","氟","0","0","氮","1","0"
"0","富勒烯","鑽石","0","3330016","1","0","石墨","1","0","臭氧","1","0"
"0","刻瑞斯森林","佩特羅大森林","0","3331001","1","0","卡斯塔利亞樹林","0","0","伊麗絲樹海","1","0"
"0","柔卡絲塔岩山","赫里克巨木","0","3331002","1","0","席歐涅樹林","1","0","阿爾巴岸堤","1","0"
"0","廚房","廁所","0","3410001","1","0","浴室","1","0","玄關","1","0"
"0","移民署","教育部","0","3410002","1","0","國防部","0","0","警政署","1","0"
"0","報紙","瓦楞紙","0","3410003","1","0","雜誌","1","0","螢光燈","1","0"
"0","藍色","綠色","0","3410004","1","0","金色","1","0","銀色","1","0"
"1","蘇伊士運河","塞馬運河","0","3410005","1","0","巴拿馬運河","1","0","基爾運河","0","0"
"0","黃色","藍色","0","3410006","1","0","紅色","1","0","紫色","1","0"
"0","回收","廢物利用","0","3410007","1","0","減少使用","1","0","重新開始","1","0"
"0","孫","祖父","0","3410008","1","0","妻","1","0","摯友","1","0"
"0","切片","切絲","0","3410010","1","0","切末","1","0","切手","1","0"
"0","豆漿","豆腐","0","3410011","1","0","納豆","1","0","豆瓣醬","1","0"
"0","粉紅胡椒","白胡椒","0","3410013","1","0","黑胡椒","1","0","紅胡椒","1","0"
"0","茉莉","普洱","0","3410015","1","0","烏龍","1","0","藍山","1","0"
"0","日和","怜","0","3411001","1","0","優衣","1","0","香織","1","0"
"0","鏡華","禊","0","3411002","1","0","美美","1","0","優妮","1","0"
"0","天然氣","煤","0","3420001","1","0","石油","1","0","木柴","1","0"
"0","行政","立法","0","3420002","1","0","司法","1","0","憲法","1","0"
"0","電車車費","水費","0","3420003","1","0","電費","0","0","報紙費","1","0"
"0","富貴有餘","財源廣進","0","3420004","1","0","闔家平安","1","0","黃道吉日","1","0"
"0","晴時多雲","多雲時陰","0","3420005","1","0","陰時多雲","1","0","多霧時陰","1","0"
"0","４號電池","３號電池","0","3420007","1","0","１號電池","1","0","７號電池","1","0"
"0","電動螺絲起子","鐘錶起子","0","3420009","1","0","組合型螺絲起子","1","0","心型起子","1","0"
"0","凍豆腐","老豆腐","0","3420010","1","0","嫩豆腐","1","0","吞豆腐","1","0"
"0","優格","奶油","0","3420011","1","0","起司","1","0","美乃滋","1","0"
"0","火腿蛋鬆餅","炒蛋","0","3420012","1","0","歐姆蛋","1","0","薄切生肉","1","0"
"0","口米","糯米","0","3420014","1","0","粳米","0","0","酢米","1","0"
"0","冷麥麵","義大利直麵","0","3420015","1","0","烏龍麵","1","0","蕎麥麵","1","0"
"0","鏡華","禊","0","3421001","1","0","美美","1","0","碧","1","0"
"0","巡遊轉蛋","稀有轉蛋","0","3421002","1","0","珍稀轉蛋","0","0","飯糰轉蛋","1","0"
"0","G","Z","0","3430001","1","0","E","0","0","P","1","0"
"1","加拿大","法國","0","3430002","1","0","希臘","0","0","土耳其","1","0"
"0","高血脂","高血糖","0","3430004","1","0","高血壓","1","0","高血栓","1","0"
"0","布袋","大黑天","0","3430005","1","0","惠比壽","1","0","達摩","1","0"
"0","震動","噪音","0","3430007","1","0","地層下陷","1","0","流感","1","0"
"0","輪椅坡道","助行器","0","3430008","1","0","輪椅","1","0","電扶梯","1","0"
"0","小學三年級生","幼稚園兒童","0","3430009","1","0","剛出生半年","0","0","國中三年級生","1","0"
"0","蛋","油","0","3430010","1","0","醋","1","0","牛奶","1","0"
"0","啤酒","威士忌","0","3430011","1","0","燒酎","1","0","紅酒","1","0"
"1","V","F","0","3430012","1","0","C","1","0","D","0","0"
"0","白蘿蔔","鼠田草","0","3430013","1","0","芹菜","1","0","香菜","1","0"
"0","燕麥片","穀麥","0","3430015","1","0","玉米片","1","0","莎樂美腸","1","0"
"0","旗子不能讓出","夏日遊戲的霸者","0","3431001","1","0","絕不退讓的夏日遊戲","0","0","沙灘的公主殿下","1","0"
"0","海岸屹立不搖的4號","海岸的強棒","0","3431002","1","0","海岸的4號見習隊員","1","0","噗吉好球","1","0"
"0","西洋棋","圍棋","0","3510001","1","0","黑白棋","1","0","將棋","1","0"
"0","直笛","長笛","0","3510002","1","0","尺八","1","0","小提琴","1","0"
"0","尺八","單簧管","0","3510003","1","0","太鼓","1","0","網路","1","0"
"0","主教","皇后","0","3510004","1","0","兵","1","0","大將","1","0"
"0","砲","車","0","3510005","1","0","將","1","0","槍","1","0"
"0","飛鏢","扭扭遊戲","0","3510006","1","0","大富翁","1","0","撲克牌","1","0"
"0","１","４","0","3510007","1","0","３","1","0","２","1","0"
"0","槓","吃","0","3510008","1","0","碰","1","0","自摸","1","0"
"0","Ti","La","0","3510009","1","0","Fa","0","0","Mi","1","0"
"0","管風琴","低音提琴","0","3510013","1","0","小提琴","0","0","長笛","1","0"
"0","三角鐵","定音鼓","0","3510014","1","0","鈴鼓","1","0","貝斯","1","0"
"0","小號","低音管","0","3510015","1","0","長笛","0","0","低音號","1","0"
"0","","","2","3511001","1","3","","0","4","","1","1"
"0","記憶碎片","純淨記憶碎片","0","3511002","1","0","公主寶珠","1","0","公主之心","1","0"
"0","演員","將軍","0","3520001","1","0","欠行","0","0","順子","1","0"
"0","麻將","雙六","0","3520002","1","0","骰寶","1","0","花牌","1","0"
"0","螺絲起子","紅眼啤酒","0","3520003","1","0","血腥瑪麗","0","0","琴通寧","1","0"
"0","大提琴","小提琴","0","3520004","1","0","中提琴","1","0","吉他","1","0"
"0","用筷子刺食物","吃到一半把筷子平放在碗上","0","3520005","1","0","舉筷不定","1","0","蓋筷","1","0"
"1","漫才","落語","0","3520006","0","0","相聲","1","0","歌舞伎","1","0"
"0","小麥","玉米","0","3520009","1","0","馬鈴薯","1","0","燕麥","1","0"
"0","Electric","Grand","0","3520010","1","0","Upright","1","0","Great","1","0"
"0","桃","梅","0","3520011","1","0","櫻","0","0","椿","1","0"
"0","K","D","0","3520012","1","0","C","0","0","Q","1","0"
"0","灰色","白色","0","3520015","1","0","黑色","1","0","紅色","1","0"
"0","V","U","0","3520016","1","0","S","1","0","E","1","0"
"0","巧克力","薄荷","0","3521001","1","0","香草","0","0","草莓","1","0"
"0","奇異果","葡萄","0","3521002","1","0","草莓","1","0","哈密瓜","1","0"
"0","1～12","紅色","0","3530001","1","0","奇數","1","0","40","1","0"
"1","母乳","蜂蜜","0","3530002","0","0","果泥","0","0","堅果","1","0"
"0","吉他","巴拉萊卡琴","0","3530003","1","0","三味線","0","0","貝斯","1","0"
"0","９","A","0","3530005","1","0","J","0","0","２","1","0"
"0","Creative","Copy","0","3530006","1","0","Carbon","0","0","Call","1","0"
"0","靜","旦","0","3530007","1","0","生","0","0","妞","1","0"
"0","Carat","Color","0","3530008","1","0","Cut","1","0","Cabon","1","0"
"0","1000","5000","0","3530010","1","0","10000","1","0","2500","1","0"
"0","雙簧管","短笛","0","3530011","1","0","長笛","0","0","單簧管","1","0"
"0","葫蘆","同花","0","3530012","1","0","順子","1","0","三對","1","0"
"0","大富豪","吹牛","0","3530013","1","0","21點","1","0","遊艇","1","0"
"0","鯉","蝶","0","3530016","1","0","豬","0","0","銀杏","1","0"
"1","鏡華","七七香","0","3531001","0","0","智","1","0","栞","1","0"
"0","彩虹鯛魚燒","奢侈鯛魚燒","0","3531002","1","0","包果凍紅豆鯛魚燒","0","0","白金鯛魚燒","1","0"
"1","平衡木","單槓","0","3610003","0","0","舞蹈","1","0","吊環","1","0"
"0","球棒","球拍","0","3610004","1","0","連指手套","0","0","棒球手套","1","0"
"0","足球","棒球","0","3610005","1","0","網球","0","0","籃球","1","0"
"0","劍道","弓道","0","3610006","1","0","射箭","0","0","袋棍球","1","0"
"0","摔角","滑雪","0","3610007","1","0","游泳","0","0","柔道","1","0"
"0","網球","羽球","0","3610008","1","0","排球","1","0","籃球","1","0"
"0","網球","溜冰","0","3610010","1","0","滑雪","0","0","衝浪","1","0"
"1","中場","前鋒","0","3610011","0","0","守門員","1","0","後衛","1","0"
"0","網球","足球","0","3610012","1","0","冰上曲棍球","0","0","棒球","1","0"
"0","摔角","擊劍","0","3610013","1","0","劍道","0","0","跳傘","1","0"
"0","拳擊","柔道","0","3610014","1","0","摔角","1","0","劍道","1","0"
"0","跳傘","浮潛","0","3610015","1","0","衝浪","0","0","拳擊","1","0"
"0","波賽頓‧嵐擊之槍","黑月守護像","0","3611001","1","0","狂怒綠龍","1","0","賈巴沃克","1","0"
"0","莉瑪","空花","0","3611002","1","0","望","0","0","宮子","1","0"
"0","100m","50m","0","3620001","1","0","25m","0","0","15m","1","0"
"0","掃堂腿","刺","0","3620002","1","0","雙刀流","0","0","出到場外","1","0"
"0","小手","胴","0","3620003","1","0","面","1","0","小腿","1","0"
"0","剪式","腹滾式","0","3620006","1","0","背越式","1","0","三段式","1","0"
"0","Zero One","Count-up","0","3620007","1","0","板球","1","0","倒數","1","0"
"1","正五角形","正四角形","0","3620008","0","0","正三角形","1","0","正六角形","0","0"
"0","黑色","白色","0","3620009","1","0","紅色","0","0","藍色","1","0"
"0","長跑","腳踏車","0","3620010","1","0","游泳","1","0","鉛球","1","0"
"0","５號球","７號球","0","3620013","1","0","９號球","0","0","11號球","1","0"
"1","深蹲","硬舉","0","3620014","0","0","引體向上","1","0","臥推","1","0"
"0","Left Fielder","Second Baseman","0","3620015","1","0","First Baseman","0","0","Right Fielder","1","0"
"0","組隊","自由式","0","3620016","1","0","希羅式角力","0","0","全方位","1","0"
"0","石像鬼‧炸裂","法師石像鬼","0","3621001","1","0","石像鬼‧魔幻","0","0","石像鬼","1","0"
"0","花凜","咲戀（夏日）","0","3621002","1","0","莫妮卡","1","0","愛梅斯","1","0"
"1","７號","５號","0","3630001","0","0","１號","1","0","10號","0","0"
"0","釣魚","極限運動","0","3630003","1","0","板球","0","0","火箭","1","0"
"1","回力球","羽毛球","0","3630004","0","0","排球","1","0","網球","1","0"
"1","吊臂式發球","下旋式發球","0","3630005","1","0","平擊式發球","0","0","側旋式發球","0","0"
"0","准將","副將","0","3630006","1","0","大將","0","0","將軍","1","0"
"0","投手","打者","0","3630007","1","0","捕手","0","0","游擊手","1","0"
"0","小結","關脇","0","3630008","1","0","大關","1","0","橫綱","1","0"
"0","單槓","跳馬","0","3630010","1","0","地板","0","0","雙槓","1","0"
"0","側拍","橫拍","0","3630012","1","0","直拍","0","0","斜拍","1","0"
"0","進攻後衛","大前鋒","0","3630013","1","0","得分後衛","0","0","中場","1","0"
"0","線衛","中衛","0","3630014","1","0","跑衛","1","0","得分後衛","1","0"
"0","扣球員","舉球員","0","3630016","1","0","自由球員","0","0","中央阻擋","1","0"
"0","湛藍之血","水靈破壞者","0","3631001","1","0","蒼海之斧‧諾亞","0","0","蓋亞戰斧","1","0"
"0","利維坦之槍","颶風‧愛與夢","0","3631002","1","0","延展愛意","1","0","霸海姬‧龍征冥風裂波斬","1","0"
