bb99618382b04267a1fcd79cfb9b9dde0f729c67b642018babc4ecad720a4f62,e401270451df8db8fac049738ecf3780099e610b78bcdf79639eb4e38df6ddcb,cb59d362fa086f3a6811ec2ae8a847f3d30dafaf82bb9e7547beb0b85f7d42f1,053f206699845d46ef1557a9f1196b90d51e146a66ee02ffb0d9e098d1aeb463,6e74a21ba08e7d6e11a4a9a028243f6016cdc75a2766531cdb71774ec8d1aee4,359a674ee4c0ee6e1f09420d68154b4838223212acf0bafc3275fefe1e79544a,45018ee1372dad3d8f2fb51a3beed15674e01946c36029e5055101c12d2a3e86,db40bd3ed0c2e35ffaeda03f063e86743e06d1ac5365c56c61dafe8b52303591,45e46b7720d6a9e44cb20fc67272d0bb72718496b67ef7af17a249d52655bd91,3700ddec4e6ce2386e67e572c24664cf0b4923e53ab5c05e56e60f14434f02fc,bdf98395a6dc23016266812c2b04f0eacd052d3984d1a6d73cea93f192c357d2,160b0e9d355c3a2fb23eb2784120d84c40e5c07d0387af91359a2b1cb3279ed9,9dc1bcdbeb734cd257460c9df6c797ebace5f1bd9baf2ff47d2aa227410e297e,3b2082ed4549b05d8ecbb7a7fca58c42523cd04fddd6bc8024ab16f2a4174276,8ac1bc3554d1bd8c11ad029b0cb0dd6cc0d76e0f1097c221b38d08d3de87fa44,b8b08eed2a1d7ebe1784302624c81cca266433c144cbc2c66e61f4de66622d0d,5e5fe369c722305d579069d92e093f38f386aec2b1ae0ec5cd8e3437e0cdb2c3,da86225f6aafa9e5f6fd78d59eeafe5276616a3eef4c220e44d52a0d51990575,2dae7f4c798ad2ad9e748f13975728c1981f7bd9633cb8838c7b34234ab1e61a,eb607a8760bcda2291215844a60d6278e13b20364c7f6867fa227b1fe97e632a
"100011","0","0","0","0","1","100901102","1009011","0","0","0","0","1","0","0","100931","0","1009011","0","1009"
"101011","0","0","0","0","1","101000601","1010006","0","0","0","0","1","0","0","0","0","0","0","1010"
"0","0","1","0","0","0","101000801","1010008","0","0","0","0","1","0","-890","0","0","0","1","1010"
"101032","0","0","0","0","1","101001101","1010011","0","0","0","0","1","0","0","0","0","1010011","0","1010"
"101032","0","0","0","0","1","101001102","1010011","0","0","0","0","1","0","0","0","0","1010011","0","1010"
"101111","0","0","0","0","1","101100501","1011005","0","0","0","0","1","0","0","0","0","0","0","1011"
"0","0","0","0","0","0","101100801","1011008","0","0","0","0","1","0","-960","0","0","0","1","1011"
"101131","0","0","0","0","1","101101101","1011011","0","0","0","0","1","0","0","0","0","0","0","1011"
"101211","0","0","0","0","1","101200301","1012003","0","0","0","0","1","0","0","103811","0","0","0","1012"
"0","0","1","0","0","0","101200801","1012008","0","0","0","0","1","0","-960","0","0","0","1","1012"
"101231","0","0","0","0","1","101201101","1012011","0","0","0","0","1","0","0","0","0","1012011","0","1012"
"101231","0","0","0","0","1","101201102","1012011","0","0","0","0","1","0","0","0","0","1012011","0","1012"
"101311","0","0","0","0","1","101300201","1013002","0","0","0","0","1","0","0","0","0","1013002","0","1013"
"811","0","0","0","0","1","101300202","1013002","0","0","0","0","1","0","0","101311","0","1013002","0","1013"
"0","0","0","0","0","0","101300801","1013008","0","0","0","0","1","0","-960","0","0","0","1","1013"
"101332","0","0","0","0","1","101301101","1013011","0","0","0","0","1","0","0","0","0","1013011","0","1013"
"101332","0","0","0","0","1","101301102","1013011","0","0","0","0","1","0","0","0","0","1013011","0","1013"
"101411","0","0","0","0","1","101400401","1014004","0","0","0","0","1","0","0","0","0","1014004","0","1014"
"0","0","0","0","0","1","101400402","1014004","0","0","0","0","1","0","0","0","0","1014004","0","1014"
"101411","0","0","0","0","1","101400403","1014004","0","0","0","0","1","0","0","0","0","1014004","0","1014"
"101431","0","0","0","0","1","101400801","1014008","0","0","0","0","1","0","0","0","0","1014008","0","1014"
"101431","0","0","0","0","1","101400802","1014008","0","0","0","0","1","0","0","0","0","1014008","0","1014"
"3731","0","0","0","0","1","101401101","1014011","0","0","0","0","1","0","0","101431","0","1014011","0","1014"
"3731","0","0","0","0","1","101401102","1014011","0","0","0","0","1","0","0","101431","0","1014011","0","1014"
"101511","0","0","0","0","1","101500201","1015002","0","0","0","0","1","0","0","0","0","0","0","1015"
"0","0","0","0","0","0","101500801","1015008","0","0","0","0","1","0","-960","0","0","0","1","1015"
"101532","0","0","0","0","1","101501101","1015011","0","0","0","0","1","0","0","0","0","0","0","1015"
"101611","0","0","0","0","1","101600101","1016001","0","0","0","0","1","0","0","0","0","0","0","1016"
"0","0","1","0","0","1","101600501","1016005","0","0","0","0","1","0","-830","0","0","0","1","1016"
"0","0","0","0","0","0","101600801","1016008","0","0","0","0","1","0","-910","0","0","0","1","1016"
"101631","0","0","0","0","1","101601101","1016011","0","0","0","0","1","0","0","0","0","1016011","0","1016"
"101631","0","0","0","0","1","101601102","1016011","0","0","0","0","1","0","0","0","0","1016011","0","1016"
"101711","0","0","0","0","1","101700201","1017002","0","0","0","0","1","0","0","0","0","0","0","1017"
"0","0","0","0","0","0","101700801","1017008","0","0","0","0","1","0","-900","0","0","0","1","1017"
"101732","0","0","0","0","1","101701101","1017011","0","0","0","0","1","0","0","0","0","0","0","1017"
"0","0","1","0","0","1","101800101","1018001","0","0","0","0","1","0","-850","0","0","0","1","1018"
"101811","0","0","0","0","1","101800201","1018002","0","0","0","0","1","0","0","0","0","0","0","1018"
"0","0","0","0","0","0","101800401","1018004","0","0","0","0","1","0","-800","0","0","0","1","1018"
"0","0","0","0","0","0","101800801","1018008","0","0","0","0","1","0","-800","0","0","0","1","1018"
"101831","0","0","0","0","1","101801101","1018011","0","0","0","0","1","0","0","0","0","0","0","1018"
"102011","0","0","0","0","1","102000301","1020003","0","0","0","0","1","0","0","0","0","0","0","1020"
"102031","0","0","0","0","1","102001101","1020011","0","0","0","0","1","0","0","0","0","0","0","1020"
"102111","0","0","0","0","1","102100101","1021001","0","0","0","0","1","0","0","0","0","0","0","1021"
"0","0","0","0","0","0","102100801","1021008","0","0","0","0","1","0","-800","0","0","0","1","1021"
"102131","0","0","0","0","1","102101101","1021011","0","0","0","0","1","0","0","0","0","1021011","0","1021"
"102131","0","0","0","0","1","102101102","1021011","0","0","0","0","1","0","0","0","0","1021011","0","1021"
"102211","0","0","0","0","1","102200301","1022003","0","0","0","0","1","0","0","0","0","0","0","1022"
"0","0","0","0","0","0","102200801","1022008","0","0","0","0","1","0","-840","0","0","0","1","1022"
"102232","0","0","0","0","1","102201101","1022011","0","0","0","0","1","0","0","0","0","0","0","1022"
"102311","0","0","0","0","1","102300301","1023003","0","0","0","0","1","0","0","0","0","0","0","1023"
"0","0","0","0","0","0","102300801","1023008","0","0","0","0","1","0","-880","0","0","0","1","1023"
"102332","0","0","0","0","1","102301101","1023011","0","0","0","0","1","0","0","0","0","1023011","0","1023"
"102332","0","0","0","0","1","102301102","1023011","0","0","0","0","1","0","0","0","0","1023011","0","1023"
"102511","0","0","0","0","1","102500301","1025003","0","0","0","0","1","0","0","0","0","0","0","1025"
"0","0","0","0","0","0","102500801","1025008","0","0","0","0","1","0","-870","0","0","0","1","1025"
"0","0","0","1","0","0","102500901","1025009","0","0","0","0","1","0","0","0","0","1025009","0","1025"
"0","0","0","1","0","0","102500902","1025009","0","0","0","0","1","0","0","0","0","1025009","0","1025"
"102531","0","0","0","0","1","102501101","1025011","0","0","0","0","1","0","0","0","0","0","0","1025"
"0","0","0","0","0","0","102600401","1026004","0","0","0","0","1","0","-870","0","0","0","1","1026"
"102611","0","0","0","0","1","102600701","1026007","0","0","0","0","1","0","0","0","0","1026007","0","1026"
"102611","0","0","0","0","1","102600702","1026007","0","0","0","0","1","0","0","0","0","1026007","0","1026"
"0","0","0","0","0","0","102600801","1026008","0","0","0","0","1","0","-870","0","0","0","1","1026"
"102632","0","0","0","0","1","102601101","1026011","0","0","0","0","1","0","0","0","0","0","0","1026"
"102711","0","0","0","0","1","102700101","1027001","0","0","0","0","1","0","0","0","0","0","0","1027"
"0","0","0","0","0","0","102700401","1027004","0","0","0","0","1","0","-870","0","0","0","1","1027"
"0","0","0","0","0","0","102700801","1027008","0","0","0","0","1","0","-910","0","0","0","1","1027"
"102731","0","0","0","0","1","102701101","1027011","0","0","0","0","1","0","0","0","0","0","0","1027"
"0","0","0","0","0","1","102800601","1028006","0","0","0","0","1","0","0","0","0","0","0","1028"
"0","0","0","0","0","0","102800801","1028008","0","0","0","0","1","0","-950","0","0","0","1","1028"
"102832","0","0","0","0","1","102801101","1028011","0","0","0","0","1","0","0","0","0","1028011","0","1028"
"102832","0","0","0","0","1","102801102","1028011","0","0","0","0","1","0","0","0","0","1028011","0","1028"
"102912","0","0","0","0","1","102900601","1029006","0","0","0","0","1","0","0","0","0","0","0","1029"
"0","0","0","0","0","0","102900801","1029008","0","0","0","0","1","0","-870","0","0","0","1","1029"
"102931","0","0","0","0","1","102901101","1029011","0","0","0","0","1","0","0","0","0","0","0","1029"
"103011","0","0","0","0","1","103000201","1030002","0","0","0","0","1","0","0","0","0","0","0","1030"
"0","0","0","0","0","0","103000801","1030008","0","0","0","0","1","0","-810","0","0","0","1","1030"
"103031","0","0","0","0","1","103001101","1030011","0","0","0","0","1","0","0","0","0","1030011","0","1030"
"103031","0","0","0","0","1","103001102","1030011","0","0","0","0","1","0","0","0","0","1030011","0","1030"
"103111","0","0","0","0","1","103100201","1031002","0","0","0","0","1","0","0","0","0","0","0","1031"
"0","0","0","0","0","0","103100801","1031008","0","0","0","0","1","0","-850","0","0","0","1","1031"
"1331","0","0","0","0","1","103101101","1031011","0","0","0","0","1","0","0","103131","0","0","0","1031"
"103211","0","0","0","0","1","103200601","1032006","0","0","0","0","1","0","0","0","0","1032006","0","1032"
"0","0","0","0","0","1","103200602","1032006","0","0","0","0","1","0","0","0","0","1032006","0","1032"
"0","0","0","0","0","0","103200801","1032008","0","0","0","0","1","0","-840","0","0","0","1","1032"
"103231","0","0","0","0","1","103201101","1032011","0","0","0","0","1","0","0","0","0","1032011","0","1032"
"103231","0","0","0","0","1","103201102","1032011","0","0","0","0","1","0","0","0","0","1032011","0","1032"
"103311","0","0","0","0","1","103300101","1033001","0","0","0","0","1","0","0","0","0","0","0","1033"
"0","0","0","0","0","0","103300801","1033008","0","0","0","0","1","0","-850","0","0","0","1","1033"
"103332","0","0","0","0","1","103301101","1033011","0","0","0","0","1","0","0","0","0","0","0","1033"
"103411","0","0","0","0","1","103400201","1034002","0","0","0","0","1","0","0","0","0","0","0","1034"
"0","0","0","0","0","0","103400801","1034008","0","0","0","0","1","0","-910","0","0","0","1","1034"
"100011","0","0","0","0","1","103401101","1034011","0","0","0","0","1","0","0","103431","0","1034011","0","1034"
"100011","0","0","0","0","1","103401102","1034011","0","0","0","0","1","0","0","103431","0","1034011","0","1034"
"311","0","0","0","0","1","103600701","1036007","0","0","0","0","1","0","0","0","0","1036007","0","1036"
"311","0","0","0","0","1","103600702","1036007","0","0","0","0","1","0","0","0","0","1036007","0","1036"
"0","0","0","0","0","0","103600801","1036008","0","0","0","0","1","0","-870","0","0","0","1","1036"
"1131","0","0","0","0","1","103601101","1036011","0","0","0","0","1","0","0","103631","0","1036011","0","1036"
"1131","0","0","0","0","1","103601102","1036011","0","0","0","0","1","0","0","103631","0","1036011","0","1036"
"1131","0","0","0","0","1","103601103","1036011","0","0","0","0","1","0","0","103631","0","1036011","0","1036"
"0","0","0","0","0","1","103700401","1037004","0","0","0","0","1","0","0","0","0","0","0","1037"
"0","0","0","0","0","0","103700801","1037008","0","0","0","0","1","0","-870","0","0","0","1","1037"
"103731","0","0","0","0","1","103701101","1037011","0","0","0","0","1","0","0","0","0","1037011","0","1037"
"103731","0","0","0","0","1","103701102","1037011","0","0","0","0","1","0","0","0","0","1037011","0","1037"
"103811","0","0","0","0","1","103800601","1038006","0","0","0","0","1","0","0","0","0","0","0","1038"
"0","0","0","0","0","0","103800801","1038008","0","0","0","0","1","0","-700","0","0","0","1","1038"
"103831","0","0","0","0","1","103801101","1038011","0","0","0","0","1","0","0","0","0","1038011","0","1038"
"103831","0","0","0","0","1","103801102","1038011","0","0","0","0","1","0","0","0","0","1038011","0","1038"
"104011","0","0","0","0","1","104000701","1040007","0","0","0","0","1","0","0","0","0","1040007","0","1040"
"104011","0","0","0","0","1","104000702","1040007","0","0","0","0","1","0","0","0","0","1040007","0","1040"
"104011","0","0","0","0","1","104000703","1040007","0","0","0","0","1","0","0","0","0","1040007","0","1040"
"0","0","0","0","0","0","104000801","1040008","0","0","0","0","1","0","-830","0","0","0","1","1040"
"104032","0","0","0","0","1","104001101","1040011","0","0","0","0","1","0","0","0","0","1040011","0","1040"
"104032","0","0","0","0","1","104001102","1040011","0","0","0","0","1","0","0","0","0","1040011","0","1040"
"104211","0","0","0","0","1","104200101","1042001","0","0","0","0","1","0","0","0","0","0","0","1042"
"0","0","0","0","0","0","104200801","1042008","0","0","0","0","1","0","-860","0","0","0","1","1042"
"104232","0","0","0","0","1","104201101","1042011","0","0","0","0","1","0","0","0","0","1042011","0","1042"
"104232","0","0","0","0","1","104201102","1042011","0","0","0","0","1","0","0","0","0","1042011","0","1042"
"104311","0","0","0","0","1","104300301","1043003","0","0","0","0","1","0","0","0","0","0","0","1043"
"0","0","0","0","0","0","104300801","1043008","0","0","0","0","1","0","-910","0","0","0","1","1043"
"6732","0","0","0","0","1","104301101","1043011","100011","0","104331","0","1","0","0","6832","0","0","0","1043"
"104412","0","0","0","0","1","104400101","1044001","0","0","0","0","1","0","0","0","0","0","0","1044"
"0","0","0","0","0","0","104400801","1044008","0","0","0","0","1","0","-900","0","0","0","1","1044"
"104431","0","0","0","0","1","104401101","1044011","0","0","0","0","1","0","0","0","0","1044011","0","1044"
"104431","0","0","0","0","1","104401102","1044011","0","0","0","0","1","0","0","0","0","1044011","0","1044"
"104431","0","0","0","0","1","104401103","1044011","0","0","0","0","1","0","0","0","0","1044011","0","1044"
"104511","0","0","0","0","1","104500101","1045001","0","0","0","0","1","0","0","0","0","0","0","1045"
"0","0","0","0","0","0","104500801","1045008","0","0","0","0","1","0","-860","0","0","0","1","1045"
"104531","0","0","0","0","1","104501101","1045011","0","0","0","0","1","0","0","0","0","1045011","0","1045"
"104531","0","0","0","0","1","104501102","1045011","0","0","0","0","1","0","0","0","0","1045011","0","1045"
"104611","0","0","0","0","1","104600101","1046001","0","0","0","0","1","0","0","0","0","0","0","1046"
"0","0","0","0","0","0","104600801","1046008","0","0","0","0","1","0","-840","0","0","0","1","1046"
"104631","0","0","0","0","1","104601101","1046011","0","0","0","0","1","0","0","0","0","1046011","0","1046"
"104631","0","0","0","0","1","104601102","1046011","0","0","0","0","1","0","0","0","0","1046011","0","1046"
"104713","0","0","0","0","1","104700601","1047006","0","0","0","0","0","0","0","0","0","0","0","1047"
"0","0","0","0","0","0","104700801","1047008","0","0","0","0","0","0","-870","0","0","0","1","1047"
"104733","0","0","0","0","1","104701101","1047011","0","0","0","0","0","0","0","0","0","0","0","1047"
"104811","0","0","0","0","1","104800201","1048002","0","0","0","0","1","0","0","0","0","0","0","1048"
"0","0","0","0","0","0","104800801","1048008","0","0","0","0","1","0","-870","0","0","0","1","1048"
"104831","0","0","0","0","1","104801101","1048011","0","0","0","0","1","0","0","0","0","0","0","1048"
"104911","0","0","0","0","1","104900301","1049003","0","0","0","0","1","0","0","0","0","0","0","1049"
"0","0","0","0","0","0","104900801","1049008","0","0","0","0","1","0","-800","0","0","0","1","1049"
"104932","0","0","0","0","1","104901101","1049011","0","0","0","0","1","0","0","0","0","1049011","0","1049"
"104932","0","0","0","0","1","104901102","1049011","0","0","0","0","1","0","0","0","0","1049011","0","1049"
"0","0","0","0","0","0","105000401","1050004","0","0","0","0","1","0","-790","0","0","0","1","1050"
"105011","0","0","0","0","1","105000601","1050006","0","0","0","0","1","0","0","0","0","0","0","1050"
"0","0","0","0","0","0","105000801","1050008","0","0","0","0","1","0","-890","0","0","0","1","1050"
"105032","0","0","0","0","1","105001101","1050011","0","0","0","0","1","0","0","0","0","1050011","0","1050"
"105032","0","0","0","0","1","105001102","1050011","0","0","0","0","1","0","0","0","0","1050011","0","1050"
"105111","0","0","0","0","1","105100201","1051002","0","0","0","0","1","0","0","0","0","1051002","0","1051"
"105111","0","0","0","0","1","105100202","1051002","0","0","0","0","1","0","0","0","0","1051002","0","1051"
"105111","0","0","0","0","1","105100203","1051002","0","0","0","0","1","0","0","0","0","1051002","0","1051"
"0","0","0","0","0","0","105100401","1051004","0","0","0","0","1","0","-910","0","0","0","1","1051"
"0","0","0","0","0","0","105100801","1051008","0","0","0","0","1","0","-860","0","0","0","1","1051"
"105131","0","0","0","0","1","105101101","1051011","0","0","0","0","1","0","0","0","0","1051011","0","1051"
"105131","0","0","0","0","1","105101102","1051011","0","0","0","0","1","0","0","0","0","1051011","0","1051"
"105212","0","0","0","0","1","105200601","1052006","0","0","0","0","1","0","0","0","0","0","0","1052"
"0","0","0","0","0","0","105200801","1052008","0","0","0","0","1","0","-880","0","0","0","1","1052"
"105231","0","0","0","0","1","105201101","1052011","0","0","0","0","1","0","0","0","0","0","0","1052"
"105311","0","0","0","0","1","105300201","1053002","0","0","0","0","1","0","0","0","0","0","0","1053"
"0","0","0","0","0","0","105300801","1053008","0","0","0","0","1","0","-840","0","0","0","1","1053"
"105331","0","0","0","0","1","105301101","1053011","0","0","0","0","1","0","0","0","0","0","0","1053"
"105411","0","0","0","0","1","105400301","1054003","0","0","0","0","1","0","0","0","0","0","0","1054"
"105412","0","0","0","0","1","105400701","1054007","0","0","0","0","1","0","0","0","0","0","0","1054"
"0","0","0","0","0","0","105400801","1054008","0","0","0","0","1","0","-840","0","0","0","1","1054"
"105431","0","0","0","0","1","105401101","1054011","0","0","0","0","1","0","0","0","0","1054011","0","1054"
"105431","0","0","0","0","1","105401102","1054011","0","0","0","0","1","0","0","0","0","1054011","0","1054"
"105511","0","0","0","0","1","105500301","1055003","0","0","0","0","1","0","0","0","0","0","0","1055"
"105531","0","0","0","0","1","105500801","1055008","0","0","0","0","1","0","0","0","0","0","0","1055"
"105531","0","0","0","0","1","105501101","1055011","0","0","0","0","1","0","0","0","0","0","0","1055"
"105611","0","0","0","0","1","105600101","1056001","0","0","0","0","1","0","0","0","0","0","0","1056"
"0","0","0","0","0","0","105600801","1056008","0","0","0","0","1","0","-840","0","0","0","1","1056"
"100011","0","0","0","0","1","105601101","1056011","0","0","0","0","1","0","0","105631","0","1056011","0","1056"
"100011","0","0","0","0","1","105601102","1056011","0","0","0","0","1","0","0","105631","0","1056011","0","1056"
"105711","0","0","0","0","1","105700201","1057002","0","0","0","0","1","0","0","0","0","0","0","1057"
"0","0","0","0","0","1","105700701","1057007","0","0","0","0","1","0","0","0","0","0","0","1057"
"0","0","0","0","0","0","105700801","1057008","0","0","0","0","1","0","-880","0","0","0","1","1057"
"105731","0","0","0","0","1","105701101","1057011","0","0","0","0","1","0","0","0","0","1057011","0","1057"
"105731","0","0","0","0","1","105701102","1057011","0","0","0","0","1","0","0","0","0","1057011","0","1057"
"105812","0","0","0","0","1","105800301","1058003","0","0","0","0","1","0","0","0","0","0","0","1058"
"105831","0","0","0","0","1","105800801","1058008","0","0","0","0","1","0","0","0","0","0","0","1058"
"105831","0","0","0","0","1","105801101","1058011","0","0","0","0","1","0","0","0","0","1058011","0","1058"
"105831","0","0","0","0","1","105801102","1058011","0","0","0","0","1","0","0","0","0","1058011","0","1058"
"105913","0","0","0","0","1","105900201","1059002","0","0","0","0","1","0","0","0","0","0","0","1059"
"105931","0","0","0","0","1","105900801","1059008","0","0","0","0","1","0","0","0","0","0","0","1059"
"0","0","0","0","0","1","105901101","1059011","0","0","0","0","1","0","0","0","0","0","0","1059"
"106012","0","0","0","0","1","106000701","1060007","0","0","0","0","1","0","0","0","0","0","0","1060"
"106031","0","0","0","0","1","106000801","1060008","0","0","0","0","1","0","0","0","0","0","0","1060"
"106031","0","0","0","0","1","106001101","1060011","0","0","0","0","1","0","0","0","0","1060011","0","1060"
"106031","0","0","0","0","1","106001102","1060011","0","0","0","0","1","0","0","0","0","1060011","0","1060"
"100011","0","0","0","0","1","106100201","1061002","0","0","0","0","1","0","0","106112","0","0","0","1061"
"106114","0","0","0","0","1","106100401","1061004","0","0","0","0","1","0","0","106211","0","0","0","1061"
"106131","0","0","0","0","1","106100701","1061007","0","0","0","0","1","0","0","0","0","1061007","0","1061"
"106131","0","0","0","0","1","106100702","1061007","0","0","0","0","1","0","0","0","0","1061007","0","1061"
"106131","0","0","0","0","1","106100703","1061007","0","0","0","0","1","0","0","0","0","1061007","0","1061"
"106331","0","0","0","0","1","106300401","1063004","0","0","0","0","1","0","0","0","0","0","0","1063"
"106331","0","0","0","0","1","106300801","1063008","0","0","0","0","1","0","0","0","0","0","0","1063"
"1231","0","0","0","0","1","106301101","1063011","0","0","0","0","1","0","0","106331","0","0","0","1063"
"106431","0","0","0","0","1","106400401","1064004","0","0","0","0","1","0","0","0","0","0","0","1064"
"106414","0","0","0","0","1","106400601","1064006","0","0","0","0","1","0","0","0","0","0","0","1064"
"106432","0","0","0","0","1","106401101","1064011","0","0","0","0","1","0","0","0","0","1064011","0","1064"
"106432","0","0","0","0","1","106401102","1064011","0","0","0","0","1","0","0","0","0","1064011","0","1064"
"106511","0","0","0","0","1","106500201","1065002","0","0","0","0","1","0","0","0","0","1065002","0","1065"
"106511","0","0","0","0","1","106500202","1065002","0","0","0","0","1","0","0","0","0","1065002","0","1065"
"106511","0","0","0","0","1","106500203","1065002","0","0","0","0","1","0","0","0","0","1065002","0","1065"
"106531","0","0","0","0","1","106500801","1065008","0","0","0","0","1","0","0","0","0","1065008","0","1065"
"106531","0","0","0","0","1","106500802","1065008","0","0","0","0","1","0","0","0","0","1065008","0","1065"
"106531","0","0","0","0","1","106500803","1065008","0","0","0","0","1","0","0","0","0","1065008","0","1065"
"106531","0","0","0","0","1","106501101","1065011","0","0","0","0","1","0","0","0","0","1065011","0","1065"
"106531","0","0","0","0","1","106501102","1065011","0","0","0","0","1","0","0","0","0","1065011","0","1065"
"106611","0","0","0","0","1","106600201","1066002","0","0","0","0","1","0","0","0","0","1066002","0","1066"
"106611","0","0","0","0","1","106600202","1066002","0","0","0","0","1","0","0","0","0","1066002","0","1066"
"106631","0","0","0","0","1","106600801","1066008","0","0","0","0","1","0","0","0","0","0","0","1066"
"106631","0","0","0","0","1","106601101","1066011","0","0","0","0","1","0","0","0","0","1066011","0","1066"
"106631","0","0","0","0","1","106601102","1066011","0","0","0","0","1","0","0","0","0","1066011","0","1066"
