b02ead58e44e526fa3105bac6bc82dc49272e21c7172b25344e5329ab0641389,57907b1bae8e296e47a58ab0acd84538f5a6ced4f4b61b2bf15668b59f639f51,b444514e8140440d81a94c410fd21e55cbdfb35e3c1199546e3ae0d98e7c2dc6,ab8ea7220825e5ed8bf1fe070f2691e040f4c8cf1053b75939effe593d84620b,34c6fd346f17410b8b8ddc1e83f1107915f4133e7cd4a5493573c6b798a3e543,e2f41cf63ef02e9d610a00405610cad27766894bab890f0f5e12a3c05ee0ce3b,08cad1f2e706c91a150e874d4dd5d5b5b4f2494d0576c625fc6a7dfe9c4e7d88,e0761b12601ab8730d43947d75fd37c5b746c9d7f36312adc7cf228ba5a70d4d,34850848b1269f88ddb36c78f14f26146f6de440a1f9dd1c3a64c7b25555070a,a673da700fcfb35cac979056da03a9161b1a9c5dba8d142528e81651eb13d22a,adb6b64e1c8af874d58d09fd805a106f620406fcb8eecc7496337b3c83ed0a8b,9bf5d7092233dbedb82268ae10a670691164f46494a51f8fea9387cabe6d0f66,aaa714d0c4cf2c3a9d33a478f1d60794cca0b219510a51a43d4ac4afe34c9312,5b1a19e1b4753f27aa4cadfed722b1b1d404264b92eb82fc3e43e27ff49d1c12,72392aaf133ca4c80ee1e9f11177e77e457495db8507b15111211c0bb5ec7464,2f18f8ba5952c9fad24d9d0d6aac4334e960a27129ee21d02caf9a9a294fdc9f,3e4a050c4f7563931bf1a14f6b54c5b4adebdbdb8fb204afa54022d61129c135,bb1b7421934a8a5f814e1b9c381893d535407040a71acb7a0590ae32ed9f6931,5962b1f98c56c1137e85b4e9c5cd2ead41fe3881c079c03a54becd5cd39cafe6,ce34e12fdcb681d99b9d07f337236b9b7aaef32324c172e266bc1c626bda34e8
"0","20018","0","91002","0","0","50","0","0","0","1002503","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20018","0","94002","0","0","50000","0","0","0","1002504","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20018","0","91002","0","0","100","0","0","0","1002505","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20018","0","94002","0","0","10000","0","0","0","1002506","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20018","0","94002","0","0","25000","0","0","0","1002507","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20018","0","91002","0","0","50","0","0","0","1002508","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20018","0","94002","0","0","50000","0","0","0","1002509","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20018","0","91002","0","0","100","0","0","0","1002510","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20018","0","94002","0","0","10000","0","0","0","1002511","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20018","0","94002","0","0","25000","0","0","0","1002512","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20018","0","91002","0","0","50","0","0","0","1002513","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20018","0","94002","0","0","50000","0","0","0","1002514","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20018","0","91002","0","0","100","0","0","0","1002515","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20019","0","94002","0","0","10000","0","0","0","1002701","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20019","0","94002","0","0","25000","0","0","0","1002702","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20019","0","91002","0","0","50","0","0","0","1002703","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20019","0","94002","0","0","50000","0","0","0","1002704","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20019","0","91002","0","0","100","0","0","0","1002705","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20019","0","94002","0","0","10000","0","0","0","1002706","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20019","0","94002","0","0","25000","0","0","0","1002707","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20019","0","91002","0","0","50","0","0","0","1002708","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20019","0","94002","0","0","50000","0","0","0","1002709","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20019","0","91002","0","0","100","0","0","0","1002710","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20020","0","94002","0","0","10000","0","0","0","1002901","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20020","0","94002","0","0","25000","0","0","0","1002902","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20020","0","91002","0","0","50","0","0","0","1002903","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20020","0","94002","0","0","50000","0","0","0","1002904","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20020","0","91002","0","0","100","0","0","0","1002905","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20020","0","94002","0","0","10000","0","0","0","1002906","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20020","0","94002","0","0","25000","0","0","0","1002907","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20020","0","91002","0","0","50","0","0","0","1002908","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20020","0","94002","0","0","50000","0","0","0","1002909","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20020","0","91002","0","0","100","0","0","0","1002910","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20020","0","94002","0","0","10000","0","0","0","1002911","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20020","0","94002","0","0","25000","0","0","0","1002912","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20020","0","91002","0","0","50","0","0","0","1002913","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20020","0","94002","0","0","50000","0","0","0","1002914","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20020","0","91002","0","0","100","0","0","0","1002915","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20022","0","94002","0","0","10000","0","0","0","1003301","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20022","0","94002","0","0","25000","0","0","0","1003302","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20022","0","91002","0","0","50","0","0","0","1003303","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20022","0","94002","0","0","50000","0","0","0","1003304","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20022","0","91002","0","0","100","0","0","0","1003305","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20022","0","94002","0","0","10000","0","0","0","1003306","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20022","0","94002","0","0","25000","0","0","0","1003307","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20022","0","91002","0","0","50","0","0","0","1003308","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20022","0","94002","0","0","50000","0","0","0","1003309","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20022","0","91002","0","0","100","0","0","0","1003310","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20023","0","94002","0","0","10000","0","0","0","1003801","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20023","0","94002","0","0","25000","0","0","0","1003802","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20023","0","91002","0","0","50","0","0","0","1003803","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20023","0","94002","0","0","50000","0","0","0","1003804","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20023","0","91002","0","0","100","0","0","0","1003805","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20023","0","94002","0","0","10000","0","0","0","1003806","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20023","0","94002","0","0","25000","0","0","0","1003807","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20023","0","91002","0","0","50","0","0","0","1003808","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20023","0","94002","0","0","50000","0","0","0","1003809","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20023","0","91002","0","0","100","0","0","0","1003810","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20023","0","94002","0","0","10000","0","0","0","1003811","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20023","0","94002","0","0","25000","0","0","0","1003812","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20023","0","91002","0","0","50","0","0","0","1003813","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20023","0","94002","0","0","50000","0","0","0","1003814","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20023","0","91002","0","0","100","0","0","0","1003815","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20024","0","94002","0","0","7500","0","0","0","1004001","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20024","0","94002","0","0","17500","0","0","0","1004002","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20024","0","91002","0","0","30","0","0","0","1004003","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20024","0","94002","0","0","40000","0","0","0","1004004","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20024","0","91002","0","0","90","0","0","0","1004005","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20024","0","94002","0","0","7500","0","0","0","1004006","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20024","0","94002","0","0","17500","0","0","0","1004007","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20024","0","91002","0","0","30","0","0","0","1004008","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20024","0","94002","0","0","40000","0","0","0","1004009","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20024","0","91002","0","0","90","0","0","0","1004010","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20024","0","94002","0","0","7500","0","0","0","1004011","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20024","0","94002","0","0","17500","0","0","0","1004012","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20024","0","91002","0","0","30","0","0","0","1004013","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20024","0","94002","0","0","40000","0","0","0","1004014","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20024","0","91002","0","0","90","0","0","0","1004015","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20024","0","94002","0","0","7500","0","0","0","1004016","4","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20024","0","94002","0","0","17500","0","0","0","1004017","4","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20024","0","91002","0","0","30","0","0","0","1004018","4","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20024","0","94002","0","0","40000","0","0","0","1004019","4","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20024","0","91002","0","0","90","0","0","0","1004020","4","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20025","0","94002","0","0","7500","0","0","0","1004201","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20025","0","94002","0","0","17500","0","0","0","1004202","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20025","0","91002","0","0","30","0","0","0","1004203","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20025","0","94002","0","0","40000","0","0","0","1004204","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20025","0","91002","0","0","90","0","0","0","1004205","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20025","0","94002","0","0","7500","0","0","0","1004206","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20025","0","94002","0","0","17500","0","0","0","1004207","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20025","0","91002","0","0","30","0","0","0","1004208","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20025","0","94002","0","0","40000","0","0","0","1004209","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20025","0","91002","0","0","90","0","0","0","1004210","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20025","0","94002","0","0","7500","0","0","0","1004211","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20025","0","94002","0","0","17500","0","0","0","1004212","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20025","0","91002","0","0","30","0","0","0","1004213","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20025","0","94002","0","0","40000","0","0","0","1004214","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20025","0","91002","0","0","90","0","0","0","1004215","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20025","0","94002","0","0","7500","0","0","0","1004216","4","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20025","0","94002","0","0","17500","0","0","0","1004217","4","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20025","0","91002","0","0","30","0","0","0","1004218","4","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20025","0","94002","0","0","40000","0","0","0","1004219","4","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20025","0","91002","0","0","90","0","0","0","1004220","4","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20025","0","94002","0","0","7500","0","0","0","1004221","5","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20025","0","94002","0","0","17500","0","0","0","1004222","5","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20025","0","91002","0","0","30","0","0","0","1004223","5","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20025","0","94002","0","0","40000","0","0","0","1004224","5","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20025","0","91002","0","0","90","0","0","0","1004225","5","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20026","0","94002","0","0","10000","0","0","0","1004401","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20026","0","94002","0","0","25000","0","0","0","1004402","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20026","0","91002","0","0","50","0","0","0","1004403","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20026","0","94002","0","0","50000","0","0","0","1004404","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20026","0","91002","0","0","100","0","0","0","1004405","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20026","0","94002","0","0","10000","0","0","0","1004406","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20026","0","94002","0","0","25000","0","0","0","1004407","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20026","0","91002","0","0","50","0","0","0","1004408","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20026","0","94002","0","0","50000","0","0","0","1004409","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20026","0","91002","0","0","100","0","0","0","1004410","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20026","0","94002","0","0","10000","0","0","0","1004411","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20026","0","94002","0","0","25000","0","0","0","1004412","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20026","0","91002","0","0","50","0","0","0","1004413","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20026","0","94002","0","0","50000","0","0","0","1004414","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20026","0","91002","0","0","100","0","0","0","1004415","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20028","0","94002","0","0","15000","0","0","0","1004801","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20028","0","94002","0","0","37500","0","0","0","1004802","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20028","0","91002","0","0","75","0","0","0","1004803","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20028","0","94002","0","0","75000","0","0","0","1004804","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20028","0","91002","0","0","150","0","0","0","1004805","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20028","0","94002","0","0","15000","0","0","0","1004806","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20028","0","94002","0","0","37500","0","0","0","1004807","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20028","0","91002","0","0","75","0","0","0","1004808","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20028","0","94002","0","0","75000","0","0","0","1004809","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20028","0","91002","0","0","150","0","0","0","1004810","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20029","0","94002","0","0","10000","0","0","0","1005001","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20029","0","94002","0","0","25000","0","0","0","1005002","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20029","0","91002","0","0","50","0","0","0","1005003","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20029","0","94002","0","0","50000","0","0","0","1005004","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20029","0","91002","0","0","100","0","0","0","1005005","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20029","0","94002","0","0","10000","0","0","0","1005006","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20029","0","94002","0","0","25000","0","0","0","1005007","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20029","0","91002","0","0","50","0","0","0","1005008","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20029","0","94002","0","0","50000","0","0","0","1005009","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20029","0","91002","0","0","100","0","0","0","1005010","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20029","0","94002","0","0","10000","0","0","0","1005011","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20029","0","94002","0","0","25000","0","0","0","1005012","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20029","0","91002","0","0","50","0","0","0","1005013","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20029","0","94002","0","0","50000","0","0","0","1005014","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20029","0","91002","0","0","100","0","0","0","1005015","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20030","0","94002","0","0","15000","0","0","0","1005201","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20030","0","94002","0","0","37500","0","0","0","1005202","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20030","0","91002","0","0","75","0","0","0","1005203","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20030","0","94002","0","0","75000","0","0","0","1005204","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20030","0","91002","0","0","150","0","0","0","1005205","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20030","0","94002","0","0","15000","0","0","0","1005206","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20030","0","94002","0","0","37500","0","0","0","1005207","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20030","0","91002","0","0","75","0","0","0","1005208","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20030","0","94002","0","0","75000","0","0","0","1005209","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20030","0","91002","0","0","150","0","0","0","1005210","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20031","0","94002","0","0","15000","0","0","0","1005401","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20031","0","94002","0","0","37500","0","0","0","1005402","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20031","0","91002","0","0","75","0","0","0","1005403","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20031","0","94002","0","0","75000","0","0","0","1005404","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20031","0","91002","0","0","150","0","0","0","1005405","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20031","0","94002","0","0","15000","0","0","0","1005406","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20031","0","94002","0","0","37500","0","0","0","1005407","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20031","0","91002","0","0","75","0","0","0","1005408","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20031","0","94002","0","0","75000","0","0","0","1005409","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20031","0","91002","0","0","150","0","0","0","1005410","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20032","0","94002","0","0","6000","0","0","0","1005601","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20032","0","94002","0","0","15000","0","0","0","1005602","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20032","0","91002","0","0","30","0","0","0","1005603","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20032","0","94002","0","0","30000","0","0","0","1005604","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
