34eb5afb8cc1c2cc7df559a8db24e18849912ae09781aa37b4c70e3c639ec3f6,38de72ad6a1f4a5a89862486d33e6f7fe4c703924d5dc816833a805cc927fa4d,40fda046074542b6b4bc9f774b25d013a06e004658df05974de18e52df78acd6,b0fa596c968e0b4fb4d09fe351d799a1dcfcde39f717ed50d5363913cc5dc8fe,0879dd186f99fffa8f97c836c7316a9dbbe785a86ca0c973af2a623e65452f5a,5f8fee4d5136dc3b19f7b277310bec06546118dfdb06de01deec76f3f58aa6a1,dcff914e72b507c6005bdbad602644b2d473b0a18a526eea17f0e949f50c75c5,ad39cb712896912515dd09fd24b1266a2d4c948f53e46af6530ef83ab2c248cb,4d999e742745d538b5d0ea80007bb32964c133f141060ce1a5c58fdb592664bd,a4d8f014e8b8d462ee0bf803872da4929f145853b72885d17d8d88181e681067,0bf5ed874a125acfe80bc84c50aeb1d337d2f94c5c06716464fd47a06349e8b0,5adcfce68361f169103cc92f0a7a9649a154cc6deb8f3fe627b91240590d6951,a94fb8d22c41f80d86653967b593ed9dcb2599047fd5b06021caf0c83d48c0c9,cdf407edcc822c140671353ae2d7e57f3cf93bd1979f2c0dd6dcac1e555595dd,09258c2298291bddf39f0e537e07d01707349116ba8b3e66dd79c47b602e42d0,e132805763641e31fb8347b79d426b068ea13c030f79ecf2247f31de1ba8edb6,131cc5fef60321389800d537cbd76770f47d727bdc4d502e59b3375cc7a1bedb,baf2c7a6769b08498c63190e912930f8b6440d16d8223d6d29750d0e10bd9ad3,4a35fc6df5dd654d4acc3cd987b30d72ae2e33c41efff411502da92cb398221d,31d3dbb6ff324beb7296ca31d0b71a673ec800e1b2dbf1a07b8a088934a52078,64a4c2b255e38ad9020df80e54e3c160922b18034ec21b135f973b9b86df2d81,26b22ac80e0eb41424d3a06e80ece1ace74e300b132dae821891c1acad1be791,e39953a27dcc6e7169ff4f5d9bfa4915792421fd9d1c9a478457e206a1b14298,0f738d375980baf9f5057946a5e32780d4790979fbb35664af275ace3687f431,35b8a0f5752501f423867801395f5b976b67aa172dd1d80d40001b6bf54eb45d,e65e20afe958fa52740daf194373fea173d9cd5354c0d4e014ae63d992ab1abb,f28c413f343f46270c734c0980cb52c4a5cd530c332f3c3b3ab357ffe3d5a163,38aac867578d3345b120c4514a9380cec58e5b3b18c3ca48df489be859fbdd0b,2bd687f8681e2885f4043c0b8641bf7c00b0d6781798484e10f78c99654193ab,9853dc4f386831a916f0c7d80f3730080c718c6105757970cd1fc7b1d49892fd,ebaaceef0b864e86a1561e44811cba54ee28b8781e7e29091480ccd2989cb59a,fcc35fd2fbb35cb74942f0df27bb181980b8006700192290ad6ce379f40b4806
"0","0","0","130201","4","0","0","0","0","0","0","0","0","0","31020","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130211","4","0","0","0","0","0","0","0","0","0","31021","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130221","4","0","0","0","0","0","0","0","0","0","31022","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130231","4","0","0","0","0","0","0","0","0","0","31023","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130251","4","0","0","0","0","0","0","0","0","0","31025","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130261","4","0","0","0","0","0","0","0","0","0","31026","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130271","4","0","0","0","0","0","0","0","0","0","31027","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130281","4","0","0","0","0","0","0","0","0","0","31028","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130291","4","0","0","0","0","0","0","0","0","0","31029","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130301","4","0","0","0","0","0","0","0","0","0","31030","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130311","4","0","0","0","0","0","0","0","0","0","31031","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130321","4","0","0","0","0","0","0","0","0","0","31032","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130331","4","0","0","0","0","0","0","0","0","0","31033","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130341","4","0","0","0","0","0","0","0","0","0","31034","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130361","4","0","0","0","0","0","0","0","0","0","31036","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130371","4","0","0","0","0","0","0","0","0","0","31037","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130381","4","0","0","0","0","0","0","0","0","0","31038","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130401","4","0","0","0","0","0","0","0","0","0","31040","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130421","4","0","0","0","0","0","0","0","0","0","31042","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130431","4","0","0","0","0","0","0","0","0","0","31043","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130441","4","0","0","0","0","0","0","0","0","0","31044","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130451","4","0","0","0","0","0","0","0","0","0","31045","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130461","4","0","0","0","0","0","0","0","0","0","31046","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130471","4","0","0","0","0","0","0","0","0","0","31047","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130481","4","0","0","0","0","0","0","0","0","0","31048","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130491","4","0","0","0","0","0","0","0","0","0","31049","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130501","4","0","0","0","0","0","0","0","0","0","31050","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130511","4","0","0","0","0","0","0","0","0","0","31051","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130521","4","0","0","0","0","0","0","0","0","0","31052","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130531","4","0","0","0","0","0","0","0","0","0","31053","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130541","4","0","0","0","0","0","0","0","0","0","31054","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130551","4","0","0","0","0","0","0","0","0","0","31055","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130561","4","0","0","0","0","0","0","0","0","0","31056","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130571","4","0","0","0","0","0","0","0","0","0","31057","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130581","4","0","0","0","0","0","0","0","0","0","31058","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130591","4","0","0","0","0","0","0","0","0","0","31059","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130601","4","0","0","0","0","0","0","0","0","0","31060","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130611","4","0","0","0","0","0","0","0","0","0","31061","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130631","4","0","0","0","0","0","0","0","0","0","31063","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130641","4","0","0","0","0","0","0","0","0","0","31064","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130651","4","0","0","0","0","0","0","0","0","0","31065","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130661","4","0","0","0","0","0","0","0","0","0","31066","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130681","4","0","0","0","0","0","0","0","0","0","31068","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130701","4","0","0","0","0","0","0","0","0","0","31070","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130711","4","0","0","0","0","0","0","0","0","0","31071","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130751","4","0","0","0","0","0","0","0","0","0","31075","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130761","4","0","0","0","0","0","0","0","0","0","31076","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130771","4","0","0","0","0","0","0","0","0","0","31077","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130781","4","0","0","0","0","0","0","0","0","0","31078","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130791","4","0","0","0","0","0","0","0","0","0","31079","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130801","4","0","0","0","0","0","0","0","0","0","31080","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130811","4","0","0","0","0","0","0","0","0","0","31081","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130821","4","0","0","0","0","0","0","0","0","0","31082","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130831","4","0","0","0","0","0","0","0","0","0","31083","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130841","4","0","0","0","0","0","0","0","0","0","31084","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130851","4","0","0","0","0","0","0","0","0","0","31085","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130861","4","0","0","0","0","0","0","0","0","0","31086","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130871","4","0","0","0","0","0","0","0","0","0","31087","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130881","4","0","0","0","0","0","0","0","0","0","31088","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130891","4","0","0","0","0","0","0","0","0","0","31089","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130901","4","0","0","0","0","0","0","0","0","0","31090","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130911","4","0","0","0","0","0","0","0","0","0","31091","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130921","4","0","0","0","0","0","0","0","0","0","31092","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130931","4","0","0","0","0","0","0","0","0","0","31093","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130941","4","0","0","0","0","0","0","0","0","0","31094","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130951","4","0","0","0","0","0","0","0","0","0","31095","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130961","4","0","0","0","0","0","0","0","0","0","31096","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130971","4","0","0","0","0","0","0","0","0","0","31097","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130981","4","0","0","0","0","0","0","0","0","0","31098","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","130991","4","0","0","0","0","0","0","0","0","0","31099","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131001","4","0","0","0","0","0","0","0","0","0","31100","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131011","4","0","0","0","0","0","0","0","0","0","31101","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131031","4","0","0","0","0","0","0","0","0","0","31103","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131041","4","0","0","0","0","0","0","0","0","0","31104","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131051","4","0","0","0","0","0","0","0","0","0","31105","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131061","4","0","0","0","0","0","0","0","0","0","31106","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131071","4","0","0","0","0","0","0","0","0","0","31107","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131081","4","0","0","0","0","0","0","0","0","0","31108","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131091","4","0","0","0","0","0","0","0","0","0","31109","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131101","4","0","0","0","0","0","0","0","0","0","31110","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131111","4","0","0","0","0","0","0","0","0","0","31111","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131121","4","0","0","0","0","0","0","0","0","0","31112","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131131","4","0","0","0","0","0","0","0","0","0","31113","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131141","4","0","0","0","0","0","0","0","0","0","31114","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131151","4","0","0","0","0","0","0","0","0","0","31115","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131161","4","0","0","0","0","0","0","0","0","0","31116","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131171","4","0","0","0","0","0","0","0","0","0","31117","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131181","4","0","0","0","0","0","0","0","0","0","31118","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131191","4","0","0","0","0","0","0","0","0","0","31119","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131201","4","0","0","0","0","0","0","0","0","0","31120","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131211","4","0","0","0","0","0","0","0","0","0","31121","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131221","4","0","0","0","0","0","0","0","0","0","31122","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131231","4","0","0","0","0","0","0","0","0","0","31123","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131241","4","0","0","0","0","0","0","0","0","0","31124","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131251","4","0","0","0","0","0","0","0","0","0","31125","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131261","4","0","0","0","0","0","0","0","0","0","31126","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131271","4","0","0","0","0","0","0","0","0","0","31127","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131281","4","0","0","0","0","0","0","0","0","0","31128","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131291","4","0","0","0","0","0","0","0","0","0","31129","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131301","4","0","0","0","0","0","0","0","0","0","31130","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131311","4","0","0","0","0","0","0","0","0","0","31131","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131321","4","0","0","0","0","0","0","0","0","0","31132","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131331","4","0","0","0","0","0","0","0","0","0","31133","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131341","4","0","0","0","0","0","0","0","0","0","31134","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131351","4","0","0","0","0","0","0","0","0","0","31135","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131361","4","0","0","0","0","0","0","0","0","0","31136","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131371","4","0","0","0","0","0","0","0","0","0","31137","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131381","4","0","0","0","0","0","0","0","0","0","31138","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131391","4","0","0","0","0","0","0","0","0","0","31139","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131401","4","0","0","0","0","0","0","0","0","0","31140","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131411","4","0","0","0","0","0","0","0","0","0","31141","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131421","4","0","0","0","0","0","0","0","0","0","31142","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131431","4","0","0","0","0","0","0","0","0","0","31143","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131441","4","0","0","0","0","0","0","0","0","0","31144","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131451","4","0","0","0","0","0","0","0","0","0","31145","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131461","4","0","0","0","0","0","0","0","0","0","31146","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131471","4","0","0","0","0","0","0","0","0","0","31147","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131501","4","0","0","0","0","0","0","0","0","0","31150","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131551","4","0","0","0","0","0","0","0","0","0","31155","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131561","4","0","0","0","0","0","0","0","0","0","31156","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131571","4","0","0","0","0","0","0","0","0","0","31157","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131581","4","0","0","0","0","0","0","0","0","0","31158","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131591","4","0","0","0","0","0","0","0","0","0","31159","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131601","4","0","0","0","0","0","0","0","0","0","31160","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131621","4","0","0","0","0","0","0","0","0","0","31162","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131631","4","0","0","0","0","0","0","0","0","0","31163","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131641","4","0","0","0","0","0","0","0","0","0","31164","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131651","4","0","0","0","0","0","0","0","0","0","31165","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131661","4","0","0","0","0","0","0","0","0","0","31166","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131671","4","0","0","0","0","0","0","0","0","0","31167","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131681","4","0","0","0","0","0","0","0","0","0","31168","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131691","4","0","0","0","0","0","0","0","0","0","31169","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131701","4","0","0","0","0","0","0","0","0","0","31170","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131711","4","0","0","0","0","0","0","0","0","0","31171","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131721","4","0","0","0","0","0","0","0","0","0","31172","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131731","4","0","0","0","0","0","0","0","0","0","31173","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131741","4","0","0","0","0","0","0","0","0","0","31174","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131751","4","0","0","0","0","0","0","0","0","0","31175","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131761","4","0","0","0","0","0","0","0","0","0","31176","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131771","4","0","0","0","0","0","0","0","0","0","31177","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
"0","0","0","131781","4","0","0","0","0","0","0","0","0","0","31178","0","0","0","140000","50","0","2","0","0","0","3","0","0","0","0","1000000","0"
