ac9883ecd9b9f3575a10bdfbceb3c21290ca579b87a60be253fc55d0fbadc1aa,377a8bc89299cf5be85c8a75b6fa3efbb7e35a0048d7b4baf6ccdc135ddd1c3d,10d6c757f5e30ed336e1e17623a50cec9c8136e8c7afa175292f81cd649a2128,a2d23af15122d0add7bb067d71be877aa823c78f3e2f15781cc6a0d47f1b7b47,d9ada8d53f1dafa39ca06aec987628d4bcc2e2e16f3e28faf742a1be84256434,ac004b7e0a8e1fdaaff5ac189d7e5d98a6e129d2b624d60456013b1286c579ab,5b6de9c4484c16e4dde9d1180ecb033f87cf3eb3b489e9f9dd3fe29182db7a83,30463ef30c0aa71b4ba1c3645456d3f043541712eef3df8ec5b8db431bea5c0e,f35d5690d50bbc0fbdd7a99e8d492812014016b4dc5e9c6cb24ea477650bae1e,d774df4949be1e6b6b0e3c040c6a7529f034dfdafb5d57311445fc143345b5c3,459d5506fec01f87e4f6a772e3dde47f61d974e8c9c097f38e84b018bb2c2cc4,e995531ea5cadb5f36161825aef293732ca580e8408afddd5b338e829e9b5452
"117411","游泳圈游泳（粉）","101","0","10140","0","10140124","0","1","2","0","10"
"122411","游泳圈游泳（黃）","103","0","10140","0","10140125","0","1","2","0","10"
"122511","游泳圈游泳（藍）","102","0","10140","0","10140126","0","1","1","0","5"
"122611","游泳圈游泳（粉）","101","0","10140","0","10140127","0","1","2","0","10"
"122711","游泳圈游泳（藍）","102","0","10140","0","10140128","0","1","1","0","10"
"122811","游泳圈游泳（黃）","103","0","10140","0","10140129","0","1","1","0","10"
"122911","游泳圈游泳（粉）","101","0","10140","0","10140130","0","1","1","0","10"
"126711","游泳圈游泳（粉）","101","0","10140","0","10140132","0","1","1","0","5"
"126811","游泳圈游泳（黃）","103","0","10140","0","10140133","0","1","2","0","10"
"126911","游泳圈游泳（藍）","102","0","10140","0","10140134","0","1","2","0","30"
"127011","游泳圈游泳（粉）","101","0","10140","0","10140135","0","1","1","0","5"
"127111","游泳圈游泳（藍）","102","0","10140","0","10140136","0","1","2","0","10"
"129411","游泳圈游泳（黃）","103","0","10140","0","10140138","0","1","2","0","10"
"129511","游泳圈游泳（粉）","101","0","10140","0","10140139","0","1","2","0","10"
"107511","踢水","151","0","10140","0","10140151","0","1","2","0","10"
"107611","踢水","151","0","10140","0","10140152","0","1","2","0","10"
"107711","踢水","151","0","10140","0","10140153","0","1","1","0","10"
"108011","踢水","151","0","10140","0","10140156","0","1","2","0","10"
"110011","踢水","151","0","10140","0","10140157","0","1","2","0","10"
"110311","踢水","151","0","10140","0","10140159","0","1","1","0","3"
"110411","踢水","151","0","10140","0","10140160","0","1","2","0","10"
"110511","踢水","151","0","10140","0","10140161","0","1","2","0","10"
"113111","踢水","151","0","10140","0","10140163","0","1","1","0","5"
"113211","踢水","151","0","10140","0","10140164","0","1","1","0","5"
"113311","踢水","151","0","10140","0","10140165","0","1","1","0","5"
"113411","踢水","151","0","10140","0","10140166","0","1","2","0","10"
"113511","踢水","151","0","10140","0","10140167","0","1","2","0","10"
"113611","踢水","151","0","10140","0","10140168","0","1","2","0","10"
"115711","踢水","151","0","10140","0","10140169","0","1","1","0","5"
"117011","踢水","151","0","10140","0","10140170","0","1","2","0","10"
"117111","踢水","151","0","10140","0","10140171","0","1","2","0","10"
"117211","踢水","151","0","10140","0","10140172","0","1","2","0","10"
"117311","踢水","151","0","10140","0","10140173","0","1","2","0","10"
"117411","踢水","151","0","10140","0","10140174","0","1","2","0","10"
"122411","踢水","151","0","10140","0","10140175","0","1","2","0","10"
"122511","踢水","151","0","10140","0","10140176","0","1","1","0","5"
"122611","踢水","151","0","10140","0","10140177","0","1","2","0","10"
"122811","踢水","151","0","10140","0","10140179","0","1","1","0","10"
"122911","踢水","151","0","10140","0","10140180","0","1","1","0","10"
"126711","踢水","151","0","10140","0","10140182","0","1","1","0","5"
"126811","踢水","151","0","10140","0","10140183","0","1","2","0","10"
"127011","踢水","151","0","10140","0","10140185","0","1","1","0","5"
"129411","踢水","151","0","10140","0","10140188","0","1","2","0","10"
"129511","踢水","151","0","10140","0","10140189","0","1","2","0","10"
"107511","蛙泳","201","0","10140","0","10140201","0","1","2","0","10"
"107611","蛙泳","201","0","10140","0","10140202","0","1","2","0","10"
"107711","蛙泳","201","0","10140","0","10140203","0","1","1","0","10"
"108011","蛙泳","201","0","10140","0","10140206","0","1","2","0","20"
"110011","蛙泳","201","0","10140","0","10140207","0","1","2","0","10"
"110311","蛙泳","201","0","10140","0","10140209","0","1","1","0","3"
"110411","蛙泳","201","0","10140","0","10140210","0","1","2","0","10"
"110511","蛙泳","201","0","10140","0","10140211","0","1","2","0","10"
"113111","蛙泳","201","0","10140","0","10140213","0","1","1","0","5"
"113211","蛙泳","201","0","10140","0","10140214","0","1","1","0","5"
"113411","蛙泳","201","0","10140","0","10140216","0","1","2","0","10"
"113511","蛙泳","201","0","10140","0","10140217","0","1","2","0","10"
"113611","蛙泳","201","0","10140","0","10140218","0","1","2","0","10"
"115711","蛙泳","201","0","10140","0","10140219","0","1","1","0","5"
"117011","蛙泳","201","0","10140","0","10140220","0","1","2","0","10"
"117111","蛙泳","201","0","10140","0","10140221","0","1","2","0","10"
"117211","蛙泳","201","0","10140","0","10140222","0","1","2","0","10"
"117311","蛙泳","201","0","10140","0","10140223","0","1","2","0","10"
"117411","蛙泳","201","0","10140","0","10140224","0","1","2","0","10"
"122411","蛙泳","201","0","10140","0","10140225","0","1","2","0","10"
"122511","蛙泳","201","0","10140","0","10140226","0","1","1","0","5"
"122611","蛙泳","201","0","10140","0","10140227","0","1","2","0","10"
"126711","蛙泳","201","0","10140","0","10140232","0","1","1","0","5"
"126811","蛙泳","201","0","10140","0","10140233","0","1","2","0","10"
"127011","蛙泳","201","0","10140","0","10140235","0","1","1","0","5"
"129411","蛙泳","201","0","10140","0","10140238","0","1","2","0","10"
"129511","蛙泳","201","0","10140","0","10140239","0","1","2","0","10"
"107511","潛水","251","0","10140","0","10140251","0","1","2","0","10"
"107611","潛水","251","0","10140","0","10140252","0","1","2","0","10"
"108011","潛水","251","0","10140","0","10140256","0","1","2","0","20"
"110011","潛水","251","0","10140","0","10140257","0","1","2","0","10"
"110311","潛水","251","0","10140","0","10140259","0","1","1","0","3"
"110411","潛水","251","0","10140","0","10140260","0","1","2","0","10"
"110511","潛水","251","0","10140","0","10140261","0","1","2","0","10"
"113111","潛水","251","0","10140","0","10140263","0","1","1","0","5"
"113211","潛水","251","0","10140","0","10140264","0","1","1","0","5"
"113411","潛水","251","0","10140","0","10140266","0","1","2","0","10"
"113611","潛水","251","0","10140","0","10140268","0","1","2","0","10"
"115711","潛水","251","0","10140","0","10140269","0","1","1","0","5"
"117011","潛水","251","0","10140","0","10140270","0","1","2","0","10"
"117211","潛水","251","0","10140","0","10140272","0","1","2","0","10"
"117311","潛水","251","0","10140","0","10140273","0","1","2","0","10"
"117411","潛水","251","0","10140","0","10140274","0","1","2","0","10"
"122411","潛水","251","0","10140","0","10140275","0","1","2","0","10"
"122511","潛水","251","0","10140","0","10140276","0","1","1","0","5"
"122611","潛水","251","0","10140","0","10140277","0","1","2","0","10"
"126711","潛水","251","0","10140","0","10140282","0","1","1","0","5"
"127011","潛水","251","0","10140","0","10140285","0","1","1","0","5"
"107511","游泳圈+踢水（黃）","303","0","10140","0","10140301","0","1","2","0","10"
"107611","游泳圈+踢水（藍）","302","0","10140","0","10140302","0","1","2","0","15"
"108011","游泳圈+踢水（藍）","302","0","10140","0","10140306","0","1","2","0","20"
"110011","游泳圈+踢水（粉）","301","0","10140","0","10140307","0","1","2","0","10"
"110311","游泳圈+踢水（黃）","303","0","10140","0","10140309","0","1","1","0","3"
"110411","游泳圈+踢水（藍）","302","0","10140","0","10140310","0","1","2","0","10"
"110511","游泳圈+踢水（藍）","302","0","10140","0","10140311","0","1","2","0","10"
"113111","游泳圈+踢水（藍）","302","0","10140","0","10140313","0","1","1","0","5"
"113211","游泳圈+踢水（藍）","302","0","10140","0","10140314","0","1","1","0","5"
"113311","游泳圈+踢水（藍）","302","0","10140","0","10140315","0","1","1","0","5"
"113411","游泳圈+踢水（藍）","302","0","10140","0","10140316","0","1","2","0","10"
"113511","游泳圈+踢水（藍）","302","0","10140","0","10140317","0","1","2","0","10"
"113611","游泳圈+踢水（藍）","302","0","10140","0","10140318","0","1","2","0","10"
"115711","游泳圈+踢水（藍）","302","0","10140","0","10140319","0","1","1","0","5"
"117011","游泳圈+踢水（粉）","301","0","10140","0","10140320","0","1","2","0","10"
"117111","游泳圈+踢水（藍）","302","0","10140","0","10140321","0","1","2","0","10"
"117211","游泳圈+踢水（黃）","303","0","10140","0","10140322","0","1","2","0","10"
"117311","游泳圈+踢水（藍）","302","0","10140","0","10140323","0","1","2","0","10"
"117411","游泳圈+踢水（粉）","301","0","10140","0","10140324","0","1","2","0","10"
"122411","游泳圈+踢水（黃）","303","0","10140","0","10140325","0","1","2","0","10"
"122511","游泳圈+踢水（藍）","302","0","10140","0","10140326","0","1","1","0","5"
"122611","游泳圈+踢水（粉）","301","0","10140","0","10140327","0","1","2","0","10"
"122711","游泳圈+踢水（藍）","302","0","10140","0","10140328","0","1","1","0","10"
"122811","游泳圈+踢水（黃）","303","0","10140","0","10140329","0","1","1","0","10"
"122911","游泳圈+踢水（粉）","301","0","10140","0","10140330","0","1","1","0","10"
"126711","游泳圈+踢水（粉）","301","0","10140","0","10140332","0","1","1","0","5"
"126811","游泳圈+踢水（黃）","303","0","10140","0","10140333","0","1","2","0","10"
"127011","游泳圈+踢水（粉）","301","0","10140","0","10140335","0","1","1","0","5"
"129411","游泳圈+踢水（黃）","303","0","10140","0","10140338","0","1","2","0","10"
"129511","游泳圈+踢水（粉）","301","0","10140","0","10140339","0","1","2","0","10"
"107511","浮板+踢水（粉）","351","0","10140","0","10140351","0","1","2","0","10"
"107611","浮板+踢水（藍）","352","0","10140","0","10140352","0","1","2","0","15"
"108011","浮板+踢水（藍）","352","0","10140","0","10140356","0","1","2","0","20"
"110011","浮板+踢水（粉）","351","0","10140","0","10140357","0","1","2","0","10"
"110311","浮板+踢水（藍）","352","0","10140","0","10140359","0","1","1","0","3"
"110411","浮板+踢水（藍）","352","0","10140","0","10140360","0","1","2","0","10"
"110511","浮板+踢水（藍）","352","0","10140","0","10140361","0","1","2","0","10"
"113111","浮板+踢水（藍）","352","0","10140","0","10140363","0","1","1","0","5"
"113211","浮板+踢水（藍）","352","0","10140","0","10140364","0","1","1","0","5"
"113311","浮板+踢水（藍）","352","0","10140","0","10140365","0","1","1","0","5"
"113411","浮板+踢水（藍）","352","0","10140","0","10140366","0","1","2","0","10"
"113511","浮板+踢水（藍）","352","0","10140","0","10140367","0","1","2","0","10"
"113611","浮板+踢水（藍）","352","0","10140","0","10140368","0","1","2","0","10"
"115711","浮板+踢水（藍）","352","0","10140","0","10140369","0","1","1","0","5"
"117011","浮板+踢水（粉）","351","0","10140","0","10140370","0","1","2","0","10"
"117111","浮板+踢水（藍）","352","0","10140","0","10140371","0","1","2","0","10"
"117211","浮板+踢水（藍）","352","0","10140","0","10140372","0","1","2","0","10"
"117311","浮板+踢水（藍）","352","0","10140","0","10140373","0","1","2","0","10"
"117411","浮板+踢水（粉）","351","0","10140","0","10140374","0","1","2","0","10"
"122411","浮板+踢水（粉）","351","0","10140","0","10140375","0","1","2","0","10"
"122511","浮板+踢水（藍）","352","0","10140","0","10140376","0","1","1","0","5"
"122611","浮板+踢水（粉）","351","0","10140","0","10140377","0","1","2","0","10"
"122711","浮板+踢水（藍）","352","0","10140","0","10140378","0","1","1","0","10"
"122811","浮板+踢水（粉）","351","0","10140","0","10140379","0","1","1","0","10"
"122911","浮板+踢水（粉）","351","0","10140","0","10140380","0","1","1","0","10"
"126711","浮板+踢水（粉）","351","0","10140","0","10140382","0","1","1","0","5"
"126811","浮板+踢水（藍）","352","0","10140","0","10140383","0","1","2","0","10"
"127011","浮板+踢水（粉）","351","0","10140","0","10140385","0","1","1","0","5"
"129411","浮板+踢水（藍）","352","0","10140","0","10140388","0","1","2","0","10"
"129511","浮板+踢水（粉）","351","0","10140","0","10140389","0","1","2","0","10"
"107511","漂浮（普通）","401","0","10140","0","10140401","0","1","2","0","10"
"107611","漂浮（小孩）","402","0","10140","0","10140402","0","1","2","0","15"
"107711","漂浮（普通）","401","0","10140","0","10140403","0","1","1","0","10"
"108011","漂浮（普通）","401","0","10140","0","10140406","0","1","2","0","20"
"110011","漂浮（普通）","401","0","10140","0","10140407","0","1","2","0","10"
"110111","漂浮（普通）","401","0","10140","0","10140408","0","1","1","0","10"
"110311","漂浮（普通）","401","0","10140","0","10140409","0","1","1","0","3"
"110411","漂浮（普通）","401","0","10140","0","10140410","0","1","2","0","10"
"110511","漂浮（普通）","401","0","10140","0","10140411","0","1","2","0","10"
"110611","漂浮（普通）","401","0","10140","0","10140412","0","1","2","0","50"
"113111","漂浮（普通）","401","0","10140","0","10140413","0","1","1","0","5"
"113211","漂浮（普通）","401","0","10140","0","10140414","0","1","1","0","5"
"113311","漂浮（普通）","401","0","10140","0","10140415","0","1","1","0","5"
"113411","漂浮（普通）","401","0","10140","0","10140416","0","1","2","0","10"
"113511","漂浮（普通）","401","0","10140","0","10140417","0","1","2","0","10"
"113611","漂浮（普通）","401","0","10140","0","10140418","0","1","2","0","10"
"115711","漂浮（普通）","401","0","10140","0","10140419","0","1","1","0","5"
"117011","漂浮（普通）","401","0","10140","0","10140420","0","1","2","0","10"
"117111","漂浮（普通）","401","0","10140","0","10140421","0","1","2","0","10"
"117211","漂浮（普通）","401","0","10140","0","10140422","0","1","2","0","10"
"117311","漂浮（普通）","401","0","10140","0","10140423","0","1","2","0","10"
"117411","漂浮（普通）","401","0","10140","0","10140424","0","1","2","0","10"
"122411","漂浮（普通）","401","0","10140","0","10140425","0","1","2","0","10"
"122511","漂浮（普通）","401","0","10140","0","10140426","0","1","1","0","5"
"122611","漂浮（普通）","401","0","10140","0","10140427","0","1","2","0","10"
"122711","漂浮（小孩）","402","0","10140","0","10140428","0","1","1","0","10"
"122811","漂浮（小孩）","402","0","10140","0","10140429","0","1","1","0","10"
"122911","漂浮（小孩）","402","0","10140","0","10140430","0","1","1","0","10"
"126611","漂浮（普通）","401","0","10140","0","10140431","0","1","2","0","10"
"126711","漂浮（普通）","401","0","10140","0","10140432","0","1","1","0","5"
"126811","漂浮（普通）","401","0","10140","0","10140433","0","1","2","0","10"
"126911","漂浮（普通）","401","0","10140","0","10140434","0","1","2","0","30"
"127011","漂浮（普通）","401","0","10140","0","10140435","0","1","1","0","5"
"127111","漂浮（普通）","401","0","10140","0","10140436","0","1","2","0","10"
"129311","漂浮（小孩）","402","0","10140","0","10140437","0","1","2","0","30"
"129411","漂浮（普通）","401","0","10140","0","10140438","0","1","2","0","10"
"129511","漂浮（普通）","401","0","10140","0","10140439","0","1","2","0","10"
"107511","捷泳","451","0","10140","0","10140451","0","1","2","0","10"
"108011","捷泳","451","0","10140","0","10140456","0","1","2","0","20"
"110011","捷泳","451","0","10140","0","10140457","0","1","2","0","10"
"110311","捷泳","451","0","10140","0","10140459","0","1","1","0","3"
"110411","捷泳","451","0","10140","0","10140460","0","1","2","0","10"
"110511","捷泳","451","0","10140","0","10140461","0","1","2","0","10"
"113111","捷泳","451","0","10140","0","10140463","0","1","1","0","5"
"113211","捷泳","451","0","10140","0","10140464","0","1","1","0","5"
"113411","捷泳","451","0","10140","0","10140466","0","1","2","0","10"
"113511","捷泳","451","0","10140","0","10140467","0","1","2","0","10"
"115711","捷泳","451","0","10140","0","10140469","0","1","1","0","5"
"117011","捷泳","451","0","10140","0","10140470","0","1","2","0","10"
"117111","捷泳","451","0","10140","0","10140471","0","1","2","0","10"
"117211","捷泳","451","0","10140","0","10140472","0","1","2","0","10"
"117311","捷泳","451","0","10140","0","10140473","0","1","2","0","10"
"117411","捷泳","451","0","10140","0","10140474","0","1","2","0","10"
"122411","捷泳","451","0","10140","0","10140475","0","1","2","0","10"
"122511","捷泳","451","0","10140","0","10140476","0","1","1","0","5"
"122611","捷泳","451","0","10140","0","10140477","0","1","2","0","10"
"126711","捷泳","451","0","10140","0","10140482","0","1","1","0","5"
"126811","捷泳","451","0","10140","0","10140483","0","1","2","0","10"
"127011","捷泳","451","0","10140","0","10140485","0","1","1","0","5"
"129411","捷泳","451","0","10140","0","10140488","0","1","2","0","10"
"107511","衝浪","501","0","10140","0","10140501","0","1","2","0","10"
"107911","衝浪","501","0","10140","0","10140505","0","1","2","0","20"
"108011","衝浪","501","0","10140","0","10140506","0","1","2","0","20"
"110011","衝浪","501","0","10140","0","10140507","0","1","2","0","10"
"110311","衝浪","501","0","10140","0","10140509","0","1","1","0","3"
"110411","衝浪","501","0","10140","0","10140510","0","1","2","0","10"
"110511","衝浪","501","0","10140","0","10140511","0","1","2","0","10"
"113111","衝浪","501","0","10140","0","10140513","0","1","1","0","5"
"113211","衝浪","501","0","10140","0","10140514","0","1","1","0","5"
"113311","衝浪","501","0","10140","0","10140515","0","1","1","0","5"
"113411","衝浪","501","0","10140","0","10140516","0","1","2","0","10"
"115711","衝浪","501","0","10140","0","10140519","0","1","1","0","5"
"117111","衝浪","501","0","10140","0","10140521","0","1","2","0","10"
"117211","衝浪","501","0","10140","0","10140522","0","1","2","0","10"
"117411","衝浪","501","0","10140","0","10140524","0","1","2","0","10"
"122411","衝浪","501","0","10140","0","10140525","0","1","2","0","10"
"122511","衝浪","501","0","10140","0","10140526","0","1","1","0","5"
"122811","衝浪","501","0","10140","0","10140529","0","1","1","0","10"
"126711","衝浪","501","0","10140","0","10140532","0","1","1","0","5"
"126811","衝浪","501","0","10140","0","10140533","0","1","2","0","10"
"127011","衝浪","501","0","10140","0","10140535","0","1","1","0","5"
"129411","衝浪","501","0","10140","0","10140538","0","1","2","0","10"
"129511","衝浪","501","0","10140","0","10140539","0","1","2","0","10"
"107511","貪吃佩可 / 可可蘿 / 凱留","851","107611","10140","0","10140851","107811","1","2","0","10"
"122411","日和 / 優衣 / 怜","852","122611","10140","0","10140852","122511","1","2","0","10"
"117211","千歌 / 望 / 紡希","853","117411","10140","0","10140853","117311","1","2","0","10"
"122911","禊 / 美美 / 鏡華","854","122711","10140","0","10140854","122811","1","1","0","10"
"113411","初音 / 美里","855","0","10140","0","10140855","113511","1","1","0","20"
"110311","咲戀 / 鈴莓","856","0","10140","0","10140856","107711","1","1","0","20"
"110411","真琴 / 霞 / 真步 / 香織","857","110611","10140","0","10140857","115711","1","2","110511","10"
"126811","美冬 / 秋乃 / 珠希 / 優花梨","858","126711","10140","0","10140858","107911","1","2","108011","10"
"117011","惠理子 / 杏奈 / 七七香 / 流夏","859","113311","10140","0","10140859","113211","1","1","113111","10"
"110111","伊緒 / 鈴奈","860","0","10140","0","10140860","110011","1","1","0","20"
"129311","琪愛兒 / 優妮 / 克蘿依","861","129511","10140","0","10140861","129411","1","2","0","10"
"126611","似似花 / 秋乃 / 優花梨","862","126811","10140","0","10140862","126711","1","1","0","20"
"127111","忍 / 空花 / 蘭法","863","126911","10140","0","10140863","127011","1","2","0","20"
"107811","凱留 / 鈴奈","864","0","10140","0","10140864","110011","1","2","0","20"
"110311","咲戀 / 流夏","865","0","10140","0","10140865","113111","1","1","0","20"
"113411","初音 / 霞","866","0","10140","0","10140866","115711","1","1","0","20"
"113211","杏奈 / 忍","867","0","10140","0","10140867","127111","1","2","0","20"
"117011","惠理子 / 靜流","868","0","10140","0","10140868","117111","1","2","0","20"
"110011","鈴奈 / 香織","869","0","10140","0","10140869","110511","1","2","0","20"
"110111","伊緒 / 空花 / 靜流","870","117111","10140","0","10140870","127011","1","2","0","20"
"122511","怜 / 紡希","871","0","10140","0","10140871","117411","1","2","0","20"
"110311","咲戀 / 秋乃","872","0","10140","0","10140872","126711","1","1","0","20"
"110411","真琴 / 霞","873","0","10140","0","10140873","115711","1","2","0","20"
"122611","優衣 / 真琴","874","0","10140","0","10140874","110411","1","2","0","20"
"129411","克蘿依 / 美冬","875","0","10140","0","10140875","108011","1","2","0","20"
"129311","優妮 / 靜流","876","0","10140","0","10140876","117111","1","2","0","20"
"129511","琪愛兒 / 望 / 紡希 / 千歌","877","117411","10140","0","10140877","117211","1","2","117311","20"
"129511","琪愛兒 / 真步","878","0","10140","0","10140878","110611","1","2","0","20"
"107611","可可蘿 / 優衣","879","0","10140","0","10140879","122611","1","2","0","20"
"129311","優妮 / 咲戀","880","0","10140","0","10140880","110311","1","2","0","20"
"129311","優妮 / 美里","881","0","10140","0","10140881","113511","1","2","0","20"
"107911","珠希 / 美冬","882","0","10140","0","10140882","108011","1","2","0","20"
"110411","真琴 / 香織 / 霞 / 日和","883","115711","10140","0","10140883","110511","1","2","122411","20"
"126611","似似花 / 貪吃佩可","884","0","10140","0","10140884","107511","1","2","0","20"
"107711","鈴莓 / 可可蘿","885","0","10140","0","10140885","107611","1","2","0","20"
"113111","流夏 / 怜","886","0","10140","0","10140886","122511","1","1","0","20"
"107711","鈴莓 / 鏡華","887","0","10140","0","10140887","122711","1","1","0","20"
"122811","泳池邊奔跑的禊","889","0","10140","0","10140889","0","1","1","0","10"
"107911","泳池邊奔跑的珠希","890","0","10140","0","10140890","0","1","2","0","10"
"122411","踢水逆向的日和","891","0","10140","0","10140891","0","1","2","0","10"
"107911","小船上害怕的珠希","892","0","10140","0","10140892","0","1","2","0","10"
"107811","小船上害怕的凱留","893","0","10140","0","10140893","0","1","2","0","10"
"127011","和水母一起漂流的空花","894","0","10140","0","10140894","0","1","1","0","5"
"107811","用游泳圈漂流的凱留","895","0","10140","0","10140895","0","1","2","0","10"
"126611","用游泳圈漂流的似似花","896","0","10140","0","10140896","0","1","2","0","10"
"126811","喝麥酒也不要喝得爛醉","901","0","10140","1","10140901","0","2","1","0","10"
"126611","漂流的大妃","902","0","10140","1","10140902","0","2","2","0","10"
"113211","當她換穿上傳說","903","0","10140","1","10140903","113311","2","2","0","10"
"122911","同世代很棒吧？","904","122711","10140","1","10140904","122811","2","1","129311","10"
"117111","漂流的氣場","905","107611","10140","1","10140905","117011","2","1","0","30"
"126911","泳池內的音樂會","906","0","10140","1","10140906","117311","2","1","0","30"
"127111","色慾薰心","907","113111","10140","1","10140907","427111","2","2","0","10"
"126911","漂浮的怪奇怪靈","908","0","10140","1","10140908","107811","2","1","0","10"
"113611","她的著裝守則","909","113411","10140","1","10140909","113511","2","1","0","30"
"107911","經商精神化為泡影","910","110411","10140","1","10140910","110511","2","1","0","10"
"122911","開心的小小甜心一家","911","122711","10140","1","10140911","122811","2","1","129311","10"
"127111","您看出來了嗎","912","122711","10140","1","10140912","126911","2","1","0","10"
"127011","被虐狂水漂","913","0","10140","1","10140913","0","2","2","0","5"
"110611","出發！度假村遊船","914","110411","10140","1","10140914","110511","2","1","0","20"
"107711","泳池邊的女僕","915","0","10140","1","10140915","110311","2","2","0","10"
"113111","喜歡釣魚的天性","916","117411","10140","1","10140916","113311","2","2","117011","5"
"126711","秋乃之輪迴","917","0","10140","1","10140917","110311","2","2","0","5"
"110111","老師也是努力的孩子！","918","0","10140","1","10140918","113511","2","2","0","20"
"117211","閃亮亮☆網紅","919","117411","10140","1","10140919","110011","2","1","0","30"
"115711","名偵探霞的墨丘利度假村事件簿①","920","0","10140","1","10140920","0","2","2","0","2"
"115711","名偵探霞的墨丘利度假村事件簿②","921","0","10140","1","10140921","0","2","2","0","2"
"115711","名偵探霞的墨丘利度假村事件簿③","922","0","10140","1","10140922","0","2","2","0","2"
"115711","名偵探霞的墨丘利度假村事件簿④","923","0","10140","1","10140923","0","2","2","0","2"
"107511","享受度假村！美食殿堂♪","941","107611","10140","2","10140941","107811","2","1","0","30"
"113211","那之後的冒險故事","942","0","10140","2","10140942","127111","2","2","0","10"
"117411","了解魚心即為釣心？","943","0","10140","2","10140943","122511","2","2","0","10"
"107911","STOP！無照營業","944","108011","10140","2","10140944","126811","2","1","0","10"
"122611","請小心戀愛話題？","945","117011","10140","2","10140945","110411","2","1","0","30"
"122411","十貓十色","946","107911","10140","2","10140946","107811","2","1","0","30"
"129511","從微亮的水底處","947","129311","10140","2","10140947","129411","2","1","0","30"
"0","擲岩猴玩具","951","0","10140","0","10140951","0","1","2","0","5"
"0","雷雲長老玩具","952","0","10140","0","10140952","0","1","1","0","5"
"0","可可拉玩具","953","0","10140","0","10140953","0","1","2","0","5"
"0","魔像玩具","954","0","10140","0","10140954","0","1","1","0","5"
"0","席茲玩具","955","0","10140","0","10140955","0","1","2","0","5"
"0","沉睡之梟玩具","956","0","10140","0","10140956","0","1","1","0","5"
"0","軟泥怪玩具","957","0","10140","0","10140957","0","1","2","0","5"
"0","喵特玩具","958","0","10140","0","10140958","0","1","1","0","5"
"0","氣球鳥玩具","959","0","10140","0","10140959","0","1","2","0","5"
"0","小小格里芬玩具","960","0","10140","0","10140960","0","1","1","0","5"
"0","紅蕈菇玩具","961","0","10140","0","10140961","0","1","2","0","5"
"0","摩拉玩具","962","0","10140","0","10140962","0","1","1","0","5"
