e5198c30eaba5e79e2d915b57670c16442bfa4b2e2d10f61d77e4a07b12f8918,24a39cea4e134fbf3f141fb2ddd913195d1d49b3628c11b510536853ff68c4cd,9e64a4c42cd8a57d8411ea2793ad9d7607bfd20cafd3b60f491d255c1ebbcc9f,baab47c5469fd075ff2069a84a1226e2f1a11e25cdf5226c789cb6e891bf0929,6d16621bf65c123061e7818c207e3e71a81146eba02630eb70f59f78c2178d59,79dea3b7bc2d0bdb5813e6ca673fc97ccf864de8f2c9fbc9d2bcf03dc09c475c,0c6bf7bf2214a3b5d4b65d2674f86e75ffd7cd111a00dcd25aaec842f51bd645,d014077a411380b38df0a81029b155616ccfa794b2fa22ad1938320ee93a43c7,d1026508ffd3e41553dd6a43cbbb1c8dfef629404c322504695471e90ae97993,0b36faa94dc26d2ac02dba28602d72183d9b7832d83e7920d648c916820f64ee,a72d477f4bf14ed8da05e245b92be5ebb8aad5ee1266199cdfeab1fea5ef8ded,79a6088d65929b657a49dacc5d8b6b4889a876b37a5f3581ddd85a9f3024d536,58aefabd083d553edfbeb90dabd31a4a725648f51f33ae8c6ac66b34b5fdc6f0,0aef5c9b7ad1c84815a60480fc8dadc5fe5ae18457827c99b20f7659a5e71602,178d0b9c623122ec66892738bf7b8a24d5841d117a2877671533d8b6b2140e5b,f014c9fc9c10f635126523f16e24df3729969efde7f28a2498066f17c4bb0026
"0","4","0","1","122613","0","122614","0","0","0","1","4","110030121","0","0","0"
"0","4","0","1","102252","0","102101","0","0","0","1","4","110040011","0","0","0"
"0","4","0","1","102192","0","102014","0","0","0","1","4","110040021","0","0","0"
"0","4","0","1","102013","0","113071","0","0","0","1","4","110040031","0","0","0"
"0","4","0","1","102163","0","113011","0","0","0","1","4","110040041","0","0","0"
"0","4","0","1","123251","0","123161","0","0","0","1","4","110040051","0","0","0"
"0","4","0","1","113191","0","113221","0","0","0","1","4","110040061","0","0","0"
"0","4","0","1","102552","0","123281","0","0","0","1","4","110040071","0","0","0"
"0","4","0","1","102582","0","123311","0","0","0","1","4","110040081","0","0","0"
"0","4","0","1","122614","0","123341","0","0","0","1","4","110040091","0","0","0"
"0","4","0","1","113521","0","113431","0","0","0","1","4","110040101","0","0","0"
"0","4","0","1","113581","0","113551","0","0","0","1","4","110040111","0","0","0"
"0","4","0","1","123612","0","113611","0","0","0","1","4","110040121","0","0","0"
"0","4","0","1","113252","0","123192","0","0","0","1","4","110040131","0","0","0"
"0","4","0","1","113191","0","123161","0","0","0","1","4","110050011","0","0","0"
"0","4","0","1","113071","0","113221","0","0","0","1","4","110050021","0","0","0"
"0","4","0","1","123251","0","123192","0","0","0","1","4","110050031","0","0","0"
"0","4","0","1","113101","0","113012","0","0","0","1","4","110050041","0","0","0"
"0","4","0","1","113252","0","113162","0","0","0","1","4","110050051","0","0","0"
"0","4","0","1","113131","0","123041","0","0","0","1","4","110050061","0","0","0"
"0","4","0","1","113522","0","113342","0","0","0","1","4","110050071","0","0","0"
"0","4","0","1","123432","0","123371","0","0","0","1","4","110050081","0","0","0"
"0","4","0","1","123461","0","123282","0","0","0","1","4","110050091","0","0","0"
"0","4","0","1","123491","0","113401","0","0","0","1","4","110050101","0","0","0"
"0","4","0","1","113162","0","113552","0","0","0","1","4","110050111","0","0","0"
"0","4","0","1","113012","0","123582","0","0","0","1","4","110050121","0","0","0"
"0","4","0","1","113222","0","123072","0","0","0","1","4","110050131","0","0","0"
"0","4","0","1","113131","0","113101","0","0","0","1","4","110060011","0","0","0"
"0","4","0","1","123192","0","113162","0","0","0","1","4","110060021","0","0","0"
"0","4","0","1","113252","0","123193","0","0","0","1","4","110060031","0","0","0"
"0","4","0","1","113012","0","123132","0","0","0","1","4","110060041","0","0","0"
"0","4","0","1","123072","0","113013","0","0","0","1","4","110060051","0","0","0"
"0","4","0","1","113222","0","123042","0","0","0","1","4","110060061","0","0","0"
"0","4","0","1","123041","0","113283","0","0","0","1","4","110060071","0","0","0"
"0","4","0","1","113522","0","123343","0","0","0","1","4","110060081","0","0","0"
"0","4","0","1","113552","0","113372","0","0","0","1","4","110060091","0","0","0"
"0","4","0","1","123582","0","113553","0","0","0","1","4","110060101","0","0","0"
"0","4","0","1","113013","0","113614","0","0","0","1","4","110060111","0","0","0"
"0","4","0","1","123193","0","123583","0","0","0","1","4","110060121","0","0","0"
"0","4","0","1","123042","0","124131","0","0","0","1","4","110060131","0","0","0"
"0","4","0","1","124251","0","124101","0","0","0","1","4","110060141","0","0","0"
"0","4","0","1","123432","0","113222","0","0","0","1","4","110070011","0","0","0"
"0","4","0","1","123072","0","113013","0","0","0","1","4","110070021","0","0","0"
"0","4","0","1","123132","0","124251","0","0","0","1","4","110070031","0","0","0"
"0","4","0","1","124131","0","114011","0","0","0","1","4","110070041","0","0","0"
"0","4","0","1","114191","0","124101","0","0","0","1","4","110070051","0","0","0"
"0","4","0","1","124071","0","124161","0","0","0","1","4","110070061","0","0","0"
"0","4","0","1","114221","0","114041","0","0","0","1","4","110070071","0","0","0"
"0","4","0","1","124251","0","114011","0","0","0","1","4","110070081","0","0","0"
"0","4","0","1","124101","0","114281","0","0","0","1","4","110070091","0","0","0"
"0","4","0","1","124161","0","114221","0","0","0","1","4","110070101","0","0","0"
"0","4","0","1","114041","0","124311","0","0","0","1","4","110070111","0","0","0"
"0","4","0","1","124071","0","114341","0","0","0","1","4","110070121","0","0","0"
"0","4","0","1","114191","0","114371","0","0","0","1","4","110070131","0","0","0"
"0","4","0","1","124131","0","124401","0","0","0","1","4","110070141","0","0","0"
"0","4","0","1","114011","0","114041","0","0","0","1","4","110080011","0","0","0"
"0","4","0","1","124161","0","124131","0","0","0","1","4","110080021","0","0","0"
"0","4","0","1","124071","0","124101","0","0","0","1","4","110080031","0","0","0"
"0","4","0","1","114221","0","114191","0","0","0","1","4","110080041","0","0","0"
"0","4","0","1","114011","0","114281","0","0","0","1","4","110080051","0","0","0"
"0","4","0","1","114041","0","124311","0","0","0","1","4","110080061","0","0","0"
"0","4","0","1","114221","0","114341","0","0","0","1","4","110080071","0","0","0"
"0","4","0","1","114191","0","124431","0","0","0","1","4","110080081","0","0","0"
"0","4","0","1","124131","0","124521","0","0","0","1","4","110080091","0","0","0"
"0","4","0","1","114011","0","124401","0","0","0","1","4","110080101","0","0","0"
"0","4","0","1","124101","0","114371","0","0","0","1","4","110080111","0","0","0"
"0","4","0","1","124251","0","114341","0","0","0","1","4","110080121","0","0","0"
"0","4","0","1","124071","0","124491","0","0","0","1","4","110080131","0","0","0"
"0","4","0","1","114221","0","114461","0","0","0","1","4","110080141","0","0","0"
"0","4","0","1","124161","0","114371","0","0","0","1","4","110080151","0","0","0"
"0","4","0","1","124071","0","124251","0","0","0","1","4","110090011","0","0","0"
"0","4","0","1","114221","0","114011","0","0","0","1","4","110090021","0","0","0"
"0","4","0","1","124161","0","114191","0","0","0","1","4","110090031","0","0","0"
"0","4","0","1","124311","0","114162","0","0","0","1","4","110090041","0","0","0"
"0","4","0","1","114072","0","114012","0","0","0","1","4","110090051","0","0","0"
"0","4","0","1","114102","0","124192","0","0","0","1","4","110090061","0","0","0"
"0","4","0","1","114252","0","114132","0","0","0","1","4","110090071","0","0","0"
"0","4","0","1","124042","0","114222","0","0","0","1","4","110090081","0","0","0"
"0","4","0","1","114461","0","114072","0","0","0","1","4","110090091","0","0","0"
"0","4","0","1","114132","0","114162","0","0","0","1","4","110090101","0","0","0"
"0","4","0","1","124431","0","114012","0","0","0","1","4","110090111","0","0","0"
"0","4","0","1","124192","0","114102","0","0","0","1","4","110090121","0","0","0"
"0","4","0","1","124491","0","114252","0","0","0","1","4","110090131","0","0","0"
"0","4","0","1","114222","0","124042","0","0","0","1","4","110090141","0","0","0"
"0","4","0","1","114252","0","114012","0","0","0","1","4","110090151","0","0","0"
"0","4","0","1","114012","0","124192","0","0","0","1","4","110100011","0","0","0"
"0","4","0","1","114162","0","114222","0","0","0","1","4","110100021","0","0","0"
"0","4","0","1","114132","0","114252","0","0","0","1","4","110100031","0","0","0"
"0","4","0","1","114072","0","124282","0","0","0","1","4","110100041","0","0","0"
"0","4","0","1","124342","0","124372","0","0","0","1","4","110100051","0","0","0"
"0","4","0","1","114611","0","124312","0","0","0","1","4","110100061","0","0","0"
"0","4","0","1","114581","0","124522","0","0","0","1","4","110100071","0","0","0"
"0","4","0","1","114551","0","124432","0","0","0","1","4","110100081","0","0","0"
"0","4","0","1","114581","0","124342","0","0","0","1","4","110100091","0","0","0"
"0","4","0","1","114611","0","124372","0","0","0","1","4","110100101","0","0","0"
"0","4","0","1","114551","0","124312","0","0","0","1","4","110100111","0","0","0"
"0","4","0","1","114581","0","124342","0","0","0","1","4","110100121","0","0","0"
"0","4","0","1","114551","0","124522","0","0","0","1","4","110100131","0","0","0"
"0","4","0","1","114611","0","124432","0","0","0","1","4","110100141","0","0","0"
"0","4","0","1","114551","0","124282","0","0","0","1","4","110100151","0","0","0"
"0","4","0","1","124432","0","124342","0","0","0","1","4","110100161","0","0","0"
"0","4","0","1","124282","0","124312","0","0","0","1","4","110100171","0","0","0"
"0","4","0","1","124312","0","124282","0","0","0","1","4","110110011","0","0","0"
"0","4","0","1","124522","0","124372","0","0","0","1","4","110110021","0","0","0"
"0","4","0","1","124432","0","124342","0","0","0","1","4","110110031","0","0","0"
"0","4","0","1","124312","0","114073","0","0","0","1","4","110110041","0","0","0"
"0","4","0","1","124253","0","124163","0","0","0","1","4","110110051","0","0","0"
"0","4","0","1","114193","0","114013","0","0","0","1","4","110110061","0","0","0"
"0","4","0","1","124103","0","114223","0","0","0","1","4","110110071","0","0","0"
"0","4","0","1","114043","0","114133","0","0","0","1","4","110110081","0","0","0"
"0","4","0","1","124282","0","114073","0","0","0","1","4","110110091","0","0","0"
"0","4","0","1","124522","0","124163","0","0","0","1","4","110110101","0","0","0"
"0","4","0","1","124372","0","124253","0","0","0","1","4","110110111","0","0","0"
"0","4","0","1","114551","0","114013","0","0","0","1","4","110110121","0","0","0"
"0","4","0","1","124432","0","114193","0","0","0","1","4","110110131","0","0","0"
"0","4","0","1","114611","0","114223","0","0","0","1","4","110110141","0","0","0"
"0","4","0","1","124342","0","124103","0","0","0","1","4","110110151","0","0","0"
"0","4","0","1","114581","0","114133","0","0","0","1","4","110110161","0","0","0"
"0","4","0","1","114611","0","114043","0","0","0","1","4","110110171","0","0","0"
"0","4","0","1","114013","0","114193","0","0","0","1","4","110120011","0","0","0"
"0","4","0","1","124163","0","114223","0","0","0","1","4","110120021","0","0","0"
"0","4","0","1","114133","0","124253","0","0","0","1","4","110120031","0","0","0"
"0","4","0","1","114073","0","124313","0","0","0","1","4","110120041","0","0","0"
"0","4","0","1","124343","0","124462","0","0","0","1","4","110120051","0","0","0"
"0","4","0","1","124402","0","124283","0","0","0","1","4","110120061","0","0","0"
"0","4","0","1","124313","0","124523","0","0","0","1","4","110120071","0","0","0"
"0","4","0","1","124462","0","124402","0","0","0","1","4","110120081","0","0","0"
"0","4","0","1","124523","0","124343","0","0","0","1","4","110120091","0","0","0"
"0","4","0","1","114612","0","124462","0","0","0","1","4","110120101","0","0","0"
"0","4","0","1","114552","0","124283","0","0","0","1","4","110120111","0","0","0"
"0","4","0","1","114582","0","124343","0","0","0","1","4","110120121","0","0","0"
"0","4","0","1","114552","0","124523","0","0","0","1","4","110120131","0","0","0"
"0","4","0","1","114612","0","124402","0","0","0","1","4","110120141","0","0","0"
"0","4","0","1","114552","0","124313","0","0","0","1","4","110120151","0","0","0"
"0","4","0","1","114582","0","124343","0","0","0","1","4","110120161","0","0","0"
"0","4","0","1","114612","0","124283","0","0","0","1","4","110120171","0","0","0"
"0","4","0","1","124462","0","124283","0","0","0","1","4","110130011","0","0","0"
"0","4","0","1","124343","0","124523","0","0","0","1","4","110130021","0","0","0"
"0","4","0","1","124313","0","124402","0","0","0","1","4","110130031","0","0","0"
"0","4","0","1","124462","0","124074","0","0","0","1","4","110130041","0","0","0"
"0","4","0","1","114254","0","114164","0","0","0","1","4","110130051","0","0","0"
"0","4","0","1","114194","0","114014","0","0","0","1","4","110130061","0","0","0"
"0","4","0","1","114104","0","124224","0","0","0","1","4","110130071","0","0","0"
"0","4","0","1","124044","0","114134","0","0","0","1","4","110130081","0","0","0"
"0","4","0","1","124283","0","124074","0","0","0","1","4","110130091","0","0","0"
"0","4","0","1","124343","0","114164","0","0","0","1","4","110130101","0","0","0"
"0","4","0","1","124523","0","114254","0","0","0","1","4","110130111","0","0","0"
"0","4","0","1","114552","0","114014","0","0","0","1","4","110130121","0","0","0"
"0","4","0","1","124313","0","114194","0","0","0","1","4","110130131","0","0","0"
"0","4","0","1","114612","0","124224","0","0","0","1","4","110130141","0","0","0"
"0","4","0","1","124402","0","114104","0","0","0","1","4","110130151","0","0","0"
"0","4","0","1","114582","0","114134","0","0","0","1","4","110130161","0","0","0"
"0","4","0","1","114612","0","124044","0","0","0","1","4","110130171","0","0","0"
"0","4","0","1","114254","0","114014","0","0","0","1","4","110140011","0","0","0"
"0","4","0","1","114104","0","114134","0","0","0","1","4","110140021","0","0","0"
"0","4","0","1","124074","0","124224","0","0","0","1","4","110140031","0","0","0"
"0","4","0","1","124044","0","114553","0","0","0","1","4","110140041","0","0","0"
"0","4","0","1","124224","0","114613","0","0","0","1","4","110140051","0","0","0"
"0","4","0","1","114164","0","114583","0","0","0","1","4","110140061","0","0","0"
"0","4","0","1","114134","0","114554","0","0","0","1","4","110140071","0","0","0"
"0","4","0","1","114104","0","114553","0","0","0","1","4","110140081","0","0","0"
"0","4","0","1","114254","0","114613","0","0","0","1","4","110140091","0","0","0"
"0","4","0","1","114194","0","114583","0","0","0","1","4","110140101","0","0","0"
"0","4","0","1","124074","0","114554","0","0","0","1","4","110140111","0","0","0"
"0","4","0","1","114613","0","114583","0","0","0","1","4","110140121","0","0","0"
"0","4","0","1","114583","0","114554","0","0","0","1","4","110140131","0","0","0"
"0","4","0","1","114554","0","114553","0","0","0","1","4","110140141","0","0","0"
"0","4","0","1","124044","0","114583","0","0","0","1","4","110150011","0","0","0"
"0","4","0","1","114104","0","114613","0","0","0","1","4","110150021","0","0","0"
"0","4","0","1","114194","0","114553","0","0","0","1","4","110150031","0","0","0"
"0","4","0","1","114554","0","124284","0","0","0","1","4","110150041","0","0","0"
"0","4","0","1","114583","0","124433","0","0","0","1","4","110150051","0","0","0"
"0","4","0","1","114613","0","124373","0","0","0","1","4","110150061","0","0","0"
"0","4","0","1","114553","0","124314","0","0","0","1","4","110150071","0","0","0"
"0","4","0","1","114554","0","124344","0","0","0","1","4","110150081","0","0","0"
"0","4","0","1","114613","0","124463","0","0","0","1","4","110150091","0","0","0"
"0","4","0","1","124373","0","124344","0","0","0","1","4","110150101","0","0","0"
"0","4","0","1","124433","0","124284","0","0","0","1","4","110150111","0","0","0"
"0","4","0","1","124463","0","124373","0","0","0","1","4","110150121","0","0","0"
"0","4","0","1","124284","0","124314","0","0","0","1","4","110150131","0","0","0"
"0","4","0","1","124344","0","124433","0","0","0","1","4","110150141","0","0","0"
"0","4","0","1","124463","0","124314","0","0","0","1","4","110160011","0","0","0"
"0","4","0","1","124344","0","124373","0","0","0","1","4","110160021","0","0","0"
"0","4","0","1","124314","0","124433","0","0","0","1","4","110160031","0","0","0"
"0","4","0","1","124463","0","115071","0","0","0","1","4","110160041","0","0","0"
"0","4","0","1","115251","0","115161","0","0","0","1","4","110160051","0","0","0"
"0","4","0","1","125191","0","115011","0","0","0","1","4","110160061","0","0","0"
"0","4","0","1","125101","0","115221","0","0","0","1","4","110160071","0","0","0"
"0","4","0","1","125131","0","115041","0","0","0","1","4","110160081","0","0","0"
"0","4","0","1","124284","0","115071","0","0","0","1","4","110160091","0","0","0"
"0","4","0","1","124344","0","125101","0","0","0","1","4","110160101","0","0","0"
"0","4","0","1","124373","0","115251","0","0","0","1","4","110160111","0","0","0"
"0","4","0","1","114553","0","115011","0","0","0","1","4","110160121","0","0","0"
"0","4","0","1","124314","0","125131","0","0","0","1","4","110160131","0","0","0"
"0","4","0","1","114613","0","115221","0","0","0","1","4","110160141","0","0","0"
"0","4","0","1","115071","0","115161","0","0","0","1","4","110170011","0","0","0"
"0","4","0","1","115251","0","125191","0","0","0","1","4","110170021","0","0","0"
"0","4","0","1","115221","0","115041","0","0","0","1","4","110170031","0","0","0"
"0","4","0","1","115011","0","115581","0","0","0","1","4","110170041","0","0","0"
"0","4","0","1","125101","0","115611","0","0","0","1","4","110170051","0","0","0"
"0","4","0","1","125131","0","115551","0","0","0","1","4","110170061","0","0","0"
"0","4","0","1","115161","0","115581","0","0","0","1","4","110170071","0","0","0"
"0","4","0","1","115041","0","115611","0","0","0","1","4","110170081","0","0","0"
"0","4","0","1","125191","0","115551","0","0","0","1","4","110170091","0","0","0"
"0","4","0","1","125101","0","115581","0","0","0","1","4","110170101","0","0","0"
"0","4","0","1","115071","0","115611","0","0","0","1","4","110170111","0","0","0"
"0","4","0","1","115581","0","115551","0","0","0","1","4","110170121","0","0","0"
"0","4","0","1","115611","0","115581","0","0","0","1","4","110170131","0","0","0"
"0","4","0","1","115551","0","115611","0","0","0","1","4","110170141","0","0","0"
"0","4","0","1","115581","0","115551","0","0","0","1","4","110180011","0","0","0"
"0","4","0","1","115611","0","115581","0","0","0","1","4","110180021","0","0","0"
"0","4","0","1","115551","0","115611","0","0","0","1","4","110180031","0","0","0"
"0","4","0","1","115551","0","125401","0","0","0","1","4","110180041","0","0","0"
"0","4","0","1","115581","0","125341","0","0","0","1","4","110180051","0","0","0"
"0","4","0","1","115611","0","125521","0","0","0","1","4","110180061","0","0","0"
"0","4","0","1","115551","0","125281","0","0","0","1","4","110180071","0","0","0"
"0","4","0","1","115581","0","125311","0","0","0","1","4","110180081","0","0","0"
"0","4","0","1","115611","0","125371","0","0","0","1","4","110180091","0","0","0"
"0","4","0","1","115551","0","125341","0","0","0","1","4","110180101","0","0","0"
"0","4","0","1","115581","0","125521","0","0","0","1","4","110180111","0","0","0"
"0","4","0","1","125401","0","125311","0","0","0","1","4","110180121","0","0","0"
"0","4","0","1","125521","0","125371","0","0","0","1","4","110180131","0","0","0"
"0","4","0","1","125341","0","125281","0","0","0","1","4","110180141","0","0","0"
"0","4","0","1","125401","0","125371","0","0","0","1","4","110190011","0","0","0"
"0","4","0","1","125281","0","125311","0","0","0","1","4","110190021","0","0","0"
"0","4","0","1","125341","0","125521","0","0","0","1","4","110190031","0","0","0"
"0","4","0","1","125371","0","125072","0","0","0","1","4","110190041","0","0","0"
"0","4","0","1","115192","0","125012","0","0","0","1","4","110190051","0","0","0"
"0","4","0","1","115102","0","115222","0","0","0","1","4","110190061","0","0","0"
"0","4","0","1","115132","0","115042","0","0","0","1","4","110190071","0","0","0"
"0","4","0","1","125162","0","125252","0","0","0","1","4","110190081","0","0","0"
"0","4","0","1","125281","0","125072","0","0","0","1","4","110190091","0","0","0"
"0","4","0","1","125401","0","115042","0","0","0","1","4","110190101","0","0","0"
"0","4","0","1","125371","0","125252","0","0","0","1","4","110190111","0","0","0"
"0","4","0","1","125311","0","125012","0","0","0","1","4","110190121","0","0","0"
"0","4","0","1","125341","0","115132","0","0","0","1","4","110190131","0","0","0"
"0","4","0","1","125521","0","115222","0","0","0","1","4","110190141","0","0","0"
"0","4","0","1","125162","0","115102","0","0","0","1","4","110200011","0","0","0"
"0","4","0","1","125252","0","115192","0","0","0","1","4","110200021","0","0","0"
"0","4","0","1","115222","0","115042","0","0","0","1","4","110200031","0","0","0"
"0","4","0","1","115132","0","115582","0","0","0","1","4","110200041","0","0","0"
"0","4","0","1","125012","0","115612","0","0","0","1","4","110200051","0","0","0"
"0","4","0","1","115102","0","115552","0","0","0","1","4","110200061","0","0","0"
"0","4","0","1","125072","0","115582","0","0","0","1","4","110200071","0","0","0"
"0","4","0","1","115042","0","115612","0","0","0","1","4","110200081","0","0","0"
"0","4","0","1","115192","0","115552","0","0","0","1","4","110200091","0","0","0"
"0","4","0","1","125012","0","115582","0","0","0","1","4","110200101","0","0","0"
"0","4","0","1","115222","0","115612","0","0","0","1","4","110200111","0","0","0"
"0","4","0","1","115582","0","115552","0","0","0","1","4","110200121","0","0","0"
"0","4","0","1","115612","0","115582","0","0","0","1","4","110200131","0","0","0"
"0","4","0","1","115552","0","115612","0","0","0","1","4","110200141","0","0","0"
"0","4","0","1","115582","0","115552","0","0","0","1","4","110210011","0","0","0"
"0","4","0","1","115612","0","115582","0","0","0","1","4","110210021","0","0","0"
"0","4","0","1","115552","0","115612","0","0","0","1","4","110210031","0","0","0"
"0","4","0","1","115552","0","125431","0","0","0","1","4","110210041","0","0","0"
"0","4","0","1","115582","0","125342","0","0","0","1","4","110210051","0","0","0"
"0","4","0","1","115612","0","125522","0","0","0","1","4","110210061","0","0","0"
"0","4","0","1","115552","0","125282","0","0","0","1","4","110210071","0","0","0"
"0","4","0","1","115582","0","125312","0","0","0","1","4","110210081","0","0","0"
"0","4","0","1","115612","0","125372","0","0","0","1","4","110210091","0","0","0"
"0","4","0","1","115552","0","125342","0","0","0","1","4","110210101","0","0","0"
"0","4","0","1","115582","0","125522","0","0","0","1","4","110210111","0","0","0"
"0","4","0","1","125431","0","125312","0","0","0","1","4","110210121","0","0","0"
"0","4","0","1","125522","0","125372","0","0","0","1","4","110210131","0","0","0"
"0","4","0","1","125342","0","125282","0","0","0","1","4","110210141","0","0","0"
"0","4","0","1","125282","0","125431","0","0","0","1","4","110220011","0","0","0"
"0","4","0","1","125312","0","125342","0","0","0","1","4","110220021","0","0","0"
"0","4","0","1","125431","0","125522","0","0","0","1","4","110220031","0","0","0"
"0","4","0","1","125372","0","115073","0","0","0","1","4","110220041","0","0","0"
"0","4","0","1","125193","0","125013","0","0","0","1","4","110220051","0","0","0"
"0","4","0","1","125103","0","125223","0","0","0","1","4","110220061","0","0","0"
"0","4","0","1","115133","0","125043","0","0","0","1","4","110220071","0","0","0"
"0","4","0","1","115163","0","125253","0","0","0","1","4","110220081","0","0","0"
"0","4","0","1","125312","0","115073","0","0","0","1","4","110220091","0","0","0"
"0","4","0","1","125282","0","125043","0","0","0","1","4","110220101","0","0","0"
"0","4","0","1","125522","0","125253","0","0","0","1","4","110220111","0","0","0"
"0","4","0","1","125342","0","125013","0","0","0","1","4","110220121","0","0","0"
"0","4","0","1","125431","0","115133","0","0","0","1","4","110220131","0","0","0"
"0","4","0","1","125372","0","125223","0","0","0","1","4","110220141","0","0","0"
"0","4","0","1","125043","0","125103","0","0","0","1","4","110230011","0","0","0"
"0","4","0","1","115073","0","125223","0","0","0","1","4","110230021","0","0","0"
"0","4","0","1","125013","0","125253","0","0","0","1","4","110230031","0","0","0"
"0","4","0","1","115133","0","115583","0","0","0","1","4","110230041","0","0","0"
"0","4","0","1","115163","0","115613","0","0","0","1","4","110230051","0","0","0"
"0","4","0","1","125193","0","115553","0","0","0","1","4","110230061","0","0","0"
"0","4","0","1","125103","0","115583","0","0","0","1","4","110230071","0","0","0"
"0","4","0","1","115073","0","115613","0","0","0","1","4","110230081","0","0","0"
"0","4","0","1","125223","0","115553","0","0","0","1","4","110230091","0","0","0"
"0","4","0","1","125043","0","115583","0","0","0","1","4","110230101","0","0","0"
"0","4","0","1","125013","0","115613","0","0","0","1","4","110230111","0","0","0"
"0","4","0","1","115553","0","115583","0","0","0","1","4","110230121","0","0","0"
"0","4","0","1","115583","0","115613","0","0","0","1","4","110230131","0","0","0"
"0","4","0","1","115613","0","115553","0","0","0","1","4","110230141","0","0","0"
"0","4","0","1","125223","0","115553","0","0","0","1","4","110240011","0","0","0"
"0","4","0","1","115163","0","115613","0","0","0","1","4","110240021","0","0","0"
"0","4","0","1","125253","0","115583","0","0","0","1","4","110240031","0","0","0"
"0","4","0","1","115553","0","125491","0","0","0","1","4","110240041","0","0","0"
"0","4","0","1","115613","0","125343","0","0","0","1","4","110240051","0","0","0"
