c79145e4dce16060bd29945485024cfa22e282d52bbffa704af24a141531f3db,6ba89fb6cd916c9dbdedd36dfe682820a4acc1eea2df984650a14674f7c5c47a,c4e825c05a5ab02b315ba5101c6ed06e8a4573d98b0fa479cf0c31263df58c97,ed5fc85caf8e87e678980e0240807eb04de5ac5a0c1a0b63e4b6cadca5eb463a,1c7b7a9ad9174eb941e87a1567babe88f4f90d5c4c77981398fbb36550f680d9,e985e678deab9943816bfdda00ff4d27483999a4c157d889633a2296612912ea,c75014d3f9c70b769b1d11abe2df921c9b7563d6acb9d7f8cbe0eaa91f606ea7,147424c33f14d93d420beae58c1b8945283790969e6e8490d1386967524a45a5,e413c6d62e88c623cbc96d7406070a91019c5c369a33d442253f7251c1143bd6,f7cc31b4b479782f8691c26226073850ab661869cd6fc9f01082e76cf6225762,3eba5b1701c0ab62e72e986d686d76ec6b4d281d7a6da06981ae9c7c4edabf7b,ed927f08d7839ee0d3ff90509eba3b284fae9fba21945de2ae6313c7bb506892,70ec620bba3cb0734ee65e4a2f15021ba2a0b8a1126a99748d1cc455c99cb7a4,696fdc43762b61dee40de7c0655a2fe7dae0c7124c4f9a26da441ab82348bc73,e730d5c5a6f074923b3f65c907f6d6173d0afd7974747d22d3106f429cb1bf9a,3c445f051058bdf2c592d58f08e2b1116f34efdb09c662e8a578a3da9e41dd6d,0bde0592d3865e7c618e8caeb996f26d517882e775b1a07cdc7531c436cbb8cd,0d5e87dbcf3e5e9cc618ec9b47963e1f9dfbbe523ebdf46e4197a465db1000a2,e4ce3da538f6c607f1d647319b03cc09307542eccfde73844c292889adaab7f1,e9002fc115a1e16873b8cf3223e0655f3471df1931828ca42ca3ce73ed4671a7
"20018","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","3","12","0","0","0","0","1002511"
"20018","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","3","12","0","0","0","0","1002512"
"20018","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","3","8","0","0","0","0","1002513"
"20018","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","3","12","0","0","0","0","1002514"
"20018","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","3","8","0","0","0","0","1002515"
"20019","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","1","12","0","0","0","0","1002701"
"20019","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","1","12","0","0","0","0","1002702"
"20019","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","1","8","0","0","0","0","1002703"
"20019","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","1","12","0","0","0","0","1002704"
"20019","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","1","8","0","0","0","0","1002705"
"20019","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","2","12","0","0","0","0","1002706"
"20019","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","2","12","0","0","0","0","1002707"
"20019","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","2","8","0","0","0","0","1002708"
"20019","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","2","12","0","0","0","0","1002709"
"20019","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","2","8","0","0","0","0","1002710"
"20020","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","1","12","0","0","0","0","1002901"
"20020","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","1","12","0","0","0","0","1002902"
"20020","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","1","8","0","0","0","0","1002903"
"20020","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","1","12","0","0","0","0","1002904"
"20020","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","1","8","0","0","0","0","1002905"
"20020","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","2","12","0","0","0","0","1002906"
"20020","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","2","12","0","0","0","0","1002907"
"20020","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","2","8","0","0","0","0","1002908"
"20020","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","2","12","0","0","0","0","1002909"
"20020","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","2","8","0","0","0","0","1002910"
"20020","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","3","12","0","0","0","0","1002911"
"20020","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","3","12","0","0","0","0","1002912"
"20020","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","3","8","0","0","0","0","1002913"
"20020","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","3","12","0","0","0","0","1002914"
"20020","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","3","8","0","0","0","0","1002915"
"20022","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","1","12","0","0","0","0","1003301"
"20022","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","1","12","0","0","0","0","1003302"
"20022","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","1","8","0","0","0","0","1003303"
"20022","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","1","12","0","0","0","0","1003304"
"20022","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","1","8","0","0","0","0","1003305"
"20022","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","2","12","0","0","0","0","1003306"
"20022","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","2","12","0","0","0","0","1003307"
"20022","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","2","8","0","0","0","0","1003308"
"20022","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","2","12","0","0","0","0","1003309"
"20022","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","2","8","0","0","0","0","1003310"
"20023","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","1","12","0","0","0","0","1003801"
"20023","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","1","12","0","0","0","0","1003802"
"20023","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","1","8","0","0","0","0","1003803"
"20023","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","1","12","0","0","0","0","1003804"
"20023","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","1","8","0","0","0","0","1003805"
"20023","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","2","12","0","0","0","0","1003806"
"20023","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","2","12","0","0","0","0","1003807"
"20023","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","2","8","0","0","0","0","1003808"
"20023","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","2","12","0","0","0","0","1003809"
"20023","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","2","8","0","0","0","0","1003810"
"20023","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","3","12","0","0","0","0","1003811"
"20023","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","3","12","0","0","0","0","1003812"
"20023","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","3","8","0","0","0","0","1003813"
"20023","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","3","12","0","0","0","0","1003814"
"20023","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","3","8","0","0","0","0","1003815"
"20024","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","1","12","0","0","0","0","1004001"
"20024","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","1","12","0","0","0","0","1004002"
"20024","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","1","8","0","0","0","0","1004003"
"20024","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","1","12","0","0","0","0","1004004"
"20024","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","1","8","0","0","0","0","1004005"
"20024","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","2","12","0","0","0","0","1004006"
"20024","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","2","12","0","0","0","0","1004007"
"20024","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","2","8","0","0","0","0","1004008"
"20024","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","2","12","0","0","0","0","1004009"
"20024","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","2","8","0","0","0","0","1004010"
"20024","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","3","12","0","0","0","0","1004011"
"20024","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","3","12","0","0","0","0","1004012"
"20024","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","3","8","0","0","0","0","1004013"
"20024","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","3","12","0","0","0","0","1004014"
"20024","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","3","8","0","0","0","0","1004015"
"20024","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","4","12","0","0","0","0","1004016"
"20024","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","4","12","0","0","0","0","1004017"
"20024","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","4","8","0","0","0","0","1004018"
"20024","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","4","12","0","0","0","0","1004019"
"20024","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","4","8","0","0","0","0","1004020"
"20025","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","1","12","0","0","0","0","1004201"
"20025","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","1","12","0","0","0","0","1004202"
"20025","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","1","8","0","0","0","0","1004203"
"20025","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","1","12","0","0","0","0","1004204"
"20025","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","1","8","0","0","0","0","1004205"
"20025","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","2","12","0","0","0","0","1004206"
"20025","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","2","12","0","0","0","0","1004207"
"20025","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","2","8","0","0","0","0","1004208"
"20025","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","2","12","0","0","0","0","1004209"
"20025","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","2","8","0","0","0","0","1004210"
"20025","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","3","12","0","0","0","0","1004211"
"20025","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","3","12","0","0","0","0","1004212"
"20025","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","3","8","0","0","0","0","1004213"
"20025","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","3","12","0","0","0","0","1004214"
"20025","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","3","8","0","0","0","0","1004215"
"20025","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","4","12","0","0","0","0","1004216"
"20025","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","4","12","0","0","0","0","1004217"
"20025","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","4","8","0","0","0","0","1004218"
"20025","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","4","12","0","0","0","0","1004219"
"20025","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","4","8","0","0","0","0","1004220"
"20025","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","7500","5","12","0","0","0","0","1004221"
"20025","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","17500","5","12","0","0","0","0","1004222"
"20025","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","5","8","0","0","0","0","1004223"
"20025","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","40000","5","12","0","0","0","0","1004224"
"20025","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","90","5","8","0","0","0","0","1004225"
"20026","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","1","12","0","0","0","0","1004401"
"20026","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","1","12","0","0","0","0","1004402"
"20026","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","1","8","0","0","0","0","1004403"
"20026","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","1","12","0","0","0","0","1004404"
"20026","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","1","8","0","0","0","0","1004405"
"20026","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","2","12","0","0","0","0","1004406"
"20026","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","2","12","0","0","0","0","1004407"
"20026","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","2","8","0","0","0","0","1004408"
"20026","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","2","12","0","0","0","0","1004409"
"20026","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","2","8","0","0","0","0","1004410"
"20026","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","3","12","0","0","0","0","1004411"
"20026","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","3","12","0","0","0","0","1004412"
"20026","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","3","8","0","0","0","0","1004413"
"20026","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","3","12","0","0","0","0","1004414"
"20026","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","3","8","0","0","0","0","1004415"
"20028","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","15000","1","12","0","0","0","0","1004801"
"20028","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","37500","1","12","0","0","0","0","1004802"
"20028","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","75","1","8","0","0","0","0","1004803"
"20028","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","75000","1","12","0","0","0","0","1004804"
"20028","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","150","1","8","0","0","0","0","1004805"
"20028","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","15000","2","12","0","0","0","0","1004806"
"20028","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","37500","2","12","0","0","0","0","1004807"
"20028","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","75","2","8","0","0","0","0","1004808"
"20028","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","75000","2","12","0","0","0","0","1004809"
"20028","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","150","2","8","0","0","0","0","1004810"
"20029","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","1","12","0","0","0","0","1005001"
"20029","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","1","12","0","0","0","0","1005002"
"20029","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","1","8","0","0","0","0","1005003"
"20029","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","1","12","0","0","0","0","1005004"
"20029","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","1","8","0","0","0","0","1005005"
"20029","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","2","12","0","0","0","0","1005006"
"20029","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","2","12","0","0","0","0","1005007"
"20029","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","2","8","0","0","0","0","1005008"
"20029","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","2","12","0","0","0","0","1005009"
"20029","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","2","8","0","0","0","0","1005010"
"20029","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","10000","3","12","0","0","0","0","1005011"
"20029","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","25000","3","12","0","0","0","0","1005012"
"20029","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","50","3","8","0","0","0","0","1005013"
"20029","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","50000","3","12","0","0","0","0","1005014"
"20029","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","100","3","8","0","0","0","0","1005015"
"20030","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","15000","1","12","0","0","0","0","1005201"
"20030","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","37500","1","12","0","0","0","0","1005202"
"20030","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","75","1","8","0","0","0","0","1005203"
"20030","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","75000","1","12","0","0","0","0","1005204"
"20030","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","150","1","8","0","0","0","0","1005205"
"20030","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","15000","2","12","0","0","0","0","1005206"
"20030","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","37500","2","12","0","0","0","0","1005207"
"20030","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","75","2","8","0","0","0","0","1005208"
"20030","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","75000","2","12","0","0","0","0","1005209"
"20030","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","150","2","8","0","0","0","0","1005210"
"20031","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","15000","1","12","0","0","0","0","1005401"
"20031","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","37500","1","12","0","0","0","0","1005402"
"20031","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","75","1","8","0","0","0","0","1005403"
"20031","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","75000","1","12","0","0","0","0","1005404"
"20031","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","150","1","8","0","0","0","0","1005405"
"20031","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","15000","2","12","0","0","0","0","1005406"
"20031","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","37500","2","12","0","0","0","0","1005407"
"20031","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","75","2","8","0","0","0","0","1005408"
"20031","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","75000","2","12","0","0","0","0","1005409"
"20031","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","150","2","8","0","0","0","0","1005410"
"20032","0","0","0","讓信賴度達到100吧","0","100","94002","0","0","0","0","6000","1","12","0","0","0","0","1005601"
"20032","0","0","0","讓信賴度達到200吧","0","200","94002","0","0","0","0","15000","1","12","0","0","0","0","1005602"
"20032","0","0","0","讓信賴度達到500吧","0","500","91002","0","0","0","0","30","1","8","0","0","0","0","1005603"
"20032","0","0","0","讓信賴度達到800吧","0","800","94002","0","0","0","0","30000","1","12","0","0","0","0","1005604"
"20032","0","0","0","讓信賴度達到MAX吧","0","1000","91002","0","0","0","0","60","1","8","0","0","0","0","1005605"
