f7c7f803fa5796264ef8582bc48048109d87ca03cad4e8436aeeaf4468ed5a1d,8640bff4a7669fd6321bff8b7df8a77598e179eee1cbf82ccd8d22e0baeefd77,9d3a05a51133988288f4548ade4f73cab11fce7811373a20f5926f87bf87d84e,7d4b7fad23addabe11dd98209d46793a61dbb9aa94dc9679d33c4734469cbb59,c4825caa49d0d756bd5c3f27868b99db4e3b0c67222542d0f422078ce0d730e3,29c249af8b5e737be4d981c9d20d605a867529a85fc29bbdf30f868181f663ac,e4247184ae3938d33dbe7b77eacccd0281bff477adf9d9e73094fba8f110fb72,2b7ae9c5068623d3452f92744ef0f9bb9915553b9ff86ef67be01183513c2d86,658a5880d9ea7da19c62e3a3695139385fd9cb64b2cd52058c9cb902d4b56f53,73c47c7f7ab9a167a543f6f8b9ecad016158149e708409598985f919bd97d691,52c90416c75dde043ce9f70cb6333b0119c8e6d96c0c8bc2be65153c4fd686e3,31028b4ad4446de31bcbe5148c06f4897226faa88131a95e664c9cb411339963
"0","0","3","0","0","0","10010","1001004","0","0","0","0"
"0","1001102","0","0","0","10011201","10011","1001101","2019/07/08 12:00:00","10011115","0","0"
"0","1001103","0","0","0","0","10011","1001102","0","0","0","1001101"
"0","0","0","0","0","0","10011","1001103","0","0","0","1001102"
"0","0","3","0","0","0","10011","1001104","0","0","0","0"
"0","1001202","0","0","0","10012201","10012","1001201","2019/07/24 12:00:00","10012115","0","0"
"0","1001203","0","0","0","0","10012","1001202","0","0","0","1001201"
"0","0","0","0","0","0","10012","1001203","0","0","0","1001202"
"0","0","3","0","0","0","10012","1001204","0","0","0","0"
"0","1001302","0","0","0","10013201","10013","1001301","2019/08/08 12:00:00","10013115","0","0"
"0","1001303","0","0","0","0","10013","1001302","0","0","0","1001301"
"0","0","0","0","0","0","10013","1001303","0","0","0","1001302"
"0","0","3","0","0","0","10013","1001304","0","0","0","0"
"0","1001402","0","0","0","10014201","10014","1001401","2019/08/19 12:00:00","10014115","0","0"
"0","1001403","0","0","0","0","10014","1001402","0","0","0","1001401"
"0","0","0","0","0","0","10014","1001403","0","0","0","1001402"
"0","1001502","0","0","0","10015201","10015","1001501","2019/09/09 12:00:00","10015115","0","0"
"0","1001503","0","0","0","0","10015","1001502","0","0","0","1001501"
"0","0","0","0","0","0","10015","1001503","0","0","0","1001502"
"0","0","3","0","0","0","10015","1001504","0","0","0","0"
"0","1001602","0","0","0","10016201","10016","1001601","2019/09/20 12:00:00","10016115","0","0"
"0","1001603","0","0","0","0","10016","1001602","0","0","0","1001601"
"0","0","0","0","0","0","10016","1001603","0","0","0","1001602"
"0","1001702","0","0","0","10017201","10017","1001701","2019/10/08 12:00:00","10017115","0","0"
"0","1001703","0","0","0","0","10017","1001702","0","0","0","1001701"
"0","0","0","0","0","0","10017","1001703","0","0","0","1001702"
"0","0","3","0","0","0","10017","1001704","0","0","0","0"
"0","0","0","0","0","0","10017","1001705","0","0","0","1001704"
"0","1001802","0","0","0","10018201","10018","1001801","2019/10/20 12:00:00","10018115","0","0"
"0","1001803","0","0","0","0","10018","1001802","0","0","0","1001801"
"0","0","0","0","0","0","10018","1001803","0","0","0","1001802"
"0","1001902","0","0","0","10019201","10019","1001901","2019/11/08 12:00:00","10019115","0","0"
"0","1001903","0","0","0","0","10019","1001902","0","0","0","1001901"
"0","1001904","0","0","0","0","10019","1001903","0","0","0","1001902"
"0","0","0","0","0","0","10019","1001904","0","0","0","1001903"
"0","0","0","0","0","0","10019","1001905","0","0","0","1001904"
"0","1002002","0","0","0","10020201","10020","1002001","2019/11/20 12:00:00","10020115","0","0"
"0","1002003","0","0","0","0","10020","1002002","0","0","0","1002001"
"0","0","0","0","0","0","10020","1002003","0","0","0","1002002"
"0","1002102","0","0","0","10021201","10021","1002101","2019/12/09 12:00:00","10021115","0","0"
"0","1002103","0","0","0","0","10021","1002102","0","0","0","1002101"
"0","1002104","0","0","0","0","10021","1002103","0","0","0","1002102"
"0","0","0","0","0","0","10021","1002104","0","0","0","1002103"
"0","0","0","0","0","0","10021","1002105","0","0","0","1002104"
"0","1002202","0","0","0","10022201","10022","1002201","2019/12/20 12:00:00","10022115","0","0"
"0","1002203","0","0","0","0","10022","1002202","0","0","0","1002201"
"0","0","0","0","0","0","10022","1002203","0","0","0","1002202"
"0","1002302","0","0","0","10023201","10023","1002301","2020/01/09 12:00:00","10023115","0","0"
"0","1002303","0","0","0","0","10023","1002302","0","0","0","1002301"
"0","1002304","0","0","0","0","10023","1002303","0","0","0","1002302"
"0","0","0","0","0","0","10023","1002304","0","0","0","1002303"
"0","0","0","0","0","0","10023","1002305","0","0","0","1002304"
"0","1002402","0","0","0","10024201","10024","1002401","2020/01/19 12:00:00","10024115","0","0"
"0","1002403","0","0","0","0","10024","1002402","0","0","0","1002401"
"0","0","0","0","0","0","10024","1002403","0","0","0","1002402"
"0","1002502","0","0","0","10025201","10025","1002501","2020/02/11 12:00:00","10025115","0","0"
"0","1002503","0","0","0","0","10025","1002502","0","0","0","1002501"
"0","1002504","0","0","0","0","10025","1002503","0","0","0","1002502"
"0","0","0","0","0","0","10025","1002504","0","0","0","1002503"
"0","0","0","0","0","0","10025","1002505","0","0","0","1002504"
"0","1002602","0","0","0","10026201","10026","1002601","2020/02/21 12:00:00","10026115","0","0"
"0","1002603","0","0","0","0","10026","1002602","0","0","0","1002601"
"0","0","0","0","0","0","10026","1002603","0","0","0","1002602"
"0","1002702","0","0","0","10027201","10027","1002701","2020/03/09 12:00:00","10027115","0","0"
"0","1002703","0","0","0","0","10027","1002702","0","0","0","1002701"
"0","1002704","0","0","0","0","10027","1002703","0","0","0","1002702"
"0","0","0","0","0","0","10027","1002704","0","0","0","1002703"
"0","0","0","0","0","0","10027","1002705","0","0","0","1002704"
"0","1002802","0","0","0","10028201","10028","1002801","2020/03/19 12:00:00","10028115","0","0"
"0","1002803","0","0","0","0","10028","1002802","0","0","0","1002801"
"0","0","0","0","0","0","10028","1002803","0","0","0","1002802"
"0","1002902","0","0","0","10029201","10029","1002901","2020/04/08 12:00:00","10029115","0","0"
"0","1002903","0","0","0","0","10029","1002902","0","0","0","1002901"
"0","1002904","0","0","0","0","10029","1002903","0","0","0","1002902"
"0","0","0","0","0","0","10029","1002904","0","0","0","1002903"
"0","0","0","0","0","0","10029","1002905","0","0","0","1002904"
"0","1003002","0","0","0","10030201","10030","1003001","2020/04/18 12:00:00","10030115","0","0"
"0","1003003","0","0","0","0","10030","1003002","0","0","0","1003001"
"0","0","0","0","0","0","10030","1003003","0","0","0","1003002"
"0","1003102","0","0","0","10031201","10031","1003101","2020/05/12 12:00:00","10031115","0","0"
"0","1003103","0","0","0","0","10031","1003102","0","0","0","1003101"
"0","1003104","0","0","0","0","10031","1003103","0","0","0","1003102"
"0","0","0","0","0","0","10031","1003104","0","0","0","1003103"
"0","0","0","0","0","0","10031","1003105","0","0","0","1003104"
"0","1003202","0","0","0","10032201","10032","1003201","2020/05/22 12:00:00","10032115","0","0"
"0","1003203","0","0","0","0","10032","1003202","0","0","0","1003201"
"0","0","0","0","0","0","10032","1003203","0","0","0","1003202"
"0","1003302","0","0","0","10033201","10033","1003301","2020/06/10 12:00:00","10033115","0","0"
"0","1003303","0","0","0","0","10033","1003302","0","0","0","1003301"
"0","1003304","0","0","0","0","10033","1003303","0","0","0","1003302"
"0","0","0","0","0","0","10033","1003304","0","0","0","1003303"
"0","0","0","0","0","0","10033","1003305","0","0","0","1003304"
"0","1003402","0","0","0","10034201","10034","1003401","2020/06/20 12:00:00","10034115","0","0"
"0","1003403","0","0","0","0","10034","1003402","0","0","0","1003401"
"0","1003404","0","0","0","0","10034","1003403","0","0","0","1003402"
"0","0","0","0","0","0","10034","1003404","0","0","0","1003403"
"0","0","0","0","0","0","10034","1003405","0","0","0","1003404"
"0","1003502","0","0","0","10035201","10035","1003501","2020/10/07 12:00:00","10035115","0","0"
"0","1003503","0","0","0","0","10035","1003502","0","0","0","1003501"
"0","1003504","0","0","0","0","10035","1003503","0","0","0","1003502"
"0","0","0","0","0","0","10035","1003504","0","0","0","1003503"
"0","0","0","0","0","0","10035","1003505","0","0","0","1003504"
"0","1003602","0","0","0","10036201","10036","1003601","2020/10/19 12:00:00","10036115","0","0"
"0","1003603","0","0","0","0","10036","1003602","0","0","0","1003601"
"0","1003604","0","0","0","0","10036","1003603","0","0","0","1003602"
"0","0","0","0","0","0","10036","1003604","0","0","0","1003603"
"0","0","0","0","0","0","10036","1003605","0","0","0","1003604"
"0","1003702","0","0","0","10037201","10037","1003701","2020/08/20 12:00:00","10037115","0","0"
"0","1003703","0","0","0","0","10037","1003702","0","0","0","1003701"
"0","1003704","0","0","0","0","10037","1003703","0","0","0","1003702"
"0","0","0","0","0","0","10037","1003704","0","0","0","1003703"
"0","0","0","0","0","0","10037","1003705","0","0","0","1003704"
"0","1003802","0","0","0","10038201","10038","1003801","2020/07/09 12:00:00","10038115","0","0"
"0","1003803","0","0","0","0","10038","1003802","0","0","0","1003801"
"0","1003804","0","0","0","0","10038","1003803","0","0","0","1003802"
"0","0","0","0","0","0","10038","1003804","0","0","0","1003803"
"0","0","0","0","0","0","10038","1003805","0","0","0","1003804"
"0","1003902","0","0","0","10039201","10039","1003901","2020/07/19 12:00:00","10039115","0","0"
"0","1003903","0","0","0","0","10039","1003902","0","0","0","1003901"
"0","1003904","0","0","0","0","10039","1003903","0","0","0","1003902"
"0","0","0","0","0","0","10039","1003904","0","0","0","1003903"
"0","0","0","0","0","0","10039","1003905","0","0","0","1003904"
"0","1004002","0","0","0","10040201","10040","1004001","2020/08/10 12:00:00","10040115","0","0"
"0","1004003","0","0","0","0","10040","1004002","0","0","0","1004001"
"0","1004004","0","0","0","0","10040","1004003","0","0","0","1004002"
"0","0","0","0","0","0","10040","1004004","0","0","0","1004003"
"0","0","0","0","0","0","10040","1004005","0","0","0","1004004"
"0","1004102","0","0","0","10041201","10041","1004101","2020/09/21 12:00:00","10041115","0","0"
"0","1004103","0","0","0","0","10041","1004102","0","0","0","1004101"
"0","1004104","0","0","0","0","10041","1004103","0","0","0","1004102"
"0","0","0","0","0","0","10041","1004104","0","0","0","1004103"
"0","0","0","0","0","0","10041","1004105","0","0","0","1004104"
"0","1004202","0","0","0","10042201","10042","1004201","2020/09/11 16:00:00","10042115","0","0"
"0","1004203","0","0","0","0","10042","1004202","0","0","0","1004201"
"0","1004204","0","0","0","0","10042","1004203","0","0","0","1004202"
"0","0","0","0","0","0","10042","1004204","0","0","0","1004203"
"0","0","0","0","0","0","10042","1004205","0","0","0","1004204"
"0","1004302","0","0","0","10043201","10043","1004301","2020/10/22 12:00:00","10043115","0","0"
"0","1004303","0","0","0","0","10043","1004302","0","0","0","1004301"
"0","1004304","0","0","0","0","10043","1004303","0","0","0","1004302"
"0","0","0","0","0","0","10043","1004304","0","0","0","1004303"
"0","0","0","0","0","0","10043","1004305","0","0","0","1004304"
"0","1004402","0","0","0","10044201","10044","1004401","2020/11/09 12:00:00","10044115","0","0"
"0","1004403","0","0","0","0","10044","1004402","0","0","0","1004401"
"0","1004404","0","0","0","0","10044","1004403","0","0","0","1004402"
"0","0","0","0","0","0","10044","1004404","0","0","0","1004403"
"0","0","0","0","0","0","10044","1004405","0","0","0","1004404"
"0","1004502","0","0","0","10045201","10045","1004501","2020/11/20 12:00:00","10045115","0","0"
"0","1004503","0","0","0","0","10045","1004502","0","0","0","1004501"
"0","1004504","0","0","0","0","10045","1004503","0","0","0","1004502"
"0","0","0","0","0","0","10045","1004504","0","0","0","1004503"
"0","0","0","0","0","0","10045","1004505","0","0","0","1004504"
"0","1004602","0","0","0","10046201","10046","1004601","2020/12/11 12:00:00","10046115","0","0"
"0","1004603","0","0","0","0","10046","1004602","0","0","0","1004601"
"0","1004604","0","0","0","0","10046","1004603","0","0","0","1004602"
"0","0","0","0","0","0","10046","1004604","0","0","0","1004603"
"0","0","0","0","0","0","10046","1004605","0","0","0","1004604"
"0","1004702","0","0","0","10047201","10047","1004701","2020/12/21 12:00:00","10047115","0","0"
"0","1004703","0","0","0","0","10047","1004702","0","0","0","1004701"
"0","1004704","0","0","0","0","10047","1004703","0","0","0","1004702"
"0","0","0","0","0","0","10047","1004704","0","0","0","1004703"
"0","0","0","0","0","0","10047","1004705","0","0","0","1004704"
"0","1004802","0","0","0","10048201","10048","1004801","2021/01/07 12:00:00","10048115","0","0"
"0","1004803","0","0","0","0","10048","1004802","0","0","0","1004801"
"0","1004804","0","0","0","0","10048","1004803","0","0","0","1004802"
"0","0","0","0","0","0","10048","1004804","0","0","0","1004803"
"0","0","0","0","0","0","10048","1004805","0","0","0","1004804"
"0","1004902","0","0","0","10049201","10049","1004901","2021/01/21 12:00:00","10049115","0","0"
"0","1004903","0","0","0","0","10049","1004902","0","0","0","1004901"
"0","1004904","0","0","0","0","10049","1004903","0","0","0","1004902"
"0","0","0","0","0","0","10049","1004904","0","0","0","1004903"
"0","0","0","0","0","0","10049","1004905","0","0","0","1004904"
"0","1005002","0","0","0","10050201","10050","1005001","2021/02/08 12:00:00","10050115","0","0"
"0","1005003","0","0","0","0","10050","1005002","0","0","0","1005001"
"0","1005004","0","0","0","0","10050","1005003","0","0","0","1005002"
"0","0","0","0","0","0","10050","1005004","0","0","0","1005003"
"0","0","0","0","0","0","10050","1005005","0","0","0","1005004"
"0","1005102","0","0","0","10051201","10051","1005101","2021/02/22 12:00:00","10051115","0","0"
"0","1005103","0","0","0","0","10051","1005102","0","0","0","1005101"
"0","1005104","0","0","0","0","10051","1005103","0","0","0","1005102"
"0","0","0","0","0","0","10051","1005104","0","0","0","1005103"
"0","0","0","0","0","0","10051","1005105","0","0","0","1005104"
"0","1005202","0","0","0","10052201","10052","1005201","2021/03/09 12:00:00","10052115","0","0"
"0","1005203","0","0","0","0","10052","1005202","0","0","0","1005201"
"0","1005204","0","0","0","0","10052","1005203","0","0","0","1005202"
"0","0","0","0","0","0","10052","1005204","0","0","0","1005203"
"0","0","0","0","0","0","10052","1005205","0","0","0","1005204"
"0","1005302","0","0","0","10053201","10053","1005301","2021/04/21 12:00:00","10053115","0","0"
"0","1005303","0","0","0","0","10053","1005302","0","0","0","1005301"
"0","1005304","0","0","0","0","10053","1005303","0","0","0","1005302"
"0","0","0","0","0","0","10053","1005304","0","0","0","1005303"
"0","0","0","0","0","0","10053","1005305","0","0","0","1005304"
"0","1005402","0","0","0","10054201","10054","1005401","2021/04/08 12:00:00","10054115","0","0"
"0","1005403","0","0","0","0","10054","1005402","0","0","0","1005401"
"0","1005404","0","0","0","0","10054","1005403","0","0","0","1005402"
"0","0","0","0","0","0","10054","1005404","0","0","0","1005403"
"0","0","0","0","0","0","10054","1005405","0","0","0","1005404"
"0","1005502","0","0","0","10055201","10055","1005501","2021/03/20 12:00:00","10055115","0","0"
"0","1005503","0","0","0","0","10055","1005502","0","0","0","1005501"
"0","1005504","0","0","0","0","10055","1005503","0","0","0","1005502"
"0","0","0","0","0","0","10055","1005504","0","0","0","1005503"
"0","0","0","0","0","0","10055","1005505","0","0","0","1005504"
"0","1005602","0","0","0","10056201","10056","1005601","2021/05/11 12:00:00","10056115","0","0"
"0","1005603","0","0","0","0","10056","1005602","0","0","0","1005601"
"0","1005604","0","0","0","0","10056","1005603","0","0","0","1005602"
"0","0","0","0","0","0","10056","1005604","0","0","0","1005603"
"0","0","0","0","0","0","10056","1005605","0","0","0","1005604"
"0","1005702","0","0","0","10057201","10057","1005701","2021/05/22 12:00:00","10057115","0","0"
"0","1005703","0","0","0","0","10057","1005702","0","0","0","1005701"
"0","1005704","0","0","0","0","10057","1005703","0","0","0","1005702"
"0","0","0","0","0","0","10057","1005704","0","0","0","1005703"
"0","0","0","0","0","0","10057","1005705","0","0","0","1005704"
"0","1005802","0","0","0","10058201","10058","1005801","2021/06/09 12:00:00","10058115","0","0"
"0","1005803","0","0","0","0","10058","1005802","0","0","0","1005801"
"0","1005804","0","0","0","0","10058","1005803","0","0","0","1005802"
"0","0","0","0","0","0","10058","1005804","0","0","0","1005803"
"0","0","0","0","0","0","10058","1005805","0","0","0","1005804"
"0","1005902","0","0","0","10059201","10059","1005901","2021/06/19 12:00:00","10059115","0","0"
"0","1005903","0","0","0","0","10059","1005902","0","0","0","1005901"
"0","1005904","0","0","0","0","10059","1005903","0","0","0","1005902"
"0","0","0","0","0","0","10059","1005904","0","0","0","1005903"
"0","0","0","0","0","0","10059","1005905","0","0","0","1005904"
"0","1006002","0","0","0","10060201","10060","1006001","2021/06/21 12:00:00","10060115","0","0"
"0","1006003","0","0","0","0","10060","1006002","0","0","0","1006001"
"0","1006004","0","0","0","0","10060","1006003","0","0","0","1006002"
"0","0","0","0","0","0","10060","1006004","0","0","0","1006003"
"0","0","0","0","0","0","10060","1006005","0","0","0","1006004"
"0","1006102","0","0","0","10061201","10061","1006101","2021/07/12 12:00:00","10061115","0","0"
"0","1006103","0","0","0","0","10061","1006102","0","0","0","1006101"
"0","1006104","0","0","0","0","10061","1006103","0","0","0","1006102"
"0","0","0","0","0","0","10061","1006104","0","0","0","1006103"
"0","0","0","0","0","0","10061","1006105","0","0","0","1006104"
"0","1006202","0","0","0","10062201","10062","1006201","2021/08/13 12:00:00","10062115","0","0"
"0","1006203","0","0","0","0","10062","1006202","0","0","0","1006201"
"0","1006204","0","0","0","0","10062","1006203","0","0","0","1006202"
"0","0","0","0","0","0","10062","1006204","0","0","0","1006203"
"0","0","0","0","0","0","10062","1006205","0","0","0","1006204"
"0","1006302","0","0","0","10063201","10063","1006301","2021/08/21 12:00:00","10063115","0","0"
"0","1006303","0","0","0","0","10063","1006302","0","0","0","1006301"
"0","1006304","0","0","0","0","10063","1006303","0","0","0","1006302"
"0","0","0","0","0","0","10063","1006304","0","0","0","1006303"
"0","0","0","0","0","0","10063","1006305","0","0","0","1006304"
"0","1006402","0","0","0","10064201","10064","1006401","2021/08/09 12:00:00","10064115","0","0"
"0","1006403","0","0","0","0","10064","1006402","0","0","0","1006401"
"0","1006404","0","0","0","0","10064","1006403","0","0","0","1006402"
"0","0","0","0","0","0","10064","1006404","0","0","0","1006403"
"0","0","0","0","0","0","10064","1006405","0","0","0","1006404"
"0","1006502","0","0","0","10065201","10065","1006501","2021/07/22 12:00:00","10065115","0","0"
"0","1006503","0","0","0","0","10065","1006502","0","0","0","1006501"
"0","1006504","0","0","0","0","10065","1006503","0","0","0","1006502"
"0","0","0","0","0","0","10065","1006504","0","0","0","1006503"
"0","0","0","0","0","0","10065","1006505","0","0","0","1006504"
"0","1006602","0","0","0","10066201","10066","1006601","2021/09/08 12:00:00","10066115","0","0"
"0","1006603","0","0","0","0","10066","1006602","0","0","0","1006601"
"0","1006604","0","0","0","0","10066","1006603","0","0","0","1006602"
"0","0","0","0","0","0","10066","1006604","0","0","0","1006603"
"0","0","0","0","0","0","10066","1006605","0","0","0","1006604"
"0","1006702","0","0","0","10067201","10067","1006701","2021/09/20 12:00:00","10067115","0","0"
"0","1006703","0","0","0","0","10067","1006702","0","0","0","1006701"
"0","1006704","0","0","0","0","10067","1006703","0","0","0","1006702"
"0","0","0","0","0","0","10067","1006704","0","0","0","1006703"
"0","0","0","0","0","0","10067","1006705","0","0","0","1006704"
"0","1006802","0","0","0","10068201","10068","1006801","2021/10/08 12:00:00","10068115","0","0"
"0","1006803","0","0","0","0","10068","1006802","0","0","0","1006801"
"0","1006804","0","0","0","0","10068","1006803","0","0","0","1006802"
"0","0","0","0","0","0","10068","1006804","0","0","0","1006803"
"0","0","0","0","0","0","10068","1006805","0","0","0","1006804"
"0","1006902","0","0","0","10069201","10069","1006901","2021/10/21 12:00:00","10069115","0","0"
"0","1006903","0","0","0","0","10069","1006902","0","0","0","1006901"
"0","1006904","0","0","0","0","10069","1006903","0","0","0","1006902"
"0","0","0","0","0","0","10069","1006904","0","0","0","1006903"
"0","0","0","0","0","0","10069","1006905","0","0","0","1006904"
"0","1007002","0","0","0","10070201","10070","1007001","2021/11/08 12:00:00","10070115","0","0"
"0","1007003","0","0","0","0","10070","1007002","0","0","0","1007001"
"0","1007004","0","0","0","0","10070","1007003","0","0","0","1007002"
"0","0","0","0","0","0","10070","1007004","0","0","0","1007003"
"0","0","0","0","0","0","10070","1007005","0","0","0","1007004"
"0","1007102","0","0","0","10071201","10071","1007101","2021/11/21 12:00:00","10071115","0","0"
"0","1007103","0","0","0","0","10071","1007102","0","0","0","1007101"
"0","1007104","0","0","0","0","10071","1007103","0","0","0","1007102"
"0","0","0","0","0","0","10071","1007104","0","0","0","1007103"
"0","0","0","0","0","0","10071","1007105","0","0","0","1007104"
"0","1007202","0","0","0","10072201","10072","1007201","2021/12/09 12:00:00","10072115","0","0"
"0","1007203","0","0","0","0","10072","1007202","0","0","0","1007201"
"0","1007204","0","0","0","0","10072","1007203","0","0","0","1007202"
"0","0","0","0","0","0","10072","1007204","0","0","0","1007203"
"0","0","0","0","0","0","10072","1007205","0","0","0","1007204"
"0","1007302","0","0","0","10073201","10073","1007301","2021/12/20 12:00:00","10073115","0","0"
"0","1007303","0","0","0","0","10073","1007302","0","0","0","1007301"
"0","1007304","0","0","0","0","10073","1007303","0","0","0","1007302"
"0","0","0","0","0","0","10073","1007304","0","0","0","1007303"
"0","0","0","0","0","0","10073","1007305","0","0","0","1007304"
"0","1007402","0","0","0","10074201","10074","1007401","2022/01/10 12:00:00","10074115","0","0"
"0","1007403","0","0","0","0","10074","1007402","0","0","0","1007401"
"0","1007404","0","0","0","0","10074","1007403","0","0","0","1007402"
"0","0","0","0","0","0","10074","1007404","0","0","0","1007403"
"0","0","0","0","0","0","10074","1007405","0","0","0","1007404"
"0","1007502","0","0","0","10075201","10075","1007501","2022/01/22 12:00:00","10075115","0","0"
"0","1007503","0","0","0","0","10075","1007502","0","0","0","1007501"
"0","1007504","0","0","0","0","10075","1007503","0","0","0","1007502"
"0","0","0","0","0","0","10075","1007504","0","0","0","1007503"
"0","0","0","0","0","0","10075","1007505","0","0","0","1007504"
"0","1007602","0","0","0","10076201","10076","1007601","2022/02/08 12:00:00","10076115","0","0"
"0","1007603","0","0","0","0","10076","1007602","0","0","0","1007601"
"0","1007604","0","0","0","0","10076","1007603","0","0","0","1007602"
"0","0","0","0","0","0","10076","1007604","0","0","0","1007603"
"0","0","0","0","0","0","10076","1007605","0","0","0","1007604"
"0","1007702","0","0","0","10077201","10077","1007701","2022/02/19 12:00:00","10077115","0","0"
"0","1007703","0","0","0","0","10077","1007702","0","0","0","1007701"
"0","1007704","0","0","0","0","10077","1007703","0","0","0","1007702"
"0","0","0","0","0","0","10077","1007704","0","0","0","1007703"
"0","0","0","0","0","0","10077","1007705","0","0","0","1007704"
"0","1007802","0","0","0","10078201","10078","1007801","2022/03/08 12:00:00","10078115","0","0"
"0","1007803","0","0","0","0","10078","1007802","0","0","0","1007801"
"0","1007804","0","0","0","0","10078","1007803","0","0","0","1007802"
"0","0","0","0","0","0","10078","1007804","0","0","0","1007803"
"0","0","0","0","0","0","10078","1007805","0","0","0","1007804"
"0","1007902","0","0","0","10079201","10079","1007901","2022/03/21 12:00:00","10079115","0","0"
"0","1007903","0","0","0","0","10079","1007902","0","0","0","1007901"
"0","1007904","0","0","0","0","10079","1007903","0","0","0","1007902"
"0","0","0","0","0","0","10079","1007904","0","0","0","1007903"
"0","0","0","0","0","0","10079","1007905","0","0","0","1007904"
"0","1008002","0","0","0","10080201","10080","1008001","2022/04/08 12:00:00","10080115","0","0"
"0","1008003","0","0","0","0","10080","1008002","0","0","0","1008001"
"0","1008004","0","0","0","0","10080","1008003","0","0","0","1008002"
"0","0","0","0","0","0","10080","1008004","0","0","0","1008003"
"0","0","0","0","0","0","10080","1008005","0","0","0","1008004"
"0","1008102","0","0","0","10081201","10081","1008101","2022/04/21 12:00:00","10081115","0","0"
"0","1008103","0","0","0","0","10081","1008102","0","0","0","1008101"
"0","1008104","0","0","0","0","10081","1008103","0","0","0","1008102"
"0","0","0","0","0","0","10081","1008104","0","0","0","1008103"
"0","0","0","0","0","0","10081","1008105","0","0","0","1008104"
"0","1008202","0","0","0","10082201","10082","1008201","2022/05/09 12:00:00","10082115","0","0"
"0","1008203","0","0","0","0","10082","1008202","0","0","0","1008201"
"0","1008204","0","0","0","0","10082","1008203","0","0","0","1008202"
"0","0","0","0","0","0","10082","1008204","0","0","0","1008203"
"0","0","0","0","0","0","10082","1008205","0","0","0","1008204"
"0","1008302","0","0","0","10083201","10083","1008301","2022/05/22 12:00:00","10083115","0","0"
"0","1008303","0","0","0","0","10083","1008302","0","0","0","1008301"
"0","1008304","0","0","0","0","10083","1008303","0","0","0","1008302"
"0","0","0","0","0","0","10083","1008304","0","0","0","1008303"
"0","0","0","0","0","0","10083","1008305","0","0","0","1008304"
