5cf181bc4eb147f926a49a70541acbbc244a45549058391c9a44c6939a0105ad,4470b3b57e00d0dd7074e20fba48f5f1e6d3106a5cd63b0120a76093fd4f426e,3021d06ff59c328d98b5be74fdf28f9faa1a7a2079b7cbac37bf7d3777109619,77005c2bc413a27d2b01cfd190a5ea613e4d1a2766a5cfc65e55baadef78c65f,2b8a30ae96a91af0699000ebc411ab22733ea52ca1ae3b4e6c3997b18d59d9de,c1a4d4139977eac1707151c543807b52c11569e61069d99835a0f15e6c4a063a,ab7e913459f3fe2c0c694c1de82ebb79d95710cc16175bd6d98ee70800705f6f,eecb3039f5bfaf66fc79b609a6767d5825e6f1b792e23d714780f99f2f5b1b90,4a3ead5ea0763a94d428d2e3f112940cac166d257ca49efa1d1966a98c45f126,055c70082c8f1887789e7fde7160baf4ada51ef3203bc2745737db44585620f8,63c5ee41de0bf241213acfc3f2b6fac8257dadbf95e87d729cc1705ffd61ab53,1ec0e2c22e9ea384d72147fd5482eef3f8af68e44ee1e46f01d4e5ba74baaade,05450ad7f8fd859139e776ef1eafd2a21bb334ff6908a5d3c7fbea23bb9e5e09,c2530c195e1183a713a88eec1d72c4995ffb3faa0dc4b4ed8147cc782faa699e,0913717bf594da9bd35418a5c576a8b81203ca43ff7bb8d4fb2ed2858130f095,b0e69b11534fadf76ba5b3debb22729aff77de07836eb0c33f790026a57ef3ef,fe032950b1c4f560f4a03faf72efe311f0eaf081d5eebe8505454f63d24c9428,dc417f437d37754c9ddf3b68d373d28ade23427b73856ec3e189d9d07a312ac6,e044aca4b2c397e695d6e914a89633178ebeb0f754ab3476abd62df235562ab8
"5","1","610017006","0","90","1.5","0","0","","1","0","3","0","0","10017","0","84","0","1"
"5","1","610019004","5019322","90","1.5","5019321","0","","1.25","0","1","610019401","0","10019","200","-50","0","4"
"5","1","610019005","5019323","90","1.5","0","0","","1.25","0","2","0","0","10019","0","-50","50","1"
"5","1","610019006","0","90","1.5","0","0","","1.25","0","3","0","0","10019","0","-50","0","1"
"5","1","610021004","5021322","90","1.5","5021321","0","","1","0","1","0","0","10021","0","0","60","1"
"5","1","610021005","5021323","90","1.5","0","0","","1","0","2","0","0","10021","30","0","0","3"
"5","1","610021006","0","90","1.5","0","0","","1","0","3","0","0","10021","0","0","0","1"
"5","1","610023004","5023322","135","1.5","5023321","0","","1.25","0","1","0","0","10023","0","-50","75","1"
"5","1","610023005","5023323","135","1.5","0","0","","1.25","0","2","0","0","10023","0","-50","25","1"
"5","1","610023006","0","135","1.5","0","0","","1.25","0","3","0","0","10023","0","-50","0","1"
"5","1","610025004","5025322","140","5.5","5025321","0","","1.25","3","1","610025401","600","10025","0","-50","0","2"
"5","1","610025005","5025323","140","1.5","0","0","","1.25","0","2","0","0","10025","0","-50","50","1"
"5","1","610025006","0","140","1.5","0","0","","1.25","0","3","0","0","10025","0","-50","0","1"
"5","1","610027004","5027322","145","5.5","5027321","0","","1.25","3","1","0","600","10027","0","-50","60","1"
"5","1","610027005","5027323","145","1.5","0","0","","1.25","0","2","610027501","600","10027","0","-50","0","2"
"5","1","610027006","0","145","1.5","0","0","","1.25","0","3","0","0","10027","0","-50","0","1"
"5","1","610029004","5029322","145","5.5","5029321","0","","1.5","3","1","610029401","600","10029","0","0","0","2"
"5","1","610029005","5029323","145","1.5","0","0","","1.5","0","2","0","0","10029","0","0","60","1"
"5","1","610029006","0","145","1.5","0","0","","1.5","0","3","0","0","10029","0","0","0","1"
"5","1","610031004","5031322","150","5.5","5031321","0","","1.25","3","1","610031401","600","10031","0","-50","0","2"
"5","1","610031005","5031323","150","1.5","0","0","","1.25","0","2","0","0","10031","0","-50","50","1"
"5","1","610031006","0","150","1.5","0","0","","1.25","0","3","0","0","10031","0","-50","0","1"
"5","1","610033004","5033322","150","5.5","5033321","0","","1.25","3","1","0","600","10033","0","-50","50","1"
"5","1","610033005","5033323","150","1.5","0","0","","1.25","0","2","610033402","600","10033","0","-50","0","2"
"5","1","610033006","0","150","1.5","0","0","","1.25","0","3","0","0","10033","0","-50","0","1"
"5","1","610034004","5011322","90","1.5","5011321","0","","1.4","0","1","0","0","10034","0","0","70","1"
"5","1","610034005","5011323","90","1.5","0","0","","1.4","0","2","0","0","10034","0","0","40","1"
"5","1","610034006","0","90","1.5","0","0","","1.4","0","3","0","0","10034","0","0","0","1"
"5","1","610035004","5035322","155","5.5","5035321","0","","2.5","3","1","610035401","600","10035","0","5","0","2"
"5","1","610035005","5035323","155","1.5","0","0","","2.5","0","2","610035402","600","10035","0","5","0","2"
"5","1","610035006","0","155","1.5","0","0","","2.5","0","3","0","0","10035","0","5","0","1"
"5","1","610036004","5036322","155","5.5","5036321","0","","0.4","3","1","0","600","10036","0","-50","75","1"
"5","1","610036005","5036323","155","1.5","0","0","","0.4","0","2","0","600","10036","0","-50","20","1"
"5","1","610036006","0","155","1.5","0","0","","0.4","0","3","0","0","10036","0","-50","0","1"
"5","1","610037004","5012321","90","1.5","0","0","","1.5","3","1","610037401","600","10037","0","-50","0","2"
"5","1","610037005","5012322","90","1.5","0","0","","1.5","0","2","0","0","10037","0","-50","53","1"
"5","1","610037006","0","90","1.5","0","0","","1.5","0","3","0","0","10037","0","-50","0","1"
"5","1","610038004","5038322","155","5.5","5038321","0","","1.8","3","1","610038401","600","10038","0","-20","0","2"
"5","1","610038005","5038323","155","1.5","0","0","310700_detail_idle","2","0","2","0","0","10038","0","-20","55","1"
"5","1","610038006","0","155","1.5","0","0","","1.8","0","3","0","0","10038","0","-20","0","1"
"5","1","610039004","5013321","90","1.5","0","0","","0.9","3","1","610039401","600","10039","0","50","0","2"
"5","1","610039005","5013322","90","1.5","0","0","","1","0","2","0","0","10039","0","84","50","1"
"5","1","610039006","0","90","1.5","0","0","","1","0","3","0","0","10039","0","84","0","1"
"5","1","610040004","5040322","160","5.5","5040321","0","","1.5","3","1","610040401","600","10040","0","-20","0","2"
"5","1","610040005","5040323","160","1.5","0","0","","1.7","0","2","0","0","10040","0","-35","60","1"
"5","1","610040006","0","160","1.5","0","0","","1.7","0","3","0","0","10040","0","-35","0","1"
"5","1","610041004","5015321","90","1.5","0","0","","0.9","3","1","610041401","600","10041","0","1","0","2"
"5","1","610041005","5015322","90","1.5","0","0","","1.3","0","2","0","0","10041","0","-50","42","1"
"5","1","610041006","0","90","1.5","0","0","","1.3","0","3","0","0","10041","0","-50","0","1"
"5","1","610042004","5042322","160","5.5","5042321","0","","1.7","0","1","0","0","10042","6500000","-20","60","5"
"5","1","610042005","5042323","160","1.5","0","0","311100_detail_idle","1.61","3","2","610042402","600","10042","0","-20","0","2"
"5","1","610042006","0","160","1.5","0","0","","1.7","0","3","0","0","10042","0","-20","0","1"
"5","1","610043004","5019322","90","1.5","5019321","0","","1.25","0","1","610043401","0","10043","200","-50","0","4"
"5","1","610043005","5019323","90","1.5","0","0","","1.25","0","2","0","0","10043","0","-50","67","1"
"5","1","610043006","0","90","1.5","0","0","","1.25","0","3","0","0","10043","0","-50","0","1"
"5","1","610044004","5044322","166","1.5","5044321","0","","1.8","3","1","0","600","10044","0","-54","70","1"
"5","1","610044005","5044323","166","1.5","0","0","","1.8","0","2","0","0","10044","0","-54","30","1"
"5","1","610044006","0","166","1.5","0","0","","1.8","0","3","0","0","10044","0","-54","0","1"
"5","1","610045004","5021322","90","1.5","5021321","0","","1","0","1","0","0","10045","0","0","65","1"
"5","1","610045005","5021323","90","1.5","0","0","","1","0","2","0","0","10045","30","0","0","3"
"5","1","610045006","0","90","1.5","0","0","","1","0","3","0","0","10045","0","0","0","1"
"5","1","610046004","5046322","169","5.5","5046321","0","","1.7","0","1","0","0","10046","0","-35","30","1"
"5","1","610046005","5046323","169","1.5","0","0","","1.7","3","2","610046402","600","10046","0","-15","0","2"
"5","1","610046006","0","169","1.5","0","0","","1.7","0","3","0","0","10046","0","-35","0","1"
"5","1","610047004","5023322","90","1.5","5023321","0","","1.25","0","1","0","0","10047","0","-50","75","1"
"5","1","610047005","5023323","90","1.5","0","0","","1.25","0","2","0","0","10047","0","-50","40","1"
"5","1","610047006","0","90","1.5","0","0","","1.25","0","3","0","0","10047","0","-50","0","1"
"5","1","610048004","5048322","172","5.5","5048321","0","","1.25","0","1","0","0","10048","0","-35","35","1"
"5","1","610048005","5048323","172","1.5","0","0","","1.25","3","2","610048402","600","10048","0","-35","0","2"
"5","1","610048006","0","172","1.5","0","0","","1.25","0","3","0","0","10048","0","-35","0","1"
"5","1","610049004","5025322","90","5.5","5025321","0","","1.25","3","1","610049401","600","10049","0","-50","0","2"
"5","1","610049005","5025323","90","1.5","0","0","","1.25","0","2","0","0","10049","0","-50","63","1"
"5","1","610049006","0","90","1.5","0","0","","1.25","0","3","0","0","10049","0","-50","0","1"
"5","1","610050004","5050322","175","5.5","5050321","0","","1.25","0","1","610050401","0","10050","35","-35","0","3"
"5","1","610050005","5050323","175","1.5","0","0","","1.25","0","2","0","0","10050","0","-35","75","1"
"5","1","610050006","0","175","1.5","0","0","","1.25","0","3","0","0","10050","0","-35","0","1"
"5","1","610051004","5027322","130","5.5","5027321","0","","1.25","3","1","0","600","10051","0","-50","80","1"
"5","1","610051005","5027323","130","1.5","0","0","","1.25","0","2","610051501","600","10051","0","-50","0","2"
"5","1","610051006","0","130","1.5","0","0","","1.25","0","3","0","0","10051","0","-50","0","1"
"5","1","610052004","5052322","178","5.5","5052321","0","","1.7","0","1","0","0","10052","0","-75","79","1"
"5","1","610052005","5052323","178","1.5","0","0","","1.7","0","2","0","0","10052","0","-75","36","1"
"5","1","610052006","0","178","1.5","0","0","","1.7","0","3","0","0","10052","0","-75","0","1"
"5","1","610053004","5017321","133","1.5","0","0","","0.9","3","1","610053401","600","10053","0","50","0","2"
"5","1","610053005","5017322","133","1.5","0","0","","1","0","2","0","0","10053","0","84","69","1"
"5","1","610053006","0","133","1.5","0","0","","1","0","3","0","0","10053","0","84","0","1"
"5","1","610054004","5054322","181","5.5","5054321","0","","1.7","0","1","0","0","10054","0","-75","28","1"
"5","1","610054005","5054323","181","1.5","0","0","","1.3","0","2","610054402","600","10054","0","-40","0","2"
"5","1","610054006","0","181","1.5","0","0","","1.7","0","3","0","0","10054","0","-75","0","1"
"5","1","610055004","5029322","136","5.5","5029321","0","","1.5","3","1","610055401","600","10055","0","0","0","2"
"5","1","610055005","5029323","136","1.5","0","0","","1.5","0","2","0","0","10055","0","0","73","1"
"5","1","610055006","0","136","1.5","0","0","","1.5","0","3","0","0","10055","0","0","0","1"
"5","1","610056004","5056322","175","5.5","5056321","0","","2","3","1","0","600","10056","0","-20","80","1"
"5","1","610056005","5056323","175","1.5","0","0","","2","0","2","0","0","10056","0","-20","55","1"
"5","1","610056006","0","175","1.5","0","0","","2","0","3","0","0","10056","0","-20","0","1"
"5","1","610057004","5031322","139","5.5","5031321","0","","1.25","3","1","610057401","600","10057","0","-50","0","2"
"5","1","610057005","5031323","139","1.5","0","0","","1.25","0","2","0","0","10057","0","-50","60","1"
"5","1","610057006","0","139","1.5","0","0","","1.25","0","3","0","0","10057","0","-50","0","1"
"5","1","610058004","5058322","178","5.5","5058321","0","","1.75","3","1","610058401","600","10058","35","5","0","3"
"5","1","610058005","5058323","178","1.5","0","0","","1.75","0","2","0","600","10058","0","5","68","1"
"5","1","610058006","0","178","1.5","0","0","","1.75","0","3","0","0","10058","0","5","0","1"
"5","1","610059004","5059322","178","5.5","5059321","0","","1.55","3","1","0","600","10059","0","-20","75","1"
"5","1","610059005","5059323","178","1.5","0","0","","1.15","0","2","610059402","600","10059","0","0","0","2"
"5","1","610059006","0","178","1.5","0","0","","1.55","0","3","0","0","10059","0","-20","0","1"
"5","1","610060004","5033322","142","5.5","5033321","0","","1.25","3","1","0","600","10060","0","-50","56","1"
"5","1","610060005","5033323","142","1.5","0","0","","1.25","0","2","610060402","600","10060","0","-50","0","2"
"5","1","610060006","0","142","1.5","0","0","","1.25","0","3","0","0","10060","0","-50","0","1"
"5","1","610061004","5061322","181","5.5","5061321","0","","0.83","3","1","610061401","600","10061","0","-47","0","2"
"5","1","610061005","5061323","181","1.5","0","0","","0.83","0","2","0","600","10061","0","-47","80","1"
"5","1","610061006","0","181","1.5","0","0","","0.83","0","3","0","0","10061","0","-47","0","1"
"5","1","610062004","5035322","145","5.5","5035321","0","","2.5","3","1","610062401","600","10062","0","5","0","2"
"5","1","610062005","5035323","145","1.5","0","0","","2.5","0","2","610062402","600","10062","0","5","0","2"
"5","1","610062006","0","145","1.5","0","0","","2.5","0","3","0","0","10062","0","5","0","1"
"5","1","610063004","5036322","145","5.5","5036321","0","","0.4","3","1","0","600","10063","0","-50","73","1"
"5","1","610063005","5036323","145","1.5","0","0","","0.4","0","2","0","600","10063","0","-50","37","1"
"5","1","610063006","0","145","1.5","0","0","","0.4","0","3","0","0","10063","0","-50","0","1"
"5","1","610064004","5064322","184","5.5","5064321","0","","1.25","3","1","0","600","10064","0","-50","67","1"
"5","1","610064005","5064323","184","1.5","0","0","","1.25","0","2","0","600","10064","0","-50","40","1"
"5","1","610064006","0","184","1.5","0","0","","1.25","0","3","0","0","10064","0","-50","0","1"
"5","1","610065004","5038322","148","5.5","5038321","0","","1.5","3","1","610065401","600","10065","0","-20","0","2"
"5","1","610065005","5038323","148","1.5","0","0","310700_detail_idle","2","0","2","0","0","10065","0","-20","67","1"
"5","1","610065006","0","148","1.5","0","0","","1.8","0","3","0","0","10065","0","-20","0","1"
"5","1","610066004","5066322","186","5.5","5066321","0","","1","3","1","610066401","600","10066","9000000","-50","94","5"
"5","1","610066005","5066323","186","1.5","0","0","","1","0","2","610066402","600","10066","0","-50","0","2"
"5","1","610066006","0","186","1.5","0","0","","1","0","3","0","0","10066","0","-50","0","1"
"5","1","610067004","5040322","151","5.5","5040321","0","","1.5","3","1","610067401","600","10067","0","-20","0","2"
"5","1","610067005","5040323","151","1.5","0","0","","1.7","0","2","0","0","10067","0","-35","68","1"
"5","1","610067006","0","151","1.5","0","0","","1.7","0","3","0","0","10067","0","-35","0","1"
"5","1","610068004","5068322","189","5.5","5068321","0","","1.7","3","1","0","600","10068","0","-47","56","1"
"5","1","610068005","5068323","189","1.5","0","0","","1.5","0","2","610068402","600","10068","0","-47","0","2"
"5","1","610068006","0","189","1.5","0","0","","1.7","0","3","0","0","10068","0","-47","0","1"
"5","1","610069004","5042322","154","5.5","5042321","0","","1.7","0","1","0","0","10069","2400000","-20","72","5"
"5","1","610069005","5042323","154","1.5","0","0","311100_detail_idle","1.7","3","2","610069402","600","10069","0","-20","0","2"
"5","1","610069006","0","154","1.5","0","0","","1.7","0","3","0","0","10069","0","-20","0","1"
"5","1","610070004","5070322","192","5.5","5070321","1","","2","3","1","610070401","600","10070","0","-50","0","2"
"5","1","610070005","5070323","192","1.5","0","1","","2","0","2","610070402","600","10070","0","-50","0","2"
"0","1","610070006","0","192","1.5","0","0","","2","0","3","0","0","10070","0","-50","0","1"
"5","1","610071004","5044322","157","1.5","5044321","0","","1.8","3","1","0","600","10071","0","-54","72","1"
"5","1","610071005","5044323","157","1.5","0","0","","1.8","0","2","0","0","10071","0","-54","44","1"
"5","1","610071006","0","157","1.5","0","0","","1.8","0","3","0","0","10071","0","-54","0","1"
"5","1","610072004","5072322","195","5.5","5072321","0","","1.3","3","1","610072401","600","10072","30","-120","0","3"
"5","1","610072005","5072323","195","1.5","0","0","","1","0","2","610072402","600","10072","0","-80","0","2"
"5","1","610072006","0","195","1.5","0","0","","1.3","0","3","0","0","10072","0","-120","0","1"
"5","1","610073004","5046322","160","5.5","5046321","0","","1.7","0","1","0","0","10073","0","-35","60","1"
"5","1","610073005","5046323","160","1.5","0","0","","1.7","3","2","610073402","600","10073","0","-15","0","2"
"5","1","610073006","0","160","1.5","0","0","","1.7","0","3","0","0","10073","0","-35","0","1"
"5","1","610074004","5074322","198","5.5","5074321","0","","1.18","3","1","610074401","600","10074","0","-30","0","2"
"5","1","610074005","5074323","198","1.5","0","0","","1.55","0","2","610074402","600","10074","40","-30","0","3"
"5","1","610074006","0","198","1.5","0","0","","1.55","0","3","0","0","10074","0","-45","0","1"
"5","1","610075004","5048322","163","5.5","5048321","0","","1.25","0","1","0","0","10075","0","-35","71","1"
"5","1","610075005","5048323","163","1.5","0","0","","1.25","3","2","610075402","600","10075","0","-35","0","2"
"5","1","610075006","0","163","1.5","0","0","","1.25","0","3","0","0","10075","0","-35","0","1"
"5","1","610076004","5076322","200","5.5","5076321","0","","2.2","3","1","610076401","600","10076","0","-40","0","2"
"5","1","610076005","5076323","200","1.5","0","0","","2.4","0","2","610076402","0","10076","0","-40","97","1"
"5","1","610076006","0","200","1.5","0","0","","2.4","0","3","0","0","10076","0","-55","0","1"
"5","1","610077004","5050322","166","5.5","5050321","0","","1.25","0","1","610077401","0","10077","35","-35","0","3"
"5","1","610077005","5050323","166","1.5","0","0","","1.25","0","2","0","0","10077","0","-35","49","1"
"5","1","610077006","0","166","1.5","0","0","","1.25","0","3","0","0","10077","0","-35","0","1"
"5","1","610078004","5078322","203","1.5","5078321","0","","1.55","0","1","0","0","10078","0","-45","79","1"
"5","1","610078005","5078323","203","1.5","0","0","","1.55","0","2","0","0","10078","490","-45","0","4"
"5","1","610078006","0","203","1.5","0","0","","1.55","0","3","0","0","10078","0","-45","0","1"
"5","1","610079004","5052322","169","5.5","5052321","0","","1.7","0","1","0","0","10079","0","-75","77","1"
"5","1","610079005","5052323","169","1.5","0","0","","1.7","0","2","0","0","10079","0","-75","47","1"
"5","1","610079006","0","169","1.5","0","0","","1.7","0","3","0","0","10079","0","-75","0","1"
"5","1","610080004","5080322","206","5.5","5080321","0","","1.4","3","1","610080401","600","10080","0","-70","0","2"
"5","1","610080005","5080323","206","1.5","0","0","","1.5","0","2","610080402","0","10080","0","-70","67","1"
"5","1","610080006","0","206","1.5","0","0","","1.5","0","3","0","0","10080","0","-70","0","1"
"5","1","610081004","5054322","172","5.5","5054321","0","","1.7","0","1","0","0","10081","0","-75","48","1"
"5","1","610081005","5054323","172","1.5","0","0","","1.3","0","2","610081402","600","10081","0","-40","0","2"
"5","1","610081006","0","172","1.5","0","0","","1.7","0","3","0","0","10081","0","-75","0","1"
"5","1","610082004","5082322","209","5.5","5082321","0","","2","3","1","610082401","600","10082","20","-20","0","3"
"5","1","610082005","5082323","209","1.5","0","0","","2","0","2","0","0","10082","0","-20","49","1"
"5","1","610082006","0","209","1.5","0","0","","2","0","3","0","0","10082","0","-20","0","1"
"5","1","610083004","5056322","172","5.5","5056321","0","","2","3","1","0","600","10083","0","-20","77","1"
"5","1","610083005","5056323","172","1.5","0","0","","2","0","2","0","0","10083","0","-20","45","1"
"5","1","610083006","0","172","1.5","0","0","","2","0","3","0","0","10083","0","-20","0","1"
"5","1","610084004","5084322","212","5.5","5084321","0","","1.35","3","1","610084401","600","10084","0","5","0","2"
"5","1","610084005","5084323","212","1.5","0","0","","1.35","0","2","0","600","10084","10","5","0","3"
"5","1","610084006","0","212","1.5","0","0","","1.35","0","3","0","0","10084","0","5","0","1"
"5","1","610085004","5085322","212","5.5","5085321","0","","0.95","3","1","610085401","600","10085","0","-20","0","2"
"5","1","610085005","5085323","212","1.5","0","0","","1.2","0","2","0","600","10085","0","-20","75","1"
"5","1","610085006","0","212","1.5","0","0","","1.2","0","3","0","0","10085","0","-20","0","1"
"5","1","610086004","5058322","172","5.5","5058321","0","","1.75","3","1","610086401","600","10086","20","5","0","3"
"5","1","610086005","5058323","172","1.5","0","0","","1.75","0","2","0","600","10086","0","5","70","1"
"5","1","610086006","0","172","1.5","0","0","","1.75","0","3","0","0","10086","0","5","0","1"
"5","1","610087004","5059322","172","5.5","5059321","0","","1.55","3","1","0","600","10087","0","-20","71","1"
"5","1","610087005","5059323","172","1.5","0","0","","1.15","0","2","610087402","600","10087","0","0","0","2"
"5","1","610087006","0","172","1.5","0","0","","1.55","0","3","0","0","10087","0","-20","0","1"
"5","1","610088004","5088322","215","5.5","5088321","0","","1.4","3","1","610088401","600","10088","15","-70","0","3"
"5","1","610088005","5088323","215","1.5","0","0","","1.5","0","2","610088402","0","10088","0","-70","75","1"
"5","1","610088006","0","215","1.5","0","0","","1.5","0","3","0","0","10088","0","-70","0","1"
"5","1","610089004","5061322","172","5.5","5061321","0","","0.83","3","1","610089401","600","10089","0","-47","0","2"
"5","1","610089005","5061323","172","1.5","0","0","","0.83","0","2","0","600","10089","0","-47","60","1"
"5","1","610089006","0","172","1.5","0","0","","0.83","0","3","0","0","10089","0","-47","0","1"
"5","1","610090004","5090322","218","5.5","5090321","0","","1.18","3","1","0","600","10090","0","-45","78","1"
"5","1","610090005","5090323","218","1.5","0","0","","1.18","0","2","0","0","10090","550","-45","0","4"
"5","1","610090006","0","218","1.5","0","0","","1.18","0","3","0","0","10090","0","-45","0","1"
"5","1","610091004","5064322","172","5.5","5064321","0","","1.25","3","1","0","600","10091","0","-50","76","1"
"5","1","610091005","5064323","172","1.5","0","0","","1.25","0","2","0","600","10091","0","-50","50","1"
"5","1","610091006","0","172","1.5","0","0","","1.25","0","3","0","0","10091","0","-50","0","1"
"5","1","610092004","5092322","220","5.5","5092321","0","","1.4","3","1","0","600","10092","0","-50","60","1"
"5","1","610092005","5092323","220","1.5","0","0","","1.15","0","2","610092402","600","10092","0","-20","0","2"
"5","1","610092006","0","220","1.5","0","0","","1.4","0","3","0","0","10092","0","-50","0","1"
"5","1","610093004","5066322","172","5.5","5066321","0","","1","3","1","610093401","600","10093","2500000","-50","75","5"
"5","1","610093005","5066323","172","1.5","0","0","","1","0","2","610093402","600","10093","0","-50","0","2"
"5","1","610093006","0","172","1.5","0","0","","1","0","3","0","0","10093","0","-50","0","1"
"5","1","610094004","5094322","223","5.5","5094321","0","","2.2","3","1","610094401","600","10094","10","-50","0","3"
"5","1","610094005","5094323","223","1.5","0","0","","2.2","0","2","0","0","10094","0","-50","84","1"
"5","1","610094006","0","223","1.5","0","0","","2.2","0","3","0","0","10094","0","-50","0","1"
"5","1","610095004","5068322","172","5.5","5068321","0","","1.7","3","1","0","600","10095","0","-47","66","1"
"5","1","610095005","5068323","172","1.5","0","0","","1.5","0","2","610095402","600","10095","0","-47","0","2"
"5","1","610095006","0","172","1.5","0","0","","1.7","0","3","0","0","10095","0","-47","0","1"
"5","1","610096004","5096322","226","5.5","5096321","0","","1.3","3","1","0","600","10096","0","-120","76","1"
"5","1","610096005","5096323","226","1.5","0","0","","1","0","2","610096402","600","10096","0","-80","0","2"
"5","1","610096006","0","226","1.5","0","0","","1.3","0","3","0","0","10096","0","-120","0","1"
"5","1","610097004","5070322","172","5.5","5070321","1","","2","3","1","610097401","600","10097","0","-50","0","2"
"5","1","610097005","5070323","172","1.5","0","1","","2","0","2","610097402","600","10097","0","-50","0","2"
"0","1","610097006","0","172","1.5","0","0","","2","0","3","0","0","10097","0","-50","0","1"
"5","1","610098004","5098322","229","5.5","5098321","0","","1.3","3","1","610098401","600","10098","0","-120","0","2"
"5","1","610098005","5098323","229","1.5","0","0","","1.1","0","2","610098402","600","10098","0","-80","0","2"
"5","1","610098006","0","229","1.5","0","0","","1.3","0","3","0","0","10098","0","-85","0","1"
"5","1","610099004","5072322","172","5.5","5072321","0","","1.3","3","1","610099401","600","10099","25","-100","0","3"
"5","1","610099005","5072323","172","1.5","0","0","","1","0","2","610099402","600","10099","0","-80","0","2"
"5","1","610099006","0","172","1.5","0","0","","1.3","0","3","0","0","10099","0","-120","0","1"
"5","1","610100004","5100322","232","5.5","5100321","0","","1.1","3","1","610100401","600","10100","0","-50","0","2"
"5","1","610100005","5100323","232","1.5","0","0","","1.5","0","2","0","600","10100","0","-70","70","1"
"5","1","610100006","0","232","1.5","0","0","","1.5","0","3","610100110","0","10100","0","-70","0","1"
"5","1","610101004","5074322","175","5.5","5074321","0","","1.18","3","1","610101401","600","10101","0","-30","0","2"
"5","1","610101005","5074323","175","1.5","0","0","","1.55","0","2","610101402","600","10101","25","-30","0","3"
"5","1","610101006","0","175","1.5","0","0","","1.55","0","3","0","0","10101","0","-45","0","1"
"5","1","610102004","5102322","235","5.5","5102321","0","","1.25","3","1","0","600","10102","0","-85","32","1"
"5","1","610102005","5102323","235","1.5","0","0","","1.1","0","2","610102402","600","10102","0","-80","0","2"
"5","1","610102006","0","235","1.5","0","0","","1.25","0","3","0","0","10102","0","-85","0","1"
"5","1","610103004","5076322","178","5.5","5076321","0","","2.2","3","1","610103401","600","10103","0","-40","0","2"
"5","1","610103005","5076323","178","1.5","0","0","","2.4","0","2","610103402","0","10103","0","-40","97","1"
