68b9a391ea540cb87f811d603c9bb6b7cc913a289cbb1642e28e22f1947566bc,5a2c59706d76f6d8b67def6d29816d9d4d90e20539a346257296069ca48cb8b0,55bf196cf8532bb9987ca7a826ac3116e7b53d09034b7bf32716a2dc4a8c09d7,25ea985587e4620a8409d9afc6251458060fa72094f01186fdd555efa6b8c47c,969918ef0132b10ca7e84ee5248a9ec9961e981b0fb3e1b9bcd03cd02e9ab88c,9e4e6289bd3a556d36635ebfe74c6574c97a7bc88e9f7109b599a34c15f8370c,9b0a59a8b858af5241e385f27759ea02fa6b588591de6bef7ca4b24984f7d912
"10101","9","2","4050","0","0","0"
"10101","9","2","4080","0","1","0"
"10101","9","2","4110","0","2","0"
"10101","9","2","4140","0","3","0"
"10101","9","2","4170","0","4","0"
"10101","9","2","4200","0","5","0"
"10101","10","2","4350","0","0","0"
"10101","10","2","4380","0","1","0"
"10101","10","2","4410","0","2","0"
"10101","10","2","4440","0","3","0"
"10101","10","2","4470","0","4","0"
"10101","10","2","4500","0","5","0"
"10102","1","5","150","0","0","0"
"10102","1","5","180","0","1","0"
"10102","1","5","210","0","2","0"
"10102","1","5","240","0","3","0"
"10102","1","5","270","0","4","0"
"10102","1","5","300","0","5","0"
"10102","2","5","450","0","0","0"
"10102","2","5","480","0","1","0"
"10102","2","5","510","0","2","0"
"10102","2","5","540","0","3","0"
"10102","2","5","570","0","4","0"
"10102","2","5","600","0","5","0"
"10102","3","5","750","0","0","0"
"10102","3","5","780","0","1","0"
"10102","3","5","810","0","2","0"
"10102","3","5","840","0","3","0"
"10102","3","5","870","0","4","0"
"10102","3","5","900","0","5","0"
"10102","4","5","1050","0","0","0"
"10102","4","5","1080","0","1","0"
"10102","4","5","1110","0","2","0"
"10102","4","5","1140","0","3","0"
"10102","4","5","1170","0","4","0"
"10102","4","5","1200","0","5","0"
"10102","5","5","1350","0","0","0"
"10102","5","5","1380","0","1","0"
"10102","5","5","1410","0","2","0"
"10102","5","5","1440","0","3","0"
"10102","5","5","1470","0","4","0"
"10102","5","5","1500","0","5","0"
"10102","6","5","1575","0","0","0"
"10102","6","5","1590","0","1","0"
"10102","6","5","1605","0","2","0"
"10102","6","5","1620","0","3","0"
"10102","6","5","1635","0","4","0"
"10102","6","5","1650","0","5","0"
"10102","7","5","1725","0","0","0"
"10102","7","5","1740","0","1","0"
"10102","7","5","1755","0","2","0"
"10102","7","5","1770","0","3","0"
"10102","7","5","1785","0","4","0"
"10102","7","5","1800","0","5","0"
"10102","8","5","1875","0","0","0"
"10102","8","5","1890","0","1","0"
"10102","8","5","1905","0","2","0"
"10102","8","5","1920","0","3","0"
"10102","8","5","1935","0","4","0"
"10102","8","5","1950","0","5","0"
"10102","9","5","2025","0","0","0"
"10102","9","5","2040","0","1","0"
"10102","9","5","2055","0","2","0"
"10102","9","5","2070","0","3","0"
"10102","9","5","2085","0","4","0"
"10102","9","5","2100","0","5","0"
"10102","10","5","2175","0","0","0"
"10102","10","5","2190","0","1","0"
"10102","10","5","2205","0","2","0"
"10102","10","5","2220","0","3","0"
"10102","10","5","2235","0","4","0"
"10102","10","5","2250","0","5","0"
"10103","1","7","150","0","0","0"
"10103","1","7","180","0","1","0"
"10103","1","7","210","0","2","0"
"10103","1","7","240","0","3","0"
"10103","1","7","270","0","4","0"
"10103","1","7","300","0","5","0"
"10103","2","7","450","0","0","0"
"10103","2","7","480","0","1","0"
"10103","2","7","510","0","2","0"
"10103","2","7","540","0","3","0"
"10103","2","7","570","0","4","0"
"10103","2","7","600","0","5","0"
"10103","3","7","750","0","0","0"
"10103","3","7","780","0","1","0"
"10103","3","7","810","0","2","0"
"10103","3","7","840","0","3","0"
"10103","3","7","870","0","4","0"
"10103","3","7","900","0","5","0"
"10103","4","7","1050","0","0","0"
"10103","4","7","1080","0","1","0"
"10103","4","7","1110","0","2","0"
"10103","4","7","1140","0","3","0"
"10103","4","7","1170","0","4","0"
"10103","4","7","1200","0","5","0"
"10103","5","7","1350","0","0","0"
"10103","5","7","1380","0","1","0"
"10103","5","7","1410","0","2","0"
"10103","5","7","1440","0","3","0"
"10103","5","7","1470","0","4","0"
"10103","5","7","1500","0","5","0"
"10103","6","7","1575","0","0","0"
"10103","6","7","1590","0","1","0"
"10103","6","7","1605","0","2","0"
"10103","6","7","1620","0","3","0"
"10103","6","7","1635","0","4","0"
"10103","6","7","1650","0","5","0"
"10103","7","7","1725","0","0","0"
"10103","7","7","1740","0","1","0"
"10103","7","7","1755","0","2","0"
"10103","7","7","1770","0","3","0"
"10103","7","7","1785","0","4","0"
"10103","7","7","1800","0","5","0"
"10103","8","7","1875","0","0","0"
"10103","8","7","1890","0","1","0"
"10103","8","7","1905","0","2","0"
"10103","8","7","1920","0","3","0"
"10103","8","7","1935","0","4","0"
"10103","8","7","1950","0","5","0"
"10103","9","7","2025","0","0","0"
"10103","9","7","2040","0","1","0"
"10103","9","7","2055","0","2","0"
"10103","9","7","2070","0","3","0"
"10103","9","7","2085","0","4","0"
"10103","9","7","2100","0","5","0"
"10103","10","7","2175","0","0","0"
"10103","10","7","2190","0","1","0"
"10103","10","7","2205","0","2","0"
"10103","10","7","2220","0","3","0"
"10103","10","7","2235","0","4","0"
"10103","10","7","2250","0","5","0"
"10104","1","10","300","0","0","0"
"10104","1","10","360","0","1","0"
"10104","1","10","420","0","2","0"
"10104","1","10","480","0","3","0"
"10104","1","10","540","0","4","0"
"10104","1","10","600","0","5","0"
"10104","2","10","900","0","0","0"
"10104","2","10","960","0","1","0"
"10104","2","10","1020","0","2","0"
"10104","2","10","1080","0","3","0"
"10104","2","10","1140","0","4","0"
"10104","2","10","1200","0","5","0"
"10104","3","10","1500","0","0","0"
"10104","3","10","1560","0","1","0"
"10104","3","10","1620","0","2","0"
"10104","3","10","1680","0","3","0"
"10104","3","10","1740","0","4","0"
"10104","3","10","1800","0","5","0"
"10104","4","10","2100","0","0","0"
"10104","4","10","2160","0","1","0"
"10104","4","10","2220","0","2","0"
"10104","4","10","2280","0","3","0"
"10104","4","10","2340","0","4","0"
"10104","4","10","2400","0","5","0"
"10104","5","10","2700","0","0","0"
"10104","5","10","2760","0","1","0"
"10104","5","10","2820","0","2","0"
"10104","5","10","2880","0","3","0"
"10104","5","10","2940","0","4","0"
"10104","5","10","3000","0","5","0"
"10104","6","10","3150","0","0","0"
"10104","6","10","3180","0","1","0"
"10104","6","10","3210","0","2","0"
"10104","6","10","3240","0","3","0"
"10104","6","10","3270","0","4","0"
"10104","6","10","3300","0","5","0"
"10104","7","10","3450","0","0","0"
"10104","7","10","3480","0","1","0"
"10104","7","10","3510","0","2","0"
"10104","7","10","3540","0","3","0"
"10104","7","10","3570","0","4","0"
"10104","7","10","3600","0","5","0"
"10104","8","10","3750","0","0","0"
"10104","8","10","3780","0","1","0"
"10104","8","10","3810","0","2","0"
"10104","8","10","3840","0","3","0"
"10104","8","10","3870","0","4","0"
"10104","8","10","3900","0","5","0"
"10104","9","10","4050","0","0","0"
"10104","9","10","4080","0","1","0"
"10104","9","10","4110","0","2","0"
"10104","9","10","4140","0","3","0"
"10104","9","10","4170","0","4","0"
"10104","9","10","4200","0","5","0"
"10104","10","10","4350","0","0","0"
"10104","10","10","4380","0","1","0"
"10104","10","10","4410","0","2","0"
"10104","10","10","4440","0","3","0"
"10104","10","10","4470","0","4","0"
"10104","10","10","4500","0","5","0"
"10201","1","2","300","0","0","0"
"10201","1","2","360","0","1","0"
"10201","1","2","420","0","2","0"
"10201","1","2","480","0","3","0"
"10201","1","2","540","0","4","0"
"10201","1","2","600","0","5","0"
"10201","2","2","900","0","0","0"
"10201","2","2","960","0","1","0"
"10201","2","2","1020","0","2","0"
"10201","2","2","1080","0","3","0"
"10201","2","2","1140","0","4","0"
"10201","2","2","1200","0","5","0"
"10201","3","2","1500","0","0","0"
"10201","3","2","1560","0","1","0"
"10201","3","2","1620","0","2","0"
"10201","3","2","1680","0","3","0"
"10201","3","2","1740","0","4","0"
"10201","3","2","1800","0","5","0"
"10201","4","2","2100","0","0","0"
"10201","4","2","2160","0","1","0"
"10201","4","2","2220","0","2","0"
"10201","4","2","2280","0","3","0"
"10201","4","2","2340","0","4","0"
"10201","4","2","2400","0","5","0"
"10201","5","2","2700","0","0","0"
"10201","5","2","2760","0","1","0"
"10201","5","2","2820","0","2","0"
"10201","5","2","2880","0","3","0"
"10201","5","2","2940","0","4","0"
"10201","5","2","3000","0","5","0"
"10201","6","2","3150","0","0","0"
"10201","6","2","3180","0","1","0"
"10201","6","2","3210","0","2","0"
"10201","6","2","3240","0","3","0"
"10201","6","2","3270","0","4","0"
"10201","6","2","3300","0","5","0"
"10201","7","2","3450","0","0","0"
"10201","7","2","3480","0","1","0"
"10201","7","2","3510","0","2","0"
"10201","7","2","3540","0","3","0"
"10201","7","2","3570","0","4","0"
"10201","7","2","3600","0","5","0"
"10201","8","2","3750","0","0","0"
"10201","8","2","3780","0","1","0"
"10201","8","2","3810","0","2","0"
"10201","8","2","3840","0","3","0"
"10201","8","2","3870","0","4","0"
"10201","8","2","3900","0","5","0"
"10201","9","2","4050","0","0","0"
"10201","9","2","4080","0","1","0"
"10201","9","2","4110","0","2","0"
"10201","9","2","4140","0","3","0"
"10201","9","2","4170","0","4","0"
"10201","9","2","4200","0","5","0"
"10201","10","2","4350","0","0","0"
"10201","10","2","4380","0","1","0"
"10201","10","2","4410","0","2","0"
"10201","10","2","4440","0","3","0"
"10201","10","2","4470","0","4","0"
"10201","10","2","4500","0","5","0"
"10202","1","5","150","0","0","0"
"10202","1","5","180","0","1","0"
"10202","1","5","210","0","2","0"
"10202","1","5","240","0","3","0"
"10202","1","5","270","0","4","0"
"10202","1","5","300","0","5","0"
"10202","2","5","450","0","0","0"
"10202","2","5","480","0","1","0"
"10202","2","5","510","0","2","0"
"10202","2","5","540","0","3","0"
"10202","2","5","570","0","4","0"
"10202","2","5","600","0","5","0"
"10202","3","5","750","0","0","0"
"10202","3","5","780","0","1","0"
"10202","3","5","810","0","2","0"
"10202","3","5","840","0","3","0"
"10202","3","5","870","0","4","0"
"10202","3","5","900","0","5","0"
"10202","4","5","1050","0","0","0"
"10202","4","5","1080","0","1","0"
"10202","4","5","1110","0","2","0"
"10202","4","5","1140","0","3","0"
"10202","4","5","1170","0","4","0"
"10202","4","5","1200","0","5","0"
"10202","5","5","1350","0","0","0"
"10202","5","5","1380","0","1","0"
"10202","5","5","1410","0","2","0"
"10202","5","5","1440","0","3","0"
"10202","5","5","1470","0","4","0"
"10202","5","5","1500","0","5","0"
"10202","6","5","1575","0","0","0"
"10202","6","5","1590","0","1","0"
"10202","6","5","1605","0","2","0"
"10202","6","5","1620","0","3","0"
"10202","6","5","1635","0","4","0"
"10202","6","5","1650","0","5","0"
"10202","7","5","1725","0","0","0"
"10202","7","5","1740","0","1","0"
"10202","7","5","1755","0","2","0"
"10202","7","5","1770","0","3","0"
"10202","7","5","1785","0","4","0"
"10202","7","5","1800","0","5","0"
"10202","8","5","1875","0","0","0"
"10202","8","5","1890","0","1","0"
"10202","8","5","1905","0","2","0"
"10202","8","5","1920","0","3","0"
"10202","8","5","1935","0","4","0"
"10202","8","5","1950","0","5","0"
"10202","9","5","2025","0","0","0"
"10202","9","5","2040","0","1","0"
"10202","9","5","2055","0","2","0"
"10202","9","5","2070","0","3","0"
"10202","9","5","2085","0","4","0"
"10202","9","5","2100","0","5","0"
"10202","10","5","2175","0","0","0"
"10202","10","5","2190","0","1","0"
"10202","10","5","2205","0","2","0"
"10202","10","5","2220","0","3","0"
"10202","10","5","2235","0","4","0"
"10202","10","5","2250","0","5","0"
"10203","1","6","150","0","0","0"
"10203","1","6","180","0","1","0"
"10203","1","6","210","0","2","0"
"10203","1","6","240","0","3","0"
"10203","1","6","270","0","4","0"
"10203","1","6","300","0","5","0"
"10203","2","6","450","0","0","0"
"10203","2","6","480","0","1","0"
"10203","2","6","510","0","2","0"
"10203","2","6","540","0","3","0"
"10203","2","6","570","0","4","0"
"10203","2","6","600","0","5","0"
"10203","3","6","750","0","0","0"
"10203","3","6","780","0","1","0"
"10203","3","6","810","0","2","0"
"10203","3","6","840","0","3","0"
"10203","3","6","870","0","4","0"
"10203","3","6","900","0","5","0"
"10203","4","6","1050","0","0","0"
"10203","4","6","1080","0","1","0"
"10203","4","6","1110","0","2","0"
"10203","4","6","1140","0","3","0"
"10203","4","6","1170","0","4","0"
"10203","4","6","1200","0","5","0"
"10203","5","6","1350","0","0","0"
"10203","5","6","1380","0","1","0"
"10203","5","6","1410","0","2","0"
"10203","5","6","1440","0","3","0"
"10203","5","6","1470","0","4","0"
"10203","5","6","1500","0","5","0"
"10203","6","6","1575","0","0","0"
"10203","6","6","1590","0","1","0"
"10203","6","6","1605","0","2","0"
"10203","6","6","1620","0","3","0"
"10203","6","6","1635","0","4","0"
"10203","6","6","1650","0","5","0"
"10203","7","6","1725","0","0","0"
"10203","7","6","1740","0","1","0"
"10203","7","6","1755","0","2","0"
"10203","7","6","1770","0","3","0"
"10203","7","6","1785","0","4","0"
"10203","7","6","1800","0","5","0"
"10203","8","6","1875","0","0","0"
"10203","8","6","1890","0","1","0"
"10203","8","6","1905","0","2","0"
"10203","8","6","1920","0","3","0"
"10203","8","6","1935","0","4","0"
"10203","8","6","1950","0","5","0"
"10203","9","6","2025","0","0","0"
"10203","9","6","2040","0","1","0"
"10203","9","6","2055","0","2","0"
"10203","9","6","2070","0","3","0"
"10203","9","6","2085","0","4","0"
"10203","9","6","2100","0","5","0"
"10203","10","6","2175","0","0","0"
"10203","10","6","2190","0","1","0"
"10203","10","6","2205","0","2","0"
"10203","10","6","2220","0","3","0"
"10203","10","6","2235","0","4","0"
"10203","10","6","2250","0","5","0"
"10204","1","10","300","0","0","0"
"10204","1","10","360","0","1","0"
"10204","1","10","420","0","2","0"
"10204","1","10","480","0","3","0"
"10204","1","10","540","0","4","0"
"10204","1","10","600","0","5","0"
"10204","2","10","900","0","0","0"
"10204","2","10","960","0","1","0"
"10204","2","10","1020","0","2","0"
"10204","2","10","1080","0","3","0"
"10204","2","10","1140","0","4","0"
"10204","2","10","1200","0","5","0"
"10204","3","10","1500","0","0","0"
"10204","3","10","1560","0","1","0"
"10204","3","10","1620","0","2","0"
"10204","3","10","1680","0","3","0"
"10204","3","10","1740","0","4","0"
"10204","3","10","1800","0","5","0"
"10204","4","10","2100","0","0","0"
"10204","4","10","2160","0","1","0"
"10204","4","10","2220","0","2","0"
"10204","4","10","2280","0","3","0"
"10204","4","10","2340","0","4","0"
"10204","4","10","2400","0","5","0"
"10204","5","10","2700","0","0","0"
"10204","5","10","2760","0","1","0"
"10204","5","10","2820","0","2","0"
"10204","5","10","2880","0","3","0"
"10204","5","10","2940","0","4","0"
"10204","5","10","3000","0","5","0"
"10204","6","10","3150","0","0","0"
"10204","6","10","3180","0","1","0"
"10204","6","10","3210","0","2","0"
"10204","6","10","3240","0","3","0"
"10204","6","10","3270","0","4","0"
"10204","6","10","3300","0","5","0"
"10204","7","10","3450","0","0","0"
"10204","7","10","3480","0","1","0"
"10204","7","10","3510","0","2","0"
"10204","7","10","3540","0","3","0"
"10204","7","10","3570","0","4","0"
"10204","7","10","3600","0","5","0"
"10204","8","10","3750","0","0","0"
"10204","8","10","3780","0","1","0"
"10204","8","10","3810","0","2","0"
"10204","8","10","3840","0","3","0"
"10204","8","10","3870","0","4","0"
"10204","8","10","3900","0","5","0"
"10204","9","10","4050","0","0","0"
"10204","9","10","4080","0","1","0"
"10204","9","10","4110","0","2","0"
"10204","9","10","4140","0","3","0"
"10204","9","10","4170","0","4","0"
"10204","9","10","4200","0","5","0"
"10204","10","10","4350","0","0","0"
"10204","10","10","4380","0","1","0"
"10204","10","10","4410","0","2","0"
"10204","10","10","4440","0","3","0"
"10204","10","10","4470","0","4","0"
"10204","10","10","4500","0","5","0"
"10301","1","1","150","0","0","0"
"10301","1","1","180","0","1","0"
"10301","1","1","210","0","2","0"
"10301","1","1","240","0","3","0"
"10301","1","1","270","0","4","0"
"10301","1","1","300","0","5","0"
"10301","2","1","450","0","0","0"
"10301","2","1","480","0","1","0"
"10301","2","1","510","0","2","0"
"10301","2","1","540","0","3","0"
"10301","2","1","570","0","4","0"
"10301","2","1","600","0","5","0"
"10301","3","1","750","0","0","0"
"10301","3","1","780","0","1","0"
"10301","3","1","810","0","2","0"
"10301","3","1","840","0","3","0"
"10301","3","1","870","0","4","0"
"10301","3","1","900","0","5","0"
"10301","4","1","1050","0","0","0"
"10301","4","1","1080","0","1","0"
"10301","4","1","1110","0","2","0"
"10301","4","1","1140","0","3","0"
"10301","4","1","1170","0","4","0"
"10301","4","1","1200","0","5","0"
"10301","5","1","1350","0","0","0"
"10301","5","1","1380","0","1","0"
"10301","5","1","1410","0","2","0"
"10301","5","1","1440","0","3","0"
"10301","5","1","1470","0","4","0"
"10301","5","1","1500","0","5","0"
"10301","6","1","1575","0","0","0"
"10301","6","1","1590","0","1","0"
"10301","6","1","1605","0","2","0"
"10301","6","1","1620","0","3","0"
"10301","6","1","1635","0","4","0"
"10301","6","1","1650","0","5","0"
"10301","7","1","1725","0","0","0"
"10301","7","1","1740","0","1","0"
"10301","7","1","1755","0","2","0"
"10301","7","1","1770","0","3","0"
"10301","7","1","1785","0","4","0"
"10301","7","1","1800","0","5","0"
"10301","8","1","1875","0","0","0"
"10301","8","1","1890","0","1","0"
"10301","8","1","1905","0","2","0"
"10301","8","1","1920","0","3","0"
"10301","8","1","1935","0","4","0"
"10301","8","1","1950","0","5","0"
"10301","9","1","2025","0","0","0"
"10301","9","1","2040","0","1","0"
"10301","9","1","2055","0","2","0"
"10301","9","1","2070","0","3","0"
"10301","9","1","2085","0","4","0"
"10301","9","1","2100","0","5","0"
"10301","10","1","2175","0","0","0"
"10301","10","1","2190","0","1","0"
"10301","10","1","2205","0","2","0"
"10301","10","1","2220","0","3","0"
"10301","10","1","2235","0","4","0"
"10301","10","1","2250","0","5","0"
"10302","1","3","150","0","0","0"
"10302","1","3","180","0","1","0"
"10302","1","3","210","0","2","0"
"10302","1","3","240","0","3","0"
"10302","1","3","270","0","4","0"
"10302","1","3","300","0","5","0"
"10302","2","3","450","0","0","0"
"10302","2","3","480","0","1","0"
"10302","2","3","510","0","2","0"
"10302","2","3","540","0","3","0"
"10302","2","3","570","0","4","0"
"10302","2","3","600","0","5","0"
"10302","3","3","750","0","0","0"
"10302","3","3","780","0","1","0"
"10302","3","3","810","0","2","0"
"10302","3","3","840","0","3","0"
"10302","3","3","870","0","4","0"
"10302","3","3","900","0","5","0"
"10302","4","3","1050","0","0","0"
"10302","4","3","1080","0","1","0"
"10302","4","3","1110","0","2","0"
"10302","4","3","1140","0","3","0"
"10302","4","3","1170","0","4","0"
"10302","4","3","1200","0","5","0"
"10302","5","3","1350","0","0","0"
"10302","5","3","1380","0","1","0"
"10302","5","3","1410","0","2","0"
"10302","5","3","1440","0","3","0"
"10302","5","3","1470","0","4","0"
"10302","5","3","1500","0","5","0"
"10302","6","3","1575","0","0","0"
"10302","6","3","1590","0","1","0"
"10302","6","3","1605","0","2","0"
"10302","6","3","1620","0","3","0"
"10302","6","3","1635","0","4","0"
"10302","6","3","1650","0","5","0"
"10302","7","3","1725","0","0","0"
"10302","7","3","1740","0","1","0"
"10302","7","3","1755","0","2","0"
"10302","7","3","1770","0","3","0"
"10302","7","3","1785","0","4","0"
"10302","7","3","1800","0","5","0"
"10302","8","3","1875","0","0","0"
"10302","8","3","1890","0","1","0"
"10302","8","3","1905","0","2","0"
"10302","8","3","1920","0","3","0"
"10302","8","3","1935","0","4","0"
"10302","8","3","1950","0","5","0"
"10302","9","3","2025","0","0","0"
"10302","9","3","2040","0","1","0"
"10302","9","3","2055","0","2","0"
"10302","9","3","2070","0","3","0"
"10302","9","3","2085","0","4","0"
"10302","9","3","2100","0","5","0"
"10302","10","3","2175","0","0","0"
"10302","10","3","2190","0","1","0"
"10302","10","3","2205","0","2","0"
"10302","10","3","2220","0","3","0"
"10302","10","3","2235","0","4","0"
"10302","10","3","2250","0","5","0"
"10303","1","4","150","0","0","0"
"10303","1","4","180","0","1","0"
"10303","1","4","210","0","2","0"
"10303","1","4","240","0","3","0"
"10303","1","4","270","0","4","0"
"10303","1","4","300","0","5","0"
"10303","2","4","450","0","0","0"
"10303","2","4","480","0","1","0"
"10303","2","4","510","0","2","0"
"10303","2","4","540","0","3","0"
"10303","2","4","570","0","4","0"
"10303","2","4","600","0","5","0"
"10303","3","4","750","0","0","0"
"10303","3","4","780","0","1","0"
"10303","3","4","810","0","2","0"
"10303","3","4","840","0","3","0"
"10303","3","4","870","0","4","0"
"10303","3","4","900","0","5","0"
"10303","4","4","1050","0","0","0"
"10303","4","4","1080","0","1","0"
"10303","4","4","1110","0","2","0"
"10303","4","4","1140","0","3","0"
"10303","4","4","1170","0","4","0"
"10303","4","4","1200","0","5","0"
"10303","5","4","1350","0","0","0"
"10303","5","4","1380","0","1","0"
"10303","5","4","1410","0","2","0"
"10303","5","4","1440","0","3","0"
"10303","5","4","1470","0","4","0"
"10303","5","4","1500","0","5","0"
"10303","6","4","1575","0","0","0"
"10303","6","4","1590","0","1","0"
"10303","6","4","1605","0","2","0"
"10303","6","4","1620","0","3","0"
"10303","6","4","1635","0","4","0"
"10303","6","4","1650","0","5","0"
"10303","7","4","1725","0","0","0"
"10303","7","4","1740","0","1","0"
"10303","7","4","1755","0","2","0"
"10303","7","4","1770","0","3","0"
"10303","7","4","1785","0","4","0"
"10303","7","4","1800","0","5","0"
"10303","8","4","1875","0","0","0"
"10303","8","4","1890","0","1","0"
"10303","8","4","1905","0","2","0"
"10303","8","4","1920","0","3","0"
"10303","8","4","1935","0","4","0"
"10303","8","4","1950","0","5","0"
"10303","9","4","2025","0","0","0"
"10303","9","4","2040","0","1","0"
"10303","9","4","2055","0","2","0"
"10303","9","4","2070","0","3","0"
"10303","9","4","2085","0","4","0"
"10303","9","4","2100","0","5","0"
"10303","10","4","2175","0","0","0"
"10303","10","4","2190","0","1","0"
"10303","10","4","2205","0","2","0"
"10303","10","4","2220","0","3","0"
"10303","10","4","2235","0","4","0"
"10303","10","4","2250","0","5","0"
"10304","1","11","200","0","0","0"
"10304","1","11","240","0","1","0"
"10304","1","11","280","0","2","0"
"10304","1","11","320","0","3","0"
"10304","1","11","360","0","4","0"
"10304","1","11","400","0","5","0"
"10304","2","11","600","0","0","0"
"10304","2","11","640","0","1","0"
"10304","2","11","680","0","2","0"
"10304","2","11","720","0","3","0"
"10304","2","11","760","0","4","0"
"10304","2","11","800","0","5","0"
"10304","3","11","1000","0","0","0"
"10304","3","11","1040","0","1","0"
"10304","3","11","1080","0","2","0"
"10304","3","11","1120","0","3","0"
"10304","3","11","1160","0","4","0"
"10304","3","11","1200","0","5","0"
"10304","4","11","1400","0","0","0"
"10304","4","11","1440","0","1","0"
"10304","4","11","1480","0","2","0"
"10304","4","11","1520","0","3","0"
"10304","4","11","1560","0","4","0"
"10304","4","11","1600","0","5","0"
"10304","5","11","1800","0","0","0"
"10304","5","11","1840","0","1","0"
"10304","5","11","1880","0","2","0"
"10304","5","11","1920","0","3","0"
"10304","5","11","1960","0","4","0"
"10304","5","11","2000","0","5","0"
"10304","6","11","2100","0","0","0"
"10304","6","11","2120","0","1","0"
"10304","6","11","2140","0","2","0"
"10304","6","11","2160","0","3","0"
"10304","6","11","2180","0","4","0"
"10304","6","11","2200","0","5","0"
"10304","7","11","2300","0","0","0"
"10304","7","11","2320","0","1","0"
"10304","7","11","2340","0","2","0"
"10304","7","11","2360","0","3","0"
"10304","7","11","2380","0","4","0"
"10304","7","11","2400","0","5","0"
"10304","8","11","2500","0","0","0"
"10304","8","11","2520","0","1","0"
"10304","8","11","2540","0","2","0"
"10304","8","11","2560","0","3","0"
"10304","8","11","2580","0","4","0"
"10304","8","11","2600","0","5","0"
"10304","9","11","2700","0","0","0"
"10304","9","11","2720","0","1","0"
"10304","9","11","2740","0","2","0"
"10304","9","11","2760","0","3","0"
"10304","9","11","2780","0","4","0"
"10304","9","11","2800","0","5","0"
"10304","10","11","2900","0","0","0"
"10304","10","11","2920","0","1","0"
"10304","10","11","2940","0","2","0"
"10304","10","11","2960","0","3","0"
"10304","10","11","2980","0","4","0"
"10304","10","11","3000","0","5","0"
"10401","1","1","150","0","0","0"
"10401","1","1","180","0","1","0"
"10401","1","1","210","0","2","0"
"10401","1","1","240","0","3","0"
"10401","1","1","270","0","4","0"
"10401","1","1","300","0","5","0"
"10401","2","1","450","0","0","0"
"10401","2","1","480","0","1","0"
"10401","2","1","510","0","2","0"
"10401","2","1","540","0","3","0"
"10401","2","1","570","0","4","0"
"10401","2","1","600","0","5","0"
"10401","3","1","750","0","0","0"
"10401","3","1","780","0","1","0"
"10401","3","1","810","0","2","0"
"10401","3","1","840","0","3","0"
"10401","3","1","870","0","4","0"
"10401","3","1","900","0","5","0"
"10401","4","1","1050","0","0","0"
"10401","4","1","1080","0","1","0"
"10401","4","1","1110","0","2","0"
"10401","4","1","1140","0","3","0"
"10401","4","1","1170","0","4","0"
"10401","4","1","1200","0","5","0"
"10401","5","1","1350","0","0","0"
"10401","5","1","1380","0","1","0"
"10401","5","1","1410","0","2","0"
"10401","5","1","1440","0","3","0"
"10401","5","1","1470","0","4","0"
"10401","5","1","1500","0","5","0"
"10401","6","1","1575","0","0","0"
"10401","6","1","1590","0","1","0"
"10401","6","1","1605","0","2","0"
"10401","6","1","1620","0","3","0"
