7fe392c3ec51551f93a3efdf6ded9e26f927123e45a6876c5f14403bf7a4325c,b08787f67523abdbfd0a7b21d609a3e48eeced614a88550840584c1b408d4869,4353bf4e65fdded804d59ff6ff1349ab5b297216f9e7125665282c2d723260f5,685d97e3a2f1e9b8a37b279d6259923e791b7a16e1dae6eb724d8d61a5b21c6e,e2215b8daf5af326361c90b46dc3289204c06dfc8e150b2ed810be4ec3a604be,36ecad8a95168c56b480537049e9b2134aea18d9c4308381bc7e1af0582351c7,6c01c1768eb8545fd60cf08174471997e9c3d1d897fc15a79ba34f0469391317,872bab05390244cb28dd8e05fd9d7fa1d12bd547f542bb61fbaf48edca97951e,87b9c108987a9826bdbae521717de758746d847726b81ea84f8e991b7d26d152,399013d25749ca1534fbf0266d984d14ce7a41046205f91681a4615d8f46de45,3c4130f59c208a315ec5d769a2fa061548fff86255b41f32633fa336dd838c0c,ae0e588cfc0a144f69036bb7f4d479d4f4894917c7b6ff32dd22af7a0816055c,feb1beb6c3dba348fd0b0c53a18e45eaa5c7a0027e466d41c0dc92b7e88d4f64,48d7f859500042bc0511b4fa3ff28ee60caa95314ca437a0f7e190bff0ebf9ff,03fa10cc5bf5b1802ef0a05dea1e5eea800ac6139a71194e45c1a442aca8d97f,47adcf9616cca0f82a0ab21d8c6d6c9b183316e47b18df23fa1b4f01c5296740,0f63418eac1eb9d33fee6f77ae336adad2140c16cc35199206e456bb8e71d451,f6c42658d24aee42215a1638ebbdc9c55ac8f9897b112a3c5e888eb1bd6850f5,725a4a7550da9274644064eb93f9946441ded2cdb6e4e65f0d05fc761b84d539,f1337d9f5a504b4832283064a505e2e31d1ac35a347544300ffd9c773f47964b,cf70b1b41dffb87941910121a2e31235a868a1aa8e177c8583a9d7803a664334,1cae12ea5a96fdd7b2f21244984d05a742dd1318d2ec1491a46915f64e16a302,0467d8ce75b787fa825e7bcda3e45b83d6a4e1291f9abbbeda6401fa5f857815,f4818c09b0bf8f967a79806220d03136c18cd5c1455e3c84e36eeb86ddfa2f06,379d4420d692d28db3c007777a0de7c4d71f155cff5c2b87048e4bffc31f7486,e379d42294062f9c29d78400703db89c7aa2e40b7209720bd4735877b0dd6be1,91b20574e1dc392fda0ad359106f1a0b30c68e941273eb77b4d7eed07b2d96ff,ff48ad67fd2abab96363cab5367f7e0140dccdfbb12b1b01c6424558027eba19,9be5f519687613d7ff1badc43fe3fc59622d478dfbece751ffac593c44463fae,51dcf157ece823ea82b589403f97a182a9dba9a1b1d395cb2a316e562c250bd7,ac691e0f21d192f560234aa3f8b08ea17d8fd0a6d96b711e316a335fda77e6b1,894625f46b08082df0ce75729a9dbf8967b4ee342cdeed0d63f04863580e3bd3,2a7a828afd3af4698959009e1b776060b9db5c67a09f278cb18ff05e2fdd325f,f4883609d557d1cea09bab0c66fbabd180e02b1654bfc7fad58a8052a9ce3d8f,08d9db203cc8b16ec9722d2c8fa8d2d5a18773f2fe1719d8da4f30484ef17a70,ae5caca4adf23e24bd02000db3c23b06936e40822f5dcbe88bed017d92012580,a7f21be03133ad29115f242e43aeb5c5735ac3d8992a02444457cdf1d825d5db,9e741720c88c1fb1ae81b347f127ff0cbe34cf08f28777c8c906db246a162097,16bb1d6fcf82e24634fb68310160a92444a6a92d45049d6070cbe7a4a210852c,0f7d648a2d2743463bd2db9c44eed1d2003b26fb17bdba60f4e51e8583803f4b,dbac046358b6e60c91107550cdc06f7df48635c8afc34560c4dccca0ebc4c6ab,55998257453f64b275e742aeaf076337633779297ec62511a8fe0ff8b6e8fcf1,d40b6fb12645c37a644b60faa20dd2e86c7b45b8820caca6f3596763a91ccfcc,835a410cb3f4f975312a7ee7b595cf1225ebe6fb422241de30d56ac00221e624
"bgm_M41","650250011","0","150","100040","0","10","0","650250012","0","100041","1","bgm_M41","0","0","13","bgm_M41","1","10","20001101","0","0","bgm_M41","bgm_M41","650001126","0","470","100041","650250013","20","650001113","10","0","0","100042","0","塔爾格姆地區 1-13","0","20001","0","20001113","bgm_M41","100043","90"
"bgm_M41","650260011","0","150","100030","0","10","0","650260012","0","100091","1","bgm_M41","0","0","14","bgm_M41","1","10","20001101","0","0","bgm_M41","bgm_M41","650001127","0","570","100091","650260013","-100","650001114","10","0","0","100092","0","塔爾格姆地區 1-14","0","20001","0","20001114","bgm_M41","100093","90"
"bgm_M41","650280011","0","150","100030","0","10","0","650280012","0","100091","1","bgm_M41","0","0","15","bgm_M41","1","10","20001101","0","0","bgm_M41","bgm_M41","650001123","0","649","100091","650280013","74","650001115","10","0","0","100092","0","塔爾格姆地區 1-15","0","20001","0","20001115","bgm_M41","100093","90"
"bgm_M41","650280021","0","240","100020","0","16","0","650280022","0","100367","1","bgm_M41","31012","0","16","bgm_M41","2","10","20001201","0","1","bgm_M41","bgm_M41","650001121","0","-571","100367","650280023","-12","650001116","16","2","54","100368","0","塔爾格姆地區 1-1","5","20001","0","20001201","bgm_M41","100369","90"
"bgm_M41","650300011","0","240","100060","0","16","0","650300012","0","100771","1","bgm_M41","31038","0","17","bgm_M41","2","10","20001201","0","1","bgm_M41","bgm_M41","650001121","0","-319","100771","650300013","-148","650001117","16","2","54","100772","0","塔爾格姆地區 1-2","5","20001","0","20001202","bgm_M41","100773","90"
"bgm_M41","650330011","0","270","100090","0","18","0","650330012","0","100451","1","bgm_M41","31012","0","18","bgm_M41","2","10","20001201","0","1","bgm_M41","bgm_M41","650001121","0","-107","100451","650330013","34","650001118","18","2","54","100452","0","塔爾格姆地區 1-3","5","20001","0","20001203","bgm_M41","100453","90"
"bgm_M41","650350011","0","270","100070","0","18","0","650350012","0","100731","1","bgm_M41","31038","0","19","bgm_M41","2","10","20001201","0","1","bgm_M41","bgm_M41","650001121","0","140","100731","650350013","110","650001119","18","2","54","100732","0","塔爾格姆地區 1-4","5","20001","0","20001204","bgm_M41","100733","90"
"bgm_M41","650380011","0","300","100030","0","20","0","650380012","0","100381","1","bgm_M41","31012","0","20","bgm_M41","2","10","20001201","0","1","bgm_M41","bgm_M41","650001121","0","310","100381","650380013","-90","650001120","20","2","54","100382","0","塔爾格姆地區 1-5","5","20001","0","20001205","bgm_M41","100383","90"
"bgm_M41","650002011","0","120","100010","0","8","0","650002012","0","100061","1","bgm_M41","0","0","1","bgm_M41","1","8","20002101","0","0","bgm_M41","bgm_M41","650002124","0","-820","100061","650002013","-120","650002101","8","0","0","100062","0","馬席納地區 1-1","0","20002","0","20002101","bgm_M41","100063","90"
"bgm_M41","650002021","0","120","100020","0","8","0","650002022","0","100014","1","bgm_M41","0","0","2","bgm_M41","1","8","20002101","0","0","bgm_M41","bgm_M41","650002125","0","-710","100014","650002023","20","650002102","8","0","0","100015","0","馬席納地區 1-2","0","20002","0","20002102","bgm_M41","100016","90"
"bgm_M41","650002031","0","120","100010","0","8","0","650002032","0","100061","1","bgm_M41","0","0","3","bgm_M41","1","8","20002101","0","0","bgm_M41","bgm_M41","650002126","0","-580","100061","650002033","-120","650002103","8","0","0","100062","0","馬席納地區 1-3","0","20002","0","20002103","bgm_M41","100063","90"
"bgm_M41","650002041","0","120","100020","0","8","0","650002042","0","100014","1","bgm_M41","0","0","4","bgm_M41","1","8","20002101","0","0","bgm_M41","bgm_M41","650002127","0","-510","100014","650002043","50","650002104","8","0","0","100015","0","馬席納地區 1-4","0","20002","0","20002104","bgm_M41","100016","90"
"bgm_M41","650002051","0","120","100040","0","8","0","650002052","0","100041","1","bgm_M41","0","0","5","bgm_M41","1","8","20002101","0","0","bgm_M41","bgm_M41","650002123","0","-430","100041","650002053","-60","650002105","8","0","0","100042","0","馬席納地區 1-5","0","20002","0","20002105","bgm_M41","100043","90"
"bgm_M41","650002061","0","135","100050","0","9","0","650002062","0","100021","1","bgm_M41","0","0","6","bgm_M41","1","9","20002101","0","0","bgm_M41","bgm_M41","650002124","0","-340","100021","650002063","-150","650002106","9","0","0","100022","0","馬席納地區 1-6","0","20002","0","20002106","bgm_M41","100023","90"
"bgm_M41","650002071","0","135","100110","0","9","0","650002072","0","100201","1","bgm_M41","0","0","7","bgm_M41","1","9","20002101","0","0","bgm_M41","bgm_M41","650002125","0","-215","100201","650002073","-80","650002107","9","0","0","100202","0","馬席納地區 1-7","0","20002","0","20002107","bgm_M41","100203","90"
"bgm_M41","650002081","0","135","100110","0","9","0","650002082","0","100201","1","bgm_M41","0","0","8","bgm_M41","1","9","20002101","0","0","bgm_M41","bgm_M41","650002126","0","-75","100201","650002083","-110","650002108","9","0","0","100202","0","馬席納地區 1-8","0","20002","0","20002108","bgm_M41","100203","90"
"bgm_M41","650002091","0","135","100110","0","9","0","650002092","0","100201","1","bgm_M41","0","0","9","bgm_M41","1","9","20002101","0","0","bgm_M41","bgm_M41","650002127","0","45","100201","650002093","-50","650002109","9","0","0","100202","0","馬席納地區 1-9","0","20002","0","20002109","bgm_M41","100203","90"
"bgm_M41","650002101","0","135","100010","0","9","0","650002102","0","100061","1","bgm_M41","0","0","10","bgm_M41","1","9","20002101","0","0","bgm_M41","bgm_M41","650002122","0","150","100061","650002103","40","650002110","9","0","0","100062","0","馬席納地區 1-10","0","20002","0","20002110","bgm_M41","100063","90"
"bgm_M41","650002111","0","150","100070","0","10","0","650002112","0","100171","1","bgm_M41","0","0","11","bgm_M41","1","10","20002101","0","0","bgm_M41","bgm_M41","650002124","0","260","100171","650002113","-70","650002111","10","0","0","100172","0","馬席納地區 1-11","0","20002","0","20002111","bgm_M41","100173","90"
"bgm_M41","650002121","0","150","100120","0","10","0","650002122","0","100151","1","bgm_M41","0","0","12","bgm_M41","1","10","20002101","0","0","bgm_M41","bgm_M41","650002125","0","380","100151","650002123","30","650002112","10","0","0","100152","0","馬席納地區 1-12","0","20002","0","20002112","bgm_M41","100153","90"
"bgm_M41","650002131","0","150","100080","0","10","0","650002132","0","101141","1","bgm_M41","0","0","13","bgm_M41","1","10","20002101","0","0","bgm_M41","bgm_M41","650002126","0","470","101141","650002133","-100","650002113","10","0","0","101142","0","馬席納地區 1-13","0","20002","0","20002113","bgm_M41","101143","90"
"bgm_M41","650002141","0","150","100080","0","10","0","650002142","0","101141","1","bgm_M41","0","0","14","bgm_M41","1","10","20002101","0","0","bgm_M41","bgm_M41","650002127","0","570","101141","650002143","40","650002114","10","0","0","101142","0","馬席納地區 1-14","0","20002","0","20002114","bgm_M41","101143","90"
"bgm_M41","650002151","0","150","100080","0","10","0","650002152","0","101141","1","bgm_M41","0","0","15","bgm_M41","1","10","20002101","0","0","bgm_M41","bgm_M41","650002123","0","680","101141","650002153","-70","650002115","10","0","0","101142","0","馬席納地區 1-15","0","20002","0","20002115","bgm_M41","101143","90"
"bgm_M41","650002161","0","240","100110","0","16","0","650002162","0","100471","1","bgm_M41","31020","0","16","bgm_M41","2","10","20002201","0","1","bgm_M41","bgm_M41","650002121","0","-450","100471","650002163","-10","650002116","16","2","54","100472","0","馬席納地區 1-1","5","20002","0","20002201","bgm_M41","100473","90"
"bgm_M41","650002171","0","240","100070","0","16","0","650002172","0","100811","1","bgm_M41","31004","0","17","bgm_M41","2","10","20002201","0","1","bgm_M41","bgm_M41","650002121","0","-250","100811","650002173","-100","650002117","16","2","54","100812","0","馬席納地區 1-2","5","20002","0","20002202","bgm_M41","100813","90"
"bgm_M41","650002181","0","270","100120","0","18","0","650002182","0","100791","1","bgm_M41","31020","0","18","bgm_M41","2","10","20002201","0","1","bgm_M41","bgm_M41","650002121","0","-50","100791","650002183","20","650002118","18","2","54","100792","0","馬席納地區 1-3","5","20002","0","20002203","bgm_M41","100793","90"
"bgm_M41","650002191","0","270","100080","0","18","0","650002192","0","101151","1","bgm_M41","31004","0","19","bgm_M41","2","10","20002201","0","1","bgm_M41","bgm_M41","650002121","0","110","101151","650002193","-110","650002119","18","2","54","101152","0","馬席納地區 1-4","5","20002","0","20002204","bgm_M41","101153","90"
"bgm_M41","650002201","0","300","100080","0","20","0","650002202","0","101151","1","bgm_M41","31020","0","20","bgm_M41","2","10","20002201","0","1","bgm_M41","bgm_M41","650002121","0","290","101151","650002203","-10","650002120","20","2","54","101152","0","馬席納地區 1-5","5","20002","0","20002205","bgm_M41","101153","90"
"bgm_M41","650003011","0","120","100010","0","8","0","650003012","0","100064","1","bgm_M41","0","0","1","bgm_M41","1","8","20003101","0","0","bgm_M41","bgm_M41","650003124","0","-820","100064","650003013","-90","650003101","8","0","0","100065","0","蘭德索爾郊外 1-1","0","20003","0","20003101","bgm_M41","100066","90"
"bgm_M41","650003021","0","120","100020","0","8","0","650003022","0","100021","1","bgm_M41","0","0","2","bgm_M41","1","8","20003101","0","0","bgm_M41","bgm_M41","650003125","0","-700","100021","650003023","20","650003102","8","0","0","100022","0","蘭德索爾郊外 1-2","0","20003","0","20003102","bgm_M41","100023","90"
"bgm_M41","650003031","0","120","100010","0","8","0","650003032","0","100067","1","bgm_M41","0","0","3","bgm_M41","1","8","20003101","0","0","bgm_M41","bgm_M41","650003126","0","-600","100067","650003033","-120","650003103","8","0","0","100068","0","蘭德索爾郊外 1-3","0","20003","0","20003103","bgm_M41","100069","90"
"bgm_M41","650003041","0","120","100040","0","8","0","650003042","0","100125","1","bgm_M41","0","0","4","bgm_M41","1","8","20003101","0","0","bgm_M41","bgm_M41","650003127","0","-500","100125","650003043","40","650003104","8","0","0","100126","0","蘭德索爾郊外 1-4","0","20003","0","20003104","bgm_M41","100127","90"
"bgm_M41","650003051","0","120","100050","0","8","0","650003052","0","100081","1","bgm_M41","0","0","5","bgm_M41","1","8","20003101","0","0","bgm_M41","bgm_M41","650003123","0","-400","100081","650003053","-70","650003105","8","0","0","100082","0","蘭德索爾郊外 1-5","0","20003","0","20003105","bgm_M41","100083","90"
"bgm_M41","650003061","0","135","100010","0","9","0","650003062","0","100074","1","bgm_M41","0","0","6","bgm_M41","1","9","20003101","0","0","bgm_M41","bgm_M41","650003124","0","-260","100074","650003063","-110","650003106","9","0","0","100075","0","蘭德索爾郊外 1-6","0","20003","0","20003106","bgm_M41","100076","90"
"bgm_M41","650003071","0","135","100040","0","9","0","650003072","0","100111","1","bgm_M41","0","0","7","bgm_M41","1","9","20003101","0","0","bgm_M41","bgm_M41","650003125","0","-180","100111","650003073","25","650003107","9","0","0","100112","0","蘭德索爾郊外 1-7","0","20003","0","20003107","bgm_M41","100113","90"
"bgm_M41","650003081","0","135","100010","0","9","0","650003082","0","100077","1","bgm_M41","0","0","8","bgm_M41","1","9","20003101","0","0","bgm_M41","bgm_M41","650003126","0","-75","100077","650003083","-110","650003108","9","0","0","100078","0","蘭德索爾郊外 1-8","0","20003","0","20003108","bgm_M41","100079","90"
"bgm_M41","650003091","0","135","100080","0","9","0","650003092","0","100051","1","bgm_M41","0","0","9","bgm_M41","1","9","20003101","0","0","bgm_M41","bgm_M41","650003127","0","50","100051","650003093","-50","650003109","9","0","0","100052","0","蘭德索爾郊外 1-9","0","20003","0","20003109","bgm_M41","100053","90"
"bgm_M41","650003101","0","135","100080","0","9","0","650003102","0","100051","1","bgm_M41","0","0","10","bgm_M41","1","9","20003101","0","0","bgm_M41","bgm_M41","650003122","0","180","100051","650003103","20","650003110","9","0","0","100052","0","蘭德索爾郊外 1-10","0","20003","0","20003110","bgm_M41","100053","90"
"bgm_M41","650003111","0","150","100050","0","10","0","650003112","0","100031","1","bgm_M41","0","0","11","bgm_M41","1","10","20003101","0","0","bgm_M41","bgm_M41","650003124","0","270","100031","650003113","-100","650003111","10","0","0","100032","0","蘭德索爾郊外 1-11","0","20003","0","20003111","bgm_M41","100033","90"
"bgm_M41","650003121","0","150","100120","0","10","0","650003122","0","100151","1","bgm_M41","0","0","12","bgm_M41","1","10","20003101","0","0","bgm_M41","bgm_M41","650003125","0","390","100151","650003123","40","650003112","10","0","0","100152","0","蘭德索爾郊外 1-12","0","20003","0","20003112","bgm_M41","100153","90"
"bgm_M41","650003131","0","150","100020","0","10","0","650003132","0","100011","1","bgm_M41","0","0","13","bgm_M41","1","10","20003101","0","0","bgm_M41","bgm_M41","650003126","0","490","100011","650003133","-110","650003113","10","0","0","100012","0","蘭德索爾郊外 1-13","0","20003","0","20003113","bgm_M41","100013","90"
"bgm_M41","650003141","0","150","100020","0","10","0","650003142","0","100014","1","bgm_M41","0","0","14","bgm_M41","1","10","20003101","0","0","bgm_M41","bgm_M41","650003127","0","570","100014","650003143","40","650003114","10","0","0","100015","0","蘭德索爾郊外 1-14","0","20003","0","20003114","bgm_M41","100016","90"
"bgm_M41","650003151","0","150","100020","0","10","0","650003152","0","100017","1","bgm_M41","0","0","15","bgm_M41","1","10","20003101","0","0","bgm_M41","bgm_M41","650003123","0","670","100017","650003153","-80","650003115","10","0","0","100018","0","蘭德索爾郊外 1-15","0","20003","0","20003115","bgm_M41","100019","90"
"bgm_M41","650003161","0","240","100120","0","16","0","650003162","0","100791","1","bgm_M41","31010","0","16","bgm_M41","2","10","20003201","0","1","bgm_M41","bgm_M41","650003121","0","-450","100791","650003163","-10","650003116","16","2","54","100792","0","蘭德索爾郊外 1-1","5","20003","0","20003201","bgm_M41","100793","90"
"bgm_M41","650003171","0","240","100040","0","16","0","650003172","0","100771","1","bgm_M41","31017","0","17","bgm_M41","2","10","20003201","0","1","bgm_M41","bgm_M41","650003121","0","-250","100771","650003173","-100","650003117","16","2","54","100772","0","蘭德索爾郊外 1-2","5","20003","0","20003202","bgm_M41","100773","90"
"bgm_M41","650003181","0","270","100050","0","18","0","650003182","0","100757","1","bgm_M41","31010","0","18","bgm_M41","2","10","20003201","0","1","bgm_M41","bgm_M41","650003121","0","-40","100757","650003183","20","650003118","18","2","54","100758","0","蘭德索爾郊外 1-3","5","20003","0","20003203","bgm_M41","100759","90"
"bgm_M41","650003191","0","270","100020","0","18","0","650003192","0","100361","1","bgm_M41","31017","0","19","bgm_M41","2","10","20003201","0","1","bgm_M41","bgm_M41","650003121","0","100","100361","650003193","-130","650003119","18","2","54","100362","0","蘭德索爾郊外 1-4","5","20003","0","20003204","bgm_M41","100363","90"
"bgm_M41","650003201","0","300","100020","0","20","0","650003202","0","100364","1","bgm_M41","31010","0","20","bgm_M41","2","10","20003201","0","1","bgm_M41","bgm_M41","650003121","0","290","100364","650003203","-70","650003120","20","2","54","100365","0","蘭德索爾郊外 1-5","5","20003","0","20003205","bgm_M41","100366","90"
"bgm_M41","650004011","0","120","100110","0","8","0","650004012","0","100201","1","bgm_M41","0","0","1","bgm_M41","1","8","20004101","0","0","bgm_M41","bgm_M41","650004124","0","-820","100201","650004013","-70","650004101","8","0","0","100202","0","塔帕斯海灘 周邊 1-1","0","20004","0","20004101","bgm_M41","100203","90"
"bgm_M41","650004021","0","120","100110","0","8","0","650004022","0","100201","1","bgm_M41","0","0","2","bgm_M41","1","8","20004101","0","0","bgm_M41","bgm_M41","650004125","0","-700","100201","650004023","50","650004102","8","0","0","100202","0","塔帕斯海灘 周邊 1-2","0","20004","0","20004102","bgm_M41","100203","90"
"bgm_M41","650004031","0","120","100180","0","8","0","650004032","0","100201","1","bgm_M41","0","0","3","bgm_M41","1","8","20004101","0","0","bgm_M41","bgm_M41","650004126","0","-600","100201","650004033","-120","650004103","8","0","0","100202","0","塔帕斯海灘 周邊 1-3","0","20004","0","20004103","bgm_M41","100203","90"
"bgm_M41","650004041","0","120","100110","0","8","0","650004042","0","100201","1","bgm_M41","0","0","4","bgm_M41","1","8","20004101","0","0","bgm_M41","bgm_M41","650004127","0","-500","100201","650004043","40","650004104","8","0","0","100202","0","塔帕斯海灘 周邊 1-4","0","20004","0","20004104","bgm_M41","100203","90"
"bgm_M41","650004051","0","120","100180","0","8","0","650004052","0","100201","1","bgm_M41","0","0","5","bgm_M41","1","8","20004101","0","0","bgm_M41","bgm_M41","650004123","0","-400","100201","650004053","-70","650004105","8","0","0","100202","0","塔帕斯海灘 周邊 1-5","0","20004","0","20004105","bgm_M41","100203","90"
"bgm_M41","650004061","0","135","100080","0","9","0","650004062","0","100051","1","bgm_M41","0","0","6","bgm_M41","1","9","20004101","0","0","bgm_M41","bgm_M41","650004124","0","-260","100051","650004063","-110","650004106","9","0","0","100052","0","塔帕斯海灘 周邊 1-6","0","20004","0","20004106","bgm_M41","100053","90"
