73e3458950e34d0416e47b670a1f0c8f2d78dec05334d4f966cabdd3a968af52,69473b79b86012692876c60c1aeb326cac727c93b686ef301c0eb691b101f405,073e8b5ecefab7abb8d66abf4a15611a7dc48ec6ec777342dc2c2ae89ad3ab50,6610846cdfe5898e617aa731a6944615472809144b2a12029012d0955c80f615,ba4edf60b21b543c6aea68d55846d45e6917fb1e89d82c17a7ebd8d1f99c6626,07f18a5253b0db0f314f46263c9a3daa7265296592f2bed86289d6c2d878b351,2082d415a80239e1fc461f78dcfd8086db095dc84ad236dd761595b67f41b764,741a742c85ccc9ceb0b202c99c43976910d7e294f364375fa46b59be6e7d4790,682a82f78a996aa1db73cfada0a7630d041d27ace12ce96e95f36a810b210fd9,8fd49564e9f3fbfcd7b015868eae2a93ac68dc8a5c6b26b34d575bd2421f09dd,e4f2c8fa6b89000871e65fdb3b19e96d9d1b0ea9a0311941d91f9ceea3f2cecd,088476237d9f9efb494df5bd35e2cb8bab2a1eef7b26bfc128d030b36dda9d22,6be99b94bf15efb5506e83b731f167412ee955e9f9e9536c36b7f7d5a813e66c,4575b969ed0815f32af9c1d3becc2655e2064a627ae0354cd54946cd9c173efb,b69723012ebd798f6a6c53084647fd472fe78dd096d12ad47a063af128b32dae,6b698756bf84035a48672ace978b44a811b901ad953f82a6ec2615c39c25bae1,a53ba03ada014db49ab902aff16b06c874da29466525cbf0511da051abf8a32b,aae0edcd5eafd50789b9aedc0cb7368614a69466375bea1c7ed32a2fe7c95c53,7583dd6400cf3c3c681a439f069d51474d51342400a9e843b9bcd95b694baef2,753f2094b3d56f4be4a7fed896007ffd9e625dcdd14b0f1f1d309020b24c4d07,e97b0059a625d874664d492851f17640ed19fb73c5e75fc3c06be3ad50d7e5d4,50de82b140c95e05b3150f542ee49a9edfcce8a8a4208a947b1ef34e3d242af8,8aafb4e5cafbdbb264614f3243c7b4fb3a36a845268469dbd7c726d1c0c7f37a,b361657077ef855de02ab906e5cb1ae9e1c0e78fa6766c0635d47b9840bcf580
"71020100","7002003","2030/04/24 14:59:59","0","0","7002","1","8","7002004","露娜之塔 第2章 第4話","108","2019/03/15 16:00:00","91002","0","20","0","0","0","0","0","0","休息片刻來玩遊戲","0","2"
"71020110","7002004","2030/04/24 14:59:59","0","0","7002","1","8","7002005","露娜之塔 第2章 第5話","108","2019/03/15 16:00:00","91002","0","20","0","0","0","0","0","0","純真的姐妹情","0","2"
"71020110","7002005","2030/04/24 14:59:59","0","0","7003","1","8","7003000","露娜之塔 第3章 序章","108","2019/04/17 16:00:00","91002","0","20","0","0","0","0","0","0","首席模特兒和偶像","0","2"
"71030120","7003000","2030/04/24 14:59:59","0","0","7003","1","8","7003001","露娜之塔 第3章 第1話","108","2019/04/17 16:00:00","91002","0","20","0","0","0","0","0","0","萬事九九！","0","2"
"71030130","7003001","2030/04/24 14:59:59","0","0","7003","1","8","7003002","露娜之塔 第3章 第2話","108","2019/04/17 16:00:00","91002","0","20","0","0","0","0","0","0","因為是溫柔的你","0","2"
"71030130","7003002","2030/04/24 14:59:59","0","0","7003","1","8","7003003","露娜之塔 第3章 第3話","108","2019/05/17 16:00:00","91002","0","20","0","0","0","0","0","0","約會狂想曲","0","2"
"71040140","7003003","2030/04/24 14:59:59","0","0","7003","1","8","7003004","露娜之塔 第3章 第4話","108","2019/05/17 16:00:00","91002","0","20","0","0","0","0","0","0","戀愛的傻笑","0","2"
"71040150","7003004","2030/04/24 14:59:59","0","0","7003","1","8","7003005","露娜之塔 第3章 第5話","108","2019/05/17 16:00:00","91002","0","20","0","0","0","0","0","0","決心和希望的舞台","0","2"
"71040150","7003005","2030/04/24 14:59:59","0","0","7004","1","8","7004000","露娜之塔 第4章 序章","108","2019/06/17 16:00:00","91002","0","20","0","0","0","0","0","0","開幕，哥哥爭奪戰！","0","2"
"71050160","7004000","2030/04/24 14:59:59","0","0","7004","1","8","7004001","露娜之塔 第4章 第1話","108","2019/06/17 16:00:00","91002","0","20","0","0","0","0","0","0","鬼抓人真危險","0","2"
"71050170","7004001","2030/04/24 14:59:59","0","0","7004","1","8","7004002","露娜之塔 第4章 第2話","108","2019/06/17 16:00:00","91002","0","20","0","0","0","0","0","0","木頭人不會跌倒","0","2"
"71050170","7004002","2030/04/24 14:59:59","0","0","7004","1","8","7004003","露娜之塔 第4章 第3話","108","2019/07/17 16:00:00","91002","0","20","0","0","0","0","0","0","毫不留情躲避球","0","2"
"71060180","7004003","2030/04/24 14:59:59","0","0","7004","1","8","7004004","露娜之塔 第4章 第4話","108","2019/07/17 16:00:00","91002","0","20","0","0","0","0","0","0","從捉迷藏發現的事情","0","2"
"71060190","7004004","2030/04/24 14:59:59","0","0","7004","1","8","7004005","露娜之塔 第4章 第5話","108","2019/07/17 16:00:00","91002","0","20","0","0","0","0","0","0","大家的哥哥","0","2"
"71060190","7004005","2030/04/24 14:59:59","0","0","7005","1","8","7005000","露娜之塔 第5章 序章","108","2019/08/16 16:00:00","91002","0","20","0","0","0","0","0","0","做為怜的護衛","0","2"
"71070200","7005000","2030/04/24 14:59:59","0","0","7005","1","8","7005001","露娜之塔 第5章 第1話","108","2019/08/16 16:00:00","91002","0","20","0","0","0","0","0","0","男人全是狼性?","0","2"
"71070210","7005001","2030/04/24 14:59:59","0","0","7005","1","8","7005002","露娜之塔 第5章 第2話","108","2019/08/16 16:00:00","91002","0","20","0","0","0","0","0","0","接納者","0","2"
"71070210","7005002","2030/04/24 14:59:59","0","0","7005","1","8","7005003","露娜之塔 第5章 第3話","108","2019/09/17 16:00:00","91002","0","20","0","0","0","0","0","0","拉近的距離感","0","2"
"71080220","7005003","2030/04/24 14:59:59","0","0","7005","1","8","7005004","露娜之塔 第5章 第4話","108","2019/09/17 16:00:00","91002","0","20","0","0","0","0","0","0","應該要支持我的……","0","2"
"71080230","7005004","2030/04/24 14:59:59","0","0","7005","1","8","7005005","露娜之塔 第5章 第5話","108","2019/09/17 16:00:00","91002","0","20","0","0","0","0","0","0","波瀾不斷的文化祭","0","2"
"71080230","7005005","2030/04/24 14:59:59","0","0","7006","1","8","7006000","露娜之塔 第6章 序章","108","2019/10/18 16:00:00","91002","0","20","0","0","0","0","0","0","衝撞的少女情懷","0","2"
"71090240","7006000","2030/04/24 14:59:59","0","0","7006","1","8","7006001","露娜之塔 第6章 第1話","108","2019/10/18 16:00:00","91002","0","20","0","0","0","0","0","0","無法退讓的主張、友情和……","0","2"
"71090250","7006001","2030/04/24 14:59:59","0","0","7006","1","8","7006002","露娜之塔 第6章 第2話","108","2019/10/18 16:00:00","91002","0","20","0","0","0","0","0","0","紫藤的信念","0","2"
"71090250","7006002","2030/04/24 14:59:59","0","0","7006","1","8","7006003","露娜之塔 第6章 第3話","108","2019/11/18 16:00:00","91002","0","20","0","0","0","0","0","0","榮耀與信念的雙擊","0","2"
"71100260","7006003","2030/04/24 14:59:59","0","0","7006","1","8","7006004","露娜之塔 第6章 第4話","108","2019/11/18 16:00:00","91002","0","20","0","0","0","0","0","0","應該追求的理想","0","2"
"71100270","7006004","2030/04/24 14:59:59","0","0","7006","1","8","7006005","露娜之塔 第6章 第5話","108","2019/11/18 16:00:00","91002","0","20","0","0","0","0","0","0","此時此刻的羈絆","0","2"
"71100270","7006005","2030/04/24 14:59:59","0","0","7007","1","8","7007000","露娜之塔 第7章 序章","108","2019/12/17 16:00:00","91002","0","20","0","0","0","0","0","0","疾風之冥姬和傳說的吸血鬼","0","2"
"71110280","7007000","2030/04/24 14:59:59","0","0","7007","1","8","7007001","露娜之塔 第7章 第1話","108","2019/12/17 16:00:00","91002","0","20","0","0","0","0","0","0","真正的吸血鬼","0","2"
"71110290","7007001","2030/04/24 14:59:59","0","0","7007","1","8","7007002","露娜之塔 第7章 第2話","108","2019/12/17 16:00:00","91002","0","20","0","0","0","0","0","0","眷屬們的饗宴","0","2"
"71110290","7007002","2030/04/24 14:59:59","0","0","7007","1","8","7007003","露娜之塔 第7章 第3話","108","2020/01/16 16:00:00","91002","0","20","0","0","0","0","0","0","知曉冥風者","0","2"
"71120300","7007003","2030/04/24 14:59:59","0","0","7007","1","8","7007004","露娜之塔 第7章 第4話","108","2020/01/16 16:00:00","91002","0","20","0","0","0","0","0","0","魔瞳解放！","0","2"
"71120310","7007004","2030/04/24 14:59:59","0","0","7007","1","8","7007005","露娜之塔 第7章 第5話","108","2020/01/16 16:00:00","91002","0","20","0","0","0","0","0","0","圍繞著魔書的戰爭","0","2"
"71120310","7007005","2030/04/24 14:59:59","0","0","7008","1","8","7008000","露娜之塔 第8章 序章","108","2020/02/17 16:00:00","91002","0","20","0","0","0","0","0","0","妹妹們的祕密計畫","0","2"
"71130320","7008000","2030/04/24 14:59:59","0","0","7008","1","8","7008001","露娜之塔 第8章 第1話","108","2020/02/17 16:00:00","91002","0","20","0","0","0","0","0","0","讓人興高采烈的姐姐話題","0","2"
"71130330","7008001","2030/04/24 14:59:59","0","0","7008","1","8","7008002","露娜之塔 第8章 第2話","108","2020/02/17 16:00:00","91002","0","20","0","0","0","0","0","0","不是口誤","0","2"
"71130330","7008002","2030/04/24 14:59:59","0","0","7008","1","8","7008003","露娜之塔 第8章 第3話","108","2020/03/17 16:00:00","91002","0","20","0","0","0","0","0","0","激勵士氣的獎勵","0","2"
"71140340","7008003","2030/04/24 14:59:59","0","0","7008","1","8","7008004","露娜之塔 第8章 第4話","108","2020/03/17 16:00:00","91002","0","20","0","0","0","0","0","0","停不下來的騎肩膀","0","2"
"71140350","7008004","2030/04/24 14:59:59","0","0","7008","1","8","7008005","露娜之塔 第8章 第5話","108","2020/03/17 16:00:00","91002","0","20","0","0","0","0","0","0","夢幻甜點樂園","0","2"
"71140350","7008005","2030/04/24 14:59:59","0","0","7009","1","8","7009000","露娜之塔 第9章 序章","108","2020/04/14 16:00:00","91002","0","20","0","0","0","0","0","0","白馬？與公主","0","2"
"71150355","7009000","2030/04/24 14:59:59","0","0","7009","1","8","7009001","露娜之塔 第9章 第1話","108","2020/04/14 16:00:00","91002","0","20","0","0","0","0","0","0","在王國中盛開的一朵莉瑪","0","2"
"71150360","7009001","2030/04/24 14:59:59","0","0","7009","1","8","7009002","露娜之塔 第9章 第2話","108","2020/04/14 16:00:00","91002","0","20","0","0","0","0","0","0","真步真步王國與獨角獸","0","2"
"71150360","7009002","2030/04/24 14:59:59","0","0","7009","1","8","7009003","露娜之塔 第9章 第3話","108","2020/05/15 16:00:00","91002","0","20","0","0","0","0","0","0","溫柔地擁抱我","0","2"
"71160365","7009003","2030/04/24 14:59:59","0","0","7009","1","8","7009004","露娜之塔 第9章 第4話","108","2020/05/15 16:00:00","91002","0","20","0","0","0","0","0","0","真步公主及莉瑪公主","0","2"
"71160370","7009004","2030/04/24 14:59:59","0","0","7009","1","8","7009005","露娜之塔 第9章 第5話","108","2020/05/15 16:00:00","91002","0","20","0","0","0","0","0","0","公主遊行","0","2"
"71160370","7009005","2030/04/24 14:59:59","0","0","7010","1","8","7010000","露娜之塔 第10章 序章","108","2020/06/12 16:00:00","91002","0","20","0","0","0","0","0","0","校外教學開始了","0","2"
"71170375","7010000","2030/04/24 14:59:59","0","0","7010","1","8","7010001","露娜之塔 第10章 第1話","108","2020/06/12 16:00:00","91002","0","20","0","0","0","0","0","0","散發的魅力無限大","0","2"
"71170380","7010001","2030/04/24 14:59:59","0","0","7010","1","8","7010002","露娜之塔 第10章 第2話","108","2020/06/12 16:00:00","91002","0","20","0","0","0","0","0","0","意料之外的建議","0","2"
"71170380","7010002","2030/04/24 14:59:59","0","0","7010","1","8","7010003","露娜之塔 第10章 第3話","108","2020/07/13 16:00:00","91002","0","20","0","0","0","0","0","0","教師之路也得一步步走","0","2"
"71180385","7010003","2030/04/24 14:59:59","0","0","7010","1","8","7010004","露娜之塔 第10章 第4話","108","2020/07/13 16:00:00","91002","0","20","0","0","0","0","0","0","直到離巢的那一天","0","2"
"71180390","7010004","2030/04/24 14:59:59","0","0","7010","1","8","7010005","露娜之塔 第10章 第5話","108","2020/07/13 16:00:00","91002","0","20","0","0","0","0","0","0","教師與幼教老師的特別實習","0","2"
"71180390","7010005","2030/04/24 14:59:59","0","0","7011","1","8","7011000","露娜之塔 第11章 序章","108","2020/08/14 16:00:00","91002","0","20","0","0","0","0","0","0","熱鬧開場","0","2"
"71190395","7011000","2030/04/24 14:59:59","0","0","7011","1","8","7011001","露娜之塔 第11章 第1話","108","2020/08/14 16:00:00","91002","0","20","0","0","0","0","0","0","忍法和高超劍術","0","2"
"71190400","7011001","2030/04/24 14:59:59","0","0","7011","1","8","7011002","露娜之塔 第11章 第2話","108","2020/08/14 16:00:00","91002","0","20","0","0","0","0","0","0","公會閒談","0","2"
"71190400","7011002","2030/04/24 14:59:59","0","0","7011","1","8","7011003","露娜之塔 第11章 第3話","108","2020/09/11 16:00:00","91002","0","20","0","0","0","0","0","0","東國狂熱者如是說","0","2"
"71200405","7011003","2030/04/24 14:59:59","0","0","7011","1","8","7011004","露娜之塔 第11章 第4話","108","2020/09/11 16:00:00","91002","0","20","0","0","0","0","0","0","因劍結緣","0","2"
"71200410","7011004","2030/04/24 14:59:59","0","0","7011","1","8","7011005","露娜之塔 第11章 第5話","108","2020/09/11 16:00:00","91002","0","20","0","0","0","0","0","0","新鮮水嫩的忍魚之交","0","2"
"71200410","7011005","2030/04/24 14:59:59","0","0","7012","1","8","7012000","露娜之塔 第12章 序章","108","2020/10/13 16:00:00","91002","0","20","0","0","0","0","0","0","注視著破壞者的眼眸","0","2"
"71210415","7012000","2030/04/24 14:59:59","0","0","7012","1","8","7012001","露娜之塔 第12章 第1話","108","2020/10/13 16:00:00","91002","0","20","0","0","0","0","0","0","跟蹤少女步未","0","2"
"71210420","7012001","2030/04/24 14:59:59","0","0","7012","1","8","7012002","露娜之塔 第12章 第2話","108","2020/10/13 16:00:00","91002","0","20","0","0","0","0","0","0","注視著的少女所伸出的援手","0","2"
"71210420","7012002","2030/04/24 14:59:59","0","0","7012","1","8","7012003","露娜之塔 第12章 第3話","108","2020/11/10 16:00:00","91002","0","20","0","0","0","0","0","0","可疑的少女、溫柔的女性","0","2"
"71220425","7012003","2030/04/24 14:59:59","0","0","7012","1","8","7012004","露娜之塔 第12章 第4話","108","2020/11/10 16:00:00","91002","0","20","0","0","0","0","0","0","誤會的螺旋","0","2"
"71220430","7012004","2030/04/24 14:59:59","0","0","7012","1","8","7012005","露娜之塔 第12章 第5話","108","2020/11/10 16:00:00","91002","0","20","0","0","0","0","0","0","交會的兩人間的距離","0","2"
"71220430","7012005","2030/04/24 14:59:59","0","0","7013","1","8","7013000","露娜之塔 第13章 序章","108","2020/12/10 16:00:00","91002","0","20","0","0","0","0","0","0","水跟油的去向","0","2"
"71230435","7013000","2030/04/24 14:59:59","0","0","7013","1","8","7013001","露娜之塔 第13章 第1話","108","2020/12/10 16:00:00","91002","0","20","0","0","0","0","0","0","尋找鈴","0","2"
"71230440","7013001","2030/04/24 14:59:59","0","0","7013","1","8","7013002","露娜之塔 第13章 第2話","108","2020/12/10 16:00:00","91002","0","20","0","0","0","0","0","0","塔內探索仍未結束","0","2"
"71230440","7013002","2030/04/24 14:59:59","0","0","7013","1","8","7013003","露娜之塔 第13章 第3話","108","2021/01/06 16:00:00","91002","0","20","0","0","0","0","0","0","休息休息再次休息","0","2"
"71240445","7013003","2030/04/24 14:59:59","0","0","7013","1","8","7013004","露娜之塔 第13章 第4話","108","2021/01/06 16:00:00","91002","0","20","0","0","0","0","0","0","休息的精髓在勞動之中","0","2"
"71240450","7013004","2030/04/24 14:59:59","0","0","7013","1","8","7013005","露娜之塔 第13章 第5話","108","2021/01/06 16:00:00","91002","0","20","0","0","0","0","0","0","總有一天會勞動，但非現在","0","2"
"71240450","7013005","2030/04/24 14:59:59","0","0","7014","1","8","7014000","露娜之塔 第14章 序章","108","2021/02/09 16:00:00","91002","0","20","0","0","0","0","0","0","邂逅理想型","0","2"
"71250455","7014000","2030/04/24 14:59:59","0","0","7014","1","8","7014001","露娜之塔 第14章 第1話","108","2021/02/09 16:00:00","91002","0","20","0","0","0","0","0","0","淑女想知道","0","2"
"71250460","7014001","2030/04/24 14:59:59","0","0","7014","1","8","7014002","露娜之塔 第14章 第2話","108","2021/02/09 16:00:00","91002","0","20","0","0","0","0","0","0","能幹成熟大人的隨身糧食","0","2"
"71250460","7014002","2030/04/24 14:59:59","0","0","7014","1","8","7014003","露娜之塔 第14章 第3話","108","2021/03/09 16:00:00","91002","0","20","0","0","0","0","0","0","淑女得知真相","0","2"
"71260465","7014003","2030/04/24 14:59:59","0","0","7014","1","8","7014004","露娜之塔 第14章 第4話","108","2021/03/09 16:00:00","91002","0","20","0","0","0","0","0","0","即使無法成為理想的成年人","0","2"
"71260470","7014004","2030/04/24 14:59:59","0","0","7014","1","8","7014005","露娜之塔 第14章 第5話","108","2021/03/09 16:00:00","91002","0","20","0","0","0","0","0","0","乾杯連接彼此的心","0","2"
"71260470","7014005","2030/04/24 14:59:59","0","0","7015","1","8","7015000","露娜之塔 第15章 序章","108","2021/04/08 16:00:00","91002","0","20","0","0","0","0","0","0","問題前輩與無敵的保護者","0","2"
"71270475","7015000","2030/04/24 14:59:59","0","0","7015","1","8","7015001","露娜之塔 第15章 第1話","108","2021/04/08 16:00:00","91002","0","20","0","0","0","0","0","0","本證：我是他姐姐","0","2"
"71270480","7015001","2030/04/24 14:59:59","0","0","7015","1","8","7015002","露娜之塔 第15章 第2話","108","2021/04/08 16:00:00","91002","0","20","0","0","0","0","0","0","反證：妳只是外人","0","2"
"71270480","7015002","2030/04/24 14:59:59","0","0","7015","1","8","7015003","露娜之塔 第15章 第3話","108","2021/05/12 16:00:00","91002","0","20","0","0","0","0","0","0","課程在飛舞，然而毫無進展","0","2"
"71280485","7015003","2030/04/24 14:59:59","0","0","7015","1","8","7015004","露娜之塔 第15章 第4話","108","2021/05/12 16:00:00","91002","0","20","0","0","0","0","0","0","交會的平行線","0","2"
"71280490","7015004","2030/04/24 14:59:59","0","0","7015","1","8","7015005","露娜之塔 第15章 第5話","108","2021/05/12 16:00:00","91002","0","20","0","0","0","0","0","0","糾纏的平行線","0","2"
"71280490","7015005","2030/04/24 14:59:59","0","0","7016","1","8","7016000","露娜之塔 第16章 序章","108","2021/06/11 16:00:00","91002","0","20","0","0","0","0","0","0","唱喚術師與悄悄逼近之影","0","2"
"71290495","7016000","2030/04/24 14:59:59","0","0","7016","1","8","7016001","露娜之塔 第16章 第1話","108","2021/06/11 16:00:00","91002","0","20","0","0","0","0","0","0","布丁小偷的真面目","0","2"
"71290500","7016001","2030/04/24 14:59:59","0","0","7016","1","8","7016002","露娜之塔 第16章 第2話","108","2021/06/11 16:00:00","91002","0","20","0","0","0","0","0","0","慈樂之音新成員！？","0","2"
"71290500","7016002","2030/04/24 14:59:59","0","0","7016","1","8","7016003","露娜之塔 第16章 第3話","108","2021/07/13 16:00:00","91002","0","20","0","0","0","0","0","0","離家出走的真相","0","2"
"71300505","7016003","2030/04/24 14:59:59","0","0","7016","1","8","7016004","露娜之塔 第16章 第4話","108","2021/07/13 16:00:00","91002","0","20","0","0","0","0","0","0","為了好吃的布丁","0","2"
"71300510","7016004","2030/04/24 14:59:59","0","0","7016","1","8","7016005","露娜之塔 第16章 第5話","108","2021/07/13 16:00:00","91002","0","20","0","0","0","0","0","0","紡織出羈絆的旋律","0","2"
"71300510","7016005","2030/04/24 14:59:59","0","0","7017","1","8","7017000","露娜之塔 第17章 序章","108","2021/08/13 16:00:00","91002","0","20","0","0","0","0","0","0","一觸即發的邂逅","0","2"
"71310515","7017000","2030/04/24 14:59:59","0","0","7017","1","8","7017001","露娜之塔 第17章 第1話","108","2021/08/13 16:00:00","91002","0","20","0","0","0","0","0","0","各自擅長的領域","0","2"
"71310520","7017001","2030/04/24 14:59:59","0","0","7017","1","8","7017002","露娜之塔 第17章 第2話","108","2021/08/13 16:00:00","91002","0","20","0","0","0","0","0","0","才貌雙全的證明","0","2"
"71310520","7017002","2030/04/24 14:59:59","0","0","7017","1","8","7017003","露娜之塔 第17章 第3話","108","2021/09/10 16:00:00","91002","0","20","0","0","0","0","0","0","通往閃耀舞台的邀約","0","2"
"71320525","7017003","2030/04/24 14:59:59","0","0","7017","1","8","7017004","露娜之塔 第17章 第4話","108","2021/09/10 16:00:00","91002","0","20","0","0","0","0","0","0","前往無畏跨出的步伐之彼端","0","2"
"71320530","7017004","2030/04/24 14:59:59","0","0","7017","1","8","7017005","露娜之塔 第17章 第5話","108","2021/09/10 16:00:00","91002","0","20","0","0","0","0","0","0","共享無盡之宴","0","2"
"71320530","7017005","2030/04/24 14:59:59","0","0","7018","1","8","7018000","露娜之塔 第18章 序章","108","2021/10/08 16:00:00","91002","0","20","0","0","0","0","0","0","不祥的預兆","0","2"
"71330535","7018000","2030/04/24 14:59:59","0","0","7018","1","8","7018001","露娜之塔 第18章 第1話","108","2021/10/08 16:00:00","91002","0","20","0","0","0","0","0","0","因為被附身所以很倒楣？","0","2"
"71330540","7018001","2030/04/24 14:59:59","0","0","7018","1","8","7018002","露娜之塔 第18章 第2話","108","2021/10/08 16:00:00","91002","0","20","0","0","0","0","0","0","被盯上的人與守護者","0","2"
"71330540","7018002","2030/04/24 14:59:59","0","0","7018","1","8","7018003","露娜之塔 第18章 第3話","108","2021/11/12 16:00:00","91002","0","20","0","0","0","0","0","0","請小心火燭","0","2"
"71340545","7018003","2030/04/24 14:59:59","0","0","7018","1","8","7018004","露娜之塔 第18章 第4話","108","2021/11/12 16:00:00","91002","0","20","0","0","0","0","0","0","想守護的笑容","0","2"
"71340550","7018004","2030/04/24 14:59:59","0","0","7018","1","8","7018005","露娜之塔 第18章 第5話","108","2021/11/12 16:00:00","91002","0","20","0","0","0","0","0","0","惡靈走開！不再冒失？","0","2"
"71340550","7018005","2030/04/24 14:59:59","0","0","7019","1","8","7019000","露娜之塔 第19章 序章","108","2021/12/10 16:00:00","91002","0","20","0","0","0","0","0","0","意見分歧的軍人們","0","2"
"71350555","7019000","2030/04/24 14:59:59","0","0","7019","1","8","7019001","露娜之塔 第19章 第1話","108","2021/12/10 16:00:00","91002","0","20","0","0","0","0","0","0","團長的誤會","0","2"
"71350560","7019001","2030/04/24 14:59:59","0","0","7019","1","8","7019002","露娜之塔 第19章 第2話","108","2021/12/10 16:00:00","91002","0","20","0","0","0","0","0","0","追逐憧憬","0","2"
"71350560","7019002","2030/04/24 14:59:59","0","0","7019","1","8","7019003","露娜之塔 第19章 第3話","108","2022/01/10 16:00:00","91002","0","20","0","0","0","0","0","0","身為共患難的同志","0","2"
"71360565","7019003","2030/04/24 14:59:59","0","0","7019","1","8","7019004","露娜之塔 第19章 第4話","108","2022/01/10 16:00:00","91002","0","20","0","0","0","0","0","0","上升的樓梯與並肩的背影","0","2"
"71360570","7019004","2030/04/24 14:59:59","0","0","7019","1","8","7019005","露娜之塔 第19章 第5話","108","2022/01/10 16:00:00","91002","0","20","0","0","0","0","0","0","英雄與英雄","0","2"
"71360570","7019005","2030/04/24 14:59:59","0","0","7020","1","8","7020000","露娜之塔 第20章 序章","108","2022/02/10 16:00:00","91002","0","20","0","0","0","0","0","0","去吧搞笑鯛魚燒隊","0","2"
"71370575","7020000","2030/04/24 14:59:59","0","0","7020","1","8","7020001","露娜之塔 第20章 第1話","108","2022/02/10 16:00:00","91002","0","20","0","0","0","0","0","0","最棒的食材，最佳的人才","0","2"
"71370580","7020001","2030/04/24 14:59:59","0","0","7020","1","8","7020002","露娜之塔 第20章 第2話","108","2022/02/10 16:00:00","91002","0","20","0","0","0","0","0","0","命運的搭檔？","0","2"
