b8ab95ab950a3e0c560a37a33463bb49e00250d72aa1b222cff814bccce0aa24,a31c54332c1a55c2b2735bc6b6ab10e3d17b442e7c5e0cdd92b43acb72bdeffb,789e66badd385942a3e7ec9b27d7a7a7dc3baee6b58824145f01de9964ba505a,3222b11f6013a0fb8e356be602ab5569d395b2ffdae9320d9332dc777bce744a,b9e50b087fb72659b453272e850d89bdf93cabe04814d7139f22b98dc58ca9de,82b6a30f0bc07ed2bc11ed5075a67924993dd86cda1e5b4156d7cbe7fd24c34f,793a26158a9dd4a480ee8b5b971f343e1fd3c38d91d160489b77e69a8991e625,cb418d212cf934fc565c9dacaa2b9e7f5902c8334b45936d14ee46caaa551910,673af5ec6dcc34f71ed74458620f0974c87ecd48d157c8631ba0c92b2db20514,a26ef34b9179ce2d9073a9d1a8ec19e2c0b1fd7b2ea7fd99f89ac497d9aabdfa,e7562742f88cf50e1e453e4547614b4f951805990a72820c94171dacd40e6d54,e9931ee5d252e2209e773a31f39af8a1b0a87d2d6d6bfb8b384ae552f8ca5f18,f447dafe85ec5ea26026c21ba806c92a1838a493f71495ddef37afe2612e4fdf,1d70def06a110f76a30d34b9d9923dacf2a160e112993ed5e3a514e05bd1615b,a6052a6f534d3d7cd4214997b390baff652afbecef5cb8865d15b700fb858d2b,f7bdae37db480934414700d3929fc384ecb28f7f07ecf803d9c2a72ffea22d77,5cb67d64c307dae45a513cb19f4ecccff7acc7459ee5d9ab41682ee9f55c97df,dd9daa029d40c41413e6fc0825ddb754642c446befc01913b412f5b38cf0816f
"0","0","20","8","0","5200","0","0","0","5200","0","0","0","50","0","0","91002","0"
"0","0","21","8","0","5300","0","0","0","5300","0","0","0","50","0","0","91002","0"
"0","0","22","8","0","5400","0","0","0","5400","0","0","0","50","0","0","91002","0"
"0","0","23","8","0","5500","0","0","0","5500","0","0","0","50","0","0","91002","0"
"0","0","24","8","0","5600","0","0","0","5600","0","0","0","50","0","0","91002","0"
"0","0","25","8","0","5700","0","0","0","5700","0","0","0","50","0","0","91002","0"
"0","0","26","8","0","5800","0","0","0","5800","0","0","0","50","0","0","91002","0"
"0","0","27","8","0","5900","0","0","0","5900","0","0","0","50","0","0","91002","0"
"0","0","28","8","0","6000","0","0","0","6000","0","0","0","50","0","0","91002","0"
"0","0","29","8","0","6100","0","0","0","6100","0","0","0","50","0","0","91002","0"
"0","0","30","8","0","6200","0","0","0","6200","0","0","0","50","0","0","91002","0"
"0","0","31","8","0","6300","0","0","0","6300","0","0","0","50","0","0","91002","0"
"0","0","32","8","0","6400","0","0","0","6400","0","0","0","50","0","0","91002","0"
"0","0","33","8","0","6500","0","0","0","6500","0","0","0","50","0","0","91002","0"
"0","0","34","8","0","6600","0","0","0","6600","0","0","0","50","0","0","91002","0"
"0","0","35","8","0","6700","0","0","0","6700","0","0","0","50","0","0","91002","0"
"0","0","36","8","0","6800","0","0","0","6800","0","0","0","50","0","0","91002","0"
"0","0","37","8","0","6900","0","0","0","6900","0","0","0","50","0","0","91002","0"
"0","0","38","8","0","7000","0","0","0","7000","0","0","0","50","0","0","91002","0"
"0","0","39","8","0","7100","0","0","0","7100","0","0","0","50","0","0","91002","0"
"0","0","40","8","0","7200","0","0","0","7200","0","0","0","50","0","0","91002","0"
"0","0","41","8","0","7300","0","0","0","7300","0","0","0","50","0","0","91002","0"
"0","0","42","8","0","7400","0","0","0","7400","0","0","0","50","0","0","91002","0"
"0","0","43","8","0","7500","0","0","0","7500","0","0","0","50","0","0","91002","0"
"0","0","44","8","0","7600","0","0","0","7600","0","0","0","50","0","0","91002","0"
"0","0","45","8","0","7700","0","0","0","7700","0","0","0","50","0","0","91002","0"
"0","0","46","8","0","7800","0","0","0","7800","0","0","0","50","0","0","91002","0"
"0","0","47","8","0","7900","0","0","0","7900","0","0","0","50","0","0","91002","0"
"0","0","48","8","0","8000","0","0","0","8000","0","0","0","50","0","0","91002","0"
"0","0","49","8","0","8100","0","0","0","8100","0","0","0","15","0","0","91002","0"
"0","0","50","8","0","8200","0","0","0","8200","0","0","0","15","0","0","91002","0"
"0","0","51","8","0","8300","0","0","0","8300","0","0","0","15","0","0","91002","0"
"0","0","52","8","0","8400","0","0","0","8400","0","0","0","15","0","0","91002","0"
"0","0","53","8","0","8500","0","0","0","8500","0","0","0","15","0","0","91002","0"
"0","0","54","8","0","8600","0","0","0","8600","0","0","0","15","0","0","91002","0"
"0","0","55","8","0","8700","0","0","0","8700","0","0","0","15","0","0","91002","0"
"0","0","56","8","0","8800","0","0","0","8800","0","0","0","15","0","0","91002","0"
"0","0","57","8","0","8900","0","0","0","8900","0","0","0","15","0","0","91002","0"
"0","0","58","8","0","9000","0","0","0","9000","0","0","0","15","0","0","91002","0"
"0","0","59","8","0","9100","0","0","0","9100","0","0","0","15","0","0","91002","0"
"0","0","60","8","0","9200","0","0","0","9200","0","0","0","15","0","0","91002","0"
"0","0","61","8","0","9300","0","0","0","9300","0","0","0","15","0","0","91002","0"
"0","0","62","8","0","9400","0","0","0","9400","0","0","0","15","0","0","91002","0"
"0","0","63","8","0","9500","0","0","0","9500","0","0","0","15","0","0","91002","0"
"0","0","64","8","0","9600","0","0","0","9600","0","0","0","15","0","0","91002","0"
"0","0","65","8","0","9700","0","0","0","9700","0","0","0","15","0","0","91002","0"
"0","0","66","8","0","9800","0","0","0","9800","0","0","0","15","0","0","91002","0"
"0","0","67","8","0","9900","0","0","0","9900","0","0","0","15","0","0","91002","0"
"0","0","68","8","0","10000","0","0","0","10000","0","0","0","15","0","0","91002","0"
"0","0","69","8","0","10100","0","0","0","10100","0","0","0","15","0","0","91002","0"
"0","0","70","8","0","10200","0","0","0","10200","0","0","0","15","0","0","91002","0"
"0","0","71","8","0","10300","0","0","0","10300","0","0","0","15","0","0","91002","0"
"0","0","72","8","0","10400","0","0","0","10400","0","0","0","15","0","0","91002","0"
"0","0","73","8","0","10500","0","0","0","10500","0","0","0","15","0","0","91002","0"
"0","0","74","8","0","10600","0","0","0","10600","0","0","0","15","0","0","91002","0"
"0","0","75","8","0","10700","0","0","0","10700","0","0","0","15","0","0","91002","0"
"0","0","76","8","0","10800","0","0","0","10800","0","0","0","15","0","0","91002","0"
"0","0","77","8","0","10900","0","0","0","10900","0","0","0","15","0","0","91002","0"
"0","0","78","8","0","11000","0","0","0","11000","0","0","0","15","0","0","91002","0"
"0","0","79","8","0","11100","0","0","0","11100","0","0","0","15","0","0","91002","0"
"0","0","80","8","0","11200","0","0","0","11200","0","0","0","15","0","0","91002","0"
"0","0","81","8","0","11300","0","0","0","11300","0","0","0","15","0","0","91002","0"
"0","0","82","8","0","11400","0","0","0","11400","0","0","0","15","0","0","91002","0"
"0","0","83","8","0","11500","0","0","0","11500","0","0","0","15","0","0","91002","0"
"0","0","84","8","0","11600","0","0","0","11600","0","0","0","15","0","0","91002","0"
"0","0","85","8","0","11700","0","0","0","11700","0","0","0","15","0","0","91002","0"
"0","0","86","8","0","11800","0","0","0","11800","0","0","0","15","0","0","91002","0"
"0","0","87","8","0","11900","0","0","0","11900","0","0","0","15","0","0","91002","0"
"0","0","88","8","0","12000","0","0","0","12000","0","0","0","15","0","0","91002","0"
"0","0","89","8","0","12100","0","0","0","12100","0","0","0","15","0","0","91002","0"
"0","0","90","8","0","12200","0","0","0","12200","0","0","0","15","0","0","91002","0"
"0","0","91","8","0","12300","0","0","0","12300","0","0","0","15","0","0","91002","0"
"0","0","92","8","0","12400","0","0","0","12400","0","0","0","15","0","0","91002","0"
"0","0","93","8","0","12500","0","0","0","12500","0","0","0","15","0","0","91002","0"
"0","0","94","8","0","12600","0","0","0","12600","0","0","0","15","0","0","91002","0"
"0","0","95","8","0","12700","0","0","0","12700","0","0","0","15","0","0","91002","0"
"0","0","96","8","0","12800","0","0","0","12800","0","0","0","15","0","0","91002","0"
"0","0","97","8","0","12900","0","0","0","12900","0","0","0","15","0","0","91002","0"
"0","0","98","8","0","13000","0","0","0","13000","0","0","0","15","0","0","91002","0"
"0","0","99","8","0","13100","0","0","0","13100","0","0","0","15","0","0","91002","0"
"0","0","100","8","0","13200","0","0","0","13200","0","0","0","15","0","0","91002","0"
"0","0","101","8","0","13300","0","0","0","13300","0","0","0","15","0","0","91002","0"
"0","0","102","8","0","13400","0","0","0","13400","0","0","0","15","0","0","91002","0"
"0","0","103","8","0","13500","0","0","0","13500","0","0","0","15","0","0","91002","0"
"0","0","104","8","0","13600","0","0","0","13600","0","0","0","15","0","0","91002","0"
"0","0","105","8","0","13700","0","0","0","13700","0","0","0","15","0","0","91002","0"
"0","0","106","8","0","13800","0","0","0","13800","0","0","0","15","0","0","91002","0"
"0","0","107","8","0","13900","0","0","0","13900","0","0","0","15","0","0","91002","0"
"0","0","108","8","0","14000","0","0","0","14000","0","0","0","15","0","0","91002","0"
"0","0","109","8","0","14100","0","0","0","14100","0","0","0","15","0","0","91002","0"
"0","0","110","8","0","14200","0","0","0","14200","0","0","0","15","0","0","91002","0"
"0","0","111","8","0","14300","0","0","0","14300","0","0","0","15","0","0","91002","0"
"0","0","112","8","0","14400","0","0","0","14400","0","0","0","15","0","0","91002","0"
"0","0","113","8","0","14500","0","0","0","14500","0","0","0","15","0","0","91002","0"
"0","0","114","8","0","14600","0","0","0","14600","0","0","0","15","0","0","91002","0"
"0","0","115","8","0","14700","0","0","0","14700","0","0","0","15","0","0","91002","0"
"0","0","116","8","0","14800","0","0","0","14800","0","0","0","15","0","0","91002","0"
"0","0","117","8","0","14900","0","0","0","14900","0","0","0","15","0","0","91002","0"
"0","0","118","8","0","15000","0","0","0","15000","0","0","0","15","0","0","91002","0"
