efdbb80afe9e4c15cc68aaa36b9ca69feaa728af622de38a39adf4f3359850c5,908660425bb11e7c9a351bdc76f7c1c4cff20e1c8e6c631268cb582b70914ac2,10f10bfb1c0a2c8b68f1c4db4c2857faca83bf0a6ece9f67f42bc52e8498dbb6,d38d2b595a75bb517d89f0bb77145fa7ca705cb1cc8d5afe4198215383439b68,ed6b473fd0c12547502f605dd99d1f5360bcf16132682c4dd8f6218abd04d2ac,6a5a78e1cea51d0565420fba9679372ec09a31f55b511a43ac1acf9f009689c9,6da212faed4b81f3e03fae259395864d5e6b870b4c76afebcc0d36f755699305,d1a6b03908afb70086ce41664f2a35ae14bb0b570e27dbc6457ae91371bf1a91,ba6aa78b87704166cc65eeb816da1b6851deb7acbc26d0366e6315cc6bdaf0c9,d8a21e4d7c5e90fd911b2cf8fd5bd35ca69f826374af24f7ca7cf1fe65a2074a,61a646a4b6075c990f92e4d54f235cccd8a3889967e251f31ec6ea933387975b,a77fde4c190f90b1a83e42ba260b916861a7d8f310915d1012dd184f2b026b07,0e91ffa6b4d91b84903b2b63245760518990c22e967d4bd000f81acf4be70721,5bee6b91ed945ee26f42d124cbe69ae3b550928178b83003d3a905f5415a2227
"2020/10/28 15:59:59","3.099","0","花凜","1","10043","190801","-416.5","10043002","2","2","53","將任務完成，\n並獲得獎勵吧！","2020/10/19 16:00:00"
"2020/10/28 15:59:59","2.801","0","花凜","1","10043","190801","-416.5","10043003","2","3","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","2020/10/19 16:00:00"
"2020/10/28 15:59:59","0","0","花凜","2","10043","190801","-416.5","10043004","2","4","54","能夠領取獎勵了！\n請檢查看看","2020/10/19 16:00:00"
"2020/10/28 15:59:59","0","0","花凜","1","10043","190801","-416.5","10043005","1","5","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2020/10/19 16:00:00"
"2020/10/28 15:59:59","6.75","0","鈴奈（夏日）","1","10043","110001","-285","10043101","2","101","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","0","0","伊緒（夏日）","2","10043","110101","-285","10043102","2","201","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","7.237","70","美咲（夏日）","2","10043","110201","-285","10043103","3","301","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","5.017","0","鈴奈（夏日）","6","10043","110001","-285","10043104","4","102","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","4.802","0","伊緒（夏日）","2","10043","110101","-285","10043105","1","202","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","10.992","70","美咲（夏日）","2","10043","110201","-285","10043106","3","302","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","0","0","鈴奈（夏日）","2","10043","110001","-285","10043107","2","103","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","3.047","0","伊緒（夏日）","1","10043","110101","-285","10043108","2","203","51","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","7.904","0","鈴奈（夏日）","2","10043","110001","-285","10043109","1","104","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","8.81","0","伊緒（夏日）","1","10043","110101","-285","10043110","2","204","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","6.65","70","美咲（夏日）","2","10043","110201","-285","10043111","1","304","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","9.043","0","鈴奈（夏日）","1","10043","110001","-285","10043112","6","105","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","4.995","0","伊緒（夏日）","2","10043","110101","-285","10043113","5","205","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","11.657","70","美咲（夏日）","1","10043","110201","-285","10043114","2","305","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","7.892","0","鈴奈（夏日）","2","10043","110001","-285","10043115","5","106","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","7.635","0","伊緒（夏日）","2","10043","110101","-285","10043116","3","206","52","","2020/10/19 16:00:00"
"2020/10/28 15:59:59","9.858","70","美咲（夏日）","1","10043","110201","-285","10043117","2","306","52","","2020/10/19 16:00:00"
"2020/11/20 15:59:59","3.414","0","花凜","1","10044","190801","-416.5","10044001","2","1","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2020/11/02 16:00:00"
"2020/11/20 15:59:59","3.099","0","花凜","1","10044","190801","-416.5","10044002","2","2","53","將任務完成，\n並獲得獎勵吧！","2020/11/02 16:00:00"
"2020/11/20 15:59:59","2.801","0","花凜","1","10044","190801","-416.5","10044003","2","3","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","0","花凜","2","10044","190801","-416.5","10044004","2","4","54","能夠領取獎勵了！\n請檢查看看","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","0","花凜","1","10044","190801","-416.5","10044005","1","5","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2020/11/02 16:00:00"
"2020/11/20 15:59:59","5.506","0","花凜","1","10044","190801","-363","10044006","2","1","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2020/11/02 16:00:00"
"2020/11/20 15:59:59","1.216","0","花凜","2","10044","190801","-363","10044007","1","2","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2020/11/02 16:00:00"
"2020/11/20 15:59:59","1.539","0","花凜","2","10044","190801","-363","10044008","1","3","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2020/11/02 16:00:00"
"2020/11/20 15:59:59","1.875","0","花凜","2","10044","190801","-363","10044009","1","4","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2020/11/02 16:00:00"
"2020/11/20 15:59:59","14.15","8","流夏（夏日）","4","10044","113101","-285","10044102","5","111","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","9.48","8","七七香（夏日）","5","10044","113301","-285","10044104","2","211","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","杏奈（夏日）","3","10044","113201","-285","10044106","3","311","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","9.376","8","流夏","1","10044","105601","-285","10044107","2","102","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","9.376","8","流夏（夏日）","1","10044","113101","-285","10044108","2","112","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","七七香","3","10044","101301","-285","10044109","3","202","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","七七香（夏日）","3","10044","113301","-285","10044110","3","212","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","8.18","8","杏奈","4","10044","100901","-285","10044111","1","302","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","8.18","8","杏奈（夏日）","4","10044","113201","-285","10044112","1","312","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","流夏","4","10044","105601","-285","10044113","4","103","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","流夏（夏日）","4","10044","113101","-285","10044114","4","113","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","10.33","8","七七香","4","10044","101301","-285","10044115","5","203","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","10.33","8","七七香（夏日）","4","10044","113301","-285","10044116","5","213","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","杏奈","4","10044","100901","-285","10044117","4","303","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","杏奈（夏日）","4","10044","113201","-285","10044118","4","313","51","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","8.83","8","流夏","1","10044","105601","-285","10044119","2","104","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","8.83","8","流夏（夏日）","1","10044","113101","-285","10044120","2","114","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","七七香","4","10044","101301","-285","10044121","4","204","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","七七香（夏日）","4","10044","113301","-285","10044122","4","214","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","4.73","8","杏奈","1","10044","100901","-285","10044123","2","304","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","4.73","8","杏奈（夏日）","1","10044","113201","-285","10044124","2","314","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","9.68","8","流夏","1","10044","105601","-285","10044125","2","105","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","9.68","8","流夏（夏日）","1","10044","113101","-285","10044126","2","115","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","6.15","8","七七香","1","10044","101301","-285","10044127","2","205","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","6.15","8","七七香（夏日）","1","10044","113301","-285","10044128","2","215","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","13.22","8","杏奈","1","10044","100901","-285","10044129","2","305","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","13.22","8","杏奈（夏日）","1","10044","113201","-285","10044130","2","315","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","流夏","2","10044","105601","-285","10044131","2","106","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","0","8","流夏（夏日）","2","10044","113101","-285","10044132","2","116","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","4.85","8","七七香","1","10044","101301","-285","10044133","2","206","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","4.85","8","七七香（夏日）","1","10044","113301","-285","10044134","2","216","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","4.92","8","杏奈","1","10044","100901","-285","10044135","2","306","52","","2020/11/02 16:00:00"
"2020/11/20 15:59:59","4.92","8","杏奈（夏日）","1","10044","113201","-285","10044136","2","316","52","","2020/11/02 16:00:00"
"2020/11/27 15:59:59","3.414","0","花凜","1","10045","190801","-416.5","10045001","2","1","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2020/11/17 12:00:00"
"2020/11/27 15:59:59","3.099","0","花凜","1","10045","190801","-416.5","10045002","2","2","53","將任務完成，\n並獲得獎勵吧！","2020/11/17 12:00:00"
"2020/11/27 15:59:59","2.801","0","花凜","1","10045","190801","-416.5","10045003","2","3","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","2020/11/17 12:00:00"
"2020/11/27 15:59:59","0","0","花凜","2","10045","190801","-416.5","10045004","2","4","54","能夠領取獎勵了！\n請檢查看看","2020/11/17 12:00:00"
"2020/11/27 15:59:59","0","0","花凜","1","10045","190801","-416.5","10045005","1","5","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2020/11/17 12:00:00"
"2020/11/27 15:59:59","5.506","0","花凜","1","10045","190801","-363","10045006","2","1","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2020/11/17 12:00:00"
"2020/11/27 15:59:59","1.216","0","花凜","2","10045","190801","-363","10045007","1","2","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2020/11/17 12:00:00"
"2020/11/27 15:59:59","1.539","0","花凜","2","10045","190801","-363","10045008","1","3","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2020/11/17 12:00:00"
"2020/11/27 15:59:59","1.875","0","花凜","2","10045","190801","-363","10045009","1","4","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2020/11/17 12:00:00"
"2020/11/27 15:59:59","9.1","0","香織（夏日）","4","10045","110501","-285","10045101","1","101","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","5.5","0","真琴（夏日）","4","10045","110401","-285","10045102","1","201","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","9.7","0","真步（夏日）","4","10045","110601","-285","10045103","5","301","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","8.5","0","香織（夏日）","6","10045","110501","-285","10045104","1","102","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","13.5","0","真琴（夏日）","5","10045","110401","-285","10045105","3","202","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","3.8","0","真步（夏日）","3","10045","110601","-285","10045106","5","302","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","4.4","0","香織（夏日）","1","10045","110501","-285","10045107","2","103","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","6.8","0","真琴（夏日）","1","10045","110401","-285","10045108","2","203","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","8.5","0","真步（夏日）","1","10045","110601","-285","10045109","2","303","51","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","4.6","0","香織（夏日）","1","10045","110501","-285","10045110","2","104","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","0","0","真琴（夏日）","1","10045","110401","-285","10045111","1","204","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","13.3","0","真步（夏日）","1","10045","110601","-285","10045112","2","304","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","8.4","0","香織（夏日）","1","10045","110501","-285","10045113","2","105","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","15.1","0","真琴（夏日）","1","10045","110401","-285","10045114","2","205","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","12.5","0","真步（夏日）","1","10045","110601","-285","10045115","2","305","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","6.5","0","香織（夏日）","1","10045","110501","-285","10045116","2","106","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","13.8","0","真琴（夏日）","1","10045","110401","-285","10045117","2","206","52","","2020/11/17 12:00:00"
"2020/11/27 15:59:59","13.3","0","真步（夏日）","1","10045","110601","-285","10045118","5","306","52","","2020/11/17 12:00:00"
"2030/01/01 14:59:59","3.414","0","花凜","1","10046","190801","-416.5","10046001","2","1","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2020/07/31 12:00:00"
"2030/01/01 14:59:59","3.099","0","花凜","1","10046","190801","-416.5","10046002","2","2","53","將任務完成，\n並獲得獎勵吧！","2020/07/31 12:00:00"
"2030/01/01 14:59:59","2.801","0","花凜","1","10046","190801","-416.5","10046003","2","3","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","2020/07/31 12:00:00"
"2030/01/01 14:59:59","0","0","花凜","2","10046","190801","-416.5","10046004","2","4","54","能夠領取獎勵了！\n請檢查看看","2020/07/31 12:00:00"
"2030/01/01 14:59:59","0","0","花凜","1","10046","190801","-416.5","10046005","1","5","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2020/07/31 12:00:00"
"2030/01/01 14:59:59","5.506","0","花凜","1","10046","190801","-363","10046006","2","1","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2020/07/31 12:00:00"
"2030/01/01 14:59:59","1.216","0","花凜","2","10046","190801","-363","10046007","1","2","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2020/07/31 12:00:00"
"2030/01/01 14:59:59","1.539","0","花凜","2","10046","190801","-363","10046008","1","3","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2020/07/31 12:00:00"
"2030/01/01 14:59:59","1.875","0","花凜","2","10046","190801","-363","10046009","1","4","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2020/07/31 12:00:00"
"2030/01/01 14:59:59","6","8","美里","2","10046","101501","-285","10046101","5","101","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","6","8","美里（夏日）","2","10046","113501","-285","10046102","5","111","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","4.15","8","初音","1","10046","101201","-285","10046103","2","201","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","4.15","8","初音（夏日）","1","10046","113401","-285","10046104","2","211","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","6.3","8","美里","4","10046","101501","-285","10046105","2","102","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","6.3","8","美里（夏日）","4","10046","113501","-285","10046106","2","112","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","7.43","8","初音","2","10046","101201","-285","10046107","1","202","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","7.43","8","初音（夏日）","2","10046","113401","-285","10046108","1","212","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","10.4","8","美里","5","10046","101501","-285","10046109","2","103","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","10.4","8","美里（夏日）","5","10046","113501","-285","10046110","2","113","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","5.71","8","初音","1","10046","101201","-285","10046111","1","203","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","5.71","8","初音（夏日）","1","10046","113401","-285","10046112","1","213","51","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","8.71","8","美里","1","10046","101501","-285","10046113","2","104","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","8.71","8","美里（夏日）","1","10046","113501","-285","10046114","2","114","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","4.2","8","初音","1","10046","101201","-285","10046115","2","204","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","4.2","8","初音（夏日）","1","10046","113401","-285","10046116","2","214","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","7.5","8","美里","1","10046","101501","-285","10046117","1","105","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","7.5","8","美里（夏日）","1","10046","113501","-285","10046118","1","115","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","13.55","8","初音","5","10046","101201","-285","10046119","2","205","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","13.55","8","初音（夏日）","5","10046","113401","-285","10046120","2","215","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","7.75","8","美里","1","10046","101501","-285","10046121","2","106","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","7.75","8","美里（夏日）","1","10046","113501","-285","10046122","2","116","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","4.36","8","初音","1","10046","101201","-285","10046123","2","206","52","","2020/07/31 12:00:00"
"2030/01/01 14:59:59","4.36","8","初音（夏日）","1","10046","113401","-285","10046124","2","216","52","","2020/07/31 12:00:00"
"2020/12/27 15:59:59","3.414","0","花凜","1","10047","190801","-416.5","10047001","2","1","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2020/12/18 16:00:00"
"2020/12/27 15:59:59","3.099","0","花凜","1","10047","190801","-416.5","10047002","2","2","53","將任務完成，\n並獲得獎勵吧！","2020/12/18 16:00:00"
"2020/12/27 15:59:59","2.801","0","花凜","1","10047","190801","-416.5","10047003","2","3","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","2020/12/18 16:00:00"
"2020/12/27 15:59:59","0","0","花凜","2","10047","190801","-416.5","10047004","2","4","54","能夠領取獎勵了！\n請檢查看看","2020/12/18 16:00:00"
"2020/12/27 15:59:59","0","0","花凜","1","10047","190801","-416.5","10047005","1","5","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2020/12/18 16:00:00"
"2020/12/27 15:59:59","5.506","0","花凜","1","10047","190801","-363","10047006","2","1","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2020/12/18 16:00:00"
"2020/12/27 15:59:59","1.216","0","花凜","2","10047","190801","-363","10047007","1","2","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2020/12/18 16:00:00"
"2020/12/27 15:59:59","1.539","0","花凜","2","10047","190801","-363","10047008","1","3","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2020/12/18 16:00:00"
"2020/12/27 15:59:59","1.875","0","花凜","2","10047","190801","-363","10047009","1","4","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2020/12/18 16:00:00"
"2020/12/27 15:59:59","9.228","0","碧","1","10047","110701","-285","10047101","4","101","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","10.38","0","克蘿依","1","10047","110801","-285","10047102","5","201","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","10.151","0","琪愛兒","2","10047","110901","-285","10047103","1","301","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","7.071","0","優妮","1","10047","111001","-285","10047104","2","401","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","0","0","碧","2","10047","110701","-285","10047105","2","102","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","3.264","0","克蘿依","1","10047","110801","-285","10047106","2","202","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","0","0","琪愛兒","2","10047","110901","-285","10047107","2","302","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","8.081","0","優妮","3","10047","111001","-285","10047108","2","402","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","0","0","碧","1","10047","110701","-285","10047109","1","103","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","2.853","0","克蘿依","3","10047","110801","-285","10047110","1","203","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","3.148","0","琪愛兒","1","10047","110901","-285","10047111","2","303","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","5.867","0","優妮","1","10047","111001","-285","10047112","2","403","51","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","4.129","0","碧","4","10047","110701","-285","10047113","5","104","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","10.583","0","克蘿依","1","10047","110801","-285","10047114","2","204","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","3.971","0","琪愛兒","4","10047","110901","-285","10047115","2","304","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","10.532","0","優妮","2","10047","111001","-285","10047116","5","404","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","7.248","0","碧","2","10047","110701","-285","10047117","5","105","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","6.184","0","克蘿依","4","10047","110801","-285","10047118","6","205","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","0","0","琪愛兒","2","10047","110901","-285","10047119","2","305","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","10.021","0","優妮","1","10047","111001","-285","10047120","5","405","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","4.473","0","碧","2","10047","110701","-285","10047121","5","106","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","7.12","0","克蘿依","1","10047","110801","-285","10047122","5","206","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","6.568","0","琪愛兒","1","10047","110901","-285","10047123","2","306","52","","2020/12/18 16:00:00"
"2020/12/27 15:59:59","6.825","0","優妮","3","10047","111001","-285","10047124","2","406","52","","2020/12/18 16:00:00"
"2021/01/18 15:59:59","3.414","0","花凜","1","10048","190801","-416.5","10048001","2","1","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2020/12/28 16:00:00"
"2021/01/18 15:59:59","3.099","0","花凜","1","10048","190801","-416.5","10048002","2","2","53","將任務完成，\n並獲得獎勵吧！","2020/12/28 16:00:00"
"2021/01/18 15:59:59","2.801","0","花凜","1","10048","190801","-416.5","10048003","2","3","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","2020/12/28 16:00:00"
"2021/01/18 15:59:59","0","0","花凜","2","10048","190801","-416.5","10048004","2","4","54","能夠領取獎勵了！\n請檢查看看","2020/12/28 16:00:00"
"2021/01/18 15:59:59","0","0","花凜","1","10048","190801","-416.5","10048005","1","5","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2020/12/28 16:00:00"
"2021/01/18 15:59:59","5.506","0","花凜","1","10048","190801","-363","10048006","2","1","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2020/12/28 16:00:00"
"2021/01/18 15:59:59","1.216","0","花凜","2","10048","190801","-363","10048007","1","2","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2020/12/28 16:00:00"
"2021/01/18 15:59:59","1.539","0","花凜","2","10048","190801","-363","10048008","1","3","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2020/12/28 16:00:00"
"2021/01/18 15:59:59","1.875","0","花凜","2","10048","190801","-363","10048009","1","4","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2020/12/28 16:00:00"
"2021/01/18 15:59:59","12.962","8","依里（天使）","5","10048","113801","-285","10048101","4","101","51","","2020/12/28 16:00:00"
"2021/01/18 15:59:59","12.809","8","茜里","5","10048","100601","-285","10048102","2","201","51","","2020/12/28 16:00:00"
"2021/01/18 15:59:59","6.373","8","外表依里・聲音茜里","2","10048","113801","-285","10048104","4","102","51","","2020/12/28 16:00:00"
"2021/01/18 15:59:59","8.829","8","外表茜里・聲音依里","3","10048","113701","-285","10048105","4","202","51","","2020/12/28 16:00:00"
