07465c5f9c129fcc7263c8e980777d9817b73625c069f06d16503a2d3944f2ca,b242d37dee454bce25a8d1a115149eca623e5c7a8dd222fde7186897de4022f6,f3b80b358d3eec55c0150196f4d0e4637e24e795b2ef64cc0ed3d14282c65ff7,707f0decae526a4e99449eef586a6cf88e8bb0649304000649b7154ef4c101dd,404d266756f76eb4cc1eb94aa866065ec0af7874bad099efa9b878541f2f51c3,91e196ee64dadede43e66095541381aad0bf0d47e180c8b37447813392ac759b,cf8c9377b47f720f58db6df69104ad599e75d10fce557e2ccb391b177517a983,4204dc40f7eee302186b3af2e18c9a20450407138d87d011398b05c97f0b8fdc,caae3c8aa57e26adc7626b79ebe96b6fc6f488cf3af3176130285b8d307e986f,e549b80c804662532d394bddbf8c2fab092c05dc1bc68042edde6ffe05179a72,71ef84f4a770ec4164a0a1dc9d4bce37976c48682e25f0c680f8c76c3bcb70cd,8fdb2caabab1e0c928028c6c6b49100ca5edd1d7155ff41f453b996783f06ada,c6ecf1633e5745fc496c6c84cfc56e64715d845f1766da6ae8c97b3b2f52c482,1ef373770af8d01cbf71647707234ab04aced995fa682cc8805d5f643b435548,8be73503044603ae078358fb95fc5ca493a5883441a56dbe8e774f8dad7a281c,509c971182e88034dc98695f28764b28dcd49ff7374b3d2ae1a68c67e1c5778b
"0","2","0","75","0","91002","8","0","0","2","1006103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1006104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31025","0","2","1006105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1006106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1006107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1006108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1006109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1006110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1006111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1006112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1006113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1006114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1006115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1006116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1007101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1007102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1007103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1007104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31018","0","2","1007105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1007106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1007107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1007108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1007109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31018","0","2","1007110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1007111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1007112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1007113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1007114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31018","0","2","1007115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1007116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1008101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1008102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1008103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1008104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31042","0","2","1008105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1008106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1008107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1008108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1008109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31042","0","2","1008110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1008111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1008112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1008113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1008114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31042","0","2","1008115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1008116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1009101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1009102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1009103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1009104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31043","0","2","1009105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1009106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1009107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1009108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1009109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31043","0","2","1009110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1009111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1009112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1009113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1009114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31043","0","2","1009115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1009116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1010101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1010102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1010103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1010104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31022","0","2","1010105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1010106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1010107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1010108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1010109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31022","0","2","1010110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1010111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1010112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1010113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1010114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31022","0","2","1010115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1010116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1011101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1011102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1011103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1011104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31025","0","2","1011105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1011106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1011107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1011108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1011109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1011110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1011111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1011112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1011113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1011114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1011115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1011116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1012101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1012102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1012103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1012104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31018","0","2","1012105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1012106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1012107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1012108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1012109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31018","0","2","1012110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1012111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1012112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1012113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1012114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31018","0","2","1012115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1012116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1013101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1013102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1013103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1013104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31042","0","2","1013105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1013106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1013107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1013108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1013109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31042","0","2","1013110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1013111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1013112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1013113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1013114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31042","0","2","1013115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1013116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1014101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1014102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1014103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1014104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31043","0","2","1014105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1014106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1014107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1014108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1014109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31043","0","2","1014110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1014111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1014112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1014113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1014114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31043","0","2","1014115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1014116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1015101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1015102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1015103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1015104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31025","0","2","1015105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1015106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1015107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1015108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1015109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1015110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1015111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1015112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1015113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1015114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1015115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1015116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1016101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1016102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1016103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1016104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31022","0","2","1016105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1016106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1016107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1016108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1016109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31022","0","2","1016110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1016111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1016112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1016113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1016114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31022","0","2","1016115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1016116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1017101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1017102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1017103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1017104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31018","0","2","1017105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1017106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1017107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1017108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1017109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31018","0","2","1017110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1017111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1017112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1017113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1017114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31018","0","2","1017115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1017116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1018101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1018102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1018103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1018104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31042","0","2","1018105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1018106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1018107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1018108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1018109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31042","0","2","1018110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1018111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1018112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1018113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1018114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31042","0","2","1018115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1018116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1019101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1019102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1019103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1019104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31043","0","2","1019105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1019106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1019107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1019108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1019109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31043","0","2","1019110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1019111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1019112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1019113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1019114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31043","0","2","1019115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1019116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1020101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1020102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1020103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1020104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31025","0","2","1020105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1020106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1020107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1020108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1020109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1020110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1020111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1020112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1020113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1020114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31025","0","2","1020115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1020116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1021101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1021102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1021103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1021104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31022","0","2","1021105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1021106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1021107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1021108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1021109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31022","0","2","1021110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1021111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1021112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1021113","90006","0","50","0","0"
"0","2","0","40","0","91002","8","0","0","2","1021114","90006","0","60","0","0"
"0","2","0","80","0","91002","8","31022","0","2","1021115","90006","0","100","0","1"
"0","0","0","25000","0","94002","12","0","0","0","1021116","0","0","0","0","0"
"0","2","0","40","0","91002","8","0","0","2","1022101","90006","0","20","0","0"
"0","2","0","50","0","91002","8","0","0","2","1022102","90006","0","30","0","0"
"0","2","0","75","0","91002","8","0","0","2","1022103","90006","0","40","0","0"
"0","2","0","100","0","91002","8","0","0","2","1022104","90006","0","50","0","0"
"0","2","0","150","0","91002","8","31018","0","2","1022105","90006","0","100","0","2"
"0","2","0","20","0","91002","8","0","0","2","1022106","90006","0","20","0","0"
"0","2","0","25","0","91002","8","0","0","2","1022107","90006","0","30","0","0"
"0","2","0","30","0","91002","8","0","0","2","1022108","90006","0","40","0","0"
"0","2","0","40","0","91002","8","0","0","2","1022109","90006","0","50","0","0"
"0","2","0","80","0","91002","8","31018","0","2","1022110","90006","0","100","0","1"
"0","2","0","20","0","91002","8","0","0","2","1022111","90006","0","30","0","0"
"0","2","0","25","0","91002","8","0","0","2","1022112","90006","0","40","0","0"
"0","2","0","30","0","91002","8","0","0","2","1022113","90006","0","50","0","0"
