8bb435c680b8d4f09a64f177150ca19919862d7c512aaefb9a016ad3436020b9,b4958ceea83cc4356a52b8e048dece6a641e6550bb358f4f7f91e7ff73a520bb,11e48c7e1324d4da4801cf334cb2c7cc4767dcf493765ba7e7728176896824d3,c29fc0ef70b60529bc2fefa7d7bd79729927b31970be2def13363d2a3ec7a1de,bf37fe279f20120db0821cd85a73d896841a74d967cfe9f117cdae34efad0636,d77850f634af8f1843ad8985e98c2dd1d0373e82984ce916742cc2961aae2ede,24ff4cd40513e9b5b1a6d37d90b229239122f32034c13cb9c6a5946a220cf79d,b912b452662ef303badeeca5e96f491f374b2a1d8fcec069f4810dfa1f86ce7a,d1a3af9969a0a136359877a4f5f4288b545c8b18fc8ce94ab6c162236f215092,7c4b0f514d7f9763e757f3d87e30c003c592647715cd9e3155241af3e3f938ac,8b6887aa351dc5763551706466cdca2b961131dcf9a9ec3ff299b9238c2acab4,c642f9683b03be60bbb56539fe5709794dc976a406b7237b6f8d3a1c497284a6,f784ddac77660b415d2fff9b4ee8cb88ec5d3bb26549640d5ab00fe745a25b5c,2399f02fb3d327ab8676513bba025503c1ba9062a600579930c339338621e452,0e02a36bbf2db4f694267a984e39bdb9d5e756cf1b432e368223169ba05e803c,0c8642232ca00f3ac7ff4c76c2cc269196b3ba1531d4c4b29aec3fc1cb32eb7b,03c53961f6f4d5f00e3d7364bcdc11e7a9e4312ffe98986f8ec15679a110b05e,0ec1cd348c6770b757e80e64f9407286581b5d93bc6e7e660b1a2c1a6a56b0f1
"0","0","8300","91002","0","0","0","0","0","0","0","0","51","8300","15","0","8","0"
"0","0","8400","91002","0","0","0","0","0","0","0","0","52","8400","15","0","8","0"
"0","0","8500","91002","0","0","0","0","0","0","0","0","53","8500","15","0","8","0"
"0","0","8600","91002","0","0","0","0","0","0","0","0","54","8600","15","0","8","0"
"0","0","8700","91002","0","0","0","0","0","0","0","0","55","8700","15","0","8","0"
"0","0","8800","91002","0","0","0","0","0","0","0","0","56","8800","15","0","8","0"
"0","0","8900","91002","0","0","0","0","0","0","0","0","57","8900","15","0","8","0"
"0","0","9000","91002","0","0","0","0","0","0","0","0","58","9000","15","0","8","0"
"0","0","9100","91002","0","0","0","0","0","0","0","0","59","9100","15","0","8","0"
"0","0","9200","91002","0","0","0","0","0","0","0","0","60","9200","15","0","8","0"
"0","0","9300","91002","0","0","0","0","0","0","0","0","61","9300","15","0","8","0"
"0","0","9400","91002","0","0","0","0","0","0","0","0","62","9400","15","0","8","0"
"0","0","9500","91002","0","0","0","0","0","0","0","0","63","9500","15","0","8","0"
"0","0","9600","91002","0","0","0","0","0","0","0","0","64","9600","15","0","8","0"
"0","0","9700","91002","0","0","0","0","0","0","0","0","65","9700","15","0","8","0"
"0","0","9800","91002","0","0","0","0","0","0","0","0","66","9800","15","0","8","0"
"0","0","9900","91002","0","0","0","0","0","0","0","0","67","9900","15","0","8","0"
"0","0","10000","91002","0","0","0","0","0","0","0","0","68","10000","15","0","8","0"
"0","0","10100","91002","0","0","0","0","0","0","0","0","69","10100","15","0","8","0"
"0","0","10200","91002","0","0","0","0","0","0","0","0","70","10200","15","0","8","0"
"0","0","10300","91002","0","0","0","0","0","0","0","0","71","10300","15","0","8","0"
"0","0","10400","91002","0","0","0","0","0","0","0","0","72","10400","15","0","8","0"
"0","0","10500","91002","0","0","0","0","0","0","0","0","73","10500","15","0","8","0"
"0","0","10600","91002","0","0","0","0","0","0","0","0","74","10600","15","0","8","0"
"0","0","10700","91002","0","0","0","0","0","0","0","0","75","10700","15","0","8","0"
"0","0","10800","91002","0","0","0","0","0","0","0","0","76","10800","15","0","8","0"
"0","0","10900","91002","0","0","0","0","0","0","0","0","77","10900","15","0","8","0"
"0","0","11000","91002","0","0","0","0","0","0","0","0","78","11000","15","0","8","0"
"0","0","11100","91002","0","0","0","0","0","0","0","0","79","11100","15","0","8","0"
"0","0","11200","91002","0","0","0","0","0","0","0","0","80","11200","15","0","8","0"
"0","0","11300","91002","0","0","0","0","0","0","0","0","81","11300","15","0","8","0"
"0","0","11400","91002","0","0","0","0","0","0","0","0","82","11400","15","0","8","0"
"0","0","11500","91002","0","0","0","0","0","0","0","0","83","11500","15","0","8","0"
"0","0","11600","91002","0","0","0","0","0","0","0","0","84","11600","15","0","8","0"
"0","0","11700","91002","0","0","0","0","0","0","0","0","85","11700","15","0","8","0"
"0","0","11800","91002","0","0","0","0","0","0","0","0","86","11800","15","0","8","0"
"0","0","11900","91002","0","0","0","0","0","0","0","0","87","11900","15","0","8","0"
"0","0","12000","91002","0","0","0","0","0","0","0","0","88","12000","15","0","8","0"
"0","0","12100","91002","0","0","0","0","0","0","0","0","89","12100","15","0","8","0"
"0","0","12200","91002","0","0","0","0","0","0","0","0","90","12200","15","0","8","0"
"0","0","12300","91002","0","0","0","0","0","0","0","0","91","12300","15","0","8","0"
"0","0","12400","91002","0","0","0","0","0","0","0","0","92","12400","15","0","8","0"
"0","0","12500","91002","0","0","0","0","0","0","0","0","93","12500","15","0","8","0"
"0","0","12600","91002","0","0","0","0","0","0","0","0","94","12600","15","0","8","0"
"0","0","12700","91002","0","0","0","0","0","0","0","0","95","12700","15","0","8","0"
"0","0","12800","91002","0","0","0","0","0","0","0","0","96","12800","15","0","8","0"
"0","0","12900","91002","0","0","0","0","0","0","0","0","97","12900","15","0","8","0"
"0","0","13000","91002","0","0","0","0","0","0","0","0","98","13000","15","0","8","0"
"0","0","13100","91002","0","0","0","0","0","0","0","0","99","13100","15","0","8","0"
"0","0","13200","91002","0","0","0","0","0","0","0","0","100","13200","15","0","8","0"
"0","0","13300","91002","0","0","0","0","0","0","0","0","101","13300","15","0","8","0"
"0","0","13400","91002","0","0","0","0","0","0","0","0","102","13400","15","0","8","0"
"0","0","13500","91002","0","0","0","0","0","0","0","0","103","13500","15","0","8","0"
"0","0","13600","91002","0","0","0","0","0","0","0","0","104","13600","15","0","8","0"
"0","0","13700","91002","0","0","0","0","0","0","0","0","105","13700","15","0","8","0"
"0","0","13800","91002","0","0","0","0","0","0","0","0","106","13800","15","0","8","0"
"0","0","13900","91002","0","0","0","0","0","0","0","0","107","13900","15","0","8","0"
"0","0","14000","91002","0","0","0","0","0","0","0","0","108","14000","15","0","8","0"
"0","0","14100","91002","0","0","0","0","0","0","0","0","109","14100","15","0","8","0"
"0","0","14200","91002","0","0","0","0","0","0","0","0","110","14200","15","0","8","0"
"0","0","14300","91002","0","0","0","0","0","0","0","0","111","14300","15","0","8","0"
"0","0","14400","91002","0","0","0","0","0","0","0","0","112","14400","15","0","8","0"
"0","0","14500","91002","0","0","0","0","0","0","0","0","113","14500","15","0","8","0"
"0","0","14600","91002","0","0","0","0","0","0","0","0","114","14600","15","0","8","0"
"0","0","14700","91002","0","0","0","0","0","0","0","0","115","14700","15","0","8","0"
"0","0","14800","91002","0","0","0","0","0","0","0","0","116","14800","15","0","8","0"
"0","0","14900","91002","0","0","0","0","0","0","0","0","117","14900","15","0","8","0"
"0","0","15000","91002","0","0","0","0","0","0","0","0","118","15000","15","0","8","0"
