5556bf7b8a522ea1235b7527fa62759b95c13d81c81c1793f73a1ec27eccdf3a,9ee4dba412764f6673b617139e33555fc913d751c88f9b501e9149235828f0b3,4d8282edc1bd2272a27123c9b3ce1b9e87d3450995ee108d73dcca52062351c2,fe472ddc4d5f81c7712bd92cc37664be37bd84dc3588d8fd45e71a1987a0bdec,d14940b5893e2d52a9db65d8007108c0b66fd0a89a3d6393110b61c28acb01d5,05f4da6f28e0587312d01facf9d1c9762c5d44396766a6be4fc653e30a3ff0e5,5e809798b7ae9ad9a394ad0ac279592f9c2425e908e96d678a97af6c3a31233b,45e492963a21ed72866ebd2248077cca6a8f3f346ac4bad641d99edf110ba646,11ce24f1a17de08ef510f5046971e628b804e92643be53b852da0c7e7890eea5,1d13b8489da716b9b68dc3d4ccabc50cb75878d28a9fa0c5aeccb5181f3a0136,285445bc8060eecaea1d3296162dae191dfe02cde4a70bd2e305447e57b0bf6f,56941a4fc9da1a2f44f3f1c2bc02cddf981a51972bed7f8d8c1f41ec44aa6f04,3e3f12fff3b10453c30ffd8dd9a9adc63e7eb82bf75e856e17c47a9bf8db3db1,b90caa8e025b7ad6cb8d579c63492c6e8fb1a93c9aa6bd5b9fb65039c72e3ee1,9f295f7108582c9c21c11d33ec475867eff8c1b83a0f608b65c5f5e874b5b665,b3e8d4798eea1f3149d8ee28c48ee4572a8e6a0f2ef6a6991bb37b770f808791,127b0488e8fc53c82ab0405d5b316d876e31915d46414bb3003e55f849d7e780,427d9c5a7c4bb4ee45a55b4f20727a8ec927a5f5cf53a47ecdec05f47939f279,48c5decfc2485fd65d82ca6577afa15ea8f3b4c1687c280cf1ae78cca918b82b,ce0aa3551f3303dea9ea1ebce61d58bc3d21d4732a943139f15f8fd12846030f,726bada336311e3bcb111ebd516735fa32ab4b1f3ecad802c3ac5a575ac58377,445476c381dd2c1dac90dad2e11dc5f0ad4ae1520de0f449506314a6d6ba0dd3,6a3a8595154b79228cd64e87b22d083be4c7197646346f9374498942d3dd5c5f,33311bb5d13cbbab7f76cce947a896c9bf9ab52bbdf81fe29f5f691c7274f3b6,926283d00c496e4d03e4de0aa7b437663d1cc83fc45a732964d7ea5413f96757,8d84bea05251261097add8a95431f27346253b94e884a203b128c5af507e5520,424db50a31010099ae020e7f7e78d312ef2c7f11b2d24dd3b2e91de6f47a0d60,9f5b54249d76adec9a2c92fe6385759b80d103023078317b90398a2272916884,ffbb092a840644d8f07b9b8a0e46ba63e1ce646b538068685b71ce00cc0d3338,f7a41d58944d94e025b40bd6b7b27787c2e870920d4641587d6558b05b362102,1b956be6e8637bb7739b12e0a0765084d9974196f9fd22247afd929baea93f3a,3c7f4bd95cbff8ba73fac7953abf3b77f90f40e4ce2f6cde60e30f9f9a9f45d0,98a4e267ac9e3a6a014b0974467f6a7c20e8a4c4c76c1f4bc76c775c55f8d5a7,f84fdac75a1b2edef282a8bf832c52b96721e7043f2746375c024f8a1a060678,bc16438d23cae2d7edcf4a779ada63cbddc774f34039675593e6124cca507d0d,d3c162b705263bf78ddcd195e730a106db59c52259cf59ea8d577e47a0b742b3,f3ada5b6ad0e20ab39e101091188f69babd4adf58d7afc7d7edc1f7ec4aca44e,ca8aaf6307fc40bde2df3cbf899690bcd130ba94603804c9efccc24bb7d5ef28,df95327aaf6735919ab10f46b6b0771e1b8161595bf5a3fbbf8c312b8c7ae643,1e0e97d1cf605c081ebd4f3bb888986256576b41876b30092323b7090f97faef,f546a12fa52d916c9784f9ed8e845703b0c51b01dee0e51fd036b70daf85c1e0
"0","600110201","620060017","20001","0","0","0","0","600000020","0","0","0","61001004","0","0","0","1","1","30","0","375","620090017","0","1","36","61001005","0","1","0","0","0","620130017","1","20001","18","0","0","0","0","61001007","0"
"0","600110211","620060018","21001","0","0","0","0","600000021","0","0","0","61001004","0","0","0","1","1","30","0","381","620090018","0","1","36","61001005","0","1","0","0","0","620130018","1","21001","18","0","0","0","0","61001007","0"
"0","600110221","620060019","22001","0","0","0","0","600000022","0","0","0","61001004","0","0","0","1","1","30","0","386","620090019","0","1","36","61001005","0","1","0","0","0","620130019","1","22001","18","0","0","0","0","61001007","0"
"0","600110231","620060020","23001","0","0","0","0","600000023","0","0","0","61001004","0","0","0","1","1","30","0","390","620090020","0","1","36","61001005","0","1","0","0","0","620130020","1","23001","18","0","0","0","0","61001007","0"
"0","600110241","620060021","24001","0","0","0","0","600000024","0","0","0","61001004","0","0","0","1","1","30","0","396","620090021","0","1","36","61001005","0","1","0","0","0","620130021","1","24001","18","0","0","0","0","61001007","0"
"0","600110251","620060022","25001","0","0","0","0","600000025","0","0","0","61001004","0","0","0","1","1","30","0","401","620090022","0","1","36","61001005","0","1","0","0","0","620130022","1","25001","18","0","0","0","0","61001007","0"
"0","600110261","620060023","26001","0","0","0","0","600000026","0","0","0","61001004","0","0","0","1","1","30","0","405","620090023","0","1","36","61001005","0","1","0","0","0","620130023","1","26001","18","0","0","0","0","61001007","0"
"0","600110271","620060024","27001","0","0","0","0","600000027","0","0","0","61001004","0","0","0","1","1","30","0","411","620090024","0","1","36","61001005","0","1","0","0","0","620130024","1","27001","18","0","0","0","0","61001007","0"
"0","600110281","620060025","28001","0","0","0","0","600000028","0","0","0","61001004","0","0","0","1","1","30","0","417","620090025","0","1","36","61001005","0","1","0","0","0","620130025","1","28001","18","0","0","0","0","61001007","0"
"0","600110291","620060026","29001","0","0","0","0","600000029","0","0","0","61001004","0","0","0","1","1","30","0","422","620090026","0","1","36","61001005","0","1","0","0","0","620130026","1","29001","18","0","0","0","0","61001007","0"
"0","600110301","620060027","30001","0","0","0","0","600000030","0","0","0","61001004","0","0","0","1","1","30","0","427","620090027","0","1","36","61001005","0","1","0","0","0","620130027","1","30001","18","0","0","0","0","61001007","0"
"0","600110311","620060028","31001","0","0","0","0","600000031","0","0","0","61001004","0","0","0","1","1","30","0","433","620090028","0","1","36","61001005","0","1","0","0","0","620130028","1","31001","18","0","0","0","0","61001007","0"
"0","600110321","620060029","32001","0","0","0","0","600000032","0","0","0","61001004","0","0","0","1","1","30","0","442","620090029","0","1","36","61001005","0","1","0","0","0","620130029","1","32001","18","0","0","0","0","61001007","0"
"0","600110331","620060030","33001","0","0","0","0","600000033","0","0","0","61001004","0","0","0","1","1","30","0","455","620090030","0","1","36","61001005","0","1","0","0","0","620130030","1","33001","18","0","0","0","0","61001007","0"
"0","600110341","620060031","34001","0","0","0","0","600000034","0","0","0","61001004","0","0","0","1","1","30","0","460","620090031","0","1","36","61001005","0","1","0","0","0","620130031","1","34001","18","0","0","0","0","61001007","0"
"0","600110351","620060032","35001","0","0","0","0","600000035","0","0","0","61001004","0","0","0","1","1","30","0","464","620090032","0","1","36","61001005","0","1","0","0","0","620130032","1","35001","18","0","0","0","0","61001007","0"
"0","600110361","620060033","36001","0","0","0","0","600000036","0","0","0","61001004","0","0","0","1","1","30","0","476","620090033","0","1","36","61001005","0","1","0","0","0","620130033","1","36001","18","0","0","0","0","61001007","0"
"0","600110371","620060034","37001","0","0","0","0","600000037","0","0","0","61001004","0","0","0","1","1","30","0","482","620090034","0","1","36","61001005","0","1","0","0","0","620130034","1","37001","18","0","0","0","0","61001007","0"
"0","600110381","620060035","38001","0","0","0","0","600000038","0","0","0","61001004","0","0","0","1","1","30","0","492","620090035","0","1","36","61001005","0","1","0","0","0","620130035","1","38001","18","0","0","0","0","61001007","0"
"0","600110391","620060036","39001","0","0","0","0","600000039","0","0","0","61001004","0","0","0","1","1","30","0","500","620090036","0","1","36","61001005","0","1","0","0","0","620130036","1","39001","18","0","0","0","0","61001007","0"
"0","600110401","620060037","40001","0","0","0","0","600000040","0","0","0","61001004","0","0","0","1","1","30","0","514","620090037","0","1","36","61001005","0","1","0","0","0","620130037","1","40001","18","0","0","0","0","61001007","0"
"0","600110411","620060038","41001","0","0","0","0","600000041","0","0","0","61001004","0","0","0","1","1","30","0","518","620090038","0","1","36","61001005","0","1","0","0","0","620130038","1","41001","18","0","0","0","0","61001007","0"
"0","600110421","620060039","42001","0","0","0","0","600000042","0","0","0","61001004","0","0","0","1","1","30","0","523","620090039","0","1","36","61001005","0","1","0","0","0","620130039","1","42001","18","0","0","0","0","61001007","0"
"0","600110431","620060040","43001","0","0","0","0","600000043","0","0","0","61001004","0","0","0","1","1","30","0","538","620090040","0","1","36","61001005","0","1","0","0","0","620130040","1","43001","18","0","0","0","0","61001007","0"
"0","600110441","620060041","44001","0","0","0","0","600000044","0","0","0","61001004","0","0","0","1","1","30","0","551","620090041","0","1","36","61001005","0","1","0","0","0","620130041","1","44001","18","0","0","0","0","61001007","0"
"0","600110451","620060042","45001","0","0","0","0","600000045","0","0","0","61001004","0","0","0","1","1","30","0","565","620090042","0","1","36","61001005","0","1","0","0","0","620130042","1","45001","18","0","0","0","0","61001007","0"
"0","600110461","620060043","46001","0","0","0","0","600000046","0","0","0","61001004","0","0","0","1","1","30","0","574","620090043","0","1","36","61001005","0","1","0","0","0","620130043","1","46001","18","0","0","0","0","61001007","0"
"0","600110471","620060044","47001","0","0","0","0","600000047","0","0","0","61001004","0","0","0","1","1","30","0","577","620090044","0","1","36","61001005","0","1","0","0","0","620130044","1","47001","18","0","0","0","0","61001007","0"
"0","600110481","620060045","48001","0","0","0","0","600000048","0","0","0","61001004","0","0","0","1","1","30","0","587","620090045","0","1","36","61001005","0","1","0","0","0","620130045","1","48001","18","0","0","0","0","61001007","0"
"0","600110491","620060046","49001","0","0","0","0","600000049","0","0","0","61001004","0","0","0","1","1","30","0","598","620090046","0","1","36","61001005","0","1","0","0","0","620130046","1","49001","18","0","0","0","0","61001007","0"
"0","600110501","620060047","50001","0","0","0","0","600000050","0","0","0","61001004","0","0","0","1","1","30","0","614","620090047","0","1","36","61001005","0","1","0","0","0","620130047","1","50001","18","0","0","0","0","61001007","0"
"0","600110511","620060048","51001","0","0","0","0","600000051","0","0","0","61001004","0","0","0","1","1","30","0","621","620090048","0","1","36","61001005","0","1","0","0","0","620130048","1","51001","18","0","0","0","0","61001007","0"
"0","600110521","620060049","52001","0","0","0","0","600000052","0","0","0","61001004","0","0","0","1","1","30","0","629","620090049","0","1","36","61001005","0","1","0","0","0","620130049","1","52001","18","0","0","0","0","61001007","0"
"0","600110531","620060050","53001","0","0","0","0","600000053","0","0","0","61001004","0","0","0","1","1","30","0","640","620090050","0","1","36","61001005","0","1","0","0","0","620130050","1","53001","18","0","0","0","0","61001007","0"
"0","600110541","620060051","54001","0","0","0","0","600000054","0","0","0","61001004","0","0","0","1","1","30","0","647","620090051","0","1","36","61001005","0","1","0","0","0","620130051","1","54001","18","0","0","0","0","61001007","0"
"0","600110551","620060052","55001","0","0","0","0","600000055","0","0","0","61001004","0","0","0","1","1","30","0","652","620090052","0","1","36","61001005","0","1","0","0","0","620130052","1","55001","18","0","0","0","0","61001007","0"
"0","600110561","620060053","56001","0","0","0","0","600000056","0","0","0","61001004","0","0","0","1","1","30","0","659","620090053","0","1","36","61001005","0","1","0","0","0","620130053","1","56001","18","0","0","0","0","61001007","0"
"0","600110571","620060054","57001","0","0","0","0","600000057","0","0","0","61001004","0","0","0","1","1","30","0","662","620090054","0","1","36","61001005","0","1","0","0","0","620130054","1","57001","18","0","0","0","0","61001007","0"
"0","600110581","620060055","58001","0","0","0","0","600000058","0","0","0","61001004","0","0","0","1","1","30","0","667","620090055","0","1","36","61001005","0","1","0","0","0","620130055","1","58001","18","0","0","0","0","61001007","0"
"0","600110591","620060056","59001","0","0","0","0","600000059","0","0","0","61001004","0","0","0","1","1","30","0","679","620090056","0","1","36","61001005","0","1","0","0","0","620130056","1","59001","18","0","0","0","0","61001007","0"
"0","600110601","620060057","60001","0","0","0","0","600000060","0","0","0","61001004","0","0","0","1","1","30","0","683","620090057","0","1","36","61001005","0","1","0","0","0","620130057","1","60001","18","0","0","0","0","61001007","0"
"0","600110611","620060058","61001","0","0","0","0","600000061","0","0","0","61001004","0","0","0","1","1","30","0","692","620090058","0","1","36","61001005","0","1","0","0","0","620130058","1","61001","18","0","0","0","0","61001007","0"
"0","600110621","620060059","62001","0","0","0","0","600000062","0","0","0","61001004","0","0","0","1","1","30","0","698","620090059","0","1","36","61001005","0","1","0","0","0","620130059","1","62001","18","0","0","0","0","61001007","0"
"0","600110631","620060060","63001","0","0","0","0","600000063","0","0","0","61001004","0","0","0","1","1","30","0","703","620090060","0","1","36","61001005","0","1","0","0","0","620130060","1","63001","18","0","0","0","0","61001007","0"
"0","600110641","620060061","64001","0","0","0","0","600000064","0","0","0","61001004","0","0","0","1","1","30","0","713","620090061","0","1","36","61001005","0","1","0","0","0","620130061","1","64001","18","0","0","0","0","61001007","0"
"0","600110651","620060062","65001","0","0","0","0","600000065","0","0","0","61001004","0","0","0","1","1","30","0","722","620090062","0","1","36","61001005","0","1","0","0","0","620130062","1","65001","18","0","0","0","0","61001007","0"
"0","600110661","620060063","66001","0","0","0","0","600000066","0","0","0","61001004","0","0","0","1","1","30","0","733","620090063","0","1","36","61001005","0","1","0","0","0","620130063","1","66001","18","0","0","0","0","61001007","0"
"0","600110671","620060064","67001","0","0","0","0","600000067","0","0","0","61001004","0","0","0","1","1","30","0","741","620090064","0","1","36","61001005","0","1","0","0","0","620130064","1","67001","18","0","0","0","0","61001007","0"
"0","600110681","620060065","68001","0","0","0","0","600000068","0","0","0","61001004","0","0","0","1","1","30","0","750","620090065","0","1","36","61001005","0","1","0","0","0","620130065","1","68001","18","0","0","0","0","61001007","0"
"0","600110691","620060066","69001","0","0","0","0","600000069","0","0","0","61001004","0","0","0","1","1","30","0","762","620090066","0","1","36","61001005","0","1","0","0","0","620130066","1","69001","18","0","0","0","0","61001007","0"
"0","600110031","620090101","3001","0","0","0","0","600000074","0","0","0","61001004","0","0","0","1","1","30","0","258","620300001","0","1","36","61001005","0","1","0","0","0","620110001","1","3001","18","0","0","0","0","61001007","0"
"0","600110041","620090101","4001","0","0","0","0","600000075","0","0","0","61001004","0","0","0","1","1","30","0","258","620300001","0","1","36","61001005","0","1","0","0","0","620110001","1","4001","18","0","0","0","0","61001007","0"
"0","600110051","620090102","5001","0","0","0","0","600000076","0","0","0","61001004","0","0","0","1","1","30","0","268","620300002","0","1","36","61001005","0","1","0","0","0","620110002","1","5001","18","0","0","0","0","61001007","0"
"0","600110061","620090103","6001","0","0","0","0","600000077","0","0","0","61001004","0","0","0","1","1","30","0","273","620300003","0","1","36","61001005","0","1","0","0","0","620110003","1","6001","18","0","0","0","0","61001007","0"
"0","600110071","620090104","7001","0","0","0","0","600000078","0","0","0","61001004","0","0","0","1","1","30","0","281","620300004","0","1","36","61001005","0","1","0","0","0","620110004","1","7001","18","0","0","0","0","61001007","0"
"0","600110081","620090105","8001","0","0","0","0","600000079","0","0","0","61001004","0","0","0","1","1","30","0","288","620300005","0","1","36","61001005","0","1","0","0","0","620110005","1","8001","18","0","0","0","0","61001007","0"
"0","600110091","620090106","9001","0","0","0","0","600000080","0","0","0","61001004","0","0","0","1","1","30","0","298","620300006","0","1","36","61001005","0","1","0","0","0","620110006","1","9001","18","0","0","0","0","61001007","0"
"0","600110101","620090107","10001","0","0","0","0","600000081","0","0","0","61001004","0","0","0","1","1","30","0","309","620300007","0","1","36","61001005","0","1","0","0","0","620110007","1","10001","18","0","0","0","0","61001007","0"
"0","600110111","620090108","11001","0","0","0","0","600000082","0","0","0","61001004","0","0","0","1","1","30","0","313","620300008","0","1","36","61001005","0","1","0","0","0","620110008","1","11001","18","0","0","0","0","61001007","0"
"0","600110121","620090109","12001","0","0","0","0","600000083","0","0","0","61001004","0","0","0","1","1","30","0","321","620300009","0","1","36","61001005","0","1","0","0","0","620110009","1","12001","18","0","0","0","0","61001007","0"
"0","600110131","620090110","13001","0","0","0","0","600000084","0","0","0","61001004","0","0","0","1","1","30","0","326","620300010","0","1","36","61001005","0","1","0","0","0","620110010","1","13001","18","0","0","0","0","61001007","0"
"0","600110141","620090111","14001","0","0","0","0","600000085","0","0","0","61001004","0","0","0","1","1","30","0","336","620300011","0","1","36","61001005","0","1","0","0","0","620110011","1","14001","18","0","0","0","0","61001007","0"
"0","600110151","620090112","15001","0","0","0","0","600000086","0","0","0","61001004","0","0","0","1","1","30","0","341","620300012","0","1","36","61001005","0","1","0","0","0","620110012","1","15001","18","0","0","0","0","61001007","0"
"0","600110161","620090113","16001","0","0","0","0","600000087","0","0","0","61001004","0","0","0","1","1","30","0","351","620300013","0","1","36","61001005","0","1","0","0","0","620110013","1","16001","18","0","0","0","0","61001007","0"
"0","600110171","620090114","17001","0","0","0","0","600000088","0","0","0","61001004","0","0","0","1","1","30","0","356","620300014","0","1","36","61001005","0","1","0","0","0","620110014","1","17001","18","0","0","0","0","61001007","0"
"0","600110181","620090115","18001","0","0","0","0","600000089","0","0","0","61001004","0","0","0","1","1","30","0","366","620300015","0","1","36","61001005","0","1","0","0","0","620110015","1","18001","18","0","0","0","0","61001007","0"
"0","600110191","620090116","19001","0","0","0","0","600000090","0","0","0","61001004","0","0","0","1","1","30","0","371","620300016","0","1","36","61001005","0","1","0","0","0","620110016","1","19001","18","0","0","0","0","61001007","0"
"0","600110201","620090117","20001","0","0","0","0","600000091","0","0","0","61001004","0","0","0","1","1","30","0","375","620300017","0","1","36","61001005","0","1","0","0","0","620110017","1","20001","18","0","0","0","0","61001007","0"
"0","600110211","620090118","21001","0","0","0","0","600000092","0","0","0","61001004","0","0","0","1","1","30","0","381","620300018","0","1","36","61001005","0","1","0","0","0","620110018","1","21001","18","0","0","0","0","61001007","0"
"0","600110221","620090119","22001","0","0","0","0","600000093","0","0","0","61001004","0","0","0","1","1","30","0","386","620300019","0","1","36","61001005","0","1","0","0","0","620110019","1","22001","18","0","0","0","0","61001007","0"
"0","600110231","620090120","23001","0","0","0","0","600000094","0","0","0","61001004","0","0","0","1","1","30","0","390","620300020","0","1","36","61001005","0","1","0","0","0","620110020","1","23001","18","0","0","0","0","61001007","0"
"0","600110241","620090121","24001","0","0","0","0","600000095","0","0","0","61001004","0","0","0","1","1","30","0","396","620300021","0","1","36","61001005","0","1","0","0","0","620110021","1","24001","18","0","0","0","0","61001007","0"
"0","600110251","620090122","25001","0","0","0","0","600000096","0","0","0","61001004","0","0","0","1","1","30","0","401","620300022","0","1","36","61001005","0","1","0","0","0","620110022","1","25001","18","0","0","0","0","61001007","0"
"0","600110261","620090123","26001","0","0","0","0","600000097","0","0","0","61001004","0","0","0","1","1","30","0","405","620300023","0","1","36","61001005","0","1","0","0","0","620110023","1","26001","18","0","0","0","0","61001007","0"
"0","600110271","620090124","27001","0","0","0","0","600000098","0","0","0","61001004","0","0","0","1","1","30","0","411","620300024","0","1","36","61001005","0","1","0","0","0","620110024","1","27001","18","0","0","0","0","61001007","0"
"0","600110281","620090125","28001","0","0","0","0","600000099","0","0","0","61001004","0","0","0","1","1","30","0","417","620300025","0","1","36","61001005","0","1","0","0","0","620110025","1","28001","18","0","0","0","0","61001007","0"
"0","600110291","620090126","29001","0","0","0","0","600000100","0","0","0","61001004","0","0","0","1","1","30","0","422","620300026","0","1","36","61001005","0","1","0","0","0","620110026","1","29001","18","0","0","0","0","61001007","0"
"0","600110301","620090127","30001","0","0","0","0","600000101","0","0","0","61001004","0","0","0","1","1","30","0","427","620300027","0","1","36","61001005","0","1","0","0","0","620110027","1","30001","18","0","0","0","0","61001007","0"
"0","600110311","620090128","31001","0","0","0","0","600000102","0","0","0","61001004","0","0","0","1","1","30","0","433","620300028","0","1","36","61001005","0","1","0","0","0","620110028","1","31001","18","0","0","0","0","61001007","0"
"0","600110321","620090129","32001","0","0","0","0","600000103","0","0","0","61001004","0","0","0","1","1","30","0","442","620300029","0","1","36","61001005","0","1","0","0","0","620110029","1","32001","18","0","0","0","0","61001007","0"
"0","600110331","620090130","33001","0","0","0","0","600000104","0","0","0","61001004","0","0","0","1","1","30","0","455","620300030","0","1","36","61001005","0","1","0","0","0","620110030","1","33001","18","0","0","0","0","61001007","0"
"0","600110341","620090131","34001","0","0","0","0","600000105","0","0","0","61001004","0","0","0","1","1","30","0","460","620300031","0","1","36","61001005","0","1","0","0","0","620110031","1","34001","18","0","0","0","0","61001007","0"
"0","600110351","620090132","35001","0","0","0","0","600000106","0","0","0","61001004","0","0","0","1","1","30","0","464","620300032","0","1","36","61001005","0","1","0","0","0","620110032","1","35001","18","0","0","0","0","61001007","0"
"0","600110361","620090133","36001","0","0","0","0","600000107","0","0","0","61001004","0","0","0","1","1","30","0","476","620300033","0","1","36","61001005","0","1","0","0","0","620110033","1","36001","18","0","0","0","0","61001007","0"
"0","600110371","620090134","37001","0","0","0","0","600000108","0","0","0","61001004","0","0","0","1","1","30","0","482","620300034","0","1","36","61001005","0","1","0","0","0","620110034","1","37001","18","0","0","0","0","61001007","0"
