f0d5497e0951ccc29a723ab9ba6cef8ba2a381ba651338413e38dfa302749086,7b8f443a156cda71b03dc16b085de70c77fcd5e50a4d4158bf199f52ce4b3981,f1a731790814b4983a0d8dd9506dab508efb96589b5145bcaf47a20e90a8bfb5,bdecaaa4b15f9ea52eb94279ac6a509355c05ba65d1913607f8778333d4b2483,5e7a30c9d773613fbba61db35a44fcfc91cd5c5b7102e5ce8ebd851d46aaf495,6623c48fb8d7106db4e076eb8998515d838255fd192c0fe8caf73e9e2083731f,7ede0a42d21d8182dd71ca5196bc13d3eeb1c550ae615fbed66f0827778f47bd,4c58a4b6f540d0bf8950a5b3d10fff45e594296bf15bd29090cb902a64c9a5f3,d4eec4778c856856c42588678106558ba1f2f57f91c1f9672277ac3a5f6c44c6,86591d7fcecf5cf96c3140bf1707827c7f8419e9800202c3f608d568032b309d,cedb22a1f0d88a5763d31e3cb8a6ecb2bbbf0a8f6f249389686d7d80cd140142,84597c5ec60d0d38946859d83207ebcdb3dd0f2f59f722e4a863805dd5dcee0c,36e23b57b17e1925ac080f347fc8cf38c8d06cc76ebde2e55e7ed2ec003efbc9,7fa1bf7605ccf3d23acae716f561322c16631dbe063b98d5ad187244c02b386c,6a988989a3693549cfbdb2fa810ed10162be97df10892dac0299eeeb9b33a618,4964318b937a021bf826442c035cd09e71e060005cf1c8b24437006fcc75804b,28229f22a09726c2b488eb7c8c0d429c62682ce13d29372edaba651fbd2305ba
"60","10001","10014","1060","2019/08/20 15:59:59","2019/08/16 16:00:00","bgm_M32","0","2019/08/23 15:59:59","101201","bgm_M32","500213","0","2019/08/26 15:59:59","1768","50","2019/08/15 16:00:00"
"60","0","10015","1060","2019/09/12 15:59:59","2019/09/03 16:00:00","bgm_M223","0","2019/09/15 15:59:59","109501","bgm_M223","500650","0","2019/09/18 15:59:59","1768","50","2019/08/30 16:00:00"
"60","10002","10016","1060","2019/09/21 15:59:59","2019/09/17 16:00:00","bgm_M98","0","2019/09/24 15:59:59","103601","bgm_M98","500193","0","2019/09/27 15:59:59","1768","50","2019/09/15 16:00:00"
"60","0","10017","1060","2019/10/12 15:59:59","2019/10/01 16:00:00","bgm_M228","0","2019/10/15 15:59:59","109701","bgm_M228","500175","0","2019/10/18 15:59:59","1768","50","2019/09/27 16:00:00"
"60","10003","10018","1060","2019/10/21 15:59:59","2019/10/17 16:00:00","bgm_M106","0","2019/10/24 15:59:59","104401","bgm_M106","500263","0","2019/10/27 15:59:59","1768","50","2019/10/15 16:00:00"
"12","0","10019","1060","2019/11/12 15:59:59","2019/11/01 16:00:00","bgm_M237","0","2019/11/15 15:59:59","110101","bgm_M237","500683","0","2019/11/18 15:59:59","1600","50","2019/10/30 16:00:00"
"60","10004","10020","1060","2019/11/21 15:59:59","2019/11/17 16:00:00","bgm_M112","0","2019/11/24 15:59:59","107601","bgm_M112","500164","0","2019/11/27 15:59:59","1768","50","2019/11/15 16:00:00"
"60","0","10021","1060","2019/12/12 15:59:59","2019/12/02 16:00:00","bgm_M245_02","0","2019/12/15 15:59:59","110501","bgm_M245","500713","0","2019/12/17 15:59:59","1768","50","2019/11/29 16:00:00"
"60","10005","10022","1060","2019/12/21 15:59:59","2019/12/17 16:00:00","bgm_M121","0","2019/12/24 15:59:59","108001","bgm_M121","500284","0","2019/12/26 15:59:59","1768","50","2019/12/15 16:00:00"
"34","0","10023","1060","2020/01/13 15:59:59","2020/01/02 16:00:00","bgm_M254","0","2020/01/16 15:59:59","110701","bgm_M254","500731","0","2020/01/19 15:59:59","1800","50","2019/12/31 16:00:00"
"60","10006","10024","1060","2020/01/20 15:59:59","2020/01/16 16:00:00","bgm_M128","0","2020/01/23 15:59:59","104701","bgm_M128","500096","0","2020/01/26 15:59:59","1768","50","2020/01/14 16:00:00"
"60","0","10025","1060","2020/02/15 15:59:59","2020/02/04 16:00:00","bgm_M265_Top","0","2020/02/18 15:59:59","111201","bgm_M265","505033","0","2020/02/21 15:59:59","1768","50","2020/01/31 16:00:00"
"60","10007","10026","1060","2020/02/22 15:59:59","2020/02/18 16:00:00","bgm_M135","0","2020/02/25 15:59:59","108201","bgm_M135","500264","0","2020/02/28 15:59:59","1768","50","2020/02/14 16:00:00"
"60","0","10027","1060","2020/03/13 15:59:59","2020/03/02 16:00:00","bgm_M273","0","2020/03/16 15:59:59","100501","bgm_M273","500836","0","2020/03/19 15:59:59","1800","50","2020/02/27 16:00:00"
"60","10008","10028","1060","2020/03/20 15:59:59","2020/03/16 16:00:00","bgm_M162","0","2020/03/23 15:59:59","100901","bgm_M162","500143","0","2020/03/26 15:59:59","1768","50","2020/03/13 16:00:00"
"60","0","10029","1060","2020/04/12 15:59:59","2020/04/01 16:00:00","bgm_M281","0","2020/04/15 15:59:59","111601","bgm_M281","500880","0","2020/04/19 15:59:59","1768","50","2020/03/30 16:00:00"
"60","10009","10030","1060","2020/04/19 15:59:59","2020/04/15 16:00:00","bgm_M171","0","2020/04/22 15:59:59","108501","bgm_M171","500114","0","2020/04/26 15:59:59","1768","50","2020/04/13 16:00:00"
"60","0","10031","1060","2020/05/16 15:59:59","2020/05/05 16:00:00","bgm_M294","0","2020/05/19 15:59:59","112101","bgm_M294","500911","0","2020/05/22 15:59:59","1768","50","2020/04/30 16:00:00"
"60","10010","10032","1060","2020/05/23 15:59:59","2020/05/19 16:00:00","bgm_M182","0","2020/05/26 15:59:59","108901","bgm_M182","500553","0","2020/05/29 15:59:59","1768","50","2020/05/15 16:00:00"
"60","0","10033","1060","2020/06/14 15:59:59","2020/06/03 16:00:00","bgm_M316","0","2020/06/17 15:59:59","112301","bgm_M316","500016","0","2020/06/21 15:59:59","1768","50","2020/06/01 16:00:00"
"60","10011","10034","1060","2020/06/21 15:59:59","2020/06/17 16:00:00","bgm_M189","0","2020/06/24 15:59:59","109001","bgm_M189","500600","0","2020/06/28 15:59:59","1768","50","2020/06/15 16:00:00"
"60","0","10035","1060","2020/10/18 15:59:59","2020/09/30 16:00:00","bgm_M330","0","2020/10/21 15:59:59","112401","bgm_M330","500175","0","2020/10/26 15:59:59","1768","50","2020/09/28 16:00:00"
"60","0","10036","1060","2020/10/18 15:59:59","2020/10/12 16:00:00","bgm_M341","0","2020/10/21 15:59:59","112401","bgm_M341","500921","10035","2020/10/26 15:59:59","1768","50","2020/09/28 16:00:00"
"60","10012","10037","1060","2020/08/21 15:59:59","2020/08/17 16:00:00","bgm_M206","0","2020/08/24 15:59:59","101401","bgm_M206","500013","0","2020/08/28 15:59:59","1768","50","2020/08/14 16:00:00"
"60","0","10038","1060","2020/07/13 15:59:59","2020/07/02 16:00:00","bgm_M343","0","2020/07/16 15:59:59","111001","bgm_M343","500751","0","2020/07/19 15:59:59","1768","50","2020/06/29 16:00:00"
"60","10013","10039","1060","2020/07/20 15:59:59","2020/07/16 16:00:00","bgm_M215","0","2020/07/23 15:59:59","109301","bgm_M215","500133","0","2020/07/26 15:59:59","1768","50","2020/07/13 16:00:00"
"60","0","10040","1060","2020/08/14 15:59:59","2020/08/03 16:00:00","bgm_M351","0","2020/08/17 15:59:59","103301","bgm_M351","500990","0","2020/08/21 15:59:59","1768","50","2020/07/31 16:00:00"
"60","10015","10041","1060","2020/09/22 15:59:59","2020/09/18 16:00:00","bgm_M223","0","2020/09/25 15:59:59","109501","bgm_M223","500650","0","2020/09/28 15:59:59","1768","50","2020/09/14 16:00:00"
"60","0","10042","1060","2020/09/15 15:59:59","2020/09/04 16:00:00","bgm_M375","0","2020/09/18 15:59:59","113001","bgm_M375","500016","0","2020/09/22 15:59:59","1768","50","2020/09/01 16:00:00"
"12","10019","10043","1060","2020/10/23 15:59:59","2020/10/19 16:00:00","bgm_M237","0","2020/10/26 15:59:59","110101","bgm_M237","500683","0","2020/10/28 15:59:59","1600","50","2020/10/15 16:00:00"
"60","0","10044","1060","2020/11/13 15:59:59","2020/11/02 16:00:00","bgm_M380A","0","2020/11/16 15:59:59","113201","bgm_M380A","500016","0","2020/11/20 15:59:59","1768","50","2020/10/29 16:00:00"
"60","10021","10045","1060","2020/11/21 15:59:59","2020/11/17 16:00:00","bgm_M245_02","0","2020/11/24 15:59:59","110501","bgm_M245","500713","0","2020/11/27 15:59:59","1768","50","2020/11/13 16:00:00"
"60","0","10046","1060","2020/12/15 15:59:59","2020/12/04 16:00:00","bgm_M393","0","2020/12/18 15:59:59","113501","bgm_M393","501091","0","2020/12/22 15:59:59","1768","50","2020/12/01 16:00:00"
"34","10023","10047","1060","2020/12/22 15:59:59","2020/12/18 16:00:00","bgm_M254","0","2020/12/25 15:59:59","110701","bgm_M254","500731","0","2020/12/27 15:59:59","1800","50","2020/12/14 16:00:00"
"60","0","10048","1060","2021/01/11 15:59:59","2020/12/31 16:00:00","bgm_M403","0","2021/01/14 15:59:59","113801","bgm_M403","500016","0","2021/01/18 15:59:59","1768","50","2020/12/28 16:00:00"
"60","10025","10049","1060","2021/01/22 15:59:59","2021/01/18 16:00:00","bgm_M265_Top","0","2021/01/25 15:59:59","111201","bgm_M265","505033","0","2021/01/27 15:59:59","1768","50","2021/01/15 16:00:00"
"60","0","10050","1060","2021/02/12 15:59:59","2021/02/01 16:00:00","bgm_M413","0","2021/02/15 15:59:59","114101","bgm_M413","501133","0","2021/02/19 15:59:59","1768","50","2021/01/29 16:00:00"
"60","10027","10051","1060","2021/02/23 15:59:59","2021/02/19 16:00:00","bgm_M273","0","2021/02/26 15:59:59","100501","bgm_M273","500836","0","2021/02/28 15:59:59","1800","50","2021/02/17 16:00:00"
"60","0","10052","1060","2021/03/13 15:59:59","2021/03/02 16:00:00","bgm_M421","0","2021/03/16 15:59:59","114201","bgm_M421","500016","0","2021/03/20 15:59:59","1768","50","2021/02/26 16:00:00"
"60","10017","10053","1060","2021/04/24 15:59:59","2021/04/16 16:00:00","bgm_M228","0","2021/04/27 15:59:59","109701","bgm_M228","500175","0","2021/04/30 15:59:59","1768","50","2021/04/14 16:00:00"
"60","0","10054","1060","2021/04/12 15:59:59","2021/04/01 16:00:00","bgm_M426","0","2021/04/15 15:59:59","114401","bgm_M426","501171","0","2021/04/19 15:59:59","1768","50","2021/03/30 16:00:00"
"60","10029","10055","1060","2021/03/21 15:59:59","2021/03/17 16:00:00","bgm_M281","0","2021/03/24 15:59:59","111601","bgm_M281","500880","0","2021/03/26 15:59:59","1768","50","2021/03/15 16:00:00"
"60","0","10056","1060","2021/05/15 15:59:59","2021/05/04 16:00:00","bgm_M435","0","2021/05/18 15:59:59","111801","bgm_M435","501160","0","2021/05/22 15:59:59","1768","50","2021/05/01 16:00:00"
"60","10031","10057","1060","2021/05/23 15:59:59","2021/05/19 16:00:00","bgm_M294","0","2021/05/26 15:59:59","112101","bgm_M294","500911","0","2021/05/28 14:59:59","1768","50","2021/05/17 16:00:00"
"60","0","10058","1060","2021/06/19 15:59:59","2021/06/02 16:00:00","bgm_M442A","0","2021/06/22 15:59:59","115601","bgm_M442A","500143","0","2021/06/26 15:59:59","1768","50","2021/05/31 16:00:00"
"60","0","10059","1060","2021/06/19 15:59:59","2021/06/12 16:00:00","bgm_M442B","0","2021/06/22 15:59:59","115601","bgm_M442B","501203","10058","2021/06/26 15:59:59","1768","50","2021/05/31 16:00:00"
"60","10033","10060","1060","2021/06/22 15:59:59","2021/06/18 16:00:00","bgm_M316","1","2021/06/25 15:59:59","112301","bgm_M316","500016","0","2021/06/27 15:59:59","1768","50","2021/06/16 16:00:00"
"60","0","10061","1060","2021/07/16 15:59:59","2021/07/05 16:00:00","bgm_M451","0","2021/07/19 15:59:59","115801","bgm_M451","500133","0","2021/07/23 15:59:59","1768","50","2021/07/02 16:00:00"
"60","10035","10062","1060","2021/08/22 15:59:59","2021/08/09 16:00:00","bgm_M330","0","2021/08/25 15:59:59","112401","bgm_M330","500175","0","2021/08/27 15:59:59","1768","50","2021/08/06 16:00:00"
"60","10036","10063","1060","2021/08/22 15:59:59","2021/08/17 16:00:00","bgm_M341","0","2021/08/25 15:59:59","112401","bgm_M341","500921","10062","2021/08/27 15:59:59","1768","50","2021/08/06 16:00:00"
"34","0","10064","1060","2021/08/13 15:59:59","2021/08/02 16:00:00","bgm_M457","0","2021/08/16 15:59:59","116201","bgm_M457","501260","0","2021/08/20 15:59:59","1768","50","2021/07/30 16:00:00"
"60","10038","10065","1060","2021/07/23 15:59:59","2021/07/19 16:00:00","bgm_M343","0","2021/07/26 15:59:59","111001","bgm_M343","500751","0","2021/07/28 15:59:59","1768","50","2021/07/16 16:00:00"
"60","0","10066","1060","2021/09/12 15:59:59","2021/09/01 16:00:00","bgm_M467","0","2021/09/15 15:59:59","116501","bgm_M467","500016","0","2021/09/19 15:59:59","1768","50","2021/08/30 16:00:00"
"60","10040","10067","1060","2021/09/21 15:59:59","2021/09/17 16:00:00","bgm_M351","0","2021/09/24 15:59:59","103301","bgm_M351","500990","0","2021/09/26 15:59:59","1768","50","2021/09/15 16:00:00"
"60","0","10068","1060","2021/10/12 15:59:59","2021/10/01 16:00:00","bgm_M478_Lofi","0","2021/10/15 15:59:59","116701","bgm_M478","500016","0","2021/10/19 15:59:59","1768","50","2021/09/28 16:00:00"
"60","10042","10069","1060","2021/10/22 15:59:59","2021/10/18 16:00:00","bgm_M375","0","2021/10/25 15:59:59","113001","bgm_M375","500016","0","2021/10/27 15:59:59","1768","50","2021/10/15 16:00:00"
"60","0","10070","1060","2021/11/12 15:59:59","2021/11/01 16:00:00","bgm_M486","0","2021/11/15 15:59:59","117101","bgm_M486","500016","0","2021/11/19 15:59:59","1768","50","2021/10/29 16:00:00"
"60","10044","10071","1060","2021/11/22 15:59:59","2021/11/18 16:00:00","bgm_M380A","0","2021/11/25 15:59:59","113201","bgm_M380A","500016","0","2021/11/27 15:59:59","1768","50","2021/11/16 16:00:00"
"60","0","10072","1060","2021/12/13 15:59:59","2021/12/02 16:00:00","bgm_M496","0","2021/12/16 15:59:59","117401","bgm_M496","501031","0","2021/12/20 15:59:59","1768","50","2021/11/29 16:00:00"
"60","10046","10073","1060","2021/12/21 15:59:59","2021/12/17 16:00:00","bgm_M393","0","2021/12/24 15:59:59","113501","bgm_M393","501091","0","2021/12/26 15:59:59","1768","50","2021/12/15 16:00:00"
"60","0","10074","1060","2022/01/14 15:59:59","2022/01/03 16:00:00","bgm_M508","0","2022/01/17 15:59:59","117501","bgm_M508","500016","0","2022/01/21 15:59:59","1768","50","2021/12/30 16:00:00"
"60","10048","10075","1060","2022/01/23 15:59:59","2022/01/19 16:00:00","bgm_M403","0","2022/01/26 15:59:59","113801","bgm_M403","500016","0","2022/01/28 15:59:59","1768","50","2022/01/17 16:00:00"
"60","0","10076","1060","2022/02/12 15:59:59","2022/02/01 16:00:00","bgm_M520","0","2022/02/15 15:59:59","117801","bgm_M520","505033","0","2022/02/19 15:59:59","1768","50","2022/01/30 16:00:00"
"60","10050","10077","1060","2022/02/20 15:59:59","2022/02/16 16:00:00","bgm_M413","0","2022/02/23 15:59:59","114101","bgm_M413","501133","0","2022/02/25 15:59:59","1768","50","2022/02/14 16:00:00"
"60","0","10078","1060","2022/03/12 15:59:59","2022/03/01 16:00:00","bgm_M527","0","2022/03/15 15:59:59","119001","bgm_M527","500016","0","2022/03/19 15:59:59","1768","50","2022/02/26 16:00:00"
"60","10052","10079","1060","2022/03/22 15:59:59","2022/03/18 16:00:00","bgm_M421","1","2022/03/25 15:59:59","114201","bgm_M421","500016","0","2022/03/27 15:59:59","1768","50","2022/03/16 16:00:00"
"60","0","10080","1060","2022/04/12 15:59:59","2022/04/01 16:00:00","bgm_M536","0","2022/04/15 15:59:59","119201","bgm_M536","500881","0","2022/04/19 15:59:59","1768","50","2022/03/28 16:00:00"
"60","10054","10081","1060","2022/04/22 15:59:59","2022/04/18 16:00:00","bgm_M426","0","2022/04/25 15:59:59","114401","bgm_M426","501171","0","2022/04/27 15:59:59","1768","50","2022/04/15 16:00:00"
"60","0","10082","1060","2022/05/13 15:59:59","2022/05/02 16:00:00","bgm_M543","0","2022/05/16 15:59:59","120801","bgm_M543","501483","0","2022/05/20 15:59:59","1768","50","2022/04/29 16:00:00"
"60","10056","10083","1060","2022/05/23 15:59:59","2022/05/19 16:00:00","bgm_M435","0","2022/05/26 15:59:59","111801","bgm_M435","501160","0","2022/05/28 15:59:59","1768","50","2022/05/16 16:00:00"
"60","0","10084","1060","2022/06/18 15:59:59","2022/06/01 16:00:00","bgm_M552","0","2022/06/21 15:59:59","106001","bgm_M552","510306","0","2022/06/25 15:59:59","1768","50","2022/05/30 16:00:00"
"60","0","10085","1060","2022/06/18 15:59:59","2022/06/08 16:00:00","bgm_M553","0","2022/06/21 15:59:59","121201","bgm_M553","510225","10084","2022/06/25 15:59:59","1768","50","2022/05/30 16:00:00"
"60","10058","10086","1060","2022/06/22 15:59:59","2022/06/13 16:00:00","bgm_M442A","0","2022/06/25 15:59:59","115601","bgm_M442A","500143","0","2022/06/29 15:59:59","1768","50","2022/06/10 16:00:00"
"60","10059","10087","1060","2022/06/22 15:59:59","2022/06/19 16:00:00","bgm_M442B","0","2022/06/25 15:59:59","115601","bgm_M442B","501203","10086","2022/06/29 15:59:59","1768","50","2022/06/10 16:00:00"
"60","0","10088","1060","2022/07/12 15:59:59","2022/07/01 16:00:00","bgm_M565","0","2022/07/15 15:59:59","121401","bgm_M565","500118","0","2022/07/19 15:59:59","1768","50","2022/06/28 16:00:00"
"60","10061","10089","1060","2022/07/23 15:59:59","2022/07/19 16:00:00","bgm_M451","0","2022/07/26 15:59:59","115801","bgm_M451","500133","0","2022/07/28 15:59:59","1768","50","2022/07/17 16:00:00"
"60","0","10090","1060","2022/08/12 15:59:59","2022/08/01 16:00:00","bgm_M574","1","2022/08/15 15:59:59","121601","bgm_M574","500016","0","2022/08/19 15:59:59","1768","50","2022/07/29 16:00:00"
"34","10064","10091","1060","2022/08/23 15:59:59","2022/08/19 16:00:00","bgm_M457","0","2022/08/26 15:59:59","116201","bgm_M457","501260","0","2022/08/28 15:59:59","1768","50","2022/08/17 16:00:00"
"60","0","10092","1060","2022/09/12 15:59:59","2022/09/01 16:00:00","bgm_M582","0","2022/09/15 15:59:59","122001","bgm_M582","500016","0","2022/09/19 15:59:59","1768","50","2022/08/29 16:00:00"
"60","10066","10093","1060","2022/09/23 15:59:59","2022/09/19 16:00:00","bgm_M467","0","2022/09/26 15:59:59","116501","bgm_M467","500016","0","2022/09/28 15:59:59","1768","50","2022/09/16 16:00:00"
"60","0","10094","1060","2022/10/13 15:59:59","2022/10/02 16:00:00","bgm_M595","0","2022/10/16 15:59:59","122101","bgm_M595","500016","0","2022/10/20 15:59:59","1768","50","2022/09/29 16:00:00"
"60","10068","10095","1060","2022/10/23 15:59:59","2022/10/19 16:00:00","bgm_M478_Lofi","0","2022/10/26 15:59:59","116701","bgm_M478","500016","0","2022/10/28 15:59:59","1768","50","2022/10/17 16:00:00"
"60","0","10096","1060","2022/11/12 15:59:59","2022/11/01 16:00:00","bgm_M601","0","2022/11/15 15:59:59","122401","bgm_M601","500016","0","2022/11/19 15:59:59","1768","50","2022/10/30 16:00:00"
"60","10070","10097","1060","2022/11/22 15:59:59","2022/11/18 16:00:00","bgm_M486","0","2022/11/25 15:59:59","117101","bgm_M486","500016","0","2022/11/27 15:59:59","1768","50","2022/11/16 16:00:00"
"60","0","10098","1060","2022/12/11 15:59:59","2022/12/01 16:00:00","bgm_M608","0","2022/12/15 15:59:59","122801","bgm_M608","500010","0","2022/12/19 15:59:59","1768","50","2022/11/29 16:00:00"
"60","10072","10099","1060","2022/12/23 15:59:59","2022/12/19 16:00:00","bgm_M496","0","2022/12/26 15:59:59","117401","bgm_M496","501031","0","2022/12/28 15:59:59","1768","50","2022/12/16 16:00:00"
"60","0","10100","1060","2023/01/12 15:59:59","2023/01/02 16:00:00","bgm_M618","0","2023/01/16 15:59:59","123101","bgm_M618","500016","0","2023/01/20 15:59:59","1768","50","2022/12/30 16:00:00"
"60","10074","10101","1060","2023/01/23 15:59:59","2023/01/19 16:00:00","bgm_M508","0","2023/01/26 15:59:59","117501","bgm_M508","500016","0","2023/01/28 15:59:59","1768","50","2023/01/17 16:00:00"
"60","0","10102","1060","2023/02/11 15:59:59","2023/02/01 16:00:00","bgm_M623","0","2023/02/15 15:59:59","123501","bgm_M623","500096","0","2023/02/19 15:59:59","1768","50","2023/01/30 16:00:00"
"60","10076","10103","1060","2023/02/21 15:59:59","2023/02/17 16:00:00","bgm_M520","0","2023/02/24 15:59:59","117801","bgm_M520","505033","0","2023/02/26 15:59:59","1768","50","2023/02/15 16:00:00"
"60","0","10104","1060","2023/03/11 15:59:59","2023/03/01 16:00:00","bgm_M630","0","2023/03/15 15:59:59","123901","bgm_M630","500096","0","2023/03/19 15:59:59","1768","50","2023/02/26 16:00:00"
"60","10078","10105","1060","2023/03/23 15:59:59","2023/03/19 16:00:00","bgm_M527","0","2023/03/26 15:59:59","119001","bgm_M527","500016","0","2023/03/28 15:59:59","1768","50","2023/03/17 16:00:00"
"60","0","10106","1060","2023/04/11 15:59:59","2023/04/01 16:00:00","bgm_M638","0","2023/04/15 15:59:59","124001","bgm_M638","501463","0","2023/04/19 15:59:59","1768","50","2023/03/30 16:00:00"
"60","10080","10107","1060","2023/04/21 15:59:59","2023/04/17 16:00:00","bgm_M536","0","2023/04/24 15:59:59","119201","bgm_M536","500881","0","2023/04/26 15:59:59","1768","50","2023/04/14 16:00:00"
"60","0","10108","1060","2023/05/13 15:59:59","2023/05/01 16:00:00","bgm_M647","0","2023/05/17 15:59:59","124701","bgm_M647","501884","0","2023/05/19 15:59:59","1768","50","2023/04/28 16:00:00"
"60","10082","10109","1060","2023/05/23 15:59:59","2023/05/19 16:00:00","bgm_M543","0","2023/05/26 15:59:59","120801","bgm_M543","501483","0","2023/05/28 15:59:59","1768","50","2023/05/17 16:00:00"
"60","0","10110","1060","2023/06/23 15:59:59","2023/06/01 16:00:00","bgm_M659","0","2023/06/27 15:59:59","125901","bgm_M659","500013","0","2023/06/29 15:59:59","1768","50","2023/05/29 16:00:00"
"60","0","10111","1060","2023/06/23 15:59:59","2023/06/08 16:00:00","bgm_M660","0","2023/06/27 15:59:59","125901","bgm_M660","501931","10110","2023/06/29 15:59:59","1768","50","2023/05/29 16:00:00"
"60","10084","10112","1060","2023/06/25 15:59:59","2023/06/16 16:00:00","bgm_M552","0","2023/06/29 15:59:59","106001","bgm_M552","510306","0","2023/06/30 15:59:59","1768","50","2023/06/11 16:00:00"
"60","10085","10113","1060","2023/06/25 15:59:59","2023/06/21 16:00:00","bgm_M553","0","2023/06/29 15:59:59","121201","bgm_M553","510225","10112","2023/06/30 15:59:59","1768","50","2023/06/11 16:00:00"
"60","0","10114","1060","2023/07/12 15:59:59","2023/07/02 16:00:00","bgm_M668","0","2023/07/16 15:59:59","125201","bgm_M668","501463","0","2023/07/20 15:59:59","1768","50","2023/06/28 16:00:00"
"60","10088","10115","1060","2023/07/23 15:59:59","2023/07/19 16:00:00","bgm_M565","0","2023/07/26 15:59:59","121401","bgm_M565","500118","0","2023/07/28 15:59:59","1768","50","2023/07/17 16:00:00"
"60","0","10116","1060","2023/08/11 15:59:59","2023/08/01 16:00:00","bgm_MC017","0","2023/08/15 15:59:59","125401","bgm_MC017","501683","0","2023/08/19 15:59:59","1768","50","2023/07/29 16:00:00"
"60","10090","10117","1060","2023/08/22 15:59:59","2023/08/18 16:00:00","bgm_M574","1","2023/08/25 15:59:59","121601","bgm_M574","500016","0","2023/08/28 15:59:59","1768","50","2023/08/16 16:00:00"
