75a3352c9b4bdb49964b8e8931660eebdabbd0ec3987292694c50fb0a3b9f8d8,bfb0ff3aab7abcd23ea4eb4ffe61f77dacf744fde44af47c9d24b77672900754,f3d149310c9b257064332de0bcf2cb538fea7d2a29e6938b6ad78e83d933a4a2,5a34587e73d48b3a1f859afa54cf69aa65ac2c7939080fc198322ee2314cc54c,5de6be5a59ccf93ae584b23524c8b2ca99034b1b30dde0c5bcb96a4ae3a523d1,601631470d10275552c647d7d318ec381cd92c22e0a6dbfb3c6e046f94ad3f7e,9aaf2f1635c18e4ccf2de1d00a9475cd461acb81060ff7b15b1dc2ef32441f63,58712cd8a230130b76a4fd058f6d91d1cd7542645da2518ca437106112670598,8d707c55109111d3aebc18336546b2889a77308f880815877a3d5e340a0217e1,facf2e97dbec3f2fea9c37dafc150ec26067e0d5cdf072fdeae671be70d96845,c4932c82e74544dcf9aad0176a58ed2899fbc03a6382d9b2ed40294454eb8730,967eb9aabd4fa8cdda54e7ac98dfa383ff9940399df15152d91af0c0bd1fbaf4,d00ca65cdd2650d6779f0791d4a547acb48fee446d5401fe0a93d2e2557067e4,d04799a157c4149828152c2cbcd33e8385fe655d2bf0940aa5ee5c430795679d,3a01aa5963b80ee60b1b6a8c910d76c13e57761123c8af94d22b88f55fd8efbc,1b136ba0ec0e44238dbf9f2f1b94d7b340c60d49f8a4d334429f736b9bc69f4b,b58899b8f2c4903b9ea39e348bc344b46e361e949d564dc99286ac4dbb12eae7,8ae221a2c0b5a9c6ddd1b04019d69ed1f3a51b5cb96d019777b80c9093894009
"91002","0","0","0","0","0","8","0","0","0","0","9500","9500","0","24","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","9600","9600","0","25","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","9700","9700","0","26","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","9800","9800","0","27","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","9900","9900","0","28","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10000","10000","0","29","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10100","10100","0","30","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10200","10200","0","31","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10300","10300","0","32","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10400","10400","0","33","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10500","10500","0","34","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10600","10600","0","35","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10700","10700","0","36","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10800","10800","0","37","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","10900","10900","0","38","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11000","11000","0","39","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11100","11100","0","40","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11200","11200","0","41","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11300","11300","0","42","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11400","11400","0","43","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11500","11500","0","44","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11600","11600","0","45","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11700","11700","0","46","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11800","11800","0","47","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","11900","11900","0","48","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12000","12000","0","49","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12100","12100","0","50","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12200","12200","0","51","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12300","12300","0","52","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12400","12400","0","53","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12500","12500","0","54","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12600","12600","0","55","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12700","12700","0","56","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12800","12800","0","57","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","12900","12900","0","58","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13000","13000","0","59","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13100","13100","0","60","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13200","13200","0","61","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13300","13300","0","62","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13400","13400","0","63","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13500","13500","0","64","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13600","13600","0","65","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13700","13700","0","66","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13800","13800","0","67","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","13900","13900","0","68","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14000","14000","0","69","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14100","14100","0","70","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14200","14200","0","71","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14300","14300","0","72","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14400","14400","0","73","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14500","14500","0","74","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14600","14600","0","75","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14700","14700","0","76","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14800","14800","0","77","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","14900","14900","0","78","30","0","0"
"91002","0","0","0","0","0","8","0","0","0","0","15000","15000","0","79","30","0","0"
