4eaadf4328a45be0a90214136d79967f9457278fb18d3f94f5f29bb6054472da,9b06e67813c7b8a3b84be9941bd94a1146a8a5813d619eca2041c85d26b46b60,e67ea9fd25897bb3d37f79f8a0fe74bfa49f4b8f6e35688763c302e3356f00e3,ad51e748084d3894930dda77a5dccd7486ed3ddc57dcd9fcede42248431c94c0,a8e7d2c61bb1ecb27a3d3f26c2a197974674da17cf1fe04eb93bf188319e21b6,e3879b48b9e69960f31f60391718469104f0bffd0321e048423d57b98f0450c9
"3003","180201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","103","2024/06/08 16:00:00","1013706"
"3002","180201","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","104","2024/06/08 16:00:00","1013706"
"3003","122601","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","105","2024/06/08 16:00:00","1013706"
"3002","122601","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","106","2024/06/08 16:00:00","1013706"
"3003","128901","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","107","2024/06/08 16:00:00","1013706"
"3002","128901","戰鬥開始90秒內，極大幅度提升\n物理防禦力，並使無法行動效果無效。","108","2024/06/08 16:00:00","1013706"
"3001","108901","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","109","2024/06/08 16:00:00","1013706"
"3002","108901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","110","2024/06/08 16:00:00","1013706"
"3001","114001","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","111","2024/06/08 16:00:00","1013706"
"3002","114001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","112","2024/06/08 16:00:00","1013706"
"3001","180301","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","113","2024/06/08 16:00:00","1013706"
"3002","180301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","114","2024/06/08 16:00:00","1013706"
"3001","122501","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","115","2024/06/08 16:00:00","1013706"
"3002","122501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","116","2024/06/08 16:00:00","1013706"
"3001","128801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","117","2024/06/08 16:00:00","1013706"
"3002","128801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","118","2024/06/08 16:00:00","1013706"
"3001","110801","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10140001","2024/07/01 16:00:00","1014006"
"3002","110801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10140002","2024/07/01 16:00:00","1014006"
"3005","110801","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","10140003","2024/07/01 16:00:00","1014006"
"3010","110801","戰鬥開始90秒內，\n特大幅度提升TP上升。","10140004","2024/07/01 16:00:00","1014006"
"3001","110901","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10140005","2024/07/01 16:00:00","1014006"
"3010","110901","戰鬥開始90秒內，極大幅度提升HP\n吸收，並賦予77【切嚕】","10140006","2024/07/01 16:00:00","1014006"
"3002","111001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10140007","2024/07/01 16:00:00","1014006"
"3005","111001","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","10140008","2024/07/01 16:00:00","1014006"
"3010","111001","戰鬥開始90秒內，\n特大幅度提升TP上升。","10140009","2024/07/01 16:00:00","1014006"
"3001","116201","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10140010","2024/07/01 16:00:00","1014006"
"3002","116201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10140011","2024/07/01 16:00:00","1014006"
"3005","116201","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","10140012","2024/07/01 16:00:00","1014006"
"3010","116201","戰鬥開始90秒內，\n特大幅度提升TP上升。","10140013","2024/07/01 16:00:00","1014006"
"3001","116301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10140014","2024/07/01 16:00:00","1014006"
"3010","116301","戰鬥開始90秒內，極大幅度提升HP\n吸收，並賦予40【切嚕】","10140015","2024/07/01 16:00:00","1014006"
"3002","116401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10140016","2024/07/01 16:00:00","1014006"
"3005","116401","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","10140017","2024/07/01 16:00:00","1014006"
"3010","116401","戰鬥開始90秒內，\n特大幅度提升TP上升。","10140018","2024/07/01 16:00:00","1014006"
"3002","129301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10140019","2024/07/04 16:00:00","1014006"
"3005","129301","戰鬥開始90秒內，賦予持續恢復HP\n的狀態","10140020","2024/07/04 16:00:00","1014006"
"3010","129301","戰鬥開始90秒內，\n特大幅度提升TP上升。","10140021","2024/07/04 16:00:00","1014006"
"3001","102701","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10142001","2024/08/01 16:00:00","1014206"
"3002","102701","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10142002","2024/08/01 16:00:00","1014206"
"3010","102701","戰鬥開始90秒內，大幅度提升TP上升。","10142003","2024/08/01 16:00:00","1014206"
"3001","104301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10142004","2024/08/01 16:00:00","1014206"
"3002","104301","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10142005","2024/08/01 16:00:00","1014206"
"3013","104301","賦予【狼牙的咆哮】","10142006","2024/08/01 16:00:00","1014206"
"3001","109001","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10142007","2024/08/01 16:00:00","1014206"
"3002","109001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10142008","2024/08/01 16:00:00","1014206"
"3006","109001","戰鬥開始90秒內，極大幅度提升物理\n暴擊時的傷害","10142009","2024/08/01 16:00:00","1014206"
"3001","117001","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10142010","2024/08/01 16:00:00","1014206"
"3002","117001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10142011","2024/08/01 16:00:00","1014206"
"3001","110401","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10142012","2024/08/01 16:00:00","1014206"
"3002","110401","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10142013","2024/08/01 16:00:00","1014206"
"3001","115901","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10142014","2024/08/01 16:00:00","1014206"
"3002","115901","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10142015","2024/08/01 16:00:00","1014206"
"3001","129801","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10142016","2024/08/01 16:00:00","1014206"
"3002","129801","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10142017","2024/08/01 16:00:00","1014206"
"3003","103601","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10144001","2024/09/01 16:00:00","1014406"
"3004","103601","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","10144002","2024/09/01 16:00:00","1014406"
"3010","103601","戰鬥開始90秒內，大幅度提升TP上升。","10144003","2024/09/01 16:00:00","1014406"
"3003","102501","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10144004","2024/09/01 16:00:00","1014406"
"3004","102501","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","10144005","2024/09/01 16:00:00","1014406"
"3014","102501","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","10144006","2024/09/01 16:00:00","1014406"
"3003","111101","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10144007","2024/09/01 16:00:00","1014406"
"3004","111101","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","10144008","2024/09/01 16:00:00","1014406"
"3010","111101","戰鬥開始90秒內，大幅度提升TP上升。","10144009","2024/09/01 16:00:00","1014406"
"3003","122701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10144010","2024/09/01 16:00:00","1014406"
"3004","122701","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","10144011","2024/09/01 16:00:00","1014406"
"3010","122701","戰鬥開始90秒內，大幅度提升TP上升。","10144012","2024/09/01 16:00:00","1014406"
"3003","130701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10144013","2024/09/04 16:00:00","1014406"
"3004","130701","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","10144014","2024/09/04 16:00:00","1014406"
"3010","130701","戰鬥開始90秒內，大幅度提升TP上升。","10144015","2024/09/04 16:00:00","1014406"
"3001","180801","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10144016","2024/09/01 16:00:00","1014406"
"3002","180801","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10144017","2024/09/01 16:00:00","1014406"
"3003","107701","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10144018","2024/09/01 16:00:00","1014406"
"3004","107701","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","10144019","2024/09/01 16:00:00","1014406"
"3014","107701","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","10144020","2024/09/01 16:00:00","1014406"
"3003","112101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10144021","2024/09/01 16:00:00","1014406"
"3004","112101","戰鬥開始90秒內，\n極大幅度提升魔法防禦力。","10144022","2024/09/01 16:00:00","1014406"
"3014","112101","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","10144023","2024/09/01 16:00:00","1014406"
"3003","101001","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10146001","2024/10/01 16:00:00","1014606"
"3002","101001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146002","2024/10/01 16:00:00","1014606"
"3013","101001","Boss的中毒無效","10146003","2024/10/01 16:00:00","1014606"
"3003","110601","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10146004","2024/10/01 16:00:00","1014606"
"3002","110601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146005","2024/10/01 16:00:00","1014606"
"3010","110601","戰鬥開始90秒內，特大幅度提升TP上升。","10146006","2024/10/01 16:00:00","1014606"
"3013","110601","Boss的中毒無效","10146007","2024/10/01 16:00:00","1014606"
"3002","116001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146008","2024/10/01 16:00:00","1014606"
"3013","116001","Boss的中毒無效","10146009","2024/10/01 16:00:00","1014606"
"3003","123101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10146010","2024/10/01 16:00:00","1014606"
"3002","123101","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10146011","2024/10/01 16:00:00","1014606"
"3010","123101","戰鬥開始90秒內，特大幅度提升TP上升。","10146012","2024/10/01 16:00:00","1014606"
"3003","131001","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10146013","2024/10/01 16:00:00","1014606"
"3002","131001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10146014","2024/10/01 16:00:00","1014606"
"3010","131001","戰鬥開始90秒內，特大幅度提升TP上升。","10146015","2024/10/01 16:00:00","1014606"
"3013","131001","Boss的中毒無效","10146016","2024/10/01 16:00:00","1014606"
"3001","102301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10146017","2024/10/01 16:00:00","1014606"
"3002","102301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146018","2024/10/01 16:00:00","1014606"
"3001","106601","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10146019","2024/10/01 16:00:00","1014606"
"3002","106601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146020","2024/10/01 16:00:00","1014606"
"3001","102101","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10146021","2024/10/01 16:00:00","1014606"
"3002","102101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146022","2024/10/01 16:00:00","1014606"
"3001","126401","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","10146023","2024/10/01 16:00:00","1014606"
"3002","126401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146024","2024/10/01 16:00:00","1014606"
"3003","126101","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10146025","2024/10/01 16:00:00","1014606"
"3002","126101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10146026","2024/10/01 16:00:00","1014606"
"3001","123301","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10148001","2024/11/01 16:00:00","1014806"
"3002","123301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10148002","2024/11/01 16:00:00","1014806"
"3014","123301","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","10148003","2024/11/01 16:00:00","1014806"
"3013","123301","Boss的領域效果無效","10148004","2024/11/01 16:00:00","1014806"
"3003","118201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10148005","2024/11/01 16:00:00","1014806"
"3002","118201","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10148006","2024/11/01 16:00:00","1014806"
"3003","118101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10148007","2024/11/01 16:00:00","1014806"
"3002","118101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10148008","2024/11/01 16:00:00","1014806"
"3013","118101","Boss的領域效果無效","10148009","2024/11/01 16:00:00","1014806"
"3001","125801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10148010","2024/11/01 16:00:00","1014806"
"3002","125801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10148011","2024/11/01 16:00:00","1014806"
"3013","125801","Boss的領域效果無效","10148012","2024/11/01 16:00:00","1014806"
"3001","131101","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10148013","2024/11/01 16:00:00","1014806"
"3002","131101","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10148014","2024/11/01 16:00:00","1014806"
"3014","131101","戰鬥開始90秒內，賦予持續恢復TP\n的狀態","10148015","2024/11/01 16:00:00","1014806"
"3013","131101","Boss的領域效果無效","10148016","2024/11/01 16:00:00","1014806"
"3003","131201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10148017","2024/11/04 16:00:00","1014806"
"3002","131201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10148018","2024/11/04 16:00:00","1014806"
"3003","126901","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","10148019","2024/11/01 16:00:00","1014806"
"3002","126901","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","10148020","2024/11/01 16:00:00","1014806"
"3002","123001","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150001","2024/12/01 16:00:00","1015006"
"3010","123001","戰鬥開始90秒內，\n特大幅度提升TP上升。","10150002","2024/12/01 16:00:00","1015006"
"3013","123001","Boss的環境效果無效","10150003","2024/12/01 16:00:00","1015006"
"3003","106701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10150004","2024/12/01 16:00:00","1015006"
"3002","106701","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150005","2024/12/01 16:00:00","1015006"
"3010","106701","戰鬥開始90秒內，\n特大幅度提升TP上升。","10150006","2024/12/01 16:00:00","1015006"
"3013","106701","Boss的環境效果無效","10150007","2024/12/01 16:00:00","1015006"
"3003","131701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","10150008","2024/12/01 16:00:00","1015006"
"3002","131701","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","10150009","2024/12/01 16:00:00","1015006"
"3010","131701","戰鬥開始90秒內，\n特大幅度提升TP上升。","10150010","2024/12/01 16:00:00","1015006"
"3013","131701","Boss的環境效果無效","10150011","2024/12/01 16:00:00","1015006"
"3001","127001","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10150012","2024/12/01 16:00:00","1015006"
"3013","127001","Boss的環境效果無效","10150013","2024/12/01 16:00:00","1015006"
"3001","113601","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","10150014","2024/12/01 16:00:00","1015006"
