d2e0b365a52b9ca2b2c18af3c3a89e91871927e2c74f392f4fdfb2857e02d1c5,0398dcb844f5e16691400954e4d152a8e4371553ebd16a01874afc1fca34a538,7ea41c31ae0096a68aed641695bdbefaaa51280cf03159b7d252924b711b8be0,5c87b88b51c42c1a7cb8b0e3c8eb1dacdff2bd449505b70103ccca6a35c642f8,5e430331f8e01c583289d84e009b4e9260ff4dd72f83faa3496d13d6a61794fc,532fd511ac8396dfe19b0260dbb6b373570b48e5f3159067309d2a2264518810,b1aacf987055c91159ac67dd45c11868ec6857a2a62b8761445404ddc8d26f13,e4582b7633380909a677bc1c3c698135c2a3b8d840cff7b87e582b1dd7d6c958,b8e28a8b3fcf8ea7016f3ae083ae3e7579e866966da14ea3d1f78993ccd9eeb9,c8734760ad7a80ab40ce6845181b2b17d5a9b0466cab6b4ed74fbb96403f8518,6e57fce14dc4e26914be930d546a118d7c76e5547998fa55499531d6c484e3d3,7b64879553c440c4ee0ee64e175c76a0699c9fb95a4e759a46c791db916d2294,858c55beda64b0a8504d0d6a1dc2796685e7d854d3b65d5fece4461c7b256eec,c65d4ef04fd4175513a53fd528dfee0a2a99d48b2aaeb92809400c5079bcd13f,e6030f9f7b1d01bb2e4918b4f7ec0495136a86b5ac2bfd6ab7ad4644bc7162ed,303b46d269fb82da9db8fb2837a7861ccf67dee6e6f84d0e334a8be9e8f94ab9,828c5fd26651f2298bb4ac497b0cc94d33a691b263c9cea84b3cd3cd02f39954,f912ae47341a7c3973474ed250425729900ad43530bc53fd55bfa6b10a68042e,0036c1bcd0e005ecdc9639195719566fb288d5b034b50a00c57fc128b598f8b1,208bb7049e2976d0d9531ce3a1a09933ce285c0fe7b604fe2657438c39902563,c75ef26e65a1ed622acd804bda601de255c13f99039d75bd90f60fda491bdd7d,7733ae8a2f21c61f7bbfd0842498a8fa8c76e8231696d9d433c0d5e9072e5f62
"0","0","0","114613","0","35000","10","0","0","0","0","0","0","0","0","0","0","0","104613","0","0","0"
"0","0","0","115011","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105011","0","0","0"
"0","0","0","125012","1","45000","5","104012","1","0","0","0","0","0","104011","0","0","0","105012","0","0","0"
"0","0","0","125013","1","50000","5","104431","1","0","0","0","0","0","103013","0","0","0","105013","0","0","0"
"0","0","0","125014","1","55000","5","104194","1","0","0","0","0","0","104013","0","0","0","105014","0","0","0"
"0","0","0","125015","1","55000","5","104164","1","0","0","0","0","0","104312","0","0","0","105015","0","0","0"
"0","0","0","125016","1","55000","5","104312","1","0","0","0","0","0","103012","0","0","0","105016","0","0","0"
"0","0","0","125017","1","55000","5","104071","1","0","0","0","0","0","103011","0","0","0","105017","0","0","0"
"0","0","0","115041","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105041","0","0","0"
"0","0","0","115042","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105042","0","0","0"
"0","0","0","125043","1","50000","5","104191","1","0","0","0","0","0","104042","0","0","0","105043","0","0","0"
"0","0","0","125044","1","55000","5","104553","1","0","0","0","0","0","104043","0","0","0","105044","0","0","0"
"0","0","0","125045","1","55000","5","104373","1","0","0","0","0","0","104041","0","0","0","105045","0","0","0"
"0","0","0","125046","1","55000","5","104042","1","0","0","0","0","0","103041","0","0","0","105046","0","0","0"
"0","0","0","115047","0","55000","10","104072","1","0","0","0","0","0","0","0","0","0","105047","0","0","0"
"0","0","0","115071","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105071","0","0","0"
"0","0","0","125072","1","45000","5","104071","1","103553","1","0","0","0","104551","0","0","0","105072","0","0","0"
"0","0","0","115073","0","50000","10","0","0","0","0","0","0","0","0","0","0","0","105073","0","0","0"
"0","0","0","125074","1","55000","5","104104","1","0","0","0","0","0","104073","0","0","0","105074","0","0","0"
"0","0","0","125075","1","55000","5","104014","1","0","0","0","0","0","104551","0","0","0","105075","0","0","0"
"0","0","0","125076","1","55000","5","104012","1","0","0","0","0","0","103491","0","0","0","105076","0","0","0"
"0","0","0","115077","0","55000","10","104551","1","0","0","0","0","0","0","0","0","0","105077","0","0","0"
"0","0","0","125101","1","40000","5","104102","1","0","0","0","0","0","104582","0","0","0","105101","0","0","0"
"0","0","0","115102","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105102","0","0","0"
"0","0","0","125103","1","50000","5","103101","1","0","0","0","0","0","104013","0","0","0","105103","0","0","0"
"0","0","0","115104","0","55000","10","104101","1","0","0","0","0","0","0","0","0","0","105104","0","0","0"
"0","0","0","115105","0","55000","10","104104","1","0","0","0","0","0","0","0","0","0","105105","0","0","0"
"0","0","0","115106","0","55000","10","104101","1","0","0","0","0","0","0","0","0","0","105106","0","0","0"
"0","0","0","125107","1","55000","5","104102","1","0","0","0","0","0","103551","0","0","0","105107","0","0","0"
"0","0","0","125131","1","40000","5","104133","1","103552","1","0","0","0","103131","0","0","0","105131","0","0","0"
"0","0","0","115132","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105132","0","0","0"
"0","0","0","115133","0","50000","10","0","0","0","0","0","0","0","0","0","0","0","105133","0","0","0"
"0","0","0","125134","1","55000","5","104134","1","0","0","0","0","0","104133","0","0","0","105134","0","0","0"
"0","0","0","115135","0","55000","10","104013","1","0","0","0","0","0","0","0","0","0","105135","0","0","0"
"0","0","0","115136","0","55000","10","104133","1","0","0","0","0","0","0","0","0","0","105136","0","0","0"
"0","0","0","115137","0","55000","10","104342","1","0","0","0","0","0","0","0","0","0","105137","0","0","0"
"0","0","0","115161","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105161","0","0","0"
"0","0","0","125162","1","45000","5","104162","1","0","0","0","0","0","103552","0","0","0","105162","0","0","0"
"0","0","0","115163","0","50000","10","0","0","0","0","0","0","0","0","0","0","0","105163","0","0","0"
"0","0","0","125164","1","55000","5","104164","1","0","0","0","0","0","104313","0","0","0","105164","0","0","0"
"0","0","0","115165","0","55000","10","104553","1","0","0","0","0","0","0","0","0","0","105165","0","0","0"
"0","0","0","115166","0","55000","10","104162","1","0","0","0","0","0","0","0","0","0","105166","0","0","0"
"0","0","0","125167","1","55000","5","104222","1","0","0","0","0","0","103161","0","0","0","105167","0","0","0"
"0","0","0","125191","1","40000","5","104191","1","0","0","0","0","0","104462","0","0","0","105191","0","0","0"
"0","0","0","115192","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105192","0","0","0"
"0","0","0","125193","1","50000","5","104192","1","0","0","0","0","0","103614","0","0","0","105193","0","0","0"
"0","0","0","115194","0","55000","10","104192","1","0","0","0","0","0","0","0","0","0","105194","0","0","0"
"0","0","0","125195","1","55000","5","104193","1","0","0","0","0","0","103191","0","0","0","105195","0","0","0"
"0","0","0","115196","0","55000","10","104191","1","0","0","0","0","0","0","0","0","0","105196","0","0","0"
"0","0","0","115197","0","55000","10","104192","1","0","0","0","0","0","0","0","0","0","105197","0","0","0"
"0","0","0","115221","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105221","0","0","0"
"0","0","0","115222","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105222","0","0","0"
"0","0","0","125223","1","50000","5","104222","1","0","0","0","0","0","104131","0","0","0","105223","0","0","0"
"0","0","0","125224","1","55000","5","104314","1","0","0","0","0","0","104223","0","0","0","105224","0","0","0"
"0","0","0","115225","0","55000","10","104224","1","0","0","0","0","0","0","0","0","0","105225","0","0","0"
"0","0","0","125226","1","55000","5","104041","1","0","0","0","0","0","103222","0","0","0","105226","0","0","0"
"0","0","0","125227","1","55000","5","104131","1","0","0","0","0","0","103221","0","0","0","105227","0","0","0"
"0","0","0","115251","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105251","0","0","0"
"0","0","0","125252","1","45000","5","104252","1","0","0","0","0","0","103252","0","0","0","105252","0","0","0"
"0","0","0","125253","1","50000","5","104252","1","0","0","0","0","0","104611","0","0","0","105253","0","0","0"
"0","0","0","115254","0","55000","10","104251","1","0","0","0","0","0","0","0","0","0","105254","0","0","0"
"0","0","0","125255","1","55000","5","104433","1","0","0","0","0","0","104253","0","0","0","105255","0","0","0"
"0","0","0","125256","1","55000","5","104252","1","0","0","0","0","0","103553","0","0","0","105256","0","0","0"
"0","0","0","125257","1","55000","5","104522","1","0","0","0","0","0","103251","0","0","0","105257","0","0","0"
"0","0","0","125281","1","40000","5","104283","1","0","1","0","0","0","103072","0","0","0","105281","0","0","0"
"0","0","0","125282","1","45000","5","104282","1","0","0","0","0","0","103013","0","0","0","105282","0","0","0"
"0","0","0","125283","1","50000","5","104134","1","0","0","0","0","0","103282","0","0","0","105283","0","0","0"
"0","0","0","115284","0","55000","10","104072","1","0","0","0","0","0","0","0","0","0","105284","0","0","0"
"0","0","0","125285","1","55000","5","104343","1","0","0","0","0","0","103583","0","0","0","105285","0","0","0"
"0","0","0","125286","1","55000","5","104011","1","0","0","0","0","0","103281","0","0","0","105286","0","0","0"
"0","0","0","125287","1","55000","5","104311","1","0","0","0","0","0","103612","0","0","0","105287","0","0","0"
"0","0","0","125311","1","40000","5","104313","1","0","1","0","0","0","104431","0","0","0","105311","0","0","0"
"0","0","0","125312","1","45000","5","104311","1","0","0","0","0","0","103192","0","0","0","105312","0","0","0"
"0","0","0","125313","1","50000","5","104313","1","0","0","0","0","0","104491","0","0","0","105313","0","0","0"
"0","0","0","125314","1","55000","5","104193","1","0","0","0","0","0","104312","0","0","0","105314","0","0","0"
"0","0","0","115315","0","55000","10","104282","1","0","0","0","0","0","0","0","0","0","105315","0","0","0"
"0","0","0","115316","0","55000","10","104161","1","0","0","0","0","0","0","0","0","0","105316","0","0","0"
"0","0","0","115317","0","55000","10","104191","1","0","0","0","0","0","0","0","0","0","105317","0","0","0"
"0","0","0","125341","1","40000","5","104343","1","0","1","0","0","0","104491","0","0","0","105341","0","0","0"
"0","0","0","125342","1","45000","5","104611","1","0","0","0","0","0","103343","0","0","0","105342","0","0","0"
"0","0","0","125343","1","50000","5","104044","1","0","0","0","0","0","103342","0","0","0","105343","0","0","0"
"0","0","0","115344","0","55000","10","104043","1","0","0","0","0","0","0","0","0","0","105344","0","0","0"
"0","0","0","125345","1","55000","5","104463","1","0","0","0","0","0","104342","0","0","0","105345","0","0","0"
"0","0","0","115346","0","55000","10","103252","1","0","0","0","0","0","0","0","0","0","105346","0","0","0"
"0","0","0","125347","1","55000","5","104521","1","0","0","0","0","0","103192","0","0","0","105347","0","0","0"
"0","0","0","125371","1","40000","5","104552","1","0","1","0","0","0","104372","0","0","0","105371","0","0","0"
"0","0","0","125372","1","45000","5","104342","1","0","0","0","0","0","103222","0","0","0","105372","0","0","0"
"0","0","0","125373","1","50000","5","104613","1","0","0","0","0","0","104371","0","0","0","105373","0","0","0"
"0","0","0","125374","1","55000","5","104373","1","0","0","0","0","0","104372","0","0","0","105374","0","0","0"
"0","0","0","115375","0","55000","10","104222","1","0","0","0","0","0","0","0","0","0","105375","0","0","0"
"0","0","0","125376","1","55000","5","104372","1","0","0","0","0","0","103461","0","0","0","105376","0","0","0"
"0","0","0","125377","1","55000","5","104252","1","0","0","0","0","0","103341","0","0","0","105377","0","0","0"
"0","0","0","125401","1","40000","5","104402","1","103343","1","0","0","0","103401","0","0","0","105401","0","0","0"
"0","0","0","115402","0","45000","10","104402","1","0","0","0","0","0","0","0","0","0","105402","0","0","0"
"0","0","0","115403","0","55000","10","104162","1","0","0","0","0","0","0","0","0","0","105403","0","0","0"
"0","0","0","125431","1","45000","5","104432","1","0","0","0","0","0","103132","0","0","0","105431","0","0","0"
"0","0","0","115432","0","55000","10","104132","1","0","0","0","0","0","0","0","0","0","105432","0","0","0"
"0","0","0","115433","0","55000","10","104432","1","0","0","0","0","0","0","0","0","0","105433","0","0","0"
"0","0","0","125462","1","50000","5","104463","1","0","0","0","0","0","103371","0","0","0","105462","0","0","0"
"0","0","0","125463","1","50000","5","104523","1","0","0","0","0","0","104431","0","0","0","105463","0","0","0"
"0","0","0","115464","0","55000","10","104041","1","0","0","0","0","0","0","0","0","0","105464","0","0","0"
"0","0","0","125491","1","50000","5","104072","1","0","0","0","0","0","103522","0","0","0","105491","0","0","0"
"0","0","0","125521","1","40000","5","104523","1","0","1","0","0","0","103222","0","0","0","105521","0","0","0"
"0","0","0","125522","1","45000","5","104522","1","0","0","0","0","0","103583","0","0","0","105522","0","0","0"
"0","0","0","125523","1","55000","5","104344","1","0","0","0","0","0","104522","0","0","0","105523","0","0","0"
"0","0","0","125524","1","55000","5","104132","1","0","0","0","0","0","103522","0","0","0","105524","0","0","0"
"0","0","0","115551","0","40000","10","0","0","0","0","0","0","0","0","0","0","0","105551","0","0","0"
"0","0","0","115552","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105552","0","0","0"
"0","0","0","115553","0","45000","10","0","0","0","0","0","0","0","0","0","0","0","105553","0","0","0"
