190b87e437f3cb0aa339f08456d8133927e725a9a15364ea5df1590e650533a5,4bfebf474b9a2b6cc7ada4762cc70c2047bc468fc1efb3b309af11b24f0c8e14,7cfe36187bc2f1eff6de5b3325de0626d974d5f4fcd0fbe33c52da74609a6691,13cbf9f703c500b102063ab8d9b2d49a653fb02e850aed6247bc91ea8bd0076f,2bf10be51cdae487b24e20b7463f8ffcb4dc3065d1d29b44a35d46114500d683,ae2fbfb8bf7c65e43b50f8e905c7631e9109484ad3fbc657af7ee7cbcc670740,678a00f871169e9d3f17841a2ef15df83e74abeb1d80899949995b2c02eee92f,ed2c66d0e9c0497c99d7fe97811eb760416aa5f75000e40645b945f9e6ab3d88,f9efbb88e4cb89bb85ec0ce8282dd50d38c21658e4da5fbcc8bcb4bbfea9d9ca,e4eb7f20b27b1ec33df6332af6e6bbe7d2ba7523a1801cf480e489f7486222a1,43c89068160e6e462f5dfca7449e258ae7c37d6fe3b70b430807c629c5bd0c71,8c01a9b70823dd357ccf233a93b52c9b160e3412c6d56f60d1782ba9cf72f9d3,11fc6c8683373ea34de667ca6a83caa4ec6e511e1ef3bcfd9dedf72fa56912b8,d9f745765278456d72da40f07ca6f5a602e24be31bdc12b5eb5b814d1d0eca17,8927ac59b8b23e27584f591e5f4788226d9f24700448ab731d201dd6456184b1,87be5c18725fefac8a43a916faf887f119621c849ab2433446dbde15110a2b2e,131ca943e8a0b8bc63a886771846cf0512c0b22cfb6c53db4beac235a02dc7bc,5d714daff71d409fec5a63bef9c4309d66250ef42175096182b2f00c8fd04ab3,95761cdcddfe4add3799e04a3f91bd9b24faafb410d6718ec8c6335955e060ab,53b20f71c36e8d6b474002a0f56631d4e16c5034d2eb52b22bfaf7fa141f87bd,b7f41351c670c8ff66b6505d78d62de91b48b950386dd2f389f02fe4d2c21c64,01345644ecc6cf7ba55843e649940cc1f3dd243bc0cf2a7c4dd6a6275d164a69,4f77066e1f04af54512df1f94c0c3b44a62437234a1d4fb2fd71a400dfc5e17c,5144f012dc420a204fefb3dfe0c8228e3b9c376de9367b59b5955a86fef8564d,01e5bdd7912da2d953e2d4a10d070794bfb38f860e19febfc5fa5930e3a1263f
"0","0","0","25","0","0","0","0","25001","0","100401","0","0","0","15","0","270","0","0","4","0","12","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","100401","0","1","0","15","0","320","0","5","5","0","15","600000","3","10"
"0","0","0","50","0","1500","0","0","32005","0","100501","0","1","0","18","0","0","0","3","1","0","0","100000","1","0"
"0","0","0","50","0","1000","0","0","31005","0","100501","0","1","0","11","0","0","0","2","1","0","0","100000","2","0"
"0","0","0","10","0","0","2","0","25001","0","100501","0","0","0","15","0","40","0","0","1","0","2","100000","3","0"
"0","0","0","15","0","0","4","0","25001","0","100501","0","0","0","15","0","80","0","0","2","0","4","200000","3","0"
"0","0","0","20","0","0","6","0","25001","0","100501","0","0","0","15","0","120","0","0","3","0","6","400000","3","0"
"0","0","0","25","0","0","8","0","25001","0","100501","0","0","0","15","0","160","0","0","4","0","8","500000","3","0"
"0","0","0","30","0","0","10","0","25001","0","100501","0","1","0","15","0","200","0","5","5","0","10","600000","3","0"
"0","0","0","50","0","0","0","0","32006","0","100601","10","1","0","18","160","0","0","3","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31006","0","100601","5","1","0","11","80","0","0","2","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","100601","0","0","0","15","90","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","100601","5","0","0","15","180","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","100601","10","0","0","15","270","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","100601","15","0","0","15","360","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","100601","20","1","0","15","450","0","0","5","5","0","0","600000","3","0"
"0","0","0","50","0","1500","0","0","32007","0","100701","0","1","0","18","0","0","0","0","1","0","10","100000","1","4"
"0","0","0","50","0","1000","0","0","31007","0","100701","0","1","0","11","0","0","0","0","1","0","15","100000","2","5"
"0","0","0","10","0","0","0","0","25001","0","100701","0","0","0","15","0","0","0","0","1","0","6","100000","3","2"
"0","0","0","15","0","0","0","0","25001","0","100701","0","0","0","15","0","0","0","0","2","0","12","200000","3","4"
"0","0","0","20","0","0","0","0","25001","0","100701","0","0","0","15","0","0","0","0","3","0","18","400000","3","6"
"0","0","0","25","0","0","0","0","25001","0","100701","0","0","0","15","0","0","0","0","4","0","24","500000","3","8"
"0","0","0","30","0","0","0","0","25001","0","100701","0","1","0","15","0","0","0","0","5","0","30","600000","3","10"
"0","0","0","50","0","0","0","0","32008","0","100801","0","1","0","18","240","0","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31008","0","100801","0","1","0","11","120","0","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","100801","5","0","0","15","130","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","100801","10","0","0","15","260","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","100801","15","0","0","15","390","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","100801","20","0","0","15","520","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","100801","25","1","0","15","650","0","0","2","5","1","0","600000","3","0"
"0","0","0","50","0","0","0","0","32009","0","100901","10","1","0","18","360","0","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31009","0","100901","10","1","0","11","180","0","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","100901","10","0","0","15","180","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","100901","20","0","0","15","360","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","100901","20","0","0","15","540","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","100901","30","0","0","15","720","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","100901","50","1","0","15","900","0","0","2","5","0","0","600000","3","0"
"10","0","0","50","0","0","0","0","32010","0","101001","0","1","0","18","100","0","0","0","1","0","0","100000","1","0"
"10","0","0","50","0","0","0","0","31010","0","101001","0","1","0","11","60","0","0","0","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","101001","0","0","0","15","20","0","0","0","1","0","2","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","101001","0","0","0","15","40","0","0","0","2","0","4","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","101001","0","0","0","15","60","0","0","0","3","0","6","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","101001","0","0","0","15","80","0","0","0","4","0","8","500000","3","0"
"10","0","0","30","0","0","0","0","25001","0","101001","0","1","0","15","100","0","0","0","5","0","10","600000","3","0"
"0","0","0","50","0","0","0","0","32011","0","101101","0","1","0","18","0","160","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31011","0","101101","0","1","0","11","0","80","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","101101","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","10","101101","0","0","0","15","0","200","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","20","101101","0","0","0","15","0","300","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","30","101101","0","0","0","15","0","400","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","40","101101","0","1","0","15","0","500","2","2","5","0","0","600000","3","0"
"0","0","0","50","0","0","0","0","32012","0","101201","10","1","0","18","160","0","0","3","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31012","0","101201","5","1","0","11","80","0","0","2","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","101201","5","0","0","15","100","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","101201","10","0","0","15","200","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","101201","15","0","0","15","300","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","101201","20","0","0","15","400","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","101201","25","1","0","15","500","0","2","0","5","0","0","600000","3","0"
"0","0","0","50","0","0","0","0","32013","0","101301","10","1","0","18","160","0","0","3","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31013","0","101301","5","1","0","11","80","0","0","2","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","101301","5","0","0","15","85","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","101301","10","0","0","15","170","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","101301","15","0","0","15","255","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","101301","20","0","0","15","340","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","101301","25","1","0","15","425","0","2","5","5","0","0","600000","3","0"
"0","0","0","50","0","0","0","0","32014","0","101401","0","1","0","18","240","0","0","0","1","0","25","100000","1","0"
"0","0","0","50","0","0","25","0","31014","0","101401","0","1","0","11","120","0","0","0","1","0","0","100000","2","0"
"0","0","0","10","0","0","4","0","25001","0","101401","0","0","0","15","130","0","0","0","1","0","4","100000","3","0"
"0","0","0","15","0","0","8","0","25001","0","101401","0","0","0","15","260","0","0","0","2","0","8","200000","3","0"
"0","0","0","20","0","0","12","0","25001","0","101401","0","0","0","15","390","0","0","0","3","0","12","400000","3","0"
"0","0","0","25","0","0","16","0","25001","0","101401","0","0","0","15","520","0","0","0","4","0","16","500000","3","0"
"0","0","0","30","0","0","18","0","25001","0","101401","0","1","0","15","650","0","0","0","5","0","18","600000","3","0"
"0","0","0","50","0","0","0","0","32015","0","101501","0","1","0","18","160","0","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31015","0","101501","0","1","0","11","80","0","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","101501","0","0","0","15","100","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","101501","0","0","0","15","220","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","101501","0","0","0","15","330","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","101501","0","0","0","15","440","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","101501","0","1","0","15","550","0","0","2","5","0","0","600000","3","0"
"0","0","0","50","0","0","0","0","32016","0","101601","0","1","0","18","0","160","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31016","0","101601","0","1","0","11","0","80","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","101601","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","101601","0","0","0","15","0","220","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","101601","0","0","0","15","0","330","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","101601","0","0","0","15","0","440","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","101601","0","1","0","15","0","550","0","2","5","0","0","600000","3","0"
"0","0","0","50","0","0","0","0","32017","0","101701","0","1","0","18","0","160","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31017","0","101701","0","1","0","11","0","80","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","101701","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","101701","0","0","0","15","0","220","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","101701","0","0","0","15","0","330","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","101701","0","0","0","15","0","440","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","101701","0","1","0","15","0","500","2","2","5","0","0","600000","3","0"
"0","0","0","50","0","0","5","0","32018","0","101801","0","1","0","18","100","0","0","0","1","0","5","100000","1","0"
"0","0","0","50","0","170","2","0","31018","0","101801","0","1","0","11","60","0","0","0","1","0","1","100000","2","0"
"0","0","0","10","0","0","1","0","25001","0","101801","0","0","0","15","20","0","0","0","1","0","1","100000","3","0"
"0","0","0","15","0","0","2","0","25001","0","101801","0","0","0","15","40","0","0","0","2","0","2","200000","3","0"
"0","0","0","20","0","0","3","0","25001","0","101801","0","0","0","15","60","0","0","0","3","0","3","400000","3","0"
"0","0","0","25","0","0","4","0","25001","0","101801","0","0","0","15","80","0","0","0","4","0","4","500000","3","0"
"0","0","0","30","0","0","7","0","25001","0","101801","0","1","0","15","100","0","0","2","5","0","6","600000","3","0"
"0","0","0","0","0","0","0","0","0","0","101901","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","0","0","101901","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"0","0","0","0","0","0","0","0","0","0","101901","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"0","0","0","50","0","0","0","0","32020","30","102001","0","1","0","18","0","160","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31020","15","102001","0","1","0","11","0","120","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","102001","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","10","102001","0","0","0","15","0","200","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","20","102001","0","0","0","15","0","300","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","30","102001","0","0","0","15","0","400","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","50","102001","0","1","10","15","0","450","0","2","5","0","0","600000","3","0"
"0","0","0","50","0","0","0","0","32021","0","102101","0","1","0","18","0","95","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31021","0","102101","0","1","0","11","0","55","0","5","1","0","0","100000","2","0"
"0","0","0","10","0","0","3","0","25001","0","102101","0","0","0","15","0","0","0","0","1","0","4","100000","3","0"
"0","0","0","15","0","0","6","0","25001","0","102101","0","0","0","15","0","10","0","0","2","0","8","200000","3","0"
"0","0","0","20","0","0","9","0","25001","0","102101","0","0","0","15","0","20","0","0","3","0","12","400000","3","0"
"0","0","0","25","0","0","12","0","25001","0","102101","0","0","0","15","0","30","0","0","4","0","16","500000","3","0"
"0","0","0","30","0","0","15","0","25001","0","102101","0","1","15","15","0","40","0","0","5","0","20","600000","3","0"
"0","0","0","50","0","0","0","0","32022","0","102201","10","1","0","18","160","0","0","3","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31022","0","102201","5","1","0","11","80","0","0","2","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","102201","0","0","0","15","90","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","102201","5","0","0","15","180","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","102201","10","0","0","15","270","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","102201","15","0","0","15","360","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","102201","20","1","0","15","450","0","0","5","5","0","0","600000","3","0"
"0","0","0","50","0","0","5","0","32023","0","102301","0","1","0","18","0","100","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31023","0","102301","0","1","0","11","0","0","0","5","1","0","5","100000","2","0"
"0","0","0","10","0","0","5","0","25001","0","102301","0","0","0","15","0","0","0","0","1","0","5","100000","3","0"
"0","0","0","15","0","0","10","0","25001","0","102301","0","0","0","15","0","0","0","0","2","0","10","200000","3","0"
"0","0","0","20","0","0","15","0","25001","0","102301","0","0","0","15","0","0","0","0","3","0","15","400000","3","0"
"0","0","0","25","0","0","20","0","25001","0","102301","0","0","0","15","0","0","0","0","4","0","20","500000","3","0"
"0","0","0","30","0","0","25","0","25001","0","102301","0","1","0","15","0","0","0","0","5","0","25","600000","3","0"
"0","0","0","0","0","0","0","0","0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"0","0","0","0","0","0","0","0","0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"0","0","0","0","0","0","0","0","0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"0","0","0","50","0","0","0","0","32025","0","102501","10","1","0","18","160","0","0","3","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31025","0","102501","5","1","0","11","80","0","0","2","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","102501","5","0","0","15","100","0","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","102501","10","0","0","15","200","0","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","102501","15","0","0","15","300","0","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","102501","20","0","0","15","400","0","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","102501","25","1","0","15","500","0","2","0","5","0","0","600000","3","0"
"10","0","0","50","0","0","0","0","32026","0","102601","0","1","0","18","0","200","0","5","1","0","0","100000","1","0"
"10","0","0","50","0","0","0","0","31026","0","102601","0","1","0","11","0","100","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","2","0","25001","0","102601","0","0","0","15","0","50","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","4","0","25001","0","102601","0","0","0","15","0","100","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","6","0","25001","0","102601","0","0","0","15","0","150","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","8","0","25001","0","102601","0","0","0","15","0","200","0","0","4","0","0","500000","3","0"
"10","0","0","30","0","0","10","0","25001","0","102601","0","1","0","15","0","250","0","2","5","0","0","600000","3","0"
"0","0","0","50","0","0","0","0","32027","100","102701","0","1","0","18","0","200","0","0","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31027","0","102701","0","1","0","11","0","80","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","102701","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","10","102701","0","0","0","15","0","200","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","20","102701","0","0","0","15","0","300","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","30","102701","0","0","0","15","0","400","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","40","102701","0","1","0","15","0","500","2","2","5","0","0","600000","3","0"
"0","0","0","50","0","1500","5","0","32028","0","102801","0","1","0","18","0","0","0","5","1","0","5","100000","1","0"
"0","0","0","50","0","1000","10","0","31028","0","102801","0","1","0","11","0","0","0","0","1","0","10","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","102801","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","102801","0","0","0","15","0","200","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","102801","0","0","0","15","0","300","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","102801","0","0","0","15","0","400","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","102801","0","1","0","15","0","500","2","5","5","0","0","600000","3","0"
"0","0","0","50","0","1500","7","0","32029","0","102901","0","1","0","18","0","0","0","0","1","0","7","100000","1","0"
"0","0","0","50","0","1000","10","0","31029","0","102901","0","1","0","11","0","0","0","0","1","0","10","100000","2","0"
"0","0","0","10","0","0","4","0","25001","0","102901","0","0","0","15","0","0","0","0","1","0","4","100000","3","0"
"0","0","0","15","0","0","8","0","25001","0","102901","0","0","0","15","0","0","0","0","2","0","8","200000","3","0"
"0","0","0","20","0","0","12","0","25001","0","102901","0","0","0","15","0","0","0","0","3","0","12","400000","3","0"
"0","0","0","25","0","0","16","0","25001","0","102901","0","0","0","15","0","0","0","0","4","0","16","500000","3","0"
"0","0","0","30","0","0","20","0","25001","0","102901","0","1","20","15","0","0","0","5","5","0","20","600000","3","0"
"0","0","0","50","0","0","0","0","32030","30","103001","0","1","0","18","0","160","0","5","1","0","0","100000","1","0"
"0","0","0","50","0","0","0","0","31030","15","103001","0","1","0","11","0","120","0","3","1","0","0","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","103001","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","10","103001","0","0","0","15","0","200","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","20","103001","0","0","0","15","0","300","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","30","103001","0","0","0","15","0","400","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","40","103001","0","1","15","15","0","450","0","2","5","0","0","600000","3","0"
"0","0","0","50","0","1500","5","0","32031","0","103101","0","1","0","18","0","0","0","5","1","0","5","100000","1","0"
"0","0","0","50","0","1000","10","0","31031","0","103101","0","1","0","11","0","0","0","0","1","0","10","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","103101","0","0","0","15","0","100","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","103101","0","0","0","15","0","200","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","103101","0","0","0","15","0","300","0","0","3","0","0","400000","3","0"
"0","0","0","25","0","0","0","0","25001","0","103101","0","0","0","15","0","400","0","0","4","0","0","500000","3","0"
"0","0","0","30","0","0","0","0","25001","0","103101","0","1","0","15","0","500","2","5","5","0","0","600000","3","0"
"0","0","0","50","0","0","15","0","32032","0","103201","0","1","0","18","0","160","0","0","1","0","15","100000","1","0"
"0","0","0","50","0","0","10","0","31032","0","103201","0","1","0","11","0","80","0","3","1","0","10","100000","2","0"
"0","0","0","10","0","0","0","0","25001","0","103201","0","0","0","15","0","110","0","0","1","0","0","100000","3","0"
"0","0","0","15","0","0","0","0","25001","0","103201","0","0","0","15","0","220","0","0","2","0","0","200000","3","0"
"0","0","0","20","0","0","0","0","25001","0","103201","0","0","0","15","0","330","0","0","3","0","0","400000","3","0"
