cf9f775adcbb4e2cfc118cdb525093be857f3a1fa0ef59a46503c4d64118be79,30ee7b5bebfd535ca370a9cb5001b3be6506ffc91d95e6973cca2e3e3a7d0a4a,c1997e3c43a327ece4576c00d2068dd59d65e2ee00cb56e0ae8f5bf9bd38d030,40d473c24d4f30b64c99ae5a2314c9b637b36d06608f203638f067e32284ef39,c5cd4529229ca22221c78660c95fe49aec903326dd5f934be455c251c2907548,0836cd36dc21291acb872e9f4fccfbc7f368715215d5d0e319a0acf9ab078053,7eb1cd1f920614acd5fd55e5ad45484b7a0ffa06632b7caf382dd0268c555114,65c8926fea0469b9b0831a10cff9a2ac816dcf836c0ce2027d641637addbfc2a,1b539823aad38b9cc1490ca39fe83f54bcf364dcac98047b15a14999fec054d9,c0d56a4a72eefeac14ef1647b952839fcff92a9894f15c81e000548f394bf947,cc319c50205de2cf25bab8012cb8c0ac662705b0928cdc90cd866885486e0a55,cf67796577eb424ef636237cb30022336f6bb12ad1c16ed1266b2cd5069972be,5c04be25ee019c615a17d6e565fb84651668d540bf759f288c8428299c8ef7b5,4d42e7c361cdb9e401936f2bc6314ff5a0db2b24d9f2504ec48b6669c4df8ec4,e646108667b989c4f1b79d6a5da548702e362c77ba0cd7beff29e51b8afec167,931a3b7dfdb06afed7adaabf8cc4385b170465db42ae578bf9c9ff816d7e88ee,bb7f8eb4ec733b462d5b09852c49ee736e2c7cc21f9b4085227176f0358d2e57,ca7ebfd4df802c5af85848c1eee5e5c8681e7f264cf26d43a1aa33c9bf488837,ba4b7bcfc9993b0ea1a49699518512f9ba70a148977b668cb1b81aa27d27300c,9b7c7d9709d3114f2e9191bbef8e1cb8e1fd527808b23650dc350297a926caa0,c4b19f37846bdfaf020c03c943b9e8c7bc6bd4ba6400e8ba99cdfb84f552cccb,f55ae4c40f4bd6863586c8c328c8aaa63c35fb882be290af20fc56a5eccc351c,08e2174a92d65283f44e8ec7fe54bd511db7212f0c57440dfae047b96d330ac0,2b0e1dd62e7487826ba075adda6745880df0fa4b068a2e9b2ff77db9d7052484,3854f8ec0906d0a601e179d56da2f12a4ec13cf24ebb6531d78a790cdfd0db0b,5ad87f3276041c2ce73f3cb686be02bdc257dae142960670ebfe53972ea87163,4701fb875b3360b1bae82b3347dd7fc2d030b3d3efb819254858b1f2ae0fed6f,3bf206e56149514db87ac78dc4b99ca61fbeffc82ac408a86e66b1d2acdafb36,5f7a99a3300b2344368bf1a7745c2ea68f29010443b8437fbd867f4a95429f4a,46eb60836b4cdefce995d8041655814acbeff4ffcffe82b9d2c3f21d902f5d25,21a9ef62ea8aced52e5593bfda84c7a7cd3edc008b079c6e1b1205b3d929c834,e1df88df6df8508d0ea9fb308748e2d2c65962c616eb509ad6f20e15383a558a,172fba35695f464d97963f660f05a2ff9be049113f590727c8598888cf2eb3bf,75c7a557d01888f90394b7c2a241811eb84373813d23abb0c2d37bb12594521e,833c28e621aebcf6e113570ad5bc1814c027bbdf94bbf0a5085bbd7fc0899a45,fff1b4174a58f9ad2681179087cec11b151007ac0b493e3d566fb1e0d4100d1b,482f148d0796d9ba8c3353d72181576f4145fad8968ef1353206ef12e5a483e8,f468bc9596127ebfd9108ea0377b6e9e8394af3d3394a5faf52b56be1bb3b509,02f2f77fa0ed94f5f3dae5879d249e1ce440f6216fbe9fbe58b087ad422bbc8c,64d82adc15c5370c7b70ff898ae49062f024117f3207a5b02b5fd8ce22172d06,e3a4e37aae2e539296e9108db55b1b702908e237a3b1d0afc172a5222632729f
"620130015","18001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","18001","0","1","0","1","620090015","61001005","366","600110181","0","0","0","1","0","0","36","0","61001004","600000018","0","61001007","0","620060015"
"620130016","19001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","19001","0","1","0","1","620090016","61001005","371","600110191","0","0","0","1","0","0","36","0","61001004","600000019","0","61001007","0","620060016"
"620130017","20001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","20001","0","1","0","1","620090017","61001005","375","600110201","0","0","0","1","0","0","36","0","61001004","600000020","0","61001007","0","620060017"
"620130018","21001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","21001","0","1","0","1","620090018","61001005","381","600110211","0","0","0","1","0","0","36","0","61001004","600000021","0","61001007","0","620060018"
"620130019","22001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","22001","0","1","0","1","620090019","61001005","386","600110221","0","0","0","1","0","0","36","0","61001004","600000022","0","61001007","0","620060019"
"620130020","23001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","23001","0","1","0","1","620090020","61001005","390","600110231","0","0","0","1","0","0","36","0","61001004","600000023","0","61001007","0","620060020"
"620130021","24001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","24001","0","1","0","1","620090021","61001005","396","600110241","0","0","0","1","0","0","36","0","61001004","600000024","0","61001007","0","620060021"
"620130022","25001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","25001","0","1","0","1","620090022","61001005","401","600110251","0","0","0","1","0","0","36","0","61001004","600000025","0","61001007","0","620060022"
"620130023","26001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","26001","0","1","0","1","620090023","61001005","405","600110261","0","0","0","1","0","0","36","0","61001004","600000026","0","61001007","0","620060023"
"620130024","27001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","27001","0","1","0","1","620090024","61001005","411","600110271","0","0","0","1","0","0","36","0","61001004","600000027","0","61001007","0","620060024"
"620130025","28001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","28001","0","1","0","1","620090025","61001005","417","600110281","0","0","0","1","0","0","36","0","61001004","600000028","0","61001007","0","620060025"
"620130026","29001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","29001","0","1","0","1","620090026","61001005","422","600110291","0","0","0","1","0","0","36","0","61001004","600000029","0","61001007","0","620060026"
"620130027","30001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","30001","0","1","0","1","620090027","61001005","427","600110301","0","0","0","1","0","0","36","0","61001004","600000030","0","61001007","0","620060027"
"620130028","31001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","31001","0","1","0","1","620090028","61001005","433","600110311","0","0","0","1","0","0","36","0","61001004","600000031","0","61001007","0","620060028"
"620130029","32001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","32001","0","1","0","1","620090029","61001005","442","600110321","0","0","0","1","0","0","36","0","61001004","600000032","0","61001007","0","620060029"
"620130030","33001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","33001","0","1","0","1","620090030","61001005","455","600110331","0","0","0","1","0","0","36","0","61001004","600000033","0","61001007","0","620060030"
"620130031","34001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","34001","0","1","0","1","620090031","61001005","460","600110341","0","0","0","1","0","0","36","0","61001004","600000034","0","61001007","0","620060031"
"620130032","35001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","35001","0","1","0","1","620090032","61001005","464","600110351","0","0","0","1","0","0","36","0","61001004","600000035","0","61001007","0","620060032"
"620130033","36001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","36001","0","1","0","1","620090033","61001005","476","600110361","0","0","0","1","0","0","36","0","61001004","600000036","0","61001007","0","620060033"
"620130034","37001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","37001","0","1","0","1","620090034","61001005","482","600110371","0","0","0","1","0","0","36","0","61001004","600000037","0","61001007","0","620060034"
"620130035","38001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","38001","0","1","0","1","620090035","61001005","492","600110381","0","0","0","1","0","0","36","0","61001004","600000038","0","61001007","0","620060035"
"620130036","39001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","39001","0","1","0","1","620090036","61001005","500","600110391","0","0","0","1","0","0","36","0","61001004","600000039","0","61001007","0","620060036"
"620130037","40001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","40001","0","1","0","1","620090037","61001005","514","600110401","0","0","0","1","0","0","36","0","61001004","600000040","0","61001007","0","620060037"
"620130038","41001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","41001","0","1","0","1","620090038","61001005","518","600110411","0","0","0","1","0","0","36","0","61001004","600000041","0","61001007","0","620060038"
"620130039","42001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","42001","0","1","0","1","620090039","61001005","523","600110421","0","0","0","1","0","0","36","0","61001004","600000042","0","61001007","0","620060039"
"620130040","43001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","43001","0","1","0","1","620090040","61001005","538","600110431","0","0","0","1","0","0","36","0","61001004","600000043","0","61001007","0","620060040"
"620130041","44001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","44001","0","1","0","1","620090041","61001005","551","600110441","0","0","0","1","0","0","36","0","61001004","600000044","0","61001007","0","620060041"
"620130042","45001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","45001","0","1","0","1","620090042","61001005","565","600110451","0","0","0","1","0","0","36","0","61001004","600000045","0","61001007","0","620060042"
"620130043","46001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","46001","0","1","0","1","620090043","61001005","574","600110461","0","0","0","1","0","0","36","0","61001004","600000046","0","61001007","0","620060043"
"620130044","47001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","47001","0","1","0","1","620090044","61001005","577","600110471","0","0","0","1","0","0","36","0","61001004","600000047","0","61001007","0","620060044"
"620130045","48001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","48001","0","1","0","1","620090045","61001005","587","600110481","0","0","0","1","0","0","36","0","61001004","600000048","0","61001007","0","620060045"
"620130046","49001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","49001","0","1","0","1","620090046","61001005","598","600110491","0","0","0","1","0","0","36","0","61001004","600000049","0","61001007","0","620060046"
"620130047","50001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","50001","0","1","0","1","620090047","61001005","614","600110501","0","0","0","1","0","0","36","0","61001004","600000050","0","61001007","0","620060047"
"620130048","51001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","51001","0","1","0","1","620090048","61001005","621","600110511","0","0","0","1","0","0","36","0","61001004","600000051","0","61001007","0","620060048"
"620130049","52001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","52001","0","1","0","1","620090049","61001005","629","600110521","0","0","0","1","0","0","36","0","61001004","600000052","0","61001007","0","620060049"
"620130050","53001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","53001","0","1","0","1","620090050","61001005","640","600110531","0","0","0","1","0","0","36","0","61001004","600000053","0","61001007","0","620060050"
"620130051","54001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","54001","0","1","0","1","620090051","61001005","647","600110541","0","0","0","1","0","0","36","0","61001004","600000054","0","61001007","0","620060051"
"620130052","55001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","55001","0","1","0","1","620090052","61001005","652","600110551","0","0","0","1","0","0","36","0","61001004","600000055","0","61001007","0","620060052"
"620130053","56001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","56001","0","1","0","1","620090053","61001005","659","600110561","0","0","0","1","0","0","36","0","61001004","600000056","0","61001007","0","620060053"
"620130054","57001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","57001","0","1","0","1","620090054","61001005","662","600110571","0","0","0","1","0","0","36","0","61001004","600000057","0","61001007","0","620060054"
"620130055","58001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","58001","0","1","0","1","620090055","61001005","667","600110581","0","0","0","1","0","0","36","0","61001004","600000058","0","61001007","0","620060055"
"620130056","59001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","59001","0","1","0","1","620090056","61001005","679","600110591","0","0","0","1","0","0","36","0","61001004","600000059","0","61001007","0","620060056"
"620130057","60001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","60001","0","1","0","1","620090057","61001005","683","600110601","0","0","0","1","0","0","36","0","61001004","600000060","0","61001007","0","620060057"
"620130058","61001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","61001","0","1","0","1","620090058","61001005","692","600110611","0","0","0","1","0","0","36","0","61001004","600000061","0","61001007","0","620060058"
"620130059","62001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","62001","0","1","0","1","620090059","61001005","698","600110621","0","0","0","1","0","0","36","0","61001004","600000062","0","61001007","0","620060059"
"620130060","63001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","63001","0","1","0","1","620090060","61001005","703","600110631","0","0","0","1","0","0","36","0","61001004","600000063","0","61001007","0","620060060"
"620130061","64001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","64001","0","1","0","1","620090061","61001005","713","600110641","0","0","0","1","0","0","36","0","61001004","600000064","0","61001007","0","620060061"
"620130062","65001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","65001","0","1","0","1","620090062","61001005","722","600110651","0","0","0","1","0","0","36","0","61001004","600000065","0","61001007","0","620060062"
"620130063","66001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","66001","0","1","0","1","620090063","61001005","733","600110661","0","0","0","1","0","0","36","0","61001004","600000066","0","61001007","0","620060063"
"620130064","67001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","67001","0","1","0","1","620090064","61001005","741","600110671","0","0","0","1","0","0","36","0","61001004","600000067","0","61001007","0","620060064"
"620130065","68001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","68001","0","1","0","1","620090065","61001005","750","600110681","0","0","0","1","0","0","36","0","61001004","600000068","0","61001007","0","620060065"
"620130066","69001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","69001","0","1","0","1","620090066","61001005","762","600110691","0","0","0","1","0","0","36","0","61001004","600000069","0","61001007","0","620060066"
"620130067","70001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","70001","0","1","0","1","620090067","61001005","774","600110701","0","0","0","1","0","0","36","0","61001004","600000070","0","61001007","0","620060067"
"620130068","71001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","71001","0","1","0","1","620090068","61001005","783","600110711","0","0","0","1","0","0","36","0","61001004","600000071","0","61001007","0","620060068"
"620110001","1001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","1001","0","1","0","1","620300001","61001005","258","600110011","0","0","0","1","0","0","36","0","61001004","600000072","0","61001007","0","620090101"
"620110001","2001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","2001","0","1","0","1","620300001","61001005","258","600110021","0","0","0","1","0","0","36","0","61001004","600000073","0","61001007","0","620090101"
"620110001","3001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","3001","0","1","0","1","620300001","61001005","258","600110031","0","0","0","1","0","0","36","0","61001004","600000074","0","61001007","0","620090101"
"620110001","4001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","4001","0","1","0","1","620300001","61001005","258","600110041","0","0","0","1","0","0","36","0","61001004","600000075","0","61001007","0","620090101"
"620110002","5001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","5001","0","1","0","1","620300002","61001005","268","600110051","0","0","0","1","0","0","36","0","61001004","600000076","0","61001007","0","620090102"
"620110003","6001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","6001","0","1","0","1","620300003","61001005","273","600110061","0","0","0","1","0","0","36","0","61001004","600000077","0","61001007","0","620090103"
"620110004","7001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","7001","0","1","0","1","620300004","61001005","281","600110071","0","0","0","1","0","0","36","0","61001004","600000078","0","61001007","0","620090104"
"620110005","8001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","8001","0","1","0","1","620300005","61001005","288","600110081","0","0","0","1","0","0","36","0","61001004","600000079","0","61001007","0","620090105"
"620110006","9001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","9001","0","1","0","1","620300006","61001005","298","600110091","0","0","0","1","0","0","36","0","61001004","600000080","0","61001007","0","620090106"
"620110007","10001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","10001","0","1","0","1","620300007","61001005","309","600110101","0","0","0","1","0","0","36","0","61001004","600000081","0","61001007","0","620090107"
"620110008","11001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","11001","0","1","0","1","620300008","61001005","313","600110111","0","0","0","1","0","0","36","0","61001004","600000082","0","61001007","0","620090108"
"620110009","12001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","12001","0","1","0","1","620300009","61001005","321","600110121","0","0","0","1","0","0","36","0","61001004","600000083","0","61001007","0","620090109"
"620110010","13001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","13001","0","1","0","1","620300010","61001005","326","600110131","0","0","0","1","0","0","36","0","61001004","600000084","0","61001007","0","620090110"
"620110011","14001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","14001","0","1","0","1","620300011","61001005","336","600110141","0","0","0","1","0","0","36","0","61001004","600000085","0","61001007","0","620090111"
"620110012","15001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","15001","0","1","0","1","620300012","61001005","341","600110151","0","0","0","1","0","0","36","0","61001004","600000086","0","61001007","0","620090112"
"620110013","16001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","16001","0","1","0","1","620300013","61001005","351","600110161","0","0","0","1","0","0","36","0","61001004","600000087","0","61001007","0","620090113"
"620110014","17001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","17001","0","1","0","1","620300014","61001005","356","600110171","0","0","0","1","0","0","36","0","61001004","600000088","0","61001007","0","620090114"
"620110015","18001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","18001","0","1","0","1","620300015","61001005","366","600110181","0","0","0","1","0","0","36","0","61001004","600000089","0","61001007","0","620090115"
"620110016","19001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","19001","0","1","0","1","620300016","61001005","371","600110191","0","0","0","1","0","0","36","0","61001004","600000090","0","61001007","0","620090116"
"620110017","20001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","20001","0","1","0","1","620300017","61001005","375","600110201","0","0","0","1","0","0","36","0","61001004","600000091","0","61001007","0","620090117"
"620110018","21001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","21001","0","1","0","1","620300018","61001005","381","600110211","0","0","0","1","0","0","36","0","61001004","600000092","0","61001007","0","620090118"
"620110019","22001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","22001","0","1","0","1","620300019","61001005","386","600110221","0","0","0","1","0","0","36","0","61001004","600000093","0","61001007","0","620090119"
"620110020","23001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","23001","0","1","0","1","620300020","61001005","390","600110231","0","0","0","1","0","0","36","0","61001004","600000094","0","61001007","0","620090120"
"620110021","24001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","24001","0","1","0","1","620300021","61001005","396","600110241","0","0","0","1","0","0","36","0","61001004","600000095","0","61001007","0","620090121"
"620110022","25001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","25001","0","1","0","1","620300022","61001005","401","600110251","0","0","0","1","0","0","36","0","61001004","600000096","0","61001007","0","620090122"
"620110023","26001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","26001","0","1","0","1","620300023","61001005","405","600110261","0","0","0","1","0","0","36","0","61001004","600000097","0","61001007","0","620090123"
"620110024","27001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","27001","0","1","0","1","620300024","61001005","411","600110271","0","0","0","1","0","0","36","0","61001004","600000098","0","61001007","0","620090124"
"620110025","28001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","28001","0","1","0","1","620300025","61001005","417","600110281","0","0","0","1","0","0","36","0","61001004","600000099","0","61001007","0","620090125"
"620110026","29001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","29001","0","1","0","1","620300026","61001005","422","600110291","0","0","0","1","0","0","36","0","61001004","600000100","0","61001007","0","620090126"
"620110027","30001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","30001","0","1","0","1","620300027","61001005","427","600110301","0","0","0","1","0","0","36","0","61001004","600000101","0","61001007","0","620090127"
"620110028","31001","1","0","0","0","0","0","0","30","0","0","0","1","0","0","18","0","31001","0","1","0","1","620300028","61001005","433","600110311","0","0","0","1","0","0","36","0","61001004","600000102","0","61001007","0","620090128"
