fa9ace3b5a7b515bf47f36160e53de605e7dd51043d9a276ceb62dddf06953df,60282c86918a1c018dcb9d7bd761b3ac97db1d0c04c33456e1660874fc7f13bf,34aaa01f8ac439444ff25ab43ca5e74ac0b9fa6be6af44afccdd26f82dc29304,6791429a2b3d02de8f184a7e4562f40f22d90dddaff0f8d916481c66bbf99765,a43030010b298aff398281bfe579dc3852da5eeaab2f1469fa5e67e8f760f4d0,0c3331c5131da1345254b478bff894e730d2633a89018bbed2d1cd349ebd85b1,79293144876ffad1f50b30ed039dd063191d3598d6f3fcef903cf7ecbbaa2f49,84381b06e6c65ee218fe1a95b8a8d68192e39f7f95d20cdc03787d6ac6b2283d,bd0764ead22f644b4082efbe5828d948a2bb9aca3321158e85b5b51710fd37c4,b2a6b5ede92522eea2d835ce065d9a2448d3cd7105eb61d1a2f11e46c4a08801,653a463a62b81bf996cc35fa93ecb783a44e95630d8da215a70bbb0d018443de
"0","0","104401","0","2164","101701","0","0","0","0","101001"
"0","0","101701","0","2167","101601","0","0","0","0","103001"
"0","102501","105801","0","2169","106001","0","0","0","0","105901"
"0","101701","104301","0","2229","101401","0","0","0","0","101001"
"0","0","106001","0","2230","0","0","0","0","0","0"
"0","102501","102801","0","2231","102101","0","0","0","0","102301"
"0","0","101601","0","2248","0","0","0","0","0","0"
"0","0","100401","0","2279","103601","0","0","0","0","102001"
"0","101401","105301","0","2280","103801","0","0","0","0","103701"
"0","0","104901","0","2281","104501","0","0","0","0","101801"
"0","0","106701","0","2282","106601","0","0","0","0","106501"
"0","100501","104701","0","2283","103701","0","0","0","0","107101"
"0","0","102301","0","2284","104201","0","0","0","0","102101"
"0","0","104801","0","2285","104601","0","0","0","0","103201"
"0","0","104001","0","2287","0","0","0","0","0","0"
"0","0","103601","0","2288","0","0","0","0","0","0"
"0","0","102101","0","2289","0","0","0","0","0","0"
"0","0","102101","0","2290","0","0","0","0","0","0"
"0","0","100901","0","3002","0","0","0","0","0","0"
"0","0","105901","0","3016","0","0","0","0","0","0"
"0","0","106001","0","3020","0","0","0","0","0","0"
"0","0","102001","0","3026","0","0","0","0","0","0"
"0","0","101201","0","3029","0","0","0","0","0","0"
"0","0","104001","0","3066","0","0","0","0","0","0"
"0","0","101201","0","3067","0","0","0","0","0","103801"
"0","0","107101","0","3068","0","0","0","0","0","0"
"0","0","100501","0","3069","0","0","0","0","0","0"
"0","0","102301","0","3070","0","0","0","0","0","0"
"0","0","104801","0","3073","0","0","0","0","0","0"
"0","0","104601","0","3074","0","0","0","0","0","0"
"0","0","101801","0","3075","0","0","0","0","0","0"
"0","0","105001","0","3076","0","0","0","0","0","0"
"0","0","100801","0","3077","0","0","0","0","0","0"
"0","0","106301","0","3080","0","0","0","0","0","0"
"0","0","109401","0","3082","0","0","0","0","0","0"
"0","0","111401","0","3085","0","0","0","0","0","0"
"0","0","104901","0","3086","0","0","0","0","0","102701"
"0","0","104501","0","3087","0","0","0","0","0","0"
"0","0","101701","0","3088","0","0","0","0","0","0"
"0","0","106501","0","3089","0","0","0","0","0","106601"
"0","0","102601","0","3090","0","0","0","0","0","0"
"0","0","101501","0","3091","0","0","0","0","0","0"
"0","0","100701","0","3103","0","0","0","0","0","0"
"0","0","102901","0","3124","0","0","0","0","0","0"
"0","0","100601","0","3134","0","0","0","0","0","0"
"0","106401","105801","0","3143","105901","0","0","0","0","106001"
"0","106401","105801","0","3144","105901","0","0","0","0","106001"
"0","0","106001","0","3145","0","0","0","0","0","0"
"0","0","102801","0","3146","0","0","0","0","0","102501"
"0","0","101101","0","3147","0","0","0","0","0","104901"
"0","0","101401","0","3148","0","0","0","0","0","104301"
"0","105501","103001","105301","3149","104501","0","0","0","0","100801"
"0","0","101601","0","3150","105001","0","0","0","0","101801"
"0","0","110901","0","3151","110801","0","0","0","0","111001"
"0","106401","105801","100101","3152","105901","0","0","100301","100201","106001"
"0","0","103301","0","3153","0","0","0","0","0","102601"
"0","0","100301","0","3154","0","0","0","0","0","105401"
"0","0","102901","0","3155","105401","0","0","0","0","104201"
"0","0","100801","0","3156","0","0","0","0","0","0"
"0","0","110901","0","3157","110801","0","0","0","0","111001"
"0","0","100701","0","3158","0","0","0","0","0","0"
"0","0","104501","0","3167","0","0","0","0","0","0"
"0","0","104501","0","3168","0","0","0","0","0","0"
"0","0","104501","0","3169","0","0","0","0","0","0"
"0","0","104501","0","3171","0","0","0","0","0","0"
"0","0","104501","0","3173","0","0","0","0","0","0"
"0","0","104501","0","3174","0","0","0","0","0","0"
"0","0","104501","0","3175","0","0","0","0","0","0"
"0","0","104501","0","3177","0","0","0","0","0","0"
"0","0","106501","0","3179","0","0","0","0","0","106601"
"0","0","102901","0","3244","105401","0","0","0","0","104201"
"0","0","102901","0","3245","105401","0","0","0","0","104201"
"0","0","101601","0","3287","0","0","0","0","0","0"
"0","102601","103301","0","4017","103801","0","0","0","0","105201"
"0","0","111001","0","4049","0","0","0","0","0","0"
"0","0","104001","0","4050","104801","0","0","0","0","104601"
"0","0","106501","0","4053","0","0","0","0","0","106601"
"0","0","105801","0","4054","106001","0","0","0","0","105901"
"0","0","110901","0","4087","0","0","0","0","0","0"
"0","0","111001","0","4088","0","0","0","0","0","0"
"0","0","105901","0","4200","0","0","0","0","0","0"
"0","0","101201","0","4204","0","0","0","0","0","0"
"0","0","101601","0","4212","0","0","0","0","0","0"
"0","0","107001","0","4218","0","0","0","0","0","0"
"0","0","104001","0","5003","0","0","0","0","0","0"
"0","0","105801","0","5032","0","0","0","0","0","0"
"0","0","105801","0","5035","0","0","0","0","0","0"
"0","0","104601","0","5036","0","0","0","0","0","0"
"0","105601","102701","105101","5038","101301","0","0","0","0","100901"
"0","104401","100701","103101","5039","100601","0","0","0","0","102201"
"0","105501","105301","103001","5040","104501","0","0","0","0","100801"
"0","103801","102601","0","5041","105201","0","0","0","0","103301"
"0","0","106801","0","5042","0","0","0","0","0","0"
"0","100501","104701","0","5043","103701","0","0","0","0","107101"
"0","0","104801","0","5044","104601","0","0","0","0","103201"
"0","0","105801","0","5049","0","0","0","0","0","0"
"0","0","101001","0","5103","0","0","0","0","0","0"
"0","106401","105801","0","5107","105901","0","0","0","0","106001"
"0","0","106801","0","5112","0","0","0","0","0","0"
"0","0","105901","0","5116","0","0","0","0","0","0"
"0","0","118001","0","5209","0","0","0","0","0","0"
"0","0","105901","0","5220","0","0","0","0","0","0"
"0","0","105801","0","5221","105901","0","0","0","0","106001"
"0","0","107101","0","5223","104401","0","0","0","0","102901"
"0","0","103601","0","6003","0","0","0","0","0","0"
"0","0","111001","0","6004","0","0","0","0","0","0"
"0","0","110901","0","6005","0","0","0","0","0","0"
"0","0","110801","0","6006","0","0","0","0","0","0"
"0","0","118001","0","6020","0","0","0","0","0","105801"
"0","0","102201","0","6021","0","0","0","0","0","0"
"0","0","110901","0","6024","0","0","0","0","0","0"
"0","0","100901","0","6025","0","0","0","0","0","0"
"0","0","101501","0","6028","0","0","0","0","0","0"
"0","0","106001","0","6041","0","0","0","0","0","0"
"0","0","101401","0","6042","105501","0","0","0","0","104301"
"0","0","101101","0","6043","0","0","0","0","0","0"
"0","0","105601","0","6044","101301","0","0","0","0","100901"
"0","0","105901","0","6045","106001","0","0","0","0","105801"
"0","0","102901","0","6046","105401","0","0","0","0","104201"
"0","0","104501","0","6047","104901","0","0","0","0","101801"
"0","0","105001","0","6048","0","0","0","0","0","0"
"0","0","105301","0","6055","0","0","0","0","0","0"
"0","0","105101","0","6056","0","0","0","0","0","0"
"0","0","101301","0","6057","0","0","0","0","0","0"
"0","0","105701","0","6058","0","0","0","0","0","0"
"0","0","106101","0","6065","0","0","0","0","0","0"
"0","0","100901","0","6066","0","0","0","0","0","0"
"0","0","105801","0","6067","0","0","0","0","0","0"
"0","0","101801","0","6070","0","0","0","0","0","0"
"0","0","118001","0","6071","0","0","0","0","0","0"
"0","0","106001","0","6074","0","0","0","0","0","0"
"0","0","106401","0","6080","0","0","0","0","0","0"
"0","0","102901","0","6085","0","0","0","0","0","0"
"0","0","104201","0","6086","0","0","0","0","0","0"
"0","0","100501","0","6088","0","0","0","0","0","0"
"0","0","107001","0","6091","0","0","0","0","0","0"
"0","0","106501","0","6092","0","0","0","0","0","0"
"0","0","103201","0","6094","0","0","0","0","0","0"
"0","0","106101","0","6095","0","0","0","0","0","0"
"0","0","118001","0","6096","0","0","0","0","0","0"
"0","0","107101","0","6097","0","0","0","0","0","107001"
"0","0","106601","0","6100","0","0","0","0","0","0"
"0","0","104401","0","6102","0","0","0","0","0","0"
"0","0","102001","0","6104","103601","0","0","0","0","100401"
"0","0","102701","0","6105","0","0","0","0","0","0"
"0","0","105801","0","6112","0","0","0","0","0","0"
"0","0","106801","0","6114","0","0","0","0","0","0"
"0","0","106801","0","6115","0","0","0","0","0","0"
"0","0","104401","0","6117","0","0","0","0","0","0"
"0","0","101101","0","6132","0","0","0","0","0","0"
"0","0","102201","0","6135","0","0","0","0","0","100601"
"0","0","104601","0","6136","0","0","0","0","0","0"
"0","0","104001","0","6138","0","0","0","0","0","0"
"0","0","101001","0","6139","0","0","0","0","0","0"
"0","0","105001","0","6140","0","0","0","0","0","0"
"0","0","101001","0","6141","0","0","0","0","0","0"
"0","0","105901","0","6142","0","0","0","0","0","0"
"0","0","104501","0","6143","0","0","0","0","0","0"
"0","0","111001","0","6144","0","0","0","0","0","0"
"0","0","103801","0","6151","0","0","0","0","0","0"
"0","0","103701","0","6153","0","0","0","0","0","0"
"0","0","101401","0","6161","0","0","0","0","0","0"
"0","0","100101","0","6165","0","0","0","0","0","0"
"0","0","106001","0","6166","0","0","0","0","0","0"
"0","0","103601","0","6169","0","0","0","0","0","0"
"0","0","101201","0","6173","0","0","0","0","0","0"
"0","0","100301","0","6176","0","0","0","0","0","0"
"0","0","104301","0","6184","0","0","0","0","0","0"
"0","0","101401","0","6185","0","0","0","0","0","0"
"0","0","103301","0","6186","0","0","0","0","0","0"
"0","0","100301","0","6187","0","0","0","0","0","0"
"0","0","105201","0","6188","0","0","0","0","0","0"
"0","0","105601","0","6189","0","0","0","0","0","0"
"0","0","104501","0","6224","0","0","0","0","0","0"
"0","0","106501","0","6230","0","0","0","0","0","106601"
"0","0","100801","0","6234","0","0","0","0","0","0"
"0","0","102101","0","6235","0","0","0","0","0","0"
"0","0","104401","0","6252","0","0","0","0","0","0"
"0","0","100701","0","6253","0","0","0","0","0","0"
"0","0","104701","0","6254","0","0","0","0","0","0"
"0","0","100201","0","6255","0","0","0","0","0","106101"
"0","0","102801","0","6256","0","0","0","0","0","0"
