ffbcb9159e2c7200aeaa8c661ca6aac677c33d3b66d5898ee159ac820fdbcdc6,14e5736ca9f21bd860e477cf1e3b5cffd1631f2f3ad58262f1e3fe8223f254d1,062eb5aedef5e8e1d88c919b29635aab4a95f49979c73afc68de2e7ff20abb82,c4b938b2c368e1d58cdfceb5959903401274adda12133884a43d6c2219d837c8,33b783b0a619963d1a2c58bff62d43b440c2e9fd30ddc47cc2ea6e14f25521c1,47d14762aae73652528184d0e158388b17d1b2b8a0653a305fcd73ec6515bbe4,c872e23f5bf77ab873ad2707fbea98b5b6a9568ef463ae7d1407c473743b8a11,a8396a7d54259eb4dd1593e747fa457d4fb8ed09ac8c52b4e42ef248ca6e7fc9,542f4d2462719b199e7d6868d37620c9636c1a06e7f7ca188a847a11c360bdf9,29f4d929d6d9822f439347d78201edb401ceb867222c10b6a31b2f62a041f210,3f63b9843f7ee7c931f12895b12a2bcac13f738f447fd6d5c73ec86069d18e51,ccd2b70e07a6e6b1a1de5165e62fe319c18e37e2a351df0b2ca5674b7549d9ba,97acfec1a5265d188f4dc054d97b587183d9e8d4daa2f1634ab7def7b9e366d3,c93e3f73b2dcf00ac79b7f71be16c209a6d09d94b3b516950b00f7e5a685ae6d,7cb9a67cdb21110feb0a4948bfb5c50c753ebd3f846a931265d4f9e51778cc3e,bba26384747ddc8435c7713425addd70030244dc7442ad249465f2db65016102,51740718697e67e74e8f2e9e46e401db8d9becc0a7a5c1fa0ad0c4f27cdc9e7e,72cd10dfc2c15259e5f6783f8afbee572fd3e8659d1ef610b8cc3c23ada41401,b80693125d0c4dfdca1f824a02604c2b5887d940af37a30e58ced4393c3455bb,adf65022ff345410f27ef13a6630e8774023497726da3650453cdb591db391b6,b25c86dc2f9d6015765bd749863def3a8e98fb126a954ac8481b3fc7ad46adaf,b6cddd124edc73e91482c6d7e32be561333400e97c2d8e7dbbaba6dcda8f8358,cd7897421895ee36e876a2a3ea08d0c87f2b450cb96d789b844a22d6ed73f704,80df0d954809928d5002b06a7ee5b4afb1b145d19738ccfb86d9e3c4bcbfe2cf
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-2","21001012","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-3","21001013","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-4","21001014","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-5","21001015","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-6","21001016","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-7","21001017","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-8","21001018","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-9","21001019","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-10","21001020","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-11","21001021","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 2-12","21001022","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001001","11002012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-1","21001023","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-2","21001024","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-3","21001025","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-4","21001026","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-5","21001027","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-6","21001028","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-7","21001029","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-8","21001030","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-9","21001031","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-10","21001032","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-11","21001033","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 3-12","21001034","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11003012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-1","21001035","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-2","21001036","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-3","21001037","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-4","21001038","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-5","21001039","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-6","21001040","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-7","21001041","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-8","21001042","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-9","21001043","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-10","21001044","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-11","21001045","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-12","21001046","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 4-13","21001047","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001002","11004013","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-1","21001048","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-2","21001049","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-3","21001050","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-4","21001051","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-5","21001052","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-6","21001053","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-7","21001054","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-8","21001055","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-9","21001056","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-10","21001057","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-11","21001058","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-12","21001059","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 5-13","21001060","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11005013","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-1","21001061","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-2","21001062","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-3","21001063","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-4","21001064","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-5","21001065","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-6","21001066","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-7","21001067","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-8","21001068","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-9","21001069","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-10","21001070","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-11","21001071","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-12","21001072","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-13","21001073","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006013","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 6-14","21001074","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001003","11006014","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-1","21001075","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-2","21001076","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-3","21001077","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-4","21001078","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-5","21001079","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-6","21001080","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-7","21001081","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-8","21001082","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-9","21001083","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-10","21001084","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-11","21001085","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-12","21001086","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-13","21001087","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007013","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 7-14","21001088","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11007014","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-1","21001089","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-2","21001090","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-3","21001091","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-4","21001092","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-5","21001093","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-6","21001094","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-7","21001095","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-8","21001096","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-9","21001097","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-10","21001098","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-11","21001099","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-12","21001100","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-13","21001101","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008013","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-14","21001102","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008014","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 8-15","21001103","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11008015","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-1","21001104","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-2","21001105","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-3","21001106","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-4","21001107","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-5","21001108","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-6","21001109","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-7","21001110","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-8","21001111","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-9","21001112","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009009","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-10","21001113","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009010","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-11","21001114","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009011","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-12","21001115","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009012","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-13","21001116","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009013","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-14","21001117","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009014","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 9-15","21001118","2030/04/01 14:59:59","0","1001","0","2015/04/01 15:00:00","0","0","0","20","21001004","11009015","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-1","21001119","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010001","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-2","21001120","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010002","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-3","21001121","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010003","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-4","21001122","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010004","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-5","21001123","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010005","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-6","21001124","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010006","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-7","21001125","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010007","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-8","21001126","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010008","0","0","0","0"
"0","1","0","1","0","201","101","通過主線冒險(一般) 10-9","21001127","2030/04/01 14:59:59","0","1001","0","2018/10/05 16:00:00","0","0","0","20","21001004","11010009","0","0","0","0"
