912f3c6ebe349eb9bc07c486486cb79481f98d9bb6f866197a33e592eb31cbdb,57d3c43597b6dac003e1a2c08c1ec1c8703f4ca362df1d019a108309cb387493,34f9066f2e00717fdb6d33fa87b796830152b98dba0a7f788cb75327a535b23f,d4a76ecee40115fe750dbbc977174c3a95788012c39406888f2b09e5260cf2ca,90811b8c894ce39876bc4f3c509eb0ceca6c0716841bb1b605c4f872dc75a8ea,4937acb0ef61b38d6fcf85f71ab595b7f3f9a506d1c6896170834f0b4ef4ce98,4580bd0bc17f5f7f4967fc4d235082e87aa973b442c7601b903103fd76ff6bfd,f47b27903621bd865ff3b2bce588d129f1821d2cd25563f6021471c33c9080c6,6cd7ee4e4423f25520b8a1585fe91a1749c2d25a29d34e5a78587e525f75fd1f,6c6f05390a93727b3e1518c7c938d83f365ac3580defb8908e1003c2314ba42d,7fcd0a65cd16a6c90fd03e5d1f394ae28efb56de0dbea43c2b8e2188649fe080,ded2abb959bc6c20b1905ab82871574a08ad99693b64243e2bd279fd9e4d290e,0f37d09610ea0ca4ed138556ec5efaab5c914485959f8f9448abd60b5656a3dd
"0","0","10011","1,8","2019/07/01 16:00:00","2021/05/26 16:00:00","0","0","20011","2030/04/19 15:00:00","0","0","5034"
"0","0","10012","1","2019/07/17 16:00:00","2021/06/25 16:00:00","-5","0","20012","2030/04/19 15:00:00","0","0","402"
"0","0","10013","1,9","2019/08/01 16:00:00","2021/07/26 16:00:00","-5","0","20013","2030/04/19 15:00:00","0","0","22"
"0","0","10015","1","2019/09/03 16:00:00","2021/08/26 16:00:00","-8","0","20014","2030/04/19 15:00:00","0","0","2174"
"0","0","10019","1,10","2019/11/01 16:00:00","2021/09/24 16:00:00","3","0","20015","2030/04/19 15:00:00","0","0","2222"
"0","0","10021","1,11","2019/12/02 16:00:00","2021/10/26 16:00:00","0","0","20016","2030/04/19 15:00:00","0","0","6040"
"0","0","10023","1","2020/01/02 16:00:00","2021/11/25 15:00:00","-4","0","20017","2030/04/19 15:00:00","0","0","6481"
"0","0","10025","1,12","2020/02/04 16:00:00","2021/12/24 16:00:00","0","0","20018","2030/04/19 15:00:00","0","0","8134"
"0","0","10027","1","2020/03/02 16:00:00","2022/01/26 16:00:00","-2","0","20019","2030/04/19 15:00:00","0","0","3420"
"0","0","10029","1,13","2020/04/01 16:00:00","2022/02/22 16:00:00","-5","0","20020","2030/04/19 15:00:00","0","0","5283"
"0","0","10031","1,14","2020/05/05 16:00:00","2022/03/25 16:00:00","-4","0","20021","2030/04/19 15:00:00","0","0","1311"
"0","0","10033","1,15","2020/06/03 16:00:00","2022/04/25 16:00:00","-7","0","20022","2030/04/19 15:00:00","0","0","6055"
"0","0","10038","1","2020/07/02 16:00:00","2022/05/25 16:00:00","-5","0","20023","2030/04/19 15:00:00","0","0","2022"
"0","0","10040","1","2020/08/03 16:00:00","2022/06/24 16:00:00","-10","0","20024","2030/04/19 15:00:00","0","0","6011"
"0","0","10042","1,16","2020/09/04 16:00:00","2022/07/26 16:00:00","-5","0","20025","2030/04/19 15:00:00","0","0","5221"
"0","0","10044","1,17","2020/11/02 16:00:00","2022/08/26 16:00:00","10","0","20026","2030/04/19 15:00:00","0","0","3040"
"0","0","10046","1,18","2020/12/04 16:00:00","2022/09/23 16:00:00","10","0","20027","2030/04/19 15:00:00","0","0","6120"
"0","0","10048","1","2020/12/31 16:00:00","2022/10/26 16:00:00","-5","0","20028","2030/04/19 15:00:00","0","0","5033"
"0","0","10050","1,19","2021/02/01 16:00:00","2022/11/25 16:00:00","0","0","20029","2030/04/19 15:00:00","0","0","5151"
"0","0","10052","1","2021/03/02 16:00:00","2022/12/25 16:00:00","-8","0","20030","2030/04/19 15:00:00","0","0","6056"
"0","0","10054","1,20","2021/04/01 16:00:00","2023/01/24 16:00:00","0","0","20031","2030/04/19 15:00:00","0","0","3351"
"0","0","10056","1,21","2021/05/04 16:00:00","2023/02/23 16:00:00","0","0","20032","2030/04/19 15:00:00","0","0","2191"
"0","0","10058","1,22","2021/06/02 16:00:00","2023/03/24 16:00:00","0","0","20033","2030/04/19 15:00:00","0","0","1122"
"0","0","10059","1,22","2021/06/12 16:00:00","2023/03/24 16:00:00","0","0","20034","2030/04/19 15:00:00","20033","0","1123"
"0","0","10061","1,23","2021/07/05 16:00:00","2023/04/25 16:00:00","12","0","20035","2030/04/19 15:00:00","0","0","2194"
"0","0","10064","1","2021/08/02 16:00:00","2023/05/26 16:00:00","0","0","20036","2030/04/19 15:00:00","0","0","5010"
"0","0","10066","1","2021/09/01 16:00:00","2023/06/26 16:00:00","0","0","20037","2030/04/19 15:00:00","0","0","144"
"0","0","10068","1,24","2021/10/01 16:00:00","2023/07/26 16:00:00","0","0","20038","2030/04/19 15:00:00","0","0","121"
"0","0","10070","1","2021/11/01 16:00:00","2023/08/25 16:00:00","0","0","20039","2030/04/19 15:00:00","0","0","394"
"0","0","10072","1,25","2021/12/02 16:00:00","2023/09/25 16:00:00","0","0","20040","2030/04/19 15:00:00","0","0","1082"
"0","0","10074","1","2022/01/03 16:00:00","2023/10/25 16:00:00","0","0","20041","2030/04/19 15:00:00","0","0","181"
"0","0","10076","1,26","2022/02/01 16:00:00","2023/11/24 16:00:00","0","0","20042","2030/04/19 15:00:00","0","0","5084"
"0","0","10078","1","2022/03/01 16:00:00","2023/12/26 16:00:00","0","0","20043","2030/04/19 15:00:00","0","0","6054"
"0","0","10080","1,27","2022/04/01 16:00:00","2024/01/26 16:00:00","0","0","20044","2030/04/19 15:00:00","0","0","6381"
"0","0","10082","1,28","2022/05/02 16:00:00","2024/02/23 16:00:00","0","0","20045","2030/04/19 15:00:00","0","0","2193"
"0","0","10084","1","2022/06/01 16:00:00","2024/03/26 16:00:00","0","0","20046","2030/04/19 15:00:00","0","0","8163"
"0","0","10085","1,29","2022/06/08 16:00:00","2024/03/26 16:00:00","0","0","20047","2030/04/19 15:00:00","20046","0","8164"
"0","0","10088","1","2022/07/01 16:00:00","2024/04/25 16:00:00","0","0","20048","2030/04/19 15:00:00","0","0","2201"
"0","0","10090","1","2022/08/01 16:00:00","2024/05/26 16:00:00","0","0","20049","2030/04/19 15:00:00","0","0","430"
"0","0","10092","1","2022/09/01 16:00:00","2024/07/26 16:00:00","0","0","20050","2030/04/19 15:00:00","0","0","351"
"0","0","10094","1,30","2022/10/02 16:00:00","2024/08/26 16:00:00","0","0","20051","2030/04/19 15:00:00","0","0","392"
"0","0","10096","1,31","2022/11/01 16:00:00","2024/10/26 16:00:00","0","0","20052","2030/04/19 15:00:00","0","0","3402"
"0","0","10098","1,32","2022/12/01 16:00:00","2024/11/26 16:00:00","0","0","20053","2030/04/19 15:00:00","0","0","8132"
"0","0","10100","1","2023/01/02 16:00:00","2024/12/26 16:00:00","0","0","20054","2030/04/19 15:00:00","0","0","6057"
"0","0","10102","1,33","2023/02/01 16:00:00","2025/01/26 16:00:00","0","0","20055","2030/04/19 15:00:00","0","0","5200"
"0","0","10104","1","2023/03/01 16:00:00","2025/02/26 16:00:00","0","0","20056","2030/04/19 15:00:00","0","0","3479"
"0","0","10106","1,34","2023/04/01 16:00:00","2025/03/26 16:00:00","0","0","20057","2030/04/19 15:00:00","0","0","5033"
"0","0","10108","1,35","2023/05/01 16:00:00","2025/04/26 16:00:00","-10","0","20058","2030/04/19 15:00:00","0","0","7213"
"0","0","10110","1,36","2023/06/01 16:00:00","2025/05/26 16:00:00","-10","0","20059","2030/04/19 15:00:00","0","0","8153"
"0","0","10111","1,36","2023/06/08 16:00:00","2025/05/26 16:00:00","-10","0","20060","2030/04/19 15:00:00","20059","0","8154"
"0","0","10114","1","2023/07/02 16:00:00","2025/06/26 16:00:00","-10","0","20061","2030/04/19 15:00:00","0","0","4314"
"0","0","10116","1","2023/08/01 16:00:00","2025/07/26 16:00:00","-10","0","20062","2030/04/19 15:00:00","0","0","3301"
"0","0","10118","1,37","2023/09/01 16:00:00","2025/08/26 16:00:00","10","0","20063","2030/04/19 15:00:00","0","0","1443"
"0","0","10120","1","2023/10/01 16:00:00","2025/09/26 16:00:00","0","0","20064","2030/04/19 15:00:00","0","0","202"
"0","0","10122","1,38","2023/11/01 16:00:00","2025/10/26 16:00:00","0","0","20065","2030/04/19 15:00:00","0","0","460"
"0","0","10124","1,39","2023/12/01 16:00:00","2025/11/26 16:00:00","0","0","20066","2030/04/19 15:00:00","0","0","2394"
"0","0","10136","1,40","2024/06/01 16:00:00","2025/12/26 16:00:00","0","0","20067","2030/04/19 15:00:00","0","0","1"
"0","0","10137","1,40","2024/06/08 16:00:00","2025/12/26 16:00:00","0","0","20068","2030/04/19 15:00:00","20067","0","2"
"0","0","10126","1","2024/01/01 16:00:00","2026/01/26 16:00:00","0","0","20069","2030/04/19 15:00:00","0","0","203"
