077768ab91fb161fa8f4d0b16623741b523e96e3c27b22ddfefd51e2fdff83e9,39078dc06953473953e22f9dc0cee174a16556fc46bf898c92b799780cf07475,3d3d9cb92aa7f4d87ab00f6a6de1dedde51d0a44b0ed93ebcf01b94d93edd346,ac4233bba46a9b565cb8c44e1bce2f3b56ae8749ab14447e9f3c0bfa7558e4ac,67e36492fcb665e594a5159c33983aca86d6129195154cba9de1d8ec572ad4b1,090c28f6bc88aeb30f565003b859ef43ae5b860e599da20997fb00f42e955fc5,fe33c67ef4a304abaa58f027ff8e440252bc3bb55b77062ae86d8bb17cbf9e33,c482e0aa49584fb33b5fa618ca665099ee7c41655f48d069af74a17e720044f5,2a1b579c2b7876228d2b00bc7cb4bfc1953aaf9a9985db751c86ff86f3880195,a14cb344151fa5e819ad84e63d5d44bfc1c2c94c54f2adfab4793970eede635c,b3f7201ae28bcdf7071a605e1c6a654d5157fbc0b54f53999e8658d3b643c1b3,ccec5d1a6eba641c83ed483b2627a5920d6334a38a0e5ec9cbef48b33c080c8c,6af0d83e98e543dcaeb4794d79f3c8dc19f33c00de90fdb7f4cc2615f37513a0,de8f441e95fc7f2c3b36d8de3e931fbabf0cf0e5c06b4fc5dbc1d6a50678b011,eb25253951c798df96d55fec006c86b41b8e8d006555bd7739b4a455a8727072,a12a2e57f5aea582592b300b855612113398a299a8ca4d5b488235456fc7fde7,2a505b39bd92aaad6ab93fcddedafb5ce16ecd2199637c24c1d7a48b6168f5cb,6922c29725d2920ca722f77893d0f7f0030a53363ef42c03b82010a774921b16,03a42607c7092f2899d56241b1f834538fb1b3a1da40318c01e52cde8b27cfa9,e1dab5dc79aa495640bd5ee960fd472fb81755455806793cda95cb67fbaf3962,88723f62d026400a09c7939948594e205557d9f55a648032cb1514db8ac35944,2eb2777af017d641d2ff6bb4a50ed9bba4f57aab01838132c3a0aa74799fc643,9c562d621fd54c8d6b96cce6343479ec14e96c51427f39b59cb5ddc8fd30cb07,2f5d3f818c81723fba804f2e3f026e5d29b47848f073e4c1c099156d0b805b8d,3b0d9411ceb31261759605379ffa84313010a1f822f0009370b101fac7476dd0,885d8ae671b1dea48aa4f86daa15a1d5f2c2b99c511072f6c01e61f5189b3800,fd4b3072dcdf5363eef82ab4441baf24442240c6197d6a8fdd2d67597c4ab4e7,0fd495c28265761c576f90216df0ab11665350d27e9c605e17a43053d6109a3e,015b665293da3f2320e44cbf376d57baeff79f12cb2ce64ad81aa5743f6499c7,51b9df6d5173d96f55023ca935f18eda3a05929799c7f9855a25ab5e3440ec49,607f6935b3a81f78d2aead3ca842d6e3ae97d79a7ae6b89912b49efdf7e40dea,c67ef0f4532989c1fff63a019b96633d50a260f43a95dc460dcadf42d6aae0aa,01f63a8509c4221000af67f95e945cb62789a389885ac5ed39410199e47a56f3,0932da51c05927b90e9b5c5faa27c1a1387f1e47926f64d90a40ad33fc9eb700,64fc5381614bc8a918c2cedbffd64c57c1d77f4ed28689fb703442eb3bca8dc1,bd74be7e519297b857e49166efdcf3af1c37db7a219efae8b266d89d0070ca69,3df94151b1b420fe5bf82d5fb41470f3f5b12de03b5a9366b68230a596f747ea,1d52e095aac5df1283f9a8b6c3ce125d5bd9672389ef5c6561085464c75c5481,8e1eca8396b8335494a3e9b0ac10c0dffc5fc9cbe07fffd2b088ce37fda4bf10,432597e888bd996875ad9b422bb459f0defab0afc907d101af398b7be7c63595,567c559f05d623d3b67f9bc9cf42102cee51b7f063ae817199a0a348af65c4e9,ee35fa469501fdd560fbef4cc2149dd36e38904703cfddf2be9ca248a3acd042,4909ad53e99e28aa157a3a5d29d86c06fa5be6f0c0782d96dd164989877321be
"10002","135","10002107","bgm_M41","0","0","100110","0","1","100203","2018/10/28 15:59:59","100201","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100202","1","90","0","bgm_M41","9","馬席納地區 1-7","610002107","9","100201","610002122","0","0","bgm_M41","0","-80","0","-215","0","10002101","0","bgm_M41","0","9","7"
"10002","135","10002108","bgm_M41","0","0","100110","0","1","100203","2018/10/28 15:59:59","100201","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100202","1","90","0","bgm_M41","9","馬席納地區 1-8","610002108","9","100201","610002121","0","0","bgm_M41","0","-110","0","-75","0","10002101","0","bgm_M41","0","9","8"
"10002","135","10002109","bgm_M41","0","0","100110","0","1","100203","2018/10/28 15:59:59","100201","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100202","1","90","0","bgm_M41","9","馬席納地區 1-9","610002109","9","100201","610002121","0","0","bgm_M41","0","-50","0","45","0","10002101","0","bgm_M41","0","9","9"
"10002","135","10002110","bgm_M41","0","0","100010","0","1","100063","2018/10/28 15:59:59","100061","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100062","1","90","0","bgm_M41","9","馬席納地區 1-10","610002110","9","100061","610002121","0","0","bgm_M41","0","40","0","150","0","10002101","0","bgm_M41","0","9","10"
"10002","150","10002111","bgm_M41","0","0","100070","0","1","100173","2018/10/28 15:59:59","100171","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100172","1","90","0","bgm_M41","10","馬席納地區 1-11","610002111","10","100171","610002121","0","0","bgm_M41","0","-70","0","260","0","10002101","0","bgm_M41","0","10","11"
"10002","150","10002112","bgm_M41","0","0","100120","0","1","100153","2018/10/28 15:59:59","100151","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100152","1","90","0","bgm_M41","10","馬席納地區 1-12","610002112","10","100151","610002121","0","0","bgm_M41","0","30","0","380","0","10002101","0","bgm_M41","0","10","12"
"10002","150","10002113","bgm_M41","0","0","100080","0","1","101143","2018/10/28 15:59:59","101141","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","101142","1","90","0","bgm_M41","10","馬席納地區 1-13","610002113","10","101141","610002121","0","0","bgm_M41","0","-100","0","470","0","10002101","0","bgm_M41","0","10","13"
"10002","150","10002114","bgm_M41","0","0","100080","0","1","101143","2018/10/28 15:59:59","101141","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","101142","1","90","0","bgm_M41","10","馬席納地區 1-14","610002114","10","101141","610002121","0","0","bgm_M41","0","40","0","570","0","10002101","0","bgm_M41","0","10","14"
"10002","150","10002115","bgm_M41","0","0","100080","0","1","101143","2018/10/28 15:59:59","101141","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","101142","1","90","0","bgm_M41","10","馬席納地區 1-15","610002115","10","101141","610002123","0","0","bgm_M41","0","-70","0","680","0","10002101","0","bgm_M41","0","10","15"
"10002","240","10002201","bgm_M41","1","0","100110","0","2","100473","2018/10/28 15:59:59","100471","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100472","1","90","0","bgm_M41","16","馬席納地區 1-1","610002116","16","100471","610002121","28","31020","bgm_M41","0","-10","2","-450","0","10002201","0","bgm_M41","3","16","16"
"10002","240","10002202","bgm_M41","1","0","100070","0","2","100813","2018/10/28 15:59:59","100811","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100812","1","90","0","bgm_M41","16","馬席納地區 1-2","610002117","16","100811","610002121","28","31004","bgm_M41","0","-100","2","-250","0","10002201","0","bgm_M41","3","16","17"
"10002","270","10002203","bgm_M41","1","0","100120","0","2","100793","2018/10/28 15:59:59","100791","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100792","1","90","0","bgm_M41","18","馬席納地區 1-3","610002118","18","100791","610002121","29","31020","bgm_M41","0","20","2","-50","0","10002201","0","bgm_M41","3","18","18"
"10002","270","10002204","bgm_M41","1","0","100080","0","2","101153","2018/10/28 15:59:59","101151","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","101152","1","90","0","bgm_M41","18","馬席納地區 1-4","610002119","18","101151","610002121","29","31004","bgm_M41","0","-110","2","120","0","10002201","0","bgm_M41","3","18","19"
"10002","300","10002205","bgm_M41","1","0","100080","0","2","101153","2018/10/28 15:59:59","101151","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","101152","1","90","0","bgm_M41","20","馬席納地區 1-5","610002120","20","101151","610002121","30","31020","bgm_M41","0","-10","2","290","0","10002201","0","bgm_M41","3","20","20"
"10003","120","10003101","bgm_M41","0","0","100010","0","1","100066","2018/11/25 15:59:59","100064","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100065","1","90","0","bgm_M41","8","蘭德索爾郊外 1-1","610003101","8","100064","610003121","0","0","bgm_M41","0","-90","0","-820","0","10003101","0","bgm_M41","0","8","1"
"10003","120","10003102","bgm_M41","0","0","100020","0","1","100023","2018/11/25 15:59:59","100021","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100022","1","90","0","bgm_M41","8","蘭德索爾郊外 1-2","610003102","8","100021","610003121","0","0","bgm_M41","0","20","0","-700","0","10003101","0","bgm_M41","0","8","2"
"10003","120","10003103","bgm_M41","0","0","100010","0","1","100069","2018/11/25 15:59:59","100067","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100068","1","90","0","bgm_M41","8","蘭德索爾郊外 1-3","610003103","8","100067","610003121","0","0","bgm_M41","0","-120","0","-600","0","10003101","0","bgm_M41","0","8","3"
"10003","120","10003104","bgm_M41","0","0","100040","0","1","100127","2018/11/25 15:59:59","100125","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100126","1","90","0","bgm_M41","8","蘭德索爾郊外 1-4","610003104","8","100125","610003121","0","0","bgm_M41","0","40","0","-500","0","10003101","0","bgm_M41","0","8","4"
"10003","120","10003105","bgm_M41","0","0","100050","0","1","100083","2018/11/25 15:59:59","100081","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100082","1","90","0","bgm_M41","8","蘭德索爾郊外 1-5","610003105","8","100081","610003121","0","0","bgm_M41","0","-70","0","-400","0","10003101","0","bgm_M41","0","8","5"
"10003","135","10003106","bgm_M41","0","0","100010","0","1","100076","2018/11/25 15:59:59","100074","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100075","1","90","0","bgm_M41","9","蘭德索爾郊外 1-6","610003106","9","100074","610003121","0","0","bgm_M41","0","-110","0","-260","0","10003101","0","bgm_M41","0","9","6"
"10003","135","10003107","bgm_M41","0","0","100040","0","1","100113","2018/11/25 15:59:59","100111","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100112","1","90","0","bgm_M41","9","蘭德索爾郊外 1-7","610003107","9","100111","610003122","0","0","bgm_M41","0","25","0","-180","0","10003101","0","bgm_M41","0","9","7"
"10003","135","10003108","bgm_M41","0","0","100010","0","1","100079","2018/11/25 15:59:59","100077","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100078","1","90","0","bgm_M41","9","蘭德索爾郊外 1-8","610003108","9","100077","610003121","0","0","bgm_M41","0","-110","0","-75","0","10003101","0","bgm_M41","0","9","8"
"10003","135","10003109","bgm_M41","0","0","100080","0","1","100053","2018/11/25 15:59:59","100051","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100052","1","90","0","bgm_M41","9","蘭德索爾郊外 1-9","610003109","9","100051","610003121","0","0","bgm_M41","0","-50","0","50","0","10003101","0","bgm_M41","0","9","9"
"10003","135","10003110","bgm_M41","0","0","100080","0","1","100053","2018/11/25 15:59:59","100051","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100052","1","90","0","bgm_M41","9","蘭德索爾郊外 1-10","610003110","9","100051","610003121","0","0","bgm_M41","0","20","0","180","0","10003101","0","bgm_M41","0","9","10"
"10003","150","10003111","bgm_M41","0","0","100050","0","1","100033","2018/11/25 15:59:59","100031","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100032","1","90","0","bgm_M41","10","蘭德索爾郊外 1-11","610003111","10","100031","610003121","0","0","bgm_M41","0","-100","0","270","0","10003101","0","bgm_M41","0","10","11"
"10003","150","10003112","bgm_M41","0","0","100120","0","1","100153","2018/11/25 15:59:59","100151","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100152","1","90","0","bgm_M41","10","蘭德索爾郊外 1-12","610003112","10","100151","610003121","0","0","bgm_M41","0","40","0","390","0","10003101","0","bgm_M41","0","10","12"
"10003","150","10003113","bgm_M41","0","0","100020","0","1","100013","2018/11/25 15:59:59","100011","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100012","1","90","0","bgm_M41","10","蘭德索爾郊外 1-13","610003113","10","100011","610003121","0","0","bgm_M41","0","-110","0","490","0","10003101","0","bgm_M41","0","10","13"
"10003","150","10003114","bgm_M41","0","0","100020","0","1","100016","2018/11/25 15:59:59","100014","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100015","1","90","0","bgm_M41","10","蘭德索爾郊外 1-14","610003114","10","100014","610003121","0","0","bgm_M41","0","40","0","570","0","10003101","0","bgm_M41","0","10","14"
"10003","150","10003115","bgm_M41","0","0","100020","0","1","100019","2018/11/25 15:59:59","100017","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100018","1","90","0","bgm_M41","10","蘭德索爾郊外 1-15","610003115","10","100017","610003123","0","0","bgm_M41","0","-80","0","670","0","10003101","0","bgm_M41","0","10","15"
"10003","240","10003201","bgm_M41","1","0","100120","0","2","100793","2018/11/25 15:59:59","100791","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100792","1","90","0","bgm_M41","16","蘭德索爾郊外 1-1","610003116","16","100791","610003121","28","31010","bgm_M41","0","-10","2","-450","0","10003201","0","bgm_M41","3","16","16"
"10003","240","10003202","bgm_M41","1","0","100040","0","2","100773","2018/11/25 15:59:59","100771","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100772","1","90","0","bgm_M41","16","蘭德索爾郊外 1-2","610003117","16","100771","610003121","28","31017","bgm_M41","0","-100","2","-250","0","10003201","0","bgm_M41","3","16","17"
"10003","270","10003203","bgm_M41","1","0","100050","0","2","100759","2018/11/25 15:59:59","100757","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100758","1","90","0","bgm_M41","18","蘭德索爾郊外 1-3","610003118","18","100757","610003121","29","31010","bgm_M41","0","20","2","-50","0","10003201","0","bgm_M41","3","18","18"
"10003","270","10003204","bgm_M41","1","0","100020","0","2","100363","2018/11/25 15:59:59","100361","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100362","1","90","0","bgm_M41","18","蘭德索爾郊外 1-4","610003119","18","100361","610003121","29","31017","bgm_M41","0","-110","2","120","0","10003201","0","bgm_M41","3","18","19"
"10003","300","10003205","bgm_M41","1","0","100020","0","2","100366","2018/11/25 15:59:59","100364","bgm_M41","0","bgm_M41","0","2018/11/01 15:59:59","0","100365","1","90","0","bgm_M41","20","蘭德索爾郊外 1-5","610003120","20","100364","610003121","30","31010","bgm_M41","0","-10","2","290","0","10003201","0","bgm_M41","3","20","20"
"10004","120","10004101","bgm_M41","0","0","100110","0","1","100203","2018/12/24 15:59:59","100201","bgm_M41","0","bgm_M41","0","2018/12/01 16:00:00","0","100202","1","90","0","bgm_M41","8","塔帕斯海灘 周邊 1-1","610004101","8","100201","610004121","0","0","bgm_M41","0","-70","0","-820","0","10004101","0","bgm_M41","0","8","1"
