f45c61b3bc7401f5424b6dd09235c3c5513dc550231278095e043b91c3472f98,0b72d37f4f2b6d9fd6a40653291f9f5202004de6ec71d7a9e8592c6a6234c6f6,7a3608b638cc63be772d30eae03a62e8ff2732c795278e8e832d322e7a7a565f,dbc876d5722bdc7fd37f85de9e057c86f17620cc69147626badc190a15c70e11,644854a965834826cc23ed22c860a07f80c5e27dd7803cb6c148484085e80b46,e7d0c1e4b92ecd94dc27bb12914d20296bd1377ebd08311e29bb76537de4bc51,4437068c50bd2996432bd4983946884f7f0115ddc7ab67e6c1046c4f1916f250,e6d0e97e30658d490effe01529f3c6d80b534ffcd4db1ee7e633f98a4f2f3a1f
"3","104301","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","53","49"
"3","100901","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","54","49"
"3","101101","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","55","49"
"3","101001","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","56","49"
"3","102801","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","57","49"
"3","103001","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","58","49"
"3","105701","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","59","49"
"3","104701","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","60","49"
"3","106301","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","61","49"
"3","103601","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","62","49"
"3","104401","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","63","49"
"3","107501","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","64","49"
"3","107701","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","65","49"
"3","107801","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","66","49"
"3","107901","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","67","49"
"3","103701","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","68","49"
"3","108101","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","69","49"
"3","108301","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","70","49"
"3","105601","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","71","49"
"3","108401","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","72","49"
"3","108601","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","73","49"
"3","108801","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","74","49"
"3","108701","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","75","49"
"3","109101","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","76","49"
"3","101401","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","77","49"
"3","109201","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","78","49"
"3","109401","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","79","49"
"3","109501","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","80","49"
"3","109601","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","81","49"
"3","110001","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","82","49"
"3","110301","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","83","49"
"3","110401","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","84","49"
"3","110601","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","85","49"
"3","110701","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","86","49"
"3","110801","2020/01/28 15:59:59","0","2020/01/21 16:00:00","0","87","49"
"3","105701","2020/02/04 15:59:59","0","2020/01/28 16:00:00","0","88","50"
"3","106301","2020/02/04 15:59:59","0","2020/01/28 16:00:00","0","89","50"
"3","111101","2020/02/14 15:59:59","1001","2020/02/04 16:00:00","0","93","52"
"3","108101","2020/02/19 15:59:59","0","2020/02/14 16:00:00","0","94","53"
"3","108301","2020/02/19 15:59:59","0","2020/02/14 16:00:00","0","95","53"
"3","111301","2020/03/04 15:59:59","1002","2020/02/19 16:00:00","0","96","54"
"3","111401","2020/03/13 15:59:59","1003","2020/03/04 16:00:00","0","97","55"
"3","105601","2020/03/19 15:59:59","0","2020/03/13 16:00:00","0","98","56"
"2","101301","2020/03/19 15:59:59","0","2020/03/13 16:00:00","0","99","56"
"2","102701","2020/03/19 15:59:59","0","2020/03/13 16:00:00","0","100","56"
"3","106501","2020/04/01 15:59:59","1004","2020/03/19 16:00:00","0","101","57"
"3","111501","2020/04/14 15:59:59","1005","2020/04/01 16:00:00","0","102","58"
"3","108401","2020/04/22 15:59:59","0","2020/04/14 16:00:00","0","103","59"
"3","108601","2020/04/22 15:59:59","0","2020/04/14 16:00:00","0","104","59"
"3","111701","2020/05/05 15:59:59","1006","2020/04/22 16:00:00","0","105","60"
"3","112001","2020/05/08 15:59:59","1007","2020/05/05 16:00:00","0","106","61"
"3","106101","2020/05/08 15:59:59","0","2020/05/05 16:00:00","0","107","61"
"3","107101","2020/05/08 15:59:59","0","2020/05/05 16:00:00","0","108","61"
"3","107001","2020/05/08 15:59:59","0","2020/05/05 16:00:00","0","109","61"
"3","112001","2020/05/15 15:59:59","1007","2020/05/08 16:00:00","0","110","62"
"3","108801","2020/05/22 15:59:59","0","2020/05/15 16:00:00","0","111","63"
"3","108701","2020/05/22 15:59:59","0","2020/05/15 16:00:00","0","112","63"
"3","111901","2020/06/03 15:59:59","1008","2020/05/22 16:00:00","0","113","64"
"3","112201","2020/06/15 15:59:59","1009","2020/06/03 16:00:00","0","114","65"
"3","109101","2020/06/22 15:59:59","0","2020/06/15 16:00:00","0","115","66"
"3","180401","2020/07/02 15:59:59","1010","2020/06/22 16:00:00","0","116","67"
"3","107001","2020/07/02 15:59:59","0","2020/06/22 16:00:00","0","117","67"
"3","106101","2020/07/02 15:59:59","0","2020/06/22 16:00:00","0","118","67"
"3","107101","2020/07/02 15:59:59","0","2020/06/22 16:00:00","0","119","67"
"3","110001","2020/08/06 15:59:59","0","2020/08/03 16:00:00","0","120","68"
"3","110301","2020/08/06 15:59:59","0","2020/08/03 16:00:00","0","121","68"
"3","112401","2020/10/13 15:59:59","1011","2020/09/30 16:00:00","0","122","69"
"3","112501","2020/10/26 15:59:59","1012","2020/10/13 16:00:00","0","123","70"
"3","110401","2020/08/21 15:59:59","0","2020/08/17 16:00:00","0","124","71"
"3","110601","2020/08/21 15:59:59","0","2020/08/17 16:00:00","0","125","71"
"3","111001","2020/07/13 15:59:59","1013","2020/07/02 16:00:00","0","126","72"
"3","109201","2020/07/20 15:59:59","0","2020/07/13 16:00:00","0","127","73"
"3","109401","2020/07/20 15:59:59","0","2020/07/13 16:00:00","0","128","73"
"3","110901","2020/07/30 15:59:59","1014","2020/07/20 16:00:00","0","129","74"
"3","111101","2020/08/03 15:59:59","0","2020/07/30 16:00:00","0","130","75"
"3","112701","2020/08/17 15:59:59","1015","2020/08/06 16:00:00","0","131","76"
"3","109501","2020/09/16 15:59:59","0","2020/09/11 16:00:00","0","132","77"
"3","109601","2020/09/16 15:59:59","0","2020/09/11 16:00:00","0","133","77"
"3","112801","2020/09/01 15:59:59","1016","2020/08/21 16:00:00","0","134","78"
"3","180501","2020/09/04 15:59:59","1017","2020/09/01 16:00:00","0","135","79"
"3","180401","2020/09/04 15:59:59","0","2020/09/01 16:00:00","0","136","79"
"3","107001","2020/09/04 15:59:59","0","2020/09/01 16:00:00","0","137","79"
"3","106101","2020/09/04 15:59:59","0","2020/09/01 16:00:00","0","138","79"
"3","107101","2020/09/04 15:59:59","0","2020/09/01 16:00:00","0","139","79"
"3","112901","2020/09/11 15:59:59","1018","2020/09/04 16:00:00","0","140","80"
"3","110001","2020/11/02 15:59:59","0","2020/10/26 16:00:00","0","141","81"
"3","110301","2020/09/24 15:59:59","0","2020/09/16 16:00:00","0","142","81"
"3","106601","2020/09/24 15:59:59","1019","2020/09/16 16:00:00","0","143","82"
"3","111501","2020/09/30 15:59:59","0","2020/09/24 16:00:00","0","144","83"
"3","180201","2020/11/05 15:59:59","1020","2020/11/02 16:00:00","0","145","84"
"3","180501","2020/11/05 15:59:59","0","2020/11/02 16:00:00","0","146","84"
"3","180401","2020/11/05 15:59:59","0","2020/11/02 16:00:00","0","147","84"
"3","107001","2020/11/05 15:59:59","0","2020/11/02 16:00:00","0","148","84"
"3","106101","2020/11/05 15:59:59","0","2020/11/02 16:00:00","0","149","84"
"3","107101","2020/11/05 15:59:59","0","2020/11/02 16:00:00","0","150","84"
"3","113101","2020/11/13 15:59:59","1021","2020/11/05 16:00:00","0","151","85"
"3","110401","2020/11/18 15:59:59","0","2020/11/13 16:00:00","0","152","86"
"3","110601","2020/11/18 15:59:59","0","2020/11/13 16:00:00","0","153","86"
"3","113301","2020/11/26 15:59:59","1022","2020/11/18 16:00:00","0","154","87"
"3","112001","2020/12/01 15:59:59","0","2020/11/26 16:00:00","0","155","88"
"3","111901","2020/12/01 15:59:59","0","2020/11/26 16:00:00","0","156","88"
"3","107501","2020/12/04 15:59:59","0","2020/12/01 16:00:00","0","157","89"
"3","107801","2020/12/04 15:59:59","0","2020/12/01 16:00:00","0","158","89"
"3","113401","2020/12/14 15:59:59","1023","2020/12/04 16:00:00","0","159","90"
"3","110701","2020/12/18 15:59:59","0","2020/12/14 16:00:00","0","160","91"
"3","110801","2020/12/18 15:59:59","0","2020/12/14 16:00:00","0","161","91"
"3","113601","2021/01/06 15:59:59","1024","2020/12/26 16:00:00","0","162","92"
"3","107701","2020/12/25 15:59:59","0","2020/12/21 16:00:00","0","163","93"
"3","107901","2020/12/25 15:59:59","0","2020/12/21 16:00:00","0","164","93"
"3","106801","2020/12/21 15:59:59","1025","2020/12/18 16:00:00","0","165","94"
"3","180201","2020/12/21 15:59:59","0","2020/12/18 16:00:00","0","166","94"
"3","180501","2020/12/21 15:59:59","0","2020/12/18 16:00:00","0","167","94"
"3","180401","2020/12/21 15:59:59","0","2020/12/18 16:00:00","0","168","94"
"3","107001","2020/12/21 15:59:59","0","2020/12/18 16:00:00","0","169","94"
"3","106101","2020/12/21 15:59:59","0","2020/12/18 16:00:00","0","170","94"
"3","107101","2020/12/21 15:59:59","0","2020/12/18 16:00:00","0","171","94"
"3","113701","2021/01/15 15:59:59","1026","2021/01/06 16:00:00","0","172","95"
"3","111101","2021/01/20 15:59:59","0","2021/01/15 16:00:00","0","173","96"
"3","111301","2021/01/20 15:59:59","0","2021/01/15 16:00:00","0","174","96"
"3","113801","2021/02/01 15:59:59","1027","2021/01/20 16:00:00","0","175","97"
"3","113901","2021/02/11 15:59:59","1028","2021/02/01 16:00:00","0","176","98"
"3","106501","2021/02/19 15:59:59","0","2021/02/15 16:00:00","0","177","99"
"3","111401","2021/02/19 15:59:59","0","2021/02/15 16:00:00","0","178","99"
"3","114001","2021/03/02 15:59:59","1029","2021/02/19 16:00:00","0","179","100"
"3","108101","2021/03/17 15:59:59","0","2021/03/12 16:00:00","0","180","101"
"3","108301","2021/03/17 15:59:59","0","2021/03/12 16:00:00","0","181","101"
"3","114201","2021/03/12 15:59:59","1030","2021/03/02 16:00:00","0","182","102"
"3","109701","2021/04/27 15:59:59","0","2021/04/16 16:00:00","0","183","103"
"3","109901","2021/04/27 15:59:59","0","2021/04/16 16:00:00","0","184","103"
"3","114301","2021/04/06 15:59:59","1031","2021/03/28 16:00:00","0","185","104"
"3","114401","2021/04/16 15:59:59","1032","2021/04/06 16:00:00","0","186","105"
"3","111501","2021/03/28 15:59:59","0","2021/03/17 16:00:00","0","187","106"
"3","111701","2021/03/28 15:59:59","0","2021/03/17 16:00:00","0","188","106"
"3","108401","2021/03/28 15:59:59","0","2021/03/17 16:00:00","0","189","106"
"3","108601","2021/03/28 15:59:59","0","2021/03/17 16:00:00","0","190","106"
"3","114501","2021/05/07 15:59:59","1033","2021/04/27 16:00:00","0","191","107"
"3","180101","2021/02/15 15:59:59","1034","2021/02/11 16:00:00","0","192","108"
"3","106801","2021/02/15 15:59:59","0","2021/02/11 16:00:00","0","193","108"
"3","180201","2021/02/15 15:59:59","0","2021/02/11 16:00:00","0","194","108"
"3","180501","2021/02/15 15:59:59","0","2021/02/11 16:00:00","0","195","108"
"3","180401","2021/02/15 15:59:59","0","2021/02/11 16:00:00","0","196","108"
"3","107001","2021/02/15 15:59:59","0","2021/02/11 16:00:00","0","197","108"
"3","106101","2021/02/15 15:59:59","0","2021/02/11 16:00:00","0","198","108"
"3","107101","2021/02/15 15:59:59","0","2021/02/11 16:00:00","0","199","108"
"3","111801","2021/05/16 15:59:59","1035","2021/05/07 16:00:00","0","200","109"
"3","112001","2021/05/21 15:59:59","0","2021/05/16 16:00:00","0","201","110"
"3","111901","2021/05/21 15:59:59","0","2021/05/16 16:00:00","0","202","110"
"3","108701","2021/05/26 15:59:59","0","2021/05/21 16:00:00","0","203","111"
"3","108801","2021/05/26 15:59:59","0","2021/05/21 16:00:00","0","204","111"
"3","115001","2021/06/04 15:59:59","1036","2021/05/26 16:00:00","0","205","112"
"3","115501","2021/06/14 15:59:59","1037","2021/06/04 16:00:00","0","206","113"
"3","112201","2021/06/19 15:59:59","0","2021/06/14 16:00:00","0","207","114"
"3","109101","2021/06/19 15:59:59","0","2021/06/14 16:00:00","0","208","114"
"3","106401","2021/06/27 15:59:59","1038","2021/06/19 16:00:00","0","209","115"
"3","113101","2021/07/02 15:59:59","0","2021/06/27 16:00:00","0","210","117"
"3","115701","2021/07/02 15:59:59","1039","2021/06/27 16:00:00","0","211","118"
"3","180601","2021/07/05 15:59:59","1040","2021/07/02 16:00:00","0","212","119"
"3","106801","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","213","119"
"3","180101","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","214","119"
"3","180201","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","215","119"
"3","180501","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","216","119"
"3","180401","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","217","119"
"3","107001","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","218","119"
"3","106101","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","219","119"
"3","107101","2021/07/05 15:59:59","0","2021/07/02 16:00:00","0","220","119"
"3","115901","2021/07/14 15:59:59","1041","2021/07/05 16:00:00","0","221","120"
"3","112401","2021/08/25 15:59:59","0","2021/08/09 16:00:00","0","222","121"
"3","112501","2021/08/25 15:59:59","0","2021/08/09 16:00:00","0","223","121"
"3","113401","2021/07/24 15:59:59","0","2021/07/14 16:00:00","0","224","122"
"3","116001","2021/07/30 15:59:59","1042","2021/07/21 16:00:00","0","225","123"
"3","116301","2021/08/09 15:59:59","1043","2021/08/01 16:00:00","0","226","125"
"3","111001","2021/07/21 15:59:59","0","2021/07/14 16:00:00","0","227","126"
"3","110901","2021/07/21 15:59:59","0","2021/07/14 16:00:00","0","228","126"
"3","116201","2021/09/01 15:59:59","1044","2021/08/25 16:00:00","0","229","127"
"3","113901","2021/08/31 15:59:59","0","2021/08/25 16:00:00","0","230","128"
"3","107101","2021/08/01 15:59:59","1045","2021/07/30 16:00:00","0","231","129"
"3","180601","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","232","129"
"3","180101","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","233","129"
"3","106801","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","234","129"
"3","180201","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","235","129"
"3","180501","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","236","129"
"3","180401","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","237","129"
"3","107001","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","238","129"
"3","106101","2021/08/01 15:59:59","0","2021/07/30 16:00:00","0","239","129"
"3","116501","2021/09/12 15:59:59","1046","2021/09/01 16:00:00","0","240","130"
"3","112701","2021/09/22 15:59:59","0","2021/09/12 16:00:00","0","241","131"
"3","112801","2021/09/22 15:59:59","0","2021/09/12 16:00:00","0","242","131"
"3","116601","2021/10/02 15:59:59","1047","2021/09/22 16:00:00","0","243","133"
"3","116701","2021/10/11 15:59:59","1048","2021/10/02 16:00:00","0","244","134"
"3","112901","2021/10/18 15:59:59","0","2021/10/11 16:00:00","0","245","135"
"3","106601","2021/10/18 15:59:59","0","2021/10/11 16:00:00","0","246","135"
"3","110301","2021/10/22 15:59:59","0","2021/10/18 16:00:00","0","247","136"
"3","110001","2021/10/22 15:59:59","0","2021/10/18 16:00:00","0","248","136"
"3","116901","2021/10/26 15:59:59","1049","2021/10/18 16:00:00","0","249","137"
"3","107801","2021/10/26 15:59:59","0","2021/10/22 16:00:00","0","250","138"
"3","107501","2021/10/26 15:59:59","0","2021/10/22 16:00:00","0","251","138"
"3","114401","2021/11/01 15:59:59","0","2021/10/26 16:00:00","0","252","139"
"3","180301","2021/11/04 15:59:59","1050","2021/11/01 16:00:00","0","253","140"
"3","180601","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","254","140"
"3","180101","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","255","140"
"3","106801","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","256","140"
"3","180201","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","257","140"
"3","180501","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","258","140"
"3","180401","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","259","140"
"3","107001","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","260","140"
"3","106101","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","261","140"
"3","107101","2021/11/04 15:59:59","0","2021/11/01 16:00:00","0","262","140"
"3","117001","2021/11/13 15:59:59","1051","2021/11/04 16:00:00","0","263","141"
"3","113101","2021/11/16 15:59:59","0","2021/11/09 16:00:00","0","264","142"
"3","107701","2021/11/20 15:59:59","0","2021/11/16 16:00:00","0","265","143"
"3","107901","2021/11/20 15:59:59","0","2021/11/16 16:00:00","0","266","143"
"3","117101","2021/11/25 15:59:59","1052","2021/11/16 16:00:00","0","267","144"
"3","110401","2021/11/25 15:59:59","0","2021/11/20 16:00:00","0","268","145"
"3","111801","2021/12/02 15:59:59","0","2021/11/25 16:00:00","0","269","146"
"3","115001","2021/12/02 15:59:59","0","2021/11/25 16:00:00","0","270","146"
"3","117201","2021/12/11 15:59:59","1053","2021/12/02 16:00:00","0","271","147"
"3","113401","2021/12/17 15:59:59","0","2021/12/11 16:00:00","0","272","148"
"3","117301","2021/12/25 15:59:59","1054","2021/12/17 16:00:00","0","273","149"
"3","115501","2022/01/02 15:59:59","0","2021/12/25 16:00:00","0","274","150"
"3","180701","2022/01/05 15:59:59","1055","2022/01/02 16:00:00","0","275","151"
"3","180301","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","276","151"
"3","180601","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","277","151"
"3","180101","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","278","151"
"3","106801","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","279","151"
"3","180201","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","280","151"
"3","180501","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","281","151"
"3","180401","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","282","151"
"3","107001","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","283","151"
"3","106101","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","284","151"
"3","107101","2022/01/05 15:59:59","0","2022/01/02 16:00:00","0","285","151"
"3","117501","2022/01/10 15:59:59","1056","2022/01/05 16:00:00","0","286","152"
"3","113701","2022/01/15 15:59:59","0","2022/01/10 16:00:00","0","287","153"
"3","113801","2022/01/15 15:59:59","0","2022/01/10 16:00:00","0","288","153"
"3","117601","2022/01/20 15:59:59","1057","2022/01/15 16:00:00","0","289","154"
"3","118001","2022/01/26 15:59:59","1058","2022/01/20 16:00:00","0","290","155"
"3","108101","2022/02/01 15:59:59","0","2022/01/26 16:00:00","0","291","156"
"3","108301","2022/02/01 15:59:59","0","2022/01/26 16:00:00","0","292","156"
"3","110601","2022/02/01 15:59:59","0","2022/01/26 16:00:00","0","293","157"
"3","117701","2022/02/12 15:59:59","1059","2022/02/04 16:00:00","0","294","158"
"3","113901","2022/02/19 15:59:59","0","2022/02/12 16:00:00","0","295","159"
"3","117901","2022/02/26 15:59:59","1060","2022/02/19 16:00:00","0","296","160"
"3","111101","2022/03/07 15:59:59","0","2022/02/26 16:00:00","0","297","161"
"3","106701","2022/02/04 15:59:59","1061","2022/02/01 16:00:00","0","298","162"
"3","180701","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","299","162"
"3","180301","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","300","162"
"3","180601","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","301","162"
"3","180101","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","302","162"
"3","106801","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","303","162"
"3","180201","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","304","162"
"3","180501","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","305","162"
"3","180401","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","306","162"
"3","107001","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","307","162"
"3","106101","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","308","162"
"3","107101","2022/02/04 15:59:59","0","2022/02/01 16:00:00","0","309","162"
"3","119001","2022/03/15 15:59:59","1062","2022/03/07 16:00:00","0","310","163"
"3","114201","2022/03/20 15:59:59","0","2022/03/15 16:00:00","0","311","164"
"3","114301","2022/03/20 15:59:59","0","2022/03/15 16:00:00","0","312","164"
"3","119101","2022/03/28 15:59:59","1063","2022/03/20 16:00:00","0","313","166"
"3","108401","2022/04/03 15:59:59","0","2022/03/28 16:00:00","0","314","167"
"3","108601","2022/04/03 15:59:59","0","2022/03/28 16:00:00","0","315","167"
"3","119901","2022/04/11 15:59:59","1064","2022/04/03 16:00:00","0","316","168"
"3","114401","2022/04/18 15:59:59","0","2022/04/11 16:00:00","0","317","169"
"3","111501","2022/04/25 15:59:59","0","2022/04/18 16:00:00","0","318","170"
"3","119301","2022/05/04 15:59:59","1065","2022/04/25 16:00:00","0","319","171"
"3","180801","2022/05/07 15:59:59","1066","2022/05/04 16:00:00","0","320","172"
"3","106701","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","321","172"
"3","180701","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","322","172"
"3","180301","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","323","172"
"3","180601","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","324","172"
"3","180101","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","325","172"
"3","106801","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","326","172"
"3","180201","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","327","172"
"3","180501","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","328","172"
"3","180401","2022/05/07 15:59:59","0","2022/05/04 16:00:00","0","329","172"
