dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75
"2018/10/22 04:59:59","40","2000","2018/10/11 05:00:00","1","13","0","1","45","0","0","-1","104","0"
"2018/10/27 04:59:59","30","2000","2018/10/22 05:00:00","1","14","0","1","31","0","0","-1","101","0"
"2018/10/27 04:59:59","40","2000","2018/10/22 05:00:00","1","15","0","1","41","0","0","-1","101","0"
"2018/11/01 04:59:59","30","2000","2018/10/27 05:00:00","1","16","0","1","32","0","0","-1","102","0"
"2018/11/01 04:59:59","40","2000","2018/10/27 05:00:00","1","17","0","1","42","0","0","-1","102","0"
"2018/11/10 04:59:59","30","2000","2018/11/01 05:00:00","1","18","0","1","34","0","0","-1","103","0"
"2018/11/10 04:59:59","40","2000","2018/11/01 05:00:00","1","19","0","1","44","0","0","-1","103","0"
"2018/11/20 04:59:59","40","2000","2018/11/10 05:00:00","1","20","0","1","45","0","0","-1","104","0"
"2018/11/26 04:59:59","30","2000","2018/11/20 05:00:00","1","21","0","1","31","0","0","-1","101","0"
"2018/11/26 04:59:59","40","2000","2018/11/20 05:00:00","1","22","0","1","41","0","0","-1","101","0"
"2018/11/30 04:59:59","30","2000","2018/11/26 05:00:00","1","23","0","1","32","0","0","-1","102","0"
"2018/11/30 04:59:59","40","2000","2018/11/26 05:00:00","1","24","0","1","42","0","0","-1","102","0"
"2018/12/11 04:59:59","30","2000","2018/12/01 05:00:00","1","25","0","1","34","0","0","-1","103","0"
"2018/12/11 04:59:59","40","2000","2018/12/01 05:00:00","1","26","0","1","44","0","0","-1","103","0"
"2018/12/21 04:59:59","40","2000","2018/12/11 05:00:00","1","27","0","1","45","0","0","-1","104","0"
"2018/12/26 04:59:59","30","2000","2018/12/21 05:00:00","1","28","0","1","31","0","0","-1","101","0"
"2018/12/26 04:59:59","40","2000","2018/12/21 05:00:00","1","29","0","1","41","0","0","-1","101","0"
"2018/12/31 04:59:59","30","2000","2018/12/26 05:00:00","1","30","0","1","32","0","0","-1","102","0"
"2018/12/31 04:59:59","40","2000","2018/12/26 05:00:00","1","31","0","1","42","0","0","-1","102","0"
"2019/01/11 04:59:59","30","2000","2018/12/31 05:00:00","1","32","0","1","34","0","0","-1","103","0"
"2019/01/11 04:59:59","40","2000","2018/12/31 05:00:00","1","33","0","1","44","0","0","-1","103","0"
"2019/01/22 04:59:59","40","2000","2019/01/11 05:00:00","1","34","0","1","45","0","0","-1","104","0"
"2019/01/27 04:59:59","30","2000","2019/01/22 05:00:00","1","35","0","1","31","0","0","-1","101","0"
"2019/01/27 04:59:59","40","2000","2019/01/22 05:00:00","1","36","0","1","41","0","0","-1","101","0"
"2019/02/01 04:59:59","30","2000","2019/01/27 05:00:00","1","37","0","1","32","0","0","-1","102","0"
"2019/02/01 04:59:59","40","2000","2019/01/27 05:00:00","1","38","0","1","42","0","0","-1","102","0"
"2019/02/10 04:59:59","30","3000","2019/02/01 05:00:00","1","39","0","1","34","0","0","-1","103","0"
"2019/02/10 04:59:59","40","3000","2019/02/01 05:00:00","1","40","0","1","44","0","0","-1","103","0"
"2019/02/19 04:59:59","40","2000","2019/02/10 05:00:00","1","41","0","1","45","0","0","-1","104","0"
"2019/02/24 04:59:59","30","3000","2019/02/19 05:00:00","1","42","0","1","31","0","0","-1","101","0"
"2019/02/24 04:59:59","40","3000","2019/02/19 05:00:00","1","43","0","1","41","0","0","-1","101","0"
"2019/03/01 04:59:59","30","3000","2019/02/24 05:00:00","1","44","0","1","32","0","0","-1","102","0"
"2019/03/01 04:59:59","40","3000","2019/02/24 05:00:00","1","45","0","1","42","0","0","-1","102","0"
"2019/03/11 04:59:59","30","2000","2019/03/01 05:00:00","1","46","0","1","34","0","0","-1","103","0"
"2019/03/11 04:59:59","40","2000","2019/03/01 05:00:00","1","47","0","1","44","0","0","-1","103","0"
"2019/03/25 15:59:59","80","1500","2019/03/06 16:00:00","1","48","0","1","151","0","0","-1","6004","0"
"2019/03/25 15:59:59","80","1500","2019/03/06 16:00:00","1","49","0","1","152","0","0","-1","6005","0"
"2019/03/22 04:59:59","40","2000","2019/03/11 05:00:00","1","50","0","1","45","0","0","-1","104","0"
"2019/03/27 04:59:59","30","2000","2019/03/22 05:00:00","1","51","0","1","31","0","0","-1","101","0"
"2019/03/27 04:59:59","40","2000","2019/03/22 05:00:00","1","52","0","1","41","0","0","-1","101","0"
"2019/04/01 04:59:59","30","2000","2019/03/27 05:00:00","1","53","0","1","32","0","0","-1","102","0"
"2019/04/01 04:59:59","40","2000","2019/03/27 05:00:00","1","54","0","1","42","0","0","-1","102","0"
"2019/04/11 04:59:59","30","2000","2019/04/01 05:00:00","1","55","0","1","34","0","0","-1","103","0"
"2019/04/11 04:59:59","40","2000","2019/04/01 05:00:00","1","56","0","1","44","0","0","-1","103","0"
"2019/04/17 15:59:59","80","1500","2019/04/03 16:00:00","1","57","0","1","151","0","0","-1","6004","0"
"2019/04/17 15:59:59","80","1500","2019/04/03 16:00:00","1","58","0","1","152","0","0","-1","6005","0"
"2019/04/21 04:59:59","40","2000","2019/04/11 05:00:00","1","59","0","1","45","0","0","-1","104","0"
"2019/04/26 04:59:59","30","2000","2019/04/21 05:00:00","1","60","0","1","31","0","0","-1","101","0"
"2019/04/26 04:59:59","40","2000","2019/04/21 05:00:00","1","61","0","1","41","0","0","-1","101","0"
"2019/05/01 04:59:59","30","2000","2019/04/26 05:00:00","1","62","0","1","32","0","0","-1","102","0"
"2019/05/01 04:59:59","40","2000","2019/04/26 05:00:00","1","63","0","1","42","0","0","-1","102","0"
"2019/05/11 04:59:59","30","2000","2019/05/01 05:00:00","1","64","0","1","34","0","0","-1","103","0"
"2019/05/11 04:59:59","40","2000","2019/05/01 05:00:00","1","65","0","1","44","0","0","-1","103","0"
"2019/05/16 15:59:59","80","1500","2019/05/02 16:00:00","1","66","0","1","151","0","0","-1","6004","0"
"2019/05/16 15:59:59","80","1500","2019/05/02 16:00:00","1","67","0","1","152","0","0","-1","6005","0"
"2019/05/21 04:59:59","40","2000","2019/05/11 05:00:00","1","68","0","1","45","0","0","-1","104","0"
"2019/05/27 04:59:59","30","2000","2019/05/21 05:00:00","1","69","0","1","31","0","0","-1","101","0"
"2019/05/27 04:59:59","40","2000","2019/05/21 05:00:00","1","70","0","1","41","0","0","-1","101","0"
"2019/06/01 04:59:59","30","2000","2019/05/27 05:00:00","1","71","0","1","32","0","0","-1","102","0"
"2019/06/01 04:59:59","40","2000","2019/05/27 05:00:00","1","72","0","1","42","0","0","-1","102","0"
"2019/06/13 04:59:59","30","2000","2019/06/01 05:00:00","1","73","0","1","34","0","0","-1","103","0"
"2019/06/13 04:59:59","40","2000","2019/06/01 05:00:00","1","74","0","1","44","0","0","-1","103","0"
"2019/06/17 15:59:59","80","1500","2019/06/03 16:00:00","1","75","0","1","151","0","0","-1","6004","0"
"2019/06/17 15:59:59","80","1500","2019/06/03 16:00:00","1","76","0","1","152","0","0","-1","6005","0"
"2019/06/23 04:59:59","40","2000","2019/06/13 05:00:00","1","77","0","1","45","0","0","-1","104","0"
"2019/06/25 04:59:59","30","2000","2019/06/13 05:00:00","1","78","0","1","31","0","0","-1","101","0"
"2019/06/25 04:59:59","40","2000","2019/06/13 05:00:00","1","79","0","1","41","0","0","-1","101","0"
"2019/07/01 04:59:59","30","2000","2019/06/25 05:00:00","1","80","0","1","32","0","0","-1","102","0"
"2019/07/01 04:59:59","40","2000","2019/06/25 05:00:00","1","81","0","1","42","0","0","-1","102","0"
"2019/07/13 04:59:59","30","2000","2019/07/01 05:00:00","1","82","0","1","34","0","0","-1","103","0"
"2019/07/13 04:59:59","40","2000","2019/07/01 05:00:00","1","83","0","1","44","0","0","-1","103","0"
"2019/07/15 15:59:59","80","1500","2019/07/01 16:00:00","1","84","0","1","151","0","0","-1","6004","0"
"2019/07/15 15:59:59","80","1500","2019/07/01 16:00:00","1","85","0","1","152","0","0","-1","6005","0"
"2019/07/22 04:59:59","40","2000","2019/07/08 05:00:00","1","86","0","1","45","0","0","-1","104","0"
"2019/07/26 04:59:59","30","2000","2019/07/13 05:00:00","1","87","0","1","31","0","0","-1","101","0"
"2019/07/26 04:59:59","40","2000","2019/07/13 05:00:00","1","88","0","1","41","0","0","-1","101","0"
"2019/07/31 15:59:59","80","1500","2019/07/17 16:00:00","1","89","0","1","151","0","0","-1","6004","0"
"2019/07/31 15:59:59","80","1500","2019/07/17 16:00:00","1","90","0","1","152","0","0","-1","6005","0"
"2019/07/27 04:59:59","30","2000","2019/07/22 05:00:00","1","91","0","1","37","0","0","-1","109","0"
"2019/08/01 04:59:59","30","2000","2019/07/26 05:00:00","1","92","0","1","32","0","0","-1","102","0"
"2019/08/01 04:59:59","40","2000","2019/07/26 05:00:00","1","93","0","1","42","0","0","-1","102","0"
"2019/08/14 04:59:59","30","3000","2019/08/01 05:00:00","1","94","0","1","34","0","0","-1","103","0"
"2019/08/14 04:59:59","40","3000","2019/08/01 05:00:00","1","95","0","1","44","0","0","-1","103","0"
"2019/08/15 15:59:59","80","1500","2019/08/01 16:00:00","1","96","0","1","151","0","0","-1","6004","0"
"2019/08/15 15:59:59","80","1500","2019/08/01 16:00:00","1","97","0","1","152","0","0","-1","6005","0"
"2019/08/22 04:59:59","40","2000","2019/08/08 05:00:00","1","98","0","1","45","0","0","-1","104","0"
"2019/08/26 04:59:59","30","3000","2019/08/14 05:00:00","1","99","0","1","31","0","0","-1","101","0"
"2019/08/26 04:59:59","40","3000","2019/08/14 05:00:00","1","100","0","1","41","0","0","-1","101","0"
"2019/08/27 04:59:59","30","2000","2019/08/22 05:00:00","1","101","0","1","37","0","0","-1","109","0"
"2019/09/01 04:59:59","30","3000","2019/08/26 05:00:00","1","102","0","1","32","0","0","-1","102","0"
"2019/09/01 04:59:59","40","3000","2019/08/26 05:00:00","1","103","0","1","42","0","0","-1","102","0"
"2019/09/13 04:59:59","30","2000","2019/09/01 05:00:00","1","104","0","1","34","0","0","-1","103","0"
"2019/09/13 04:59:59","40","2000","2019/09/01 05:00:00","1","105","0","1","44","0","0","-1","103","0"
"2019/09/18 15:59:59","80","1500","2019/09/03 16:00:00","1","106","0","1","151","0","0","-1","6004","0"
"2019/09/18 15:59:59","80","1500","2019/09/03 16:00:00","1","107","0","1","152","0","0","-1","6005","0"
"2019/09/20 04:59:59","40","2000","2019/09/05 05:00:00","1","108","0","1","45","0","0","-1","104","0"
"2019/09/26 04:59:59","30","2000","2019/09/13 05:00:00","1","109","0","1","31","0","0","-1","101","0"
"2019/09/26 04:59:59","40","2000","2019/09/13 05:00:00","1","110","0","1","41","0","0","-1","101","0"
"2019/09/26 04:59:59","30","2000","2019/09/20 05:00:00","1","111","0","1","34","0","0","-1","103","0"
"2019/09/26 04:59:59","40","2000","2019/09/20 05:00:00","1","112","0","1","44","0","0","-1","103","0"
"2019/10/01 04:59:59","30","2000","2019/09/26 05:00:00","1","113","0","1","37","0","0","-1","109","0"
"2019/10/01 04:59:59","30","2000","2019/09/26 05:00:00","1","114","0","1","32","0","0","-1","102","0"
"2019/10/01 04:59:59","40","2000","2019/09/26 05:00:00","1","115","0","1","42","0","0","-1","102","0"
"2019/10/13 04:59:59","30","2000","2019/10/01 05:00:00","1","116","0","1","34","0","0","-1","103","0"
"2019/10/13 04:59:59","40","2000","2019/10/01 05:00:00","1","117","0","1","44","0","0","-1","103","0"
"2019/10/15 15:59:59","80","1500","2019/10/01 16:00:00","1","118","0","1","151","0","0","-1","6004","0"
"2019/10/15 15:59:59","80","1500","2019/10/01 16:00:00","1","119","0","1","152","0","0","-1","6005","0"
"2019/10/20 04:59:59","40","2000","2019/10/07 05:00:00","1","120","0","1","45","0","0","-1","104","0"
"2019/10/26 04:59:59","30","2000","2019/10/13 05:00:00","1","121","0","1","31","0","0","-1","101","0"
"2019/10/26 04:59:59","40","2000","2019/10/13 05:00:00","1","122","0","1","41","0","0","-1","101","0"
"2019/10/24 15:59:59","80","1500","2019/10/17 16:00:00","1","123","0","1","251","0","0","-1","7004","0"
"2019/10/24 15:59:59","80","1500","2019/10/17 16:00:00","1","124","0","1","252","0","0","-1","7005","0"
"2019/10/27 04:59:59","30","2000","2019/10/22 05:00:00","1","125","0","1","37","0","0","-1","109","0"
"2019/11/01 04:59:59","30","2000","2019/10/26 05:00:00","1","126","0","1","32","0","0","-1","102","0"
"2019/11/01 04:59:59","40","2000","2019/10/26 05:00:00","1","127","0","1","42","0","0","-1","102","0"
"2019/11/13 04:59:59","30","2000","2019/11/01 05:00:00","1","128","0","1","34","0","0","-1","103","0"
"2019/11/13 04:59:59","40","2000","2019/11/01 05:00:00","1","129","0","1","44","0","0","-1","103","0"
"2019/11/15 15:59:59","80","1500","2019/11/01 16:00:00","1","130","0","1","151","0","0","-1","6004","0"
"2019/11/15 15:59:59","80","1500","2019/11/01 16:00:00","1","131","0","1","152","0","0","-1","6005","0"
"2019/11/20 04:59:59","40","2000","2019/11/07 05:00:00","1","132","0","1","45","0","0","-1","104","0"
"2019/11/26 04:59:59","30","2000","2019/11/13 05:00:00","1","133","0","1","31","0","0","-1","101","0"
"2019/11/26 04:59:59","40","2000","2019/11/13 05:00:00","1","134","0","1","41","0","0","-1","101","0"
"2019/11/24 15:59:59","80","1500","2019/11/17 16:00:00","1","135","0","1","251","0","0","-1","7004","0"
"2019/11/24 15:59:59","80","1500","2019/11/17 16:00:00","1","136","0","1","252","0","0","-1","7005","0"
"2019/11/26 04:59:59","30","2000","2019/11/20 05:00:00","1","137","0","1","37","0","0","-1","109","0"
"2019/12/01 04:59:59","30","2000","2019/11/26 05:00:00","1","138","0","1","32","0","0","-1","102","0"
"2019/12/01 04:59:59","40","2000","2019/11/26 05:00:00","1","139","0","1","42","0","0","-1","102","0"
"2019/12/13 04:59:59","30","2000","2019/12/01 05:00:00","1","140","0","1","34","0","0","-1","103","0"
"2019/12/13 04:59:59","40","2000","2019/12/01 05:00:00","1","141","0","1","44","0","0","-1","103","0"
"2019/12/15 15:59:59","80","1500","2019/12/02 16:00:00","1","142","0","1","151","0","0","-1","6004","0"
"2019/12/15 15:59:59","80","1500","2019/12/02 16:00:00","1","143","0","1","152","0","0","-1","6005","0"
"2019/12/20 04:59:59","40","2000","2019/12/07 05:00:00","1","144","0","1","45","0","0","-1","104","0"
"2019/12/26 04:59:59","30","2000","2019/12/13 05:00:00","1","145","0","1","31","0","0","-1","101","0"
"2019/12/26 04:59:59","40","2000","2019/12/13 05:00:00","1","146","0","1","41","0","0","-1","101","0"
"2019/12/24 15:59:59","80","1500","2019/12/17 16:00:00","1","147","0","1","251","0","0","-1","7004","0"
"2019/12/24 15:59:59","80","1500","2019/12/17 16:00:00","1","148","0","1","252","0","0","-1","7005","0"
"2019/12/26 04:59:59","30","2000","2019/12/20 05:00:00","1","149","0","1","37","0","0","-1","109","0"
"2020/01/01 04:59:59","30","2000","2019/12/26 05:00:00","1","150","0","1","32","0","0","-1","102","0"
"2020/01/01 04:59:59","40","2000","2019/12/26 05:00:00","1","151","0","1","42","0","0","-1","102","0"
"2020/01/10 04:59:59","30","2000","2020/01/01 05:00:00","1","152","0","1","34","0","0","-1","103","0"
"2020/01/10 04:59:59","40","2000","2020/01/01 05:00:00","1","153","0","1","44","0","0","-1","103","0"
"2020/01/08 04:59:59","30","2000","2020/01/02 05:00:00","1","154","0","1","37","0","0","-1","109","0"
"2020/01/08 04:59:59","30","2000","2020/01/02 05:00:00","1","155","0","1","38","0","0","-1","112","0"
"2020/01/16 15:59:59","80","1500","2020/01/02 16:00:00","1","156","0","1","151","0","0","-1","6004","0"
"2020/01/16 15:59:59","80","1500","2020/01/02 16:00:00","1","157","0","1","152","0","0","-1","6005","0"
"2020/01/23 04:59:59","40","2000","2020/01/10 05:00:00","1","158","0","1","45","0","0","-1","104","0"
"2020/01/23 04:59:59","30","2000","2020/01/10 05:00:00","1","159","0","1","31","0","0","-1","101","0"
"2020/01/23 04:59:59","40","2000","2020/01/10 05:00:00","1","160","0","1","41","0","0","-1","101","0"
"2020/01/23 15:59:59","80","1500","2020/01/16 16:00:00","1","161","0","1","251","0","0","-1","7004","0"
"2020/01/23 15:59:59","80","1500","2020/01/16 16:00:00","1","162","0","1","252","0","0","-1","7005","0"
"2020/01/26 04:59:59","30","2000","2020/01/21 05:00:00","1","163","0","1","34","0","0","-1","103","0"
"2020/01/26 04:59:59","40","2000","2020/01/21 05:00:00","1","164","0","1","44","0","0","-1","103","0"
"2020/02/01 04:59:59","30","2000","2020/01/26 05:00:00","1","165","0","1","32","0","0","-1","102","0"
"2020/02/01 04:59:59","40","2000","2020/01/26 05:00:00","1","166","0","1","42","0","0","-1","102","0"
"2020/02/14 04:59:59","40","2000","2020/02/01 05:00:00","1","167","0","1","45","0","0","-1","104","0"
"2020/02/14 04:59:59","30","2000","2020/02/01 05:00:00","1","168","0","1","34","0","0","-1","103","0"
"2020/02/14 04:59:59","40","2000","2020/02/01 05:00:00","1","169","0","1","44","0","0","-1","103","0"
"2020/02/18 15:59:59","80","1500","2020/02/04 16:00:00","1","170","0","1","151","0","0","-1","6004","0"
"2020/02/18 15:59:59","80","1500","2020/02/04 16:00:00","1","171","0","1","152","0","0","-1","6005","0"
"2020/02/24 04:59:59","30","2000","2020/02/14 05:00:00","1","172","0","1","37","0","0","-1","109","0"
"2020/02/24 04:59:59","30","2000","2020/02/14 05:00:00","1","173","0","1","38","0","0","-1","112","0"
"2020/02/24 04:59:59","30","3000","2020/02/14 05:00:00","1","174","0","1","31","0","0","-1","101","0"
"2020/02/24 04:59:59","40","3000","2020/02/14 05:00:00","1","175","0","1","41","0","0","-1","101","0"
"2020/02/25 15:59:59","80","1500","2020/02/18 16:00:00","1","176","0","1","251","0","0","-1","7004","0"
"2020/02/25 15:59:59","80","1500","2020/02/18 16:00:00","1","177","0","1","252","0","0","-1","7005","0"
"2020/03/01 04:59:59","30","2000","2020/02/24 05:00:00","1","178","0","1","31","0","0","-1","101","0"
"2020/03/01 04:59:59","40","2000","2020/02/24 05:00:00","1","179","0","1","41","0","0","-1","101","0"
"2020/03/01 04:59:59","30","3000","2020/02/24 05:00:00","1","180","0","1","32","0","0","-1","102","0"
"2020/03/01 04:59:59","40","3000","2020/02/24 05:00:00","1","181","0","1","42","0","0","-1","102","0"
"2020/03/13 04:59:59","40","2000","2020/03/01 05:00:00","1","182","0","1","45","0","0","-1","104","0"
"2020/03/15 04:59:59","30","2000","2020/03/01 05:00:00","1","183","0","1","34","0","0","-1","103","0"
"2020/03/15 04:59:59","40","2000","2020/03/01 05:00:00","1","184","0","1","44","0","0","-1","103","0"
"2020/03/09 04:59:59","100","1500","2020/03/02 05:00:00","1","185","0","1","91","0","0","-1","101","0"
"2020/03/09 04:59:59","100","1500","2020/03/02 05:00:00","1","186","0","1","92","0","0","-1","102","0"
"2020/03/09 04:59:59","100","1500","2020/03/02 05:00:00","1","187","0","1","93","0","0","-1","111","0"
"2020/03/09 04:59:59","100","1500","2020/03/02 05:00:00","1","188","0","1","94","0","0","-1","109","0"
"2020/03/09 04:59:59","100","1500","2020/03/02 05:00:00","1","189","0","1","95","0","0","-1","112","0"
"2020/03/09 04:59:59","100","1500","2020/03/02 05:00:00","1","190","0","1","96","0","0","-1","6004","0"
"2020/03/09 04:59:59","100","1500","2020/03/02 05:00:00","1","191","0","1","97","0","0","-1","6005","0"
"2020/03/16 15:59:59","80","1500","2020/03/02 16:00:00","1","192","0","1","151","0","0","-1","6004","0"
"2020/03/16 15:59:59","80","1500","2020/03/02 16:00:00","1","193","0","1","152","0","0","-1","6005","0"
"2020/04/01 04:59:59","30","2000","2020/03/13 05:00:00","1","194","0","1","31","0","0","-1","101","0"
"2020/04/01 04:59:59","40","2000","2020/03/13 05:00:00","1","195","0","1","41","0","0","-1","101","0"
"2020/03/25 04:59:59","30","2000","2020/03/15 05:00:00","1","196","0","1","37","0","0","-1","109","0"
"2020/03/25 04:59:59","30","2000","2020/03/15 05:00:00","1","197","0","1","38","0","0","-1","112","0"
"2020/03/23 15:59:59","80","1500","2020/03/16 16:00:00","1","198","0","1","251","0","0","-1","7004","0"
"2020/03/23 15:59:59","80","1500","2020/03/16 16:00:00","1","199","0","1","252","0","0","-1","7005","0"
"2020/04/01 04:59:59","30","2000","2020/03/25 05:00:00","1","200","0","1","32","0","0","-1","102","0"
"2020/04/01 04:59:59","40","2000","2020/03/25 05:00:00","1","201","0","1","42","0","0","-1","102","0"
"2020/04/14 04:59:59","40","2000","2020/04/01 05:00:00","1","202","0","1","45","0","0","-1","104","0"
"2020/04/14 04:59:59","30","2000","2020/04/01 05:00:00","1","203","0","1","34","0","0","-1","103","0"
"2020/04/14 04:59:59","40","2000","2020/04/01 05:00:00","1","204","0","1","44","0","0","-1","103","0"
"2020/04/15 15:59:59","80","1500","2020/04/01 16:00:00","1","205","0","1","151","0","0","-1","6004","0"
"2020/04/15 15:59:59","80","1500","2020/04/01 16:00:00","1","206","0","1","152","0","0","-1","6005","0"
"2020/05/05 04:59:59","80","1500","2020/04/01 05:00:00","1","207","0","1","81","0","0","-1","101","0"
"2020/05/05 04:59:59","80","1500","2020/04/01 05:00:00","1","208","0","1","82","0","0","-1","102","0"
"2020/05/05 04:59:59","80","1500","2020/04/01 05:00:00","1","209","0","1","83","0","0","-1","111","0"
"2020/05/05 04:59:59","80","1500","2020/04/01 05:00:00","1","210","0","1","84","0","0","-1","109","0"
"2020/05/05 04:59:59","80","1500","2020/04/01 05:00:00","1","211","0","1","85","0","0","-1","112","0"
"2020/04/25 04:59:59","30","2000","2020/04/14 05:00:00","1","212","0","1","37","0","0","-1","109","0"
"2020/04/25 04:59:59","30","2000","2020/04/14 05:00:00","1","213","0","1","38","0","0","-1","112","0"
"2020/05/01 04:59:59","30","2000","2020/04/14 05:00:00","1","214","0","1","31","0","0","-1","101","0"
"2020/05/01 04:59:59","40","2000","2020/04/14 05:00:00","1","215","0","1","41","0","0","-1","101","0"
"2020/04/22 15:59:59","80","1500","2020/04/15 16:00:00","1","216","0","1","251","0","0","-1","7004","0"
"2020/04/22 15:59:59","80","1500","2020/04/15 16:00:00","1","217","0","1","252","0","0","-1","7005","0"
"2020/05/01 04:59:59","30","2000","2020/04/25 05:00:00","1","218","0","1","32","0","0","-1","102","0"
"2020/05/01 04:59:59","40","2000","2020/04/25 05:00:00","1","219","0","1","42","0","0","-1","102","0"
"2020/05/15 04:59:59","40","2000","2020/05/01 05:00:00","1","220","0","1","45","0","0","-1","104","0"
"2020/05/15 04:59:59","30","2000","2020/05/01 05:00:00","1","221","0","1","34","0","0","-1","103","0"
"2020/05/15 04:59:59","40","2000","2020/05/01 05:00:00","1","222","0","1","44","0","0","-1","103","0"
"2020/05/19 15:59:59","80","1500","2020/05/05 16:00:00","1","223","0","1","151","0","0","-1","6004","0"
"2020/05/19 15:59:59","80","1500","2020/05/05 16:00:00","1","224","0","1","152","0","0","-1","6005","0"
"2020/05/25 04:59:59","30","2000","2020/05/15 05:00:00","1","225","0","1","37","0","0","-1","109","0"
"2020/05/25 04:59:59","30","2000","2020/05/15 05:00:00","1","226","0","1","38","0","0","-1","112","0"
"2020/06/01 04:59:59","30","2000","2020/05/15 05:00:00","1","227","0","1","31","0","0","-1","101","0"
"2020/06/01 04:59:59","40","2000","2020/05/15 05:00:00","1","228","0","1","41","0","0","-1","101","0"
"2020/05/26 15:59:59","80","1500","2020/05/19 16:00:00","1","229","0","1","251","0","0","-1","7004","0"
"2020/05/26 15:59:59","80","1500","2020/05/19 16:00:00","1","230","0","1","252","0","0","-1","7005","0"
"2020/06/01 04:59:59","30","2000","2020/05/25 05:00:00","1","231","0","1","32","0","0","-1","102","0"
"2020/06/01 04:59:59","40","2000","2020/05/25 05:00:00","1","232","0","1","42","0","0","-1","102","0"
"2020/06/15 04:59:59","40","2000","2020/06/01 05:00:00","1","233","0","1","45","0","0","-1","104","0"
"2020/06/15 04:59:59","30","2000","2020/06/01 05:00:00","1","234","0","1","34","0","0","-1","103","0"
"2020/06/15 04:59:59","40","2000","2020/06/01 05:00:00","1","235","0","1","44","0","0","-1","103","0"
"2020/06/17 15:59:59","80","1500","2020/06/03 16:00:00","1","236","0","1","151","0","0","-1","6004","0"
"2020/06/17 15:59:59","80","1500","2020/06/03 16:00:00","1","237","0","1","152","0","0","-1","6005","0"
