dd40d12c7030b94a5d32fd78bc2beddd137c44a84226ebe87738cac55b7e6257,4f9c62da426c69207a8d6e9693f451aa8153aed3f04e1b3c6df76e94d383005e,ef27cc15e86b332e119842bf1d50bb63aa59093abced0c97d78fd4cfe2b7825b,c978943436d9ebab6a81cd67026b43ff7fa4ab00e6eb7854a05a09d91c061f55,6c89630bd87c6137db8f1e6250031ec169c4dea247ba32708b000b2b66772b78,1658a1d673b9bcf21b8a0ca268870d8c78e7104a641793f0a3fa852e8dc399e3,f671abaf07a95d198bc3cd448483df2c5edee4c075a27c7c97cbda8fd9a60893,1fb77ead2bcb27263bea759904d1e4fc1dfc397395b216a9ee16cb25828c28e8,30a29d0cb8688582d26349b871bede115c60dcbc3c43654600fe874b50e4b7b9,43e581e5d71a8eb5b61ff1f39857b7bf13f8f43fc156567361e8085f870cf927,902a09b7d461d5111a60ad1bf67c13e4051b1e806cef4c32cf3d410290a6bb74,846dd0d4447a719b017adf6fa90076d5c21ed4c477f1c9b70b428b448895ff4d,20b5584d9c9d09be35fb5f80562cf46a1586514a0ccf530edec92f9ab9f90f2c,94708ebc2387d4ea509eef1673ba875721aef24a4c728792b8e9ac366579e512,21069e13926c284505beb8555268cebfe5341578d020987efbf536b8210f4e94,015aa9a2471d781736e30b2c5c602bd70a55546faa2a86690524fe9b1ae2dbf5,340c75823669b0787d72139d8994b494dc03bad63fed475852be9ec2b35e011e,c64b69fc54123612ad87e3b374b1048e851948bd24b796f4594e333e6b4590fd,0b24bad6655ced6581462c8e554f492f449963c6b41573dbcff02b6ef96b66b1
"1","610025005","5025323","0","","0","10025","5","0","50","0","2","-50","0","1.5","1","140","1.25","0"
"1","610025006","0","0","","0","10025","5","0","0","0","3","-50","0","1.5","1","140","1.25","0"
"1","610027004","5027322","600","","5027321","10027","5","3","60","0","1","-50","0","5.5","1","145","1.25","0"
"1","610027005","5027323","600","","0","10027","5","0","0","610027501","2","-50","0","1.5","2","145","1.25","0"
"1","610027006","0","0","","0","10027","5","0","0","0","3","-50","0","1.5","1","145","1.25","0"
"1","610029004","5029322","600","","5029321","10029","5","3","0","610029401","1","0","0","5.5","2","145","1.5","0"
"1","610029005","5029323","0","","0","10029","5","0","60","0","2","0","0","1.5","1","145","1.5","0"
"1","610029006","0","0","","0","10029","5","0","0","0","3","0","0","1.5","1","145","1.5","0"
"1","610031004","5031322","600","","5031321","10031","5","3","0","610031401","1","-50","0","5.5","2","150","1.25","0"
"1","610031005","5031323","0","","0","10031","5","0","50","0","2","-50","0","1.5","1","150","1.25","0"
"1","610031006","0","0","","0","10031","5","0","0","0","3","-50","0","1.5","1","150","1.25","0"
"1","610033004","5033322","600","","5033321","10033","5","3","50","0","1","-50","0","5.5","1","150","1.25","0"
"1","610033005","5033323","600","","0","10033","5","0","0","610033402","2","-50","0","1.5","2","150","1.25","0"
"1","610033006","0","0","","0","10033","5","0","0","0","3","-50","0","1.5","1","150","1.25","0"
"1","610034004","5011322","0","","5011321","10034","5","0","70","0","1","0","0","1.5","1","90","1.4","0"
"1","610034005","5011323","0","","0","10034","5","0","40","0","2","0","0","1.5","1","90","1.4","0"
"1","610034006","0","0","","0","10034","5","0","0","0","3","0","0","1.5","1","90","1.4","0"
"1","610035004","5035322","600","","5035321","10035","5","3","0","610035401","1","5","0","5.5","2","155","2.5","0"
"1","610035005","5035323","600","","0","10035","5","0","0","610035402","2","5","0","1.5","2","155","2.5","0"
"1","610035006","0","0","","0","10035","5","0","0","0","3","5","0","1.5","1","155","2.5","0"
"1","610036004","5036322","600","","5036321","10036","5","3","75","0","1","-50","0","5.5","1","155","0.4","0"
"1","610036005","5036323","600","","0","10036","5","0","20","0","2","-50","0","1.5","1","155","0.4","0"
"1","610036006","0","0","","0","10036","5","0","0","0","3","-50","0","1.5","1","155","0.4","0"
"1","610037004","5012321","600","","0","10037","5","3","0","610037401","1","-50","0","1.5","2","90","1.5","0"
"1","610037005","5012322","0","","0","10037","5","0","53","0","2","-50","0","1.5","1","90","1.5","0"
"1","610037006","0","0","","0","10037","5","0","0","0","3","-50","0","1.5","1","90","1.5","0"
"1","610038004","5038322","600","","5038321","10038","5","3","0","610038401","1","-20","0","5.5","2","155","1.8","0"
"1","610038005","5038323","0","310700_detail_idle","0","10038","5","0","55","0","2","-20","0","1.5","1","155","2","0"
"1","610038006","0","0","","0","10038","5","0","0","0","3","-20","0","1.5","1","155","1.8","0"
"1","610039004","5013321","600","","0","10039","5","3","0","610039401","1","50","0","1.5","2","90","0.9","0"
"1","610039005","5013322","0","","0","10039","5","0","50","0","2","84","0","1.5","1","90","1","0"
"1","610039006","0","0","","0","10039","5","0","0","0","3","84","0","1.5","1","90","1","0"
"1","610040004","5040322","600","","5040321","10040","5","3","0","610040401","1","-20","0","5.5","2","160","1.5","0"
"1","610040005","5040323","0","","0","10040","5","0","60","0","2","-35","0","1.5","1","160","1.7","0"
"1","610040006","0","0","","0","10040","5","0","0","0","3","-35","0","1.5","1","160","1.7","0"
"1","610041004","5015321","600","","0","10041","5","3","0","610041401","1","1","0","1.5","2","90","0.9","0"
"1","610041005","5015322","0","","0","10041","5","0","42","0","2","-50","0","1.5","1","90","1.3","0"
"1","610041006","0","0","","0","10041","5","0","0","0","3","-50","0","1.5","1","90","1.3","0"
"1","610042004","5042322","0","","5042321","10042","5","0","60","0","1","-20","0","5.5","5","160","1.7","6500000"
"1","610042005","5042323","600","311100_detail_idle","0","10042","5","3","0","610042402","2","-20","0","1.5","2","160","1.61","0"
"1","610042006","0","0","","0","10042","5","0","0","0","3","-20","0","1.5","1","160","1.7","0"
"1","610043004","5019322","0","","5019321","10043","5","0","0","610043401","1","-50","0","1.5","4","90","1.25","200"
"1","610043005","5019323","0","","0","10043","5","0","67","0","2","-50","0","1.5","1","90","1.25","0"
"1","610043006","0","0","","0","10043","5","0","0","0","3","-50","0","1.5","1","90","1.25","0"
"1","610044004","5044322","600","","5044321","10044","5","3","70","0","1","-54","0","1.5","1","166","1.8","0"
"1","610044005","5044323","0","","0","10044","5","0","30","0","2","-54","0","1.5","1","166","1.8","0"
"1","610044006","0","0","","0","10044","5","0","0","0","3","-54","0","1.5","1","166","1.8","0"
"1","610045004","5021322","0","","5021321","10045","5","0","65","0","1","0","0","1.5","1","90","1","0"
"1","610045005","5021323","0","","0","10045","5","0","0","0","2","0","0","1.5","3","90","1","30"
"1","610045006","0","0","","0","10045","5","0","0","0","3","0","0","1.5","1","90","1","0"
"1","610046004","5046322","0","","5046321","10046","5","0","30","0","1","-35","0","5.5","1","169","1.7","0"
"1","610046005","5046323","600","","0","10046","5","3","0","610046402","2","-15","0","1.5","2","169","1.7","0"
"1","610046006","0","0","","0","10046","5","0","0","0","3","-35","0","1.5","1","169","1.7","0"
"1","610047004","5023322","0","","5023321","10047","5","0","75","0","1","-50","0","1.5","1","90","1.25","0"
"1","610047005","5023323","0","","0","10047","5","0","40","0","2","-50","0","1.5","1","90","1.25","0"
"1","610047006","0","0","","0","10047","5","0","0","0","3","-50","0","1.5","1","90","1.25","0"
"1","610048004","5048322","0","","5048321","10048","5","0","35","0","1","-35","0","5.5","1","172","1.25","0"
"1","610048005","5048323","600","","0","10048","5","3","0","610048402","2","-35","0","1.5","2","172","1.25","0"
"1","610048006","0","0","","0","10048","5","0","0","0","3","-35","0","1.5","1","172","1.25","0"
"1","610049004","5025322","600","","5025321","10049","5","3","0","610049401","1","-50","0","5.5","2","90","1.25","0"
"1","610049005","5025323","0","","0","10049","5","0","63","0","2","-50","0","1.5","1","90","1.25","0"
"1","610049006","0","0","","0","10049","5","0","0","0","3","-50","0","1.5","1","90","1.25","0"
"1","610050004","5050322","0","","5050321","10050","5","0","0","610050401","1","-35","0","5.5","3","175","1.25","35"
"1","610050005","5050323","0","","0","10050","5","0","75","0","2","-35","0","1.5","1","175","1.25","0"
"1","610050006","0","0","","0","10050","5","0","0","0","3","-35","0","1.5","1","175","1.25","0"
"1","610051004","5027322","600","","5027321","10051","5","3","80","0","1","-50","0","5.5","1","130","1.25","0"
"1","610051005","5027323","600","","0","10051","5","0","0","610051501","2","-50","0","1.5","2","130","1.25","0"
"1","610051006","0","0","","0","10051","5","0","0","0","3","-50","0","1.5","1","130","1.25","0"
"1","610052004","5052322","0","","5052321","10052","5","0","79","0","1","-75","0","5.5","1","178","1.7","0"
"1","610052005","5052323","0","","0","10052","5","0","36","0","2","-75","0","1.5","1","178","1.7","0"
"1","610052006","0","0","","0","10052","5","0","0","0","3","-75","0","1.5","1","178","1.7","0"
"1","610053004","5017321","600","","0","10053","5","3","0","610053401","1","50","0","1.5","2","133","0.9","0"
"1","610053005","5017322","0","","0","10053","5","0","69","0","2","84","0","1.5","1","133","1","0"
"1","610053006","0","0","","0","10053","5","0","0","0","3","84","0","1.5","1","133","1","0"
"1","610054004","5054322","0","","5054321","10054","5","0","28","0","1","-75","0","5.5","1","181","1.7","0"
"1","610054005","5054323","600","","0","10054","5","0","0","610054402","2","-40","0","1.5","2","181","1.3","0"
"1","610054006","0","0","","0","10054","5","0","0","0","3","-75","0","1.5","1","181","1.7","0"
"1","610055004","5029322","600","","5029321","10055","5","3","0","610055401","1","0","0","5.5","2","136","1.5","0"
"1","610055005","5029323","0","","0","10055","5","0","73","0","2","0","0","1.5","1","136","1.5","0"
"1","610055006","0","0","","0","10055","5","0","0","0","3","0","0","1.5","1","136","1.5","0"
"1","610056004","5056322","600","","5056321","10056","5","3","80","0","1","-20","0","5.5","1","175","2","0"
"1","610056005","5056323","0","","0","10056","5","0","55","0","2","-20","0","1.5","1","175","2","0"
"1","610056006","0","0","","0","10056","5","0","0","0","3","-20","0","1.5","1","175","2","0"
"1","610057004","5031322","600","","5031321","10057","5","3","0","610057401","1","-50","0","5.5","2","139","1.25","0"
"1","610057005","5031323","0","","0","10057","5","0","60","0","2","-50","0","1.5","1","139","1.25","0"
"1","610057006","0","0","","0","10057","5","0","0","0","3","-50","0","1.5","1","139","1.25","0"
"1","610058004","5058322","600","","5058321","10058","5","3","0","610058401","1","5","0","5.5","3","178","1.75","35"
"1","610058005","5058323","600","","0","10058","5","0","68","0","2","5","0","1.5","1","178","1.75","0"
"1","610058006","0","0","","0","10058","5","0","0","0","3","5","0","1.5","1","178","1.75","0"
"1","610059004","5059322","600","","5059321","10059","5","3","75","0","1","-20","0","5.5","1","178","1.55","0"
"1","610059005","5059323","600","","0","10059","5","0","0","610059402","2","0","0","1.5","2","178","1.15","0"
"1","610059006","0","0","","0","10059","5","0","0","0","3","-20","0","1.5","1","178","1.55","0"
"1","610060004","5033322","600","","5033321","10060","5","3","56","0","1","-50","0","5.5","1","142","1.25","0"
"1","610060005","5033323","600","","0","10060","5","0","0","610060402","2","-50","0","1.5","2","142","1.25","0"
"1","610060006","0","0","","0","10060","5","0","0","0","3","-50","0","1.5","1","142","1.25","0"
"1","610061004","5061322","600","","5061321","10061","5","3","0","610061401","1","-47","0","5.5","2","181","0.83","0"
"1","610061005","5061323","600","","0","10061","5","0","80","0","2","-47","0","1.5","1","181","0.83","0"
"1","610061006","0","0","","0","10061","5","0","0","0","3","-47","0","1.5","1","181","0.83","0"
"1","610062004","5035322","600","","5035321","10062","5","3","0","610062401","1","5","0","5.5","2","145","2.5","0"
"1","610062005","5035323","600","","0","10062","5","0","0","610062402","2","5","0","1.5","2","145","2.5","0"
"1","610062006","0","0","","0","10062","5","0","0","0","3","5","0","1.5","1","145","2.5","0"
"1","610063004","5036322","600","","5036321","10063","5","3","73","0","1","-50","0","5.5","1","145","0.4","0"
"1","610063005","5036323","600","","0","10063","5","0","37","0","2","-50","0","1.5","1","145","0.4","0"
"1","610063006","0","0","","0","10063","5","0","0","0","3","-50","0","1.5","1","145","0.4","0"
"1","610064004","5064322","600","","5064321","10064","5","3","67","0","1","-50","0","5.5","1","184","1.25","0"
"1","610064005","5064323","600","","0","10064","5","0","40","0","2","-50","0","1.5","1","184","1.25","0"
"1","610064006","0","0","","0","10064","5","0","0","0","3","-50","0","1.5","1","184","1.25","0"
"1","610065004","5038322","600","","5038321","10065","5","3","0","610065401","1","-20","0","5.5","2","148","1.5","0"
"1","610065005","5038323","0","310700_detail_idle","0","10065","5","0","67","0","2","-20","0","1.5","1","148","2","0"
"1","610065006","0","0","","0","10065","5","0","0","0","3","-20","0","1.5","1","148","1.8","0"
"1","610066004","5066322","600","","5066321","10066","5","3","94","610066401","1","-50","0","5.5","5","186","1","9000000"
"1","610066005","5066323","600","","0","10066","5","0","0","610066402","2","-50","0","1.5","2","186","1","0"
"1","610066006","0","0","","0","10066","5","0","0","0","3","-50","0","1.5","1","186","1","0"
"1","610067004","5040322","600","","5040321","10067","5","3","0","610067401","1","-20","0","5.5","2","151","1.5","0"
"1","610067005","5040323","0","","0","10067","5","0","68","0","2","-35","0","1.5","1","151","1.7","0"
"1","610067006","0","0","","0","10067","5","0","0","0","3","-35","0","1.5","1","151","1.7","0"
"1","610068004","5068322","600","","5068321","10068","5","3","56","0","1","-47","0","5.5","1","189","1.7","0"
"1","610068005","5068323","600","","0","10068","5","0","0","610068402","2","-47","0","1.5","2","189","1.5","0"
"1","610068006","0","0","","0","10068","5","0","0","0","3","-47","0","1.5","1","189","1.7","0"
"1","610069004","5042322","0","","5042321","10069","5","0","72","0","1","-20","0","5.5","5","154","1.7","2400000"
"1","610069005","5042323","600","311100_detail_idle","0","10069","5","3","0","610069402","2","-20","0","1.5","2","154","1.7","0"
"1","610069006","0","0","","0","10069","5","0","0","0","3","-20","0","1.5","1","154","1.7","0"
"1","610070004","5070322","600","","5070321","10070","5","3","0","610070401","1","-50","1","5.5","2","192","2","0"
"1","610070005","5070323","600","","0","10070","5","0","0","610070402","2","-50","1","1.5","2","192","2","0"
"1","610070006","0","0","","0","10070","0","0","0","0","3","-50","0","1.5","1","192","2","0"
"1","610071004","5044322","600","","5044321","10071","5","3","72","0","1","-54","0","1.5","1","157","1.8","0"
"1","610071005","5044323","0","","0","10071","5","0","44","0","2","-54","0","1.5","1","157","1.8","0"
"1","610071006","0","0","","0","10071","5","0","0","0","3","-54","0","1.5","1","157","1.8","0"
"1","610072004","5072322","600","","5072321","10072","5","3","0","610072401","1","-120","0","5.5","3","195","1.3","30"
"1","610072005","5072323","600","","0","10072","5","0","0","610072402","2","-80","0","1.5","2","195","1","0"
"1","610072006","0","0","","0","10072","5","0","0","0","3","-120","0","1.5","1","195","1.3","0"
"1","610073004","5046322","0","","5046321","10073","5","0","60","0","1","-35","0","5.5","1","160","1.7","0"
"1","610073005","5046323","600","","0","10073","5","3","0","610073402","2","-15","0","1.5","2","160","1.7","0"
"1","610073006","0","0","","0","10073","5","0","0","0","3","-35","0","1.5","1","160","1.7","0"
"1","610074004","5074322","600","","5074321","10074","5","3","0","610074401","1","-30","0","5.5","2","198","1.18","0"
"1","610074005","5074323","600","","0","10074","5","0","0","610074402","2","-30","0","1.5","3","198","1.55","40"
"1","610074006","0","0","","0","10074","5","0","0","0","3","-45","0","1.5","1","198","1.55","0"
"1","610075004","5048322","0","","5048321","10075","5","0","71","0","1","-35","0","5.5","1","163","1.25","0"
"1","610075005","5048323","600","","0","10075","5","3","0","610075402","2","-35","0","1.5","2","163","1.25","0"
"1","610075006","0","0","","0","10075","5","0","0","0","3","-35","0","1.5","1","163","1.25","0"
"1","610076004","5076322","600","","5076321","10076","5","3","0","610076401","1","-40","0","5.5","2","200","2.2","0"
"1","610076005","5076323","0","","0","10076","5","0","97","610076402","2","-40","0","1.5","1","200","2.4","0"
"1","610076006","0","0","","0","10076","5","0","0","0","3","-55","0","1.5","1","200","2.4","0"
"1","610077004","5050322","0","","5050321","10077","5","0","0","610077401","1","-35","0","5.5","3","166","1.25","35"
"1","610077005","5050323","0","","0","10077","5","0","49","0","2","-35","0","1.5","1","166","1.25","0"
"1","610077006","0","0","","0","10077","5","0","0","0","3","-35","0","1.5","1","166","1.25","0"
"1","610078004","5078322","0","","5078321","10078","5","0","79","0","1","-45","0","1.5","1","203","1.55","0"
"1","610078005","5078323","0","","0","10078","5","0","0","0","2","-45","0","1.5","4","203","1.55","490"
"1","610078006","0","0","","0","10078","5","0","0","0","3","-45","0","1.5","1","203","1.55","0"
"1","610079004","5052322","0","","5052321","10079","5","0","77","0","1","-75","0","5.5","1","169","1.7","0"
"1","610079005","5052323","0","","0","10079","5","0","47","0","2","-75","0","1.5","1","169","1.7","0"
"1","610079006","0","0","","0","10079","5","0","0","0","3","-75","0","1.5","1","169","1.7","0"
"1","610080004","5080322","600","","5080321","10080","5","3","0","610080401","1","-70","0","5.5","2","206","1.4","0"
"1","610080005","5080323","0","","0","10080","5","0","67","610080402","2","-70","0","1.5","1","206","1.5","0"
"1","610080006","0","0","","0","10080","5","0","0","0","3","-70","0","1.5","1","206","1.5","0"
"1","610081004","5054322","0","","5054321","10081","5","0","48","0","1","-75","0","5.5","1","172","1.7","0"
"1","610081005","5054323","600","","0","10081","5","0","0","610081402","2","-40","0","1.5","2","172","1.3","0"
"1","610081006","0","0","","0","10081","5","0","0","0","3","-75","0","1.5","1","172","1.7","0"
"1","610082004","5082322","600","","5082321","10082","5","3","0","610082401","1","-20","0","5.5","3","209","2","20"
"1","610082005","5082323","0","","0","10082","5","0","49","0","2","-20","0","1.5","1","209","2","0"
"1","610082006","0","0","","0","10082","5","0","0","0","3","-20","0","1.5","1","209","2","0"
"1","610083004","5056322","600","","5056321","10083","5","3","77","0","1","-20","0","5.5","1","172","2","0"
"1","610083005","5056323","0","","0","10083","5","0","45","0","2","-20","0","1.5","1","172","2","0"
"1","610083006","0","0","","0","10083","5","0","0","0","3","-20","0","1.5","1","172","2","0"
"1","610084004","5084322","600","","5084321","10084","5","3","0","610084401","1","5","0","5.5","2","212","1.35","0"
"1","610084005","5084323","600","","0","10084","5","0","0","0","2","5","0","1.5","3","212","1.35","10"
"1","610084006","0","0","","0","10084","5","0","0","0","3","5","0","1.5","1","212","1.35","0"
"1","610085004","5085322","600","","5085321","10085","5","3","0","610085401","1","-20","0","5.5","2","212","0.95","0"
"1","610085005","5085323","600","","0","10085","5","0","75","0","2","-20","0","1.5","1","212","1.2","0"
"1","610085006","0","0","","0","10085","5","0","0","0","3","-20","0","1.5","1","212","1.2","0"
"1","610086004","5058322","600","","5058321","10086","5","3","0","610086401","1","5","0","5.5","3","172","1.75","20"
"1","610086005","5058323","600","","0","10086","5","0","70","0","2","5","0","1.5","1","172","1.75","0"
"1","610086006","0","0","","0","10086","5","0","0","0","3","5","0","1.5","1","172","1.75","0"
"1","610087004","5059322","600","","5059321","10087","5","3","71","0","1","-20","0","5.5","1","172","1.55","0"
"1","610087005","5059323","600","","0","10087","5","0","0","610087402","2","0","0","1.5","2","172","1.15","0"
"1","610087006","0","0","","0","10087","5","0","0","0","3","-20","0","1.5","1","172","1.55","0"
"1","610088004","5088322","600","","5088321","10088","5","3","0","610088401","1","-70","0","5.5","3","215","1.4","15"
"1","610088005","5088323","0","","0","10088","5","0","75","610088402","2","-70","0","1.5","1","215","1.5","0"
"1","610088006","0","0","","0","10088","5","0","0","0","3","-70","0","1.5","1","215","1.5","0"
"1","610089004","5061322","600","","5061321","10089","5","3","0","610089401","1","-47","0","5.5","2","172","0.83","0"
"1","610089005","5061323","600","","0","10089","5","0","60","0","2","-47","0","1.5","1","172","0.83","0"
"1","610089006","0","0","","0","10089","5","0","0","0","3","-47","0","1.5","1","172","0.83","0"
"1","610090004","5090322","600","","5090321","10090","5","3","78","0","1","-45","0","5.5","1","218","1.18","0"
"1","610090005","5090323","0","","0","10090","5","0","0","0","2","-45","0","1.5","4","218","1.18","550"
"1","610090006","0","0","","0","10090","5","0","0","0","3","-45","0","1.5","1","218","1.18","0"
"1","610091004","5064322","600","","5064321","10091","5","3","76","0","1","-50","0","5.5","1","172","1.25","0"
"1","610091005","5064323","600","","0","10091","5","0","50","0","2","-50","0","1.5","1","172","1.25","0"
"1","610091006","0","0","","0","10091","5","0","0","0","3","-50","0","1.5","1","172","1.25","0"
"1","610092004","5092322","600","","5092321","10092","5","3","60","0","1","-50","0","5.5","1","220","1.4","0"
"1","610092005","5092323","600","","0","10092","5","0","0","610092402","2","-20","0","1.5","2","220","1.15","0"
"1","610092006","0","0","","0","10092","5","0","0","0","3","-50","0","1.5","1","220","1.4","0"
"1","610093004","5066322","600","","5066321","10093","5","3","75","610093401","1","-50","0","5.5","5","172","1","2500000"
"1","610093005","5066323","600","","0","10093","5","0","0","610093402","2","-50","0","1.5","2","172","1","0"
"1","610093006","0","0","","0","10093","5","0","0","0","3","-50","0","1.5","1","172","1","0"
"1","610094004","5094322","600","","5094321","10094","5","3","0","610094401","1","-50","0","5.5","3","223","2.2","10"
"1","610094005","5094323","0","","0","10094","5","0","84","0","2","-50","0","1.5","1","223","2.2","0"
"1","610094006","0","0","","0","10094","5","0","0","0","3","-50","0","1.5","1","223","2.2","0"
"1","610095004","5068322","600","","5068321","10095","5","3","66","0","1","-47","0","5.5","1","172","1.7","0"
"1","610095005","5068323","600","","0","10095","5","0","0","610095402","2","-47","0","1.5","2","172","1.5","0"
"1","610095006","0","0","","0","10095","5","0","0","0","3","-47","0","1.5","1","172","1.7","0"
"1","610096004","5096322","600","","5096321","10096","5","3","76","0","1","-120","0","5.5","1","226","1.3","0"
"1","610096005","5096323","600","","0","10096","5","0","0","610096402","2","-80","0","1.5","2","226","1","0"
"1","610096006","0","0","","0","10096","5","0","0","0","3","-120","0","1.5","1","226","1.3","0"
"1","610097004","5070322","600","","5070321","10097","5","3","0","610097401","1","-50","1","5.5","2","172","2","0"
"1","610097005","5070323","600","","0","10097","5","0","0","610097402","2","-50","1","1.5","2","172","2","0"
"1","610097006","0","0","","0","10097","0","0","0","0","3","-50","0","1.5","1","172","2","0"
"1","610098004","5098322","600","","5098321","10098","5","3","0","610098401","1","-120","0","5.5","2","229","1.3","0"
"1","610098005","5098323","600","","0","10098","5","0","0","610098402","2","-80","0","1.5","2","229","1.1","0"
"1","610098006","0","0","","0","10098","5","0","0","0","3","-85","0","1.5","1","229","1.3","0"
"1","610099004","5072322","600","","5072321","10099","5","3","0","610099401","1","-100","0","5.5","3","172","1.3","25"
"1","610099005","5072323","600","","0","10099","5","0","0","610099402","2","-80","0","1.5","2","172","1","0"
"1","610099006","0","0","","0","10099","5","0","0","0","3","-120","0","1.5","1","172","1.3","0"
"1","610100004","5100322","600","","5100321","10100","5","3","0","610100401","1","-50","0","5.5","2","232","1.1","0"
"1","610100005","5100323","600","","0","10100","5","0","70","0","2","-70","0","1.5","1","232","1.5","0"
"1","610100006","0","0","","0","10100","5","0","0","610100110","3","-70","0","1.5","1","232","1.5","0"
"1","610101004","5074322","600","","5074321","10101","5","3","0","610101401","1","-30","0","5.5","2","175","1.18","0"
"1","610101005","5074323","600","","0","10101","5","0","0","610101402","2","-30","0","1.5","3","175","1.55","25"
"1","610101006","0","0","","0","10101","5","0","0","0","3","-45","0","1.5","1","175","1.55","0"
"1","610102004","5102322","600","","5102321","10102","5","3","32","0","1","-85","0","5.5","1","235","1.25","0"
"1","610102005","5102323","600","","0","10102","5","0","0","610102402","2","-80","0","1.5","2","235","1.1","0"
"1","610102006","0","0","","0","10102","5","0","0","0","3","-85","0","1.5","1","235","1.25","0"
"1","610103004","5076322","600","","5076321","10103","5","3","0","610103401","1","-40","0","5.5","2","178","2.2","0"
"1","610103005","5076323","0","","0","10103","5","0","97","610103402","2","-40","0","1.5","1","178","2.4","0"
"1","610103006","0","0","","0","10103","5","0","0","0","3","-55","0","1.5","1","178","2.4","0"
