8043464e43199c16975e73c0700584a6bbc85caa662c628654cd4cfd9c9f81d8,b9b360d3c1eb34a8abd1ab6ada10284fe2f15849f073a9728f592bee59317f00,a3039295545356b80f27b738438d4b2d10c0248d156469df57d384fc4fa85cfb,b3f1548fea127e2a91e52952f068d0c550995da28e270ab7f532cc2b03ebdba4,c15b5af4015ec33a865c689c25eb8ddf6907ab70f70cc2eac0f5207c379a5b32,0c71fa7f8399b762be73ea867fdda2cd679eda1b2ed4e43ff4798a4c80c64ee7,a9a661160da0aeefe453dab518f01dfe78fb9d44bc4bfa47d233e4a49253e17f,947221276b9020343fff5d4de8b315e14b464a4b5fa017a33fdc7a4005595e75,b562eecc136f4875d0e738785bb3a905045dd0b5bfdfc3a366beaa53e6c70c32
"43","8000","8000","8010","8000","810010101","810010101","8000","0"
"43","8000","8000","8010","8000","810010111","810010111","8000","0"
"43","8000","8000","8010","8000","810010121","810010121","8000","0"
"43","8000","8000","8010","8000","810010131","810010131","8000","0"
"43","8000","8000","8010","8000","810010141","810010141","8000","0"
"43","8000","8000","8010","8000","810010151","810010151","8000","0"
"43","8000","8000","8010","8000","810010161","810010161","8000","0"
"43","8000","8000","8010","8000","810010171","810010171","8000","0"
"43","8000","8000","8010","8000","810010181","810010181","8000","0"
"43","8000","8000","8010","8000","810010191","810010191","8000","0"
"43","8000","8000","8010","8000","810010201","810010201","8000","0"
"43","8000","8000","8010","8000","810010211","810010211","8000","0"
"43","8000","8000","8010","8000","810010221","810010221","8000","0"
"43","8000","8000","8010","8000","810010231","810010231","8000","0"
"43","8000","8000","8010","8000","810010241","810010241","8000","0"
"43","8000","8000","8010","8000","810010251","810010251","8000","0"
"43","8000","8000","8010","8000","810010261","810010261","8000","0"
"43","8000","8000","8010","8000","810010271","810010271","8000","0"
"43","8000","8000","8010","8000","810010281","810010281","8000","0"
"43","8000","8000","8010","8000","810010291","810010291","8000","0"
"43","8000","8000","8010","8000","810010301","810010301","8000","0"
"43","8000","8000","8020","8000","810010311","810010311","8000","0"
"43","8000","8000","8020","8000","810010321","810010321","8000","0"
"43","8000","8000","8020","8000","810010331","810010331","8000","0"
"43","8000","8000","8020","8000","810010341","810010341","8000","0"
"43","8000","8000","8020","8000","810010351","810010351","8000","0"
"43","8000","8000","8020","8000","810010361","810010361","8000","0"
"43","8000","8000","8020","8000","810010371","810010371","8000","0"
"43","8000","8000","8020","8000","810010381","810010381","8000","0"
"43","8000","8000","8020","8000","810010391","810010391","8000","0"
"43","8000","8000","8020","8000","810010401","810010401","8000","0"
"43","8000","8000","8020","8000","810010411","810010411","8000","0"
"43","8000","8000","8020","8000","810010421","810010421","8000","0"
"43","8000","8000","8020","8000","810010431","810010431","8000","0"
"43","8000","8000","8020","8000","810010441","810010441","8000","0"
"43","8000","8000","8020","8000","810010451","810010451","8000","0"
"43","8000","8000","8020","8000","810010461","810010461","8000","0"
"43","8000","8000","8020","8000","810010471","810010471","8000","0"
"43","8000","8000","8020","8000","810010481","810010481","8000","0"
"43","8000","8000","8020","8000","810010491","810010491","8000","0"
"43","8000","8000","8020","8000","810010501","810010501","8000","0"
"43","8000","8000","8020","8000","810010511","810010511","8000","0"
"43","8000","8000","8020","8000","810010521","810010521","8000","0"
"43","8000","8000","8020","8000","810010531","810010531","8000","0"
"43","8000","8000","8020","8000","810010541","810010541","8000","0"
"43","8000","8000","8020","8000","810010551","810010551","8000","0"
"43","8000","8000","8020","8000","810010561","810010561","8000","0"
"43","8000","8000","8020","8000","810010571","810010571","8000","0"
"43","8000","8000","8020","8000","810010581","810010581","8000","0"
"43","8000","8000","8020","8000","810010591","810010591","8000","0"
"43","8000","8000","8020","8000","810010601","810010601","8000","0"
"43","8000","8000","8020","8000","810010611","810010611","8000","0"
"43","8000","8000","8020","8000","810010621","810010621","8000","0"
"43","8000","8000","8020","8000","810010631","810010631","8000","0"
"43","8000","8000","8020","8000","810010641","810010641","8000","0"
"43","8000","8000","8020","8000","810010651","810010651","8000","0"
"43","8000","8000","8020","8000","810010661","810010661","8000","0"
"43","8000","8000","8020","8000","810010671","810010671","8000","0"
"43","8000","8000","8020","8000","810010681","810010681","8000","0"
"43","8000","8000","8020","8000","810010691","810010691","8000","0"
"43","8000","8000","8020","8000","810010701","810010701","8000","0"
"43","8000","8000","8000","8010","820010011","820010011","8000","0"
"43","8000","8000","8000","8010","820010021","820010021","8000","0"
"43","8000","8000","8000","8010","820010031","820010031","8000","0"
"43","8000","8000","8000","8010","820010041","820010041","8000","0"
"43","8000","8000","8000","8010","820010051","820010051","8000","0"
"43","8000","8000","8000","8010","820010061","820010061","8000","0"
"43","8000","8000","8000","8010","820010071","820010071","8000","0"
"43","8000","8000","8000","8010","820010081","820010081","8000","0"
"43","8000","8000","8000","8010","820010091","820010091","8000","0"
"43","8000","8000","8000","8010","820010101","820010101","8000","0"
"43","8000","8000","8000","8010","820010111","820010111","8000","0"
"43","8000","8000","8000","8010","820010121","820010121","8000","0"
"43","8000","8000","8000","8010","820010131","820010131","8000","0"
"43","8000","8000","8000","8010","820010141","820010141","8000","0"
"43","8000","8000","8000","8010","820010151","820010151","8000","0"
"43","8000","8000","8000","8010","820010161","820010161","8000","0"
"43","8000","8000","8000","8010","820010171","820010171","8000","0"
"43","8000","8000","8000","8010","820010181","820010181","8000","0"
"43","8000","8000","8000","8010","820010191","820010191","8000","0"
"43","8000","8000","8000","8010","820010201","820010201","8000","0"
"43","8000","8000","8000","8010","820010211","820010211","8000","0"
"43","8000","8000","8000","8010","820010221","820010221","8000","0"
"43","8000","8000","8000","8010","820010231","820010231","8000","0"
"43","8000","8000","8000","8010","820010241","820010241","8000","0"
"43","8000","8000","8000","8010","820010251","820010251","8000","0"
"43","8000","8000","8000","8010","820010261","820010261","8000","0"
"43","8000","8000","8000","8010","820010271","820010271","8000","0"
"43","8000","8000","8000","8010","820010281","820010281","8000","0"
"43","8000","8000","8000","8010","820010291","820010291","8000","0"
"43","8000","8000","8000","8010","820010301","820010301","8000","0"
"43","8000","8000","8000","8020","820010311","820010311","8000","0"
"43","8000","8000","8000","8020","820010321","820010321","8000","0"
"43","8000","8000","8000","8020","820010331","820010331","8000","0"
"43","8000","8000","8000","8020","820010341","820010341","8000","0"
"43","8000","8000","8000","8020","820010351","820010351","8000","0"
"43","8000","8000","8000","8020","820010361","820010361","8000","0"
"43","8000","8000","8000","8020","820010371","820010371","8000","0"
"43","8000","8000","8000","8020","820010381","820010381","8000","0"
"43","8000","8000","8000","8020","820010391","820010391","8000","0"
"43","8000","8000","8000","8020","820010401","820010401","8000","0"
"43","8000","8000","8000","8020","820010411","820010411","8000","0"
"43","8000","8000","8000","8020","820010421","820010421","8000","0"
"43","8000","8000","8000","8020","820010431","820010431","8000","0"
"43","8000","8000","8000","8020","820010441","820010441","8000","0"
"43","8000","8000","8000","8020","820010451","820010451","8000","0"
"43","8000","8000","8000","8020","820010461","820010461","8000","0"
"43","8000","8000","8000","8020","820010471","820010471","8000","0"
"43","8000","8000","8000","8020","820010481","820010481","8000","0"
"43","8000","8000","8000","8020","820010491","820010491","8000","0"
"43","8000","8000","8000","8020","820010501","820010501","8000","0"
"43","8000","8000","8000","8020","820010511","820010511","8000","0"
"43","8000","8000","8000","8020","820010521","820010521","8000","0"
"43","8000","8000","8000","8020","820010531","820010531","8000","0"
"43","8000","8000","8000","8020","820010541","820010541","8000","0"
"43","8000","8000","8000","8020","820010551","820010551","8000","0"
"43","8000","8000","8000","8020","820010561","820010561","8000","0"
"43","8000","8000","8000","8020","820010571","820010571","8000","0"
"43","8000","8000","8000","8020","820010581","820010581","8000","0"
"43","8000","8000","8000","8020","820010591","820010591","8000","0"
"43","8000","8000","8000","8020","820010601","820010601","8000","0"
"43","8000","8000","8000","8020","820010611","820010611","8000","0"
"43","8000","8000","8000","8020","820010621","820010621","8000","0"
"43","8000","8000","8000","8020","820010631","820010631","8000","0"
"43","8000","8000","8000","8020","820010641","820010641","8000","0"
"43","8000","8000","8000","8020","820010651","820010651","8000","0"
"43","8000","8000","8000","8020","820010661","820010661","8000","0"
"43","8000","8000","8000","8020","820010671","820010671","8000","0"
"43","8000","8000","8000","8020","820010681","820010681","8000","0"
"43","8000","8000","8000","8020","820010691","820010691","8000","0"
"43","8000","8000","8000","8020","820010701","820010701","8000","0"
"43","8000","8010","8000","8000","830010011","830010011","8000","0"
"43","8000","8010","8000","8000","830010021","830010021","8000","0"
"43","8000","8010","8000","8000","830010031","830010031","8000","0"
"43","8000","8010","8000","8000","830010041","830010041","8000","0"
"43","8000","8010","8000","8000","830010051","830010051","8000","0"
"43","8000","8010","8000","8000","830010061","830010061","8000","0"
"43","8000","8010","8000","8000","830010071","830010071","8000","0"
"43","8000","8010","8000","8000","830010081","830010081","8000","0"
"43","8000","8010","8000","8000","830010091","830010091","8000","0"
"43","8000","8010","8000","8000","830010101","830010101","8000","0"
"43","8000","8010","8000","8000","830010111","830010111","8000","0"
"43","8000","8010","8000","8000","830010121","830010121","8000","0"
"43","8000","8010","8000","8000","830010131","830010131","8000","0"
"43","8000","8010","8000","8000","830010141","830010141","8000","0"
"43","8000","8010","8000","8000","830010151","830010151","8000","0"
"43","8000","8010","8000","8000","830010161","830010161","8000","0"
"43","8000","8010","8000","8000","830010171","830010171","8000","0"
"43","8000","8010","8000","8000","830010181","830010181","8000","0"
"43","8000","8010","8000","8000","830010191","830010191","8000","0"
"43","8000","8010","8000","8000","830010201","830010201","8000","0"
"43","8000","8010","8000","8000","830010211","830010211","8000","0"
"43","8000","8010","8000","8000","830010221","830010221","8000","0"
"43","8000","8010","8000","8000","830010231","830010231","8000","0"
"43","8000","8010","8000","8000","830010241","830010241","8000","0"
"43","8000","8010","8000","8000","830010251","830010251","8000","0"
"43","8000","8010","8000","8000","830010261","830010261","8000","0"
"43","8000","8010","8000","8000","830010271","830010271","8000","0"
"43","8000","8010","8000","8000","830010281","830010281","8000","0"
"43","8000","8010","8000","8000","830010291","830010291","8000","0"
"43","8000","8010","8000","8000","830010301","830010301","8000","0"
"43","8000","8020","8000","8000","830010311","830010311","8000","0"
"43","8000","8020","8000","8000","830010321","830010321","8000","0"
"43","8000","8020","8000","8000","830010331","830010331","8000","0"
"43","8000","8020","8000","8000","830010341","830010341","8000","0"
"43","8000","8020","8000","8000","830010351","830010351","8000","0"
"43","8000","8020","8000","8000","830010361","830010361","8000","0"
"43","8000","8020","8000","8000","830010371","830010371","8000","0"
"43","8000","8020","8000","8000","830010381","830010381","8000","0"
"43","8000","8020","8000","8000","830010391","830010391","8000","0"
"43","8000","8020","8000","8000","830010401","830010401","8000","0"
"43","8000","8020","8000","8000","830010411","830010411","8000","0"
"43","8000","8020","8000","8000","830010421","830010421","8000","0"
"43","8000","8020","8000","8000","830010431","830010431","8000","0"
"43","8000","8020","8000","8000","830010441","830010441","8000","0"
"43","8000","8020","8000","8000","830010451","830010451","8000","0"
"43","8000","8020","8000","8000","830010461","830010461","8000","0"
"43","8000","8020","8000","8000","830010471","830010471","8000","0"
"43","8000","8020","8000","8000","830010481","830010481","8000","0"
"43","8000","8020","8000","8000","830010491","830010491","8000","0"
"43","8000","8020","8000","8000","830010501","830010501","8000","0"
"43","8000","8020","8000","8000","830010511","830010511","8000","0"
"43","8000","8020","8000","8000","830010521","830010521","8000","0"
"43","8000","8020","8000","8000","830010531","830010531","8000","0"
"43","8000","8020","8000","8000","830010541","830010541","8000","0"
"43","8000","8020","8000","8000","830010551","830010551","8000","0"
"43","8000","8020","8000","8000","830010561","830010561","8000","0"
"43","8000","8020","8000","8000","830010571","830010571","8000","0"
"43","8000","8020","8000","8000","830010581","830010581","8000","0"
"43","8000","8020","8000","8000","830010591","830010591","8000","0"
"43","8000","8020","8000","8000","830010601","830010601","8000","0"
"43","8000","8020","8000","8000","830010611","830010611","8000","0"
"43","8000","8020","8000","8000","830010621","830010621","8000","0"
"43","8000","8020","8000","8000","830010631","830010631","8000","0"
"43","8000","8020","8000","8000","830010641","830010641","8000","0"
"43","8000","8020","8000","8000","830010651","830010651","8000","0"
"43","8000","8020","8000","8000","830010661","830010661","8000","0"
"43","8000","8020","8000","8000","830010671","830010671","8000","0"
"43","8000","8020","8000","8000","830010681","830010681","8000","0"
"43","8000","8020","8000","8000","830010691","830010691","8000","0"
"43","8000","8020","8000","8000","830010701","830010701","8000","0"
"43","8000","8000","8000","8000","840010011","840010011","8010","0"
"43","8000","8000","8000","8000","840010021","840010021","8010","0"
"43","8000","8000","8000","8000","840010031","840010031","8010","0"
"43","8000","8000","8000","8000","840010041","840010041","8010","0"
"43","8000","8000","8000","8000","840010051","840010051","8010","0"
"43","8000","8000","8000","8000","840010061","840010061","8010","0"
"43","8000","8000","8000","8000","840010071","840010071","8010","0"
"43","8000","8000","8000","8000","840010081","840010081","8010","0"
"43","8000","8000","8000","8000","840010091","840010091","8010","0"
"43","8000","8000","8000","8000","840010101","840010101","8010","0"
"43","8000","8000","8000","8000","840010111","840010111","8010","0"
"43","8000","8000","8000","8000","840010121","840010121","8010","0"
"43","8000","8000","8000","8000","840010131","840010131","8010","0"
"43","8000","8000","8000","8000","840010141","840010141","8010","0"
"43","8000","8000","8000","8000","840010151","840010151","8010","0"
"43","8000","8000","8000","8000","840010161","840010161","8010","0"
"43","8000","8000","8000","8000","840010171","840010171","8010","0"
"43","8000","8000","8000","8000","840010181","840010181","8010","0"
"43","8000","8000","8000","8000","840010191","840010191","8010","0"
"43","8000","8000","8000","8000","840010201","840010201","8010","0"
"43","8000","8000","8000","8000","840010211","840010211","8010","0"
"43","8000","8000","8000","8000","840010221","840010221","8010","0"
"43","8000","8000","8000","8000","840010231","840010231","8010","0"
"43","8000","8000","8000","8000","840010241","840010241","8010","0"
"43","8000","8000","8000","8000","840010251","840010251","8010","0"
"43","8000","8000","8000","8000","840010261","840010261","8010","0"
"43","8000","8000","8000","8000","840010271","840010271","8010","0"
"43","8000","8000","8000","8000","840010281","840010281","8010","0"
"43","8000","8000","8000","8000","840010291","840010291","8010","0"
"43","8000","8000","8000","8000","840010301","840010301","8010","0"
"43","8000","8000","8000","8000","840010311","840010311","8020","0"
"43","8000","8000","8000","8000","840010321","840010321","8020","0"
"43","8000","8000","8000","8000","840010331","840010331","8020","0"
"43","8000","8000","8000","8000","840010341","840010341","8020","0"
"43","8000","8000","8000","8000","840010351","840010351","8020","0"
"43","8000","8000","8000","8000","840010361","840010361","8020","0"
"43","8000","8000","8000","8000","840010371","840010371","8020","0"
"43","8000","8000","8000","8000","840010381","840010381","8020","0"
"43","8000","8000","8000","8000","840010391","840010391","8020","0"
"43","8000","8000","8000","8000","840010401","840010401","8020","0"
"43","8000","8000","8000","8000","840010411","840010411","8020","0"
"43","8000","8000","8000","8000","840010421","840010421","8020","0"
"43","8000","8000","8000","8000","840010431","840010431","8020","0"
"43","8000","8000","8000","8000","840010441","840010441","8020","0"
"43","8000","8000","8000","8000","840010451","840010451","8020","0"
"43","8000","8000","8000","8000","840010461","840010461","8020","0"
"43","8000","8000","8000","8000","840010471","840010471","8020","0"
"43","8000","8000","8000","8000","840010481","840010481","8020","0"
"43","8000","8000","8000","8000","840010491","840010491","8020","0"
"43","8000","8000","8000","8000","840010501","840010501","8020","0"
"43","8000","8000","8000","8000","840010511","840010511","8020","0"
"43","8000","8000","8000","8000","840010521","840010521","8020","0"
"43","8000","8000","8000","8000","840010531","840010531","8020","0"
"43","8000","8000","8000","8000","840010541","840010541","8020","0"
"43","8000","8000","8000","8000","840010551","840010551","8020","0"
"43","8000","8000","8000","8000","840010561","840010561","8020","0"
"43","8000","8000","8000","8000","840010571","840010571","8020","0"
"43","8000","8000","8000","8000","840010581","840010581","8020","0"
"43","8000","8000","8000","8000","840010591","840010591","8020","0"
"43","8000","8000","8000","8000","840010601","840010601","8020","0"
"43","8000","8000","8000","8000","840010611","840010611","8020","0"
"43","8000","8000","8000","8000","840010621","840010621","8020","0"
"43","8000","8000","8000","8000","840010631","840010631","8020","0"
"43","8000","8000","8000","8000","840010641","840010641","8020","0"
"43","8000","8000","8000","8000","840010651","840010651","8020","0"
"43","8000","8000","8000","8000","840010661","840010661","8020","0"
"43","8000","8000","8000","8000","840010671","840010671","8020","0"
"43","8000","8000","8000","8000","840010681","840010681","8020","0"
"43","8000","8000","8000","8000","840010691","840010691","8020","0"
"43","8000","8000","8000","8000","840010701","840010701","8020","0"
"43","8010","8000","8000","8000","850010011","850010011","8000","0"
"43","8010","8000","8000","8000","850010021","850010021","8000","0"
"43","8010","8000","8000","8000","850010031","850010031","8000","0"
"43","8010","8000","8000","8000","850010041","850010041","8000","0"
"43","8010","8000","8000","8000","850010051","850010051","8000","0"
"43","8010","8000","8000","8000","850010061","850010061","8000","0"
"43","8010","8000","8000","8000","850010071","850010071","8000","0"
"43","8010","8000","8000","8000","850010081","850010081","8000","0"
"43","8010","8000","8000","8000","850010091","850010091","8000","0"
"43","8010","8000","8000","8000","850010101","850010101","8000","0"
"43","8010","8000","8000","8000","850010111","850010111","8000","0"
"43","8010","8000","8000","8000","850010121","850010121","8000","0"
"43","8010","8000","8000","8000","850010131","850010131","8000","0"
"43","8010","8000","8000","8000","850010141","850010141","8000","0"
"43","8010","8000","8000","8000","850010151","850010151","8000","0"
"43","8010","8000","8000","8000","850010161","850010161","8000","0"
"43","8010","8000","8000","8000","850010171","850010171","8000","0"
"43","8010","8000","8000","8000","850010181","850010181","8000","0"
"43","8010","8000","8000","8000","850010191","850010191","8000","0"
"43","8010","8000","8000","8000","850010201","850010201","8000","0"
"43","8010","8000","8000","8000","850010211","850010211","8000","0"
"43","8010","8000","8000","8000","850010221","850010221","8000","0"
"43","8010","8000","8000","8000","850010231","850010231","8000","0"
"43","8010","8000","8000","8000","850010241","850010241","8000","0"
"43","8010","8000","8000","8000","850010251","850010251","8000","0"
"43","8010","8000","8000","8000","850010261","850010261","8000","0"
"43","8010","8000","8000","8000","850010271","850010271","8000","0"
"43","8010","8000","8000","8000","850010281","850010281","8000","0"
"43","8010","8000","8000","8000","850010291","850010291","8000","0"
"43","8010","8000","8000","8000","850010301","850010301","8000","0"
"43","8020","8000","8000","8000","850010311","850010311","8000","0"
"43","8020","8000","8000","8000","850010321","850010321","8000","0"
"43","8020","8000","8000","8000","850010331","850010331","8000","0"
"43","8020","8000","8000","8000","850010341","850010341","8000","0"
"43","8020","8000","8000","8000","850010351","850010351","8000","0"
"43","8020","8000","8000","8000","850010361","850010361","8000","0"
"43","8020","8000","8000","8000","850010371","850010371","8000","0"
"43","8020","8000","8000","8000","850010381","850010381","8000","0"
"43","8020","8000","8000","8000","850010391","850010391","8000","0"
"43","8020","8000","8000","8000","850010401","850010401","8000","0"
"43","8020","8000","8000","8000","850010411","850010411","8000","0"
"43","8020","8000","8000","8000","850010421","850010421","8000","0"
"43","8020","8000","8000","8000","850010431","850010431","8000","0"
"43","8020","8000","8000","8000","850010441","850010441","8000","0"
"43","8020","8000","8000","8000","850010451","850010451","8000","0"
"43","8020","8000","8000","8000","850010461","850010461","8000","0"
"43","8020","8000","8000","8000","850010471","850010471","8000","0"
"43","8020","8000","8000","8000","850010481","850010481","8000","0"
"43","8020","8000","8000","8000","850010491","850010491","8000","0"
"43","8020","8000","8000","8000","850010501","850010501","8000","0"
"43","8020","8000","8000","8000","850010511","850010511","8000","0"
"43","8020","8000","8000","8000","850010521","850010521","8000","0"
"43","8020","8000","8000","8000","850010531","850010531","8000","0"
"43","8020","8000","8000","8000","850010541","850010541","8000","0"
"43","8020","8000","8000","8000","850010551","850010551","8000","0"
"43","8020","8000","8000","8000","850010561","850010561","8000","0"
"43","8020","8000","8000","8000","850010571","850010571","8000","0"
"43","8020","8000","8000","8000","850010581","850010581","8000","0"
"43","8020","8000","8000","8000","850010591","850010591","8000","0"
"43","8020","8000","8000","8000","850010601","850010601","8000","0"
"43","8020","8000","8000","8000","850010611","850010611","8000","0"
"43","8020","8000","8000","8000","850010621","850010621","8000","0"
"43","8020","8000","8000","8000","850010631","850010631","8000","0"
"43","8020","8000","8000","8000","850010641","850010641","8000","0"
"43","8020","8000","8000","8000","850010651","850010651","8000","0"
"43","8020","8000","8000","8000","850010661","850010661","8000","0"
"43","8020","8000","8000","8000","850010671","850010671","8000","0"
"43","8020","8000","8000","8000","850010681","850010681","8000","0"
"43","8020","8000","8000","8000","850010691","850010691","8000","0"
"43","8020","8000","8000","8000","850010701","850010701","8000","0"
"46","8000","8000","8010","8000","924070100","924070100","8000","0"
"46","8000","8000","8010","8000","924070200","924070200","8000","0"
"46","8000","8000","8010","8000","924070300","924070300","8000","0"
"47","8000","8000","8010","8000","924071100","924071100","8000","0"
"47","8000","8000","8010","8000","924071200","924071200","8000","0"
"47","8000","8000","8010","8000","924071300","924071300","8000","0"
"47","8000","8000","8010","8000","924071400","924071400","8000","0"
"47","8000","8000","8010","8000","924072100","924072100","8000","0"
"47","8000","8000","8010","8000","924072200","924072200","8000","0"
"47","8000","8000","8010","8000","924072300","924072300","8000","0"
"47","8000","8000","8010","8000","924072400","924072400","8000","0"
"47","8000","8000","8010","8000","924073100","924073100","8000","0"
"47","8000","8000","8010","8000","924073200","924073200","8000","0"
"47","8000","8000","8010","8000","924073300","924073300","8000","0"
"47","8000","8000","8010","8000","924073400","924073400","8000","0"
"46","8000","8000","8000","8010","924080100","924080100","8000","0"
"46","8000","8000","8000","8010","924080200","924080200","8000","0"
"46","8000","8000","8000","8010","924080300","924080300","8000","0"
"47","8000","8000","8000","8010","924081100","924081100","8000","0"
"47","8000","8000","8000","8010","924081200","924081200","8000","0"
"47","8000","8000","8000","8010","924081300","924081300","8000","0"
"47","8000","8000","8000","8010","924081400","924081400","8000","0"
"47","8000","8000","8000","8010","924082100","924082100","8000","0"
"47","8000","8000","8000","8010","924082200","924082200","8000","0"
"47","8000","8000","8000","8010","924082300","924082300","8000","0"
"47","8000","8000","8000","8010","924082400","924082400","8000","0"
"47","8000","8000","8000","8010","924083100","924083100","8000","0"
"47","8000","8000","8000","8010","924083200","924083200","8000","0"
"47","8000","8000","8000","8010","924083300","924083300","8000","0"
"47","8000","8000","8000","8010","924083400","924083400","8000","0"
"46","8010","8000","8000","8000","924090100","924090100","8000","0"
"46","8010","8000","8000","8000","924090200","924090200","8000","0"
"46","8010","8000","8000","8000","924090300","924090300","8000","0"
"47","8010","8000","8000","8000","924091100","924091100","8000","0"
"47","8010","8000","8000","8000","924091200","924091200","8000","0"
"47","8010","8000","8000","8000","924091300","924091300","8000","0"
"47","8010","8000","8000","8000","924091400","924091400","8000","0"
"47","8010","8000","8000","8000","924092100","924092100","8000","0"
"47","8010","8000","8000","8000","924092200","924092200","8000","0"
"47","8010","8000","8000","8000","924092300","924092300","8000","0"
"47","8010","8000","8000","8000","924092400","924092400","8000","0"
"47","8010","8000","8000","8000","924093100","924093100","8000","0"
"47","8010","8000","8000","8000","924093200","924093200","8000","0"
"47","8010","8000","8000","8000","924093300","924093300","8000","0"
"47","8010","8000","8000","8000","924093400","924093400","8000","0"
"46","8000","8000","8000","8000","924100100","924100100","8010","0"
"46","8000","8000","8000","8000","924100200","924100200","8010","0"
"46","8000","8000","8000","8000","924100300","924100300","8010","0"
"47","8000","8000","8000","8000","924101100","924101100","8010","0"
"47","8000","8000","8000","8000","924101200","924101200","8010","0"
"47","8000","8000","8000","8000","924101300","924101300","8010","0"
"47","8000","8000","8000","8000","924101400","924101400","8010","0"
"47","8000","8000","8000","8000","924102100","924102100","8010","0"
"47","8000","8000","8000","8000","924102200","924102200","8010","0"
"47","8000","8000","8000","8000","924102300","924102300","8010","0"
"47","8000","8000","8000","8000","924102400","924102400","8010","0"
"47","8000","8000","8000","8000","924103100","924103100","8010","0"
"47","8000","8000","8000","8000","924103200","924103200","8010","0"
"47","8000","8000","8000","8000","924103300","924103300","8010","0"
"47","8000","8000","8000","8000","924103400","924103400","8010","0"
"46","8000","8000","8010","8000","924110100","924110100","8000","0"
"46","8000","8000","8010","8000","924110200","924110200","8000","0"
"46","8000","8000","8010","8000","924110300","924110300","8000","0"
"47","8000","8000","8010","8000","924111100","924111100","8000","0"
"47","8000","8000","8010","8000","924111200","924111200","8000","0"
"47","8000","8000","8010","8000","924111300","924111300","8000","0"
"47","8000","8000","8010","8000","924111400","924111400","8000","0"
"47","8000","8000","8010","8000","924112100","924112100","8000","0"
"47","8000","8000","8010","8000","924112200","924112200","8000","0"
"47","8000","8000","8010","8000","924112300","924112300","8000","0"
"47","8000","8000","8010","8000","924112400","924112400","8000","0"
"47","8000","8000","8010","8000","924113100","924113100","8000","0"
"47","8000","8000","8010","8000","924113200","924113200","8000","0"
"47","8000","8000","8010","8000","924113300","924113300","8000","0"
"47","8000","8000","8010","8000","924113400","924113400","8000","0"
"46","8000","8010","8000","8000","924120100","924120100","8000","0"
"46","8000","8010","8000","8000","924120200","924120200","8000","0"
"46","8000","8010","8000","8000","924120300","924120300","8000","0"
"47","8000","8010","8000","8000","924121100","924121100","8000","0"
"47","8000","8010","8000","8000","924121200","924121200","8000","0"
"47","8000","8010","8000","8000","924121300","924121300","8000","0"
