f0dae6a776e7868b6ac9003cb055a2d31a71c18940087b9a159232746a932f30,1431a32ed952a9c7839a2bcad59b7ce5d803671a1a4a2dfe664d6a6963cf4f28,f95834096775ebec94065f061e5e488a96cccaadf48f532cab9f714989c7f97e,28a43ccb3420627ef4cefd65a37f508476521cdea04831dbddbaaef72cd449c9,92d5540386b62a2db6a60a34e15a6bbc6fe22a94fba2f850f2812a8445bfe8c0,9336b9aee2c78a81ae976d762241e2f6c7c908c12a1bd8e0c2439899dd95596e,9f2a65d8e6832f6dce59b876a7ce72d990600f1d01143744a56016d9ebcce2fe,e1571716eafc9d3ef88b5c82af86765c617790c5ac0860036f510f5a12fe5e13,e3bf0ed6f4eb7a898abe02ea1ef43c2567d8fd3f29c70538ba2bbe552177b318,06b3436f136c40a59dc1a8daf8c05fb552925035c76105608bcb12f0954fd6ea,3725f4138ea810000be4123ce01f2731278440ad731c071e0ff61d9a8db00ed0,2bf51409c9a8c54e11e60a2cddd1da0e4ffeb45ce9b901dc20cea57dea7fb576,24993f5aafb2c8b5d750f41d6e2a758628fedf3dec100405003bd0387b4ee2bc,7337d09104fb3d94f5d7c30653d63d6cf071057569a76710596f3fedcafa71cf,6d32eb771713c0eb31154f4d8de916a521bf10e1920881c2ba98e3b94e9f5f9d
"56","0","1811","1","0","1813","100","1812","18","1","2816","0","181","2023/03/04 05:00:00","0"
"150","0","1911","1","0","1913","100","1912","19","1","2816","0","191","2023/03/05 05:00:00","0"
"100","0","2011","1","0","2013","100","2012","20","1","2816","0","201","2023/03/06 05:00:00","0"
"15","0","2111","1","0","2113","100","2112","21","1","2816","0","211","2023/03/07 05:00:00","0"
"-25","0","2211","1","0","2213","100","2212","22","1","2816","0","221","2023/03/08 05:00:00","0"
"-66","0","2311","1","0","2313","100","2312","23","1","2816","0","231","2023/03/09 05:00:00","0"
"-107","0","2411","1","0","2413","100","2412","24","1","2816","0","241","2023/03/10 05:00:00","0"
"-149","0","2511","1","0","2513","100","2512","25","1","2816","0","251","2023/03/11 05:00:00","0"
"-188","0","2611","1","0","2613","100","2612","26","1","2816","0","261","2023/03/12 05:00:00","0"
"-96","0","2711","1","0","2713","100","2712","27","1","2816","0","271","2023/03/13 05:00:00","0"
"-133","0","2811","1","0","2813","100","2812","28","1","2816","0","281","2023/03/14 05:00:00","0"
"-174","0","2911","1","0","2913","100","2912","29","1","2816","0","291","2023/03/15 05:00:00","0"
"-230","0","3011","1","0","3013","100","3012","30","1","2816","0","301","2023/03/16 05:00:00","0"
"-272","0","3111","1","0","3113","100","3112","31","1","2816","0","311","2023/03/17 05:00:00","0"
"-313","0","3211","1","0","3213","100","3212","32","1","2816","0","321","2023/03/18 05:00:00","0"
"-240","0","3311","1","0","3313","100","3312","33","1","2816","0","331","2023/03/19 05:00:00","0"
"-260","0","3411","1","0","3413","100","3412","34","1","2816","0","341","2023/03/20 05:00:00","0"
"-280","0","3511","1","0","3513","100","3512","35","1","2816","0","351","2023/03/21 05:00:00","0"
"-354","0","3611","1","0","3613","100","3612","36","1","2816","0","361","2023/03/22 05:00:00","0"
"-395","0","3711","1","0","3713","100","3712","37","1","2816","0","371","2023/03/23 05:00:00","0"
"-436","0","3811","1","0","3813","100","3812","38","1","2816","0","381","2023/03/24 05:00:00","0"
"-477","0","3911","1","0","3913","100","3912","39","1","2816","0","391","2023/03/25 05:00:00","0"
"-400","0","4011","1","0","4013","100","4012","40","1","2816","0","401","2023/03/26 05:00:00","0"
"-438","0","4111","1","0","4113","100","4112","41","1","2816","0","411","2023/03/27 05:00:00","0"
"0","0","4211","1","0","4213","100","4212","42","1","2816","0","421","2023/03/28 05:00:00","0"
"371","0","4311","2","0","4313","200","4312","43","2","2816","0","431","2023/03/29 05:00:00","0"
"343","0","4411","2","0","4413","200","4412","44","2","2816","0","441","2023/03/30 05:00:00","0"
"260","0","4511","2","9105803","4513","200","4512","45","2","2816","105801","451","2023/03/31 05:00:00","0"
"313","0","4611","2","0","4613","200","4612","46","2","2816","0","461","2023/04/01 05:00:00","0"
"285","0","4711","2","0","4713","200","4712","47","2","2816","0","471","2023/04/02 05:00:00","0"
"260","0","4811","2","9102003","4813","200","4812","48","2","2816","102001","481","2023/04/03 05:00:00","0"
"257","0","4911","2","0","4913","200","4912","49","2","2816","0","491","2023/04/04 05:00:00","0"
"173","0","5011","2","9100203","5013","200","5012","50","2","2816","100201","501","2023/04/05 05:00:00","0"
"227","0","5111","2","0","5113","200","5112","51","2","2816","0","511","2023/04/06 05:00:00","0"
"57","0","5211","2","9105503","5213","200","5212","52","2","2816","105501","521","2023/04/07 05:00:00","0"
"197","0","5311","2","0","5313","200","5312","53","2","2816","0","531","2023/04/08 05:00:00","0"
"169","0","5411","2","0","5413","200","5412","54","2","2816","0","541","2023/04/09 05:00:00","0"
"-55","0","5511","2","9101603","5513","200","5512","55","2","2816","101601","551","2023/04/10 05:00:00","0"
"141","0","5611","2","0","5613","200","5612","56","2","2816","0","561","2023/04/11 05:00:00","0"
"111","0","5711","2","0","5713","200","5712","57","2","2816","0","571","2023/04/12 05:00:00","0"
"81","0","5811","2","0","5813","200","5812","58","2","2816","0","581","2023/04/13 05:00:00","0"
"53","0","5911","2","0","5913","200","5912","59","2","2816","0","591","2023/04/14 05:00:00","0"
"-180","0","6011","2","0","6013","200","6012","60","2","2816","0","601","2023/04/15 05:00:00","0"
"-210","0","6111","2","0","6113","200","6112","61","2","2816","0","611","2023/04/16 05:00:00","0"
"-221","0","6211","2","9106703","6213","200","6212","62","2","2816","106701","621","2023/04/17 05:00:00","0"
"24","0","6311","2","0","6313","200","6312","63","2","2816","0","631","2023/04/18 05:00:00","0"
"-6","0","6411","2","0","6413","200","6412","64","2","2816","0","641","2023/04/19 05:00:00","0"
"-33","0","6511","2","0","6513","200","6512","65","2","2816","0","651","2023/04/20 05:00:00","0"
"-63","0","6611","2","0","6613","200","6612","66","2","2816","0","661","2023/04/21 05:00:00","0"
"-91","0","6711","2","0","6713","200","6712","67","2","2816","0","671","2023/04/22 05:00:00","0"
"-121","0","6811","2","0","6813","200","6812","68","2","2816","0","681","2023/04/23 05:00:00","0"
"-150","0","6911","2","0","6913","200","6912","69","2","2816","0","691","2023/04/24 05:00:00","0"
"-180","0","7011","2","0","7013","200","7012","70","2","2816","0","701","2023/04/25 05:00:00","0"
"-208","0","7111","2","0","7113","200","7112","71","2","2816","0","711","2023/04/26 05:00:00","0"
"-236","0","7211","2","0","7213","200","7212","72","2","2816","0","721","2023/04/27 05:00:00","0"
"-266","0","7311","2","0","7313","200","7312","73","2","2816","0","731","2023/04/28 05:00:00","0"
"-295","0","7411","2","0","7413","200","7412","74","2","2816","0","741","2023/04/29 05:00:00","0"
"-360","0","7511","2","0","7513","200","7512","75","2","2816","0","751","2023/04/30 05:00:00","1"
"344","0","7611","1","0","7613","100","7612","76","3","2816","0","761","2023/05/01 05:00:00","0"
"306","0","7711","1","0","7713","100","7712","77","3","2816","0","771","2023/05/02 05:00:00","0"
"390","0","7811","1","0","7813","100","7812","78","3","2816","0","781","2023/05/03 05:00:00","0"
"267","0","7911","1","0","7913","100","7912","79","3","2816","0","791","2023/05/04 05:00:00","0"
"254","0","8011","1","9104403","8013","100","8012","80","3","2816","104401","801","2023/05/05 05:00:00","0"
"230","0","8111","1","0","8113","100","8112","81","3","2816","0","811","2023/05/06 05:00:00","0"
"192","0","8211","1","0","8213","100","8212","82","3","2816","0","821","2023/05/07 05:00:00","0"
"284","0","8311","1","0","8313","100","8312","83","3","2816","0","831","2023/05/08 05:00:00","0"
"153","0","8411","1","0","8413","100","8412","84","3","2816","0","841","2023/05/09 05:00:00","0"
"0","0","8511","1","9102303","8513","100","8512","85","3","2816","102301","851","2023/05/10 05:00:00","0"
"-207","0","8611","1","9105903","8613","100","8612","86","3","2816","105901","861","2023/05/11 05:00:00","0"
"116","0","8711","1","0","8713","100","8712","87","3","2816","0","871","2023/05/12 05:00:00","0"
"78","0","8811","1","0","8813","100","8812","88","3","2816","0","881","2023/05/13 05:00:00","0"
"173","0","8911","1","0","8913","100","8912","89","3","2816","0","891","2023/05/14 05:00:00","0"
"145","0","9011","1","0","9013","100","9012","90","3","2816","0","901","2023/05/15 05:00:00","0"
"40","0","9111","1","0","9113","100","9112","91","3","2816","0","911","2023/05/16 05:00:00","0"
"0","0","9211","1","0","9213","100","9212","92","3","2816","0","921","2023/05/17 05:00:00","0"
"-36","0","9311","1","0","9313","100","9312","93","3","2816","0","931","2023/05/18 05:00:00","0"
"-75","0","9411","1","0","9413","100","9412","94","3","2816","0","941","2023/05/19 05:00:00","0"
"-111","0","9511","1","0","9513","100","9512","95","3","2816","0","951","2023/05/20 05:00:00","0"
"-113","0","9611","1","0","9613","100","9612","96","3","2816","0","961","2023/05/21 05:00:00","0"
"-150","0","9711","1","0","9713","100","9712","97","3","2816","0","971","2023/05/22 05:00:00","0"
"-226","0","9811","1","0","9813","100","9812","98","3","2816","0","981","2023/05/23 05:00:00","0"
"0","0","9911","1","0","9913","100","9912","99","3","2816","0","991","2023/05/24 05:00:00","0"
"-70","0","10011","1","0","10013","100","10012","100","3","2816","0","1001","2023/05/25 05:00:00","0"
"-171","0","10111","1","0","10113","100","10112","101","3","2816","0","1011","2023/05/26 05:00:00","0"
"-263","0","10211","1","0","10213","100","10212","102","3","2816","0","1021","2023/05/27 05:00:00","0"
"-302","0","10311","1","0","10313","100","10312","103","3","2816","0","1031","2023/05/28 05:00:00","0"
"-245","0","10411","1","0","10413","100","10412","104","3","2816","0","1041","2023/05/29 05:00:00","0"
"-318","0","10511","1","0","10513","100","10512","105","3","2816","0","1051","2023/05/30 05:00:00","0"
"-348","0","10611","1","0","10613","100","10612","106","3","2816","0","1061","2023/05/31 05:00:00","1"
"328","0","10711","0","0","10713","300","10712","107","4","2816","0","1071","2023/06/01 05:00:00","0"
"287","0","10811","0","0","10813","300","10812","108","4","2816","0","1081","2023/06/02 05:00:00","0"
"220","0","10911","0","9104203","10913","300","10912","109","4","2816","104201","1091","2023/06/03 05:00:00","0"
"360","0","11011","0","0","11013","300","11012","110","4","2816","0","1101","2023/06/04 05:00:00","0"
"324","0","11111","0","0","11113","300","11112","111","4","2816","0","1111","2023/06/05 05:00:00","0"
"110","0","11211","0","9104003","11213","300","11212","112","4","2816","104001","1121","2023/06/06 05:00:00","0"
"246","0","11311","0","0","11313","300","11312","113","4","2816","0","1131","2023/06/07 05:00:00","0"
"205","0","11411","0","0","11413","300","11412","114","4","2816","0","1141","2023/06/08 05:00:00","0"
"-70","0","11511","0","9102103","11513","300","11512","115","4","2816","102101","1151","2023/06/09 05:00:00","0"
"334","0","11611","0","0","11613","300","11612","116","4","2816","0","1161","2023/06/10 05:00:00","0"
"280","0","11711","0","0","11713","300","11712","117","4","2816","0","1171","2023/06/11 05:00:00","0"
"164","0","11811","0","0","11813","300","11812","118","4","2816","0","1181","2023/06/12 05:00:00","0"
"123","0","11911","0","0","11913","300","11912","119","4","2816","0","1191","2023/06/13 05:00:00","0"
"82","0","12011","0","0","12013","300","12012","120","4","2816","0","1201","2023/06/14 05:00:00","0"
"122","0","12111","0","0","12113","300","12112","121","4","2816","0","1211","2023/06/15 05:00:00","0"
"92","0","12211","0","0","12213","300","12212","122","4","2816","0","1221","2023/06/16 05:00:00","0"
"-100","0","12311","0","9106303","12313","300","12312","123","4","2816","106301","1231","2023/06/17 05:00:00","0"
"41","0","12411","0","0","12413","300","12412","124","4","2816","0","1241","2023/06/18 05:00:00","0"
"0","0","12511","0","0","12513","300","12512","125","4","2816","0","1251","2023/06/19 05:00:00","0"
"70","0","12611","0","0","12613","300","12612","126","4","2816","0","1261","2023/06/20 05:00:00","0"
"31","0","12711","0","0","12713","300","12712","127","4","2816","0","1271","2023/06/21 05:00:00","0"
"-41","0","12811","0","0","12813","300","12812","128","4","2816","0","1281","2023/06/22 05:00:00","0"
"-82","0","12911","0","0","12913","300","12912","129","4","2816","0","1291","2023/06/23 05:00:00","0"
"-123","0","13011","0","0","13013","300","13012","130","4","2816","0","1301","2023/06/24 05:00:00","0"
"-180","0","13111","0","9106503","13113","300","13112","131","4","2816","106501","1311","2023/06/25 05:00:00","0"
"-164","0","13211","0","0","13213","300","13212","132","4","2816","0","1321","2023/06/26 05:00:00","0"
"-205","0","13311","0","0","13313","300","13312","133","4","2816","0","1331","2023/06/27 05:00:00","0"
"-246","0","13411","0","0","13413","300","13412","134","4","2816","0","1341","2023/06/28 05:00:00","0"
"-287","0","13511","0","0","13513","300","13512","135","4","2816","0","1351","2023/06/29 05:00:00","0"
"-370","0","13611","0","0","13613","300","13612","136","4","2816","0","1361","2023/06/30 05:00:00","1"
"357","0","13711","3","0","13713","400","13712","137","5","2816","0","1371","2023/07/01 05:00:00","0"
"319","0","13811","3","0","13813","400","13812","138","5","2816","0","1381","2023/07/02 05:00:00","0"
"330","0","13911","3","0","13913","400","13912","139","5","2816","0","1391","2023/07/03 05:00:00","0"
"305","0","14011","3","0","14013","400","14012","140","5","2816","0","1401","2023/07/04 05:00:00","0"
"310","0","14111","3","9100903","14113","400","14112","141","5","2816","100901","1411","2023/07/05 05:00:00","0"
"282","0","14211","3","0","14213","400","14212","142","5","2816","0","1421","2023/07/06 05:00:00","0"
"133","0","14311","3","9101703","14313","400","14312","143","5","2816","101701","1431","2023/07/07 05:00:00","0"
"246","0","14411","3","0","14413","400","14412","144","5","2816","0","1441","2023/07/08 05:00:00","0"
"209","0","14511","3","0","14513","400","14512","145","5","2816","0","1451","2023/07/09 05:00:00","0"
"172","0","14611","3","0","14613","400","14612","146","5","2816","0","1461","2023/07/10 05:00:00","0"
"129","0","14711","3","9105603","14713","400","14712","147","5","2816","105601","1471","2023/07/11 05:00:00","0"
"134","0","14811","3","0","14813","400","14812","148","5","2816","0","1481","2023/07/12 05:00:00","0"
"97","0","14911","3","0","14913","400","14912","149","5","2816","0","1491","2023/07/13 05:00:00","0"
"60","0","15011","3","0","15013","400","15012","150","5","2816","0","1501","2023/07/14 05:00:00","0"
"22","0","15111","3","0","15113","400","15112","151","5","2816","0","1511","2023/07/15 05:00:00","0"
"-12","0","15211","3","0","15213","400","15212","152","5","2816","0","1521","2023/07/16 05:00:00","0"
"-49","0","15311","3","0","15313","400","15312","153","5","2816","0","1531","2023/07/17 05:00:00","0"
"-86","0","15411","3","0","15413","400","15412","154","5","2816","0","1541","2023/07/18 05:00:00","0"
"-29","0","15511","3","0","15513","400","15512","155","5","2816","0","1551","2023/07/19 05:00:00","0"
"-55","0","15611","3","0","15613","400","15612","156","5","2816","0","1561","2023/07/20 05:00:00","0"
"-124","0","15711","3","0","15713","400","15712","157","5","2816","0","1571","2023/07/21 05:00:00","0"
"-161","0","15811","3","0","15813","400","15812","158","5","2816","0","1581","2023/07/22 05:00:00","0"
"-199","0","15911","3","0","15913","400","15912","159","5","2816","0","1591","2023/07/23 05:00:00","0"
"-235","0","16011","3","0","16013","400","16012","160","5","2816","0","1601","2023/07/24 05:00:00","0"
"0","0","16111","3","9106803","16113","400","16112","161","5","2816","106801","1611","2023/07/25 05:00:00","0"
"-272","0","16211","3","0","16213","400","16212","162","5","2816","0","1621","2023/07/26 05:00:00","0"
"-309","0","16311","3","0","16313","400","16312","163","5","2816","0","1631","2023/07/27 05:00:00","0"
"-172","0","16411","3","9105303","16413","400","16412","164","5","2816","105301","1641","2023/07/28 05:00:00","0"
"-299","0","16511","3","0","16513","400","16512","165","5","2816","0","1651","2023/07/29 05:00:00","0"
"-233","0","16611","3","9102703","16613","400","16612","166","5","2816","102701","1661","2023/07/30 05:00:00","0"
"-356","0","16711","3","0","16713","400","16712","167","5","2816","0","1671","2023/07/31 05:00:00","1"
"306","0","16811","3","0","16813","400","16812","168","6","2816","0","1681","2023/08/01 05:00:00","0"
"226","0","16911","3","0","16913","400","16912","169","6","2816","0","1691","2023/08/02 05:00:00","0"
"146","0","17011","3","0","17013","400","17012","170","6","2816","0","1701","2023/08/03 05:00:00","0"
"66","0","17111","3","0","17113","400","17112","171","6","2816","0","1711","2023/08/04 05:00:00","0"
"-14","0","17211","3","0","17213","400","17212","172","6","2816","0","1721","2023/08/05 05:00:00","0"
"-94","0","17311","3","0","17313","400","17312","173","6","2816","0","1731","2023/08/06 05:00:00","0"
"270","0","17411","3","9110803","17413","400","17412","174","6","2816","110801","1741","2023/08/07 05:00:00","0"
"-174","0","17511","3","0","17513","400","17512","175","6","2816","0","1751","2023/08/08 05:00:00","0"
"55","0","17611","3","9104303","17613","400","17612","176","6","2816","104301","1761","2023/08/09 05:00:00","0"
"50","0","17711","3","9100403","17713","400","17712","177","6","2816","100401","1771","2023/08/10 05:00:00","0"
"-120","0","17811","3","9103703","17813","400","17812","178","6","2816","103701","1781","2023/08/11 05:00:00","0"
"-210","0","17821","3","9106103","17823","400","17822","179","6","2816","106101","1782","2023/08/11 05:00:00","0"
"-254","0","17911","3","0","17913","400","17912","180","6","2816","0","1791","2023/08/12 05:00:00","0"
"-369","0","18011","3","0","18013","400","18012","181","6","2816","0","1801","2023/08/13 05:00:00","1"
"295","0","18111","3","9101803","18113","400","18112","182","7","2816","101801","1811","2023/08/14 05:00:00","0"
"326","0","18211","3","0","18213","400","18212","183","7","2816","0","1821","2023/08/15 05:00:00","0"
"271","0","18311","3","0","18313","400","18312","184","7","2816","0","1831","2023/08/16 05:00:00","0"
"216","0","18411","3","0","18413","400","18412","185","7","2816","0","1841","2023/08/17 05:00:00","0"
"161","0","18511","3","0","18513","400","18512","186","7","2816","0","1851","2023/08/18 05:00:00","0"
"106","0","18611","3","0","18613","400","18612","187","7","2816","0","1861","2023/08/19 05:00:00","0"
"51","0","18711","3","0","18713","400","18712","188","7","2816","0","1871","2023/08/20 05:00:00","0"
"150","0","18811","3","9101303","18813","400","18812","189","7","2816","101301","1881","2023/08/21 05:00:00","0"
"-4","0","18911","3","0","18913","400","18912","190","7","2816","0","1891","2023/08/22 05:00:00","0"
"-59","0","19011","3","0","19013","400","19012","191","7","2816","0","1901","2023/08/23 05:00:00","0"
"-114","0","19111","3","0","19113","400","19112","192","7","2816","0","1911","2023/08/24 05:00:00","0"
"5","0","19211","3","9101103","19213","400","19212","193","7","2816","101101","1921","2023/08/25 05:00:00","0"
"-169","0","19311","3","0","19313","400","19312","194","7","2816","0","1931","2023/08/26 05:00:00","0"
"-130","0","19411","3","9100103","19413","400","19412","195","7","2816","100101","1941","2023/08/27 05:00:00","0"
"-224","0","19511","3","0","19513","400","19512","196","7","2816","0","1951","2023/08/28 05:00:00","0"
"-279","0","19611","3","0","19613","400","19612","197","7","2816","0","1961","2023/08/29 05:00:00","0"
"-369","0","19711","3","0","19713","400","19712","198","7","2816","0","1971","2023/08/30 05:00:00","0"
"-250","0","19811","3","9103003","19813","400","19812","199","7","2816","103001","1981","2023/08/31 05:00:00","1"
"571","0","19911","0","0","19913","500","19912","200","8","2816","0","1991","2023/09/01 05:00:00","0"
"480","0","20011","0","9106003","20013","500","20012","201","8","2816","106001","2001","2023/09/02 05:00:00","0"
"516","0","20111","0","0","20113","500","20112","202","8","2816","0","2011","2023/09/03 05:00:00","0"
"461","0","20211","0","0","20213","500","20212","203","8","2816","0","2021","2023/09/04 05:00:00","0"
"390","0","20311","0","9101503","20313","500","20312","204","8","2816","101501","2031","2023/09/05 05:00:00","0"
"406","0","20411","0","0","20413","500","20412","205","8","2816","0","2041","2023/09/06 05:00:00","0"
"340","0","20511","0","9105403","20513","500","20512","206","8","2816","105401","2051","2023/09/07 05:00:00","0"
"351","0","20611","0","0","20613","500","20612","207","8","2816","0","2061","2023/09/08 05:00:00","0"
"296","0","20711","0","0","20713","500","20712","208","8","2816","0","2071","2023/09/09 05:00:00","0"
"241","0","20811","0","0","20813","500","20812","209","8","2816","0","2081","2023/09/10 05:00:00","0"
"186","0","20911","0","0","20913","500","20912","210","8","2816","0","2091","2023/09/11 05:00:00","0"
"170","0","21011","0","9118503","21013","500","21012","211","8","2816","118501","2101","2023/09/12 05:00:00","0"
"131","0","21111","0","0","21113","500","21112","212","8","2816","0","2111","2023/09/13 05:00:00","0"
"76","0","21211","0","0","21213","500","21212","213","8","2816","0","2121","2023/09/14 05:00:00","0"
"50","0","21311","0","9110903","21313","500","21312","214","8","2816","110901","2131","2023/09/15 05:00:00","0"
"21","0","21411","0","0","21413","500","21412","215","8","2816","0","2141","2023/09/16 05:00:00","0"
"-34","0","21511","0","0","21513","500","21512","216","8","2816","0","2151","2023/09/17 05:00:00","0"
"-89","0","21611","0","0","21613","500","21612","217","8","2816","0","2161","2023/09/18 05:00:00","0"
"-120","0","21711","0","9118003","21713","500","21712","218","8","2816","118001","2171","2023/09/19 05:00:00","0"
"-144","0","21811","0","0","21813","500","21812","219","8","2816","0","2181","2023/09/20 05:00:00","0"
"-199","0","21911","0","0","21913","500","21912","220","8","2816","0","2191","2023/09/21 05:00:00","0"
"-270","0","22011","0","9101003","22013","500","22012","221","8","2816","101001","2201","2023/09/22 05:00:00","0"
"-254","0","22111","0","0","22113","500","22112","222","8","2816","0","2211","2023/09/23 05:00:00","0"
"-309","0","22211","0","0","22213","500","22212","223","8","2816","0","2221","2023/09/24 05:00:00","0"
"-364","0","22311","0","0","22313","500","22312","224","8","2816","0","2231","2023/09/25 05:00:00","0"
"-419","0","22411","0","0","22413","500","22412","225","8","2816","0","2241","2023/09/26 05:00:00","0"
"-474","0","22511","0","0","22513","500","22512","226","8","2816","0","2251","2023/09/27 05:00:00","0"
"-529","0","22611","0","0","22613","500","22612","227","8","2816","0","2261","2023/09/28 05:00:00","0"
"-370","0","22711","0","9106603","22713","500","22712","228","8","2816","106601","2271","2023/09/29 05:00:00","0"
"-579","0","22811","0","0","22813","500","22812","229","8","2816","0","2281","2023/09/30 05:00:00","1"
"383","0","22911","0","0","22913","500","22912","230","9","2816","0","2291","2023/10/01 05:00:00","0"
"339","0","23011","0","0","23013","500","23012","231","9","2816","0","2301","2023/10/02 05:00:00","0"
"296","0","23111","0","0","23113","500","23112","232","9","2816","0","2311","2023/10/03 05:00:00","0"
"290","0","23211","0","9102803","23213","500","23212","233","9","2816","102801","2321","2023/10/04 05:00:00","0"
"253","0","23311","0","0","23313","500","23312","234","9","2816","0","2331","2023/10/05 05:00:00","0"
"210","0","23411","0","0","23413","500","23412","235","9","2816","0","2341","2023/10/06 05:00:00","0"
"167","0","23511","0","0","23513","500","23512","236","9","2816","0","2351","2023/10/07 05:00:00","0"
"200","0","23611","0","0","23613","500","23612","237","9","2816","0","2361","2023/10/08 05:00:00","0"
"180","0","23711","0","0","23713","500","23712","238","9","2816","0","2371","2023/10/09 05:00:00","0"
"130","0","23811","0","9100803","23813","500","23812","239","9","2816","100801","2381","2023/10/10 05:00:00","0"
"125","0","23911","0","0","23913","500","23912","240","9","2816","0","2391","2023/10/11 05:00:00","0"
"83","0","24011","0","0","24013","500","24012","241","9","2816","0","2401","2023/10/12 05:00:00","0"
"100","0","24111","0","0","24113","500","24112","242","9","2816","0","2411","2023/10/13 05:00:00","0"
"80","0","24211","0","0","24213","500","24212","243","9","2816","0","2421","2023/10/14 05:00:00","0"
"41","0","24311","0","0","24313","500","24312","244","9","2816","0","2431","2023/10/15 05:00:00","0"
"-1","0","24411","0","0","24413","500","24412","245","9","2816","0","2441","2023/10/16 05:00:00","0"
"-43","0","24511","0","0","24513","500","24512","246","9","2816","0","2451","2023/10/17 05:00:00","0"
"10","0","24611","0","0","24613","500","24612","247","9","2816","0","2461","2023/10/18 05:00:00","0"
"-10","0","24711","0","0","24713","500","24712","248","9","2816","0","2471","2023/10/19 05:00:00","0"
"-10","0","24811","0","0","24813","500","24812","249","9","2816","0","2481","2023/10/20 05:00:00","0"
"-40","0","24911","0","0","24913","500","24912","250","9","2816","0","2491","2023/10/21 05:00:00","0"
"-85","0","25011","0","0","25013","500","25012","251","9","2816","0","2501","2023/10/22 05:00:00","0"
"-127","0","25111","0","0","25113","500","25112","252","9","2816","0","2511","2023/10/23 05:00:00","0"
"-130","0","25211","0","9104903","25213","500","25212","253","9","2816","104901","2521","2023/10/24 05:00:00","0"
"-270","0","25311","0","9104703","25313","500","25312","254","9","2816","104701","2531","2023/10/25 05:00:00","0"
"-169","0","25411","0","0","25413","500","25412","255","9","2816","0","2541","2023/10/26 05:00:00","0"
"-211","0","25511","0","0","25513","500","25512","256","9","2816","0","2551","2023/10/27 05:00:00","0"
"-253","0","25611","0","0","25613","500","25612","257","9","2816","0","2561","2023/10/28 05:00:00","0"
"-295","0","25711","0","0","25713","500","25712","258","9","2816","0","2571","2023/10/29 05:00:00","0"
"-337","0","25811","0","0","25813","500","25812","259","9","2816","0","2581","2023/10/30 05:00:00","0"
"-379","0","25911","0","0","25913","500","25912","260","9","2816","0","2591","2023/10/31 05:00:00","1"
"600","0","26011","0","0","26013","500","26012","261","10","2816","0","2601","2023/11/01 05:00:00","0"
"560","0","26111","0","0","26113","500","26112","262","10","2816","0","2611","2023/11/02 05:00:00","0"
