34de734d96fe1a03e11dcb465a12f626245d24679981015609add68df0353d96,6a5656ecf0dd4e9b731a0a038df5401034c043c787f17c1b6255735739bfcef7,dc8dbdafa00e452273f3874613c5f6a3731722eb7e9fec2eea593484335aed46,656e02aa5aed16d74267c8581feb29e30e72fb651a2505d2a8c2f1bf3e7cb84a,30e1bdcbba1ab8e75e087188af4d2ed5446c48b96e2ce80484c8a7dc6a3c1287,ff24e38b958b76b8dbac48bd0efd24afc3b0fdf993cf4347a6412ac8ad133052,48a490ed1d9be3f19edb0ab42c1211676c8034727702b3250baa651b8911983a,788a62bcc060f1ccf5d72ae980123773beb75f4806267978e099b21ee0f3e7ac,044ed965cf9534eb0f8f32e4749f58476ee423d843d4a70c3f1f36c2561d86be,449b3a44a88deb218957f10ac379cce7c77761f5357c018d0b3688afa0c10713,dfd963624085fc01b492bee2ab785071c2aa9b09d6be6da88e51852c50d8d49e,9a33c623b44f0a2bb6921c3aaa80a8197c2ff57ca5c233a094112faa70ce529f,b17c22b28b2ed2c1c745ccda4f88c38107a8c7057427f443428e64f0c7cd7065
"0","0","0","0","0","31042","31056","10128","0","0","61272","61271","0"
"0","0","0","0","0","31013","31235","10129","0","0","61282","61281","0"
"0","0","0","0","0","31054","31018","10130","0","0","61292","61291","0"
"0","0","0","0","0","31005","31037","10131","0","0","61302","61301","0"
"0","0","0","0","0","31058","31028","10132","0","0","61312","61311","0"
"0","0","0","0","0","31047","31241","10133","0","0","61322","61321","0"
"0","0","0","0","0","31014","31283","10134","0","0","61332","61331","0"
"0","0","0","0","0","31066","31247","10135","0","0","61342","61341","0"
"0","0","0","0","0","31002","31288","10136","0","0","61352","61351","0"
"0","0","0","0","0","31001","31288","10137","0","0","61362","61361","0"
"0","0","0","0","0","31029","31249","10138","0","0","61372","61371","0"
"0","0","0","0","0","31042","31249","10139","0","0","61382","61381","0"
"0","0","0","0","0","31034","31110","10140","0","0","61392","61391","0"
"0","0","0","0","0","31046","31053","10141","0","0","61402","61401","0"
"0","0","0","0","0","31027","31043","10142","0","0","61412","61411","0"
"0","0","0","0","0","31038","31012","10143","0","0","61422","61421","0"
"0","0","0","0","0","31025","31036","10144","0","0","61432","61431","0"
"0","0","0","0","0","31057","31257","10145","0","0","61442","61441","0"
"0","0","0","0","0","31021","31010","10146","0","0","61452","61451","0"
"0","0","0","0","0","31008","31044","10147","0","0","61462","61461","0"
"0","0","0","0","0","31042","31029","10148","0","0","61472","61471","0"
"0","0","0","0","0","31048","31267","10149","0","0","61482","61481","0"
"0","0","0","0","0","31058","31047","10150","0","0","61492","61491","0"
"0","0","0","0","0","31031","31270","10151","0","0","61502","61501","0"
