8f6c0f1c8c13b898ac66559ee620092fd423282bc359d413606d8f66c3706622,e1c399ebc9d139eb6bc078e9c41c22ed31df1ad0e2b5e2717afc6b1aa49ca709,08eb5e83aff48756d289930ce375709d7891a9e7df916b1446afc45ecfa18200,8239a0cf4a3d930dee9995d99dc31856150892722e90cc49fb1d6d23ec8db653,349bf866ef565d5a41498d88b4b34b2a1e8ee21f640f576c39cfcd5a53e1154f,7d40f2616ac8907ac9486186237ac20fd09dab13421fc1f87b327644ffc14ab9,2a9c75326b7070f4dc69923cd51904f04a0d8cd89709c856bce37fcbfaa15c8e,a1edc636bc1da2778d3b1949e0b3b2c56e72a58db5cdf0119bb5383c5009834b,82797e4a3f049361eed1325de2112411c71c6d7f19372e35fcda379eb38564ef,8e959717680bf4a14aa242978a3dc8ad6a71f1b132fceb8191b3fd9f8b6f919a,4185303ce5b8314cbe5329c6a2808a7ed5b700452d413b89bb697d23c7cc63d7,22011b99dd24d1bb70cdaa1d6101b5fe9f9ecbe611777b6559f3ac0c191d48eb,c75a9102a9feac2c2df44be5628b296868dfaf6174311f867d46b2604f2b3ea3,fa48b592e880a1cf5bc37a8dad4353b74add45b8424fcd2ea10742ba0d28fc3c
"0","201","1","0","bgm_M189","0","王城蘭德索爾","0","20011","bgm_M189","0","1","0","20011101"
"0","201","2","110","bgm_M189","0","廚房競技場","0","20011","bgm_M189","0","1","0","20011102"
"0","201","1","0","bgm_M189","0","廚房競技場","0","20011","bgm_M189","0","1","0","20011201"
"0","201","1","115","bgm_M206","0","王城蘭德索爾","0","20012","bgm_M206","0","1","0","20012101"
"0","201","1","0","bgm_M206","0","王城蘭德索爾","0","20012","bgm_M206","0","1","0","20012201"
"0","201","1","100","bgm_M215","0","加托羅斯山","0","20013","bgm_M215","0","1","0","20013101"
"208","201","2","0","bgm_M215","1","光之裂縫","0","20013","bgm_M215","202","1","11","20013102"
"0","201","1","0","bgm_M215","0","光之裂縫","0","20013","bgm_M215","0","1","0","20013201"
"0","201","1","120","bgm_M223","0","大江戶町","0","20014","bgm_M223","0","1","0","20014101"
"0","201","1","0","bgm_M223","0","大江戶町","0","20014","bgm_M223","0","1","0","20014201"
"0","201","1","98","bgm_M237","0","晴雨海灘","0","20015","bgm_M237","0","1","12","20015101"
"0","201","0","0","bgm_M237","0","晴雨海灘","0","20015","bgm_M237","0","1","0","20015201"
"0","201","0","150","bgm_M245","0","真步真步王國避暑聖地？","0","20016","bgm_M245_02","0","1","0","20016101"
"0","201","0","0","bgm_M245","0","真步真步王國避暑聖地？","0","20016","bgm_M245_02","0","1","0","20016201"
"0","201","1","70","bgm_M254","0","聖德蕾莎女子學院","0","20017","bgm_M254","0","1","0","20017101"
"0","201","0","0","bgm_M254","0","聖德蕾莎女子學院","0","20017","bgm_M254","0","1","0","20017201"
"0","201","1","0","bgm_M265","0","鬼屋附近地區","0","20018","bgm_M265_Top","0","1","0","20018101"
"0","201","2","0","bgm_M265","1","鬼魂墓地","0","20018","bgm_M265_Top","202","1","0","20018102"
"0","201","1","0","bgm_M265","0","鬼魂墓地","0","20018","bgm_M265_Top","0","1","0","20018201"
"0","201","0","90","bgm_M273","0","艾爾皮斯島 開墾營地一帶","0","20019","bgm_M273","0","1","0","20019101"
"0","201","0","0","bgm_M273","0","艾爾皮斯島 開墾營地一帶","0","20019","bgm_M273","0","1","0","20019201"
"0","201","1","0","bgm_M281","0","王都蘭德索爾 郊外","0","20020","bgm_M281","0","1","0","20020101"
"0","201","2","0","bgm_M281","0","王都蘭德索爾 中央廣場","0","20020","bgm_M281","0","1","11","20020102"
"0","201","1","0","bgm_M281","0","王都蘭德索爾 中央廣場","0","20020","bgm_M281","0","1","0","20020201"
"0","201","1","30","bgm_M294","0","公會競速賽　1區→2區","0","20021","bgm_M294","0","1","0","20021101"
"0","201","2","30","bgm_M294","0","公會競速賽　3區→4區","0","20021","bgm_M294","0","1","0","20021102"
"0","201","1","0","bgm_M294","0","公會競速賽　3區→4區","0","20021","bgm_M294","0","1","0","20021201"
"0","201","1","87","bgm_M316","0","王城蘭德索爾","0","20022","bgm_M316","0","1","0","20022101"
"0","201","1","0","bgm_M316","0","王城蘭德索爾","0","20022","bgm_M316","0","1","0","20022201"
"0","201","1","45","bgm_M343","0","聖德蕾莎女子學院","0","20023","bgm_M343","0","1","0","20023101"
"0","201","0","0","bgm_M343","0","聖德蕾莎女子學院","0","20023","bgm_M343","0","1","0","20023201"
"0","201","1","0","bgm_M351","0","伊麗莎白牧場","0","20024","bgm_M351","0","1","0","20024101"
"0","201","2","0","bgm_M351","0","王城蘭德索爾","0","20024","bgm_M351","0","1","0","20024102"
"0","201","3","0","bgm_M351","0","伊麗莎白牧場","0","20024","bgm_M351","0","1","0","20024103"
"0","201","1","0","bgm_M351","0","伊麗莎白牧場","0","20024","bgm_M351","0","1","0","20024201"
"0","201","0","200","bgm_M375","0","不可思議之國","0","20025","bgm_M375","0","1","0","20025101"
"0","201","0","100","bgm_M375","0","不可思議之國","0","20025","bgm_M375","0","1","0","20025201"
"0","201","1","90","bgm_M380A","0","祈願海岸周圍","0","20026","bgm_M380A","0","1","0","20026101"
"0","201","2","0","bgm_M380B","0","繁星降臨的銀河","0","20026","bgm_M380B_02","0","1","0","20026102"
"0","201","0","0","bgm_M380B","0","繁星降臨的銀河","0","20026","bgm_M380B_02","0","1","0","20026201"
"0","201","0","115","bgm_M393","0","海灘運動公園","0","20027","bgm_M393","0","1","0","20027101"
"0","201","0","0","bgm_M393","0","海灘運動公園","0","20027","bgm_M393","0","1","0","20027201"
"0","201","1","80","bgm_M403","0","王城蘭德索爾","0","20028","bgm_M403","0","1","0","20028101"
"0","201","1","0","bgm_M403","0","王城蘭德索爾","0","20028","bgm_M403","0","1","0","20028201"
"0","201","0","128","bgm_M413","0","萬聖節樂園","0","20029","bgm_M413","0","1","0","20029101"
"0","201","0","0","bgm_M413","0","萬聖節樂園","0","20029","bgm_M413","0","1","0","20029201"
"0","201","1","80","bgm_M421","0","王城蘭德索爾","0","20030","bgm_M421","0","1","0","20030101"
"0","201","1","0","bgm_M421","0","王城蘭德索爾","0","20030","bgm_M421","0","1","0","20030201"
"0","201","1","60","bgm_M426","0","名媛初登夢想秘境會場","0","20031","bgm_M426","0","1","0","20031101"
"0","201","1","0","bgm_M426","0","名媛初登夢想秘境會場","0","20031","bgm_M426","0","1","0","20031201"
"0","201","1","100","bgm_M435","0","港小鎮‧大間","0","20032","bgm_M435","0","1","0","20032101"
"0","201","1","0","bgm_M435","0","港小鎮‧大間","0","20032","bgm_M435","0","1","0","20032201"
"0","201","1","70","bgm_M442A","0","蘭德索爾近郊","0","20033","bgm_M442A","0","1","0","20033101"
"0","201","0","0","bgm_M442A","0","蘭德索爾近郊","0","20033","bgm_M442A","0","1","0","20033201"
"0","201","0","25","bgm_M442B","0","精靈族之村　純淨的森林","0","20034","bgm_M442B","0","1","0","20034101"
"0","201","0","0","bgm_M442B","0","精靈族之村　純淨的森林","0","20034","bgm_M442B","0","1","0","20034201"
"0","201","1","0","bgm_M451","0","蘭德索爾近郊","0","20035","bgm_M451","0","1","0","20035101"
"0","201","2","0","bgm_M451","0","邊境之地","0","20035","bgm_M451","0","1","0","20035102"
"0","201","0","0","bgm_M451","0","邊境之地","0","20035","bgm_M451","0","1","0","20035201"
"0","201","1","91","bgm_M457","0","聖德蕾莎女子學院 聖學祭會場","0","20036","bgm_M457","0","1","0","20036101"
"0","201","0","0","bgm_M457","0","聖德蕾莎女子學院 聖學祭會場","0","20036","bgm_M457","0","1","0","20036201"
"0","201","1","90","bgm_M467","0","不同時間軸的蘭德索爾","0","20037","bgm_M467","0","1","0","20037101"
"0","201","2","0","bgm_M467","0","時光隧道","0","20037","bgm_M467","0","1","0","20037102"
"0","201","0","0","bgm_M467","0","時光隧道","0","20037","bgm_M467","0","1","0","20037201"
"0","201","1","0","bgm_M478","0","玩具工廠","40","20038","bgm_M478_Lofi","0","1","0","20038101"
"0","201","2","0","bgm_M478","0","王城蘭德索爾","0","20038","bgm_M478_Lofi","0","1","0","20038102"
"0","201","0","0","bgm_M478","0","王城蘭德索爾","0","20038","bgm_M478_Lofi","0","1","0","20038201"
"0","201","1","0","bgm_M486","0","王城蘭德索爾","0","20039","bgm_M486","0","1","0","20039101"
"0","201","2","58","bgm_M486","0","某座無人島","0","20039","bgm_M486","0","1","0","20039102"
"0","201","3","0","bgm_M486","0","王城蘭德索爾","0","20039","bgm_M486","0","1","0","20039103"
"0","201","0","0","bgm_M486","0","王城蘭德索爾","0","20039","bgm_M486","0","1","0","20039201"
"0","201","1","100","bgm_M496","0","慈樂之音夏日演唱會會場","0","20040","bgm_M496","0","1","0","20040101"
"0","201","0","0","bgm_M496","0","慈樂之音夏日演唱會會場","0","20040","bgm_M496","0","1","0","20040201"
"0","201","1","0","bgm_M508","0","王城蘭德索爾","0","20041","bgm_M508","0","1","0","20041101"
"0","201","2","45","bgm_M508","0","大江戶町","0","20041","bgm_M508","0","1","0","20041102"
"0","201","0","0","bgm_M508","0","大江戶町","0","20041","bgm_M508","0","1","0","20041201"
"0","201","1","128","bgm_M520","0","王城蘭德索爾","0","20042","bgm_M520","0","1","0","20042101"
"0","201","2","0","bgm_M520","0","王城蘭德索爾","0","20042","bgm_M520","0","1","0","20042102"
"0","201","1","0","bgm_M520","0","王城蘭德索爾","0","20042","bgm_M520","0","1","31","20042201"
"0","201","1","40","bgm_M527","0","王城蘭德索爾","0","20043","bgm_M527","0","1","0","20043101"
"0","201","2","0","bgm_M527","0","蘭德索爾近郊","0","20043","bgm_M527","0","1","0","20043102"
"0","201","0","0","bgm_M527","0","蘭德索爾近郊","0","20043","bgm_M527","0","1","0","20043201"
"0","201","1","70","bgm_M536","0","甜點大賽會場","0","20044","bgm_M536","0","1","0","20044101"
"0","201","0","0","bgm_M536","0","甜點大賽會場","0","20044","bgm_M536","0","1","0","20044201"
"0","201","1","0","bgm_M543","0","蘭德索爾近郊","0","20045","bgm_M543","0","1","0","20045101"
"0","201","2","0","bgm_M543","0","港小鎮‧大間","0","20045","bgm_M543","0","1","0","20045102"
"0","201","3","0","bgm_M543","0","塔帕斯海灘 周邊","0","20045","bgm_M543","0","1","0","20045103"
"0","201","4","0","bgm_M543","0","加托羅斯山","0","20045","bgm_M543","0","1","0","20045104"
"0","201","0","0","bgm_M543","0","加托羅斯山","0","20045","bgm_M543","0","1","0","20045201"
"0","201","1","0","bgm_M552","0","王城蘭德索爾","0","20046","bgm_M552_03","0","1","0","20046101"
"0","201","2","0","bgm_M552","0","蘭德索爾近郊","0","20046","bgm_M552_03","0","1","0","20046102"
"0","201","3","0","bgm_M552","0","伊麗絲樹海","0","20046","bgm_M552_03","0","1","0","20046103"
"0","201","4","0","bgm_M552","0","佛洛拉湖畔","0","20046","bgm_M552_03","0","1","0","20046104"
"0","201","0","0","bgm_M552","0","佛洛拉湖畔","0","20046","bgm_M552_03","0","1","0","20046201"
"0","201","1","40","bgm_M553","0","王城蘭德索爾","0","20047","bgm_M553","0","1","0","20047101"
"0","201","2","0","bgm_M553","0","世界之間的夾縫","0","20047","bgm_M553","0","1","0","20047102"
"0","201","0","0","bgm_M553","0","世界之間的夾縫","0","20047","bgm_M553","0","1","0","20047201"
"0","201","1","0","bgm_M565","0","咲戀育幼院內","0","20048","bgm_M565","0","1","0","20048101"
"0","201","2","0","bgm_M565","0","伊麗莎白牧場　牧場溫泉","0","20048","bgm_M565","0","1","0","20048102"
"0","201","0","0","bgm_M565","0","伊麗莎白牧場　牧場溫泉","0","20048","bgm_M565","0","1","0","20048201"
"0","201","1","0","bgm_M574","0","蘭德索爾郊外","0","20049","bgm_M574","0","1","0","20049101"
"0","201","2","0","bgm_M574","0","賭場大廳","0","20049","bgm_M574","0","1","0","20049102"
"0","201","0","0","bgm_M574","0","賭場大廳","0","20049","bgm_M574","0","1","0","20049201"
"0","201","1","0","bgm_M582","0","遭詛咒的海盜島","0","20050","bgm_M582","0","1","0","20050101"
"0","201","0","0","bgm_M582","0","遭詛咒的海盜島","0","20050","bgm_M582","0","1","0","20050201"
"0","201","1","128","bgm_M595","0","露營領域","0","20051","bgm_M595","0","1","0","20051101"
"0","201","0","0","bgm_M595","0","露營領域","0","20051","bgm_M595","0","1","0","20051201"
"0","201","1","0","bgm_M601","0","王城蘭德索爾","0","20052","bgm_M601","0","1","0","20052101"
"0","201","2","80","bgm_M601","0","夏日遊戲度假村","0","20052","bgm_M601","0","1","0","20052102"
"0","201","0","0","bgm_M601","0","夏日遊戲度假村","0","20052","bgm_M601","0","1","0","20052201"
"0","201","1","0","bgm_M608","0","小小邂逅的海岸","0","20053","bgm_M608","0","1","0","20053101"
"0","201","2","0","bgm_M608","0","小小甜心秘密基地附近","0","20053","bgm_M608","0","1","0","20053102"
"0","201","3","0","bgm_M608","0","小小邂逅的海岸","0","20053","bgm_M608","0","1","0","20053103"
"0","201","0","0","bgm_M608","0","小小邂逅的海岸","0","20053","bgm_M608","0","1","0","20053201"
"0","201","1","0","bgm_M618","0","邁向邊境的旅程","0","20054","bgm_M618","0","1","0","20054101"
"0","201","2","30","bgm_M618","0","世界盡頭森林","0","20054","bgm_M618","0","1","0","20054102"
"0","201","0","0","bgm_M618","0","世界盡頭森林","0","20054","bgm_M618","0","1","0","20054201"
"0","201","1","115","bgm_M623","0","蘭祭會場","0","20055","bgm_M623","0","1","0","20055101"
"0","201","1","0","bgm_M623","0","蘭祭會場","0","20055","bgm_M623","0","1","0","20055201"
"0","201","1","0","bgm_M630","0","王城蘭德索爾","0","20056","bgm_M630","0","1","0","20056101"
"0","201","2","30","bgm_M630","0","和平活動之路","0","20056","bgm_M630","0","1","0","20056102"
"0","201","0","0","bgm_M630","0","和平活動之路","0","20056","bgm_M630","0","1","0","20056201"
"0","201","1","110","bgm_M638","0","蘭德索爾 繁華街","0","20057","bgm_M638","0","1","11","20057101"
"0","201","0","0","bgm_M638","0","蘭德索爾 繁華街","0","20057","bgm_M638","0","1","0","20057201"
"0","201","1","45","bgm_M647","0","大江戶町","0","20058","bgm_M647","0","1","0","20058101"
"0","201","0","0","bgm_M647","0","大江戶町","0","20058","bgm_M647","0","1","0","20058201"
"0","201","1","85","bgm_M659","0","王都蘭德索爾 女神祭典","0","20059","bgm_M659","0","1","0","20059101"
"0","201","1","0","bgm_M659","0","王都蘭德索爾 女神祭典","0","20059","bgm_M659","0","1","0","20059201"
"0","201","1","0","bgm_M660","0","王都蘭德索爾 女神祭典","0","20060","bgm_M660","0","1","0","20060101"
"0","201","2","0","bgm_M660","0","回想樂園","0","20060","bgm_M660","0","1","0","20060102"
"0","201","0","0","bgm_M660","0","回想樂園","0","20060","bgm_M660","0","1","0","20060201"
"0","201","1","108","bgm_M668","0","蘭德索爾 市中心","0","20061","bgm_M668","0","1","0","20061101"
"0","201","1","0","bgm_M668","0","蘭德索爾 市中心","0","20061","bgm_M668","0","1","0","20061201"
"0","201","1","128","bgm_MC017","0","遊俠集訓所周圍","0","20062","bgm_MC017","0","1","0","20062101"
"0","201","0","0","bgm_MC017","0","遊俠集訓所周圍","0","20062","bgm_MC017","0","1","0","20062201"
"0","201","1","0","bgm_MC026","0","跳蚤市場會場","0","20063","bgm_MC026","0","1","0","20063101"
"0","201","2","110","bgm_MC026","0","智慧森林周圍","0","20063","bgm_MC026","0","1","0","20063102"
"0","201","0","0","bgm_MC026","0","智慧森林周圍","0","20063","bgm_MC026","0","1","0","20063201"
"0","201","1","45","bgm_MC036","0","魔族的城鎮","0","20064","bgm_MC036","0","1","0","20064101"
"0","201","0","0","bgm_MC036","0","魔族的城鎮","0","20064","bgm_MC036","0","1","0","20064201"
"0","201","1","0","bgm_MC046","0","蘭德索爾近郊","0","20065","bgm_MC046","0","1","0","20065101"
"0","201","2","110","bgm_MC046","0","夏日的大間","0","20065","bgm_MC046","0","1","0","20065102"
"0","201","1","0","bgm_MC046","0","夏日的大間","0","20065","bgm_MC046","0","1","0","20065201"
"0","201","1","0","bgm_MC056","0","薇‧蘭德索爾","0","20066","bgm_MC056","0","1","0","20066101"
"0","201","2","110","bgm_MC056","0","薇‧蘭德索爾","0","20066","bgm_MC056","0","1","0","20066102"
"0","201","1","0","bgm_MC056","0","薇‧蘭德索爾","0","20066","bgm_MC056","0","1","0","20066201"
"0","201","1","85","bgm_MC110","0","被染紅的蘭德索爾","0","20067","bgm_MC110_02","0","1","0","20067101"
"0","201","1","0","bgm_MC110","0","被染紅的蘭德索爾","0","20067","bgm_MC110_02","0","1","0","20067201"
"0","201","1","85","bgm_MC111","0","前往漆黑薔薇綻放之處","0","20068","bgm_MC111","0","1","0","20068101"
"0","201","0","0","bgm_MC111","0","前往漆黑薔薇綻放之處","0","20068","bgm_MC111","0","1","0","20068201"
"0","201","1","128","bgm_MC063","0","安布羅斯魔法學園","0","20069","bgm_MC063","0","1","0","20069101"
"0","201","0","0","bgm_MC063","0","安布羅斯魔法學園","0","20069","bgm_MC063","0","1","0","20069201"
"0","201","1","128","bgm_MC075","0","沙漠之國　薩拉薩利亞周圍","0","20070","bgm_MC075","0","1","0","20070101"
"0","201","0","0","bgm_MC075","0","沙漠之國　薩拉薩利亞周圍","0","20070","bgm_MC075","0","1","0","20070201"
"0","201","1","0","bgm_MC082","0","王城蘭德索爾","0","20071","bgm_MC082","0","1","0","20071101"
"0","201","0","0","bgm_MC082","0","王城蘭德索爾","0","20071","bgm_MC082","0","1","0","20071201"
"0","201","1","50","bgm_MC091","0","蘭德索爾 繁華街","0","20072","bgm_MC091","0","1","0","20072101"
"0","201","0","0","bgm_MC091","0","蘭德索爾 繁華街","0","20072","bgm_MC091","0","1","0","20072201"
