d38cd163b19f17515032ef113eb0b786533d072591b018cf4c9939152b16cf3e,5f4562899ed073a445d0ffc12529d59a116eada0286183d143a937c98b0fca70,f5e20e1be9aee04e3036328b864ab520df227b970824cbd1eb76be9ac898a8db,23dbf8adfe8d708510db00aabe15acf0ab79744a2c0a4d417ae0b0d83672645b,852e8ebc370e47ad7f23ee57f3a1980dfd74cfd076fd06743bbf8d8d727b94e0,8bd6af5a469c654a50ea65c5bc337c4e0e7b1d22dbc3815d3f8c2d1df3a77825,130bfb70112f2365ea7d1d2e54cc24b44b0c73c5d242d47a6850b8c117e6b337,371dc213323a65a0731a41e6b0a100cbba7dc58022f5322e42946b8a2a156875,fa6a2f25474b07137455d4b7046f968edba7c9ee3b0bd762208dfe758943c261,417f7db8077e33297d6ed0411efbbc8e12c9a361e02bd501fe3e2f348f151dc8,7f6533f76e0d9ec66b78e28bdf65a8398fd6ed33f17a2cdc7ec58ebe21c5e231,fe5c272df42aab0a2de97de2d4ab2d9a0729a74381f6f20d3dfd39842b38a194,fc5919bf5c9779271ddccdf60882bf87970fdfdeba2e7c6d4a71812cd2ac3264,5e36f141912af9dc93569ee1d92066cb923106b00149503ff34acb973a313b64,fa5ababba846f4d5104dfbe7addc6fdce1a5bf55740e559b4dc8d4b3fe227eeb,9df8bb48e52dc79d38dbd2bbfe04e780ce4d14a3c41c19180f69fa0d1a25fd35,326d2b62d771a80879a1e770000042b40cdfa42da2a25ff40014041a964a6b84,b5963def50a7d3d2e3fa88107236aa855fa68144252810d0d99ec327d14439a6,cbd3e08a90f438f6c39f8ea45685d5849d7e689cebf10007d14cc1b00f2164a4,8ebaaf2509560e2c64e5cc8be3c3b4b45daf03929a3097cdaf06fd27f765c94f,86abf67a2b71c4b7f105c7b4bc5750b6ad104beb7653fb9b274d4100045b7bc6,04f85ae5bbbe5a45e72c4fab4f6990638ec4195681598a5fae62bea64cf2cb11,bc5070375d1dcae4c04442394779285c91b90ef258e97677ec99563bad65efff,e65860a8cc429c60a0fbade08581f5622ec462c2f2333f803c4e033db68ac5f5,656ab5d12528b3f308b5b4d13b2ca40934d0bbf5a0e5c4776781b444eb682432,89da181439e22e07d665244f3a2b2191a5b19cd40b83a274527feacf54d2f8c7
"25021","25011","25","0","81001027","0","0","182100","0","90","5100","810010271","10","100160","381001027","30","10","215","0","10","2030/12/17 14:59:59","281001027","2024/06/14 16:00:00","181001027","紅焰的深域3-7","81001"
"25021","25011","100","0","81001028","0","0","182100","0","90","5300","810010281","10","100160","381001028","30","10","215","0","10","2030/12/17 14:59:59","281001028","2024/06/14 16:00:00","181001028","紅焰的深域3-8","81001"
"25021","25011","175","0","81001029","0","0","182100","0","90","5500","810010291","10","100160","381001029","30","10","215","0","10","2030/12/17 14:59:59","281001029","2024/06/14 16:00:00","181001029","紅焰的深域3-9","81001"
"25021","25011","50","0","81001030","0","0","182100","0","90","5750","810010301","10","81001","381001030","30","10","215","0","10","2030/12/17 14:59:59","281001030","2024/06/14 16:00:00","181001030","紅焰的深域3-10","81001"
"25021","25011","25","0","81001031","0","0","182100","0","90","6000","810010311","10","100160","381001031","60","10","215","0","10","2030/12/17 14:59:59","281001031","2024/06/14 16:00:00","181001031","紅焰的深域4-1","81001"
"25021","25011","100","0","81001032","0","0","182100","0","90","6200","810010321","10","100160","381001032","60","10","215","0","10","2030/12/17 14:59:59","281001032","2024/06/14 16:00:00","181001032","紅焰的深域4-2","81001"
"25021","25011","175","0","81001033","0","0","182100","0","90","6400","810010331","10","100160","381001033","60","10","215","0","10","2030/12/17 14:59:59","281001033","2024/06/14 16:00:00","181001033","紅焰的深域4-3","81001"
"25021","25011","50","0","81001034","0","0","182100","0","90","6550","810010341","10","100160","381001034","60","10","215","0","10","2030/12/17 14:59:59","281001034","2024/06/14 16:00:00","181001034","紅焰的深域4-4","81001"
"25021","25011","125","0","81001035","0","0","182100","0","90","6750","810010351","10","100160","381001035","60","10","215","0","10","2030/12/17 14:59:59","281001035","2024/06/14 16:00:00","181001035","紅焰的深域4-5","81001"
"25021","25011","200","0","81001036","0","0","182100","0","90","6950","810010361","10","100170","381001036","60","10","215","0","10","2030/12/17 14:59:59","281001036","2024/06/14 16:00:00","181001036","紅焰的深域4-6","81001"
"25021","25011","25","0","81001037","0","0","182100","0","90","7100","810010371","10","100160","381001037","60","10","215","0","10","2030/12/17 14:59:59","281001037","2024/06/14 16:00:00","181001037","紅焰的深域4-7","81001"
"25021","25011","100","0","81001038","0","0","182100","0","90","7300","810010381","10","100160","381001038","60","10","215","0","10","2030/12/17 14:59:59","281001038","2024/06/14 16:00:00","181001038","紅焰的深域4-8","81001"
"25021","25011","175","0","81001039","0","0","182100","0","90","7500","810010391","10","100160","381001039","60","10","215","0","10","2030/12/17 14:59:59","281001039","2024/06/14 16:00:00","181001039","紅焰的深域4-9","81001"
"25021","25011","50","0","81001040","0","0","182100","0","90","7750","810010401","10","81001","381001040","60","10","215","0","10","2030/12/17 14:59:59","281001040","2024/06/14 16:00:00","181001040","紅焰的深域4-10","81001"
"25021","25011","25","0","81001041","0","0","182100","0","90","8000","810010411","10","100160","381001041","90","10","215","0","10","2030/12/17 14:59:59","281001041","2024/06/14 16:00:00","181001041","紅焰的深域5-1","81001"
"25021","25011","100","0","81001042","0","0","182100","0","90","8200","810010421","10","100160","381001042","90","10","215","0","10","2030/12/17 14:59:59","281001042","2024/06/14 16:00:00","181001042","紅焰的深域5-2","81001"
"25021","25011","175","0","81001043","0","0","182100","0","90","8400","810010431","10","100160","381001043","90","10","215","0","10","2030/12/17 14:59:59","281001043","2024/06/14 16:00:00","181001043","紅焰的深域5-3","81001"
"25021","25011","50","0","81001044","0","0","182100","0","90","8550","810010441","10","100160","381001044","90","10","215","0","10","2030/12/17 14:59:59","281001044","2024/06/14 16:00:00","181001044","紅焰的深域5-4","81001"
"25021","25011","125","0","81001045","0","0","182100","0","90","8750","810010451","10","100160","381001045","90","10","215","0","10","2030/12/17 14:59:59","281001045","2024/06/14 16:00:00","181001045","紅焰的深域5-5","81001"
"25021","25011","200","0","81001046","0","0","182100","0","90","8950","810010461","10","100170","381001046","90","10","215","0","10","2030/12/17 14:59:59","281001046","2024/06/14 16:00:00","181001046","紅焰的深域5-6","81001"
"25021","25011","25","0","81001047","0","0","182100","0","90","9100","810010471","10","100160","381001047","90","10","215","0","10","2030/12/17 14:59:59","281001047","2024/06/14 16:00:00","181001047","紅焰的深域5-7","81001"
"25021","25011","100","0","81001048","0","0","182100","0","90","9300","810010481","10","100160","381001048","90","10","215","0","10","2030/12/17 14:59:59","281001048","2024/06/14 16:00:00","181001048","紅焰的深域5-8","81001"
"25021","25011","175","0","81001049","0","0","182100","0","90","9500","810010491","10","100160","381001049","90","10","215","0","10","2030/12/17 14:59:59","281001049","2024/06/14 16:00:00","181001049","紅焰的深域5-9","81001"
"25021","25011","50","0","81001050","0","0","182100","0","90","9750","810010501","10","81001","381001050","90","10","215","0","10","2030/12/17 14:59:59","281001050","2024/06/14 16:00:00","181001050","紅焰的深域5-10","81001"
"25021","25011","25","0","81001051","0","0","182100","0","90","10000","810010511","10","100160","381001051","230","10","215","0","10","2030/12/17 14:59:59","281001051","2025/03/15 16:00:00","181001051","紅焰的深域6-1","81001"
"25021","25011","100","0","81001052","0","0","182100","0","90","10200","810010521","10","100160","381001052","230","10","215","0","10","2030/12/17 14:59:59","281001052","2025/03/15 16:00:00","181001052","紅焰的深域6-2","81001"
"25021","25011","175","0","81001053","0","0","182100","0","90","10400","810010531","10","100160","381001053","230","10","215","0","10","2030/12/17 14:59:59","281001053","2025/03/15 16:00:00","181001053","紅焰的深域6-3","81001"
"25021","25011","50","0","81001054","0","0","182100","0","90","10550","810010541","10","100160","381001054","230","10","215","0","10","2030/12/17 14:59:59","281001054","2025/03/15 16:00:00","181001054","紅焰的深域6-4","81001"
"25021","25011","125","0","81001055","0","0","182100","0","90","10750","810010551","10","100160","381001055","230","10","215","0","10","2030/12/17 14:59:59","281001055","2025/03/15 16:00:00","181001055","紅焰的深域6-5","81001"
"25021","25011","200","0","81001056","0","0","182100","0","90","10950","810010561","10","100170","381001056","230","10","215","0","10","2030/12/17 14:59:59","281001056","2025/03/15 16:00:00","181001056","紅焰的深域6-6","81001"
"25021","25011","25","0","81001057","0","0","182100","0","90","11100","810010571","10","100160","381001057","230","10","215","0","10","2030/12/17 14:59:59","281001057","2025/03/15 16:00:00","181001057","紅焰的深域6-7","81001"
"25021","25011","100","0","81001058","0","0","182100","0","90","11300","810010581","10","100160","381001058","230","10","215","0","10","2030/12/17 14:59:59","281001058","2025/03/15 16:00:00","181001058","紅焰的深域6-8","81001"
"25021","25011","175","0","81001059","0","0","182100","0","90","11500","810010591","10","100160","381001059","230","10","215","0","10","2030/12/17 14:59:59","281001059","2025/03/15 16:00:00","181001059","紅焰的深域6-9","81001"
"25021","25011","50","0","81001060","0","0","182100","0","90","11750","810010601","10","81001","381001060","230","10","215","0","10","2030/12/17 14:59:59","281001060","2025/03/15 16:00:00","181001060","紅焰的深域6-10","81001"
"25021","25011","25","0","81001061","0","0","182100","0","90","12000","810010611","10","100160","381001061","260","10","215","0","10","2030/12/17 14:59:59","281001061","2025/03/15 16:00:00","181001061","紅焰的深域7-1","81001"
"25021","25011","100","0","81001062","0","0","182100","0","90","12200","810010621","10","100160","381001062","260","10","215","0","10","2030/12/17 14:59:59","281001062","2025/03/15 16:00:00","181001062","紅焰的深域7-2","81001"
"25021","25011","175","0","81001063","0","0","182100","0","90","12400","810010631","10","100160","381001063","260","10","215","0","10","2030/12/17 14:59:59","281001063","2025/03/15 16:00:00","181001063","紅焰的深域7-3","81001"
"25021","25011","50","0","81001064","0","0","182100","0","90","12550","810010641","10","100160","381001064","260","10","215","0","10","2030/12/17 14:59:59","281001064","2025/03/15 16:00:00","181001064","紅焰的深域7-4","81001"
"25021","25011","125","0","81001065","0","0","182100","0","90","12750","810010651","10","100160","381001065","260","10","215","0","10","2030/12/17 14:59:59","281001065","2025/03/15 16:00:00","181001065","紅焰的深域7-5","81001"
"25021","25011","200","0","81001066","0","0","182100","0","90","12950","810010661","10","100170","381001066","260","10","215","0","10","2030/12/17 14:59:59","281001066","2025/03/15 16:00:00","181001066","紅焰的深域7-6","81001"
"25021","25011","25","0","81001067","0","0","182100","0","90","13100","810010671","10","100160","381001067","260","10","215","0","10","2030/12/17 14:59:59","281001067","2025/03/15 16:00:00","181001067","紅焰的深域7-7","81001"
"25021","25011","100","0","81001068","0","0","182100","0","90","13300","810010681","10","100160","381001068","260","10","215","0","10","2030/12/17 14:59:59","281001068","2025/03/15 16:00:00","181001068","紅焰的深域7-8","81001"
"25021","25011","175","0","81001069","0","0","182100","0","90","13500","810010691","10","100160","381001069","260","10","215","0","10","2030/12/17 14:59:59","281001069","2025/03/15 16:00:00","181001069","紅焰的深域7-9","81001"
"25021","25011","50","0","81001070","0","0","182100","0","90","13750","810010701","10","81001","381001070","260","10","215","0","10","2030/12/17 14:59:59","281001070","2025/03/15 16:00:00","181001070","紅焰的深域7-10","81001"
"25021","25011","25","0","81001071","0","0","182100","0","90","14000","810010711","10","100160","381001071","370","10","215","0","10","2030/12/17 14:59:59","281001071","2025/11/15 16:00:00","181001071","紅焰的深域8-1","81001"
"25021","25011","100","0","81001072","0","0","182100","0","90","14200","810010721","10","100160","381001072","370","10","215","0","10","2030/12/17 14:59:59","281001072","2025/11/15 16:00:00","181001072","紅焰的深域8-2","81001"
"25021","25011","175","0","81001073","0","0","182100","0","90","14400","810010731","10","100160","381001073","370","10","215","0","10","2030/12/17 14:59:59","281001073","2025/11/15 16:00:00","181001073","紅焰的深域8-3","81001"
"25021","25011","50","0","81001074","0","0","182100","0","90","14550","810010741","10","100160","381001074","370","10","215","0","10","2030/12/17 14:59:59","281001074","2025/11/15 16:00:00","181001074","紅焰的深域8-4","81001"
"25021","25011","125","0","81001075","0","0","182100","0","90","14750","810010751","10","100160","381001075","370","10","215","0","10","2030/12/17 14:59:59","281001075","2025/11/15 16:00:00","181001075","紅焰的深域8-5","81001"
"25021","25011","200","0","81001076","0","0","182100","0","90","14950","810010761","10","100170","381001076","370","10","215","0","10","2030/12/17 14:59:59","281001076","2025/11/15 16:00:00","181001076","紅焰的深域8-6","81001"
"25021","25011","25","0","81001077","0","0","182100","0","90","15100","810010771","10","100160","381001077","370","10","215","0","10","2030/12/17 14:59:59","281001077","2025/11/15 16:00:00","181001077","紅焰的深域8-7","81001"
"25021","25011","100","0","81001078","0","0","182100","0","90","15300","810010781","10","100160","381001078","370","10","215","0","10","2030/12/17 14:59:59","281001078","2025/11/15 16:00:00","181001078","紅焰的深域8-8","81001"
"25021","25011","175","0","81001079","0","0","182100","0","90","15500","810010791","10","100160","381001079","370","10","215","0","10","2030/12/17 14:59:59","281001079","2025/11/15 16:00:00","181001079","紅焰的深域8-9","81001"
"25021","25011","50","0","81001080","0","0","182100","0","90","15750","810010801","10","81001","381001080","370","10","215","0","10","2030/12/17 14:59:59","281001080","2025/11/15 16:00:00","181001080","紅焰的深域8-10","81001"
"25021","25011","25","0","81001081","0","0","182100","0","90","16000","810010811","10","100160","381001081","400","10","215","0","10","2030/12/17 14:59:59","281001081","2026/01/15 16:00:00","181001081","紅焰的深域9-1","81001"
"25021","25011","100","0","81001082","0","0","182100","0","90","16200","810010821","10","100160","381001082","400","10","215","0","10","2030/12/17 14:59:59","281001082","2026/01/15 16:00:00","181001082","紅焰的深域9-2","81001"
"25021","25011","175","0","81001083","0","0","182100","0","90","16400","810010831","10","100160","381001083","400","10","215","0","10","2030/12/17 14:59:59","281001083","2026/01/15 16:00:00","181001083","紅焰的深域9-3","81001"
"25021","25011","50","0","81001084","0","0","182100","0","90","16550","810010841","10","100160","381001084","400","10","215","0","10","2030/12/17 14:59:59","281001084","2026/01/15 16:00:00","181001084","紅焰的深域9-4","81001"
"25021","25011","125","0","81001085","0","0","182100","0","90","16750","810010851","10","100160","381001085","400","10","215","0","10","2030/12/17 14:59:59","281001085","2026/01/15 16:00:00","181001085","紅焰的深域9-5","81001"
"25021","25011","200","0","81001086","0","0","182100","0","90","16950","810010861","10","100170","381001086","400","10","215","0","10","2030/12/17 14:59:59","281001086","2026/01/15 16:00:00","181001086","紅焰的深域9-6","81001"
"25021","25011","25","0","81001087","0","0","182100","0","90","17100","810010871","10","100160","381001087","400","10","215","0","10","2030/12/17 14:59:59","281001087","2026/01/15 16:00:00","181001087","紅焰的深域9-7","81001"
"25021","25011","100","0","81001088","0","0","182100","0","90","17300","810010881","10","100160","381001088","400","10","215","0","10","2030/12/17 14:59:59","281001088","2026/01/15 16:00:00","181001088","紅焰的深域9-8","81001"
"25021","25011","175","0","81001089","0","0","182100","0","90","17500","810010891","10","100160","381001089","400","10","215","0","10","2030/12/17 14:59:59","281001089","2026/01/15 16:00:00","181001089","紅焰的深域9-9","81001"
"25021","25011","50","0","81001090","0","0","182100","0","90","17750","810010901","10","81001","381001090","400","10","215","0","10","2030/12/17 14:59:59","281001090","2026/01/15 16:00:00","181001090","紅焰的深域9-10","81001"
"25021","25011","25","0","81001091","0","0","182100","0","90","18000","810010911","10","100160","381001091","530","10","215","0","10","2030/12/17 14:59:59","281001091","2026/07/15 16:00:00","181001091","紅焰的深域10-1","81001"
"25021","25011","100","0","81001092","0","0","182100","0","90","18200","810010921","10","100160","381001092","530","10","215","0","10","2030/12/17 14:59:59","281001092","2026/07/15 16:00:00","181001092","紅焰的深域10-2","81001"
"25021","25011","175","0","81001093","0","0","182100","0","90","18400","810010931","10","100160","381001093","530","10","215","0","10","2030/12/17 14:59:59","281001093","2026/07/15 16:00:00","181001093","紅焰的深域10-3","81001"
"25021","25011","50","0","81001094","0","0","182100","0","90","18550","810010941","10","100160","381001094","530","10","215","0","10","2030/12/17 14:59:59","281001094","2026/07/15 16:00:00","181001094","紅焰的深域10-4","81001"
"25021","25011","125","0","81001095","0","0","182100","0","90","18750","810010951","10","100160","381001095","530","10","215","0","10","2030/12/17 14:59:59","281001095","2026/07/15 16:00:00","181001095","紅焰的深域10-5","81001"
"25021","25011","200","0","81001096","0","0","182100","0","90","18950","810010961","10","100170","381001096","530","10","215","0","10","2030/12/17 14:59:59","281001096","2026/07/15 16:00:00","181001096","紅焰的深域10-6","81001"
"25021","25011","25","0","81001097","0","0","182100","0","90","19100","810010971","10","100160","381001097","530","10","215","0","10","2030/12/17 14:59:59","281001097","2026/07/15 16:00:00","181001097","紅焰的深域10-7","81001"
"25021","25011","100","0","81001098","0","0","182100","0","90","19300","810010981","10","100160","381001098","530","10","215","0","10","2030/12/17 14:59:59","281001098","2026/07/15 16:00:00","181001098","紅焰的深域10-8","81001"
"25021","25011","175","0","81001099","0","0","182100","0","90","19500","810010991","10","100160","381001099","530","10","215","0","10","2030/12/17 14:59:59","281001099","2026/07/15 16:00:00","181001099","紅焰的深域10-9","81001"
"25021","25011","50","0","81001100","0","0","182100","0","90","19750","810011001","10","81001","381001100","530","10","215","0","10","2030/12/17 14:59:59","281001100","2026/07/15 16:00:00","181001100","紅焰的深域10-10","81001"
"25021","25012","25","0","82001001","0","0","182100","0","90","0","820010011","10","100501","382001001","10","10","215","0","10","2030/12/17 14:59:59","282001001","2024/06/14 16:00:00","182001001","蒼波的深域1-1","82001"
"25021","25012","100","0","82001002","0","0","182100","0","90","200","820010021","10","100501","382001002","10","10","215","0","10","2030/12/17 14:59:59","282001002","2024/06/14 16:00:00","182001002","蒼波的深域1-2","82001"
"25021","25012","175","0","82001003","0","0","182100","0","90","400","820010031","10","100501","382001003","10","10","215","0","10","2030/12/17 14:59:59","282001003","2024/06/14 16:00:00","182001003","蒼波的深域1-3","82001"
"25021","25012","50","0","82001004","0","0","182100","0","90","550","820010041","10","100501","382001004","10","10","215","0","10","2030/12/17 14:59:59","282001004","2024/06/14 16:00:00","182001004","蒼波的深域1-4","82001"
"25021","25012","125","0","82001005","0","0","182100","0","90","750","820010051","10","100501","382001005","10","10","215","0","10","2030/12/17 14:59:59","282001005","2024/06/14 16:00:00","182001005","蒼波的深域1-5","82001"
"25021","25012","200","0","82001006","0","0","182100","0","90","950","820010061","10","100461","382001006","10","10","215","0","10","2030/12/17 14:59:59","282001006","2024/06/14 16:00:00","182001006","蒼波的深域1-6","82001"
"25021","25012","25","0","82001007","0","0","182100","0","90","1100","820010071","10","100501","382001007","10","10","215","0","10","2030/12/17 14:59:59","282001007","2024/06/14 16:00:00","182001007","蒼波的深域1-7","82001"
"25021","25012","100","0","82001008","0","0","182100","0","90","1300","820010081","10","100501","382001008","10","10","215","0","10","2030/12/17 14:59:59","282001008","2024/06/14 16:00:00","182001008","蒼波的深域1-8","82001"
"25021","25012","175","0","82001009","0","0","182100","0","90","1500","820010091","10","100501","382001009","10","10","215","0","10","2030/12/17 14:59:59","282001009","2024/06/14 16:00:00","182001009","蒼波的深域1-9","82001"
"25021","25012","50","0","82001010","0","0","182100","0","90","1750","820010101","10","82001","382001010","10","10","215","0","10","2030/12/17 14:59:59","282001010","2024/06/14 16:00:00","182001010","蒼波的深域1-10","82001"
"25021","25012","25","0","82001011","0","0","182100","0","90","2000","820010111","10","100501","382001011","20","10","215","0","10","2030/12/17 14:59:59","282001011","2024/06/14 16:00:00","182001011","蒼波的深域2-1","82001"
"25021","25012","100","0","82001012","0","0","182100","0","90","2200","820010121","10","100501","382001012","20","10","215","0","10","2030/12/17 14:59:59","282001012","2024/06/14 16:00:00","182001012","蒼波的深域2-2","82001"
"25021","25012","175","0","82001013","0","0","182100","0","90","2400","820010131","10","100501","382001013","20","10","215","0","10","2030/12/17 14:59:59","282001013","2024/06/14 16:00:00","182001013","蒼波的深域2-3","82001"
"25021","25012","50","0","82001014","0","0","182100","0","90","2550","820010141","10","100501","382001014","20","10","215","0","10","2030/12/17 14:59:59","282001014","2024/06/14 16:00:00","182001014","蒼波的深域2-4","82001"
"25021","25012","125","0","82001015","0","0","182100","0","90","2750","820010151","10","100501","382001015","20","10","215","0","10","2030/12/17 14:59:59","282001015","2024/06/14 16:00:00","182001015","蒼波的深域2-5","82001"
"25021","25012","200","0","82001016","0","0","182100","0","90","2950","820010161","10","100461","382001016","20","10","215","0","10","2030/12/17 14:59:59","282001016","2024/06/14 16:00:00","182001016","蒼波的深域2-6","82001"
