c99c77d1585e087eeb3c91ac3f96f1593f36a14d0366d104f06bed80384b3457,55e876ac37bf38575eeb364c8b048460f861651dbca88df63499d5c61866f873,69a9c9ba144f4f1ff6e734dbed4e692fd3f36d170e24a898ceb27dc7f248e922,92c7d099edb8838b40fade843046058a4ecd1a65b06a1e346f5bffc472addb56,f72734b6e5c3a37d826e8789f756b97ec806c314dd821cc821943dd3729aad62,29327e395be3ab14042a406bcb8f11a4285440a53864e808dfef7bd673e4d7fa,56f8ed7673d46c511e3e6c85dae5fc2d734f6cf43cbd76f72d5ca9dcc3a3f277,f659d5b5f0bb51e0a66cbfd7fa396122caef11cc2052eda1b6fb6ba69da735d1,305414bad61281b17a07444bf36fffaf668f35f3377361c204b69248bf050ec6,2203fd7baf2f60f7203272d0da0109430817299ac81211f0dc0521c7e6d2f6a6,0c6e0e0c66a61f07b648b555e67cd826aa93e41d7e98f84113943134ab570b71,6e06165df5cb297334ef39f94967696fcd332de7967f094bd946b003b0ce3d0f,40e8e364b4e6c0e9826a6dba3257d50246892091ecc1fedde36b725081e467e5,c85d8b943bbdb69aa503ad4388d0a1d8dabdbc50c4894082a687904322522dcd,db5ced942ea3d198710eddb1a85bb54a10f783f95c63d6e7541fd28d71cfdf40,4df7443b8c5b500b616da42622478972354587e0b648003582efcf322d31e4eb
"1","0","0","1","0","110040081","0","0","4","123311","102582","0","0","0","4","0"
"1","0","0","1","0","110040091","0","0","4","123341","122614","0","0","0","4","0"
"1","0","0","1","0","110040101","0","0","4","113431","113521","0","0","0","4","0"
"1","0","0","1","0","110040111","0","0","4","113551","113581","0","0","0","4","0"
"1","0","0","1","0","110040121","0","0","4","113611","123612","0","0","0","4","0"
"1","0","0","1","0","110040131","0","0","4","123192","113252","0","0","0","4","0"
"1","0","0","1","0","110050011","0","0","4","123161","113191","0","0","0","4","0"
"1","0","0","1","0","110050021","0","0","4","113221","113071","0","0","0","4","0"
"1","0","0","1","0","110050031","0","0","4","123192","123251","0","0","0","4","0"
"1","0","0","1","0","110050041","0","0","4","113012","113101","0","0","0","4","0"
"1","0","0","1","0","110050051","0","0","4","113162","113252","0","0","0","4","0"
"1","0","0","1","0","110050061","0","0","4","123041","113131","0","0","0","4","0"
"1","0","0","1","0","110050071","0","0","4","113342","113522","0","0","0","4","0"
"1","0","0","1","0","110050081","0","0","4","123371","123432","0","0","0","4","0"
"1","0","0","1","0","110050091","0","0","4","123282","123461","0","0","0","4","0"
"1","0","0","1","0","110050101","0","0","4","113401","123491","0","0","0","4","0"
"1","0","0","1","0","110050111","0","0","4","113552","113162","0","0","0","4","0"
"1","0","0","1","0","110050121","0","0","4","123582","113012","0","0","0","4","0"
"1","0","0","1","0","110050131","0","0","4","123072","113222","0","0","0","4","0"
"1","0","0","1","0","110060011","0","0","4","113101","113131","0","0","0","4","0"
"1","0","0","1","0","110060021","0","0","4","113162","123192","0","0","0","4","0"
"1","0","0","1","0","110060031","0","0","4","123193","113252","0","0","0","4","0"
"1","0","0","1","0","110060041","0","0","4","123132","113012","0","0","0","4","0"
"1","0","0","1","0","110060051","0","0","4","113013","123072","0","0","0","4","0"
"1","0","0","1","0","110060061","0","0","4","123042","113222","0","0","0","4","0"
"1","0","0","1","0","110060071","0","0","4","113283","123041","0","0","0","4","0"
"1","0","0","1","0","110060081","0","0","4","123343","113522","0","0","0","4","0"
"1","0","0","1","0","110060091","0","0","4","113372","113552","0","0","0","4","0"
"1","0","0","1","0","110060101","0","0","4","113553","123582","0","0","0","4","0"
"1","0","0","1","0","110060111","0","0","4","113614","113013","0","0","0","4","0"
"1","0","0","1","0","110060121","0","0","4","123583","123193","0","0","0","4","0"
"1","0","0","1","0","110060131","0","0","4","124131","123042","0","0","0","4","0"
"1","0","0","1","0","110060141","0","0","4","124101","124251","0","0","0","4","0"
"1","0","0","1","0","110070011","0","0","4","113222","123432","0","0","0","4","0"
"1","0","0","1","0","110070021","0","0","4","113013","123072","0","0","0","4","0"
"1","0","0","1","0","110070031","0","0","4","124251","123132","0","0","0","4","0"
"1","0","0","1","0","110070041","0","0","4","114011","124131","0","0","0","4","0"
"1","0","0","1","0","110070051","0","0","4","124101","114191","0","0","0","4","0"
"1","0","0","1","0","110070061","0","0","4","124161","124071","0","0","0","4","0"
"1","0","0","1","0","110070071","0","0","4","114041","114221","0","0","0","4","0"
"1","0","0","1","0","110070081","0","0","4","114011","124251","0","0","0","4","0"
"1","0","0","1","0","110070091","0","0","4","114281","124101","0","0","0","4","0"
"1","0","0","1","0","110070101","0","0","4","114221","124161","0","0","0","4","0"
"1","0","0","1","0","110070111","0","0","4","124311","114041","0","0","0","4","0"
"1","0","0","1","0","110070121","0","0","4","114341","124071","0","0","0","4","0"
"1","0","0","1","0","110070131","0","0","4","114371","114191","0","0","0","4","0"
"1","0","0","1","0","110070141","0","0","4","124401","124131","0","0","0","4","0"
"1","0","0","1","0","110080011","0","0","4","114041","114011","0","0","0","4","0"
"1","0","0","1","0","110080021","0","0","4","124131","124161","0","0","0","4","0"
"1","0","0","1","0","110080031","0","0","4","124101","124071","0","0","0","4","0"
"1","0","0","1","0","110080041","0","0","4","114191","114221","0","0","0","4","0"
"1","0","0","1","0","110080051","0","0","4","114281","114011","0","0","0","4","0"
"1","0","0","1","0","110080061","0","0","4","124311","114041","0","0","0","4","0"
"1","0","0","1","0","110080071","0","0","4","114341","114221","0","0","0","4","0"
"1","0","0","1","0","110080081","0","0","4","124431","114191","0","0","0","4","0"
"1","0","0","1","0","110080091","0","0","4","124521","124131","0","0","0","4","0"
"1","0","0","1","0","110080101","0","0","4","124401","114011","0","0","0","4","0"
"1","0","0","1","0","110080111","0","0","4","114371","124101","0","0","0","4","0"
"1","0","0","1","0","110080121","0","0","4","114341","124251","0","0","0","4","0"
"1","0","0","1","0","110080131","0","0","4","124491","124071","0","0","0","4","0"
"1","0","0","1","0","110080141","0","0","4","114461","114221","0","0","0","4","0"
"1","0","0","1","0","110080151","0","0","4","114371","124161","0","0","0","4","0"
"1","0","0","1","0","110090011","0","0","4","124251","124071","0","0","0","4","0"
"1","0","0","1","0","110090021","0","0","4","114011","114221","0","0","0","4","0"
"1","0","0","1","0","110090031","0","0","4","114191","124161","0","0","0","4","0"
"1","0","0","1","0","110090041","0","0","4","114162","124311","0","0","0","4","0"
"1","0","0","1","0","110090051","0","0","4","114012","114072","0","0","0","4","0"
"1","0","0","1","0","110090061","0","0","4","124192","114102","0","0","0","4","0"
"1","0","0","1","0","110090071","0","0","4","114132","114252","0","0","0","4","0"
"1","0","0","1","0","110090081","0","0","4","114222","124042","0","0","0","4","0"
"1","0","0","1","0","110090091","0","0","4","114072","114461","0","0","0","4","0"
"1","0","0","1","0","110090101","0","0","4","114162","114132","0","0","0","4","0"
"1","0","0","1","0","110090111","0","0","4","114012","124431","0","0","0","4","0"
"1","0","0","1","0","110090121","0","0","4","114102","124192","0","0","0","4","0"
"1","0","0","1","0","110090131","0","0","4","114252","124491","0","0","0","4","0"
"1","0","0","1","0","110090141","0","0","4","124042","114222","0","0","0","4","0"
"1","0","0","1","0","110090151","0","0","4","114012","114252","0","0","0","4","0"
"1","0","0","1","0","110100011","0","0","4","124192","114012","0","0","0","4","0"
"1","0","0","1","0","110100021","0","0","4","114222","114162","0","0","0","4","0"
"1","0","0","1","0","110100031","0","0","4","114252","114132","0","0","0","4","0"
"1","0","0","1","0","110100041","0","0","4","124282","114072","0","0","0","4","0"
"1","0","0","1","0","110100051","0","0","4","124372","124342","0","0","0","4","0"
"1","0","0","1","0","110100061","0","0","4","124312","114611","0","0","0","4","0"
"1","0","0","1","0","110100071","0","0","4","124522","114581","0","0","0","4","0"
"1","0","0","1","0","110100081","0","0","4","124432","114551","0","0","0","4","0"
"1","0","0","1","0","110100091","0","0","4","124342","114581","0","0","0","4","0"
"1","0","0","1","0","110100101","0","0","4","124372","114611","0","0","0","4","0"
"1","0","0","1","0","110100111","0","0","4","124312","114551","0","0","0","4","0"
"1","0","0","1","0","110100121","0","0","4","124342","114581","0","0","0","4","0"
"1","0","0","1","0","110100131","0","0","4","124522","114551","0","0","0","4","0"
"1","0","0","1","0","110100141","0","0","4","124432","114611","0","0","0","4","0"
"1","0","0","1","0","110100151","0","0","4","124282","114551","0","0","0","4","0"
"1","0","0","1","0","110100161","0","0","4","124342","124432","0","0","0","4","0"
"1","0","0","1","0","110100171","0","0","4","124312","124282","0","0","0","4","0"
"1","0","0","1","0","110110011","0","0","4","124282","124312","0","0","0","4","0"
"1","0","0","1","0","110110021","0","0","4","124372","124522","0","0","0","4","0"
"1","0","0","1","0","110110031","0","0","4","124342","124432","0","0","0","4","0"
"1","0","0","1","0","110110041","0","0","4","114073","124312","0","0","0","4","0"
"1","0","0","1","0","110110051","0","0","4","124163","124253","0","0","0","4","0"
"1","0","0","1","0","110110061","0","0","4","114013","114193","0","0","0","4","0"
"1","0","0","1","0","110110071","0","0","4","114223","124103","0","0","0","4","0"
"1","0","0","1","0","110110081","0","0","4","114133","114043","0","0","0","4","0"
"1","0","0","1","0","110110091","0","0","4","114073","124282","0","0","0","4","0"
"1","0","0","1","0","110110101","0","0","4","124163","124522","0","0","0","4","0"
"1","0","0","1","0","110110111","0","0","4","124253","124372","0","0","0","4","0"
"1","0","0","1","0","110110121","0","0","4","114013","114551","0","0","0","4","0"
"1","0","0","1","0","110110131","0","0","4","114193","124432","0","0","0","4","0"
"1","0","0","1","0","110110141","0","0","4","114223","114611","0","0","0","4","0"
"1","0","0","1","0","110110151","0","0","4","124103","124342","0","0","0","4","0"
"1","0","0","1","0","110110161","0","0","4","114133","114581","0","0","0","4","0"
"1","0","0","1","0","110110171","0","0","4","114043","114611","0","0","0","4","0"
"1","0","0","1","0","110120011","0","0","4","114193","114013","0","0","0","4","0"
"1","0","0","1","0","110120021","0","0","4","114223","124163","0","0","0","4","0"
"1","0","0","1","0","110120031","0","0","4","124253","114133","0","0","0","4","0"
"1","0","0","1","0","110120041","0","0","4","124313","114073","0","0","0","4","0"
"1","0","0","1","0","110120051","0","0","4","124462","124343","0","0","0","4","0"
"1","0","0","1","0","110120061","0","0","4","124283","124402","0","0","0","4","0"
"1","0","0","1","0","110120071","0","0","4","124523","124313","0","0","0","4","0"
"1","0","0","1","0","110120081","0","0","4","124402","124462","0","0","0","4","0"
"1","0","0","1","0","110120091","0","0","4","124343","124523","0","0","0","4","0"
"1","0","0","1","0","110120101","0","0","4","124462","114612","0","0","0","4","0"
"1","0","0","1","0","110120111","0","0","4","124283","114552","0","0","0","4","0"
"1","0","0","1","0","110120121","0","0","4","124343","114582","0","0","0","4","0"
"1","0","0","1","0","110120131","0","0","4","124523","114552","0","0","0","4","0"
"1","0","0","1","0","110120141","0","0","4","124402","114612","0","0","0","4","0"
"1","0","0","1","0","110120151","0","0","4","124313","114552","0","0","0","4","0"
"1","0","0","1","0","110120161","0","0","4","124343","114582","0","0","0","4","0"
"1","0","0","1","0","110120171","0","0","4","124283","114612","0","0","0","4","0"
"1","0","0","1","0","110130011","0","0","4","124283","124462","0","0","0","4","0"
"1","0","0","1","0","110130021","0","0","4","124523","124343","0","0","0","4","0"
"1","0","0","1","0","110130031","0","0","4","124402","124313","0","0","0","4","0"
"1","0","0","1","0","110130041","0","0","4","124074","124462","0","0","0","4","0"
"1","0","0","1","0","110130051","0","0","4","114164","114254","0","0","0","4","0"
"1","0","0","1","0","110130061","0","0","4","114014","114194","0","0","0","4","0"
"1","0","0","1","0","110130071","0","0","4","124224","114104","0","0","0","4","0"
"1","0","0","1","0","110130081","0","0","4","114134","124044","0","0","0","4","0"
"1","0","0","1","0","110130091","0","0","4","124074","124283","0","0","0","4","0"
"1","0","0","1","0","110130101","0","0","4","114164","124343","0","0","0","4","0"
"1","0","0","1","0","110130111","0","0","4","114254","124523","0","0","0","4","0"
"1","0","0","1","0","110130121","0","0","4","114014","114552","0","0","0","4","0"
"1","0","0","1","0","110130131","0","0","4","114194","124313","0","0","0","4","0"
"1","0","0","1","0","110130141","0","0","4","124224","114612","0","0","0","4","0"
"1","0","0","1","0","110130151","0","0","4","114104","124402","0","0","0","4","0"
"1","0","0","1","0","110130161","0","0","4","114134","114582","0","0","0","4","0"
"1","0","0","1","0","110130171","0","0","4","124044","114612","0","0","0","4","0"
"1","0","0","1","0","110140011","0","0","4","114014","114254","0","0","0","4","0"
"1","0","0","1","0","110140021","0","0","4","114134","114104","0","0","0","4","0"
"1","0","0","1","0","110140031","0","0","4","124224","124074","0","0","0","4","0"
"1","0","0","1","0","110140041","0","0","4","114553","124044","0","0","0","4","0"
"1","0","0","1","0","110140051","0","0","4","114613","124224","0","0","0","4","0"
"1","0","0","1","0","110140061","0","0","4","114583","114164","0","0","0","4","0"
"1","0","0","1","0","110140071","0","0","4","114554","114134","0","0","0","4","0"
"1","0","0","1","0","110140081","0","0","4","114553","114104","0","0","0","4","0"
"1","0","0","1","0","110140091","0","0","4","114613","114254","0","0","0","4","0"
"1","0","0","1","0","110140101","0","0","4","114583","114194","0","0","0","4","0"
"1","0","0","1","0","110140111","0","0","4","114554","124074","0","0","0","4","0"
"1","0","0","1","0","110140121","0","0","4","114583","114613","0","0","0","4","0"
"1","0","0","1","0","110140131","0","0","4","114554","114583","0","0","0","4","0"
"1","0","0","1","0","110140141","0","0","4","114553","114554","0","0","0","4","0"
"1","0","0","1","0","110150011","0","0","4","114583","124044","0","0","0","4","0"
"1","0","0","1","0","110150021","0","0","4","114613","114104","0","0","0","4","0"
"1","0","0","1","0","110150031","0","0","4","114553","114194","0","0","0","4","0"
"1","0","0","1","0","110150041","0","0","4","124284","114554","0","0","0","4","0"
"1","0","0","1","0","110150051","0","0","4","124433","114583","0","0","0","4","0"
"1","0","0","1","0","110150061","0","0","4","124373","114613","0","0","0","4","0"
"1","0","0","1","0","110150071","0","0","4","124314","114553","0","0","0","4","0"
"1","0","0","1","0","110150081","0","0","4","124344","114554","0","0","0","4","0"
"1","0","0","1","0","110150091","0","0","4","124463","114613","0","0","0","4","0"
"1","0","0","1","0","110150101","0","0","4","124344","124373","0","0","0","4","0"
"1","0","0","1","0","110150111","0","0","4","124284","124433","0","0","0","4","0"
"1","0","0","1","0","110150121","0","0","4","124373","124463","0","0","0","4","0"
"1","0","0","1","0","110150131","0","0","4","124314","124284","0","0","0","4","0"
"1","0","0","1","0","110150141","0","0","4","124433","124344","0","0","0","4","0"
"1","0","0","1","0","110160011","0","0","4","124314","124463","0","0","0","4","0"
"1","0","0","1","0","110160021","0","0","4","124373","124344","0","0","0","4","0"
"1","0","0","1","0","110160031","0","0","4","124433","124314","0","0","0","4","0"
"1","0","0","1","0","110160041","0","0","4","115071","124463","0","0","0","4","0"
"1","0","0","1","0","110160051","0","0","4","115161","115251","0","0","0","4","0"
"1","0","0","1","0","110160061","0","0","4","115011","125191","0","0","0","4","0"
"1","0","0","1","0","110160071","0","0","4","115221","125101","0","0","0","4","0"
"1","0","0","1","0","110160081","0","0","4","115041","125131","0","0","0","4","0"
"1","0","0","1","0","110160091","0","0","4","115071","124284","0","0","0","4","0"
"1","0","0","1","0","110160101","0","0","4","125101","124344","0","0","0","4","0"
"1","0","0","1","0","110160111","0","0","4","115251","124373","0","0","0","4","0"
"1","0","0","1","0","110160121","0","0","4","115011","114553","0","0","0","4","0"
"1","0","0","1","0","110160131","0","0","4","125131","124314","0","0","0","4","0"
"1","0","0","1","0","110160141","0","0","4","115221","114613","0","0","0","4","0"
"1","0","0","1","0","110170011","0","0","4","115161","115071","0","0","0","4","0"
"1","0","0","1","0","110170021","0","0","4","125191","115251","0","0","0","4","0"
"1","0","0","1","0","110170031","0","0","4","115041","115221","0","0","0","4","0"
"1","0","0","1","0","110170041","0","0","4","115581","115011","0","0","0","4","0"
"1","0","0","1","0","110170051","0","0","4","115611","125101","0","0","0","4","0"
"1","0","0","1","0","110170061","0","0","4","115551","125131","0","0","0","4","0"
"1","0","0","1","0","110170071","0","0","4","115581","115161","0","0","0","4","0"
"1","0","0","1","0","110170081","0","0","4","115611","115041","0","0","0","4","0"
"1","0","0","1","0","110170091","0","0","4","115551","125191","0","0","0","4","0"
"1","0","0","1","0","110170101","0","0","4","115581","125101","0","0","0","4","0"
"1","0","0","1","0","110170111","0","0","4","115611","115071","0","0","0","4","0"
"1","0","0","1","0","110170121","0","0","4","115551","115581","0","0","0","4","0"
"1","0","0","1","0","110170131","0","0","4","115581","115611","0","0","0","4","0"
"1","0","0","1","0","110170141","0","0","4","115611","115551","0","0","0","4","0"
"1","0","0","1","0","110180011","0","0","4","115551","115581","0","0","0","4","0"
"1","0","0","1","0","110180021","0","0","4","115581","115611","0","0","0","4","0"
"1","0","0","1","0","110180031","0","0","4","115611","115551","0","0","0","4","0"
"1","0","0","1","0","110180041","0","0","4","125401","115551","0","0","0","4","0"
"1","0","0","1","0","110180051","0","0","4","125341","115581","0","0","0","4","0"
"1","0","0","1","0","110180061","0","0","4","125521","115611","0","0","0","4","0"
"1","0","0","1","0","110180071","0","0","4","125281","115551","0","0","0","4","0"
"1","0","0","1","0","110180081","0","0","4","125311","115581","0","0","0","4","0"
"1","0","0","1","0","110180091","0","0","4","125371","115611","0","0","0","4","0"
"1","0","0","1","0","110180101","0","0","4","125341","115551","0","0","0","4","0"
"1","0","0","1","0","110180111","0","0","4","125521","115581","0","0","0","4","0"
"1","0","0","1","0","110180121","0","0","4","125311","125401","0","0","0","4","0"
"1","0","0","1","0","110180131","0","0","4","125371","125521","0","0","0","4","0"
"1","0","0","1","0","110180141","0","0","4","125281","125341","0","0","0","4","0"
"1","0","0","1","0","110190011","0","0","4","125371","125401","0","0","0","4","0"
"1","0","0","1","0","110190021","0","0","4","125311","125281","0","0","0","4","0"
"1","0","0","1","0","110190031","0","0","4","125521","125341","0","0","0","4","0"
"1","0","0","1","0","110190041","0","0","4","125072","125371","0","0","0","4","0"
"1","0","0","1","0","110190051","0","0","4","125012","115192","0","0","0","4","0"
"1","0","0","1","0","110190061","0","0","4","115222","115102","0","0","0","4","0"
"1","0","0","1","0","110190071","0","0","4","115042","115132","0","0","0","4","0"
"1","0","0","1","0","110190081","0","0","4","125252","125162","0","0","0","4","0"
"1","0","0","1","0","110190091","0","0","4","125072","125281","0","0","0","4","0"
"1","0","0","1","0","110190101","0","0","4","115042","125401","0","0","0","4","0"
"1","0","0","1","0","110190111","0","0","4","125252","125371","0","0","0","4","0"
"1","0","0","1","0","110190121","0","0","4","125012","125311","0","0","0","4","0"
"1","0","0","1","0","110190131","0","0","4","115132","125341","0","0","0","4","0"
"1","0","0","1","0","110190141","0","0","4","115222","125521","0","0","0","4","0"
"1","0","0","1","0","110200011","0","0","4","115102","125162","0","0","0","4","0"
"1","0","0","1","0","110200021","0","0","4","115192","125252","0","0","0","4","0"
"1","0","0","1","0","110200031","0","0","4","115042","115222","0","0","0","4","0"
"1","0","0","1","0","110200041","0","0","4","115582","115132","0","0","0","4","0"
"1","0","0","1","0","110200051","0","0","4","115612","125012","0","0","0","4","0"
"1","0","0","1","0","110200061","0","0","4","115552","115102","0","0","0","4","0"
"1","0","0","1","0","110200071","0","0","4","115582","125072","0","0","0","4","0"
"1","0","0","1","0","110200081","0","0","4","115612","115042","0","0","0","4","0"
"1","0","0","1","0","110200091","0","0","4","115552","115192","0","0","0","4","0"
"1","0","0","1","0","110200101","0","0","4","115582","125012","0","0","0","4","0"
"1","0","0","1","0","110200111","0","0","4","115612","115222","0","0","0","4","0"
"1","0","0","1","0","110200121","0","0","4","115552","115582","0","0","0","4","0"
"1","0","0","1","0","110200131","0","0","4","115582","115612","0","0","0","4","0"
"1","0","0","1","0","110200141","0","0","4","115612","115552","0","0","0","4","0"
"1","0","0","1","0","110210011","0","0","4","115552","115582","0","0","0","4","0"
"1","0","0","1","0","110210021","0","0","4","115582","115612","0","0","0","4","0"
"1","0","0","1","0","110210031","0","0","4","115612","115552","0","0","0","4","0"
"1","0","0","1","0","110210041","0","0","4","125431","115552","0","0","0","4","0"
"1","0","0","1","0","110210051","0","0","4","125342","115582","0","0","0","4","0"
"1","0","0","1","0","110210061","0","0","4","125522","115612","0","0","0","4","0"
"1","0","0","1","0","110210071","0","0","4","125282","115552","0","0","0","4","0"
"1","0","0","1","0","110210081","0","0","4","125312","115582","0","0","0","4","0"
"1","0","0","1","0","110210091","0","0","4","125372","115612","0","0","0","4","0"
"1","0","0","1","0","110210101","0","0","4","125342","115552","0","0","0","4","0"
"1","0","0","1","0","110210111","0","0","4","125522","115582","0","0","0","4","0"
"1","0","0","1","0","110210121","0","0","4","125312","125431","0","0","0","4","0"
"1","0","0","1","0","110210131","0","0","4","125372","125522","0","0","0","4","0"
"1","0","0","1","0","110210141","0","0","4","125282","125342","0","0","0","4","0"
"1","0","0","1","0","110220011","0","0","4","125431","125282","0","0","0","4","0"
"1","0","0","1","0","110220021","0","0","4","125342","125312","0","0","0","4","0"
"1","0","0","1","0","110220031","0","0","4","125522","125431","0","0","0","4","0"
"1","0","0","1","0","110220041","0","0","4","115073","125372","0","0","0","4","0"
"1","0","0","1","0","110220051","0","0","4","125013","125193","0","0","0","4","0"
"1","0","0","1","0","110220061","0","0","4","125223","125103","0","0","0","4","0"
"1","0","0","1","0","110220071","0","0","4","125043","115133","0","0","0","4","0"
"1","0","0","1","0","110220081","0","0","4","125253","115163","0","0","0","4","0"
"1","0","0","1","0","110220091","0","0","4","115073","125312","0","0","0","4","0"
"1","0","0","1","0","110220101","0","0","4","125043","125282","0","0","0","4","0"
"1","0","0","1","0","110220111","0","0","4","125253","125522","0","0","0","4","0"
"1","0","0","1","0","110220121","0","0","4","125013","125342","0","0","0","4","0"
"1","0","0","1","0","110220131","0","0","4","115133","125431","0","0","0","4","0"
"1","0","0","1","0","110220141","0","0","4","125223","125372","0","0","0","4","0"
"1","0","0","1","0","110230011","0","0","4","125103","125043","0","0","0","4","0"
"1","0","0","1","0","110230021","0","0","4","125223","115073","0","0","0","4","0"
"1","0","0","1","0","110230031","0","0","4","125253","125013","0","0","0","4","0"
"1","0","0","1","0","110230041","0","0","4","115583","115133","0","0","0","4","0"
"1","0","0","1","0","110230051","0","0","4","115613","115163","0","0","0","4","0"
"1","0","0","1","0","110230061","0","0","4","115553","125193","0","0","0","4","0"
"1","0","0","1","0","110230071","0","0","4","115583","125103","0","0","0","4","0"
"1","0","0","1","0","110230081","0","0","4","115613","115073","0","0","0","4","0"
"1","0","0","1","0","110230091","0","0","4","115553","125223","0","0","0","4","0"
"1","0","0","1","0","110230101","0","0","4","115583","125043","0","0","0","4","0"
"1","0","0","1","0","110230111","0","0","4","115613","125013","0","0","0","4","0"
"1","0","0","1","0","110230121","0","0","4","115583","115553","0","0","0","4","0"
"1","0","0","1","0","110230131","0","0","4","115613","115583","0","0","0","4","0"
"1","0","0","1","0","110230141","0","0","4","115553","115613","0","0","0","4","0"
"1","0","0","1","0","110240011","0","0","4","115553","125223","0","0","0","4","0"
"1","0","0","1","0","110240021","0","0","4","115613","115163","0","0","0","4","0"
"1","0","0","1","0","110240031","0","0","4","115583","125253","0","0","0","4","0"
"1","0","0","1","0","110240041","0","0","4","125491","115553","0","0","0","4","0"
"1","0","0","1","0","110240051","0","0","4","125343","115613","0","0","0","4","0"
"1","0","0","1","0","110240061","0","0","4","125373","115583","0","0","0","4","0"
"1","0","0","1","0","110240071","0","0","4","125283","115553","0","0","0","4","0"
