c6b850fd0dae1b2d596a202ebe775db3905f5f08234d794331f8d6b0b1a2ca6c,5f4f717fa102459c32c81b01eeba036b1596c3095f227e67e851fcd727e25d2f,4428c4f1eb86a9cba00fb32c9c536345c21629749899498ab78a0993f0bfb054,395c83e8ca8879fe48a01ae73fa0202ace81986177fab19199e9cfcedb6b9736,bd6abb7845f9238fd7a9098a38a38d6ca15b637fe749395f753a541964223d63,23f37d5a6b818732c4d8fb94db344865b112fa5580bdcbf9395905d4356938d9,9352555b494e4977ab2c0c67e0f775e7b36ac1f0d97fde8d34473602f5bda48d,72b63298b5f667714727e0ce4b305a26e32f1c0ccee762f03069783577bbe388,db8f7f173f7e980df3cd7d9fae68ac769a9e19de3451c50704093ec73d4ef6a2,0740b352c714693227065fd28837047e1da4cb8118cc817ea395ee261cc9ed28,6056ade36896b8139c4a2f23e82c97301e5c1dd5a9fc9024026ce646fd0c9881,c56000ca9c11a5ab3fc61b44aed93e87dd67f4b7aeea7549704ccfcd529fab58,7ea6007a779877f1fd593fe1eb704247da284fd5c4ac2b8697acf6d52b5d5202,b566e71ebf7da2490b6fa3b2e136d89d4fb5d6b970fa7266431e404548aa912d
"0","-1","1","0","0","2000","108","104","1","2019/09/20 04:59:59","0","45","2019/09/05 05:00:00","40"
"0","-1","1","0","0","2000","109","101","1","2019/09/26 04:59:59","0","31","2019/09/13 05:00:00","30"
"0","-1","1","0","0","2000","110","101","1","2019/09/26 04:59:59","0","41","2019/09/13 05:00:00","40"
"0","-1","1","0","0","2000","111","103","1","2019/09/26 04:59:59","0","34","2019/09/20 05:00:00","30"
"0","-1","1","0","0","2000","112","103","1","2019/09/26 04:59:59","0","44","2019/09/20 05:00:00","40"
"0","-1","1","0","0","2000","113","109","1","2019/10/01 04:59:59","0","37","2019/09/26 05:00:00","30"
"0","-1","1","0","0","2000","114","102","1","2019/10/01 04:59:59","0","32","2019/09/26 05:00:00","30"
"0","-1","1","0","0","2000","115","102","1","2019/10/01 04:59:59","0","42","2019/09/26 05:00:00","40"
"0","-1","1","0","0","2000","116","103","1","2019/10/13 04:59:59","0","34","2019/10/01 05:00:00","30"
"0","-1","1","0","0","2000","117","103","1","2019/10/13 04:59:59","0","44","2019/10/01 05:00:00","40"
"0","-1","1","0","0","1500","118","6004","1","2019/10/15 15:59:59","0","151","2019/10/01 16:00:00","80"
"0","-1","1","0","0","1500","119","6005","1","2019/10/15 15:59:59","0","152","2019/10/01 16:00:00","80"
"0","-1","1","0","0","2000","120","104","1","2019/10/20 04:59:59","0","45","2019/10/07 05:00:00","40"
"0","-1","1","0","0","2000","121","101","1","2019/10/26 04:59:59","0","31","2019/10/13 05:00:00","30"
"0","-1","1","0","0","2000","122","101","1","2019/10/26 04:59:59","0","41","2019/10/13 05:00:00","40"
"0","-1","1","0","0","1500","123","7004","1","2019/10/24 15:59:59","0","251","2019/10/17 16:00:00","80"
"0","-1","1","0","0","1500","124","7005","1","2019/10/24 15:59:59","0","252","2019/10/17 16:00:00","80"
"0","-1","1","0","0","2000","125","109","1","2019/10/27 04:59:59","0","37","2019/10/22 05:00:00","30"
"0","-1","1","0","0","2000","126","102","1","2019/11/01 04:59:59","0","32","2019/10/26 05:00:00","30"
"0","-1","1","0","0","2000","127","102","1","2019/11/01 04:59:59","0","42","2019/10/26 05:00:00","40"
"0","-1","1","0","0","2000","128","103","1","2019/11/13 04:59:59","0","34","2019/11/01 05:00:00","30"
"0","-1","1","0","0","2000","129","103","1","2019/11/13 04:59:59","0","44","2019/11/01 05:00:00","40"
"0","-1","1","0","0","1500","130","6004","1","2019/11/15 15:59:59","0","151","2019/11/01 16:00:00","80"
"0","-1","1","0","0","1500","131","6005","1","2019/11/15 15:59:59","0","152","2019/11/01 16:00:00","80"
"0","-1","1","0","0","2000","132","104","1","2019/11/20 04:59:59","0","45","2019/11/07 05:00:00","40"
"0","-1","1","0","0","2000","133","101","1","2019/11/26 04:59:59","0","31","2019/11/13 05:00:00","30"
"0","-1","1","0","0","2000","134","101","1","2019/11/26 04:59:59","0","41","2019/11/13 05:00:00","40"
"0","-1","1","0","0","1500","135","7004","1","2019/11/24 15:59:59","0","251","2019/11/17 16:00:00","80"
"0","-1","1","0","0","1500","136","7005","1","2019/11/24 15:59:59","0","252","2019/11/17 16:00:00","80"
"0","-1","1","0","0","2000","137","109","1","2019/11/26 04:59:59","0","37","2019/11/20 05:00:00","30"
"0","-1","1","0","0","2000","138","102","1","2019/12/01 04:59:59","0","32","2019/11/26 05:00:00","30"
"0","-1","1","0","0","2000","139","102","1","2019/12/01 04:59:59","0","42","2019/11/26 05:00:00","40"
"0","-1","1","0","0","2000","140","103","1","2019/12/13 04:59:59","0","34","2019/12/01 05:00:00","30"
"0","-1","1","0","0","2000","141","103","1","2019/12/13 04:59:59","0","44","2019/12/01 05:00:00","40"
"0","-1","1","0","0","1500","142","6004","1","2019/12/15 15:59:59","0","151","2019/12/02 16:00:00","80"
"0","-1","1","0","0","1500","143","6005","1","2019/12/15 15:59:59","0","152","2019/12/02 16:00:00","80"
"0","-1","1","0","0","2000","144","104","1","2019/12/20 04:59:59","0","45","2019/12/07 05:00:00","40"
"0","-1","1","0","0","2000","145","101","1","2019/12/26 04:59:59","0","31","2019/12/13 05:00:00","30"
"0","-1","1","0","0","2000","146","101","1","2019/12/26 04:59:59","0","41","2019/12/13 05:00:00","40"
"0","-1","1","0","0","1500","147","7004","1","2019/12/24 15:59:59","0","251","2019/12/17 16:00:00","80"
"0","-1","1","0","0","1500","148","7005","1","2019/12/24 15:59:59","0","252","2019/12/17 16:00:00","80"
"0","-1","1","0","0","2000","149","109","1","2019/12/26 04:59:59","0","37","2019/12/20 05:00:00","30"
"0","-1","1","0","0","2000","150","102","1","2020/01/01 04:59:59","0","32","2019/12/26 05:00:00","30"
"0","-1","1","0","0","2000","151","102","1","2020/01/01 04:59:59","0","42","2019/12/26 05:00:00","40"
"0","-1","1","0","0","2000","152","103","1","2020/01/10 04:59:59","0","34","2020/01/01 05:00:00","30"
"0","-1","1","0","0","2000","153","103","1","2020/01/10 04:59:59","0","44","2020/01/01 05:00:00","40"
"0","-1","1","0","0","2000","154","109","1","2020/01/08 04:59:59","0","37","2020/01/02 05:00:00","30"
"0","-1","1","0","0","2000","155","112","1","2020/01/08 04:59:59","0","38","2020/01/02 05:00:00","30"
"0","-1","1","0","0","1500","156","6004","1","2020/01/16 15:59:59","0","151","2020/01/02 16:00:00","80"
"0","-1","1","0","0","1500","157","6005","1","2020/01/16 15:59:59","0","152","2020/01/02 16:00:00","80"
"0","-1","1","0","0","2000","158","104","1","2020/01/23 04:59:59","0","45","2020/01/10 05:00:00","40"
"0","-1","1","0","0","2000","159","101","1","2020/01/23 04:59:59","0","31","2020/01/10 05:00:00","30"
"0","-1","1","0","0","2000","160","101","1","2020/01/23 04:59:59","0","41","2020/01/10 05:00:00","40"
"0","-1","1","0","0","1500","161","7004","1","2020/01/23 15:59:59","0","251","2020/01/16 16:00:00","80"
"0","-1","1","0","0","1500","162","7005","1","2020/01/23 15:59:59","0","252","2020/01/16 16:00:00","80"
"0","-1","1","0","0","2000","163","103","1","2020/01/26 04:59:59","0","34","2020/01/21 05:00:00","30"
"0","-1","1","0","0","2000","164","103","1","2020/01/26 04:59:59","0","44","2020/01/21 05:00:00","40"
"0","-1","1","0","0","2000","165","102","1","2020/02/01 04:59:59","0","32","2020/01/26 05:00:00","30"
"0","-1","1","0","0","2000","166","102","1","2020/02/01 04:59:59","0","42","2020/01/26 05:00:00","40"
"0","-1","1","0","0","2000","167","104","1","2020/02/14 04:59:59","0","45","2020/02/01 05:00:00","40"
"0","-1","1","0","0","2000","168","103","1","2020/02/14 04:59:59","0","34","2020/02/01 05:00:00","30"
"0","-1","1","0","0","2000","169","103","1","2020/02/14 04:59:59","0","44","2020/02/01 05:00:00","40"
"0","-1","1","0","0","1500","170","6004","1","2020/02/18 15:59:59","0","151","2020/02/04 16:00:00","80"
"0","-1","1","0","0","1500","171","6005","1","2020/02/18 15:59:59","0","152","2020/02/04 16:00:00","80"
"0","-1","1","0","0","2000","172","109","1","2020/02/24 04:59:59","0","37","2020/02/14 05:00:00","30"
"0","-1","1","0","0","2000","173","112","1","2020/02/24 04:59:59","0","38","2020/02/14 05:00:00","30"
"0","-1","1","0","0","3000","174","101","1","2020/02/24 04:59:59","0","31","2020/02/14 05:00:00","30"
"0","-1","1","0","0","3000","175","101","1","2020/02/24 04:59:59","0","41","2020/02/14 05:00:00","40"
"0","-1","1","0","0","1500","176","7004","1","2020/02/25 15:59:59","0","251","2020/02/18 16:00:00","80"
"0","-1","1","0","0","1500","177","7005","1","2020/02/25 15:59:59","0","252","2020/02/18 16:00:00","80"
"0","-1","1","0","0","2000","178","101","1","2020/03/01 04:59:59","0","31","2020/02/24 05:00:00","30"
"0","-1","1","0","0","2000","179","101","1","2020/03/01 04:59:59","0","41","2020/02/24 05:00:00","40"
"0","-1","1","0","0","3000","180","102","1","2020/03/01 04:59:59","0","32","2020/02/24 05:00:00","30"
"0","-1","1","0","0","3000","181","102","1","2020/03/01 04:59:59","0","42","2020/02/24 05:00:00","40"
"0","-1","1","0","0","2000","182","104","1","2020/03/13 04:59:59","0","45","2020/03/01 05:00:00","40"
"0","-1","1","0","0","2000","183","103","1","2020/03/15 04:59:59","0","34","2020/03/01 05:00:00","30"
"0","-1","1","0","0","2000","184","103","1","2020/03/15 04:59:59","0","44","2020/03/01 05:00:00","40"
"0","-1","1","0","0","1500","185","101","1","2020/03/09 04:59:59","0","91","2020/03/02 05:00:00","100"
"0","-1","1","0","0","1500","186","102","1","2020/03/09 04:59:59","0","92","2020/03/02 05:00:00","100"
"0","-1","1","0","0","1500","187","111","1","2020/03/09 04:59:59","0","93","2020/03/02 05:00:00","100"
"0","-1","1","0","0","1500","188","109","1","2020/03/09 04:59:59","0","94","2020/03/02 05:00:00","100"
"0","-1","1","0","0","1500","189","112","1","2020/03/09 04:59:59","0","95","2020/03/02 05:00:00","100"
"0","-1","1","0","0","1500","190","6004","1","2020/03/09 04:59:59","0","96","2020/03/02 05:00:00","100"
"0","-1","1","0","0","1500","191","6005","1","2020/03/09 04:59:59","0","97","2020/03/02 05:00:00","100"
"0","-1","1","0","0","1500","192","6004","1","2020/03/16 15:59:59","0","151","2020/03/02 16:00:00","80"
"0","-1","1","0","0","1500","193","6005","1","2020/03/16 15:59:59","0","152","2020/03/02 16:00:00","80"
"0","-1","1","0","0","2000","194","101","1","2020/04/01 04:59:59","0","31","2020/03/13 05:00:00","30"
"0","-1","1","0","0","2000","195","101","1","2020/04/01 04:59:59","0","41","2020/03/13 05:00:00","40"
"0","-1","1","0","0","2000","196","109","1","2020/03/25 04:59:59","0","37","2020/03/15 05:00:00","30"
"0","-1","1","0","0","2000","197","112","1","2020/03/25 04:59:59","0","38","2020/03/15 05:00:00","30"
"0","-1","1","0","0","1500","198","7004","1","2020/03/23 15:59:59","0","251","2020/03/16 16:00:00","80"
"0","-1","1","0","0","1500","199","7005","1","2020/03/23 15:59:59","0","252","2020/03/16 16:00:00","80"
"0","-1","1","0","0","2000","200","102","1","2020/04/01 04:59:59","0","32","2020/03/25 05:00:00","30"
"0","-1","1","0","0","2000","201","102","1","2020/04/01 04:59:59","0","42","2020/03/25 05:00:00","40"
"0","-1","1","0","0","2000","202","104","1","2020/04/14 04:59:59","0","45","2020/04/01 05:00:00","40"
"0","-1","1","0","0","2000","203","103","1","2020/04/14 04:59:59","0","34","2020/04/01 05:00:00","30"
"0","-1","1","0","0","2000","204","103","1","2020/04/14 04:59:59","0","44","2020/04/01 05:00:00","40"
"0","-1","1","0","0","1500","205","6004","1","2020/04/15 15:59:59","0","151","2020/04/01 16:00:00","80"
"0","-1","1","0","0","1500","206","6005","1","2020/04/15 15:59:59","0","152","2020/04/01 16:00:00","80"
"0","-1","1","0","0","1500","207","101","1","2020/05/05 04:59:59","0","81","2020/04/01 05:00:00","80"
"0","-1","1","0","0","1500","208","102","1","2020/05/05 04:59:59","0","82","2020/04/01 05:00:00","80"
"0","-1","1","0","0","1500","209","111","1","2020/05/05 04:59:59","0","83","2020/04/01 05:00:00","80"
"0","-1","1","0","0","1500","210","109","1","2020/05/05 04:59:59","0","84","2020/04/01 05:00:00","80"
"0","-1","1","0","0","1500","211","112","1","2020/05/05 04:59:59","0","85","2020/04/01 05:00:00","80"
"0","-1","1","0","0","2000","212","109","1","2020/04/25 04:59:59","0","37","2020/04/14 05:00:00","30"
"0","-1","1","0","0","2000","213","112","1","2020/04/25 04:59:59","0","38","2020/04/14 05:00:00","30"
"0","-1","1","0","0","2000","214","101","1","2020/05/01 04:59:59","0","31","2020/04/14 05:00:00","30"
"0","-1","1","0","0","2000","215","101","1","2020/05/01 04:59:59","0","41","2020/04/14 05:00:00","40"
"0","-1","1","0","0","1500","216","7004","1","2020/04/22 15:59:59","0","251","2020/04/15 16:00:00","80"
"0","-1","1","0","0","1500","217","7005","1","2020/04/22 15:59:59","0","252","2020/04/15 16:00:00","80"
"0","-1","1","0","0","2000","218","102","1","2020/05/01 04:59:59","0","32","2020/04/25 05:00:00","30"
"0","-1","1","0","0","2000","219","102","1","2020/05/01 04:59:59","0","42","2020/04/25 05:00:00","40"
"0","-1","1","0","0","2000","220","104","1","2020/05/15 04:59:59","0","45","2020/05/01 05:00:00","40"
"0","-1","1","0","0","2000","221","103","1","2020/05/15 04:59:59","0","34","2020/05/01 05:00:00","30"
"0","-1","1","0","0","2000","222","103","1","2020/05/15 04:59:59","0","44","2020/05/01 05:00:00","40"
"0","-1","1","0","0","1500","223","6004","1","2020/05/19 15:59:59","0","151","2020/05/05 16:00:00","80"
"0","-1","1","0","0","1500","224","6005","1","2020/05/19 15:59:59","0","152","2020/05/05 16:00:00","80"
"0","-1","1","0","0","2000","225","109","1","2020/05/25 04:59:59","0","37","2020/05/15 05:00:00","30"
"0","-1","1","0","0","2000","226","112","1","2020/05/25 04:59:59","0","38","2020/05/15 05:00:00","30"
"0","-1","1","0","0","2000","227","101","1","2020/06/01 04:59:59","0","31","2020/05/15 05:00:00","30"
"0","-1","1","0","0","2000","228","101","1","2020/06/01 04:59:59","0","41","2020/05/15 05:00:00","40"
"0","-1","1","0","0","1500","229","7004","1","2020/05/26 15:59:59","0","251","2020/05/19 16:00:00","80"
"0","-1","1","0","0","1500","230","7005","1","2020/05/26 15:59:59","0","252","2020/05/19 16:00:00","80"
"0","-1","1","0","0","2000","231","102","1","2020/06/01 04:59:59","0","32","2020/05/25 05:00:00","30"
"0","-1","1","0","0","2000","232","102","1","2020/06/01 04:59:59","0","42","2020/05/25 05:00:00","40"
"0","-1","1","0","0","2000","233","104","1","2020/06/15 04:59:59","0","45","2020/06/01 05:00:00","40"
"0","-1","1","0","0","2000","234","103","1","2020/06/15 04:59:59","0","34","2020/06/01 05:00:00","30"
"0","-1","1","0","0","2000","235","103","1","2020/06/15 04:59:59","0","44","2020/06/01 05:00:00","40"
"0","-1","1","0","0","1500","236","6004","1","2020/06/17 15:59:59","0","151","2020/06/03 16:00:00","80"
