d6863c287d373bcc60475ab043173b256e4f0ec146c33f5f49578758dce1ee17,8a76a856c009d475c4e8c0cd4865871b411fe7547cb1df1c014e0dd85655082f,b7cdc0dcc54daf4267f3995d15c7dbb6301605bff95e35ee994be4d1bd71f546,8cd73cd7430faad51948dc9bd77c39d40b7c7cfc36723054510554adf0c9ea9c,03ea36000c542bc74787477b65bea97e6836a956b4756e94296493da854bc619,8513238615691c82f3d79611302eb7c34ada672b8290af9dc970cef58d2e2275,24314b2ce619707e665b33e3f9ca2bc4ef69df224cbc4df2a7afcfeab38cf6b7,47f19e111bd34f566e878e3ea6d9f6f3dbaae14f5b8f852f872f5b7d1ab462bd,220a44fae14704df8bc95dd3ee4cacc4ff4daf92494859914863d263a5a827c0,2c747ae9b44ee880fcfcfde2afba69fa84c33a98548bf21ae5494f3176eb0ea7,7361bb31176df59ada9712eb730b91ce3d9e47232d3e5c74a8c0a4b414134816,fdc078f71c9aa6ecab8f8509b236b5496cbedf88a668e7b079990b5ae12eb441,00001edc498aab4f27ca85b8d4a4b6c2c0965abe430d3ab0bd152b6d4d7e60ce,4fb36a1201ea1919cd4a1dade2888f0db28fe862b6ffabc05fa7c0be884fc8a6
"102","10001","6004","601","完成活動任務1-11 (NORMAL)","71001011","1","2018/08/28 16:00:00","71001011","10001111","2018/09/19 15:59:59","9003","0","0"
"102","10001","6004","601","完成活動任務1-12 (NORMAL)","71001012","1","2018/08/28 16:00:00","71001012","10001112","2018/09/19 15:59:59","9003","0","0"
"102","10001","6004","601","完成活動任務1-13 (NORMAL)","71001013","1","2018/08/28 16:00:00","71001013","10001113","2018/09/19 15:59:59","9003","0","0"
"102","10001","6004","601","完成活動任務1-14 (NORMAL)","71001014","1","2018/08/28 16:00:00","71001014","10001114","2018/09/19 15:59:59","9003","0","0"
"102","10001","6004","601","完成活動任務1-15 (NORMAL)","71001015","1","2018/08/28 16:00:00","71001015","10001115","2018/09/19 15:59:59","9003","0","0"
"103","10001","6005","601","完成活動任務1-1 (HARD)","71001016","1","2018/08/28 16:00:00","71001016","10001201","2018/09/19 15:59:59","9003","0","0"
"103","10001","6005","601","完成活動任務1-2 (HARD)","71001017","1","2018/08/28 16:00:00","71001017","10001202","2018/09/19 15:59:59","9003","0","0"
"103","10001","6005","601","完成活動任務1-3 (HARD)","71001018","1","2018/08/28 16:00:00","71001018","10001203","2018/09/19 15:59:59","9003","0","0"
"103","10001","6005","601","完成活動任務1-4 (HARD)","71001019","1","2018/08/28 16:00:00","71001019","10001204","2018/09/19 15:59:59","9003","0","0"
"103","10001","6005","601","完成活動任務1-5 (HARD)","71001020","1","2018/08/28 16:00:00","71001020","10001205","2018/09/19 15:59:59","9003","0","0"
"104","10001","6002","601","將討伐證交換的獎賞一覽重置1次","71001021","1","2018/08/28 16:00:00","71001021","0","2018/09/19 15:59:59","9006","0","0"
"104","10001","6002","601","將討伐證交換的獎賞一覽重置2次","71001022","2","2018/08/28 16:00:00","71001022","0","2018/09/19 15:59:59","9006","0","0"
"104","10001","6002","601","將討伐證交換的獎賞一覽重置3次","71001023","3","2018/08/28 16:00:00","71001023","0","2018/09/19 15:59:59","9006","0","0"
"104","10001","6002","601","將討伐證交換的獎賞一覽重置4次","71001024","4","2018/08/28 16:00:00","71001024","0","2018/09/19 15:59:59","9006","0","0"
"105","10001","6008","601","打倒5隻席茲（NORMAL、HARD共通）","71001025","5","2018/08/28 16:00:00","71001025","0","2018/09/19 15:59:59","9011","0","0"
"105","10001","6008","601","打倒10隻席茲（NORMAL、HARD共通）","71001026","10","2018/08/28 16:00:00","71001026","0","2018/09/19 15:59:59","9011","0","0"
"105","10001","6008","601","打倒15隻席茲（NORMAL、HARD共通）","71001027","15","2018/08/28 16:00:00","71001027","0","2018/09/19 15:59:59","9011","0","0"
"105","10001","6008","601","打倒20隻席茲（NORMAL、HARD共通）","71001028","20","2018/08/28 16:00:00","71001028","0","2018/09/19 15:59:59","9011","0","0"
"105","10001","6008","601","打倒25隻席茲（NORMAL、HARD共通）","71001029","25","2018/08/28 16:00:00","71001029","0","2018/09/19 15:59:59","9011","0","0"
"105","10001","6008","601","打倒30隻席茲（NORMAL、HARD共通）","71001030","30","2018/08/28 16:00:00","71001030","0","2018/09/19 15:59:59","9011","0","0"
"102","10002","6004","601","完成活動任務1-1 (NORMAL)","71002001","1","2018/10/03 16:00:00","71002001","10002101","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-2 (NORMAL)","71002002","1","2018/10/03 16:00:00","71002002","10002102","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-3 (NORMAL)","71002003","1","2018/10/03 16:00:00","71002003","10002103","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-4 (NORMAL)","71002004","1","2018/10/03 16:00:00","71002004","10002104","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-5 (NORMAL)","71002005","1","2018/10/03 16:00:00","71002005","10002105","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-6 (NORMAL)","71002006","1","2018/10/03 16:00:00","71002006","10002106","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-7 (NORMAL)","71002007","1","2018/10/03 16:00:00","71002007","10002107","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-8 (NORMAL)","71002008","1","2018/10/03 16:00:00","71002008","10002108","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-9 (NORMAL)","71002009","1","2018/10/03 16:00:00","71002009","10002109","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-10 (NORMAL)","71002010","1","2018/10/03 16:00:00","71002010","10002110","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-11 (NORMAL)","71002011","1","2018/10/03 16:00:00","71002011","10002111","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-12 (NORMAL)","71002012","1","2018/10/03 16:00:00","71002012","10002112","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-13 (NORMAL)","71002013","1","2018/10/03 16:00:00","71002013","10002113","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-14 (NORMAL)","71002014","1","2018/10/03 16:00:00","71002014","10002114","2018/10/28 15:59:59","9003","0","0"
"102","10002","6004","601","完成活動任務1-15 (NORMAL)","71002015","1","2018/10/03 16:00:00","71002015","10002115","2018/10/28 15:59:59","9003","0","0"
"103","10002","6005","601","完成活動任務1-1 (HARD)","71002016","1","2018/10/03 16:00:00","71002016","10002201","2018/10/28 15:59:59","9003","0","0"
"103","10002","6005","601","完成活動任務1-2 (HARD)","71002017","1","2018/10/03 16:00:00","71002017","10002202","2018/10/28 15:59:59","9003","0","0"
"103","10002","6005","601","完成活動任務1-3 (HARD)","71002018","1","2018/10/03 16:00:00","71002018","10002203","2018/10/28 15:59:59","9003","0","0"
"103","10002","6005","601","完成活動任務1-4 (HARD)","71002019","1","2018/10/03 16:00:00","71002019","10002204","2018/10/28 15:59:59","9003","0","0"
"103","10002","6005","601","完成活動任務1-5 (HARD)","71002020","1","2018/10/03 16:00:00","71002020","10002205","2018/10/28 15:59:59","9003","0","0"
"104","10002","6002","601","將討伐證交換的獎賞一覽重置1次","71002021","1","2018/10/03 16:00:00","71002021","0","2018/10/28 15:59:59","9006","0","0"
"104","10002","6002","601","將討伐證交換的獎賞一覽重置2次","71002022","2","2018/10/03 16:00:00","71002022","0","2018/10/28 15:59:59","9006","0","0"
"104","10002","6002","601","將討伐證交換的獎賞一覽重置3次","71002023","3","2018/10/03 16:00:00","71002023","0","2018/10/28 15:59:59","9006","0","0"
"104","10002","6002","601","將討伐證交換的獎賞一覽重置4次","71002024","4","2018/10/03 16:00:00","71002024","0","2018/10/28 15:59:59","9006","0","0"
"105","10002","6008","601","打倒5隻阿爾瑪（NORMAL、HARD共通）","71002025","5","2018/10/03 16:00:00","71002025","0","2018/10/28 15:59:59","9011","0","0"
"105","10002","6008","601","打倒10隻阿爾瑪（NORMAL、HARD共通）","71002026","10","2018/10/03 16:00:00","71002026","0","2018/10/28 15:59:59","9011","0","0"
"105","10002","6008","601","打倒15隻阿爾瑪（NORMAL、HARD共通）","71002027","15","2018/10/03 16:00:00","71002027","0","2018/10/28 15:59:59","9011","0","0"
"105","10002","6008","601","打倒20隻阿爾瑪（NORMAL、HARD共通）","71002028","20","2018/10/03 16:00:00","71002028","0","2018/10/28 15:59:59","9011","0","0"
"105","10002","6008","601","打倒25隻阿爾瑪（NORMAL、HARD共通）","71002029","25","2018/10/03 16:00:00","71002029","0","2018/10/28 15:59:59","9011","0","0"
"105","10002","6008","601","打倒30隻阿爾瑪（NORMAL、HARD共通）","71002030","30","2018/10/03 16:00:00","71002030","0","2018/10/28 15:59:59","9011","0","0"
"102","10003","6004","601","完成活動任務1-1 (NORMAL)","71003001","1","2018/11/01 15:59:59","71003001","10003101","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-2 (NORMAL)","71003002","1","2018/11/01 15:59:59","71003002","10003102","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-3 (NORMAL)","71003003","1","2018/11/01 15:59:59","71003003","10003103","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-4 (NORMAL)","71003004","1","2018/11/01 15:59:59","71003004","10003104","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-5 (NORMAL)","71003005","1","2018/11/01 15:59:59","71003005","10003105","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-6 (NORMAL)","71003006","1","2018/11/01 15:59:59","71003006","10003106","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-7 (NORMAL)","71003007","1","2018/11/01 15:59:59","71003007","10003107","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-8 (NORMAL)","71003008","1","2018/11/01 15:59:59","71003008","10003108","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-9 (NORMAL)","71003009","1","2018/11/01 15:59:59","71003009","10003109","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-10 (NORMAL)","71003010","1","2018/11/01 15:59:59","71003010","10003110","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-11 (NORMAL)","71003011","1","2018/11/01 15:59:59","71003011","10003111","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-12 (NORMAL)","71003012","1","2018/11/01 15:59:59","71003012","10003112","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-13 (NORMAL)","71003013","1","2018/11/01 15:59:59","71003013","10003113","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-14 (NORMAL)","71003014","1","2018/11/01 15:59:59","71003014","10003114","2018/11/25 15:59:59","9003","0","0"
"102","10003","6004","601","完成活動任務1-15 (NORMAL)","71003015","1","2018/11/01 15:59:59","71003015","10003115","2018/11/25 15:59:59","9003","0","0"
"103","10003","6005","601","完成活動任務1-1 (HARD)","71003016","1","2018/11/01 15:59:59","71003016","10003201","2018/11/25 15:59:59","9003","0","0"
"103","10003","6005","601","完成活動任務1-2 (HARD)","71003017","1","2018/11/01 15:59:59","71003017","10003202","2018/11/25 15:59:59","9003","0","0"
"103","10003","6005","601","完成活動任務1-3 (HARD)","71003018","1","2018/11/01 15:59:59","71003018","10003203","2018/11/25 15:59:59","9003","0","0"
"103","10003","6005","601","完成活動任務1-4 (HARD)","71003019","1","2018/11/01 15:59:59","71003019","10003204","2018/11/25 15:59:59","9003","0","0"
"103","10003","6005","601","完成活動任務1-5 (HARD)","71003020","1","2018/11/01 15:59:59","71003020","10003205","2018/11/25 15:59:59","9003","0","0"
"104","10003","6002","601","將討伐證交換的獎賞一覽重置1次","71003021","1","2018/11/01 15:59:59","71003021","0","2018/11/25 15:59:59","9006","0","0"
"104","10003","6002","601","將討伐證交換的獎賞一覽重置2次","71003022","2","2018/11/01 15:59:59","71003022","0","2018/11/25 15:59:59","9006","0","0"
"104","10003","6002","601","將討伐證交換的獎賞一覽重置3次","71003023","3","2018/11/01 15:59:59","71003023","0","2018/11/25 15:59:59","9006","0","0"
"104","10003","6002","601","將討伐證交換的獎賞一覽重置4次","71003024","4","2018/11/01 15:59:59","71003024","0","2018/11/25 15:59:59","9006","0","0"
"105","10003","6008","601","打倒5隻食屍巨狼（NORMAL、HARD共通）","71003025","5","2018/11/01 15:59:59","71003025","0","2018/11/25 15:59:59","9011","0","0"
"105","10003","6008","601","打倒10隻食屍巨狼（NORMAL、HARD共通）","71003026","10","2018/11/01 15:59:59","71003026","0","2018/11/25 15:59:59","9011","0","0"
"105","10003","6008","601","打倒15隻食屍巨狼（NORMAL、HARD共通）","71003027","15","2018/11/01 15:59:59","71003027","0","2018/11/25 15:59:59","9011","0","0"
"105","10003","6008","601","打倒20隻食屍巨狼（NORMAL、HARD共通）","71003028","20","2018/11/01 15:59:59","71003028","0","2018/11/25 15:59:59","9011","0","0"
"105","10003","6008","601","打倒25隻食屍巨狼（NORMAL、HARD共通）","71003029","25","2018/11/01 15:59:59","71003029","0","2018/11/25 15:59:59","9011","0","0"
"105","10003","6008","601","打倒30隻食屍巨狼（NORMAL、HARD共通）","71003030","30","2018/11/01 15:59:59","71003030","0","2018/11/25 15:59:59","9011","0","0"
"102","10004","6004","601","完成活動任務1-1 (NORMAL)","71004001","1","2018/12/01 16:00:00","71004001","10004101","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-2 (NORMAL)","71004002","1","2018/12/01 16:00:00","71004002","10004102","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-3 (NORMAL)","71004003","1","2018/12/01 16:00:00","71004003","10004103","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-4 (NORMAL)","71004004","1","2018/12/01 16:00:00","71004004","10004104","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-5 (NORMAL)","71004005","1","2018/12/01 16:00:00","71004005","10004105","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-6 (NORMAL)","71004006","1","2018/12/01 16:00:00","71004006","10004106","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-7 (NORMAL)","71004007","1","2018/12/01 16:00:00","71004007","10004107","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-8 (NORMAL)","71004008","1","2018/12/01 16:00:00","71004008","10004108","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-9 (NORMAL)","71004009","1","2018/12/01 16:00:00","71004009","10004109","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-10 (NORMAL)","71004010","1","2018/12/01 16:00:00","71004010","10004110","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-11 (NORMAL)","71004011","1","2018/12/01 16:00:00","71004011","10004111","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-12 (NORMAL)","71004012","1","2018/12/01 16:00:00","71004012","10004112","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-13 (NORMAL)","71004013","1","2018/12/01 16:00:00","71004013","10004113","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-14 (NORMAL)","71004014","1","2018/12/01 16:00:00","71004014","10004114","2018/12/24 15:59:59","9003","0","0"
"102","10004","6004","601","完成活動任務1-15 (NORMAL)","71004015","1","2018/12/01 16:00:00","71004015","10004115","2018/12/24 15:59:59","9003","0","0"
"103","10004","6005","601","完成活動任務1-1 (HARD)","71004016","1","2018/12/01 16:00:00","71004016","10004201","2018/12/24 15:59:59","9003","0","0"
"103","10004","6005","601","完成活動任務1-2 (HARD)","71004017","1","2018/12/01 16:00:00","71004017","10004202","2018/12/24 15:59:59","9003","0","0"
"103","10004","6005","601","完成活動任務1-3 (HARD)","71004018","1","2018/12/01 16:00:00","71004018","10004203","2018/12/24 15:59:59","9003","0","0"
"103","10004","6005","601","完成活動任務1-4 (HARD)","71004019","1","2018/12/01 16:00:00","71004019","10004204","2018/12/24 15:59:59","9003","0","0"
"103","10004","6005","601","完成活動任務1-5 (HARD)","71004020","1","2018/12/01 16:00:00","71004020","10004205","2018/12/24 15:59:59","9003","0","0"
"104","10004","6002","601","將討伐證交換的獎賞一覽重置1次","71004021","1","2018/12/01 16:00:00","71004021","0","2018/12/24 15:59:59","9006","0","0"
"104","10004","6002","601","將討伐證交換的獎賞一覽重置2次","71004022","2","2018/12/01 16:00:00","71004022","0","2018/12/24 15:59:59","9006","0","0"
"104","10004","6002","601","將討伐證交換的獎賞一覽重置3次","71004023","3","2018/12/01 16:00:00","71004023","0","2018/12/24 15:59:59","9006","0","0"
"104","10004","6002","601","將討伐證交換的獎賞一覽重置4次","71004024","4","2018/12/01 16:00:00","71004024","0","2018/12/24 15:59:59","9006","0","0"
"105","10004","6008","601","打倒5隻天塔帕斯（全難度共通）","71004025","5","2018/12/01 16:00:00","71004025","0","2018/12/24 15:59:59","9011","0","0"
"105","10004","6008","601","打倒10隻天塔帕斯（全難度共通）","71004026","10","2018/12/01 16:00:00","71004026","0","2018/12/24 15:59:59","9011","0","0"
"105","10004","6008","601","打倒15隻天塔帕斯（全難度共通）","71004027","15","2018/12/01 16:00:00","71004027","0","2018/12/24 15:59:59","9011","0","0"
"105","10004","6008","601","打倒20隻天塔帕斯（全難度共通）","71004028","20","2018/12/01 16:00:00","71004028","0","2018/12/24 15:59:59","9011","0","0"
"105","10004","6008","601","打倒25隻天塔帕斯（全難度共通）","71004029","25","2018/12/01 16:00:00","71004029","0","2018/12/24 15:59:59","9011","0","0"
"105","10004","6008","601","打倒30隻天塔帕斯（全難度共通）","71004030","30","2018/12/01 16:00:00","71004030","0","2018/12/24 15:59:59","9011","0","0"
"106","10004","6010","601","打倒1隻天塔帕斯(VERY HARD限定)","71004031","1","2018/12/01 16:00:00","71004031","610004301","2018/12/24 15:59:59","9001","0","0"
"102","10005","6004","601","完成活動任務1-1 (NORMAL)","71005001","1","2019/01/03 16:00:00","71005001","10005101","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-2 (NORMAL)","71005002","1","2019/01/03 16:00:00","71005002","10005102","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-3 (NORMAL)","71005003","1","2019/01/03 16:00:00","71005003","10005103","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-4 (NORMAL)","71005004","1","2019/01/03 16:00:00","71005004","10005104","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-5 (NORMAL)","71005005","1","2019/01/03 16:00:00","71005005","10005105","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-6 (NORMAL)","71005006","1","2019/01/03 16:00:00","71005006","10005106","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-7 (NORMAL)","71005007","1","2019/01/03 16:00:00","71005007","10005107","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-8 (NORMAL)","71005008","1","2019/01/03 16:00:00","71005008","10005108","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-9 (NORMAL)","71005009","1","2019/01/03 16:00:00","71005009","10005109","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-10 (NORMAL)","71005010","1","2019/01/03 16:00:00","71005010","10005110","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-11 (NORMAL)","71005011","1","2019/01/03 16:00:00","71005011","10005111","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-12 (NORMAL)","71005012","1","2019/01/03 16:00:00","71005012","10005112","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-13 (NORMAL)","71005013","1","2019/01/03 16:00:00","71005013","10005113","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-14 (NORMAL)","71005014","1","2019/01/03 16:00:00","71005014","10005114","2019/01/25 15:59:59","9003","0","0"
"102","10005","6004","601","完成活動任務1-15 (NORMAL)","71005015","1","2019/01/03 16:00:00","71005015","10005115","2019/01/25 15:59:59","9003","0","0"
"103","10005","6005","601","完成活動任務1-1 (HARD)","71005016","1","2019/01/03 16:00:00","71005016","10005201","2019/01/25 15:59:59","9003","0","0"
"103","10005","6005","601","完成活動任務1-2 (HARD)","71005017","1","2019/01/03 16:00:00","71005017","10005202","2019/01/25 15:59:59","9003","0","0"
"103","10005","6005","601","完成活動任務1-3 (HARD)","71005018","1","2019/01/03 16:00:00","71005018","10005203","2019/01/25 15:59:59","9003","0","0"
"103","10005","6005","601","完成活動任務1-4 (HARD)","71005019","1","2019/01/03 16:00:00","71005019","10005204","2019/01/25 15:59:59","9003","0","0"
"103","10005","6005","601","完成活動任務1-5 (HARD)","71005020","1","2019/01/03 16:00:00","71005020","10005205","2019/01/25 15:59:59","9003","0","0"
"104","10005","6002","601","將討伐證交換的獎賞一覽重置1次","71005021","1","2019/01/03 16:00:00","71005021","0","2019/01/25 15:59:59","9006","0","0"
"104","10005","6002","601","將討伐證交換的獎賞一覽重置2次","71005022","2","2019/01/03 16:00:00","71005022","0","2019/01/25 15:59:59","9006","0","0"
"104","10005","6002","601","將討伐證交換的獎賞一覽重置3次","71005023","3","2019/01/03 16:00:00","71005023","0","2019/01/25 15:59:59","9006","0","0"
"104","10005","6002","601","將討伐證交換的獎賞一覽重置4次","71005024","4","2019/01/03 16:00:00","71005024","0","2019/01/25 15:59:59","9006","0","0"
"105","10005","6008","601","打倒5隻島鯨（全難度共通）","71005025","5","2019/01/03 16:00:00","71005025","0","2019/01/25 15:59:59","9011","0","0"
"105","10005","6008","601","打倒10隻島鯨（全難度共通）","71005026","10","2019/01/03 16:00:00","71005026","0","2019/01/25 15:59:59","9011","0","0"
"105","10005","6008","601","打倒15隻島鯨（全難度共通）","71005027","15","2019/01/03 16:00:00","71005027","0","2019/01/25 15:59:59","9011","0","0"
"105","10005","6008","601","打倒20隻島鯨（全難度共通）","71005028","20","2019/01/03 16:00:00","71005028","0","2019/01/25 15:59:59","9011","0","0"
"105","10005","6008","601","打倒25隻島鯨（全難度共通）","71005029","25","2019/01/03 16:00:00","71005029","0","2019/01/25 15:59:59","9011","0","0"
"105","10005","6008","601","打倒30隻島鯨（全難度共通）","71005030","30","2019/01/03 16:00:00","71005030","0","2019/01/25 15:59:59","9011","0","0"
"106","10005","6010","601","打倒1隻島鯨(VERY HARD限定)","71005031","1","2019/01/03 16:00:00","71005031","610005301","2019/01/25 15:59:59","9001","0","0"
"102","10006","6004","601","完成活動任務1-1 (NORMAL)","71006001","1","2019/02/01 12:00:00","71006001","10006101","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-2 (NORMAL)","71006002","1","2019/02/01 12:00:00","71006002","10006102","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-3 (NORMAL)","71006003","1","2019/02/01 12:00:00","71006003","10006103","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-4 (NORMAL)","71006004","1","2019/02/01 12:00:00","71006004","10006104","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-5 (NORMAL)","71006005","1","2019/02/01 12:00:00","71006005","10006105","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-6 (NORMAL)","71006006","1","2019/02/01 12:00:00","71006006","10006106","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-7 (NORMAL)","71006007","1","2019/02/01 12:00:00","71006007","10006107","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-8 (NORMAL)","71006008","1","2019/02/01 12:00:00","71006008","10006108","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-9 (NORMAL)","71006009","1","2019/02/01 12:00:00","71006009","10006109","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-10 (NORMAL)","71006010","1","2019/02/01 12:00:00","71006010","10006110","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-11 (NORMAL)","71006011","1","2019/02/01 12:00:00","71006011","10006111","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-12 (NORMAL)","71006012","1","2019/02/01 12:00:00","71006012","10006112","2019/02/22 15:59:59","9003","0","0"
"102","10006","6004","601","完成活動任務1-13 (NORMAL)","71006013","1","2019/02/01 12:00:00","71006013","10006113","2019/02/22 15:59:59","9003","0","0"
