2fbbb528a60f33f78443f0e75cb89daf0ef91555a3b57b1794f7bd4a8d811203,d82659a8f677d35b80d7e59a1b5c208bc40681397c5e8b0713c23283c32d83e7,fd27acc447961dca22757911fd3cb80a018960ae3e5e8841f364e9252756ec41,ea039e6a836b97ed734a922e2eee4ace29abe2dfdf6cd1dadb2abfe7b35c3fc6,7c2c6c1a12489e0a21eaae91f81b9bd83df8750c1e7ff48fc165744b445c6c69,cfca54b52d8a0cde0730bb846a74a6b6e912a5224edb9a6b283ac11bcf695685,bf126f7e747a7747db67aa0daf7f7c968c15afc8909eb675bce98e363e1704a9,1370dc6c19116905ed75a72e16c428c853a4b879b66515fddc5a8fb257a00941,3e618317d29730e348fe970fe442d8f7c8154960a1a736d1cc18d95a3ccac9e6,1b7a3dc686db3af61e5d1a503a74b6920c042589f6caac18c08c8dbe90d68a95,17012daa76bf75ac0afa10e9a98dbf07556c6d92c15ba0bed61655dd600ab24f,c79a11098003bdb60ff8714cce42671e0d048a98bf69d3c45b4a9a8a386fa94e,5d73efa9b74c0052495672dffe6f1df285ef8f1e6277b3b2e7fbad005aa76ea2,dd176c00bb849714778cb3e33eeaeff645b8a82779b2d70fd5965dbacf499efc,192ca3f5d1969b4cf76f1507f61f44e1608ddf0737c3c7388c0db642137bf153,5d675eaf04cf871bc9327514010ff30b4eb955a3d134e54535c8a7d5b3a772c5,e36ea8a418cbef623176da217cf79d0d9cc3b4572bddecc62cc610dd9c81deaa,a5063b736d43fb0ba760026c452aa99738819d876a744cece6f6715770270dcd,f874559ba70e3408fecaf73958e1effda7b5304f7b4387495ecdfd9711078170,7eea9a7c6202f00df647742f9501f309f9ee5da275b13ab90ef20bae6fdb99f7
"104401101","104431","0","0","0","1044011","1","0","1044","0","0","0","0","0","1044011","0","0","1","0","0"
"104401102","104431","0","0","0","1044011","1","0","1044","0","0","0","0","0","1044011","0","0","1","0","0"
"104401103","104431","0","0","0","1044011","1","0","1044","0","0","0","0","0","1044011","0","0","1","0","0"
"104500101","104511","0","0","0","1045001","1","0","1045","0","0","0","0","0","0","0","0","1","0","0"
"104500801","0","0","0","-860","1045008","0","1","1045","0","0","0","0","0","0","0","0","1","0","0"
"104501101","104531","0","0","0","1045011","1","0","1045","0","0","0","0","0","1045011","0","0","1","0","0"
"104501102","104531","0","0","0","1045011","1","0","1045","0","0","0","0","0","1045011","0","0","1","0","0"
"104600101","104611","0","0","0","1046001","1","0","1046","0","0","0","0","0","0","0","0","1","0","0"
"104600801","0","0","0","-840","1046008","0","1","1046","0","0","0","0","0","0","0","0","1","0","0"
"104601101","104631","0","0","0","1046011","1","0","1046","0","0","0","0","0","1046011","0","0","1","0","0"
"104601102","104631","0","0","0","1046011","1","0","1046","0","0","0","0","0","1046011","0","0","1","0","0"
"104700601","104713","0","0","0","1047006","1","0","1047","0","0","0","0","0","0","0","0","0","0","0"
"104700801","0","0","0","-870","1047008","0","1","1047","0","0","0","0","0","0","0","0","0","0","0"
"104701101","104733","0","0","0","1047011","1","0","1047","0","0","0","0","0","0","0","0","0","0","0"
"104800201","104811","0","0","0","1048002","1","0","1048","0","0","0","0","0","0","0","0","1","0","0"
"104800801","0","0","0","-870","1048008","0","1","1048","0","0","0","0","0","0","0","0","1","0","0"
"104801101","104831","0","0","0","1048011","1","0","1048","0","0","0","0","0","0","0","0","1","0","0"
"104900301","104911","0","0","0","1049003","1","0","1049","0","0","0","0","0","0","0","0","1","0","0"
"104900801","0","0","0","-800","1049008","0","1","1049","0","0","0","0","0","0","0","0","1","0","0"
"104901101","104932","0","0","0","1049011","1","0","1049","0","0","0","0","0","1049011","0","0","1","0","0"
"104901102","104932","0","0","0","1049011","1","0","1049","0","0","0","0","0","1049011","0","0","1","0","0"
"105000401","0","0","0","-790","1050004","0","1","1050","0","0","0","0","0","0","0","0","1","0","0"
"105000601","105011","0","0","0","1050006","1","0","1050","0","0","0","0","0","0","0","0","1","0","0"
"105000801","0","0","0","-890","1050008","0","1","1050","0","0","0","0","0","0","0","0","1","0","0"
"105001101","105032","0","0","0","1050011","1","0","1050","0","0","0","0","0","1050011","0","0","1","0","0"
"105001102","105032","0","0","0","1050011","1","0","1050","0","0","0","0","0","1050011","0","0","1","0","0"
"105100201","105111","0","0","0","1051002","1","0","1051","0","0","0","0","0","1051002","0","0","1","0","0"
"105100202","105111","0","0","0","1051002","1","0","1051","0","0","0","0","0","1051002","0","0","1","0","0"
"105100203","105111","0","0","0","1051002","1","0","1051","0","0","0","0","0","1051002","0","0","1","0","0"
"105100401","0","0","0","-910","1051004","0","1","1051","0","0","0","0","0","0","0","0","1","0","0"
"105100801","0","0","0","-860","1051008","0","1","1051","0","0","0","0","0","0","0","0","1","0","0"
"105101101","105131","0","0","0","1051011","1","0","1051","0","0","0","0","0","1051011","0","0","1","0","0"
"105101102","105131","0","0","0","1051011","1","0","1051","0","0","0","0","0","1051011","0","0","1","0","0"
"105200601","105212","0","0","0","1052006","1","0","1052","0","0","0","0","0","0","0","0","1","0","0"
"105200801","0","0","0","-880","1052008","0","1","1052","0","0","0","0","0","0","0","0","1","0","0"
"105201101","105231","0","0","0","1052011","1","0","1052","0","0","0","0","0","0","0","0","1","0","0"
"105300201","105311","0","0","0","1053002","1","0","1053","0","0","0","0","0","0","0","0","1","0","0"
"105300801","0","0","0","-840","1053008","0","1","1053","0","0","0","0","0","0","0","0","1","0","0"
"105301101","105331","0","0","0","1053011","1","0","1053","0","0","0","0","0","0","0","0","1","0","0"
"105400301","105411","0","0","0","1054003","1","0","1054","0","0","0","0","0","0","0","0","1","0","0"
"105400701","105412","0","0","0","1054007","1","0","1054","0","0","0","0","0","0","0","0","1","0","0"
"105400801","0","0","0","-840","1054008","0","1","1054","0","0","0","0","0","0","0","0","1","0","0"
"105401101","105431","0","0","0","1054011","1","0","1054","0","0","0","0","0","1054011","0","0","1","0","0"
"105401102","105431","0","0","0","1054011","1","0","1054","0","0","0","0","0","1054011","0","0","1","0","0"
"105500301","105511","0","0","0","1055003","1","0","1055","0","0","0","0","0","0","0","0","1","0","0"
"105500801","105531","0","0","0","1055008","1","0","1055","0","0","0","0","0","0","0","0","1","0","0"
"105501101","105531","0","0","0","1055011","1","0","1055","0","0","0","0","0","0","0","0","1","0","0"
"105600101","105611","0","0","0","1056001","1","0","1056","0","0","0","0","0","0","0","0","1","0","0"
"105600801","0","0","0","-840","1056008","0","1","1056","0","0","0","0","0","0","0","0","1","0","0"
"105601101","100011","0","0","0","1056011","1","0","1056","0","0","0","0","0","1056011","0","105631","1","0","0"
"105601102","100011","0","0","0","1056011","1","0","1056","0","0","0","0","0","1056011","0","105631","1","0","0"
"105700201","105711","0","0","0","1057002","1","0","1057","0","0","0","0","0","0","0","0","1","0","0"
"105700701","0","0","0","0","1057007","1","0","1057","0","0","0","0","0","0","0","0","1","0","0"
"105700801","0","0","0","-880","1057008","0","1","1057","0","0","0","0","0","0","0","0","1","0","0"
"105701101","105731","0","0","0","1057011","1","0","1057","0","0","0","0","0","1057011","0","0","1","0","0"
"105701102","105731","0","0","0","1057011","1","0","1057","0","0","0","0","0","1057011","0","0","1","0","0"
"105800301","105812","0","0","0","1058003","1","0","1058","0","0","0","0","0","0","0","0","1","0","0"
"105800801","105831","0","0","0","1058008","1","0","1058","0","0","0","0","0","0","0","0","1","0","0"
"105801101","105831","0","0","0","1058011","1","0","1058","0","0","0","0","0","1058011","0","0","1","0","0"
"105801102","105831","0","0","0","1058011","1","0","1058","0","0","0","0","0","1058011","0","0","1","0","0"
"105900201","105913","0","0","0","1059002","1","0","1059","0","0","0","0","0","0","0","0","1","0","0"
"105900801","105931","0","0","0","1059008","1","0","1059","0","0","0","0","0","0","0","0","1","0","0"
"105901101","0","0","0","0","1059011","1","0","1059","0","0","0","0","0","0","0","0","1","0","0"
"106000701","106012","0","0","0","1060007","1","0","1060","0","0","0","0","0","0","0","0","1","0","0"
"106000801","106031","0","0","0","1060008","1","0","1060","0","0","0","0","0","0","0","0","1","0","0"
"106001101","106031","0","0","0","1060011","1","0","1060","0","0","0","0","0","1060011","0","0","1","0","0"
"106001102","106031","0","0","0","1060011","1","0","1060","0","0","0","0","0","1060011","0","0","1","0","0"
"106100201","100011","0","0","0","1061002","1","0","1061","0","0","0","0","0","0","0","106112","1","0","0"
"106100401","106114","0","0","0","1061004","1","0","1061","0","0","0","0","0","0","0","106211","1","0","0"
"106100701","106131","0","0","0","1061007","1","0","1061","0","0","0","0","0","1061007","0","0","1","0","0"
"106100702","106131","0","0","0","1061007","1","0","1061","0","0","0","0","0","1061007","0","0","1","0","0"
"106100703","106131","0","0","0","1061007","1","0","1061","0","0","0","0","0","1061007","0","0","1","0","0"
"106300401","106331","0","0","0","1063004","1","0","1063","0","0","0","0","0","0","0","0","1","0","0"
"106300801","106331","0","0","0","1063008","1","0","1063","0","0","0","0","0","0","0","0","1","0","0"
"106301101","1231","0","0","0","1063011","1","0","1063","0","0","0","0","0","0","0","106331","1","0","0"
"106400401","106431","0","0","0","1064004","1","0","1064","0","0","0","0","0","0","0","0","1","0","0"
"106400601","106414","0","0","0","1064006","1","0","1064","0","0","0","0","0","0","0","0","1","0","0"
"106401101","106432","0","0","0","1064011","1","0","1064","0","0","0","0","0","1064011","0","0","1","0","0"
"106401102","106432","0","0","0","1064011","1","0","1064","0","0","0","0","0","1064011","0","0","1","0","0"
"106500201","106511","0","0","0","1065002","1","0","1065","0","0","0","0","0","1065002","0","0","1","0","0"
"106500202","106511","0","0","0","1065002","1","0","1065","0","0","0","0","0","1065002","0","0","1","0","0"
"106500203","106511","0","0","0","1065002","1","0","1065","0","0","0","0","0","1065002","0","0","1","0","0"
"106500801","106531","0","0","0","1065008","1","0","1065","0","0","0","0","0","1065008","0","0","1","0","0"
"106500802","106531","0","0","0","1065008","1","0","1065","0","0","0","0","0","1065008","0","0","1","0","0"
"106500803","106531","0","0","0","1065008","1","0","1065","0","0","0","0","0","1065008","0","0","1","0","0"
"106501101","106531","0","0","0","1065011","1","0","1065","0","0","0","0","0","1065011","0","0","1","0","0"
"106501102","106531","0","0","0","1065011","1","0","1065","0","0","0","0","0","1065011","0","0","1","0","0"
"106600201","106611","0","0","0","1066002","1","0","1066","0","0","0","0","0","1066002","0","0","1","0","0"
"106600202","106611","0","0","0","1066002","1","0","1066","0","0","0","0","0","1066002","0","0","1","0","0"
"106600801","106631","0","0","0","1066008","1","0","1066","0","0","0","0","0","0","0","0","1","0","0"
"106601101","106631","0","0","0","1066011","1","0","1066","0","0","0","0","0","1066011","0","0","1","0","0"
"106601102","106631","0","0","0","1066011","1","0","1066","0","0","0","0","0","1066011","0","0","1","0","0"
