bf4fe328d723defcba85d354a6193b97e414940dfdfcbf368fbc888c25608fa4,754c46db8f39c7acb4f7372635f875386c5376f2a88bdf2832ca226adec94255,b283388f801fcd3f6d1e64d8a3c334ab96cd611bb44c917592dc576b3cce2202,3c695e85f75ac6cbe4c2c431135545fece475bd12b058f70c09ba6940f8f94d1,8af545ccf9a7fa5e7617ebea11b41daa4fbe4e56bf9c435b026386a9c3563975,d44f735d2d0d3db027a877497617b705134df23bde95b9996f02f18d257e7e7c,e753a1d59562a05ed72d6002cb6d11c6787d7debf07c20fa9146cfd20d975518,87a31357a4415b7b1e30de658c2cf01bb0e0e57b641b2830909d8a28313bc19b,96a57f60165364da637105fbd344d607035dd7c12cac2db115a4d4981aa99547,0b87523514f89163b7ed6531115208b5bdc1bf1fa064bc02e86ba7a0d1c4a166,646b2ab6ccaf1fce5e1b4150b8a9014ee9f48c16448fa1a3034108f6230db6e7,9b708a6c8f1cc9826a98b230b47deba179302d8fe1285fd4ad5275689422c1e4,82001e836715ec83d85c966387d6e5bcf60199898493742f527f38d38bf57c28,675c0a2d0d40b90b8388770e1ae11e3aa01648fd7744a6ee77f90f3bb98fbb65,b013cef01377319ca898f560bf55469bfd8bcd795be1198b35b4bb97662fd412,c4a781abf7428decfe0898b2598bda634e43760a3ba6aed38ce9fd3d1c7c7b21,344e504f26fd1fdabb6cd7c693fb168930b5a18d87de649199338f75d396d6fe,2be6de02d0e48bcd3de9ce6e6c071049fecbade1c985ac5f7ec7fba0dc90596c,854890512ff07be5558b455ba7ae398e7ca61c68e4c9f612db163ef56ba7bf43
"600","610031004","1.25","10031","","2","0","5","5031322","1","3","0","5.5","150","0","1","5031321","-50","610031401"
"0","610031005","1.25","10031","","1","50","5","5031323","1","0","0","1.5","150","0","2","0","-50","0"
"0","610031006","1.25","10031","","1","0","5","0","1","0","0","1.5","150","0","3","0","-50","0"
"600","610033004","1.25","10033","","1","50","5","5033322","1","3","0","5.5","150","0","1","5033321","-50","0"
"600","610033005","1.25","10033","","2","0","5","5033323","1","0","0","1.5","150","0","2","0","-50","610033402"
"0","610033006","1.25","10033","","1","0","5","0","1","0","0","1.5","150","0","3","0","-50","0"
"0","610034004","1.4","10034","","1","70","5","5011322","1","0","0","1.5","90","0","1","5011321","0","0"
"0","610034005","1.4","10034","","1","40","5","5011323","1","0","0","1.5","90","0","2","0","0","0"
"0","610034006","1.4","10034","","1","0","5","0","1","0","0","1.5","90","0","3","0","0","0"
"600","610035004","2.5","10035","","2","0","5","5035322","1","3","0","5.5","155","0","1","5035321","5","610035401"
"600","610035005","2.5","10035","","2","0","5","5035323","1","0","0","1.5","155","0","2","0","5","610035402"
"0","610035006","2.5","10035","","1","0","5","0","1","0","0","1.5","155","0","3","0","5","0"
"600","610036004","0.4","10036","","1","75","5","5036322","1","3","0","5.5","155","0","1","5036321","-50","0"
"600","610036005","0.4","10036","","1","20","5","5036323","1","0","0","1.5","155","0","2","0","-50","0"
"0","610036006","0.4","10036","","1","0","5","0","1","0","0","1.5","155","0","3","0","-50","0"
"600","610037004","1.5","10037","","2","0","5","5012321","1","3","0","1.5","90","0","1","0","-50","610037401"
"0","610037005","1.5","10037","","1","53","5","5012322","1","0","0","1.5","90","0","2","0","-50","0"
"0","610037006","1.5","10037","","1","0","5","0","1","0","0","1.5","90","0","3","0","-50","0"
"600","610038004","1.8","10038","","2","0","5","5038322","1","3","0","5.5","155","0","1","5038321","-20","610038401"
"0","610038005","2","10038","310700_detail_idle","1","55","5","5038323","1","0","0","1.5","155","0","2","0","-20","0"
"0","610038006","1.8","10038","","1","0","5","0","1","0","0","1.5","155","0","3","0","-20","0"
"600","610039004","0.9","10039","","2","0","5","5013321","1","3","0","1.5","90","0","1","0","50","610039401"
"0","610039005","1","10039","","1","50","5","5013322","1","0","0","1.5","90","0","2","0","84","0"
"0","610039006","1","10039","","1","0","5","0","1","0","0","1.5","90","0","3","0","84","0"
"600","610040004","1.5","10040","","2","0","5","5040322","1","3","0","5.5","160","0","1","5040321","-20","610040401"
"0","610040005","1.7","10040","","1","60","5","5040323","1","0","0","1.5","160","0","2","0","-35","0"
"0","610040006","1.7","10040","","1","0","5","0","1","0","0","1.5","160","0","3","0","-35","0"
"600","610041004","0.9","10041","","2","0","5","5015321","1","3","0","1.5","90","0","1","0","1","610041401"
"0","610041005","1.3","10041","","1","42","5","5015322","1","0","0","1.5","90","0","2","0","-50","0"
"0","610041006","1.3","10041","","1","0","5","0","1","0","0","1.5","90","0","3","0","-50","0"
"0","610042004","1.7","10042","","5","60","5","5042322","1","0","6500000","5.5","160","0","1","5042321","-20","0"
"600","610042005","1.61","10042","311100_detail_idle","2","0","5","5042323","1","3","0","1.5","160","0","2","0","-20","610042402"
"0","610042006","1.7","10042","","1","0","5","0","1","0","0","1.5","160","0","3","0","-20","0"
"0","610043004","1.25","10043","","4","0","5","5019322","1","0","200","1.5","90","0","1","5019321","-50","610043401"
"0","610043005","1.25","10043","","1","67","5","5019323","1","0","0","1.5","90","0","2","0","-50","0"
"0","610043006","1.25","10043","","1","0","5","0","1","0","0","1.5","90","0","3","0","-50","0"
"600","610044004","1.8","10044","","1","70","5","5044322","1","3","0","1.5","166","0","1","5044321","-54","0"
"0","610044005","1.8","10044","","1","30","5","5044323","1","0","0","1.5","166","0","2","0","-54","0"
"0","610044006","1.8","10044","","1","0","5","0","1","0","0","1.5","166","0","3","0","-54","0"
"0","610045004","1","10045","","1","65","5","5021322","1","0","0","1.5","90","0","1","5021321","0","0"
"0","610045005","1","10045","","3","0","5","5021323","1","0","30","1.5","90","0","2","0","0","0"
"0","610045006","1","10045","","1","0","5","0","1","0","0","1.5","90","0","3","0","0","0"
"0","610046004","1.7","10046","","1","30","5","5046322","1","0","0","5.5","169","0","1","5046321","-35","0"
"600","610046005","1.7","10046","","2","0","5","5046323","1","3","0","1.5","169","0","2","0","-15","610046402"
"0","610046006","1.7","10046","","1","0","5","0","1","0","0","1.5","169","0","3","0","-35","0"
"0","610047004","1.25","10047","","1","75","5","5023322","1","0","0","1.5","90","0","1","5023321","-50","0"
"0","610047005","1.25","10047","","1","40","5","5023323","1","0","0","1.5","90","0","2","0","-50","0"
"0","610047006","1.25","10047","","1","0","5","0","1","0","0","1.5","90","0","3","0","-50","0"
"0","610048004","1.25","10048","","1","35","5","5048322","1","0","0","5.5","172","0","1","5048321","-35","0"
"600","610048005","1.25","10048","","2","0","5","5048323","1","3","0","1.5","172","0","2","0","-35","610048402"
"0","610048006","1.25","10048","","1","0","5","0","1","0","0","1.5","172","0","3","0","-35","0"
"600","610049004","1.25","10049","","2","0","5","5025322","1","3","0","5.5","90","0","1","5025321","-50","610049401"
"0","610049005","1.25","10049","","1","63","5","5025323","1","0","0","1.5","90","0","2","0","-50","0"
"0","610049006","1.25","10049","","1","0","5","0","1","0","0","1.5","90","0","3","0","-50","0"
"0","610050004","1.25","10050","","3","0","5","5050322","1","0","35","5.5","175","0","1","5050321","-35","610050401"
"0","610050005","1.25","10050","","1","75","5","5050323","1","0","0","1.5","175","0","2","0","-35","0"
"0","610050006","1.25","10050","","1","0","5","0","1","0","0","1.5","175","0","3","0","-35","0"
"600","610051004","1.25","10051","","1","80","5","5027322","1","3","0","5.5","130","0","1","5027321","-50","0"
"600","610051005","1.25","10051","","2","0","5","5027323","1","0","0","1.5","130","0","2","0","-50","610051501"
"0","610051006","1.25","10051","","1","0","5","0","1","0","0","1.5","130","0","3","0","-50","0"
"0","610052004","1.7","10052","","1","79","5","5052322","1","0","0","5.5","178","0","1","5052321","-75","0"
"0","610052005","1.7","10052","","1","36","5","5052323","1","0","0","1.5","178","0","2","0","-75","0"
"0","610052006","1.7","10052","","1","0","5","0","1","0","0","1.5","178","0","3","0","-75","0"
"600","610053004","0.9","10053","","2","0","5","5017321","1","3","0","1.5","133","0","1","0","50","610053401"
"0","610053005","1","10053","","1","69","5","5017322","1","0","0","1.5","133","0","2","0","84","0"
"0","610053006","1","10053","","1","0","5","0","1","0","0","1.5","133","0","3","0","84","0"
"0","610054004","1.7","10054","","1","28","5","5054322","1","0","0","5.5","181","0","1","5054321","-75","0"
"600","610054005","1.3","10054","","2","0","5","5054323","1","0","0","1.5","181","0","2","0","-40","610054402"
"0","610054006","1.7","10054","","1","0","5","0","1","0","0","1.5","181","0","3","0","-75","0"
"600","610055004","1.5","10055","","2","0","5","5029322","1","3","0","5.5","136","0","1","5029321","0","610055401"
"0","610055005","1.5","10055","","1","73","5","5029323","1","0","0","1.5","136","0","2","0","0","0"
"0","610055006","1.5","10055","","1","0","5","0","1","0","0","1.5","136","0","3","0","0","0"
"600","610056004","2","10056","","1","80","5","5056322","1","3","0","5.5","175","0","1","5056321","-20","0"
"0","610056005","2","10056","","1","55","5","5056323","1","0","0","1.5","175","0","2","0","-20","0"
"0","610056006","2","10056","","1","0","5","0","1","0","0","1.5","175","0","3","0","-20","0"
"600","610057004","1.25","10057","","2","0","5","5031322","1","3","0","5.5","139","0","1","5031321","-50","610057401"
"0","610057005","1.25","10057","","1","60","5","5031323","1","0","0","1.5","139","0","2","0","-50","0"
"0","610057006","1.25","10057","","1","0","5","0","1","0","0","1.5","139","0","3","0","-50","0"
"600","610058004","1.75","10058","","3","0","5","5058322","1","3","35","5.5","178","0","1","5058321","5","610058401"
"600","610058005","1.75","10058","","1","68","5","5058323","1","0","0","1.5","178","0","2","0","5","0"
"0","610058006","1.75","10058","","1","0","5","0","1","0","0","1.5","178","0","3","0","5","0"
"600","610059004","1.55","10059","","1","75","5","5059322","1","3","0","5.5","178","0","1","5059321","-20","0"
"600","610059005","1.15","10059","","2","0","5","5059323","1","0","0","1.5","178","0","2","0","0","610059402"
"0","610059006","1.55","10059","","1","0","5","0","1","0","0","1.5","178","0","3","0","-20","0"
"600","610060004","1.25","10060","","1","56","5","5033322","1","3","0","5.5","142","0","1","5033321","-50","0"
"600","610060005","1.25","10060","","2","0","5","5033323","1","0","0","1.5","142","0","2","0","-50","610060402"
"0","610060006","1.25","10060","","1","0","5","0","1","0","0","1.5","142","0","3","0","-50","0"
"600","610061004","0.83","10061","","2","0","5","5061322","1","3","0","5.5","181","0","1","5061321","-47","610061401"
"600","610061005","0.83","10061","","1","80","5","5061323","1","0","0","1.5","181","0","2","0","-47","0"
"0","610061006","0.83","10061","","1","0","5","0","1","0","0","1.5","181","0","3","0","-47","0"
"600","610062004","2.5","10062","","2","0","5","5035322","1","3","0","5.5","145","0","1","5035321","5","610062401"
"600","610062005","2.5","10062","","2","0","5","5035323","1","0","0","1.5","145","0","2","0","5","610062402"
"0","610062006","2.5","10062","","1","0","5","0","1","0","0","1.5","145","0","3","0","5","0"
"600","610063004","0.4","10063","","1","73","5","5036322","1","3","0","5.5","145","0","1","5036321","-50","0"
"600","610063005","0.4","10063","","1","37","5","5036323","1","0","0","1.5","145","0","2","0","-50","0"
"0","610063006","0.4","10063","","1","0","5","0","1","0","0","1.5","145","0","3","0","-50","0"
"600","610064004","1.25","10064","","1","67","5","5064322","1","3","0","5.5","184","0","1","5064321","-50","0"
"600","610064005","1.25","10064","","1","40","5","5064323","1","0","0","1.5","184","0","2","0","-50","0"
"0","610064006","1.25","10064","","1","0","5","0","1","0","0","1.5","184","0","3","0","-50","0"
"600","610065004","1.5","10065","","2","0","5","5038322","1","3","0","5.5","148","0","1","5038321","-20","610065401"
"0","610065005","2","10065","310700_detail_idle","1","67","5","5038323","1","0","0","1.5","148","0","2","0","-20","0"
"0","610065006","1.8","10065","","1","0","5","0","1","0","0","1.5","148","0","3","0","-20","0"
"600","610066004","1","10066","","5","94","5","5066322","1","3","9000000","5.5","186","0","1","5066321","-50","610066401"
"600","610066005","1","10066","","2","0","5","5066323","1","0","0","1.5","186","0","2","0","-50","610066402"
"0","610066006","1","10066","","1","0","5","0","1","0","0","1.5","186","0","3","0","-50","0"
"600","610067004","1.5","10067","","2","0","5","5040322","1","3","0","5.5","151","0","1","5040321","-20","610067401"
"0","610067005","1.7","10067","","1","68","5","5040323","1","0","0","1.5","151","0","2","0","-35","0"
"0","610067006","1.7","10067","","1","0","5","0","1","0","0","1.5","151","0","3","0","-35","0"
"600","610068004","1.7","10068","","1","56","5","5068322","1","3","0","5.5","189","0","1","5068321","-47","0"
"600","610068005","1.5","10068","","2","0","5","5068323","1","0","0","1.5","189","0","2","0","-47","610068402"
"0","610068006","1.7","10068","","1","0","5","0","1","0","0","1.5","189","0","3","0","-47","0"
"0","610069004","1.7","10069","","5","72","5","5042322","1","0","2400000","5.5","154","0","1","5042321","-20","0"
"600","610069005","1.7","10069","311100_detail_idle","2","0","5","5042323","1","3","0","1.5","154","0","2","0","-20","610069402"
"0","610069006","1.7","10069","","1","0","5","0","1","0","0","1.5","154","0","3","0","-20","0"
"600","610070004","2","10070","","2","0","5","5070322","1","3","0","5.5","192","1","1","5070321","-50","610070401"
"600","610070005","2","10070","","2","0","5","5070323","1","0","0","1.5","192","1","2","0","-50","610070402"
"0","610070006","2","10070","","1","0","0","0","1","0","0","1.5","192","0","3","0","-50","0"
"600","610071004","1.8","10071","","1","72","5","5044322","1","3","0","1.5","157","0","1","5044321","-54","0"
"0","610071005","1.8","10071","","1","44","5","5044323","1","0","0","1.5","157","0","2","0","-54","0"
"0","610071006","1.8","10071","","1","0","5","0","1","0","0","1.5","157","0","3","0","-54","0"
"600","610072004","1.3","10072","","3","0","5","5072322","1","3","30","5.5","195","0","1","5072321","-120","610072401"
"600","610072005","1","10072","","2","0","5","5072323","1","0","0","1.5","195","0","2","0","-80","610072402"
"0","610072006","1.3","10072","","1","0","5","0","1","0","0","1.5","195","0","3","0","-120","0"
"0","610073004","1.7","10073","","1","60","5","5046322","1","0","0","5.5","160","0","1","5046321","-35","0"
"600","610073005","1.7","10073","","2","0","5","5046323","1","3","0","1.5","160","0","2","0","-15","610073402"
"0","610073006","1.7","10073","","1","0","5","0","1","0","0","1.5","160","0","3","0","-35","0"
"600","610074004","1.18","10074","","2","0","5","5074322","1","3","0","5.5","198","0","1","5074321","-30","610074401"
"600","610074005","1.55","10074","","3","0","5","5074323","1","0","40","1.5","198","0","2","0","-30","610074402"
"0","610074006","1.55","10074","","1","0","5","0","1","0","0","1.5","198","0","3","0","-45","0"
"0","610075004","1.25","10075","","1","71","5","5048322","1","0","0","5.5","163","0","1","5048321","-35","0"
"600","610075005","1.25","10075","","2","0","5","5048323","1","3","0","1.5","163","0","2","0","-35","610075402"
"0","610075006","1.25","10075","","1","0","5","0","1","0","0","1.5","163","0","3","0","-35","0"
"600","610076004","2.2","10076","","2","0","5","5076322","1","3","0","5.5","200","0","1","5076321","-40","610076401"
"0","610076005","2.4","10076","","1","97","5","5076323","1","0","0","1.5","200","0","2","0","-40","610076402"
"0","610076006","2.4","10076","","1","0","5","0","1","0","0","1.5","200","0","3","0","-55","0"
"0","610077004","1.25","10077","","3","0","5","5050322","1","0","35","5.5","166","0","1","5050321","-35","610077401"
"0","610077005","1.25","10077","","1","49","5","5050323","1","0","0","1.5","166","0","2","0","-35","0"
"0","610077006","1.25","10077","","1","0","5","0","1","0","0","1.5","166","0","3","0","-35","0"
"0","610078004","1.55","10078","","1","79","5","5078322","1","0","0","1.5","203","0","1","5078321","-45","0"
"0","610078005","1.55","10078","","4","0","5","5078323","1","0","490","1.5","203","0","2","0","-45","0"
"0","610078006","1.55","10078","","1","0","5","0","1","0","0","1.5","203","0","3","0","-45","0"
"0","610079004","1.7","10079","","1","77","5","5052322","1","0","0","5.5","169","0","1","5052321","-75","0"
"0","610079005","1.7","10079","","1","47","5","5052323","1","0","0","1.5","169","0","2","0","-75","0"
"0","610079006","1.7","10079","","1","0","5","0","1","0","0","1.5","169","0","3","0","-75","0"
"600","610080004","1.4","10080","","2","0","5","5080322","1","3","0","5.5","206","0","1","5080321","-70","610080401"
"0","610080005","1.5","10080","","1","67","5","5080323","1","0","0","1.5","206","0","2","0","-70","610080402"
"0","610080006","1.5","10080","","1","0","5","0","1","0","0","1.5","206","0","3","0","-70","0"
"0","610081004","1.7","10081","","1","48","5","5054322","1","0","0","5.5","172","0","1","5054321","-75","0"
"600","610081005","1.3","10081","","2","0","5","5054323","1","0","0","1.5","172","0","2","0","-40","610081402"
"0","610081006","1.7","10081","","1","0","5","0","1","0","0","1.5","172","0","3","0","-75","0"
"600","610082004","2","10082","","3","0","5","5082322","1","3","20","5.5","209","0","1","5082321","-20","610082401"
"0","610082005","2","10082","","1","49","5","5082323","1","0","0","1.5","209","0","2","0","-20","0"
"0","610082006","2","10082","","1","0","5","0","1","0","0","1.5","209","0","3","0","-20","0"
"600","610083004","2","10083","","1","77","5","5056322","1","3","0","5.5","172","0","1","5056321","-20","0"
"0","610083005","2","10083","","1","45","5","5056323","1","0","0","1.5","172","0","2","0","-20","0"
"0","610083006","2","10083","","1","0","5","0","1","0","0","1.5","172","0","3","0","-20","0"
"600","610084004","1.35","10084","","2","0","5","5084322","1","3","0","5.5","212","0","1","5084321","5","610084401"
"600","610084005","1.35","10084","","3","0","5","5084323","1","0","10","1.5","212","0","2","0","5","0"
"0","610084006","1.35","10084","","1","0","5","0","1","0","0","1.5","212","0","3","0","5","0"
"600","610085004","0.95","10085","","2","0","5","5085322","1","3","0","5.5","212","0","1","5085321","-20","610085401"
"600","610085005","1.2","10085","","1","75","5","5085323","1","0","0","1.5","212","0","2","0","-20","0"
"0","610085006","1.2","10085","","1","0","5","0","1","0","0","1.5","212","0","3","0","-20","0"
"600","610086004","1.75","10086","","3","0","5","5058322","1","3","20","5.5","172","0","1","5058321","5","610086401"
"600","610086005","1.75","10086","","1","70","5","5058323","1","0","0","1.5","172","0","2","0","5","0"
"0","610086006","1.75","10086","","1","0","5","0","1","0","0","1.5","172","0","3","0","5","0"
"600","610087004","1.55","10087","","1","71","5","5059322","1","3","0","5.5","172","0","1","5059321","-20","0"
"600","610087005","1.15","10087","","2","0","5","5059323","1","0","0","1.5","172","0","2","0","0","610087402"
"0","610087006","1.55","10087","","1","0","5","0","1","0","0","1.5","172","0","3","0","-20","0"
"600","610088004","1.4","10088","","3","0","5","5088322","1","3","15","5.5","215","0","1","5088321","-70","610088401"
"0","610088005","1.5","10088","","1","75","5","5088323","1","0","0","1.5","215","0","2","0","-70","610088402"
"0","610088006","1.5","10088","","1","0","5","0","1","0","0","1.5","215","0","3","0","-70","0"
"600","610089004","0.83","10089","","2","0","5","5061322","1","3","0","5.5","172","0","1","5061321","-47","610089401"
"600","610089005","0.83","10089","","1","60","5","5061323","1","0","0","1.5","172","0","2","0","-47","0"
"0","610089006","0.83","10089","","1","0","5","0","1","0","0","1.5","172","0","3","0","-47","0"
"600","610090004","1.18","10090","","1","78","5","5090322","1","3","0","5.5","218","0","1","5090321","-45","0"
"0","610090005","1.18","10090","","4","0","5","5090323","1","0","550","1.5","218","0","2","0","-45","0"
"0","610090006","1.18","10090","","1","0","5","0","1","0","0","1.5","218","0","3","0","-45","0"
"600","610091004","1.25","10091","","1","76","5","5064322","1","3","0","5.5","172","0","1","5064321","-50","0"
"600","610091005","1.25","10091","","1","50","5","5064323","1","0","0","1.5","172","0","2","0","-50","0"
"0","610091006","1.25","10091","","1","0","5","0","1","0","0","1.5","172","0","3","0","-50","0"
"600","610092004","1.4","10092","","1","60","5","5092322","1","3","0","5.5","220","0","1","5092321","-50","0"
"600","610092005","1.15","10092","","2","0","5","5092323","1","0","0","1.5","220","0","2","0","-20","610092402"
"0","610092006","1.4","10092","","1","0","5","0","1","0","0","1.5","220","0","3","0","-50","0"
"600","610093004","1","10093","","5","75","5","5066322","1","3","2500000","5.5","172","0","1","5066321","-50","610093401"
"600","610093005","1","10093","","2","0","5","5066323","1","0","0","1.5","172","0","2","0","-50","610093402"
"0","610093006","1","10093","","1","0","5","0","1","0","0","1.5","172","0","3","0","-50","0"
"600","610094004","2.2","10094","","3","0","5","5094322","1","3","10","5.5","223","0","1","5094321","-50","610094401"
"0","610094005","2.2","10094","","1","84","5","5094323","1","0","0","1.5","223","0","2","0","-50","0"
"0","610094006","2.2","10094","","1","0","5","0","1","0","0","1.5","223","0","3","0","-50","0"
"600","610095004","1.7","10095","","1","66","5","5068322","1","3","0","5.5","172","0","1","5068321","-47","0"
"600","610095005","1.5","10095","","2","0","5","5068323","1","0","0","1.5","172","0","2","0","-47","610095402"
"0","610095006","1.7","10095","","1","0","5","0","1","0","0","1.5","172","0","3","0","-47","0"
"600","610096004","1.3","10096","","1","76","5","5096322","1","3","0","5.5","226","0","1","5096321","-120","0"
"600","610096005","1","10096","","2","0","5","5096323","1","0","0","1.5","226","0","2","0","-80","610096402"
"0","610096006","1.3","10096","","1","0","5","0","1","0","0","1.5","226","0","3","0","-120","0"
"600","610097004","2","10097","","2","0","5","5070322","1","3","0","5.5","172","1","1","5070321","-50","610097401"
"600","610097005","2","10097","","2","0","5","5070323","1","0","0","1.5","172","1","2","0","-50","610097402"
"0","610097006","2","10097","","1","0","0","0","1","0","0","1.5","172","0","3","0","-50","0"
"600","610098004","1.3","10098","","2","0","5","5098322","1","3","0","5.5","229","0","1","5098321","-120","610098401"
"600","610098005","1.1","10098","","2","0","5","5098323","1","0","0","1.5","229","0","2","0","-80","610098402"
"0","610098006","1.3","10098","","1","0","5","0","1","0","0","1.5","229","0","3","0","-85","0"
"600","610099004","1.3","10099","","3","0","5","5072322","1","3","25","5.5","172","0","1","5072321","-100","610099401"
"600","610099005","1","10099","","2","0","5","5072323","1","0","0","1.5","172","0","2","0","-80","610099402"
"0","610099006","1.3","10099","","1","0","5","0","1","0","0","1.5","172","0","3","0","-120","0"
"600","610100004","1.1","10100","","2","0","5","5100322","1","3","0","5.5","232","0","1","5100321","-50","610100401"
"600","610100005","1.5","10100","","1","70","5","5100323","1","0","0","1.5","232","0","2","0","-70","0"
"0","610100006","1.5","10100","","1","0","5","0","1","0","0","1.5","232","0","3","0","-70","610100110"
"600","610101004","1.18","10101","","2","0","5","5074322","1","3","0","5.5","175","0","1","5074321","-30","610101401"
"600","610101005","1.55","10101","","3","0","5","5074323","1","0","25","1.5","175","0","2","0","-30","610101402"
"0","610101006","1.55","10101","","1","0","5","0","1","0","0","1.5","175","0","3","0","-45","0"
"600","610102004","1.25","10102","","1","32","5","5102322","1","3","0","5.5","235","0","1","5102321","-85","0"
"600","610102005","1.1","10102","","2","0","5","5102323","1","0","0","1.5","235","0","2","0","-80","610102402"
"0","610102006","1.25","10102","","1","0","5","0","1","0","0","1.5","235","0","3","0","-85","0"
"600","610103004","2.2","10103","","2","0","5","5076322","1","3","0","5.5","178","0","1","5076321","-40","610103401"
"0","610103005","2.4","10103","","1","97","5","5076323","1","0","0","1.5","178","0","2","0","-40","610103402"
"0","610103006","2.4","10103","","1","0","5","0","1","0","0","1.5","178","0","3","0","-55","0"
