4334841b7ecbf41374f870a526cb8c393c88f2c2704ad824a691e0ae7f67946b,c39f5b7db52980e2617efed75f7710e73a848ef374ce08d92de7d29985762206,836206b21bf76a63f5b25de424b5745385423a3bc4f10ab7503224226676791a,8c3f862867bb794f60c2ec1c8875dda68f037c85cd7734a436f68428816a1557,04c612161234482587567941de9c75f57cf421e57e603f06eba105031c8a09e8,9ab41e7d673f7528638be4b2291c471ceb9c6da402d107d06871b196eee4c606,421cba497868a5ecc98f118649774bd75cab69ebfd0f15b59d2cf3a50a648445,5159f6265bfecbbb3a6abd9f877aebff6af864ba3e05d64b5d36caeef890fe94,8b74c159ad6711be516c6ef388acb68d51953a3a6ca8761a7709cd313ef74149,c56525fd0a625f52ebd547e3f9d94bcf2bc4ddd5beb84b75da2dfa96eb9d247a,f7b8e828a244a2dbd5ba3aac86973899cb67c3a54c12c825d9dc5ac51b98def4
"5152061","0","3","1","61037","0","gutsB_in_joy","","gutsB_talk_joy","102311","0.2"
"5152061","","3","","61038","1","wish_talk","","","102111","0.2"
"5152061","0","3","1","61039","0","hello_2","","idle_normal_joy","131911","0.2"
"5152061","","3","","61040","1","sad_talk_joy","","","107711","0.2"
"5152061","0","3","1","61041","0","handsup_in","","handsup_loop","122811","0.2"
"5152061","","3","","61042","1","leanforward_joy","","","122911","0.2"
"5152061","","3","","61043","1","talk_normal","","","122711","0.2"
"5152061","","21","","61044","0","vo_rag_6002","","0","vo_rag",""
"5152061","","2","0","61045","142","-110","","0","3",""
"5152061","","3","","61046","0","1002_in","","","3","0"
"5152061","","93","","61047","","1","","","1.9",""
"5152061","","3","","61048","0","1002_mid","","","3","0"
"5152061","","92","","61049","","","","","",""
"5152061","","3","","61050","0","1002_out","","","3","0"
"5152061","","3","","61051","1","gutsB_idle","","","102311","0.2"
"5152061","","3","","61052","1","wish_idle","","","102111","0.2"
"5152061","","3","","61053","1","idle_normal","","","131911","0.2"
"5152061","","3","","61054","1","sad_idle_normal","","","107711","0.2"
"5152061","","3","","61055","1","cool_idle","","","122811","0.2"
"5152061","","3","","61056","1","idle_normal_joy1R","","","122911","0.2"
"5152061","","3","","61057","1","wish_idle","","","122711","0.2"
"5152061","0","3","1","61058","0","gutsB_in","","gutsB_talk","110311","0.2"
"5152061","","21","","61059","0","vo_rag_6003","","0","vo_rag",""
"5152061","15","11","1","61060","7","大朋友也很有精神，非常好！\n馬上開始做體操吧！","0","1","110311","0"
"5152061","","91","","61061","0","","","0","0",""
"5152061","","25","","61062","","bgm_MC175B","","","bgm_MC175B",""
"5152061","","32","","61063","","1","","","2",""
"5152061","0","3","1","61064","0","kids_gungun_in","","kids_gungun_loop","110311","0.2"
"5152061","","21","","61065","0","vo_rag_6004","","0","vo_rag",""
"5152061","0","11","0","61066","7","首先把雙手朝向天空\n用力伸出去──！","1.7","1","110311","0"
"5152061","","93","","61067","","0","","","0.1",""
"5152061","0","3","1","61068","0","kids_gungun_in","","kids_gungun_loop","131911","0.2"
"5152061","0","3","1","61069","0","kids_gungun_in","","kids_gungun_loop","102311","0.2"
"5152061","0","3","1","61070","0","kids_gungun_in","","kids_gungun_loop","102111","0.2"
"5152061","0","3","1","61071","0","kids_gungun_in","","kids_gungun_loop","107711","0.2"
"5152061","0","3","1","61072","0","kids_gungun_in","","kids_gungun_loop","122811","0.2"
"5152061","0","3","1","61073","0","kids_gungun_in","","kids_gungun_loop","122911","0.2"
"5152061","0","3","1","61074","0","kids_gungun_in","","kids_gungun_loop","122711","0.2"
"5152061","","93","","61075","","0","","","5.2",""
"5152061","","91","","61076","0","","","0","61066",""
"5152061","","21","","61077","0","vo_rag_6005","","0","vo_rag",""
"5152061","60","11","0","61078","8","用力、用力！\n啊哈哈，盡情活動身體真開心呢！","2.3","1","102311","13"
"5152061","","93","","61079","","0","","","7.8",""
"5152061","","91","","61080","0","","","0","61078",""
"5152061","","3","","61081","1","kids_furifuri","","","110311","0.3"
"5152061","","21","","61082","0","vo_rag_6006","","0","vo_rag",""
"5152061","17","11","0","61083","7","接著是讓腰部左右擺動！\n動作要可愛，而且要有節奏感喔！","1.7","1","110311","21"
"5152061","","93","","61084","","0","","","0.1",""
"5152061","","3","","61085","1","kids_furifuri","","","131911","0.3"
"5152061","","3","","61086","1","kids_furifuriB","","","102311","0.3"
"5152061","","3","","61087","1","kids_furifuri","","","102111","0.3"
"5152061","","3","","61088","1","kids_furifuriB","","","107711","0.3"
"5152061","","3","","61089","1","kids_furifuri","","","122811","0.3"
"5152061","","3","","61090","1","kids_furifuriB","","","122911","0.3"
"5152061","","3","","61091","1","kids_furifuri","","","122711","0.3"
"5152061","","93","","61092","","0","","","7.3",""
"5152061","","91","","61093","0","","","0","61083",""
"5152061","","21","","61094","0","vo_rag_6007","","0","vo_rag",""
"5152061","60","11","0","61095","8","左右左右～感覺越來越有趣了呢♪","0.5","1","102111","0"
"5152061","","93","","61096","","0","","","5.2",""
"5152061","","91","","61097","0","","","0","61095",""
"5152061","","3","","61098","1","joy_idle","","","131911","0.2"
"5152061","","3","","61099","1","joy_idle","","","102311","0.2"
"5152061","","3","","61100","1","joy_idle","","","102111","0.2"
"5152061","","3","","61101","1","joy_idle","","","107711","0.2"
"5152061","","3","","61102","1","joy_idle","","","122811","0.2"
"5152061","","3","","61103","1","joy_idle","","","122911","0.2"
"5152061","","3","","61104","1","joy_idle","","","122711","0.2"
"5152061","0","3","0","61105","0","kids_jump_in_saren","","kids_jump_sideHair_out","110311","0.2"
"5152061","","21","","61106","0","vo_rag_6008","","0","vo_rag",""
"5152061","0","11","0","61107","7","最後大家一起大大地……跳躍──！","1","1","110311","0"
"5152061","","93","","61108","","0","","","0.1",""
"5152061","0","3","1","61109","0","kids_jump_in","","kids_jump_mid","131911","0.2"
"5152061","0","3","1","61110","0","kids_jump_in","","kids_jump_mid","102311","0.2"
"5152061","0","3","1","61111","0","kids_jump_in","","kids_jump_mid","102111","0.2"
"5152061","0","3","1","61112","0","kids_jump_in","","kids_jump_mid","107711","0.2"
"5152061","0","3","1","61113","0","kids_jump_in","","kids_jump_mid","122811","0.2"
"5152061","0","3","1","61114","0","kids_jump_in","","kids_jump_mid","122911","0.2"
"5152061","0","3","1","61115","0","kids_jump_in","","kids_jump_mid","122711","0.2"
"5152061","","93","","61116","","0","","","4.1",""
"5152061","","91","","61117","0","","","0","61107",""
"5152061","","37","","61118","","finish","","","2",""
"5152061","","23","","61119","0","se_10058300_kids_finish","","","se_10058300",""
"5152061","","3","","61120","0","kids_jump_out","","","131911","0"
"5152061","","3","","61121","0","kids_jump_out","","","102311","0"
"5152061","","3","","61122","0","kids_jump_out","","","102111","0"
"5152061","","3","","61123","0","kids_jump_sideHair_out","","","107711","0"
"5152061","","3","","61124","0","kids_jump_out","","","122811","0"
"5152061","","3","","61125","0","kids_jump_out","","","122911","0"
"5152061","","3","","61126","0","kids_jump_sideHair_out","","","122711","0"
"5152061","","21","","61127","0","vo_rag_6009","","0","vo_rag",""
"5152061","","3","","61128","0","1009_in","","","2","0"
"5152061","","93","","61129","","1","","","0.4",""
"5152061","","3","","61130","0","1009_mid","","","2","0"
"5152061","","92","","61131","","","","","",""
"5152061","","3","","61132","0","1009_out","","","2","0"
"5152061","","93","","61133","","0","","","0.2",""
"5152061","0.2","3","1","61134","0","kids_jump_end","","idle_normal","131911","0"
"5152061","0.2","3","1","61135","0","kids_jump_end","","joy_idle_normal","102311","0"
"5152061","0.2","3","1","61136","0","kids_jump_end","","wish_idle","102111","0"
"5152061","0.2","3","1","61137","0","kids_jump_sideHair_end","","idle_normal","107711","0"
"5152061","0.2","3","1","61138","0","kids_jump_end","","doya_idle","122811","0"
"5152061","0.2","3","1","61139","0","kids_jump_end","","idle_normal","122911","0"
"5152061","0.2","3","1","61140","0","kids_jump_sideHair_end","","idle_normal","122711","0"
"5152061","1","27","0","61141","0.5","bgm_MC173B","","0.5","bgm_MC173B","0"
"5152061","0.2","3","1","61142","0","kids_jump_sideHair_end","","talk_normal","110311","0"
"5152061","","21","","61143","0","vo_rag_6010","","0","vo_rag",""
"5152061","0","11","1","61144","6","好的，辛苦了。\n大家玩得開心嗎？","0","1","110311","0"
"5152061","","91","","61145","0","","","0","0",""
"5152061","","3","","61146","1","idle_normal","","","110311","0.2"
"5152061","0","3","1","61147","0","gutsB_in","","gutsB_talk","131911","0.2"
"5152061","0","3","1","61148","0","surprise3_in_joy2","","surprise3_loop_joy2","102311","0.2"
"5152061","","3","","61149","1","memory_talk","","","102111","0.2"
"5152061","","3","","61150","1","wish_talk_joy_shy","","","107711","0.2"
"5152061","0","3","1","61151","0","eieio_in","","eieio_loop","122811","0.2"
"5152061","","3","","61152","1","anger_talk_joy","","","122911","0.2"
"5152061","","3","","61153","1","sad_talk_dere2","","","122711","0.2"
"5152061","","21","","61154","0","vo_rag_6011","","0","vo_rag",""
"5152061","60","11","1","61155","7","嗯，非常開心！\n是很～新鮮的\n廣播體操呢！","0","1","131911","0"
"5152061","","91","","61156","0","","","0","0",""
"5152061","","3","","61157","1","gutsB_idle","","","131911","0.2"
"5152061","","3","","61158","1","memory_talk","","","102111","0.2"
"5152061","","21","","61159","0","vo_rag_6012","","0","vo_rag",""
"5152061","56","11","1","61160","8","既可愛又讓人充滿活力♪\n咲戀媽媽的體操好厲害♪","0","1","102111","0"
"5152061","","91","","61161","0","","","0","0",""
"5152061","","3","","61162","1","memory_talk","","","102111","0.2"
"5152061","","23","","61163","0","se_10058300_emotion_laugh","","","se_10058300",""
"5152061","","32","","61164","","1","","","11",""
"5152061","","3","","61165","1","sad_talk_normal","","","110311","0.2"
"5152061","","21","","61166","0","vo_rag_6013","","0","vo_rag",""
"5152061","0","11","1","61167","7","啊哈哈，\n看大家這麼開心，\n感覺不壞呢。","0","1","110311","0"
"5152061","","91","","61168","0","","","0","0",""
"5152061","","32","","61169","","0","","","11",""
"5152061","","22","","61170","","0","","","0",""
"5152061","","93","","61171","","0","","","0.1",""
"5152061","","3","","61172","1","wish_talk_joy_shy","","","110311","0.2"
"5152061","0","3","1","61173","0","smile2_joy","","sad_idle_joy","131911","0.2"
"5152061","","3","","61174","1","joy_idle","","","102311","0.2"
"5152061","","3","","61175","1","memory_idle","","","102111","0.2"
"5152061","","3","","61176","1","wish_idle_dere","","","107711","0.2"
"5152061","","3","","61177","1","cool_talk_dere2","","","122811","0.2"
"5152061","","3","","61178","1","anger_idle_normal2","","","122911","0.2"
"5152061","","3","","61179","1","sad_idle_dere","","","122711","0.2"
"5152061","","23","","61180","0","se_10058300_emotion_kids","","","se_10058300",""
"5152061","0","12","0","61181","2","9","0","0","110311","0"
"5152061","0","12","0","61182","2","7","0","0","131911","0"
"5152061","0","12","0","61183","2","10","0","0","102311","0"
"5152061","0","12","0","61184","2","6","0","0","102111","0"
"5152061","","93","","61185","","0","","","2.5",""
"5152061","","101","","61186","","","","","61187",""
"5152061","","25","","61187","","bgm_MC173B","","","bgm_MC173B",""
"5152061","","22","","61188","","0","","","0",""
"5152062","1","1","-280","62001","110","107111","doya_idle","382","1","1.55"
"5152062","0","1","-210","62002","105","107611","idle_normal","145","1","1.5"
"5152062","0","1","-296","62003","107","131911","joy_idle_normal","-22","1","1.57"
"5152062","0","1","-311","62004","109","107511","wish_idle_joy","-217","1","1.57"
"5152062","0","1","-255","62005","108","107811","cool_idle","-440","1","1.53"
"5152062","0","1","-136","62006","103","131411","idle_normal","34","1","1.45"
"5152062","0","1","-146","62007","104","131311","riri_idle","-163","1","1.45"
"5152062","0","1","-166","62008","105","131511","sad_idle_surprise1","-350","1","1.45"
"5152062","1","5","-235","62009","106","5","empty","-13","5","1.5"
"5152062","0","5","-210","62010","110","11","empty","145","1","1.5"
"5152062","0","5","-296","62011","110","12","empty","-22","1","1.57"
"5152062","0","5","-311","62012","110","13","empty","-217","1","1.57"
"5152062","0","5","-255","62013","110","14","empty","-440","1","1.53"
"5152062","0","5","-136","62014","107","15","empty","34","1","1.45"
"5152062","0","5","-146","62015","107","16","empty","-163","1","1.45"
"5152062","0","5","-166","62016","107","17","empty","-350","1","1.45"
"5152062","","13","","62017","","210","","","107111",""
"5152062","","13","","62018","","207","","","131911",""
"5152062","","13","","62019","","209","","","107511",""
"5152062","","13","","62020","","205","","","107611",""
"5152062","","13","","62021","","208","","","107811",""
"5152062","","13","","62022","","203","","","131411",""
"5152062","","13","","62023","","204","","","131311",""
"5152062","","13","","62024","","205","","","131511",""
"5152062","0","5","-235","62025","108","1","empty","-13","1","1.57"
"5152062","0","5","11","62026","210","2","empty","382","2","1"
"5152062","","31","1","62027","0","1","","0","1","1"
"5152062","","31","1","62028","0","2","","0","2","0"
"5152062","","31","1","62029","0","12","","0","12","0"
"5152062","","31","1","62030","0","3","","0","3","1"
"5152062","","91","","62031","","","","","0",""
"5152062","","37","","62032","","telop_2","","","3",""
"5152062","","102","","62033","0","0","","","0",""
"5152062","","93","","62034","","0","","","1",""
"5152062","","3","","62035","1","doya_talk","","","107111","0.2"
"5152062","","21","","62036","0","vo_rag_2001","","0","vo_rag",""
"5152062","35","11","1","62037","9","一大清早的，真虧妳們能聚集在此。","0","1","107111","0"
"5152062","","91","","62038","0","","","0","0",""
"5152062","0","3","1","62039","0","cool_in_joy","","cool_talk_joy","107111","0.2"
"5152062","","21","","62040","0","vo_rag_2002","","0","vo_rag",""
"5152062","35","11","1","62041","6","就來將我珍藏的體操\n傳授給妳們吧♪","0","1","107111","0"
"5152062","","91","","62042","0","","","0","0",""
"5152062","","3","","62043","1","cool_idle","","","107111","0.2"
"5152062","","3","","62044","1","gutsB_talk_anger","","","131311","0.2"
"5152062","","21","","62045","0","vo_rag_2003","","0","vo_rag",""
"5152062","0","11","1","62046","10","無論是何等激烈的體操……\n我都會努力跳完的……！","0","1","131311","0"
"5152062","","91","","62047","0","","","0","0",""
"5152062","","3","","62048","1","riri_idle","","","131311","0.2"
"5152062","","26","","62049","","","","","1",""
"5152062","","3","","62050","1","joy_talk_normal","","","107111","0.2"
"5152062","","3","","62051","1","idle_normal","","","131911","0.2"
"5152062","","3","","62052","1","idle_normal","","","107511","0.2"
"5152062","","3","","62053","1","idle_normal","","","107611","0.2"
"5152062","","3","","62054","1","idle_normal","","","107811","0.2"
"5152062","","3","","62055","1","idle_normal","","","131411","0.2"
"5152062","","3","","62056","1","idle_normal","","","131311","0.2"
"5152062","","3","","62057","1","idle_normal","","","131511","0.2"
"5152062","","21","","62058","0","vo_rag_2004","","0","vo_rag",""
"5152062","0","11","0","62059","8","那就開始囉。\n來，一二一二。\n手再高一點！","2","1","107111","0"
"5152062","","93","","62060","0","0","","0","1.1",""
"5152062","","25","","62061","","bgm_MC175A","","","bgm_MC175A",""
"5152062","","32","","62062","","1","","","2",""
"5152062","0","3","1","62063","0","clapping_in","","clapping_loop","107111","0.2"
"5152062","","3","","62064","0","idol_before_dance","","","131911","0.2"
"5152062","","3","","62065","0","idol_before_dance","","","107511","0.2"
"5152062","","3","","62066","0","idol_before_dance","","","107611","0.2"
"5152062","","3","","62067","0","idol_before_dance","","","107811","0.2"
"5152062","","3","","62068","0","idol_before_dance","","","131411","0.2"
"5152062","","3","","62069","0","idol_before_dance","","","131311","0.2"
"5152062","","3","","62070","0","idol_before_dance","","","131511","0.2"
"5152062","","91","","62071","","","","","0",""
"5152062","","32","","62072","","1","","","12",""
"5152062","","3","","62073","1","idol_danceF","","","131911","0.2"
"5152062","","3","","62074","1","idol_danceF","","","107511","0.2"
"5152062","","3","","62075","1","idol_danceF","","","107611","0.2"
"5152062","","3","","62076","1","idol_danceF","","","107811","0.2"
"5152062","0","3","1","62077","0","idol_danceB_in","","idol_danceB_loop","131411","0.2"
"5152062","0","3","1","62078","0","idol_danceB_in","","idol_danceB_loop","131311","0.2"
"5152062","0","3","1","62079","0","idol_danceB_in","","idol_danceB_loop","131511","0.2"
"5152062","","3","","62080","1","idol_danceF","","","12","0.2"
"5152062","","3","","62081","1","idol_danceF","","","13","0.2"
"5152062","","3","","62082","1","idol_danceF","","","11","0.2"
"5152062","","3","","62083","1","idol_danceF","","","14","0.2"
"5152062","","3","","62084","1","idol_danceB_loop","","","15","0.2"
"5152062","","3","","62085","1","idol_danceB_loop","","","16","0.2"
"5152062","","3","","62086","1","idol_danceB_loop","","","17","0.2"
"5152062","","93","","62087","0","0","","0","2.8",""
"5152062","","93","","62088","0","0","","0","0.1",""
"5152062","0","3","1","62089","0","pointing_in_anger","","pointing_loop_anger","107111","0.2"
"5152062","","93","","62090","0","0","","0","0.5",""
"5152062","","21","","62091","0","vo_rag_2005","","0","vo_rag",""
"5152062","","3","","62092","0","0204_in","","","2","0"
"5152062","","93","","62093","","0","","","2.5",""
"5152062","","3","","62094","0","0204_out","","","2","0"
"5152062","","93","","62095","","0","","","0.2",""
"5152062","","3","","62096","1","angry_loop","","","107111","0.2"
"5152062","","21","","62097","0","vo_rag_2006","","0","vo_rag",""
"5152062","","3","","62098","0","0205_in","","","2","0"
"5152062","","93","","62099","","0","","","2.2",""
"5152062","","3","","62100","0","0205_out","","","2","0"
"5152062","","93","","62101","","0","","","0.3",""
"5152062","0","3","1","62102","0","clapping_in_talk2","","clapping_loop_talk2","107111","0.2"
"5152062","","93","","62103","","0","","","2.1",""
"5152062","","37","","62104","","out","","","12",""
"5152062","0","3","1","62105","0","idol_poseF_in","","idol_poseF_loop","131911","0.1"
"5152062","0","3","1","62106","0","idol_poseF_in","","idol_poseF_loop","107511","0.1"
"5152062","0","3","1","62107","0","idol_poseF_in","","idol_poseF_loop","107611","0.1"
"5152062","0","3","1","62108","0","idol_poseF_in","","idol_poseF_loop","107811","0.1"
"5152062","0","3","1","62109","0","idol_poseB_in","","idol_poseB_loop","131411","0.1"
"5152062","0","3","1","62110","0","idol_poseB_in","","idol_poseB_loop","131311","0.1"
"5152062","0","3","1","62111","0","idol_poseB_in","","idol_poseB_loop","131511","0.1"
"5152062","","3","","62112","1","empty","","","12","0.2"
"5152062","","3","","62113","1","empty","","","13","0.2"
"5152062","","3","","62114","1","empty","","","11","0.2"
"5152062","","3","","62115","1","empty","","","14","0.2"
"5152062","","3","","62116","1","empty","","","15","0.2"
"5152062","","3","","62117","1","empty","","","16","0.2"
"5152062","","3","","62118","1","empty","","","17","0.2"
"5152062","","2","11","62119","-206","93","","0.7","107611",""
"5152062","","2","11","62120","-235","-13","","0.7","131911",""
"5152062","","2","11","62121","-248","-152","","0.7","107511",""
"5152062","","2","11","62122","-243","-277","","0.7","107811",""
"5152062","","2","11","62123","-151","8","","0.7","131411",""
"5152062","","2","11","62124","-154","-102","","0.7","131311",""
"5152062","","2","11","62125","-167","-222","","0.7","131511",""
"5152062","","93","","62126","","0","","","1.6",""
"5152062","","37","","62127","","finish","","","2",""
"5152062","","23","","62128","0","se_10058300_idle_finish","","","se_10058300",""
"5152062","1","27","0","62129","0.5","bgm_MC173B","","0.5","bgm_MC173B","0"
"5152062","","93","","62130","","0","","","0",""
"5152062","","3","","62131","0","clapping_end","","","107111","0.1"
"5152062","","93","","62132","","0","","","2",""
"5152062","0","3","1","62133","0","armcrossed_in","","armcrossed_talk","107111","0.2"
"5152062","","21","","62134","0","vo_rag_2007","","0","vo_rag",""
"5152062","35","11","1","62135","7","就樣就結束了！哼……漂亮☆\n偶像之路雖然艱辛，\n但是妳們想必能夠做到的吧。","0","1","107111","0"
"5152062","","91","","62136","0","","","0","0",""
"5152062","","3","","62137","1","armcrossed_idle","","","107111","0.2"
"5152062","0","3","1","62138","0","pack_in","","pack_talk","5","0"
"5152062","","23","","62139","0","se_10058300_pack_appear","","","se_10058300",""
"5152062","0","3","1","62140","0","idol_poseF_end_emilia_in","","idol_poseF_end_emilia_loop","131911","0.2"
"5152062","","93","","62141","","0","","","1",""
"5152062","","21","","62142","0","vo_rag_2008","","0","vo_rag",""
"5152062","24","11","1","62143","7","我說，莉雅，\n這個算是廣播體操嗎？","0","1","5","5"
"5152062","","91","","62144","0","","","0","0",""
"5152062","","22","","62145","","0","","","0",""
"5152062","","3","","62146","1","idol_poseF_end_emilia_loop_nervous","","","131911","0.2"
"5152062","0","3","1","62147","0","idol_poseF_end_emilia_nervous_in","","idol_poseF_end_emilia_loop","1","0"
"5152062","","3","","62148","1","pack_idle","","","5","0.2"
"5152062","","3","","62149","1","chris_laugh","","","107111","0.2"
"5152062","","23","","62150","0","se_10058300_emotion_idol","","","se_10058300",""
"5152062","5","12","0","62151","2","5","0","0","5","5"
"5152062","0","12","0","62152","2","10","0","0","107111","0"
"5152062","","93","","62153","","0","","","2.5",""
"5152062","","101","","62154","","","","","62155",""
"5152062","","25","","62155","","bgm_MC173B","","","bgm_MC173B",""
"5152062","","22","","62156","","0","","","0",""
"5152063","1","1","-215","63001","109","131711","ames_sit_idle","124","1","1.8"
"5152063","0","1","-215","63002","108","132011","echidna_sit_thinking_idle","-119","1","1.8"
"5152063","0","5","-215","63003","109","1","empty","-119","1","1.8"
"5152063","","13","","63004","","209","","","131711",""
"5152063","","13","","63005","","208","","","132011",""
"5152063","","31","1.16","63006","0","1","","0","1","1"
"5152063","","31","1","63007","0","10","","0","10","1"
"5152063","","31","1","63008","0","5","","0","5","0"
"5152063","","31","1","63009","0","3","","0","3","1"
"5152063","","91","","63010","","0","","","0",""
"5152063","","37","","63011","","telop_3","","","3",""
"5152063","","102","","63012","0","0","","","0",""
"5152063","","93","","63013","","0","","","1",""
"5152063","","3","","63014","1","echidna_sit_thinking_talk","","","132011","0.2"
"5152063","","21","","63015","0","vo_rag_5001","","0","vo_rag",""
"5152063","50","11","1","63016","7","在這個世界上，\n似乎有著只在「偶像」\n這種族間流傳的傳統體操呢。","0","1","132011","-20"
"5152063","","91","","63017","0","","","0","0",""
"5152063","","3","","63018","1","echidna_sit_talk","","","132011","0.2"
"5152063","","21","","63019","0","vo_rag_5002","","0","vo_rag",""
"5152063","50","11","1","63020","8","妳是富有知識的存在吧？\n能不能把那些動作\n也教給我呢？","0","1","132011","-20"
"5152063","","91","","63021","0","","","0","0",""
"5152063","","3","","63022","1","echidna_sit_idle","","","132011","0.2"
"5152063","0","3","1","63023","0","ames_yareyare_in","","ames_yareyare_talk","131711","0.2"
"5152063","","21","","63024","0","vo_rag_5003","","0","vo_rag",""
"5152063","50","11","1","63025","6","居然提出這麼麻煩的要求。","0","1","131711","20"
"5152063","","91","","63026","0","","","0","0",""
"5152063","","3","","63027","1","ames_sit_talk","","","131711","0.2"
"5152063","","21","","63028","0","vo_rag_5004","","0","vo_rag",""
"5152063","50","11","1","63029","7","雖然其中好像有很多誤解，\n不過就算了。","0","1","131711","20"
"5152063","","91","","63030","0","","","0","0",""
"5152063","","21","","63031","0","vo_rag_5005","","0","vo_rag",""
"5152063","50","11","1","63032","7","那麼，\n妳試著跟我做一樣的動作。","0","1","131711","20"
"5152063","","91","","63033","0","","","0","0",""
"5152063","0","3","1","63034","0","ames_sit_out","","idle_normal","131711","0.2"
"5152063","","93","","63035","","0","","","0.1",""
"5152063","0","3","1","63036","0","echidna_sit_out","","idle_normal","132011","0.2"
"5152063","","37","","63037","","out","","","10",""
"5152063","","93","","63038","","0","","","1",""
"5152063","","91","","63039","0","","","0","0",""
"5152063","","25","","63040","","bgm_MC175A","","","bgm_MC175A",""
"5152063","","32","","63041","","1","","","5",""
"5152063","","3","","63042","1","isekai_dance","","","131711","0.2"
"5152063","","93","","63043","","0","","","0.1",""
"5152063","","3","","63044","1","isekai_dance","","","132011","0.2"
"5152063","","21","","63045","0","vo_rag_5006","","0","vo_rag",""
"5152063","0","11","0","63046","7","來，一二一二、\n踏步踏步……","1.7","1","131711","0"
"5152063","","93","","63047","","0","","","7",""
"5152063","","91","","63048","0","","","0","0",""
"5152063","","21","","63049","0","vo_rag_5007","","0","vo_rag",""
"5152063","0","11","1","63050","9","一、二……一、二……\n呼、呼……\n今天就先、到此為止、吧……","0","1","132011","0"
"5152063","","93","","63051","","0","","","3.4",""
"5152063","1","27","0","63052","0.5","bgm_MC173B","","0.5","bgm_MC173B","0"
"5152063","","37","","63053","","out","","","5",""
"5152063","0","3","1","63054","0","tired_in","","tired_talk","1","0"
"5152063","0","3","1","63055","0","echidna_tired_in","","echidna_tired_talk","132011","0"
"5152063","","23","","63056","0","se_10058300_isekai_breath","","","se_10058300",""
"5152063","","93","","63057","","0","","","7.6",""
"5152063","","91","","63058","0","","","0","63050",""
"5152063","","3","","63059","1","tired_idle","","","1","0.2"
"5152063","","3","","63060","1","echidna_tired_idle","","","132011","0.2"
"5152063","0","3","1","63061","0","shock_in","","shock_talk","131711","0"
"5152063","","21","","63062","0","vo_rag_5008","","0","vo_rag",""
"5152063","0","11","1","63063","7","騙人的吧！才只做了\n一點點而已耶！","0","1","131711","0"
"5152063","","91","","63064","0","","","0","0",""
"5152063","","3","1","63065","0","shock_to_surprise","","surprise_idle","131711","0.2"
"5152063","","3","","63066","1","empty","","","1","0.2"
