89ccf0587fce3d3d080d9faa35e2f75b9b65404d179660a1dc09eca45bf8d9c9,cc60ce86137952b2c256f1e61c84d42ec745e01c0d7fd14b7a0324907163d379,01d8c857253479f7fb960a210737d82b5ad4469453c86a80ca7709fb4f1656e2,2b0f7d33eac0cdce336b8e485f92d849327aaad7d72041d14c44f4e3ad7d71fd,c3a235e9890973d3bf77b141283b7342a08e808746fdb98150e9b5568cb83227,c2b8ba607272be6379c79f41033da4203f2cdcf287b28ec340084e2bb5da3943,7e24fded9f0652b4752d69d35be7a7063746a706c1d5f2b72c3d05f94580e17a,95bdae3619d82df673e8affa39a887ab7dc02cdff7f8ce35214e2f69e4bfb879,26a146d3647046eb4572ac5a31fe63577b7b277e897df26d479b31de6dc0848f,a039bee701c233f22cbd795fb24e5547d7e4ada2b6d0c67d118adafce3f9e7dd,bb6fcca408a38d48a5864e826691f2048c996703b963943da30582a9a25d68c3,95242717e9d270371138124c0711895bacdc684ed91c4244343fde748c92bf5a,9a32b97404a147d91973e4038cf6613171e77915450723d2a58cb3fcb7deb43e,3be58347714e89fdfbf4db69bb3cb2bb83d852b811ec83dff7fa108b717da223,1995e32325e611f64808f58fbab315db6b8a5365161cd05f95abd72df16dc5b6,139a914dfa406e752719479ff5649ad4ecf40431f60fca9c78e2a4b38db44695,990152961905a684ca07f8c0087defc426eb1cad7106ec96fc41e5fd795de3c5,d3cd5fb258323e72d1ab92b3e034e504723a1be52fc57eba418e489d07efd956,a8f5053afdbada45cf8cda917093128d48650e497893a85464bdba31a73920dd,22ba8ebbddd222ec3448c86d6c6052ea7c1f3ecacc30335f073dd731f0cec9e1,d561ed32cf7c6803a10ed5276f486e23b0446e3a244e43143cee177a4df26f40,c5092bb48ca489dd3b857d9ce46cb0fea01f50de1b6ad670095fd710e5412bde,e21f09021a18966aac55b6d3268825ea956113b3aa018e579e23884ad4c1ffbd,fd5296b752db02936410d8c117421e56f7687df15b3576ec6c428ea2b1fed296,628ecdc8978e72bd6adf9434417e48361015fe73f0834f574594a694ee5c7450,6b01e4e76e5fc18152711e83c2f093e3e106bc0a9b849a2f0db9daf3fb6a83b8,25325067bac4a11e229f358cef92b76659adafcdda6fccab821324b6f783c5bd,16c8cc7c2044b852b1677373de5fadae39913762443388cf8e36acee4f9ed4c1,2770ae1fb0c4af489e78bf20cf41c059978f3a191819f0266b8c6acfb17eadb2,6099b131818efc93a98c932a2acbe98edc79e54d7812355c53d34fab37461f34,80ee6f3821c0098150ece8dc2db40b682e6b7c5bd6df16d2962d5af3e48d3ea6,33e036c5cc6a6f3119a24b923b8bae9fcd269dc2dd323c5c80edef901f3b3337,51e822d7dbfbd19db0839f36c082cfcd2389a3017ff3bc8b86e7b4c94db71d86,7e0328eb4d290d1c64621c5ddb6db348f35d529e6dc5b49c6f6060d94d8d3ee9,7fc423183b610d01199847fdcb6f066bdad591f00123580109beb0a086fdf14e,dceba68720bc6d9960eebbdcfff5e517fb4214ec91eae4f50d33f9dbb1b55d26,fa1680ec8039b6ac48f8ca3d82502c46941ea7ba6c069903970fbc9fa8b33886,2165f343c8d325aa724a73dad982383b593a6d754dc5dee76bad764af21c43df,3c17d3645b05d15580bbc96504601d97e6f439cc4c33c27cb1e53134df4282e3,73a4ea29dce220561aa3986159b10f9d6a195e94d68ef1d06a2d0d0996d79427,fd96c75debc9228c53f00fdac8ee514b055e7dcca0cfabb7f114387b68f64678,7920d388c7ba8165b7ae39138f9db2c4c73d8ae7209a41aee452b8e6a5f14d90,bb46b0fa0e5d3d74c837ce89f139232f955e6541d1f4b6ed6c96dc9c13d5fbb6,dab9d7d9c373589fe9b27324f0187a67aaab971e66b1ee744a07f8127d5a16e2,ee3c3293f61900b84e0cb0dee436f7701e3aee9f2525c95f1e663f097c1720bf,6eacbb586758413c2c8957758cc7834914d7adebf9c08844e06beb8bbaabc5f7,d9763eac85155b39c6590695699499b6aeac075d5733ca04c6b2a0f0e77619d7,2de45bafc04659209f1d9d02d99c8e722f858c9a971147a8bf39a075f92060b9,96a32c37dfae4cd51fb8d66d18d07e94687fd274cf237962c495f0a1dc01dd21,b00395ed2182e9a40d7a011c948acfdfe4276a5ebb15272553f1c25ec7f17ce8,b6f6f0748e075a07d8acda931c89d443e62798021aadbe83932d969b6e86170d,14ff6d3d9aebe951b71411e349513db00e05ab7df95868165bf8a156c01c787b,5eb33710070201993b4385acf925955816ed6e5d6cd5dfc922eddc46e8baabfb
"0","bgm_M06","110020022","2015/12/17 15:00:00","8","11002","0","0","0","101020205","2030/12/31 14:59:59","0","110020021","bgm_M06","帕拉斯高原 2-2","100032","bgm_M06","bgm_M06","130","0","0","bgm_M06","101251","100010","0","0","101020206","90","100033","110020023","0","0","0","102251","0","0","11002002","0","0","0","110020021","-200","101020202","0","0","8","100032","100031","8","-300","bgm_M06","211001000","101371"
"0","bgm_M06","110020032","2015/12/17 15:00:00","8","11002","0","0","0","101020304","2030/12/31 14:59:59","101020303","110020031","bgm_M06","帕拉斯高原 2-3","100035","bgm_M06","bgm_M06","130","0","0","bgm_M06","101401","100010","0","0","101020304","90","100036","110020033","0","0","0","102162","0","0","11002003","0","0","0","110020031","-160","101020305","0","0","8","100035","100034","8","-130","bgm_M06","211001000","101551"
"0","bgm_M06","110020042","2015/12/17 15:00:00","8","11002","0","0","0","101020404","2030/12/31 14:59:59","0","110020041","bgm_M06","帕拉斯高原 2-4","100092","bgm_M06","bgm_M06","130","0","0","bgm_M06","101521","100030","0","0","101020405","90","100093","110020043","0","0","0","102221","0","0","11002004","0","0","0","110020041","-10","101020404","0","0","8","100092","100091","8","-200","bgm_M06","211001000","101581"
"0","bgm_M06","110020052","2015/12/17 15:00:00","8","11002","0","0","0","101020502","2030/12/31 14:59:59","0","110020051","bgm_M06","帕拉斯高原 2-5","100092","bgm_M06","bgm_M06","130","0","0","bgm_M06","101281","100030","0","0","101020501","90","100093","110020053","0","0","0","102191","0","0","11002005","0","0","0","110020051","75","101020506","0","0","8","100092","100091","8","-325","bgm_M06","211001000","101611"
"0","bgm_M06","110020062","2015/12/17 15:00:00","8","11002","0","0","0","101020604","2030/12/31 14:59:59","101020606","110020061","bgm_M06","帕拉斯高原 2-6","100092","bgm_M06","bgm_M06","130","0","0","bgm_M06","101251","100030","0","0","101020604","90","100093","110020063","0","0","0","102071","0","0","11002006","0","0","0","110020061","130","101020603","0","0","8","100092","100091","8","-170","bgm_M06","211001000","101581"
"0","bgm_M06","110020072","2015/12/17 15:00:00","8","11002","0","0","0","101020704","2030/12/31 14:59:59","0","110020071","bgm_M06","帕拉斯高原 2-7","100092","bgm_M06","bgm_M06","130","0","0","bgm_M06","101071","100030","0","0","101020706","90","100093","110020073","0","0","0","122311","0","0","11002007","0","0","0","110020071","40","101020705","0","0","8","100092","100091","8","-35","bgm_M06","211001000","101431"
"0","bgm_M06","110020082","2015/12/17 15:00:00","8","11002","0","0","0","101020806","2030/12/31 14:59:59","101020807","110020081","bgm_M06","帕拉斯高原 2-8","100037","bgm_M06","bgm_M06","130","0","25011","bgm_M06","101131","100050","0","0","101020807","90","100038","110020083","0","0","0","102281","0","0","11002008","0","0","0","110020081","-75","101020805","0","0","8","100037","100036","8","30","bgm_M06","211001000","101611"
"0","bgm_M06","110020092","2015/12/17 15:00:00","8","11002","0","0","0","101020902","2030/12/31 14:59:59","101020905","110020091","bgm_M06","帕拉斯高原 2-9","100102","bgm_M06","bgm_M06","130","0","25012","bgm_M06","122371","100030","0","0","101020904","90","100103","110020093","0","-70","0","122431","0","0","11002009","0","0","0","110020091","-150","101020901","0","0","8","100102","100101","8","160","bgm_M06","211001000","102611"
"0","bgm_M06","110020102","2015/12/17 15:00:00","8","11002","0","0","0","101021003","2030/12/31 14:59:59","101021005","110020101","bgm_M06","帕拉斯高原 2-10","100042","bgm_M06","bgm_M06","130","0","25013","bgm_M06","102581","100040","0","0","101021002","90","100043","110020103","0","0","0","122341","0","0","11002010","0","0","0","110020101","-125","101021007","0","0","8","100042","100041","8","320","bgm_M06","211001000","102011"
"0","bgm_M06","110020112","2015/12/17 15:00:00","8","11002","0","0","0","101021102","2030/12/31 14:59:59","101021104","110020111","bgm_M06","帕拉斯高原 2-11","100042","bgm_M06","bgm_M06","130","0","25014","bgm_M06","102551","100040","0","0","101021103","90","100043","110020113","0","0","0","122493","0","0","11002011","0","0","0","110020111","-105","101021101","0","0","8","100042","100041","8","485","bgm_M06","211001000","102461"
"0","bgm_M17_02","110020122","2015/12/17 15:00:00","8","11002","0","0","9002125","0","2030/12/31 14:59:59","0","110020121","bgm_M17","帕拉斯高原 2-12","100372","bgm_M17_02","bgm_M63","130","0","25015","bgm_M17","102612","100030","0","0","0","90","100373","110020123","0","0","0","122491","0","0","11002012","9002126","0","0","110020121","40","101021206","0","0","8","100372","100371","8","450","bgm_M63","211001000","102221"
"0","bgm_M06","110030012","2015/12/17 15:00:00","8","11003","0","0","0","101030104","2030/12/31 14:59:59","101030105","110030011","bgm_M06","赫柏丘陵 3-1","100152","bgm_M06","bgm_M06","140","0","0","bgm_M06","102551","100120","0","0","101030103","90","100153","110030013","0","70","0","122493","0","0","11003001","0","0","0","110030011","100","101030102","0","0","8","100152","100151","8","-455","bgm_M06","211001000","102071"
"0","bgm_M06","110030022","2015/12/17 15:00:00","8","11003","0","0","0","101030203","2030/12/31 14:59:59","101030204","110030021","bgm_M06","赫柏丘陵 3-2","100062","bgm_M06","bgm_M06","140","0","0","bgm_M06","102612","100010","0","0","101030205","90","100063","110030023","0","0","0","122491","0","0","11003002","0","0","0","110030021","-65","101030201","0","0","8","100062","100061","8","-380","bgm_M06","211001000","102251"
"0","bgm_M06","110030032","2015/12/17 15:00:00","8","11003","0","0","0","101030307","2030/12/31 14:59:59","101030305","110030031","bgm_M06","赫柏丘陵 3-3","100065","bgm_M06","bgm_M06","140","0","0","bgm_M06","102252","100010","0","0","101030308","90","100066","110030033","0","0","0","102163","0","0","11003003","0","0","0","110030031","40","101030306","0","0","8","100065","100064","8","-255","bgm_M06","211001000","102011"
"0","bgm_M06","110030042","2015/12/17 15:00:00","8","11003","0","0","0","101030404","2030/12/31 14:59:59","101030405","110030041","bgm_M06","赫柏丘陵 3-4","100112","bgm_M06","bgm_M06","140","0","0","bgm_M06","102192","100050","0","0","101030401","90","100113","110030043","0","0","0","102222","0","0","11003004","0","0","0","110030041","38","101030402","0","0","8","100112","100111","8","-90","bgm_M06","211001000","102191"
"0","bgm_M06","110030052","2015/12/17 15:00:00","8","11003","0","0","0","101030501","2030/12/31 14:59:59","101030507","110030051","bgm_M06","赫柏丘陵 3-5","100112","bgm_M06","bgm_M06","140","0","0","bgm_M06","102131","100050","0","0","101030502","90","100113","110030053","0","0","0","102013","0","0","11003005","0","0","0","110030051","-105","101030508","0","0","8","100112","100111","8","-130","bgm_M06","211001000","102221"
"0","bgm_M06","110030062","2015/12/17 15:00:00","8","11003","0","0","0","101030601","2030/12/31 14:59:59","101030606","110030061","bgm_M06","赫柏丘陵 3-6","100242","bgm_M06","bgm_M06","140","0","0","bgm_M06","102101","100020","0","0","101030601","90","100243","110030063","0","0","0","102014","0","0","11003006","0","0","0","110030061","-205","101030605","0","0","8","100242","100241","8","15","bgm_M06","211001000","122311"
"0","bgm_M06","110030072","2015/12/17 15:00:00","8","11003","0","0","0","101030706","2030/12/31 14:59:59","101030705","110030071","bgm_M06","赫柏丘陵 3-7","100242","bgm_M06","bgm_M06","140","0","0","bgm_M06","122282","100020","0","0","101030706","90","100243","110030073","0","0","0","102041","0","0","11003007","0","0","0","110030071","-40","101030701","0","0","8","100242","100241","8","75","bgm_M06","211001000","102162"
"0","bgm_M06","110030082","2015/12/17 15:00:00","8","11003","0","0","0","101030808","2030/12/31 14:59:59","101030810","110030081","bgm_M06","赫柏丘陵 3-8","100035","bgm_M06","bgm_M06","140","0","25011","bgm_M06","122342","100050","0","0","101030809","90","100036","110030083","0","0","0","122312","0","0","11003008","0","0","0","110030081","90","101030807","0","0","8","100035","100034","8","185","bgm_M06","211001000","122341"
"0","bgm_M06","110030092","2015/12/17 15:00:00","8","11003","0","0","0","101030906","2030/12/31 14:59:59","0","110030091","bgm_M06","赫柏丘陵 3-9","100038","bgm_M06","bgm_M06","140","0","25012","bgm_M06","122401","100050","0","0","101030906","90","100039","110030093","0","0","0","122372","0","0","11003009","0","0","0","110030091","15","101030905","0","0","8","100038","100037","8","340","bgm_M06","211001000","122371"
"0","bgm_M06","110030102","2015/12/17 15:00:00","8","11003","101031002","0","0","101031004","2030/12/31 14:59:59","101031005","110030101","bgm_M06","赫柏丘陵 3-10","100022","bgm_M06","bgm_M06","140","0","25013","bgm_M06","122521","100020","0","0","101031006","90","100023","110030103","0","0","0","122432","0","0","11003010","0","0","0","110030101","-120","101031007","0","0","8","100022","100021","8","260","bgm_M06","211001000","102281"
"0","bgm_M06","110030112","2015/12/17 15:00:00","8","11003","101031104","0","0","101031107","2030/12/31 14:59:59","101031108","110030111","bgm_M06","赫柏丘陵 3-11","100392","bgm_M06","bgm_M06","140","0","25014","bgm_M06","102582","100080","0","0","101031101","90","100393","110030113","0","0","0","102552","0","0","11003011","0","0","0","110030111","-110","101031106","0","0","8","100392","100391","8","460","bgm_M06","211001000","122431"
"0","bgm_M17_02","110030122","2015/12/17 15:00:00","8","11003","0","0","9003125","0","2030/12/31 14:59:59","0","110030121","bgm_M17","赫柏丘陵 3-12","100392","bgm_M17_02","bgm_M63","140","0","25015","bgm_M17","122613","100080","0","0","0","90","100393","110030123","0","0","0","122614","0","0","11003012","9003126","0","0","110030121","60","101031206","0","0","8","100392","100391","8","495","bgm_M63","211001000","102581"
"0","bgm_M06","110040012","2015/12/17 15:00:00","9","11004","0","0","0","101040106","2030/12/31 14:59:59","0","110040011","bgm_M06","維斯塔溪谷 4-1","100582","bgm_M06","bgm_M06","150","0","0","bgm_M06","102252","100100","0","0","101040104","90","100583","110040013","0","0","0","102101","0","0","11004001","0","0","0","110040011","25","101040106","0","0","9","100582","100581","9","-660","bgm_M06","211001000","102131"
"0","bgm_M06","110040022","2015/12/17 15:00:00","9","11004","0","0","0","101040206","2030/12/31 14:59:59","101040204","110040021","bgm_M06","維斯塔溪谷 4-2","100582","bgm_M06","bgm_M06","150","0","0","bgm_M06","102192","100100","0","0","101040205","90","100583","110040023","0","0","0","102014","0","0","11004002","0","0","0","110040021","-70","101040201","0","0","9","100582","100581","9","-540","bgm_M06","211001000","102222"
"0","bgm_M06","110040032","2015/12/17 15:00:00","9","11004","0","0","0","101040306","2030/12/31 14:59:59","101040304","110040031","bgm_M06","維斯塔溪谷 4-3","100582","bgm_M06","bgm_M06","150","0","0","bgm_M06","102013","100100","0","0","101040306","90","100583","110040033","0","0","0","113071","0","0","11004003","0","0","0","110040031","-10","101040305","0","0","9","100582","100581","9","-395","bgm_M06","211001000","102041"
"0","bgm_M06","110040042","2015/12/17 15:00:00","9","11004","0","0","0","101040402","2030/12/31 14:59:59","101040405","110040041","bgm_M06","維斯塔溪谷 4-4","100582","bgm_M06","bgm_M06","150","0","0","bgm_M06","102163","100100","0","0","101040406","90","100583","110040043","0","0","0","113011","0","0","11004004","0","0","0","110040041","30","101040407","0","0","9","100582","100581","9","-240","bgm_M06","211001000","122282"
"0","bgm_M06","110040052","2015/12/17 15:00:00","9","11004","101040507","0","0","101040503","2030/12/31 14:59:59","101040502","110040051","bgm_M06","維斯塔溪谷 4-5","100202","bgm_M06","bgm_M06","150","0","0","bgm_M06","123251","100110","0","0","101040503","90","100203","110040053","0","0","0","123161","0","0","11004005","0","0","0","110040051","-145","101040505","0","0","9","100202","100201","9","-245","bgm_M06","211001000","122521"
"0","bgm_M06","110040062","2015/12/17 15:00:00","9","11004","0","0","0","101040603","2030/12/31 14:59:59","101040607","110040061","bgm_M06","維斯塔溪谷 4-6","100202","bgm_M06","bgm_M06","150","0","0","bgm_M06","113191","100110","0","0","101040607","90","100203","110040063","0","0","0","113221","0","0","11004006","0","0","0","110040061","-115","101040603","0","0","9","100202","100201","9","-75","bgm_M06","211001000","122342"
"0","bgm_M06","110040072","2015/12/17 15:00:00","9","11004","0","0","0","101040701","2030/12/31 14:59:59","101040705","110040071","bgm_M06","維斯塔溪谷 4-7","100102","bgm_M06","bgm_M06","150","0","0","bgm_M06","102552","100070","0","0","101040706","90","100103","110040073","0","-70","0","123281","0","0","11004007","0","0","0","110040071","40","101040707","0","0","9","100102","100101","9","-40","bgm_M06","211001000","122312"
"0","bgm_M06","110040082","2015/12/17 15:00:00","9","11004","0","0","0","101040806","2030/12/31 14:59:59","101040808","110040081","bgm_M06","維斯塔溪谷 4-8","100102","bgm_M06","bgm_M06","150","0","0","bgm_M06","102582","100070","0","0","101040807","90","100103","110040083","0","-70","0","123311","0","0","11004008","0","0","0","110040081","-20","101040805","0","0","9","100102","100101","9","115","bgm_M06","211001000","122372"
"0","bgm_M06","110040092","2015/12/17 15:00:00","9","11004","0","0","0","101040906","2030/12/31 14:59:59","101040905","110040091","bgm_M06","維斯塔溪谷 4-9","100582","bgm_M06","bgm_M06","150","0","25011","bgm_M06","122614","100100","0","0","101040901","90","100583","110040093","0","0","0","123341","0","0","11004009","0","0","0","110040091","40","101040907","0","0","9","100582","100581","9","275","bgm_M06","211001000","122401"
"0","bgm_M06","110040102","2015/12/17 15:00:00","9","11004","0","0","0","101041005","2030/12/31 14:59:59","101041004","110040101","bgm_M06","維斯塔溪谷 4-10","100075","bgm_M06","bgm_M06","150","0","25012","bgm_M06","113521","100010","0","0","101041002","90","100076","110040103","0","0","0","113431","0","0","11004010","0","0","0","110040101","20","101041005","0","0","9","100075","100074","9","440","bgm_M06","211001000","122432"
"0","bgm_M06","110040112","2015/12/17 15:00:00","9","11004","0","0","0","101041102","2030/12/31 14:59:59","101041105","110040111","bgm_M06","維斯塔溪谷 4-11","100078","bgm_M06","bgm_M06","150","0","25013","bgm_M06","113581","100010","0","0","101041102","90","100079","110040113","0","0","0","113551","0","0","11004011","0","0","0","110040111","55","101041106","0","0","9","100078","100077","9","615","bgm_M06","211001000","122613"
"0","bgm_M06","110040122","2015/12/17 15:00:00","9","11004","101041201","0","0","101041203","2030/12/31 14:59:59","101041201","110040121","bgm_M06","維斯塔溪谷 4-12","100202","bgm_M06","bgm_M06","150","0","25014","bgm_M06","123612","100110","0","0","101041204","90","100203","110040123","0","0","0","113611","0","0","11004012","0","0","0","110040121","-95","101041205","0","0","9","100202","100201","9","690","bgm_M06","211001000","113011"
"0","bgm_M17_02","110040132","2015/12/17 15:00:00","9","11004","0","0","9004135","0","2030/12/31 14:59:59","0","110040131","bgm_M17","維斯塔溪谷 4-13","100462","bgm_M17_02","bgm_M63","150","0","25015","bgm_M17","113252","100110","0","0","0","90","100463","110040133","0","0","0","123192","0","0","11004013","9004136","0","0","110040131","-125","101041306","0","0","9","100462","100461","9","520","bgm_M63","211001000","113221"
