9718762f2ea21ff1c562f007ee127a7efda52258364e941b23f38094d070283c,e3f42c6d3140f275917410f1853b4ee7b1c768b0e25d76d7f6dcfa930efeab7f,f4886de2d98c13c86bdaddc00640ae1d07ada6918169cf996966acb8a04b2875,2035a3734489be3c88b530db4c33ee7a0ea36d145afe8d8735f28ef800d20d6e,13cff93674bb3a1cfefdf05f53456a0bb58da3cefde24ee4fa80d36dd283f717,321bcb51ddf0bcc3b556509ee88742e2192f0a208ea9d1f5c4b6cda292234880,6f910e7da888746a909e7db51b59590b22f40538a063ce3f2fccaf313532a01e,1e68020bcf73d2c711bb7275b49da032fd1d7365ba4912185db2ab1292a4ba0d,59956a31921d957dbe67ddeefcc37e64ff4f27359549f1d6cd3624355b8c4d9f,2468143220871e97b65cf0fb81d8397f98859234d02ada87d3819dbdba8652bb,8ab323784fb1b67349f5833a8f658372f223d47a9020d0f2e751017f8834288c,17c1e9a558aede0ed438d5c88f4ddf3c4d5d8615deb7b159b5ffa3b18b7e7711,b36412016500e67cbb696f89c2bfc85e826cf8591af4f08aca130754a9aa0654,dac3ecca44c35674f425568f8cfa2962682571eb170eb94d9c5979c4fa2ece3c,dc95de61eae9a35a655b2ce8edc24b59f5f2949330c1b188f3fbd5c8f3e6c02d,f82f0d2af2fa53937afd387a15a3629d67d3289608e131852473247ad16cc0c5,eb5d1a782edfde0f8a0ef84c0e29d13c85648d4e8551b44aeb10b14a11eb7bfa,52f78627b828c378271d987d1e96e424471fb82e03e79179a7af8e2e6b152160,0be4581c02316dbd07448b34b4823cdb542254d8b48e449e9a9512258962ae84,d2bf81976ae05fe55ec6d064f47d665dab1ae92b9e977bf59a0dd6b11c4e5360
"1016","101631","0","0","0","0","0","0","1","0","0","0","1016011","0","0","101601102","1","0","1016011","0"
"1017","101711","0","0","0","0","0","0","1","0","0","0","1017002","0","0","101700201","1","0","0","0"
"1017","0","0","0","0","0","0","0","1","0","0","0","1017008","0","-900","101700801","0","1","0","0"
"1017","101732","0","0","0","0","0","0","1","0","0","0","1017011","0","0","101701101","1","0","0","0"
"1018","0","0","0","0","0","1","0","1","0","0","0","1018001","0","-850","101800101","1","1","0","0"
"1018","101811","0","0","0","0","0","0","1","0","0","0","1018002","0","0","101800201","1","0","0","0"
"1018","0","0","0","0","0","0","0","1","0","0","0","1018004","0","-800","101800401","0","1","0","0"
"1018","0","0","0","0","0","0","0","1","0","0","0","1018008","0","-800","101800801","0","1","0","0"
"1018","101831","0","0","0","0","0","0","1","0","0","0","1018011","0","0","101801101","1","0","0","0"
"1020","102011","0","0","0","0","0","0","1","0","0","0","1020003","0","0","102000301","1","0","0","0"
"1020","102031","0","0","0","0","0","0","1","0","0","0","1020011","0","0","102001101","1","0","0","0"
"1021","102111","0","0","0","0","0","0","1","0","0","0","1021001","0","0","102100101","1","0","0","0"
"1021","0","0","0","0","0","0","0","1","0","0","0","1021008","0","-800","102100801","0","1","0","0"
"1021","102131","0","0","0","0","0","0","1","0","0","0","1021011","0","0","102101101","1","0","1021011","0"
"1021","102131","0","0","0","0","0","0","1","0","0","0","1021011","0","0","102101102","1","0","1021011","0"
"1022","102211","0","0","0","0","0","0","1","0","0","0","1022003","0","0","102200301","1","0","0","0"
"1022","0","0","0","0","0","0","0","1","0","0","0","1022008","0","-840","102200801","0","1","0","0"
"1022","102232","0","0","0","0","0","0","1","0","0","0","1022011","0","0","102201101","1","0","0","0"
"1023","102311","0","0","0","0","0","0","1","0","0","0","1023003","0","0","102300301","1","0","0","0"
"1023","0","0","0","0","0","0","0","1","0","0","0","1023008","0","-880","102300801","0","1","0","0"
"1023","102332","0","0","0","0","0","0","1","0","0","0","1023011","0","0","102301101","1","0","1023011","0"
"1023","102332","0","0","0","0","0","0","1","0","0","0","1023011","0","0","102301102","1","0","1023011","0"
"1025","102511","0","0","0","0","0","0","1","0","0","0","1025003","0","0","102500301","1","0","0","0"
"1025","0","0","0","0","0","0","0","1","0","0","0","1025008","0","-870","102500801","0","1","0","0"
"1025","0","0","0","0","0","0","0","1","1","0","0","1025009","0","0","102500901","0","0","1025009","0"
"1025","0","0","0","0","0","0","0","1","1","0","0","1025009","0","0","102500902","0","0","1025009","0"
"1025","102531","0","0","0","0","0","0","1","0","0","0","1025011","0","0","102501101","1","0","0","0"
"1026","0","0","0","0","0","0","0","1","0","0","0","1026004","0","-870","102600401","0","1","0","0"
"1026","102611","0","0","0","0","0","0","1","0","0","0","1026007","0","0","102600701","1","0","1026007","0"
"1026","102611","0","0","0","0","0","0","1","0","0","0","1026007","0","0","102600702","1","0","1026007","0"
"1026","0","0","0","0","0","0","0","1","0","0","0","1026008","0","-870","102600801","0","1","0","0"
"1026","102632","0","0","0","0","0","0","1","0","0","0","1026011","0","0","102601101","1","0","0","0"
"1027","102711","0","0","0","0","0","0","1","0","0","0","1027001","0","0","102700101","1","0","0","0"
"1027","0","0","0","0","0","0","0","1","0","0","0","1027004","0","-870","102700401","0","1","0","0"
"1027","0","0","0","0","0","0","0","1","0","0","0","1027008","0","-910","102700801","0","1","0","0"
"1027","102731","0","0","0","0","0","0","1","0","0","0","1027011","0","0","102701101","1","0","0","0"
"1028","0","0","0","0","0","0","0","1","0","0","0","1028006","0","0","102800601","1","0","0","0"
"1028","0","0","0","0","0","0","0","1","0","0","0","1028008","0","-950","102800801","0","1","0","0"
"1028","102832","0","0","0","0","0","0","1","0","0","0","1028011","0","0","102801101","1","0","1028011","0"
"1028","102832","0","0","0","0","0","0","1","0","0","0","1028011","0","0","102801102","1","0","1028011","0"
"1029","102912","0","0","0","0","0","0","1","0","0","0","1029006","0","0","102900601","1","0","0","0"
"1029","0","0","0","0","0","0","0","1","0","0","0","1029008","0","-870","102900801","0","1","0","0"
"1029","102931","0","0","0","0","0","0","1","0","0","0","1029011","0","0","102901101","1","0","0","0"
"1030","103011","0","0","0","0","0","0","1","0","0","0","1030002","0","0","103000201","1","0","0","0"
"1030","0","0","0","0","0","0","0","1","0","0","0","1030008","0","-810","103000801","0","1","0","0"
"1030","103031","0","0","0","0","0","0","1","0","0","0","1030011","0","0","103001101","1","0","1030011","0"
"1030","103031","0","0","0","0","0","0","1","0","0","0","1030011","0","0","103001102","1","0","1030011","0"
"1031","103111","0","0","0","0","0","0","1","0","0","0","1031002","0","0","103100201","1","0","0","0"
"1031","0","0","0","0","0","0","0","1","0","0","0","1031008","0","-850","103100801","0","1","0","0"
"1031","1331","0","0","0","0","0","0","1","0","0","0","1031011","103131","0","103101101","1","0","0","0"
"1032","103211","0","0","0","0","0","0","1","0","0","0","1032006","0","0","103200601","1","0","1032006","0"
"1032","0","0","0","0","0","0","0","1","0","0","0","1032006","0","0","103200602","1","0","1032006","0"
"1032","0","0","0","0","0","0","0","1","0","0","0","1032008","0","-840","103200801","0","1","0","0"
"1032","103231","0","0","0","0","0","0","1","0","0","0","1032011","0","0","103201101","1","0","1032011","0"
"1032","103231","0","0","0","0","0","0","1","0","0","0","1032011","0","0","103201102","1","0","1032011","0"
"1033","103311","0","0","0","0","0","0","1","0","0","0","1033001","0","0","103300101","1","0","0","0"
"1033","0","0","0","0","0","0","0","1","0","0","0","1033008","0","-850","103300801","0","1","0","0"
"1033","103332","0","0","0","0","0","0","1","0","0","0","1033011","0","0","103301101","1","0","0","0"
"1034","103411","0","0","0","0","0","0","1","0","0","0","1034002","0","0","103400201","1","0","0","0"
"1034","0","0","0","0","0","0","0","1","0","0","0","1034008","0","-910","103400801","0","1","0","0"
"1034","100011","0","0","0","0","0","0","1","0","0","0","1034011","103431","0","103401101","1","0","1034011","0"
"1034","100011","0","0","0","0","0","0","1","0","0","0","1034011","103431","0","103401102","1","0","1034011","0"
"1036","311","0","0","0","0","0","0","1","0","0","0","1036007","0","0","103600701","1","0","1036007","0"
"1036","311","0","0","0","0","0","0","1","0","0","0","1036007","0","0","103600702","1","0","1036007","0"
"1036","0","0","0","0","0","0","0","1","0","0","0","1036008","0","-870","103600801","0","1","0","0"
"1036","1131","0","0","0","0","0","0","1","0","0","0","1036011","103631","0","103601101","1","0","1036011","0"
"1036","1131","0","0","0","0","0","0","1","0","0","0","1036011","103631","0","103601102","1","0","1036011","0"
"1036","1131","0","0","0","0","0","0","1","0","0","0","1036011","103631","0","103601103","1","0","1036011","0"
"1037","0","0","0","0","0","0","0","1","0","0","0","1037004","0","0","103700401","1","0","0","0"
"1037","0","0","0","0","0","0","0","1","0","0","0","1037008","0","-870","103700801","0","1","0","0"
"1037","103731","0","0","0","0","0","0","1","0","0","0","1037011","0","0","103701101","1","0","1037011","0"
"1037","103731","0","0","0","0","0","0","1","0","0","0","1037011","0","0","103701102","1","0","1037011","0"
"1038","103811","0","0","0","0","0","0","1","0","0","0","1038006","0","0","103800601","1","0","0","0"
"1038","0","0","0","0","0","0","0","1","0","0","0","1038008","0","-700","103800801","0","1","0","0"
"1038","103831","0","0","0","0","0","0","1","0","0","0","1038011","0","0","103801101","1","0","1038011","0"
"1038","103831","0","0","0","0","0","0","1","0","0","0","1038011","0","0","103801102","1","0","1038011","0"
"1040","104011","0","0","0","0","0","0","1","0","0","0","1040007","0","0","104000701","1","0","1040007","0"
"1040","104011","0","0","0","0","0","0","1","0","0","0","1040007","0","0","104000702","1","0","1040007","0"
"1040","104011","0","0","0","0","0","0","1","0","0","0","1040007","0","0","104000703","1","0","1040007","0"
"1040","0","0","0","0","0","0","0","1","0","0","0","1040008","0","-830","104000801","0","1","0","0"
"1040","104032","0","0","0","0","0","0","1","0","0","0","1040011","0","0","104001101","1","0","1040011","0"
"1040","104032","0","0","0","0","0","0","1","0","0","0","1040011","0","0","104001102","1","0","1040011","0"
"1042","104211","0","0","0","0","0","0","1","0","0","0","1042001","0","0","104200101","1","0","0","0"
"1042","0","0","0","0","0","0","0","1","0","0","0","1042008","0","-860","104200801","0","1","0","0"
"1042","104232","0","0","0","0","0","0","1","0","0","0","1042011","0","0","104201101","1","0","1042011","0"
"1042","104232","0","0","0","0","0","0","1","0","0","0","1042011","0","0","104201102","1","0","1042011","0"
"1043","104311","0","0","0","0","0","0","1","0","0","0","1043003","0","0","104300301","1","0","0","0"
"1043","0","0","0","0","0","0","0","1","0","0","0","1043008","0","-910","104300801","0","1","0","0"
"1043","6732","0","0","0","100011","0","0","1","0","104331","0","1043011","6832","0","104301101","1","0","0","0"
"1044","104412","0","0","0","0","0","0","1","0","0","0","1044001","0","0","104400101","1","0","0","0"
"1044","0","0","0","0","0","0","0","1","0","0","0","1044008","0","-900","104400801","0","1","0","0"
"1044","104431","0","0","0","0","0","0","1","0","0","0","1044011","0","0","104401101","1","0","1044011","0"
"1044","104431","0","0","0","0","0","0","1","0","0","0","1044011","0","0","104401102","1","0","1044011","0"
"1044","104431","0","0","0","0","0","0","1","0","0","0","1044011","0","0","104401103","1","0","1044011","0"
"1045","104511","0","0","0","0","0","0","1","0","0","0","1045001","0","0","104500101","1","0","0","0"
"1045","0","0","0","0","0","0","0","1","0","0","0","1045008","0","-860","104500801","0","1","0","0"
"1045","104531","0","0","0","0","0","0","1","0","0","0","1045011","0","0","104501101","1","0","1045011","0"
"1045","104531","0","0","0","0","0","0","1","0","0","0","1045011","0","0","104501102","1","0","1045011","0"
"1046","104611","0","0","0","0","0","0","1","0","0","0","1046001","0","0","104600101","1","0","0","0"
"1046","0","0","0","0","0","0","0","1","0","0","0","1046008","0","-840","104600801","0","1","0","0"
"1046","104631","0","0","0","0","0","0","1","0","0","0","1046011","0","0","104601101","1","0","1046011","0"
"1046","104631","0","0","0","0","0","0","1","0","0","0","1046011","0","0","104601102","1","0","1046011","0"
"1047","104713","0","0","0","0","0","0","0","0","0","0","1047006","0","0","104700601","1","0","0","0"
"1047","0","0","0","0","0","0","0","0","0","0","0","1047008","0","-870","104700801","0","1","0","0"
"1047","104733","0","0","0","0","0","0","0","0","0","0","1047011","0","0","104701101","1","0","0","0"
"1048","104811","0","0","0","0","0","0","1","0","0","0","1048002","0","0","104800201","1","0","0","0"
"1048","0","0","0","0","0","0","0","1","0","0","0","1048008","0","-870","104800801","0","1","0","0"
"1048","104831","0","0","0","0","0","0","1","0","0","0","1048011","0","0","104801101","1","0","0","0"
"1049","104911","0","0","0","0","0","0","1","0","0","0","1049003","0","0","104900301","1","0","0","0"
"1049","0","0","0","0","0","0","0","1","0","0","0","1049008","0","-800","104900801","0","1","0","0"
"1049","104932","0","0","0","0","0","0","1","0","0","0","1049011","0","0","104901101","1","0","1049011","0"
"1049","104932","0","0","0","0","0","0","1","0","0","0","1049011","0","0","104901102","1","0","1049011","0"
"1050","0","0","0","0","0","0","0","1","0","0","0","1050004","0","-790","105000401","0","1","0","0"
"1050","105011","0","0","0","0","0","0","1","0","0","0","1050006","0","0","105000601","1","0","0","0"
"1050","0","0","0","0","0","0","0","1","0","0","0","1050008","0","-890","105000801","0","1","0","0"
"1050","105032","0","0","0","0","0","0","1","0","0","0","1050011","0","0","105001101","1","0","1050011","0"
"1050","105032","0","0","0","0","0","0","1","0","0","0","1050011","0","0","105001102","1","0","1050011","0"
"1051","105111","0","0","0","0","0","0","1","0","0","0","1051002","0","0","105100201","1","0","1051002","0"
"1051","105111","0","0","0","0","0","0","1","0","0","0","1051002","0","0","105100202","1","0","1051002","0"
"1051","105111","0","0","0","0","0","0","1","0","0","0","1051002","0","0","105100203","1","0","1051002","0"
"1051","0","0","0","0","0","0","0","1","0","0","0","1051004","0","-910","105100401","0","1","0","0"
"1051","0","0","0","0","0","0","0","1","0","0","0","1051008","0","-860","105100801","0","1","0","0"
"1051","105131","0","0","0","0","0","0","1","0","0","0","1051011","0","0","105101101","1","0","1051011","0"
"1051","105131","0","0","0","0","0","0","1","0","0","0","1051011","0","0","105101102","1","0","1051011","0"
"1052","105212","0","0","0","0","0","0","1","0","0","0","1052006","0","0","105200601","1","0","0","0"
"1052","0","0","0","0","0","0","0","1","0","0","0","1052008","0","-880","105200801","0","1","0","0"
"1052","105231","0","0","0","0","0","0","1","0","0","0","1052011","0","0","105201101","1","0","0","0"
"1053","105311","0","0","0","0","0","0","1","0","0","0","1053002","0","0","105300201","1","0","0","0"
"1053","0","0","0","0","0","0","0","1","0","0","0","1053008","0","-840","105300801","0","1","0","0"
"1053","105331","0","0","0","0","0","0","1","0","0","0","1053011","0","0","105301101","1","0","0","0"
"1054","105411","0","0","0","0","0","0","1","0","0","0","1054003","0","0","105400301","1","0","0","0"
"1054","105412","0","0","0","0","0","0","1","0","0","0","1054007","0","0","105400701","1","0","0","0"
"1054","0","0","0","0","0","0","0","1","0","0","0","1054008","0","-840","105400801","0","1","0","0"
"1054","105431","0","0","0","0","0","0","1","0","0","0","1054011","0","0","105401101","1","0","1054011","0"
"1054","105431","0","0","0","0","0","0","1","0","0","0","1054011","0","0","105401102","1","0","1054011","0"
"1055","105511","0","0","0","0","0","0","1","0","0","0","1055003","0","0","105500301","1","0","0","0"
"1055","105531","0","0","0","0","0","0","1","0","0","0","1055008","0","0","105500801","1","0","0","0"
"1055","105531","0","0","0","0","0","0","1","0","0","0","1055011","0","0","105501101","1","0","0","0"
"1056","105611","0","0","0","0","0","0","1","0","0","0","1056001","0","0","105600101","1","0","0","0"
"1056","0","0","0","0","0","0","0","1","0","0","0","1056008","0","-840","105600801","0","1","0","0"
"1056","100011","0","0","0","0","0","0","1","0","0","0","1056011","105631","0","105601101","1","0","1056011","0"
"1056","100011","0","0","0","0","0","0","1","0","0","0","1056011","105631","0","105601102","1","0","1056011","0"
"1057","105711","0","0","0","0","0","0","1","0","0","0","1057002","0","0","105700201","1","0","0","0"
"1057","0","0","0","0","0","0","0","1","0","0","0","1057007","0","0","105700701","1","0","0","0"
"1057","0","0","0","0","0","0","0","1","0","0","0","1057008","0","-880","105700801","0","1","0","0"
"1057","105731","0","0","0","0","0","0","1","0","0","0","1057011","0","0","105701101","1","0","1057011","0"
"1057","105731","0","0","0","0","0","0","1","0","0","0","1057011","0","0","105701102","1","0","1057011","0"
"1058","105812","0","0","0","0","0","0","1","0","0","0","1058003","0","0","105800301","1","0","0","0"
"1058","105831","0","0","0","0","0","0","1","0","0","0","1058008","0","0","105800801","1","0","0","0"
"1058","105831","0","0","0","0","0","0","1","0","0","0","1058011","0","0","105801101","1","0","1058011","0"
"1058","105831","0","0","0","0","0","0","1","0","0","0","1058011","0","0","105801102","1","0","1058011","0"
"1059","105913","0","0","0","0","0","0","1","0","0","0","1059002","0","0","105900201","1","0","0","0"
"1059","105931","0","0","0","0","0","0","1","0","0","0","1059008","0","0","105900801","1","0","0","0"
"1059","0","0","0","0","0","0","0","1","0","0","0","1059011","0","0","105901101","1","0","0","0"
"1060","106012","0","0","0","0","0","0","1","0","0","0","1060007","0","0","106000701","1","0","0","0"
"1060","106031","0","0","0","0","0","0","1","0","0","0","1060008","0","0","106000801","1","0","0","0"
"1060","106031","0","0","0","0","0","0","1","0","0","0","1060011","0","0","106001101","1","0","1060011","0"
"1060","106031","0","0","0","0","0","0","1","0","0","0","1060011","0","0","106001102","1","0","1060011","0"
"1061","100011","0","0","0","0","0","0","1","0","0","0","1061002","106112","0","106100201","1","0","0","0"
"1061","106114","0","0","0","0","0","0","1","0","0","0","1061004","106211","0","106100401","1","0","0","0"
"1061","106131","0","0","0","0","0","0","1","0","0","0","1061007","0","0","106100701","1","0","1061007","0"
"1061","106131","0","0","0","0","0","0","1","0","0","0","1061007","0","0","106100702","1","0","1061007","0"
"1061","106131","0","0","0","0","0","0","1","0","0","0","1061007","0","0","106100703","1","0","1061007","0"
"1063","106331","0","0","0","0","0","0","1","0","0","0","1063004","0","0","106300401","1","0","0","0"
"1063","106331","0","0","0","0","0","0","1","0","0","0","1063008","0","0","106300801","1","0","0","0"
"1063","1231","0","0","0","0","0","0","1","0","0","0","1063011","106331","0","106301101","1","0","0","0"
"1064","106431","0","0","0","0","0","0","1","0","0","0","1064004","0","0","106400401","1","0","0","0"
"1064","106414","0","0","0","0","0","0","1","0","0","0","1064006","0","0","106400601","1","0","0","0"
"1064","106432","0","0","0","0","0","0","1","0","0","0","1064011","0","0","106401101","1","0","1064011","0"
"1064","106432","0","0","0","0","0","0","1","0","0","0","1064011","0","0","106401102","1","0","1064011","0"
"1065","106511","0","0","0","0","0","0","1","0","0","0","1065002","0","0","106500201","1","0","1065002","0"
"1065","106511","0","0","0","0","0","0","1","0","0","0","1065002","0","0","106500202","1","0","1065002","0"
"1065","106511","0","0","0","0","0","0","1","0","0","0","1065002","0","0","106500203","1","0","1065002","0"
"1065","106531","0","0","0","0","0","0","1","0","0","0","1065008","0","0","106500801","1","0","1065008","0"
"1065","106531","0","0","0","0","0","0","1","0","0","0","1065008","0","0","106500802","1","0","1065008","0"
"1065","106531","0","0","0","0","0","0","1","0","0","0","1065008","0","0","106500803","1","0","1065008","0"
"1065","106531","0","0","0","0","0","0","1","0","0","0","1065011","0","0","106501101","1","0","1065011","0"
"1065","106531","0","0","0","0","0","0","1","0","0","0","1065011","0","0","106501102","1","0","1065011","0"
"1066","106611","0","0","0","0","0","0","1","0","0","0","1066002","0","0","106600201","1","0","1066002","0"
"1066","106611","0","0","0","0","0","0","1","0","0","0","1066002","0","0","106600202","1","0","1066002","0"
"1066","106631","0","0","0","0","0","0","1","0","0","0","1066008","0","0","106600801","1","0","0","0"
"1066","106631","0","0","0","0","0","0","1","0","0","0","1066011","0","0","106601101","1","0","1066011","0"
"1066","106631","0","0","0","0","0","0","1","0","0","0","1066011","0","0","106601102","1","0","1066011","0"
"1066","106631","0","0","0","0","0","0","1","0","0","0","1066011","0","0","106601103","1","0","1066011","0"
