3578203ebae94f299628bbc99e5768e4c24665b4bf2b7279338f179b201bbb55,e043668f5d35692179583872b042f02c00df80b40923e0b1d9dc23b2f8136e7f,dc4bd74f53f579a5b853a3e37d01f92da09163dbb9c9dc61260412e63b317c3e,ff1fdd3dacae405aaa9a3392ad47a874e8936822862376cd2e43b44f82e2a9aa,b1f604ae0ebd2498aca3e673e3bbc00357fc3f0d1b8eb387d806b9ac7bec8f23,6819b6918fbcb51ebd8ac9ecb33c38fc7aae595516744e62e4c90ce8b34b79e5,cdd752095729fe28bf4079db123c8c0e4b8fcda2cadb8510eba850baafebc9b8,ac4941380c41c1440c3a5128da7f618a2ee45af8dba5f9ae5eb9ac2929c11510,3db9467efb0cffaa0411afef8adbf942bc61a7922f70bca1139b33bab46037ea,2a50ff2307370b87df0317c9539a723bb1cb08e5156ba11d6ee480adf8838bdf,3b42c705ef31a2651ef4cd8dd3ee57493512f935fabfc554ab6b593fb33b6969,71b8602731485f3f9bc011bcc901c608dcf1344e8f013ef0470acf844bd17423,2e4195177d49dbe3837b54053d2f0cf347044384575bf060d71095507f0149b3,b094deced6e46602d27b3ab3998557fecf6065fce5a19b13f6b018b08ef844c7,ab0573ff752d451fc1a5c79e54a95ddbaec65de7de451c00a541e2c3198c579f,b1a85b5c05bb0d55973788d4bf45bc27d6eeda58440c983322a0d270c229eb00,a32b1a104668938f4be38f1141987bdc589682cdfb2c522f05fcd213a09fc396,0ce3d28823cffe7f2a598cc2646f59e613f741198ce02d1e3aeb8c6f2653e9f1,0eb1efb93f646ab14ac2b57125b1a355d5b3a06d301ba191610c8a2077f93de5,71c08a4afb198c5948ff359c1fd98cae32919f2730cdb9764d187a95bf525e1a,9ae0c834d043ade9c0c7e8b5dca95e1b7be339d2a20e47ea0204a7f29eabed10,4ec6e00b4f36ecac317f185349cce54422c8fd33ca659f3617f6d0272fde4ad5,1c9ba51549221ba616ebb2d71f1e46c4b4b67df417b9f0fe17ad95be6c1878ee,5e4b945b222d9967bda7d63b35fa3b7aaff722396360973ef428852019e5c0a2,d6382ecb2c860e712e567c68c6f9356eeb115fdd59e11372ce5d7b3dd0d61241,2a100ea49ef10cd0911985edfd2f75727d77a0e1cdd869bad4fe8cd8f5ddc235,e02f3620d5bb1485e56b8499a39b555de7b1eeb7cdf866f7c9efe9563b80c3dc,4fcdb14f410b07ab64d0319fc11e5d044dbc747c41b31a7dac8fb5b927d117fe,1db5523c0c14ee507ecc22db4b320c1213bf90538667ef367ff452bb9327476a,33adcff94c0d87555d715dd51c9e543988ce13cce54bbdb5e356b9f33ffadb7b,a7c0393d09249957d36e82d1b8230822dac467ad7b47ec05a84050d2d1faa66e,6964fa16efc4e910e16a27bbb8db3f1c9b9ce42be2eeb511e8f717f2edea6fcb,8cd82d26010399320062c51a363df95f735965b0486bae0f0a8740c471840920,ede6892870f06fd56c5ed8bcb066eb6a6643866656a908134ceedc9d9a5c2fae
"0.7","3","0","100","bgm_M226","1","90","0","0","2001403","20014201","81001506","660014003","0","Boss戰(VERYHARD)","0","500","20014","1","650014031","bgm_M226_02","0","-50","1","0.7","5015308","0","1.3","510142","500","23","81001506","0","23"
"0.6","1","0","370","bgm_M240","1","90","0","0","2001501","20015101","81001905","660015001","0","BOSS戰(NORMAL)","0","900","20015","1","650015011","bgm_M240_02","0","-50","1","1","5019301","0","1.25","510181","800","-85","81001905","0","-35"
"0.6","2","0","370","bgm_M240","1","90","0","0","2001502","20015201","81001906","660015002","0","BOSS戰(HARD)","0","205","20015","1","650015021","bgm_M240_02","0","-50","1","1","5019302","0","1.25","510182","145","-10","81001906","0","40"
"0.6","3","0","370","bgm_M240","1","90","0","0","2001503","20015201","81001906","660015003","0","BOSS戰(VERY HARD)","0","515","20015","1","650015031","bgm_M240_02","0","-50","1","1","5019308","0","1.25","510182","480","-70","81001906","0","-70"
"0.6","1","0","300","bgm_M248","1","90","0","0","2001601","20016101","81002101","660016001","0","BOSS戰(NORMAL)","0","1072","20016","1","650016011","bgm_M248","0","0","1","1","5021301","0","1","510211","1019","-116","81002101","0","-71"
"0.6","2","0","300","bgm_M248","1","90","0","0","2001602","20016201","81002102","660016002","0","BOSS戰(HARD)","0","233","20016","1","650016021","bgm_M248","0","0","1","1","5021302","0","1","510212","180","20","81002102","0","65"
"0.6","3","0","300","bgm_M248","1","90","0","0","2001603","20016201","81002102","660016003","0","BOSS戰(VERY HARD)","0","515","20016","1","650016031","bgm_M248_02","0","0","1","1","5021308","0","1","510212","450","-40","81002102","0","-65"
"0.6","1","0","170","bgm_M257","1","90","0","0","2001701","20017101","81002301","660017001","0","BOSS戰(NORMAL)","0","780","20017","1","650017011","bgm_M257","0","-50","1","1","5023301","0","1.25","510231","730","-50","81002301","0","0"
"0.6","2","0","170","bgm_M257","1","90","0","0","2001702","20017201","81002302","660017002","0","BOSS戰(HARD)","0","210","20017","1","650017021","bgm_M257","0","-50","1","0.8","5023302","0","1.25","510232","160","20","81002302","0","70"
"0.6","3","0","170","bgm_M257","1","90","0","0","2001703","20017201","81002302","660017003","0","BOSS戰(VERY HARD)","0","510","20017","1","650017031","bgm_M257","0","-50","1","0.8","5023308","0","1.25","510232","460","-85","81002302","0","-35"
"0.6","1","0","240","bgm_M268","1","90","0","0","2001801","20018102","81002501","660018001","0","BOSS戰(NORMAL)","0","458","20018","1","650018011","bgm_M268","0","-50","1","1","5025301","0","1.25","510251","800","-85","81002501","0","0"
"0.6","2","0","240","bgm_M268","1","90","0","0","2001802","20018201","81002502","660018002","0","BOSS戰(HARD)","0","0","20018","1","650018021","bgm_M268","0","-50","1","1","5025302","0","1.25","510252","145","-10","81002502","0","8"
"0.6","3","0","240","bgm_M268","1","90","0","0","2001803","20018201","81002502","660018003","0","BOSS戰(VERY HARD)","0","490","20018","1","650018031","bgm_M268","0","-50","1","1","5025308","0","1.25","510252","480","-70","81002502","0","-80"
"0.6","1","0","170","bgm_M276","1","90","0","0","2001901","20019101","81002701","660019001","0","Boss戰（NORMAL）","0","827","20019","1","650019011","bgm_M276","0","-50","1","1","5027301","0","1.25","510271","800","-85","81002701","0","0"
"0.6","2","0","170","bgm_M276","1","90","0","0","2001902","20019201","81002702","660019002","0","Boss戰（HARD）","0","-43","20019","1","650019021","bgm_M276","0","-50","1","1","5027302","0","1.25","510272","145","-10","81002702","0","10"
"0.6","3","0","170","bgm_M276","1","90","0","0","2001903","20019201","81002702","660019003","0","Boss戰（VERY HARD）","0","450","20019","1","650019031","bgm_M276","0","-50","1","1","5027308","0","1.25","510272","480","-70","81002702","0","-15"
"0.8","1","0","170","bgm_M284","1","90","0","0","2002001","20020102","81002901","660020001","0","Boss戰（NORMAL）","0","458","20020","1","650020011","bgm_M284","0","0","1","0.6","5029301","0","1.7","510331","820","-57","81002901","0","0"
"0.8","2","0","170","bgm_M284","1","90","0","0","2002002","20020201","81002902","660020002","0","Boss戰（HARD）","0","-38","20020","1","650020021","bgm_M284","0","0","1","0.6","5029302","0","1.7","510332","150","19","81002902","0","39"
"0.8","3","0","170","bgm_M284","1","90","0","0","2002003","20020201","81002902","660020003","0","Boss戰（VERY HARD）","0","474","20020","1","650020031","bgm_M284","0","0","1","0.6","5029308","0","1.7","510333","480","-70","81002902","0","-40"
"0.6","1","0","170","bgm_M297","1","90","0","0","2002101","20021102","81003101","660021001","0","BOSS戰(NORMAL)","0","550","20021","1","650021011","bgm_M297","0","-50","1","1","5031301","0","1.25","510311","800","-85","81003101","0","-50"
"0.6","2","0","170","bgm_M297","1","90","0","0","2002102","20021201","81003102","660021002","0","BOSS戰(HARD)","0","-17","20021","1","650021021","bgm_M297","0","-50","1","1","5031302","0","1.25","510312","145","-10","81003102","0","10"
"0.6","3","0","170","bgm_M297","1","90","0","0","2002103","20021201","81003102","660021003","0","BOSS戰(VERY HARD)","0","516","20021","1","650021031","bgm_M297","0","-50","1","1","5031308","0","1.25","510312","480","-70","81003102","0","-70"
"0.8","1","0","100","bgm_M319","1.1","90","0","0","2002201","20022101","81000605","660022001","0","Boss戰（NORMAL）","0","825","20022","1","650022011","bgm_M319","0","-50","1","0.8","5033301","0","1.25","510331","822","-75","81000605","0","-85"
"0.8","2","0","100","bgm_M319","1.1","90","0","0","2002202","20022201","81003304","660022002","0","Boss戰（HARD）","0","-27","20022","1","650022021","bgm_M319","0","-50","1","0.8","5033302","0","1.25","510332","-30","-190","81003301","0","-200"
"0.8","3","0","100","bgm_M319","1.1","90","0","0","2002203","20022201","81003304","660022003","0","Boss戰（VERY HARD）","0","485","20022","1","650022031","bgm_M319","0","-50","1","0.8","5033308","0","1.25","510333","482","-60","81003301","0","-70"
"0.8","1","0","325","bgm_M346","0.8","90","0","0","2002301","20023101","81003801","660023001","0","BOSS戰(NORMAL)","0","663","20023","1","650023011","bgm_M346","0","-50","1","0.65","5038301","0","1.8","510331","613","-93","81003801","0","-43"
"0.8","2","0","325","bgm_M346","0.8","90","0","0","2002302","20023201","81003803","660023002","0","Boss戰（HARD）","0","-12","20023","1","650023021","bgm_M346","0","-50","1","0.65","5038302","0","1.8","510332","-62","-21","81003802","0","29"
"0.8","3","0","325","bgm_M346","0.8","90","0","0","2002303","20023201","81003803","660023003","0","Boss戰（VERY HARD）","0","517","20023","1","650023031","bgm_M346","0","-50","1","0.65","5038308","0","1.8","510333","467","-117","81003802","0","-67"
"0.8","1","0","100","bgm_M354","0.8","90","0","0","2002401","20024103","81004001","660024001","0","BOSS戰(NORMAL)","0","456","20024","1","650024011","bgm_M354","0","-35","1","0.65","5040301","0","1.7","510331","406","-85","81004001","0","-35"
"0.8","2","0","100","bgm_M354","0.8","90","0","0","2002402","20024201","81004002","660024002","0","Boss戰（HARD）","0","99","20024","1","650024021","bgm_M354","0","-35","1","0.65","5040302","0","1.7","510332","49","-41","81004002","0","9"
"0.8","3","0","100","bgm_M354","0.8","90","0","0","2002403","20024201","81004002","660024003","0","Boss戰（VERY HARD）","0","481","20024","1","650024031","bgm_M354","0","-35","1","0.65","5040308","0","1.7","510333","431","-109","81004002","0","-59"
"0.8","1","0","140","bgm_M378","0.8","90","0","0","2002501","20025101","81004201","660025001","0","BOSS戰(NORMAL)","0","1345","20025","1","650025011","bgm_M378","0","-50","1","0.65","5042301","0","1.8","510331","770","-40","81004201","0","33"
"0.8","2","0","140","bgm_M378","0.8","90","0","0","2002502","20025201","81004202","660025002","0","Boss戰（HARD）","0","160","20025","1","650025021","bgm_M378","0","-50","1","0.65","5042302","0","1.8","510332","450","-40","81004202","0","-155"
"0.8","3","0","140","bgm_M378","0.8","90","0","0","2002503","20025201","81004202","660025003","0","Boss戰（VERY HARD）","0","577","20025","1","650025031","bgm_M378","0","-50","1","0.65","5042308","0","1.8","510333","450","-40","81004202","0","44"
"0.8","1","0","140","bgm_M384","0.8","90","0","0","2002601","20026102","81004401","660026001","0","BOSS戰(NORMAL)","0","482","20026","1","650026011","bgm_M384","0","-54","1","0.65","5044301","0","1.8","510331","770","-85","81004401","0","-35"
"0.8","2","0","140","bgm_M384","0.8","90","0","0","2002602","20026201","81004402","660026002","0","Boss戰（HARD）","0","-37","20026","1","650026021","bgm_M384","0","-54","1","0.65","5044302","0","1.8","510332","720","110","81004402","0","-22"
"0.8","3","0","140","bgm_M384","0.8","90","0","0","2002603","20026201","81004402","660026003","0","Boss戰（VERY HARD）","0","514","20026","1","650026031","bgm_M384","0","-54","1","0.65","5044308","0","1.8","510333","490","-40","81004402","0","-51"
"0.8","1","0","320","bgm_M397","0.8","90","0","0","2002701","20027101","81004601","660027001","0","Boss戰（NORMAL）","0","883","20027","1","650027011","bgm_M397","0","-35","1","0.65","5046301","0","1.7","510331","833","6","81004601","0","80"
"0.8","2","0","320","bgm_M397","0.8","90","0","0","2002702","20027201","81004602","660027002","0","Boss戰（HARD）","0","174","20027","1","650027021","bgm_M397","0","-35","1","0.65","5046302","0","1.7","510332","124","29","81004602","0","79"
"0.8","3","0","320","bgm_M397","0.8","90","0","0","2002703","20027201","81004602","660027003","0","Boss戰（VERY HARD）","0","486","20027","1","650027031","bgm_M397","0","-35","1","0.65","5046308","0","1.7","510333","436","43","81004602","0","-7"
"0.7","1","0","100","bgm_M406","0.7","90","0","0","2002801","20028101","81000605","660028001","0","BOSS戰(NORMAL)","0","828","20028","1","650028011","bgm_M406","0","-35","1","0.75","5048301","0","1.25","510331","798","-176","81000605","0","-73"
"0.7","2","0","100","bgm_M406","0.7","90","0","0","2002802","20028201","81000606","660028002","0","Boss戰（HARD）","0","-13","20028","1","650028021","bgm_M406","0","-35","1","0.75","5048302","0","1.25","510332","-63","-260","81000606","0","-210"
"0.7","3","0","100","bgm_M406","0.7","90","0","0","2002803","20028201","81000606","660028003","0","Boss戰（VERY HARD）","0","482","20028","1","650028031","bgm_M406","0","-35","1","0.75","5048308","0","1.25","510333","432","-115","81000606","0","-65"
"0.8","1","0","100","bgm_M416","0.8","90","0","0","2002901","20029101","81005001","660029001","0","BOSS戰(NORMAL)","0","1029","20029","1.3","650029011","bgm_M416","0","-35","1","0.65","5050301","0","1.7","510331","770","-85","81005001","0","-25"
"0.8","2","0","100","bgm_M416","0.8","90","0","0","2002902","20029201","81005002","660029002","0","Boss戰（HARD）","0","-88","20029","1.3","650029021","bgm_M416","0","-35","1","0.65","5050302","0","1.7","510332","720","110","81005002","0","-190"
"0.8","3","0","100","bgm_M416","0.8","90","0","0","2002903","20029201","81005002","660029003","0","Boss戰（VERY HARD）","0","465","20029","1.3","650029031","bgm_M416","0","-35","1","0.65","5050308","0","1.7","510333","490","-40","81005002","0","-65"
"0.8","1","0","260","bgm_M424","0.8","90","0","0","2003001","20030101","81000605","660030001","0","BOSS戰(NORMAL)","0","842","20030","1","650030011","bgm_M424","0","-75","1","0.65","5052301","0","1.7","510331","770","-85","81000605","0","-54"
"0.8","2","0","260","bgm_M424","0.8","90","0","0","2003002","20030201","81003304","660030002","0","Boss戰（HARD）","0","-15","20030","1","650030021","bgm_M424","0","-75","1","0.65","5052302","0","1.7","510332","720","110","81003301","0","32"
"0.8","3","0","260","bgm_M424","0.8","90","0","0","2003003","20030201","81003304","660030003","0","Boss戰（VERY HARD）","0","514","20030","1","650030031","bgm_M424","0","-75","1","0.65","5052308","0","1.7","510333","490","-40","81003301","0","-25"
"0.8","1","0","380","bgm_M429","0.8","90","0","0","2003101","20031101","81000905","660031001","0","BOSS戰(NORMAL)","0","732","20031","1","650031011","bgm_M429","0","-75","1","0.65","5054301","0","1.7","510331","698","0","81000905","0","-25"
"0.8","2","0","380","bgm_M429","0.8","90","0","0","2003102","20031201","81000906","660031002","0","Boss戰（HARD）","0","-42","20031","1","650031021","bgm_M429","0","-75","1","0.65","5054302","0","1.7","510332","720","110","81000906","0","-10"
"0.8","3","0","380","bgm_M429","0.8","90","0","0","2003103","20031201","81000906","660031003","0","Boss戰（VERY HARD）","0","437","20031","1","650031031","bgm_M429","0","-75","1","0.65","5054308","0","1.7","510333","490","-40","81000906","0","-63"
"0.8","1","0","150","bgm_M438","0.75","90","0","0","2003201","20032101","81005601","660032001","0","Boss戰（NORMAL）","0","883","20032","1","650032011","bgm_M438","0","-20","1","0.65","5056301","0","2","510331","800","-85","81005601","0","-30"
"0.8","2","0","150","bgm_M438","0.75","90","0","0","2003202","20032201","81005602","660032002","0","Boss戰（HARD）","0","-28","20032","1","650032021","bgm_M438","0","-20","1","0.65","5056302","0","2","510332","145","-10","81005602","0","-21"
