2d9772a95044c250e27b2777002bb83c6f0e6300a57a18e9bbd9d2aa4a222ed9,332accaf10ba9552b88dea21013bdcfe7eefbf3bb337f23b2737292ed9df7b8a,33dbf97cc6d750f20ec7cd5e6130f58b7191ffdc425031ef7614d58ce2d0f92e,0a858e669790e16c6c8f34d496f1cf9b4b443500fb4038c2ee5a66fa9aa51572,a697eef928644b64282e5197924145e6da401c2577fada84dfecf419b5ab208a,6055b76828c2cd1abeea8a555069243ecbdaa793059ceb07ae8fee296380ae0b,a1601c7902b01548c0c334983a841bf4481863d72ddd48c24a797a16bc2268a1,42f6cd1ecd6cc6871239eacf655c9b50852a1a54f382964cf522b94fb7cf0007,e7f224aacaf9bd7d4e2482604eeb9f7e56be9f122e2ba6a13a2f8cb6109b6f93
"8010","8010","8010","8010","760400011","760400011","0","55","8010"
"8010","8010","8010","8010","760400021","760400021","0","55","8010"
"8010","8010","8010","8010","760400031","760400031","0","55","8010"
"8010","8010","8010","8010","760400041","760400041","0","55","8010"
"8010","8010","8010","8010","760400051","760400051","0","55","8010"
"8040","8000","8040","8000","781001110","78100111","0","63","8000"
"8040","8000","8040","8000","781001120","78100112","0","63","8000"
"8040","8000","8040","8000","781001130","78100113","0","63","8000"
"8040","8000","8040","8000","781001140","78100114","0","63","8000"
"8040","8000","8040","8000","781001150","78100115","0","65","8000"
"8040","8000","8040","8000","781001210","78100121","0","63","8000"
"8040","8000","8040","8000","781001220","78100122","0","63","8000"
"8040","8000","8040","8000","781001230","78100123","0","63","8000"
"8040","8000","8040","8000","781001240","78100124","0","63","8000"
"8040","8000","8040","8000","781001250","78100125","0","65","8000"
"8040","8000","8040","8000","781001310","78100131","0","63","8000"
"8040","8000","8040","8000","781001320","78100132","0","63","8000"
"8040","8000","8040","8000","781001330","78100133","0","63","8000"
"8040","8000","8040","8000","781001340","78100134","0","63","8000"
"8040","8000","8040","8000","781001350","78100135","0","65","8000"
"8000","8040","8000","8040","781002110","78100211","0","63","8000"
"8000","8040","8000","8040","781002120","78100212","0","63","8000"
"8000","8040","8000","8040","781002130","78100213","0","63","8000"
"8000","8040","8000","8040","781002140","78100214","0","63","8000"
"8000","8040","8000","8040","781002150","78100215","0","65","8000"
"8000","8040","8000","8040","781002210","78100221","0","63","8000"
"8000","8040","8000","8040","781002220","78100222","0","63","8000"
"8000","8040","8000","8040","781002230","78100223","0","63","8000"
"8000","8040","8000","8040","781002240","78100224","0","63","8000"
"8000","8040","8000","8040","781002250","78100225","0","65","8000"
"8000","8040","8000","8040","781002310","78100231","0","63","8000"
"8000","8040","8000","8040","781002320","78100232","0","63","8000"
"8000","8040","8000","8040","781002330","78100233","0","63","8000"
"8000","8040","8000","8040","781002340","78100234","0","63","8000"
"8000","8040","8000","8040","781002350","78100235","0","65","8000"
"8000","8000","8040","8000","781003110","78100311","0","63","8040"
"8000","8000","8040","8000","781003120","78100312","0","63","8040"
"8000","8000","8040","8000","781003130","78100313","0","63","8040"
"8000","8000","8040","8000","781003140","78100314","0","63","8040"
"8000","8000","8040","8000","781003150","78100315","0","65","8040"
"8000","8000","8040","8000","781003210","78100321","0","63","8040"
"8000","8000","8040","8000","781003220","78100322","0","63","8040"
"8000","8000","8040","8000","781003230","78100323","0","63","8040"
"8000","8000","8040","8000","781003240","78100324","0","63","8040"
"8000","8000","8040","8000","781003250","78100325","0","65","8040"
"8000","8000","8040","8000","781003310","78100331","0","63","8040"
"8000","8000","8040","8000","781003320","78100332","0","63","8040"
"8000","8000","8040","8000","781003330","78100333","0","63","8040"
"8000","8000","8040","8000","781003340","78100334","0","63","8040"
"8000","8000","8040","8000","781003350","78100335","0","65","8040"
"8010","8000","8000","8000","810010011","810010011","0","43","8000"
"8010","8000","8000","8000","810010021","810010021","0","43","8000"
"8010","8000","8000","8000","810010031","810010031","0","43","8000"
"8010","8000","8000","8000","810010041","810010041","0","43","8000"
"8010","8000","8000","8000","810010051","810010051","0","43","8000"
"8010","8000","8000","8000","810010061","810010061","0","43","8000"
"8010","8000","8000","8000","810010071","810010071","0","43","8000"
"8010","8000","8000","8000","810010081","810010081","0","43","8000"
"8010","8000","8000","8000","810010091","810010091","0","43","8000"
"8010","8000","8000","8000","810010101","810010101","0","43","8000"
"8010","8000","8000","8000","810010111","810010111","0","43","8000"
"8010","8000","8000","8000","810010121","810010121","0","43","8000"
"8010","8000","8000","8000","810010131","810010131","0","43","8000"
"8010","8000","8000","8000","810010141","810010141","0","43","8000"
"8010","8000","8000","8000","810010151","810010151","0","43","8000"
"8010","8000","8000","8000","810010161","810010161","0","43","8000"
"8010","8000","8000","8000","810010171","810010171","0","43","8000"
"8010","8000","8000","8000","810010181","810010181","0","43","8000"
"8010","8000","8000","8000","810010191","810010191","0","43","8000"
"8010","8000","8000","8000","810010201","810010201","0","43","8000"
"8010","8000","8000","8000","810010211","810010211","0","43","8000"
"8010","8000","8000","8000","810010221","810010221","0","43","8000"
"8010","8000","8000","8000","810010231","810010231","0","43","8000"
"8010","8000","8000","8000","810010241","810010241","0","43","8000"
"8010","8000","8000","8000","810010251","810010251","0","43","8000"
"8010","8000","8000","8000","810010261","810010261","0","43","8000"
"8010","8000","8000","8000","810010271","810010271","0","43","8000"
"8010","8000","8000","8000","810010281","810010281","0","43","8000"
"8010","8000","8000","8000","810010291","810010291","0","43","8000"
"8010","8000","8000","8000","810010301","810010301","0","43","8000"
"8020","8000","8000","8000","810010311","810010311","0","43","8000"
"8020","8000","8000","8000","810010321","810010321","0","43","8000"
"8020","8000","8000","8000","810010331","810010331","0","43","8000"
"8020","8000","8000","8000","810010341","810010341","0","43","8000"
"8020","8000","8000","8000","810010351","810010351","0","43","8000"
"8020","8000","8000","8000","810010361","810010361","0","43","8000"
"8020","8000","8000","8000","810010371","810010371","0","43","8000"
"8020","8000","8000","8000","810010381","810010381","0","43","8000"
"8020","8000","8000","8000","810010391","810010391","0","43","8000"
"8020","8000","8000","8000","810010401","810010401","0","43","8000"
"8020","8000","8000","8000","810010411","810010411","0","43","8000"
"8020","8000","8000","8000","810010421","810010421","0","43","8000"
"8020","8000","8000","8000","810010431","810010431","0","43","8000"
"8020","8000","8000","8000","810010441","810010441","0","43","8000"
"8020","8000","8000","8000","810010451","810010451","0","43","8000"
"8020","8000","8000","8000","810010461","810010461","0","43","8000"
"8020","8000","8000","8000","810010471","810010471","0","43","8000"
"8020","8000","8000","8000","810010481","810010481","0","43","8000"
"8020","8000","8000","8000","810010491","810010491","0","43","8000"
"8020","8000","8000","8000","810010501","810010501","0","43","8000"
"8020","8000","8000","8000","810010511","810010511","0","43","8000"
"8020","8000","8000","8000","810010521","810010521","0","43","8000"
"8020","8000","8000","8000","810010531","810010531","0","43","8000"
"8020","8000","8000","8000","810010541","810010541","0","43","8000"
"8020","8000","8000","8000","810010551","810010551","0","43","8000"
"8020","8000","8000","8000","810010561","810010561","0","43","8000"
"8020","8000","8000","8000","810010571","810010571","0","43","8000"
"8020","8000","8000","8000","810010581","810010581","0","43","8000"
"8020","8000","8000","8000","810010591","810010591","0","43","8000"
"8020","8000","8000","8000","810010601","810010601","0","43","8000"
"8020","8000","8000","8000","810010611","810010611","0","43","8000"
"8020","8000","8000","8000","810010621","810010621","0","43","8000"
"8020","8000","8000","8000","810010631","810010631","0","43","8000"
"8020","8000","8000","8000","810010641","810010641","0","43","8000"
"8020","8000","8000","8000","810010651","810010651","0","43","8000"
"8020","8000","8000","8000","810010661","810010661","0","43","8000"
"8020","8000","8000","8000","810010671","810010671","0","43","8000"
"8020","8000","8000","8000","810010681","810010681","0","43","8000"
"8020","8000","8000","8000","810010691","810010691","0","43","8000"
"8020","8000","8000","8000","810010701","810010701","0","43","8000"
"8020","8000","8000","8000","810010711","810010711","0","43","8000"
"8020","8000","8000","8000","810010721","810010721","0","43","8000"
"8020","8000","8000","8000","810010731","810010731","0","43","8000"
"8020","8000","8000","8000","810010741","810010741","0","43","8000"
"8020","8000","8000","8000","810010751","810010751","0","43","8000"
"8020","8000","8000","8000","810010761","810010761","0","43","8000"
"8020","8000","8000","8000","810010771","810010771","0","43","8000"
"8020","8000","8000","8000","810010781","810010781","0","43","8000"
"8020","8000","8000","8000","810010791","810010791","0","43","8000"
"8020","8000","8000","8000","810010801","810010801","0","43","8000"
"8020","8000","8000","8000","810010811","810010811","0","43","8000"
"8020","8000","8000","8000","810010821","810010821","0","43","8000"
"8020","8000","8000","8000","810010831","810010831","0","43","8000"
"8020","8000","8000","8000","810010841","810010841","0","43","8000"
"8020","8000","8000","8000","810010851","810010851","0","43","8000"
"8020","8000","8000","8000","810010861","810010861","0","43","8000"
"8020","8000","8000","8000","810010871","810010871","0","43","8000"
"8020","8000","8000","8000","810010881","810010881","0","43","8000"
"8020","8000","8000","8000","810010891","810010891","0","43","8000"
"8020","8000","8000","8000","810010901","810010901","0","43","8000"
"8020","8000","8000","8000","810010911","810010911","0","43","8000"
"8020","8000","8000","8000","810010921","810010921","0","43","8000"
"8020","8000","8000","8000","810010931","810010931","0","43","8000"
"8020","8000","8000","8000","810010941","810010941","0","43","8000"
"8020","8000","8000","8000","810010951","810010951","0","43","8000"
"8020","8000","8000","8000","810010961","810010961","0","43","8000"
"8020","8000","8000","8000","810010971","810010971","0","43","8000"
"8020","8000","8000","8000","810010981","810010981","0","43","8000"
"8020","8000","8000","8000","810010991","810010991","0","43","8000"
"8020","8000","8000","8000","810011001","810011001","0","43","8000"
"8000","8010","8000","8000","820010011","820010011","0","43","8000"
"8000","8010","8000","8000","820010021","820010021","0","43","8000"
"8000","8010","8000","8000","820010031","820010031","0","43","8000"
"8000","8010","8000","8000","820010041","820010041","0","43","8000"
"8000","8010","8000","8000","820010051","820010051","0","43","8000"
"8000","8010","8000","8000","820010061","820010061","0","43","8000"
"8000","8010","8000","8000","820010071","820010071","0","43","8000"
"8000","8010","8000","8000","820010081","820010081","0","43","8000"
"8000","8010","8000","8000","820010091","820010091","0","43","8000"
"8000","8010","8000","8000","820010101","820010101","0","43","8000"
"8000","8010","8000","8000","820010111","820010111","0","43","8000"
"8000","8010","8000","8000","820010121","820010121","0","43","8000"
"8000","8010","8000","8000","820010131","820010131","0","43","8000"
"8000","8010","8000","8000","820010141","820010141","0","43","8000"
"8000","8010","8000","8000","820010151","820010151","0","43","8000"
"8000","8010","8000","8000","820010161","820010161","0","43","8000"
"8000","8010","8000","8000","820010171","820010171","0","43","8000"
"8000","8010","8000","8000","820010181","820010181","0","43","8000"
"8000","8010","8000","8000","820010191","820010191","0","43","8000"
"8000","8010","8000","8000","820010201","820010201","0","43","8000"
"8000","8010","8000","8000","820010211","820010211","0","43","8000"
"8000","8010","8000","8000","820010221","820010221","0","43","8000"
"8000","8010","8000","8000","820010231","820010231","0","43","8000"
"8000","8010","8000","8000","820010241","820010241","0","43","8000"
"8000","8010","8000","8000","820010251","820010251","0","43","8000"
"8000","8010","8000","8000","820010261","820010261","0","43","8000"
"8000","8010","8000","8000","820010271","820010271","0","43","8000"
"8000","8010","8000","8000","820010281","820010281","0","43","8000"
"8000","8010","8000","8000","820010291","820010291","0","43","8000"
"8000","8010","8000","8000","820010301","820010301","0","43","8000"
"8000","8020","8000","8000","820010311","820010311","0","43","8000"
"8000","8020","8000","8000","820010321","820010321","0","43","8000"
"8000","8020","8000","8000","820010331","820010331","0","43","8000"
"8000","8020","8000","8000","820010341","820010341","0","43","8000"
"8000","8020","8000","8000","820010351","820010351","0","43","8000"
"8000","8020","8000","8000","820010361","820010361","0","43","8000"
"8000","8020","8000","8000","820010371","820010371","0","43","8000"
"8000","8020","8000","8000","820010381","820010381","0","43","8000"
"8000","8020","8000","8000","820010391","820010391","0","43","8000"
"8000","8020","8000","8000","820010401","820010401","0","43","8000"
"8000","8020","8000","8000","820010411","820010411","0","43","8000"
"8000","8020","8000","8000","820010421","820010421","0","43","8000"
"8000","8020","8000","8000","820010431","820010431","0","43","8000"
"8000","8020","8000","8000","820010441","820010441","0","43","8000"
"8000","8020","8000","8000","820010451","820010451","0","43","8000"
"8000","8020","8000","8000","820010461","820010461","0","43","8000"
"8000","8020","8000","8000","820010471","820010471","0","43","8000"
"8000","8020","8000","8000","820010481","820010481","0","43","8000"
"8000","8020","8000","8000","820010491","820010491","0","43","8000"
"8000","8020","8000","8000","820010501","820010501","0","43","8000"
"8000","8020","8000","8000","820010511","820010511","0","43","8000"
"8000","8020","8000","8000","820010521","820010521","0","43","8000"
"8000","8020","8000","8000","820010531","820010531","0","43","8000"
"8000","8020","8000","8000","820010541","820010541","0","43","8000"
"8000","8020","8000","8000","820010551","820010551","0","43","8000"
"8000","8020","8000","8000","820010561","820010561","0","43","8000"
"8000","8020","8000","8000","820010571","820010571","0","43","8000"
"8000","8020","8000","8000","820010581","820010581","0","43","8000"
"8000","8020","8000","8000","820010591","820010591","0","43","8000"
"8000","8020","8000","8000","820010601","820010601","0","43","8000"
"8000","8020","8000","8000","820010611","820010611","0","43","8000"
"8000","8020","8000","8000","820010621","820010621","0","43","8000"
"8000","8020","8000","8000","820010631","820010631","0","43","8000"
"8000","8020","8000","8000","820010641","820010641","0","43","8000"
"8000","8020","8000","8000","820010651","820010651","0","43","8000"
"8000","8020","8000","8000","820010661","820010661","0","43","8000"
"8000","8020","8000","8000","820010671","820010671","0","43","8000"
"8000","8020","8000","8000","820010681","820010681","0","43","8000"
"8000","8020","8000","8000","820010691","820010691","0","43","8000"
"8000","8020","8000","8000","820010701","820010701","0","43","8000"
"8000","8020","8000","8000","820010711","820010711","0","43","8000"
"8000","8020","8000","8000","820010721","820010721","0","43","8000"
"8000","8020","8000","8000","820010731","820010731","0","43","8000"
"8000","8020","8000","8000","820010741","820010741","0","43","8000"
"8000","8020","8000","8000","820010751","820010751","0","43","8000"
"8000","8020","8000","8000","820010761","820010761","0","43","8000"
"8000","8020","8000","8000","820010771","820010771","0","43","8000"
"8000","8020","8000","8000","820010781","820010781","0","43","8000"
"8000","8020","8000","8000","820010791","820010791","0","43","8000"
"8000","8020","8000","8000","820010801","820010801","0","43","8000"
"8000","8020","8000","8000","820010811","820010811","0","43","8000"
"8000","8020","8000","8000","820010821","820010821","0","43","8000"
"8000","8020","8000","8000","820010831","820010831","0","43","8000"
"8000","8020","8000","8000","820010841","820010841","0","43","8000"
"8000","8020","8000","8000","820010851","820010851","0","43","8000"
"8000","8020","8000","8000","820010861","820010861","0","43","8000"
"8000","8020","8000","8000","820010871","820010871","0","43","8000"
"8000","8020","8000","8000","820010881","820010881","0","43","8000"
"8000","8020","8000","8000","820010891","820010891","0","43","8000"
"8000","8020","8000","8000","820010901","820010901","0","43","8000"
"8000","8020","8000","8000","820010911","820010911","0","43","8000"
"8000","8020","8000","8000","820010921","820010921","0","43","8000"
"8000","8020","8000","8000","820010931","820010931","0","43","8000"
"8000","8020","8000","8000","820010941","820010941","0","43","8000"
"8000","8020","8000","8000","820010951","820010951","0","43","8000"
"8000","8020","8000","8000","820010961","820010961","0","43","8000"
"8000","8020","8000","8000","820010971","820010971","0","43","8000"
"8000","8020","8000","8000","820010981","820010981","0","43","8000"
"8000","8020","8000","8000","820010991","820010991","0","43","8000"
"8000","8020","8000","8000","820011001","820011001","0","43","8000"
"8000","8000","8000","8010","830010011","830010011","0","43","8000"
"8000","8000","8000","8010","830010021","830010021","0","43","8000"
"8000","8000","8000","8010","830010031","830010031","0","43","8000"
"8000","8000","8000","8010","830010041","830010041","0","43","8000"
"8000","8000","8000","8010","830010051","830010051","0","43","8000"
"8000","8000","8000","8010","830010061","830010061","0","43","8000"
"8000","8000","8000","8010","830010071","830010071","0","43","8000"
"8000","8000","8000","8010","830010081","830010081","0","43","8000"
"8000","8000","8000","8010","830010091","830010091","0","43","8000"
"8000","8000","8000","8010","830010101","830010101","0","43","8000"
"8000","8000","8000","8010","830010111","830010111","0","43","8000"
"8000","8000","8000","8010","830010121","830010121","0","43","8000"
"8000","8000","8000","8010","830010131","830010131","0","43","8000"
"8000","8000","8000","8010","830010141","830010141","0","43","8000"
"8000","8000","8000","8010","830010151","830010151","0","43","8000"
"8000","8000","8000","8010","830010161","830010161","0","43","8000"
"8000","8000","8000","8010","830010171","830010171","0","43","8000"
"8000","8000","8000","8010","830010181","830010181","0","43","8000"
"8000","8000","8000","8010","830010191","830010191","0","43","8000"
"8000","8000","8000","8010","830010201","830010201","0","43","8000"
"8000","8000","8000","8010","830010211","830010211","0","43","8000"
"8000","8000","8000","8010","830010221","830010221","0","43","8000"
"8000","8000","8000","8010","830010231","830010231","0","43","8000"
"8000","8000","8000","8010","830010241","830010241","0","43","8000"
"8000","8000","8000","8010","830010251","830010251","0","43","8000"
"8000","8000","8000","8010","830010261","830010261","0","43","8000"
"8000","8000","8000","8010","830010271","830010271","0","43","8000"
"8000","8000","8000","8010","830010281","830010281","0","43","8000"
"8000","8000","8000","8010","830010291","830010291","0","43","8000"
"8000","8000","8000","8010","830010301","830010301","0","43","8000"
"8000","8000","8000","8020","830010311","830010311","0","43","8000"
"8000","8000","8000","8020","830010321","830010321","0","43","8000"
"8000","8000","8000","8020","830010331","830010331","0","43","8000"
"8000","8000","8000","8020","830010341","830010341","0","43","8000"
"8000","8000","8000","8020","830010351","830010351","0","43","8000"
"8000","8000","8000","8020","830010361","830010361","0","43","8000"
"8000","8000","8000","8020","830010371","830010371","0","43","8000"
"8000","8000","8000","8020","830010381","830010381","0","43","8000"
"8000","8000","8000","8020","830010391","830010391","0","43","8000"
"8000","8000","8000","8020","830010401","830010401","0","43","8000"
"8000","8000","8000","8020","830010411","830010411","0","43","8000"
"8000","8000","8000","8020","830010421","830010421","0","43","8000"
"8000","8000","8000","8020","830010431","830010431","0","43","8000"
"8000","8000","8000","8020","830010441","830010441","0","43","8000"
"8000","8000","8000","8020","830010451","830010451","0","43","8000"
"8000","8000","8000","8020","830010461","830010461","0","43","8000"
"8000","8000","8000","8020","830010471","830010471","0","43","8000"
"8000","8000","8000","8020","830010481","830010481","0","43","8000"
"8000","8000","8000","8020","830010491","830010491","0","43","8000"
"8000","8000","8000","8020","830010501","830010501","0","43","8000"
"8000","8000","8000","8020","830010511","830010511","0","43","8000"
"8000","8000","8000","8020","830010521","830010521","0","43","8000"
"8000","8000","8000","8020","830010531","830010531","0","43","8000"
"8000","8000","8000","8020","830010541","830010541","0","43","8000"
"8000","8000","8000","8020","830010551","830010551","0","43","8000"
"8000","8000","8000","8020","830010561","830010561","0","43","8000"
"8000","8000","8000","8020","830010571","830010571","0","43","8000"
"8000","8000","8000","8020","830010581","830010581","0","43","8000"
"8000","8000","8000","8020","830010591","830010591","0","43","8000"
"8000","8000","8000","8020","830010601","830010601","0","43","8000"
"8000","8000","8000","8020","830010611","830010611","0","43","8000"
"8000","8000","8000","8020","830010621","830010621","0","43","8000"
"8000","8000","8000","8020","830010631","830010631","0","43","8000"
"8000","8000","8000","8020","830010641","830010641","0","43","8000"
"8000","8000","8000","8020","830010651","830010651","0","43","8000"
"8000","8000","8000","8020","830010661","830010661","0","43","8000"
"8000","8000","8000","8020","830010671","830010671","0","43","8000"
"8000","8000","8000","8020","830010681","830010681","0","43","8000"
"8000","8000","8000","8020","830010691","830010691","0","43","8000"
"8000","8000","8000","8020","830010701","830010701","0","43","8000"
"8000","8000","8000","8020","830010711","830010711","0","43","8000"
"8000","8000","8000","8020","830010721","830010721","0","43","8000"
"8000","8000","8000","8020","830010731","830010731","0","43","8000"
"8000","8000","8000","8020","830010741","830010741","0","43","8000"
"8000","8000","8000","8020","830010751","830010751","0","43","8000"
"8000","8000","8000","8020","830010761","830010761","0","43","8000"
"8000","8000","8000","8020","830010771","830010771","0","43","8000"
"8000","8000","8000","8020","830010781","830010781","0","43","8000"
"8000","8000","8000","8020","830010791","830010791","0","43","8000"
"8000","8000","8000","8020","830010801","830010801","0","43","8000"
"8000","8000","8000","8020","830010811","830010811","0","43","8000"
"8000","8000","8000","8020","830010821","830010821","0","43","8000"
"8000","8000","8000","8020","830010831","830010831","0","43","8000"
"8000","8000","8000","8020","830010841","830010841","0","43","8000"
"8000","8000","8000","8020","830010851","830010851","0","43","8000"
"8000","8000","8000","8020","830010861","830010861","0","43","8000"
"8000","8000","8000","8020","830010871","830010871","0","43","8000"
"8000","8000","8000","8020","830010881","830010881","0","43","8000"
"8000","8000","8000","8020","830010891","830010891","0","43","8000"
"8000","8000","8000","8020","830010901","830010901","0","43","8000"
"8000","8000","8000","8020","830010911","830010911","0","43","8000"
