a1d4d406d5fdd2356cd58c5d8e0dfe53eb72e69754b8e26e78ff5e76effc02e1,85ab756fbc562d4d0944755d4ec6913bc6fc7da96a4f4e0a2b1f83d8c2923977,7ba1d2101bc3cf12ca7930a1ae36eca9f7cec21d7b749ba6f8540b3c981fb476,4429ea529af7742bd69683f98f941164f05100dd98aba7d1fc482915fa267981,d65b31affcabf7556218b4dc0ee60c67ec7312677ddf7f3acf1f7bc76843196b,a845525e5b2dc2c99efb777699d6c411cf9882e92374b193883ec278efa04bde,29dcf79fce0cc5b9bb29d4c763759e3cd3062d7cdcae091d99359b55b2a48b32,12902c7b15a5990d2f9af813b7a9c833df53005866aa859e70bd431b4c785588,3fb58788033e867b4e9ec5ac7c5e4b377ecff21f0a3edffaf7ebb40e021b6e4a,49606746ca7f26bf07663ccbad9568c8b2e2b5d74c87448eca756703b19c48d2,5b5daade66229312117d4c5f26b022e1c4c5cd0f7bc59ecf3e4a9ca8d0f7f6db,4785333ca8b7269c54d18949f4641158553362233e03cf8977d0971ad5e7109c,248288ae315d70cd6002d178a7771f072f8f7173b9e82891a45878089fdf42e7,d1ef0bd44a487a3f5b420ac600e5a79b5293d923628b08eb6e212a9fa2565521,b24368bf37d841eb36ae69e550bd4f5213e6757f6729df858a532ae03232422b,dfcdb459e37f24b0f026fcac4bc0c78ab7abce19c1e22c78b043dd25bb6680ba,49e449d6113c546acb1fc62a0845eabd7a62a00e36c7df29c0abc186e5f051e6,b7ad2d1a8adfe34774a3bb6e41d24409787456a43178b014d0b42104b527f8c1,b16760969ce9cbab8e78062872c780f1ab8b53a6531cfbebe8aa2a15e8a4f9ab,f369ef1b2670db086f797bcc0dff319c827144da691ac9c17df50bf4dd55e44b
"11999092","101010501","101000014","101010502","0","0","0","270","0","0","0","100","0","0","11001052","0","110010052","0","0","101010503"
"11999093","101010503","101000015","101010504","0","0","0","270","0","0","0","100","11999102","0","11001053","0","110010053","0","101010505","101010504"
"11999091","101010604","101000016","0","0","0","0","276","0","0","0","100","0","0","11001061","0","110010061","0","0","101010602"
"11999092","101010604","101000017","101010602","0","0","0","276","0","0","0","100","0","0","11001062","0","110010062","0","0","101010606"
"11999093","101010606","101000018","101010601","0","0","0","276","0","0","0","100","11999103","0","11001063","0","110010063","0","0","101010605"
"11999091","101010702","101000019","101010703","0","0","0","281","0","0","0","100","0","0","11001071","0","110010071","0","0","101010702"
"11999092","101010702","101000020","101010701","0","0","0","281","0","0","0","100","0","0","11001072","0","110010072","0","0","101010705"
"11999093","101010706","101000021","101010705","0","0","0","281","0","0","0","100","11999101","0","11001073","0","110010073","0","101010704","101010705"
"11999091","101010801","101000022","101010804","0","0","0","281","0","0","0","100","0","0","11001081","0","110010081","0","0","101010801"
"11999092","101010802","101000023","101010803","0","0","0","281","0","0","0","100","0","0","11001082","0","110010082","0","0","101010801"
"11999093","101010805","101000024","101010804","0","0","0","281","0","0","0","100","11999102","0","11001083","0","110010083","0","0","101010804"
"11999091","101010904","101000025","101010901","0","0","0","285","0","0","0","100","0","0","11001091","0","110010091","0","0","101010902"
"11999092","101010902","101000026","101010901","0","0","0","285","0","0","0","100","0","0","11001092","0","110010092","0","0","101010903"
"11999093","101010906","101000027","101010902","0","0","0","285","0","0","0","100","11999103","0","11001093","0","110010093","0","101010904","101010905"
"11999091","101011006","101000028","101011003","0","0","0","291","0","0","0","100","11999093","0","11001101","0","110010101","0","0","101011006"
"11999092","101011004","101000029","101011008","0","0","0","291","0","0","0","100","11999101","0","11001102","0","110010102","0","0","101011004"
"0","101011001","101000030","0","0","0","0","291","0","0","0","100","0","0","11001103","0","110010103","0","0","0"
"11999091","101020101","101000031","101020102","0","0","0","296","0","0","0","100","0","0","11002011","0","110020011","0","0","101020102"
"11999092","101020103","101000032","0","0","0","0","296","0","0","0","100","0","0","11002012","0","110020012","0","0","101020104"
"11999093","101020105","101000033","101020106","0","0","0","296","0","0","0","100","11999102","0","11002013","0","110020013","0","0","101020101"
"11999091","101020201","101000034","0","0","0","0","300","0","0","0","100","0","0","11002021","0","110020021","0","0","101020202"
"11999092","101020203","101000035","101020204","0","0","0","300","0","0","0","100","0","0","11002022","0","110020022","0","0","101020203"
"11999093","101020202","101000036","101020206","0","0","0","300","0","0","0","100","11999103","0","11002023","0","110020023","0","0","101020205"
"11999091","101020301","101000037","0","0","0","0","306","0","0","0","100","0","0","11002031","0","110020031","0","0","101020303"
"11999092","101020304","101000038","101020302","0","0","0","306","0","0","0","100","0","0","11002032","0","110020032","0","0","101020305"
"11999093","101020305","101000039","101020304","0","0","0","306","0","0","0","100","11999101","0","11002033","0","110020033","0","101020303","101020304"
"11999091","101020401","101000040","0","0","0","0","311","0","0","0","100","0","0","11002041","0","110020041","0","0","101020402"
"11999092","101020403","101000041","101020404","0","0","0","311","0","0","0","100","0","0","11002042","0","110020042","0","0","101020403"
"11999093","101020404","101000042","101020405","0","0","0","311","0","0","0","100","11999102","0","11002043","0","110020043","0","0","101020404"
"11999091","101020501","101000043","101020503","0","0","0","311","0","0","0","100","0","0","11002051","0","110020051","0","0","101020502"
"11999092","101020504","101000044","101020503","0","0","0","311","0","0","0","100","0","0","11002052","0","110020052","0","0","101020505"
"11999093","101020506","101000045","101020501","0","0","0","311","0","0","0","100","11999103","0","11002053","0","110020053","0","0","101020502"
"11999091","101020601","101000046","101020602","0","0","0","315","0","0","0","100","0","0","11002061","0","110020061","0","0","101020601"
"11999092","101020603","101000047","101020602","0","0","0","315","0","0","0","100","0","0","11002062","0","110020062","0","0","101020604"
"11999093","101020603","101000048","101020604","0","0","0","315","0","0","0","100","11999101","0","11002063","0","110020063","0","101020606","101020604"
"11999091","101020701","101000049","101020702","0","0","0","321","0","0","0","100","0","0","11002071","0","110020071","0","0","101020702"
"11999092","101020703","101000050","101020704","0","0","0","321","0","0","0","100","0","0","11002072","0","110020072","0","0","101020703"
"11999093","101020705","101000051","101020706","0","0","0","321","0","0","0","100","11999102","0","11002073","0","110020073","0","0","101020704"
"11999091","101020801","101000052","101020802","0","0","0","326","0","0","0","100","11002084","0","11002081","0","110020081","0","0","101020801"
"11999092","101020803","101000053","101020804","0","0","0","326","0","0","0","100","0","0","11002082","0","110020082","0","101020802","101020804"
"11999093","101020805","101000054","101020807","0","0","0","326","0","0","0","100","11999103","0","11002083","0","110020083","0","101020807","101020806"
"11999091","101020901","101000055","101020905","0","0","0","330","0","0","0","100","11002094","0","11002091","0","110020091","0","0","101020902"
"11999092","101020903","101000056","101020904","0","0","0","330","0","0","0","100","0","0","11002092","0","110020092","0","0","101020903"
"11999093","101020901","101000057","101020904","0","0","0","330","0","0","0","100","11999101","0","11002093","0","110020093","0","101020905","101020902"
"11999091","101021001","101000058","101021002","0","0","0","336","0","0","0","100","11002104","0","11002101","0","110020101","0","0","101021001"
"11999092","101021003","101000059","101021004","0","0","0","336","0","0","0","100","0","0","11002102","0","110020102","0","0","101021003"
"11999093","101021007","101000060","101021002","0","0","0","336","0","0","0","100","11999102","0","11002103","0","110020103","0","101021005","101021003"
"11999091","101021101","101000061","101021104","0","0","0","341","0","0","0","100","11002114","0","11002111","0","110020111","0","0","101021102"
"11999092","101021102","101000062","101021108","0","0","0","341","0","0","0","100","0","0","11002112","0","110020112","0","0","101021104"
"11999093","101021101","101000063","101021103","0","0","0","341","0","0","0","100","11999103","0","11002113","0","110020113","0","101021104","101021102"
"11999091","101021201","101000064","0","0","0","0","345","0","0","0","100","0","0","11002121","0","110020121","0","0","101021203"
"11990093","101021201","101000065","101021202","0","0","0","345","0","0","0","100","11999101","0","11002122","0","110020122","0","0","101021201"
"0","101021206","101000066","0","0","0","0","345","0","0","0","100","0","0","11002123","0","110020123","0","0","0"
"11999091","101030101","101000067","0","0","0","0","351","0","0","0","100","0","0","11003011","0","110030011","0","0","101030102"
"11999092","101030101","101000068","101030105","0","0","0","351","0","0","0","100","0","0","11003012","0","110030012","0","0","101030103"
"11999093","101030102","101000069","101030103","0","0","0","351","0","0","0","100","11999102","0","11003013","0","110030013","0","101030105","101030104"
"11999091","101030201","101000070","0","0","0","0","356","0","0","0","100","0","0","11003021","0","110030021","0","0","101030202"
"11999092","101030203","101000071","101030204","0","0","0","356","0","0","0","100","0","0","11003022","0","110030022","0","0","101030203"
"11999093","101030201","101000072","101030205","0","0","0","356","0","0","0","100","11999103","0","11003023","0","110030023","0","101030204","101030203"
"11999091","101030301","101000073","101030302","0","0","0","360","0","0","0","100","0","0","11003031","0","110030031","0","0","101030301"
"11999092","101030303","101000074","101030304","0","0","0","360","0","0","0","100","0","0","11003032","0","110030032","0","0","101030301"
"11999093","101030306","101000075","101030308","0","0","0","360","0","0","0","100","11999101","0","11003033","0","110030033","0","101030305","101030307"
"11999091","101030401","101000076","101030405","0","0","0","366","0","0","0","100","0","0","11003041","0","110030041","0","0","101030401"
"11999092","101030402","101000077","101030404","0","0","0","366","0","0","0","100","0","0","11003042","0","110030042","0","101030405","101030403"
"11999093","101030402","101000078","101030401","0","0","0","366","0","0","0","100","11999102","0","11003043","0","110030043","0","101030405","101030404"
"11999091","101030501","101000079","101030503","0","0","0","371","0","0","0","100","0","0","11003051","0","110030051","0","0","101030502"
"11999092","101030501","101000080","101030505","0","0","0","371","0","0","0","100","0","0","11003052","0","110030052","0","101030506","101030504"
"11999093","101030508","101000081","101030502","0","0","0","371","0","0","0","100","11999103","0","11003053","0","110030053","0","101030507","101030501"
"11999091","101030601","101000082","101030603","0","0","0","375","0","0","0","100","0","0","11003061","0","110030061","0","0","101030601"
"11999092","101030603","101000083","101030604","0","0","0","375","0","0","0","100","0","0","11003062","0","110030062","0","101030602","101030601"
"11999093","101030605","101000084","101030601","0","0","0","375","0","0","0","100","11999101","0","11003063","0","110030063","0","101030606","101030601"
"11999091","101030701","101000085","101030702","0","0","0","381","0","0","0","100","0","0","11003071","0","110030071","0","0","101030703"
"11999092","101030707","101000086","101030702","0","0","0","381","0","0","0","100","0","0","11003072","0","110030072","0","101030705","101030703"
"11999093","101030701","101000087","101030706","0","0","0","381","0","0","0","100","11999102","0","11003073","0","110030073","0","101030705","101030706"
"11999091","101030801","101000088","101030803","0","0","0","386","0","0","0","100","11003084","0","11003081","0","110030081","0","0","101030802"
"11999092","101030804","101000089","101030805","0","0","0","386","0","0","0","100","0","0","11003082","0","110030082","0","101030806","101030804"
"11999093","101030807","101000090","101030809","0","0","0","386","0","0","0","100","11999103","0","11003083","0","110030083","0","101030810","101030808"
"11999091","101030901","101000091","101030902","0","0","0","390","0","0","0","100","11003094","0","11003091","0","110030091","0","0","101030901"
"11999092","101030901","101000092","101030904","0","0","0","390","0","0","0","100","0","0","11003092","0","110030092","0","101030905","101030903"
"11999093","101030905","101000093","101030906","0","0","0","390","0","0","0","100","11999101","0","11003093","0","110030093","0","0","101030906"
"11999091","101031001","101000094","101031002","0","0","0","396","0","0","0","100","11003104","0","11003101","0","110030101","0","0","101031004"
"11999092","101031007","101000095","101031004","0","0","0","396","0","0","0","100","0","0","11003102","0","110030102","0","101031008","101031001"
"11999093","101031007","101000096","101031006","0","0","0","396","0","0","101031002","100","11999102","0","11003103","0","110030103","0","101031005","101031004"
"11999091","101031101","101000097","101031102","0","0","0","401","0","0","0","100","11003114","0","11003111","0","110030111","0","101031102","101031101"
"11999092","101031103","101000098","101031104","0","0","0","401","0","0","0","100","0","0","11003112","0","110030112","0","101031105","101031103"
"11999093","101031106","101000099","101031101","0","0","0","401","0","0","101031104","100","11999103","0","11003113","0","110030113","0","101031108","101031107"
"11999091","101031201","101000100","101031202","0","0","0","405","0","0","0","100","11999101","0","11003121","0","110030121","0","0","101031205"
"11999092","101031203","101000101","101031205","0","0","0","405","0","0","0","100","11990093","0","11003122","0","110030122","0","0","101031204"
"0","101031206","101000102","0","0","0","0","405","0","0","0","100","0","0","11003123","0","110030123","0","0","0"
"11999191","101040101","101000103","101040103","0","0","0","411","0","0","0","100","0","0","11004011","0","110040011","0","0","101040101"
"11999192","101040101","101000104","101040106","0","0","0","411","0","0","0","100","0","0","11004012","0","110040012","0","0","101040104"
"11999193","101040106","101000105","101040104","0","0","0","411","0","0","0","100","11999102","0","11004013","0","110040013","0","0","101040106"
"11999191","101040201","101000106","101040203","0","0","0","420","0","0","0","100","0","0","11004021","0","110040021","0","0","101040202"
"11999292","101040202","101000107","101040205","0","0","0","420","0","0","0","100","0","0","11004022","0","110040022","0","0","101040204"
"11999193","101040201","101000108","101040205","0","0","0","420","0","0","0","100","11999103","0","11004023","0","110040023","0","101040204","101040206"
"11999191","101040301","101000109","101040302","0","0","0","426","0","0","0","100","0","0","11004031","0","110040031","0","0","101040303"
"11999192","101040301","101000110","101040301","0","0","0","426","0","0","101040302","100","0","0","11004032","0","110040032","0","101040302","101040301"
"11999193","101040305","101000111","101040306","0","0","0","426","0","0","0","100","11999101","0","11004033","0","110040033","0","101040304","101040306"
"11999191","101040401","101000112","101040402","0","0","0","431","0","0","0","100","0","0","11004041","0","110040041","0","0","101040401"
"11999192","101040404","101000113","101040406","0","0","0","431","0","0","0","100","0","0","11004042","0","110040042","0","101040408","101040405"
"11999193","101040407","101000114","101040406","0","0","0","431","0","0","0","100","11999102","0","11004043","0","110040043","0","101040405","101040402"
"11999191","101040501","101000115","101040502","0","0","0","435","0","0","0","100","0","0","11004051","0","110040051","0","0","101040503"
"11999192","101040501","101000116","101040504","0","0","0","435","0","0","0","100","0","0","11004052","0","110040052","0","101040504","101040503"
"11999193","101040505","101000117","101040503","0","0","0","435","0","0","101040507","100","11999103","0","11004053","0","110040053","0","101040502","101040503"
"11999191","101040601","101000118","101040602","0","0","0","441","0","0","0","100","0","0","11004061","0","110040061","0","101040607","101040602"
"11999192","101040603","101000119","101040605","0","0","0","441","0","0","0","100","0","0","11004062","0","110040062","0","101040605","101040604"
"11999193","101040603","101000120","101040607","0","0","0","441","0","0","0","100","11999101","0","11004063","0","110040063","0","101040607","101040603"
"11999191","101040701","101000121","101040702","0","0","0","446","0","0","0","100","0","0","11004071","0","110040071","0","0","101040701"
"11999192","101040703","101000122","101040706","0","0","0","446","0","0","0","100","0","0","11004072","0","110040072","0","0","101040705"
"11999193","101040707","101000123","101040706","0","0","0","446","0","0","0","100","11999102","0","11004073","0","110040073","0","101040705","101040701"
"11999191","101040801","101000124","101040803","0","0","0","450","0","0","0","100","0","0","11004081","0","110040081","0","0","101040801"
"11999192","101040801","101000125","101040804","0","0","0","450","0","0","0","100","0","0","11004082","0","110040082","0","101040807","101040806"
"11999193","101040805","101000126","101040807","0","0","0","450","0","0","0","100","11999103","0","11004083","0","110040083","0","101040808","101040806"
"11999191","101040901","101000127","101040902","0","0","0","456","0","0","0","100","11004094","0","11004091","0","110040091","0","0","101040901"
"11999192","101040903","101000128","101040904","0","0","0","456","0","0","0","100","0","0","11004092","0","110040092","0","101040902","101040903"
"11999193","101040907","101000129","101040901","0","0","0","456","0","0","0","100","11999101","0","11004093","0","110040093","0","101040905","101040906"
"11999191","101041001","101000130","101041002","0","0","0","461","0","0","0","100","11004104","0","11004101","0","110040101","0","0","101041005"
"11999192","101041001","101000131","101041003","0","0","0","461","0","0","0","100","0","0","11004102","0","110040102","0","101041002","101041003"
"11999193","101041005","101000132","101041002","0","0","0","461","0","0","0","100","11999102","0","11004103","0","110040103","0","101041004","101041005"
"11999191","101041104","101000133","101041103","0","0","0","465","0","0","0","100","11004114","0","11004111","0","110040111","0","0","101041102"
"11999192","101041101","101000134","101041105","0","0","0","465","0","0","0","100","0","0","11004112","0","110040112","0","101041104","101041104"
"11999193","101041106","101000135","101041102","0","0","0","465","0","0","0","100","11999103","0","11004113","0","110040113","0","101041105","101041102"
"11999191","101041201","101000136","101041203","0","0","0","471","0","0","0","100","11004124","0","11004121","0","110040121","0","0","101041202"
"11999192","101041205","101000137","101041204","0","0","0","471","0","0","0","100","0","0","11004122","0","110040122","0","101041204","101041201"
"11999193","101041205","101000138","101041204","0","0","0","471","0","0","101041201","100","11999101","0","11004123","0","110040123","0","101041201","101041203"
"11999191","101041301","101000139","0","0","0","0","476","0","0","0","100","0","0","11004131","0","110040131","0","0","101041301"
"11999102","101041303","101000140","101041305","0","0","0","476","0","0","0","100","11990193","0","11004132","0","110040132","0","0","101041301"
"0","101041306","101000141","0","0","0","0","476","0","0","0","100","0","0","11004133","0","110040133","0","0","0"
"11999191","101050103","101000142","101050102","0","0","0","480","0","0","0","100","0","0","11005011","0","110050011","0","0","101050101"
"11999192","101050101","101000143","101050102","0","0","0","480","0","0","0","100","0","0","11005012","0","110050012","0","0","101050105"
"11999193","101050105","101000144","101050107","0","0","0","480","0","0","0","100","11999201","0","11005013","0","110050013","0","0","101050101"
"11999191","101050201","101000145","101050202","0","0","0","486","0","0","0","100","0","0","11005021","0","110050021","0","0","101050202"
"11999292","101050201","101000146","101050202","0","0","0","486","0","0","0","100","0","0","11005022","0","110050022","0","0","101050204"
"11999193","101050206","101000147","101050208","0","0","0","486","0","0","0","100","11999202","0","11005023","0","110050023","0","101050209","101050207"
"11999191","101050301","101000148","101050307","0","0","0","491","0","0","0","100","0","0","11005031","0","110050031","0","0","101050302"
"11999192","101050303","101000149","101050304","0","0","0","491","0","0","0","100","0","0","11005032","0","110050032","0","101050307","101050301"
"11999193","101050302","101000150","101050306","0","0","0","491","0","0","0","100","11999203","0","11005033","0","110050033","0","0","101050305"
"11999191","101050401","101000151","101050402","0","0","0","495","0","0","0","100","0","0","11005041","0","110050041","0","0","101050401"
"11999192","101050401","101000152","101050404","0","0","0","495","0","0","0","100","0","0","11005042","0","110050042","0","0","101050403"
"11999193","101050405","101000153","101050404","0","0","0","495","0","0","0","100","11999201","0","11005043","0","110050043","0","101050402","101050406"
"11999191","101050501","101000154","101050504","0","0","0","501","0","0","0","100","0","0","11005051","0","110050051","0","0","101050502"
"11999192","101050503","101000155","101050504","0","0","0","501","0","0","0","100","0","0","11005052","0","110050052","0","0","101050503"
"11999193","101050507","101000156","101050506","0","0","0","501","0","0","0","100","11999202","0","11005053","0","110050053","0","101050506","101050505"
"11999191","101050603","101000157","101050602","0","0","0","506","0","0","0","100","0","0","11005061","0","110050061","0","0","101050601"
"11999192","101050604","101000158","101050605","0","0","0","506","0","0","0","100","0","0","11005062","0","110050062","0","101050602","101050604"
"11999193","101050604","101000159","101050601","0","0","0","506","0","0","101050607","100","11999203","0","11005063","0","110050063","0","101050606","101050604"
"11999191","101050701","101000160","101050703","0","0","0","510","0","0","0","100","0","0","11005071","0","110050071","0","0","101050702"
"11999192","101050704","101000161","101050702","0","0","0","510","0","0","101050706","100","0","0","11005072","0","110050072","0","101050703","101050705"
"11999193","101050708","101000162","101050703","0","0","0","510","0","0","0","100","11999201","0","11005073","0","110050073","0","101050709","101050702"
"11999191","101050801","101000163","101050804","0","0","0","516","0","0","0","100","0","0","11005081","0","110050081","0","101050805","101050801"
"11999192","101050801","101000164","101050802","0","0","0","516","0","0","0","100","0","0","11005082","0","110050082","0","101050803","101050807"
"11999193","101050806","101000165","101050808","0","0","0","516","0","0","0","100","11999202","0","11005083","0","110050083","0","101050805","101050807"
"11999191","101050901","101000166","101050904","0","0","0","521","0","0","0","100","11005094","0","11005091","0","110050091","0","0","101050902"
"11999192","101050901","101000167","101050901","0","0","0","521","0","0","0","100","0","0","11005092","0","110050092","0","0","101050903"
"11999193","101050902","101000168","101050903","0","0","0","521","0","0","0","100","11999203","0","11005093","0","110050093","0","101050904","101050901"
"11999191","101051001","101000169","101051002","0","0","0","525","0","0","0","100","11005104","0","11005101","0","110050101","0","101051002","101051003"
"11999192","101051003","101000170","101051004","0","0","0","525","0","0","0","100","0","0","11005102","0","110050102","0","101051005","101051001"
"11999193","101051006","101000171","101051001","0","0","0","525","0","0","101051007","100","11999201","0","11005103","0","110050103","0","101051007","101051001"
"11999191","101051101","101000172","101051103","0","0","0","531","0","0","0","100","11005114","0","11005111","0","110050111","0","0","101051102"
"11999192","101051102","101000173","101051107","0","0","0","531","0","0","0","100","0","0","11005112","0","110050112","0","101051105","101051104"
"11999193","101051101","101000174","101051106","0","0","0","531","0","0","101051105","100","11999202","0","11005113","0","110050113","0","101051105","101051101"
"11999191","101051202","101000175","101051203","0","0","0","536","0","0","0","100","11005124","0","11005121","0","110050121","0","0","101051203"
"11999192","101051201","101000176","101051205","0","0","0","536","0","0","0","100","0","0","11005122","0","110050122","0","101051203","101051201"
"11999193","101051202","101000177","101051207","0","0","0","536","0","0","101051205","100","11999203","0","11005123","0","110050123","0","101051201","101051202"
"11999191","101051301","101000178","101051303","0","0","0","540","0","0","0","100","11990193","0","11005131","0","110050131","0","0","101051307"
"11999192","101051304","101000179","101051307","0","0","0","540","0","0","0","100","11999201","0","11005132","0","110050132","0","0","101051301"
"0","101051309","101000180","0","0","0","0","540","0","0","0","100","0","0","11005133","0","110050133","0","0","0"
"11999191","101060101","101000181","101060104","0","0","0","546","0","0","0","100","0","0","11006011","0","110060011","0","0","101060102"
"11999192","101060103","101000182","101060105","0","0","0","546","0","0","0","100","0","0","11006012","0","110060012","0","0","101060104"
"11999193","101060104","101000183","101060107","0","0","0","546","0","0","0","100","11999202","0","11006013","0","110060013","0","101060108","101060106"
"11999191","101060201","101000184","101060203","0","0","0","551","0","0","0","100","0","0","11006021","0","110060021","0","0","101060202"
"11999292","101060204","101000185","101060205","0","0","0","551","0","0","0","100","0","0","11006022","0","110060022","0","101060206","101060202"
"11999193","101060204","101000186","101060208","0","0","0","551","0","0","0","100","11999203","0","11006023","0","110060023","0","101060205","101060207"
"11999191","101060306","101000187","101060302","0","0","0","555","0","0","0","100","0","0","11006031","0","110060031","0","0","101060302"
"11999192","101060304","101000188","101060302","0","0","0","555","0","0","101060303","100","0","0","11006032","0","110060032","0","101060301","101060304"
"11999193","101060305","101000189","101060306","0","0","0","555","0","0","0","100","11999201","0","11006033","0","110060033","0","101060302","101060304"
"11999191","101060401","101000190","101060405","0","0","0","561","0","0","0","100","0","0","11006041","0","110060041","0","0","101060402"
"11999192","101060404","101000191","101060403","0","0","0","561","0","0","0","100","0","0","11006042","0","110060042","0","101060406","101060408"
"11999193","101060407","101000192","101060405","0","0","0","561","0","0","0","100","11999202","0","11006043","0","110060043","0","101060409","101060408"
"11999191","101060501","101000193","101060504","0","0","0","566","0","0","0","100","0","0","11006051","0","110060051","0","0","101060502"
"11999192","101060505","101000194","101060506","0","0","0","566","0","0","0","100","0","0","11006052","0","110060052","0","101060504","101060505"
"11999193","101060501","101000195","101060504","0","0","0","566","0","0","0","100","11999203","0","11006053","0","110060053","0","101060507","101060508"
"11999191","101060601","101000196","101060605","0","0","0","570","0","0","0","100","0","0","11006061","0","110060061","0","0","101060604"
"11999192","101060601","101000197","101060605","0","0","0","570","0","0","0","100","0","0","11006062","0","110060062","0","101060604","101060602"
"11999193","101060606","101000198","101060601","0","0","0","570","0","0","101060607","100","11999201","0","11006063","0","110060063","0","101060605","101060606"
"11999191","101060701","101000199","101060702","0","0","0","576","0","0","0","100","0","0","11006071","0","110060071","0","0","101060702"
"11999192","101060701","101000200","101060704","0","0","0","576","0","0","0","100","0","0","11006072","0","110060072","0","101060703","101060704"
"11999193","101060705","101000201","101060704","0","0","0","576","0","0","0","100","11999202","0","11006073","0","110060073","0","101060703","101060704"
"11999191","101060801","101000202","101060805","0","0","0","581","0","0","0","100","0","0","11006081","0","110060081","0","0","101060802"
"11999192","101060804","101000203","101060801","0","0","0","581","0","0","0","100","0","0","11006082","0","110060082","0","101060806","101060805"
"11999193","101060804","101000204","101060802","0","0","0","581","0","0","0","100","11999203","0","11006083","0","110060083","0","101060809","101060804"
"11999191","101060901","101000205","101060904","0","0","0","585","0","0","0","100","0","0","11006091","0","110060091","0","101060907","101060903"
"11999192","101060903","101000206","101060904","0","0","0","585","0","0","0","100","0","0","11006092","0","110060092","0","101060902","101060904"
"11999193","101060905","101000207","101060902","0","0","0","585","0","0","0","100","11999201","0","11006093","0","110060093","0","101060907","101060906"
"11999191","101061001","101000208","101061002","0","0","0","591","0","0","0","100","11006104","0","11006101","0","110060101","0","101061007","101061001"
"11999192","101061006","101000209","101061005","0","0","0","591","0","0","0","100","0","0","11006102","0","110060102","0","0","101061004"
"11999193","101061003","101000210","101061006","0","0","0","591","0","0","0","100","11999202","0","11006103","0","110060103","0","101061007","101061006"
"11999191","101061101","101000211","101061106","0","0","0","596","0","0","0","100","11006114","0","11006111","0","110060111","0","0","101061101"
