ade23533768b08dfad8344e568da30666f2a72dd5b06cebf95f9de93ef688e03,033886f6bc83b822b4c2d0543c0fe4468db17bb0b959b68584b31b1f034569ae,c323424840a18a9503ce7b1860bc358f4f028b51470e20d45d963cfdcde8ce57,2cfb8a9af07d4ce2617c0a0f80d6f4e0fdcb6644c8ff3f01e5d021a56716e77e,77a651c437a8e1f203688e1fde99e0b37a3ee560bb33724be81360c9e538a4b0,a8f562bad7cdfe2979c9b144ea3e5ef5962d909acb59f30cf15a83c7631cec63,5ab18dbea8ad73c3606e17a091ca36d5c4ebe0a1f7b0065efdba6d6f6178ac88,a36cead4607276ec3b2435f0a0d37038ffafbe832c99a6c3a2c55ad11af5d08a,0d6552d8ffbaf0fe2fdd8fbaac4f4cf4c12f396ea43742e51d76d6e5f01cc150,b647956651b89d019fa2e8d6b25579f93ec2fbaebb89713f46800029bdb0a121
"500000","703","0","0","731","0","0","2","220","25021"
"500000","704","0","0","741","0","0","2","220","25021"
"500000","705","0","0","751","0","0","2","220","25021"
"500000","801","0","0","811","0","0","2","1100","25021"
"500000","901","0","0","911","0","0","2","220","25021"
"500000","902","0","0","921","0","0","2","220","25021"
"500000","903","0","0","931","0","0","2","220","25021"
"500000","904","0","0","941","0","0","2","220","25021"
"500000","905","0","0","951","0","0","2","220","25021"
"500000","1001","0","0","1011","0","0","2","1100","25021"
"500000","1101","0","0","1111","0","0","2","220","25021"
"500000","1102","0","0","1121","0","0","2","220","25021"
"500000","1103","0","0","1131","0","0","2","220","25021"
"500000","1104","0","0","1141","0","0","2","220","25021"
"500000","1105","0","0","1151","0","0","2","220","25021"
"500000","1201","0","0","1211","0","0","2","220","25021"
"500000","1202","0","0","1221","0","0","2","220","25021"
"500000","1203","0","0","1231","0","0","2","220","25021"
"500000","1204","0","0","1241","0","0","2","220","25021"
"500000","1205","0","0","1251","0","0","2","220","25021"
"500000","1301","0","0","1311","0","0","2","220","25021"
"500000","1302","0","0","1321","0","0","2","220","25021"
"500000","1303","0","0","1331","0","0","2","220","25021"
"500000","1304","0","0","1341","0","0","2","220","25021"
"500000","1305","0","0","1351","0","0","2","220","25021"
"500000","1401","0","0","1411","0","0","2","220","25021"
"500000","1402","0","0","1421","0","0","2","220","25021"
"500000","1403","0","0","1431","0","0","2","220","25021"
"500000","1404","0","0","1441","0","0","2","220","25021"
"500000","1405","0","0","1451","0","0","2","220","25021"
"500000","1501","0","0","1511","0","0","2","220","25021"
"500000","1502","0","0","1521","0","0","2","220","25021"
"500000","1503","0","0","1531","0","0","2","220","25021"
"500000","1504","0","0","1541","0","0","2","220","25021"
"500000","1505","0","0","1551","0","0","2","220","25021"
"500000","1601","0","0","1611","0","0","2","1100","25021"
"500000","1701","0","0","1711","0","0","2","1100","25021"
"500000","1801","0","0","1811","0","0","2","220","25021"
"500000","1802","0","0","1821","0","0","2","220","25021"
"500000","1803","0","0","1831","0","0","2","220","25021"
"500000","1804","0","0","1841","0","0","2","220","25021"
"500000","1805","0","0","1851","0","0","2","220","25021"
"500000","1901","0","0","1911","0","0","2","220","25021"
"500000","1902","0","0","1921","0","0","2","220","25021"
"500000","1903","0","0","1931","0","0","2","220","25021"
"500000","1904","0","0","1941","0","0","2","220","25021"
"500000","1905","0","0","1951","0","0","2","220","25021"
"500000","2001","0","0","2011","0","0","2","220","25021"
"500000","2002","0","0","2021","0","0","2","220","25021"
"500000","2003","0","0","2031","0","0","2","220","25021"
"500000","2004","0","0","2041","0","0","2","220","25021"
"500000","2005","0","0","2051","0","0","2","220","25021"
"500000","2101","0","0","2111","0","0","2","1100","25021"
"500000","2201","0","0","2211","0","0","2","220","25021"
"500000","2202","0","0","2221","0","0","2","220","25021"
"500000","2203","0","0","2231","0","0","2","220","25021"
"500000","2204","0","0","2241","0","0","2","220","25021"
"500000","2205","0","0","2251","0","0","2","220","25021"
"500000","2301","0","0","2311","0","0","2","220","25021"
"500000","2302","0","0","2321","0","0","2","220","25021"
"500000","2303","0","0","2331","0","0","2","220","25021"
"500000","2304","0","0","2341","0","0","2","220","25021"
"500000","2305","0","0","2351","0","0","2","220","25021"
"500000","2401","0","0","2411","0","0","2","220","25021"
"500000","2402","0","0","2421","0","0","2","220","25021"
"500000","2403","0","0","2431","0","0","2","220","25021"
"500000","2404","0","0","2441","0","0","2","220","25021"
"500000","2405","0","0","2451","0","0","2","220","25021"
"500000","2501","0","0","2511","0","0","2","220","25021"
"500000","2502","0","0","2521","0","0","2","220","25021"
"500000","2503","0","0","2531","0","0","2","220","25021"
"500000","2504","0","0","2541","0","0","2","220","25021"
"500000","2505","0","0","2551","0","0","2","220","25021"
"510000","2601","0","0","2611","0","0","2","470","25021"
"510000","2602","0","0","2621","0","0","2","470","25021"
"510000","2603","0","0","2631","0","0","2","470","25021"
"510000","2701","0","0","2711","0","0","2","280","25021"
"510000","2702","0","0","2721","0","0","2","280","25021"
"510000","2703","0","0","2731","0","0","2","280","25021"
"510000","2704","0","0","2741","0","0","2","280","25021"
"510000","2705","0","0","2751","0","0","2","280","25021"
"510000","2801","0","0","2811","0","0","2","280","25021"
"510000","2802","0","0","2821","0","0","2","280","25021"
"510000","2803","0","0","2831","0","0","2","280","25021"
"510000","2804","0","0","2841","0","0","2","280","25021"
"510000","2805","0","0","2851","0","0","2","280","25021"
"510000","2901","0","0","2911","0","0","2","280","25021"
"510000","2902","0","0","2921","0","0","2","280","25021"
"510000","2903","0","0","2931","0","0","2","280","25021"
"510000","2904","0","0","2941","0","0","2","280","25021"
"510000","2905","0","0","2951","0","0","2","280","25021"
"510000","3001","0","0","3011","0","0","2","280","25021"
"510000","3002","0","0","3021","0","0","2","280","25021"
"510000","3003","0","0","3031","0","0","2","280","25021"
"510000","3004","0","0","3041","0","0","2","280","25021"
"510000","3005","0","0","3051","0","0","2","280","25021"
"510000","3101","0","0","3111","0","0","2","280","25021"
"510000","3102","0","0","3121","0","0","2","280","25021"
"510000","3103","0","0","3131","0","0","2","280","25021"
"510000","3104","0","0","3141","0","0","2","280","25021"
"510000","3105","0","0","3151","0","0","2","280","25021"
"510000","3201","0","0","3211","0","0","2","280","25021"
"510000","3202","0","0","3221","0","0","2","280","25021"
"510000","3203","0","0","3231","0","0","2","280","25021"
"510000","3204","0","0","3241","0","0","2","280","25021"
"510000","3205","0","0","3251","0","0","2","280","25021"
"510000","3301","0","0","3311","0","0","2","280","25021"
"510000","3302","0","0","3321","0","0","2","280","25021"
"510000","3303","0","0","3331","0","0","2","280","25021"
"510000","3304","0","0","3341","0","0","2","280","25021"
"510000","3305","0","0","3351","0","0","2","280","25021"
"510000","3401","0","0","3411","0","0","2","280","25021"
"510000","3402","0","0","3421","0","0","2","280","25021"
"510000","3403","0","0","3431","0","0","2","280","25021"
"510000","3404","0","0","3441","0","0","2","280","25021"
"510000","3405","0","0","3451","0","0","2","280","25021"
"510000","3501","0","0","3511","0","0","2","280","25021"
"510000","3502","0","0","3521","0","0","2","280","25021"
"510000","3503","0","0","3531","0","0","2","280","25021"
"510000","3504","0","0","3541","0","0","2","280","25021"
"510000","3505","0","0","3551","0","0","2","280","25021"
"510000","3601","0","0","3611","0","0","2","280","25021"
"510000","3602","0","0","3621","0","0","2","280","25021"
"510000","3603","0","0","3631","0","0","2","280","25021"
"510000","3604","0","0","3641","0","0","2","280","25021"
"510000","3605","0","0","3651","0","0","2","280","25021"
"510000","3701","0","0","3711","0","0","2","280","25021"
"510000","3702","0","0","3721","0","0","2","280","25021"
"510000","3703","0","0","3731","0","0","2","280","25021"
"510000","3704","0","0","3741","0","0","2","280","25021"
"510000","3705","0","0","3751","0","0","2","280","25021"
"510000","3801","0","0","3811","0","0","2","280","25021"
"510000","3802","0","0","3821","0","0","2","280","25021"
"510000","3803","0","0","3831","0","0","2","280","25021"
"510000","3804","0","0","3841","0","0","2","280","25021"
"510000","3805","0","0","3851","0","0","2","280","25021"
"510000","3901","0","0","3911","0","0","2","280","25021"
"510000","3902","0","0","3921","0","0","2","280","25021"
"510000","3903","0","0","3931","0","0","2","280","25021"
"510000","3904","0","0","3941","0","0","2","280","25021"
"510000","3905","0","0","3951","0","0","2","280","25021"
"510000","4001","0","0","4011","0","0","2","280","25021"
"510000","4002","0","0","4021","0","0","2","280","25021"
"510000","4003","0","0","4031","0","0","2","280","25021"
"510000","4004","0","0","4041","0","0","2","280","25021"
"510000","4005","0","0","4051","0","0","2","280","25021"
"510000","4101","0","0","4111","0","0","2","280","25021"
"510000","4102","0","0","4121","0","0","2","280","25021"
"510000","4103","0","0","4131","0","0","2","280","25021"
"510000","4104","0","0","4141","0","0","2","280","25021"
"510000","4105","0","0","4151","0","0","2","280","25021"
"510000","4201","0","0","4211","0","0","2","280","25021"
"510000","4202","0","0","4221","0","0","2","280","25021"
"510000","4203","0","0","4231","0","0","2","280","25021"
"510000","4204","0","0","4241","0","0","2","280","25021"
"510000","4205","0","0","4251","0","0","2","280","25021"
"510000","4301","0","0","4311","0","0","2","280","25021"
"510000","4302","0","0","4321","0","0","2","280","25021"
"510000","4303","0","0","4331","0","0","2","280","25021"
"510000","4304","0","0","4341","0","0","2","280","25021"
"510000","4305","0","0","4351","0","0","2","280","25021"
"510000","4401","0","0","4411","0","0","2","280","25021"
"510000","4402","0","0","4421","0","0","2","280","25021"
"510000","4403","0","0","4431","0","0","2","280","25021"
"510000","4404","0","0","4441","0","0","2","280","25021"
"510000","4405","0","0","4451","0","0","2","280","25021"
"510000","4501","0","0","4511","0","0","2","280","25021"
"510000","4502","0","0","4521","0","0","2","280","25021"
"510000","4503","0","0","4531","0","0","2","280","25021"
"510000","4504","0","0","4541","0","0","2","280","25021"
"510000","4505","0","0","4551","0","0","2","280","25021"
"510000","4601","0","0","4611","0","0","2","280","25021"
"510000","4602","0","0","4621","0","0","2","280","25021"
"510000","4603","0","0","4631","0","0","2","280","25021"
"510000","4604","0","0","4641","0","0","2","280","25021"
"510000","4605","0","0","4651","0","0","2","280","25021"
"510000","4701","0","0","4711","0","0","2","280","25021"
"510000","4702","0","0","4721","0","0","2","280","25021"
"510000","4703","0","0","4731","0","0","2","280","25021"
"510000","4704","0","0","4741","0","0","2","280","25021"
"510000","4705","0","0","4751","0","0","2","280","25021"
"510000","4801","0","0","4811","0","0","2","280","25021"
"510000","4802","0","0","4821","0","0","2","280","25021"
"510000","4803","0","0","4831","0","0","2","280","25021"
"510000","4804","0","0","4841","0","0","2","280","25021"
"510000","4805","0","0","4851","0","0","2","280","25021"
"510000","4901","0","0","4911","0","0","2","280","25021"
"510000","4902","0","0","4921","0","0","2","280","25021"
"510000","4903","0","0","4931","0","0","2","280","25021"
"510000","4904","0","0","4941","0","0","2","280","25021"
"510000","4905","0","0","4951","0","0","2","280","25021"
"510000","5001","0","0","5011","0","0","2","280","25021"
"510000","5002","0","0","5021","0","0","2","280","25021"
"510000","5003","0","0","5031","0","0","2","280","25021"
"510000","5004","0","0","5041","0","0","2","280","25021"
"510000","5005","0","0","5051","0","0","2","280","25021"
"510000","5101","0","0","5111","0","0","2","280","25021"
"510000","5102","0","0","5121","0","0","2","280","25021"
"510000","5103","0","0","5131","0","0","2","280","25021"
"510000","5104","0","0","5141","0","0","2","280","25021"
"510000","5105","0","0","5151","0","0","2","280","25021"
"510000","5201","0","0","5211","0","0","2","280","25021"
"510000","5202","0","0","5221","0","0","2","280","25021"
"510000","5203","0","0","5231","0","0","2","280","25021"
"510000","5204","0","0","5241","0","0","2","280","25021"
"510000","5205","0","0","5251","0","0","2","280","25021"
"510000","5301","0","0","5311","0","0","2","280","25021"
"510000","5302","0","0","5321","0","0","2","280","25021"
"510000","5303","0","0","5331","0","0","2","280","25021"
"510000","5304","0","0","5341","0","0","2","280","25021"
"510000","5305","0","0","5351","0","0","2","280","25021"
"520000","5401","0","0","5411","0","0","2","640","25021"
"520000","5402","0","0","5421","0","0","2","640","25021"
"520000","5403","0","0","5431","0","0","2","640","25021"
"520000","5501","0","0","5511","0","0","2","380","25021"
"520000","5502","0","0","5521","0","0","2","380","25021"
"520000","5503","0","0","5531","0","0","2","380","25021"
"520000","5504","0","0","5541","0","0","2","380","25021"
"520000","5505","0","0","5551","0","0","2","380","25021"
"520000","5601","0","0","5611","0","0","2","950","25021"
"520000","5602","0","0","5621","0","0","2","950","25021"
"520000","5701","0","0","5711","0","0","2","380","25021"
"520000","5702","0","0","5721","0","0","2","380","25021"
"520000","5703","0","0","5731","0","0","2","380","25021"
"520000","5704","0","0","5741","0","0","2","380","25021"
"520000","5705","0","0","5751","0","0","2","380","25021"
"520000","5801","0","0","5811","0","0","2","380","25021"
"520000","5802","0","0","5821","0","0","2","380","25021"
"520000","5803","0","0","5831","0","0","2","380","25021"
"520000","5804","0","0","5841","0","0","2","380","25021"
"520000","5805","0","0","5851","0","0","2","380","25021"
"520000","5901","0","0","5911","0","0","2","380","25021"
"520000","5902","0","0","5921","0","0","2","380","25021"
"520000","5903","0","0","5931","0","0","2","380","25021"
"520000","5904","0","0","5941","0","0","2","380","25021"
"520000","5905","0","0","5951","0","0","2","380","25021"
"520000","6001","0","0","6011","0","0","2","950","25021"
"520000","6002","0","0","6021","0","0","2","950","25021"
"520000","6101","0","0","6111","0","0","2","380","25021"
"520000","6102","0","0","6121","0","0","2","380","25021"
"520000","6103","0","0","6131","0","0","2","380","25021"
"520000","6104","0","0","6141","0","0","2","380","25021"
"520000","6105","0","0","6151","0","0","2","380","25021"
"520000","6201","0","0","6211","0","0","2","380","25021"
"520000","6202","0","0","6221","0","0","2","380","25021"
"520000","6203","0","0","6231","0","0","2","380","25021"
"520000","6204","0","0","6241","0","0","2","380","25021"
"520000","6205","0","0","6251","0","0","2","380","25021"
"520000","6301","0","0","6311","0","0","2","380","25021"
"520000","6302","0","0","6321","0","0","2","380","25021"
"520000","6303","0","0","6331","0","0","2","380","25021"
"520000","6304","0","0","6341","0","0","2","380","25021"
"520000","6305","0","0","6351","0","0","2","380","25021"
"520000","6401","0","0","6411","0","0","2","380","25021"
"520000","6402","0","0","6421","0","0","2","380","25021"
"520000","6403","0","0","6431","0","0","2","380","25021"
"520000","6404","0","0","6441","0","0","2","380","25021"
"520000","6405","0","0","6451","0","0","2","380","25021"
"520000","6501","0","0","6511","0","0","2","380","25021"
"520000","6502","0","0","6521","0","0","2","380","25021"
"520000","6503","0","0","6531","0","0","2","380","25021"
"520000","6504","0","0","6541","0","0","2","380","25021"
"520000","6505","0","0","6551","0","0","2","380","25021"
"520000","6601","0","0","6611","0","0","2","1900","25021"
"520000","6701","0","0","6711","0","0","2","380","25021"
"520000","6702","0","0","6721","0","0","2","380","25021"
"520000","6703","0","0","6731","0","0","2","380","25021"
"520000","6704","0","0","6741","0","0","2","380","25021"
"520000","6705","0","0","6751","0","0","2","380","25021"
"520000","6801","0","0","6811","0","0","2","380","25021"
"520000","6802","0","0","6821","0","0","2","380","25021"
"520000","6803","0","0","6831","0","0","2","380","25021"
"520000","6804","0","0","6841","0","0","2","380","25021"
"520000","6805","0","0","6851","0","0","2","380","25021"
"520000","6901","0","0","6911","0","0","2","380","25021"
"520000","6902","0","0","6921","0","0","2","380","25021"
"520000","6903","0","0","6931","0","0","2","380","25021"
"520000","6904","0","0","6941","0","0","2","380","25021"
"520000","6905","0","0","6951","0","0","2","380","25021"
"520000","7001","0","0","7011","0","0","2","380","25021"
"520000","7002","0","0","7021","0","0","2","380","25021"
"520000","7003","0","0","7031","0","0","2","380","25021"
"520000","7004","0","0","7041","0","0","2","380","25021"
"520000","7005","0","0","7051","0","0","2","380","25021"
"520000","7101","0","0","7111","0","0","2","380","25021"
"520000","7102","0","0","7121","0","0","2","380","25021"
"520000","7103","0","0","7131","0","0","2","380","25021"
"520000","7104","0","0","7141","0","0","2","380","25021"
"520000","7105","0","0","7151","0","0","2","380","25021"
"520000","7201","0","0","7211","0","0","2","1900","25021"
"520000","7301","0","0","7311","0","0","2","380","25021"
"520000","7302","0","0","7321","0","0","2","380","25021"
"520000","7303","0","0","7331","0","0","2","380","25021"
"520000","7304","0","0","7341","0","0","2","380","25021"
"520000","7305","0","0","7351","0","0","2","380","25021"
"520000","7401","0","0","7411","0","0","2","380","25021"
"520000","7402","0","0","7421","0","0","2","380","25021"
"520000","7403","0","0","7431","0","0","2","380","25021"
"520000","7404","0","0","7441","0","0","2","380","25021"
"520000","7405","0","0","7451","0","0","2","380","25021"
"520000","7501","0","0","7511","0","0","2","380","25021"
"520000","7502","0","0","7521","0","0","2","380","25021"
"520000","7503","0","0","7531","0","0","2","380","25021"
"520000","7504","0","0","7541","0","0","2","380","25021"
"520000","7505","0","0","7551","0","0","2","380","25021"
"520000","7601","0","0","7611","0","0","2","380","25021"
"520000","7602","0","0","7621","0","0","2","380","25021"
"520000","7603","0","0","7631","0","0","2","380","25021"
"520000","7604","0","0","7641","0","0","2","380","25021"
"520000","7605","0","0","7651","0","0","2","380","25021"
"520000","7701","0","0","7711","0","0","2","1900","25021"
"520000","7801","0","0","7811","0","0","2","950","25021"
"520000","7802","0","0","7821","0","0","2","950","25021"
"520000","7901","0","0","7911","0","0","2","380","25021"
"520000","7902","0","0","7921","0","0","2","380","25021"
"520000","7903","0","0","7931","0","0","2","380","25021"
"520000","7904","0","0","7941","0","0","2","380","25021"
"520000","7905","0","0","7951","0","0","2","380","25021"
"520000","8001","0","0","8011","0","0","2","380","25021"
"520000","8002","0","0","8021","0","0","2","380","25021"
"520000","8003","0","0","8031","0","0","2","380","25021"
"520000","8004","0","0","8041","0","0","2","380","25021"
"520000","8005","0","0","8051","0","0","2","380","25021"
"520000","8101","0","0","8111","0","0","2","380","25021"
"520000","8102","0","0","8121","0","0","2","380","25021"
"520000","8103","0","0","8131","0","0","2","380","25021"
"520000","8104","0","0","8141","0","0","2","380","25021"
"520000","8105","0","0","8151","0","0","2","380","25021"
"530000","8201","0","0","8211","0","0","2","460","25021"
"530000","8202","0","0","8221","0","0","2","460","25021"
"530000","8203","0","0","8231","0","0","2","460","25021"
"530000","8204","0","0","8241","0","0","2","460","25021"
"530000","8205","0","0","8251","0","0","2","460","25021"
"530000","8301","0","0","8311","0","0","2","460","25021"
"530000","8302","0","0","8321","0","0","2","460","25021"
"530000","8303","0","0","8331","0","0","2","460","25021"
"530000","8304","0","0","8341","0","0","2","460","25021"
"530000","8305","0","0","8351","0","0","2","460","25021"
"530000","8401","0","0","8411","0","0","2","460","25021"
"530000","8402","0","0","8421","0","0","2","460","25021"
"530000","8403","0","0","8431","0","0","2","460","25021"
"530000","8404","0","0","8441","0","0","2","460","25021"
"530000","8405","0","0","8451","0","0","2","460","25021"
"530000","8501","0","0","8511","0","0","2","460","25021"
"530000","8502","0","0","8521","0","0","2","460","25021"
"530000","8503","0","0","8531","0","0","2","460","25021"
"530000","8504","0","0","8541","0","0","2","460","25021"
"530000","8505","0","0","8551","0","0","2","460","25021"
"530000","8601","0","0","8611","0","0","2","460","25021"
"530000","8602","0","0","8621","0","0","2","460","25021"
"530000","8603","0","0","8631","0","0","2","460","25021"
"530000","8604","0","0","8641","0","0","2","460","25021"
"530000","8605","0","0","8651","0","0","2","460","25021"
"530000","8701","0","0","8711","0","0","2","460","25021"
"530000","8702","0","0","8721","0","0","2","460","25021"
"530000","8703","0","0","8731","0","0","2","460","25021"
"530000","8704","0","0","8741","0","0","2","460","25021"
"530000","8705","0","0","8751","0","0","2","460","25021"
"530000","8801","0","0","8811","0","0","2","460","25021"
"530000","8802","0","0","8821","0","0","2","460","25021"
"530000","8803","0","0","8831","0","0","2","460","25021"
"530000","8804","0","0","8841","0","0","2","460","25021"
"530000","8805","0","0","8851","0","0","2","460","25021"
"530000","8901","0","0","8911","0","0","2","460","25021"
"530000","8902","0","0","8921","0","0","2","460","25021"
"530000","8903","0","0","8931","0","0","2","460","25021"
"530000","8904","0","0","8941","0","0","2","460","25021"
"530000","8905","0","0","8951","0","0","2","460","25021"
"530000","9001","0","0","9011","0","0","2","460","25021"
"530000","9002","0","0","9021","0","0","2","460","25021"
"530000","9003","0","0","9031","0","0","2","460","25021"
"530000","9004","0","0","9041","0","0","2","460","25021"
"530000","9005","0","0","9051","0","0","2","460","25021"
"530000","9101","0","0","9111","0","0","2","460","25021"
"530000","9102","0","0","9121","0","0","2","460","25021"
"530000","9103","0","0","9131","0","0","2","460","25021"
"530000","9104","0","0","9141","0","0","2","460","25021"
"530000","9105","0","0","9151","0","0","2","460","25021"
"530000","9201","0","0","9211","0","0","2","460","25021"
"530000","9202","0","0","9221","0","0","2","460","25021"
"530000","9203","0","0","9231","0","0","2","460","25021"
"530000","9204","0","0","9241","0","0","2","460","25021"
"530000","9205","0","0","9251","0","0","2","460","25021"
"530000","9301","0","0","9311","0","0","2","460","25021"
"530000","9302","0","0","9321","0","0","2","460","25021"
"530000","9303","0","0","9331","0","0","2","460","25021"
"530000","9304","0","0","9341","0","0","2","460","25021"
"530000","9305","0","0","9351","0","0","2","460","25021"
"530000","9401","0","0","9411","0","0","2","460","25021"
"530000","9402","0","0","9421","0","0","2","460","25021"
"530000","9403","0","0","9431","0","0","2","460","25021"
"530000","9404","0","0","9441","0","0","2","460","25021"
"530000","9405","0","0","9451","0","0","2","460","25021"
"530000","9501","0","0","9511","0","0","2","460","25021"
"530000","9502","0","0","9521","0","0","2","460","25021"
"530000","9503","0","0","9531","0","0","2","460","25021"
"530000","9504","0","0","9541","0","0","2","460","25021"
"530000","9505","0","0","9551","0","0","2","460","25021"
"530000","9601","0","0","9611","0","0","2","460","25021"
"530000","9602","0","0","9621","0","0","2","460","25021"
"530000","9603","0","0","9631","0","0","2","460","25021"
"530000","9604","0","0","9641","0","0","2","460","25021"
"530000","9605","0","0","9651","0","0","2","460","25021"
"530000","9701","0","0","9711","0","0","2","460","25021"
"530000","9702","0","0","9721","0","0","2","460","25021"
"530000","9703","0","0","9731","0","0","2","460","25021"
"530000","9704","0","0","9741","0","0","2","460","25021"
"530000","9705","0","0","9751","0","0","2","460","25021"
"530000","9801","0","0","9811","0","0","2","460","25021"
"530000","9802","0","0","9821","0","0","2","460","25021"
"530000","9803","0","0","9831","0","0","2","460","25021"
"530000","9804","0","0","9841","0","0","2","460","25021"
"530000","9805","0","0","9851","0","0","2","460","25021"
"530000","9901","0","0","9911","0","0","2","460","25021"
"530000","9902","0","0","9921","0","0","2","460","25021"
"530000","9903","0","0","9931","0","0","2","460","25021"
"530000","9904","0","0","9941","0","0","2","460","25021"
"530000","9905","0","0","9951","0","0","2","460","25021"
"530000","10001","0","0","10011","0","0","2","460","25021"
"530000","10002","0","0","10021","0","0","2","460","25021"
"530000","10003","0","0","10031","0","0","2","460","25021"
"530000","10004","0","0","10041","0","0","2","460","25021"
"530000","10005","0","0","10051","0","0","2","460","25021"
"530000","10101","0","0","10111","0","0","2","460","25021"
"530000","10102","0","0","10121","0","0","2","460","25021"
"530000","10103","0","0","10131","0","0","2","460","25021"
"530000","10104","0","0","10141","0","0","2","460","25021"
"530000","10105","0","0","10151","0","0","2","460","25021"
"530000","10201","0","0","10211","0","0","2","460","25021"
"530000","10202","0","0","10221","0","0","2","460","25021"
"530000","10203","0","0","10231","0","0","2","460","25021"
"530000","10204","0","0","10241","0","0","2","460","25021"
"530000","10205","0","0","10251","0","0","2","460","25021"
"530000","10301","0","0","10311","0","0","2","460","25021"
"530000","10302","0","0","10321","0","0","2","460","25021"
"530000","10303","0","0","10331","0","0","2","460","25021"
"530000","10304","0","0","10341","0","0","2","460","25021"
"530000","10305","0","0","10351","0","0","2","460","25021"
"530000","10401","0","0","10411","0","0","2","460","25021"
"530000","10402","0","0","10421","0","0","2","460","25021"
"530000","10403","0","0","10431","0","0","2","460","25021"
"530000","10404","0","0","10441","0","0","2","460","25021"
"530000","10405","0","0","10451","0","0","2","460","25021"
"530000","10501","0","0","10511","0","0","2","460","25021"
"530000","10502","0","0","10521","0","0","2","460","25021"
"530000","10503","0","0","10531","0","0","2","460","25021"
"530000","10504","0","0","10541","0","0","2","460","25021"
"530000","10505","0","0","10551","0","0","2","460","25021"
"530000","10601","0","0","10611","0","0","2","460","25021"
"530000","10602","0","0","10621","0","0","2","460","25021"
"530000","10603","0","0","10631","0","0","2","460","25021"
"530000","10604","0","0","10641","0","0","2","460","25021"
"530000","10605","0","0","10651","0","0","2","460","25021"
"530000","10701","0","0","10711","0","0","2","460","25021"
"530000","10702","0","0","10721","0","0","2","460","25021"
"530000","10703","0","0","10731","0","0","2","460","25021"
"530000","10704","0","0","10741","0","0","2","460","25021"
"530000","10705","0","0","10751","0","0","2","460","25021"
"530000","10801","0","0","10811","0","0","2","460","25021"
"530000","10802","0","0","10821","0","0","2","460","25021"
"530000","10803","0","0","10831","0","0","2","460","25021"
"530000","10804","0","0","10841","0","0","2","460","25021"
"530000","10805","0","0","10851","0","0","2","460","25021"
"530000","10901","0","0","10911","0","0","2","460","25021"
"530000","10902","0","0","10921","0","0","2","460","25021"
"530000","10903","0","0","10931","0","0","2","460","25021"
"530000","10904","0","0","10941","0","0","2","460","25021"
"530000","10905","0","0","10951","0","0","2","460","25021"
"540000","11001","0","0","11011","0","0","2","580","25021"
"540000","11002","0","0","11021","0","0","2","580","25021"
"540000","11003","0","0","11031","0","0","2","580","25021"
"540000","11004","0","0","11041","0","0","2","580","25021"
"540000","11005","0","0","11051","0","0","2","580","25021"
"540000","11101","0","0","11111","0","0","2","580","25021"
