412058a4be45bde5700803f6ea33f77665f115ae482eae85d24862da7a5441b3,81f9cf745d690c0eb4f64e5e7f1ac62782017da788766b5942a5ea4683257ed8,f17eaea7dbe64331e7335bbb8bd2b4521ec9c9b1703b728660af94acded6dc23,0b5e690fb191e6268a36828f80cbcab5878b05691134665415d1a07158df9e72,e6344199425a8af186d2cd72d2654767e1fc5c7b887f62dbec065d0f0ddfa5af,db271c0404b1994a91c0f5ae38fb3b5721fcf419f94a1c2ef2dcbfe961716ad1,0e7c0b86d47b10543cb5c5714ec8f3b4a3a5ea23cd57dbe5dcf69cf8f1bf29ee,18f835c665198ef999c656ad1bfa3b602d117e1f7851c18ce0659de6fb1ac7d9,a0fb65c17074dfa6e5a53a18f3f1c3fbaba4dac0e79161a6b778597f5819002a,f4601d68dd82c9712e7492dbe3809162d77e9da43940014f58c35436318b78a1,6ed2c7175e78501fef0ccd953c89a34b48bc86a970c30c42b57c45b9af616254
"0","2248","0","101601","0","0","0","0","0","0","0"
"0","2279","0","100401","0","0","102001","0","0","0","103601"
"0","2280","0","105301","0","0","103701","101401","0","0","103801"
"0","2281","0","104901","0","0","101801","0","0","0","104501"
"0","2282","0","106701","0","0","106501","0","0","0","106601"
"0","2283","0","104701","0","0","107101","100501","0","0","103701"
"0","2284","0","102301","0","0","102101","0","0","0","104201"
"0","2285","0","104801","0","0","103201","0","0","0","104601"
"0","2287","0","104001","0","0","0","0","0","0","0"
"0","2288","0","103601","0","0","0","0","0","0","0"
"0","2289","0","102101","0","0","0","0","0","0","0"
"0","2290","0","102101","0","0","0","0","0","0","0"
"0","3002","0","100901","0","0","0","0","0","0","0"
"0","3016","0","105901","0","0","0","0","0","0","0"
"0","3020","0","106001","0","0","0","0","0","0","0"
"0","3026","0","102001","0","0","0","0","0","0","0"
"0","3029","0","101201","0","0","0","0","0","0","0"
"0","3066","0","104001","0","0","0","0","0","0","0"
"0","3067","0","101201","0","0","103801","0","0","0","0"
"0","3068","0","107101","0","0","0","0","0","0","0"
"0","3069","0","100501","0","0","0","0","0","0","0"
"0","3070","0","102301","0","0","0","0","0","0","0"
"0","3073","0","104801","0","0","0","0","0","0","0"
"0","3074","0","104601","0","0","0","0","0","0","0"
"0","3075","0","101801","0","0","0","0","0","0","0"
"0","3076","0","105001","0","0","0","0","0","0","0"
"0","3077","0","100801","0","0","0","0","0","0","0"
"0","3080","0","106301","0","0","0","0","0","0","0"
"0","3082","0","109401","0","0","0","0","0","0","0"
"0","3085","0","111401","0","0","0","0","0","0","0"
"0","3086","0","104901","0","0","102701","0","0","0","0"
"0","3087","0","104501","0","0","0","0","0","0","0"
"0","3088","0","101701","0","0","0","0","0","0","0"
"0","3089","0","106501","0","0","106601","0","0","0","0"
"0","3090","0","102601","0","0","0","0","0","0","0"
"0","3091","0","101501","0","0","0","0","0","0","0"
"0","3103","0","100701","0","0","0","0","0","0","0"
"0","3124","0","102901","0","0","0","0","0","0","0"
"0","3134","0","100601","0","0","0","0","0","0","0"
"0","3143","0","105801","0","0","106001","106401","0","0","105901"
"0","3144","0","105801","0","0","106001","106401","0","0","105901"
"0","3145","0","106001","0","0","0","0","0","0","0"
"0","3146","0","102801","0","0","102501","0","0","0","0"
"0","3147","0","101101","0","0","104901","0","0","0","0"
"0","3148","0","101401","0","0","104301","0","0","0","0"
"0","3149","0","103001","0","0","100801","105501","105301","0","104501"
"0","3150","0","101601","0","0","101801","0","0","0","105001"
"0","3151","0","110901","0","0","111001","0","0","0","110801"
"0","3152","100201","105801","100301","0","106001","106401","100101","0","105901"
"0","3153","0","103301","0","0","102601","0","0","0","0"
"0","3154","0","100301","0","0","105401","0","0","0","0"
"0","3155","0","102901","0","0","104201","0","0","0","105401"
"0","3156","0","100801","0","0","0","0","0","0","0"
"0","3157","0","110901","0","0","111001","0","0","0","110801"
"0","3158","0","100701","0","0","0","0","0","0","0"
"0","3167","0","104501","0","0","0","0","0","0","0"
"0","3168","0","104501","0","0","0","0","0","0","0"
"0","3169","0","104501","0","0","0","0","0","0","0"
"0","3171","0","104501","0","0","0","0","0","0","0"
"0","3173","0","104501","0","0","0","0","0","0","0"
"0","3174","0","104501","0","0","0","0","0","0","0"
"0","3175","0","104501","0","0","0","0","0","0","0"
"0","3177","0","104501","0","0","0","0","0","0","0"
"0","3179","0","106501","0","0","106601","0","0","0","0"
"0","3244","0","102901","0","0","104201","0","0","0","105401"
"0","3245","0","102901","0","0","104201","0","0","0","105401"
"0","3287","0","101601","0","0","0","0","0","0","0"
"0","4017","0","103301","0","0","105201","102601","0","0","103801"
"0","4049","0","111001","0","0","0","0","0","0","0"
"0","4050","0","104001","0","0","104601","0","0","0","104801"
"0","4053","0","106501","0","0","106601","0","0","0","0"
"0","4054","0","105801","0","0","105901","0","0","0","106001"
"0","4087","0","110901","0","0","0","0","0","0","0"
"0","4088","0","111001","0","0","0","0","0","0","0"
"0","4200","0","105901","0","0","0","0","0","0","0"
"0","4204","0","101201","0","0","0","0","0","0","0"
"0","4212","0","101601","0","0","0","0","0","0","0"
"0","4218","0","107001","0","0","0","0","0","0","0"
"0","5003","0","104001","0","0","0","0","0","0","0"
"0","5032","0","105801","0","0","0","0","0","0","0"
"0","5035","0","105801","0","0","0","0","0","0","0"
"0","5036","0","104601","0","0","0","0","0","0","0"
"0","5038","0","102701","0","0","100901","105601","105101","0","101301"
"0","5039","0","100701","0","0","102201","104401","103101","0","100601"
"0","5040","0","105301","0","0","100801","105501","103001","0","104501"
"0","5041","0","102601","0","0","103301","103801","0","0","105201"
"0","5042","0","106801","0","0","0","0","0","0","0"
"0","5043","0","104701","0","0","107101","100501","0","0","103701"
"0","5044","0","104801","0","0","103201","0","0","0","104601"
"0","5049","0","105801","0","0","0","0","0","0","0"
"0","5103","0","101001","0","0","0","0","0","0","0"
"0","5107","0","105801","0","0","106001","106401","0","0","105901"
"0","5112","0","106801","0","0","0","0","0","0","0"
"0","5116","0","105901","0","0","0","0","0","0","0"
"0","5209","0","118001","0","0","0","0","0","0","0"
"0","5220","0","105901","0","0","0","0","0","0","0"
"0","5221","0","105801","0","0","106001","0","0","0","105901"
"0","5223","0","107101","0","0","102901","0","0","0","104401"
"0","6003","0","103601","0","0","0","0","0","0","0"
"0","6004","0","111001","0","0","0","0","0","0","0"
"0","6005","0","110901","0","0","0","0","0","0","0"
"0","6006","0","110801","0","0","0","0","0","0","0"
"0","6020","0","118001","0","0","105801","0","0","0","0"
"0","6021","0","102201","0","0","0","0","0","0","0"
"0","6024","0","110901","0","0","0","0","0","0","0"
"0","6025","0","100901","0","0","0","0","0","0","0"
"0","6028","0","101501","0","0","0","0","0","0","0"
"0","6041","0","106001","0","0","0","0","0","0","0"
"0","6042","0","101401","0","0","104301","0","0","0","105501"
"0","6043","0","101101","0","0","0","0","0","0","0"
"0","6044","0","105601","0","0","100901","0","0","0","101301"
"0","6045","0","105901","0","0","105801","0","0","0","106001"
"0","6046","0","102901","0","0","104201","0","0","0","105401"
"0","6047","0","104501","0","0","101801","0","0","0","104901"
"0","6048","0","105001","0","0","0","0","0","0","0"
"0","6055","0","105301","0","0","0","0","0","0","0"
"0","6056","0","105101","0","0","0","0","0","0","0"
"0","6057","0","101301","0","0","0","0","0","0","0"
"0","6058","0","105701","0","0","0","0","0","0","0"
"0","6065","0","106101","0","0","0","0","0","0","0"
"0","6066","0","100901","0","0","0","0","0","0","0"
"0","6067","0","105801","0","0","0","0","0","0","0"
"0","6070","0","101801","0","0","0","0","0","0","0"
"0","6071","0","118001","0","0","0","0","0","0","0"
"0","6074","0","106001","0","0","0","0","0","0","0"
"0","6080","0","106401","0","0","0","0","0","0","0"
"0","6085","0","102901","0","0","0","0","0","0","0"
"0","6086","0","104201","0","0","0","0","0","0","0"
"0","6088","0","100501","0","0","0","0","0","0","0"
"0","6091","0","107001","0","0","0","0","0","0","0"
"0","6092","0","106501","0","0","0","0","0","0","0"
"0","6094","0","103201","0","0","0","0","0","0","0"
"0","6095","0","106101","0","0","0","0","0","0","0"
"0","6096","0","118001","0","0","0","0","0","0","0"
"0","6097","0","107101","0","0","107001","0","0","0","0"
"0","6100","0","106601","0","0","0","0","0","0","0"
"0","6102","0","104401","0","0","0","0","0","0","0"
"0","6104","0","102001","0","0","100401","0","0","0","103601"
"0","6105","0","102701","0","0","0","0","0","0","0"
"0","6112","0","105801","0","0","0","0","0","0","0"
"0","6114","0","106801","0","0","0","0","0","0","0"
"0","6115","0","106801","0","0","0","0","0","0","0"
"0","6117","0","104401","0","0","0","0","0","0","0"
"0","6132","0","101101","0","0","0","0","0","0","0"
"0","6135","0","102201","0","0","100601","0","0","0","0"
"0","6136","0","104601","0","0","0","0","0","0","0"
"0","6138","0","104001","0","0","0","0","0","0","0"
"0","6139","0","101001","0","0","0","0","0","0","0"
"0","6140","0","105001","0","0","0","0","0","0","0"
"0","6141","0","101001","0","0","0","0","0","0","0"
"0","6142","0","105901","0","0","0","0","0","0","0"
"0","6143","0","104501","0","0","0","0","0","0","0"
"0","6144","0","111001","0","0","0","0","0","0","0"
"0","6151","0","103801","0","0","0","0","0","0","0"
"0","6153","0","103701","0","0","0","0","0","0","0"
"0","6161","0","101401","0","0","0","0","0","0","0"
"0","6165","0","100101","0","0","0","0","0","0","0"
"0","6166","0","106001","0","0","0","0","0","0","0"
"0","6169","0","103601","0","0","0","0","0","0","0"
"0","6173","0","101201","0","0","0","0","0","0","0"
"0","6176","0","100301","0","0","0","0","0","0","0"
"0","6184","0","104301","0","0","0","0","0","0","0"
"0","6185","0","101401","0","0","0","0","0","0","0"
"0","6186","0","103301","0","0","0","0","0","0","0"
"0","6187","0","100301","0","0","0","0","0","0","0"
"0","6188","0","105201","0","0","0","0","0","0","0"
"0","6189","0","105601","0","0","0","0","0","0","0"
"0","6224","0","104501","0","0","0","0","0","0","0"
"0","6230","0","106501","0","0","106601","0","0","0","0"
"0","6234","0","100801","0","0","0","0","0","0","0"
"0","6235","0","102101","0","0","0","0","0","0","0"
"0","6252","0","104401","0","0","0","0","0","0","0"
"0","6253","0","100701","0","0","0","0","0","0","0"
"0","6254","0","104701","0","0","0","0","0","0","0"
"0","6255","0","100201","0","0","106101","0","0","0","0"
"0","6256","0","102801","0","0","0","0","0","0","0"
