fd706cdb143476380b07b46f9b3ffc4e6b2bcbc198cf0fb4c383f3015a641b52,90748a89f1b35146560df59d6858594b0a3f5624b15a321d16473207433b033d,32d9f120488ba47691548a843199e1ba8ca8d6bbc5d47d2e45c929d5ea9c3f57,27935259abc6816a9c977aa16e88bc7bfd0ab626eab320fd1e138c0a69187989,5dab1f8c5aa85e0bd6d3082e1232bcd69323be9c6bbd7bb9d34824608d393d2b,d15b0b764472985d3e3284bdea8a61de13da51d25a7821ef8d5d3324f55875e6,4035de223fe9aab7df93421c03478121be15b802febe9912908647edebd1cec5,0e06ea59f7cf997fe054b4b768a6a83dcb193a3a811566880d34fbd64681a87c,9bc60072944f28b28be4d2957e9f791fcec01e60edadb6a8c647154ad96d534f,f00df618bbb17e0deff509fd80fb13184d7f278ec47b655187bca8f80c45ae93,d55c2b4cc20ab1e267949893eeb0121a0e9900af56b08a9ec3886b69fd6b0bd5,834b165a6b7462b70abf346d45ad32c91e19d37f203a83c51142ecf5239158aa,070efcf43a6fa035717921a45ce53842246405130cedaa853f4b452b74b7abba,5de69fcbe9d268f83af899a1ba1cde499ed7a530c72713ddc2cadf6826393d14,cfefcc63d8d7dcc71b8dd2ec7a3b3dc6edf23d08b5f7bc129398801a46048aa8,bb2c74ee24aa33cdfe2aa6bedebe2070ccc60040356363db567ed2951170391e,fe5aac1608c51b27f1c0eec51e591f492752ba2f93dfc81fbe142c4f0954d25d,9a09635a1827ab39b36d7d9b93081cd4f19d6115496dd2aa1981d7e03ab8bcd8,0215ef7a767c6370630a66d6b670acf5ba9b5f7327cd29da61908d6b2962f70e,19dee38782de3c594f1d8bc1df50f84835f2ec13658064062a76d09ceb2670f3,65ccfb87081d5066501f7021b131815f4a17594c9948f69c50668b4d33ee0652,289cc6c313c169686a5ea2045d648f868505e22ed1bf15945398487eb1156374,515dccc5598eb5b5811df82ae0323342fe6ad9a15d08534effe5ed4215cc184e,38a33ff9f49c636c172918c31ebb91eabd2b13a6d9b669c7dbeb309da5f912ee,b9d849b44511a5c763ceb46efd643bf7fc22fe4a609a601069d8770efd987bbf,a41ede32ae252f164f767f747e3e4b1fa7d67854773810b4e5040e6b05900db2
"0","105710101","105710102","0","0","150710011","0","0","0","bgm_MC086","0","","","0","90","0","105710105","","105710104","15071001","105710103","bgm_MC086","1","103331","","0"
"0","105710201","105710202","0","0","150710021","0","0","0","bgm_MC086","0","","","0","90","0","105710205","","105710204","15071002","105710203","bgm_MC086","1","103361","","0"
"0","105710301","105710302","0","0","150710031","0","0","0","bgm_MC086","0","","","0","90","0","0","","0","15071003","105710303","bgm_MC086","1","103361","","0"
"0","105710401","105710402","0","0","150710041","0","0","0","bgm_MC086","0","","","0","90","0","105710405","","105710404","15071004","105710403","bgm_MC086","1","103361","","0"
"0","105710501","105710502","0","0","150710051","0","0","0","bgm_MC086","0","","","0","90","0","105710505","","105710504","15071005","105710503","bgm_MC086","1","103361","","0"
"0","105710601","105710602","0","0","150710061","0","0","0","bgm_MC086","0","","","0","90","0","0","","105710604","15071006","105710603","bgm_MC086","1","103361","","0"
"0","105720101","105720102","0","0","150720011","0","0","0","bgm_MC086","0","","","0","90","0","105720105","","105720104","15072001","105720103","bgm_MC086","1","103331","","0"
"0","105720201","105720202","0","0","150720021","0","0","0","bgm_MC086","0","","","0","90","0","105720205","","105720204","15072002","105720203","bgm_MC086","1","103361","","0"
"0","105720301","105720302","0","0","150720031","0","0","0","bgm_MC086","0","","","0","90","0","0","","105720304","15072003","105720303","bgm_MC086","1","103331","","0"
"0","105720401","105720402","0","0","150720041","0","0","0","bgm_MC086","0","","","0","90","0","105720405","","105720404","15072004","105720403","bgm_MC086","1","103361","","0"
"0","105720501","105720502","0","0","150720051","0","0","0","bgm_MC086","0","","","0","90","0","105720505","","105720504","15072005","105720503","bgm_MC086","1","103361","","0"
"0","105720601","105720602","0","0","150720061","0","0","0","bgm_MC086","0","","","0","90","0","0","","105720604","15072006","105720603","bgm_MC086","1","103331","","0"
"0","105730101","105730102","0","0","150730011","0","0","0","bgm_MC202","0","","","0","90","0","105730105","","105730104","15073001","105730103","bgm_MC202","1","103581","","0"
"0","105730201","105730202","0","0","150730021","0","0","0","bgm_MC202","0","","","0","90","0","105730205","","105730204","15073002","105730203","bgm_MC202","1","103601","","0"
"0","105730301","105730302","0","0","150730031","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15073003","105730303","bgm_MC202","1","103581","","0"
"0","105730401","105730402","0","0","150730041","0","0","0","bgm_MC202","0","","","0","90","0","105730405","","105730404","15073004","105730403","bgm_MC202","1","103581","","0"
"0","105730501","105730502","0","0","150730051","0","0","0","bgm_MC202","0","","","0","90","0","105730505","","105730504","15073005","105730503","bgm_MC202","1","103602","","0"
"0","105740101","105740102","0","0","150740011","0","0","0","bgm_MC202","0","","","0","90","0","105740105","","105740104","15074001","105740103","bgm_MC202","1","103601","","0"
"0","105740201","105740202","0","0","150740021","0","0","0","bgm_MC202","0","","","0","90","0","105740205","","105740204","15074002","105740203","bgm_MC202","1","103601","","0"
"0","105740301","105740302","0","0","150740031","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15074003","105740303","bgm_MC202","1","103581","","0"
"0","105740401","105740402","0","0","150740041","0","0","0","bgm_MC202","0","","","0","90","0","105740405","","105740404","15074004","105740403","bgm_MC202","1","103601","","0"
"0","105740501","105740502","0","0","150740051","0","0","0","bgm_MC202","0","","","0","90","0","105740505","","105740504","15074005","105740503","bgm_MC202","1","103581","","0"
"0","105750101","105750102","0","0","150750011","0","0","0","bgm_MC202","0","","","0","90","0","105750105","","105750104","15075001","105750103","bgm_MC202","1","103581","","0"
"0","105750201","105750202","0","0","150750021","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15075002","105750203","bgm_MC202","1","103601","","0"
"0","105750301","105750302","0","0","150750031","0","0","0","bgm_MC202","0","","","0","90","0","105750305","","105750304","15075003","105750303","bgm_MC202","1","103601","","0"
"0","105750402","105750401","0","0","150750041","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15075004","105750403","bgm_MC202","1","103581","","0"
"0","105760101","105760102","0","0","150760011","0","0","0","bgm_MC202","0","","","0","90","0","105760105","","105760104","15076001","105760103","bgm_MC202","1","103601","","0"
"0","105760201","105760202","0","0","150760021","0","0","0","bgm_MC202","0","","","0","90","0","105760205","","105760204","15076002","105760203","bgm_MC202","1","103581","","0"
"0","105760301","105760302","0","0","150760031","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15076003","105760303","bgm_MC202","1","103581","","0"
"0","105760401","105760402","0","0","150760041","0","0","0","bgm_MC202","0","","","0","90","0","105760405","","105760404","15076004","105760403","bgm_MC202","1","103601","","0"
"0","105760501","105760502","0","0","150760051","0","0","0","bgm_MC202","0","","","0","90","0","105760505","","105760504","15076005","105760503","bgm_MC202","1","103601","","0"
"0","105770101","105770102","0","0","150770011","0","0","0","bgm_MC202","0","","","0","90","0","105770105","","105770104","15077001","105770103","bgm_MC202","1","103581","","0"
"0","105770201","105770202","0","0","150770021","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15077002","105770203","bgm_MC202","1","103581","","0"
"0","105770301","105770302","0","0","150770031","0","0","0","bgm_MC202","0","","","0","90","0","105770305","","105770304","15077003","105770303","bgm_MC202","1","103581","","0"
"0","105770401","105770402","0","0","150770041","0","0","0","bgm_MC202","0","","","0","90","0","105770405","","105770404","15077004","105770403","bgm_MC202","1","103581","","0"
"0","105770501","105770502","0","0","150770051","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15077005","105770503","bgm_MC202","1","103581","","0"
"0","105780101","105780102","0","0","150780011","0","0","0","bgm_MC202","0","","","0","90","0","105780105","","105780104","15078001","105780103","bgm_MC202","1","103581","","0"
"0","105780201","0","0","0","150780021","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15078002","0","bgm_MC202","1","103581","","0"
"0","105780301","105780302","0","0","150780031","0","0","0","bgm_MC202","0","","","0","90","0","105780305","","105780304","15078003","105780303","bgm_MC202","1","103581","","0"
"0","105780401","0","0","0","150780041","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15078004","0","bgm_MC202","1","103581","","0"
"0","0","0","0","0","0","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15078005","0","bgm_MC202","1","103581","","0"
"0","0","0","0","0","0","0","0","0","bgm_MC202","0","","","0","90","0","0","","0","15078006","0","bgm_MC202","1","103581","","0"
