6dbfe81755af332e120831f70c1e599beb20d539d3aa89440d8c62bdca0b537e,998821a26dd6c784e60c59d7ca5c24a8162c7a60b31ffd0afc3a80833f9d9edf,653c937c41c76bf3f1bc445a9e75c5e567608afa17af4d07734cec213f23d14e,cdf3ffc09310ee70c9fc4fb29d9cfcd8396b6844b5f748efac48c5042bd606fc,e15500bb7c004d7f999c8ec05b689b07f3f7863049ed0be68d19e0a9a184a558,38e702b8844e9fb025de78d822363de92ad86b4cc319160dc004fdd9045cd055,9551475257be5ab1b9829cf6f80b7286fb0f0bccfdd690939d76909c00e3ce64,a7b99686f4677f5a33dc941f1c9c122e5678f12771d08e144b68eab834375bc5,a4c1f68964ee34c863fe8bbd5998072d5ade51fa25705a5f804cde35efa007c4,9bd1720db294a2c945209655d5992c481a354311225455ebe4155c086fd3d267,fc20b01204bb179ee5e447e657ac7e2eafbaab0ff82aa26858993ccd99e15097,3ef353f1d6dfa92668564cd5e44c3394d1e93bba93156a1a112335541aab6e95,a4f56e52de1ddff03da6aea9654949d797e3b36f22371605fc8237530d1e6744,6120edb13d2c96e13ebf101c48613a8cc55b3a3daa526e48a831c9f93f46002f,5dec5324fe2298ed7eae01d3da3ff60ad559cfefb79a2cbed12766858eea3f6f,cec66f8773857c641757758f54dc5822605feb0dc318f5f11d626a40282e396c,34c98ae512f10a2dae1c607c24e7ee43d3a0593a4d8e2c82100d9ade91b9c4d2,91fc2a1426a731b3266e4ddc80f8288a8130d483bbd1222510070b874df71e81,f850e0c127e09ec133ae810a056019d9b715a9be4b9ca7bb52268d0207003bad,d6b8f3693fb7060c86c793800f828353e49c9f462dcd060e336a4d00bb19eae7,f30a83b3c09a9bf3d7e5339ada4eaaf26ecf5eb7fb7d074c34d654d19d831974,b1fd93db62664d56d03aa12375b1665e5f8b8cbae66ca1757633e6e4d0fcb30d,a3dabd5135cea9bac7c7d585224aae30a606e2672e3e8d7b587dd064d3fcb720,82013a81fccb2d3baf6030557dee989e84bb6cbad38310290ebcf59b9d480fc6,ba4f5b2388da12d549f86d7833a024d1792955b958d27b593dfb5b71050408e7,eb43cfc660749dc5a229ec208501122b53ea3231a32b94c579a127e9855b201e,192064c8b69218aeeca42aae89d459209b5c2c7b0071ba62bd9cc552110f1ef7,7d180583447e0e56bcfc1a53015778997a31c3631f325e35cb5cfeafb0232465,e9aec393d7614d9ced6328080726fd8dc1f24ad364c63c35185a165262dd59b0,5224f0db1d8cc751aa0b86bdf64fd41f7f19384b8a5b5963d91793764820204e,ef110a12812b4f98c8c65dad35155589b5c0fbb2554708e09b25d3e1c4889587,5c41482157e1666bf8ac64ddbe8a3ec87664d007985758096f44960e1bccae7f,f83a5a00c696adaf9476f1677585e8a7f3d22fcd8f24bef4f8752c410c4d4e75,003fc1b028f5ba64970a8dc3d777a2bb2770ffa13925164084bec40a6b731372,808310299f12272e41196aaf4e9e2a1c38c1a1c215550543442e8a6506f664c5,53012b108d9937e0f35bf57d8d23ce5258b479d3e9a846a6290b88d26f73c39c,46ba6120105e785ef74d12004ff94f8b3a59ebfc3ddf2d754b79ff052f2c2719,c080a077ad200b25d5171a93b0576c87fc547074cbcb991485a8865a2c237731,1c4527a8ac87c2817e5dbb14c8a55dfb817f472309f9d9c90d17fb4834d38f98,6eac713fab2ee3302f0d58a1bd263bd3830c89596d6b7efe0b914c8b676d47c1,da20c754dfefcbc682423b93f7bd02973f17d21b05da2ae6789f0407c797112e
"61001007","600110201","30","620130017","0","1","620090017","0","20001","0","1","36","0","61001004","0","1","0","0","1","0","375","0","0","0","0","0","0","600000020","0","0","18","0","0","1","20001","61001005","620060017","0","0","0","0"
"61001007","600110211","30","620130018","0","1","620090018","0","21001","0","1","36","0","61001004","0","1","0","0","1","0","381","0","0","0","0","0","0","600000021","0","0","18","0","0","1","21001","61001005","620060018","0","0","0","0"
"61001007","600110221","30","620130019","0","1","620090019","0","22001","0","1","36","0","61001004","0","1","0","0","1","0","386","0","0","0","0","0","0","600000022","0","0","18","0","0","1","22001","61001005","620060019","0","0","0","0"
"61001007","600110231","30","620130020","0","1","620090020","0","23001","0","1","36","0","61001004","0","1","0","0","1","0","390","0","0","0","0","0","0","600000023","0","0","18","0","0","1","23001","61001005","620060020","0","0","0","0"
"61001007","600110241","30","620130021","0","1","620090021","0","24001","0","1","36","0","61001004","0","1","0","0","1","0","396","0","0","0","0","0","0","600000024","0","0","18","0","0","1","24001","61001005","620060021","0","0","0","0"
"61001007","600110251","30","620130022","0","1","620090022","0","25001","0","1","36","0","61001004","0","1","0","0","1","0","401","0","0","0","0","0","0","600000025","0","0","18","0","0","1","25001","61001005","620060022","0","0","0","0"
"61001007","600110261","30","620130023","0","1","620090023","0","26001","0","1","36","0","61001004","0","1","0","0","1","0","405","0","0","0","0","0","0","600000026","0","0","18","0","0","1","26001","61001005","620060023","0","0","0","0"
"61001007","600110271","30","620130024","0","1","620090024","0","27001","0","1","36","0","61001004","0","1","0","0","1","0","411","0","0","0","0","0","0","600000027","0","0","18","0","0","1","27001","61001005","620060024","0","0","0","0"
"61001007","600110281","30","620130025","0","1","620090025","0","28001","0","1","36","0","61001004","0","1","0","0","1","0","417","0","0","0","0","0","0","600000028","0","0","18","0","0","1","28001","61001005","620060025","0","0","0","0"
"61001007","600110291","30","620130026","0","1","620090026","0","29001","0","1","36","0","61001004","0","1","0","0","1","0","422","0","0","0","0","0","0","600000029","0","0","18","0","0","1","29001","61001005","620060026","0","0","0","0"
"61001007","600110301","30","620130027","0","1","620090027","0","30001","0","1","36","0","61001004","0","1","0","0","1","0","427","0","0","0","0","0","0","600000030","0","0","18","0","0","1","30001","61001005","620060027","0","0","0","0"
"61001007","600110311","30","620130028","0","1","620090028","0","31001","0","1","36","0","61001004","0","1","0","0","1","0","433","0","0","0","0","0","0","600000031","0","0","18","0","0","1","31001","61001005","620060028","0","0","0","0"
"61001007","600110321","30","620130029","0","1","620090029","0","32001","0","1","36","0","61001004","0","1","0","0","1","0","442","0","0","0","0","0","0","600000032","0","0","18","0","0","1","32001","61001005","620060029","0","0","0","0"
"61001007","600110331","30","620130030","0","1","620090030","0","33001","0","1","36","0","61001004","0","1","0","0","1","0","455","0","0","0","0","0","0","600000033","0","0","18","0","0","1","33001","61001005","620060030","0","0","0","0"
"61001007","600110341","30","620130031","0","1","620090031","0","34001","0","1","36","0","61001004","0","1","0","0","1","0","460","0","0","0","0","0","0","600000034","0","0","18","0","0","1","34001","61001005","620060031","0","0","0","0"
"61001007","600110351","30","620130032","0","1","620090032","0","35001","0","1","36","0","61001004","0","1","0","0","1","0","464","0","0","0","0","0","0","600000035","0","0","18","0","0","1","35001","61001005","620060032","0","0","0","0"
"61001007","600110361","30","620130033","0","1","620090033","0","36001","0","1","36","0","61001004","0","1","0","0","1","0","476","0","0","0","0","0","0","600000036","0","0","18","0","0","1","36001","61001005","620060033","0","0","0","0"
"61001007","600110371","30","620130034","0","1","620090034","0","37001","0","1","36","0","61001004","0","1","0","0","1","0","482","0","0","0","0","0","0","600000037","0","0","18","0","0","1","37001","61001005","620060034","0","0","0","0"
"61001007","600110381","30","620130035","0","1","620090035","0","38001","0","1","36","0","61001004","0","1","0","0","1","0","492","0","0","0","0","0","0","600000038","0","0","18","0","0","1","38001","61001005","620060035","0","0","0","0"
"61001007","600110391","30","620130036","0","1","620090036","0","39001","0","1","36","0","61001004","0","1","0","0","1","0","500","0","0","0","0","0","0","600000039","0","0","18","0","0","1","39001","61001005","620060036","0","0","0","0"
"61001007","600110401","30","620130037","0","1","620090037","0","40001","0","1","36","0","61001004","0","1","0","0","1","0","514","0","0","0","0","0","0","600000040","0","0","18","0","0","1","40001","61001005","620060037","0","0","0","0"
"61001007","600110411","30","620130038","0","1","620090038","0","41001","0","1","36","0","61001004","0","1","0","0","1","0","518","0","0","0","0","0","0","600000041","0","0","18","0","0","1","41001","61001005","620060038","0","0","0","0"
"61001007","600110421","30","620130039","0","1","620090039","0","42001","0","1","36","0","61001004","0","1","0","0","1","0","523","0","0","0","0","0","0","600000042","0","0","18","0","0","1","42001","61001005","620060039","0","0","0","0"
"61001007","600110431","30","620130040","0","1","620090040","0","43001","0","1","36","0","61001004","0","1","0","0","1","0","538","0","0","0","0","0","0","600000043","0","0","18","0","0","1","43001","61001005","620060040","0","0","0","0"
"61001007","600110441","30","620130041","0","1","620090041","0","44001","0","1","36","0","61001004","0","1","0","0","1","0","551","0","0","0","0","0","0","600000044","0","0","18","0","0","1","44001","61001005","620060041","0","0","0","0"
"61001007","600110451","30","620130042","0","1","620090042","0","45001","0","1","36","0","61001004","0","1","0","0","1","0","565","0","0","0","0","0","0","600000045","0","0","18","0","0","1","45001","61001005","620060042","0","0","0","0"
"61001007","600110461","30","620130043","0","1","620090043","0","46001","0","1","36","0","61001004","0","1","0","0","1","0","574","0","0","0","0","0","0","600000046","0","0","18","0","0","1","46001","61001005","620060043","0","0","0","0"
"61001007","600110471","30","620130044","0","1","620090044","0","47001","0","1","36","0","61001004","0","1","0","0","1","0","577","0","0","0","0","0","0","600000047","0","0","18","0","0","1","47001","61001005","620060044","0","0","0","0"
"61001007","600110481","30","620130045","0","1","620090045","0","48001","0","1","36","0","61001004","0","1","0","0","1","0","587","0","0","0","0","0","0","600000048","0","0","18","0","0","1","48001","61001005","620060045","0","0","0","0"
"61001007","600110491","30","620130046","0","1","620090046","0","49001","0","1","36","0","61001004","0","1","0","0","1","0","598","0","0","0","0","0","0","600000049","0","0","18","0","0","1","49001","61001005","620060046","0","0","0","0"
"61001007","600110501","30","620130047","0","1","620090047","0","50001","0","1","36","0","61001004","0","1","0","0","1","0","614","0","0","0","0","0","0","600000050","0","0","18","0","0","1","50001","61001005","620060047","0","0","0","0"
"61001007","600110511","30","620130048","0","1","620090048","0","51001","0","1","36","0","61001004","0","1","0","0","1","0","621","0","0","0","0","0","0","600000051","0","0","18","0","0","1","51001","61001005","620060048","0","0","0","0"
"61001007","600110521","30","620130049","0","1","620090049","0","52001","0","1","36","0","61001004","0","1","0","0","1","0","629","0","0","0","0","0","0","600000052","0","0","18","0","0","1","52001","61001005","620060049","0","0","0","0"
"61001007","600110531","30","620130050","0","1","620090050","0","53001","0","1","36","0","61001004","0","1","0","0","1","0","640","0","0","0","0","0","0","600000053","0","0","18","0","0","1","53001","61001005","620060050","0","0","0","0"
"61001007","600110541","30","620130051","0","1","620090051","0","54001","0","1","36","0","61001004","0","1","0","0","1","0","647","0","0","0","0","0","0","600000054","0","0","18","0","0","1","54001","61001005","620060051","0","0","0","0"
"61001007","600110551","30","620130052","0","1","620090052","0","55001","0","1","36","0","61001004","0","1","0","0","1","0","652","0","0","0","0","0","0","600000055","0","0","18","0","0","1","55001","61001005","620060052","0","0","0","0"
"61001007","600110561","30","620130053","0","1","620090053","0","56001","0","1","36","0","61001004","0","1","0","0","1","0","659","0","0","0","0","0","0","600000056","0","0","18","0","0","1","56001","61001005","620060053","0","0","0","0"
"61001007","600110571","30","620130054","0","1","620090054","0","57001","0","1","36","0","61001004","0","1","0","0","1","0","662","0","0","0","0","0","0","600000057","0","0","18","0","0","1","57001","61001005","620060054","0","0","0","0"
"61001007","600110581","30","620130055","0","1","620090055","0","58001","0","1","36","0","61001004","0","1","0","0","1","0","667","0","0","0","0","0","0","600000058","0","0","18","0","0","1","58001","61001005","620060055","0","0","0","0"
"61001007","600110591","30","620130056","0","1","620090056","0","59001","0","1","36","0","61001004","0","1","0","0","1","0","679","0","0","0","0","0","0","600000059","0","0","18","0","0","1","59001","61001005","620060056","0","0","0","0"
"61001007","600110601","30","620130057","0","1","620090057","0","60001","0","1","36","0","61001004","0","1","0","0","1","0","683","0","0","0","0","0","0","600000060","0","0","18","0","0","1","60001","61001005","620060057","0","0","0","0"
"61001007","600110611","30","620130058","0","1","620090058","0","61001","0","1","36","0","61001004","0","1","0","0","1","0","692","0","0","0","0","0","0","600000061","0","0","18","0","0","1","61001","61001005","620060058","0","0","0","0"
"61001007","600110621","30","620130059","0","1","620090059","0","62001","0","1","36","0","61001004","0","1","0","0","1","0","698","0","0","0","0","0","0","600000062","0","0","18","0","0","1","62001","61001005","620060059","0","0","0","0"
"61001007","600110631","30","620130060","0","1","620090060","0","63001","0","1","36","0","61001004","0","1","0","0","1","0","703","0","0","0","0","0","0","600000063","0","0","18","0","0","1","63001","61001005","620060060","0","0","0","0"
"61001007","600110641","30","620130061","0","1","620090061","0","64001","0","1","36","0","61001004","0","1","0","0","1","0","713","0","0","0","0","0","0","600000064","0","0","18","0","0","1","64001","61001005","620060061","0","0","0","0"
"61001007","600110651","30","620130062","0","1","620090062","0","65001","0","1","36","0","61001004","0","1","0","0","1","0","722","0","0","0","0","0","0","600000065","0","0","18","0","0","1","65001","61001005","620060062","0","0","0","0"
"61001007","600110661","30","620130063","0","1","620090063","0","66001","0","1","36","0","61001004","0","1","0","0","1","0","733","0","0","0","0","0","0","600000066","0","0","18","0","0","1","66001","61001005","620060063","0","0","0","0"
"61001007","600110671","30","620130064","0","1","620090064","0","67001","0","1","36","0","61001004","0","1","0","0","1","0","741","0","0","0","0","0","0","600000067","0","0","18","0","0","1","67001","61001005","620060064","0","0","0","0"
"61001007","600110681","30","620130065","0","1","620090065","0","68001","0","1","36","0","61001004","0","1","0","0","1","0","750","0","0","0","0","0","0","600000068","0","0","18","0","0","1","68001","61001005","620060065","0","0","0","0"
"61001007","600110691","30","620130066","0","1","620090066","0","69001","0","1","36","0","61001004","0","1","0","0","1","0","762","0","0","0","0","0","0","600000069","0","0","18","0","0","1","69001","61001005","620060066","0","0","0","0"
"61001007","600110031","30","620110001","0","1","620300001","0","3001","0","1","36","0","61001004","0","1","0","0","1","0","258","0","0","0","0","0","0","600000074","0","0","18","0","0","1","3001","61001005","620090101","0","0","0","0"
"61001007","600110041","30","620110001","0","1","620300001","0","4001","0","1","36","0","61001004","0","1","0","0","1","0","258","0","0","0","0","0","0","600000075","0","0","18","0","0","1","4001","61001005","620090101","0","0","0","0"
"61001007","600110051","30","620110002","0","1","620300002","0","5001","0","1","36","0","61001004","0","1","0","0","1","0","268","0","0","0","0","0","0","600000076","0","0","18","0","0","1","5001","61001005","620090102","0","0","0","0"
"61001007","600110061","30","620110003","0","1","620300003","0","6001","0","1","36","0","61001004","0","1","0","0","1","0","273","0","0","0","0","0","0","600000077","0","0","18","0","0","1","6001","61001005","620090103","0","0","0","0"
"61001007","600110071","30","620110004","0","1","620300004","0","7001","0","1","36","0","61001004","0","1","0","0","1","0","281","0","0","0","0","0","0","600000078","0","0","18","0","0","1","7001","61001005","620090104","0","0","0","0"
"61001007","600110081","30","620110005","0","1","620300005","0","8001","0","1","36","0","61001004","0","1","0","0","1","0","288","0","0","0","0","0","0","600000079","0","0","18","0","0","1","8001","61001005","620090105","0","0","0","0"
"61001007","600110091","30","620110006","0","1","620300006","0","9001","0","1","36","0","61001004","0","1","0","0","1","0","298","0","0","0","0","0","0","600000080","0","0","18","0","0","1","9001","61001005","620090106","0","0","0","0"
"61001007","600110101","30","620110007","0","1","620300007","0","10001","0","1","36","0","61001004","0","1","0","0","1","0","309","0","0","0","0","0","0","600000081","0","0","18","0","0","1","10001","61001005","620090107","0","0","0","0"
"61001007","600110111","30","620110008","0","1","620300008","0","11001","0","1","36","0","61001004","0","1","0","0","1","0","313","0","0","0","0","0","0","600000082","0","0","18","0","0","1","11001","61001005","620090108","0","0","0","0"
"61001007","600110121","30","620110009","0","1","620300009","0","12001","0","1","36","0","61001004","0","1","0","0","1","0","321","0","0","0","0","0","0","600000083","0","0","18","0","0","1","12001","61001005","620090109","0","0","0","0"
"61001007","600110131","30","620110010","0","1","620300010","0","13001","0","1","36","0","61001004","0","1","0","0","1","0","326","0","0","0","0","0","0","600000084","0","0","18","0","0","1","13001","61001005","620090110","0","0","0","0"
"61001007","600110141","30","620110011","0","1","620300011","0","14001","0","1","36","0","61001004","0","1","0","0","1","0","336","0","0","0","0","0","0","600000085","0","0","18","0","0","1","14001","61001005","620090111","0","0","0","0"
"61001007","600110151","30","620110012","0","1","620300012","0","15001","0","1","36","0","61001004","0","1","0","0","1","0","341","0","0","0","0","0","0","600000086","0","0","18","0","0","1","15001","61001005","620090112","0","0","0","0"
"61001007","600110161","30","620110013","0","1","620300013","0","16001","0","1","36","0","61001004","0","1","0","0","1","0","351","0","0","0","0","0","0","600000087","0","0","18","0","0","1","16001","61001005","620090113","0","0","0","0"
"61001007","600110171","30","620110014","0","1","620300014","0","17001","0","1","36","0","61001004","0","1","0","0","1","0","356","0","0","0","0","0","0","600000088","0","0","18","0","0","1","17001","61001005","620090114","0","0","0","0"
"61001007","600110181","30","620110015","0","1","620300015","0","18001","0","1","36","0","61001004","0","1","0","0","1","0","366","0","0","0","0","0","0","600000089","0","0","18","0","0","1","18001","61001005","620090115","0","0","0","0"
"61001007","600110191","30","620110016","0","1","620300016","0","19001","0","1","36","0","61001004","0","1","0","0","1","0","371","0","0","0","0","0","0","600000090","0","0","18","0","0","1","19001","61001005","620090116","0","0","0","0"
"61001007","600110201","30","620110017","0","1","620300017","0","20001","0","1","36","0","61001004","0","1","0","0","1","0","375","0","0","0","0","0","0","600000091","0","0","18","0","0","1","20001","61001005","620090117","0","0","0","0"
"61001007","600110211","30","620110018","0","1","620300018","0","21001","0","1","36","0","61001004","0","1","0","0","1","0","381","0","0","0","0","0","0","600000092","0","0","18","0","0","1","21001","61001005","620090118","0","0","0","0"
"61001007","600110221","30","620110019","0","1","620300019","0","22001","0","1","36","0","61001004","0","1","0","0","1","0","386","0","0","0","0","0","0","600000093","0","0","18","0","0","1","22001","61001005","620090119","0","0","0","0"
"61001007","600110231","30","620110020","0","1","620300020","0","23001","0","1","36","0","61001004","0","1","0","0","1","0","390","0","0","0","0","0","0","600000094","0","0","18","0","0","1","23001","61001005","620090120","0","0","0","0"
"61001007","600110241","30","620110021","0","1","620300021","0","24001","0","1","36","0","61001004","0","1","0","0","1","0","396","0","0","0","0","0","0","600000095","0","0","18","0","0","1","24001","61001005","620090121","0","0","0","0"
"61001007","600110251","30","620110022","0","1","620300022","0","25001","0","1","36","0","61001004","0","1","0","0","1","0","401","0","0","0","0","0","0","600000096","0","0","18","0","0","1","25001","61001005","620090122","0","0","0","0"
"61001007","600110261","30","620110023","0","1","620300023","0","26001","0","1","36","0","61001004","0","1","0","0","1","0","405","0","0","0","0","0","0","600000097","0","0","18","0","0","1","26001","61001005","620090123","0","0","0","0"
"61001007","600110271","30","620110024","0","1","620300024","0","27001","0","1","36","0","61001004","0","1","0","0","1","0","411","0","0","0","0","0","0","600000098","0","0","18","0","0","1","27001","61001005","620090124","0","0","0","0"
"61001007","600110281","30","620110025","0","1","620300025","0","28001","0","1","36","0","61001004","0","1","0","0","1","0","417","0","0","0","0","0","0","600000099","0","0","18","0","0","1","28001","61001005","620090125","0","0","0","0"
"61001007","600110291","30","620110026","0","1","620300026","0","29001","0","1","36","0","61001004","0","1","0","0","1","0","422","0","0","0","0","0","0","600000100","0","0","18","0","0","1","29001","61001005","620090126","0","0","0","0"
"61001007","600110301","30","620110027","0","1","620300027","0","30001","0","1","36","0","61001004","0","1","0","0","1","0","427","0","0","0","0","0","0","600000101","0","0","18","0","0","1","30001","61001005","620090127","0","0","0","0"
"61001007","600110311","30","620110028","0","1","620300028","0","31001","0","1","36","0","61001004","0","1","0","0","1","0","433","0","0","0","0","0","0","600000102","0","0","18","0","0","1","31001","61001005","620090128","0","0","0","0"
"61001007","600110321","30","620110029","0","1","620300029","0","32001","0","1","36","0","61001004","0","1","0","0","1","0","442","0","0","0","0","0","0","600000103","0","0","18","0","0","1","32001","61001005","620090129","0","0","0","0"
"61001007","600110331","30","620110030","0","1","620300030","0","33001","0","1","36","0","61001004","0","1","0","0","1","0","455","0","0","0","0","0","0","600000104","0","0","18","0","0","1","33001","61001005","620090130","0","0","0","0"
"61001007","600110341","30","620110031","0","1","620300031","0","34001","0","1","36","0","61001004","0","1","0","0","1","0","460","0","0","0","0","0","0","600000105","0","0","18","0","0","1","34001","61001005","620090131","0","0","0","0"
"61001007","600110351","30","620110032","0","1","620300032","0","35001","0","1","36","0","61001004","0","1","0","0","1","0","464","0","0","0","0","0","0","600000106","0","0","18","0","0","1","35001","61001005","620090132","0","0","0","0"
"61001007","600110361","30","620110033","0","1","620300033","0","36001","0","1","36","0","61001004","0","1","0","0","1","0","476","0","0","0","0","0","0","600000107","0","0","18","0","0","1","36001","61001005","620090133","0","0","0","0"
"61001007","600110371","30","620110034","0","1","620300034","0","37001","0","1","36","0","61001004","0","1","0","0","1","0","482","0","0","0","0","0","0","600000108","0","0","18","0","0","1","37001","61001005","620090134","0","0","0","0"
"61001007","600110381","30","620110035","0","1","620300035","0","38001","0","1","36","0","61001004","0","1","0","0","1","0","492","0","0","0","0","0","0","600000109","0","0","18","0","0","1","38001","61001005","620090135","0","0","0","0"
