86ae9cb2fe1edf6fbfcc844c10d2cc8d502da30f91928b38d7e7be9e0080954e,f617a4017a3ef89a49298fff6c7276cb0e26bafbb26f69fd9c4931acdd1fa5f2,1a9bdeef8421981c6ddb29653f3729625570f453e66e6056b42ebc045f5d3a0c,b8e6f48ac09b8071a9077bc9236ade434ffa3c10bcf12a99d0bd7ccc7bd79794,0173e9747da665bef72e08c94ddaccb86e17262bb97ee229a6613f3ba5af1d51,89a60683c31bb30e869094622210b59a31c83396bd7a68adc699f493bff46961,bd21125700590fd007dacf0fc9c9dd879f8d021131cfb406668bf18a9522fe0e,34412f69bc74fe518f64f2eae5bc055762aedb90df59ca23504aa1d585f3bb94,61b9145987fa292b4cb3689b7e421250de5e3f400b9d875a63359928eff84c13,7ede28b8c80e8aa50b75b2d4bea023e40f6e646db4b315b910daadfc5eca71eb,bf2d5fcb65eda360f6ce4a194bc7aeeae7ad0e99e2b0fd20dd2fb997017c8911,2db929d121b7fdb0f81b50cd3a1c9bfc072146df7b0e48271b79e778b1955385,9dd8f5eb70e7612150f3d7744af39d44164212cee0b65086cecfb727d607d114,f65971674ea342bcf62e7ceb8e62c669409e359a531e04e7719d055aae2cf2b9,f1ac5cb3030bcf2f2ca3aa3fcff6958add60a436aad8bfd2febcfa8febed42ec,492b4951515b3a20b81c81970969b102fb85f76b1c3d71f62baf64f6edf13ea6,f27c4cffca2e49d2a4da7c375b8e3eda63a3702323c023e8e03932f31f2df592,ca50335debe3fc13b2dac4bc6653d9ab8ef4a9705fcec0d1ca8558039fddb708,87e056baf2bc5058541575450ac1bb52c2908bfbe6293b861332e556586d1d02,059a31d18f23124cf69185ab663c3e71b901a8dd79373402ff904f259ce5e145,7bbbbfcd8515ab1912c3c72d4796d10d6496ec5e03799bf34cd30cc8b1d7ee14,bcc29055589dc716e8d10ccc67538a316a11bd67a100cef772914662d463f714,96ceb0cd58c56416d98027d74e603f7f14834131ca54807383269617d850d114,340b5f91a51703bacb4731a4c094724331ee679ab77dac624aeaf838dd9c36a3,2bfbb2cd4850ee84ea550fa9f5728e56a12082753a109f5622b11a9d6aa6df63,68f75cf48e2a1f368d273acd29b9489209bcdcf10064a0524f677a0965342715,7e2ea44eaad2b99003fba5b79dd605206350cefaa248eb1e6a4ef3debd6b1a50,fe8ebcde4756733fbf093e262c03be6b115b70e2215f0729e3eec3a5feecc92a,d0ab4b2feccc904d7b1a02cbb3fa0b6c9438f59e325ff9edee72e322d5a3710c,d920f6512f6257d4daf783babfbd3724a29191cb27b4d8e7067fc0b303b53f11,7437b058f65f20c672f7ae63bfd38b3dd77816890250a8e213744d089d9be30f,42eba484f03cb1fa5e4a6b2e07f50fe7391fcd1911c905be6b8acd4be0d643fb,a5783320b7d42c653849f5ffd3e8a4cb037d39cac45d2ef632556d16a47986de,8987da87bec3e1ab736be101d0daf0dd7610bff8988bcd47fd2130e1e8bdfcd1,5365c3458ec4a3587213f46dfbbc927be3f048fb69488f0fb9cfd5644d121ecb,3bcb74486ef9ef18bf03569da65a9bc9c3f64e6a3fc7a1d18b194b5e3ef1cd81,454e5db65decee9728a516238a49dd4a35e4ffb76e36835bd90c5f98bc8c90be,db2422e66c5b8565745fae82af29d33614d3a9b307637ac453f7ea05847b7d28,4b72bbcce92a09f11454b1107855e85db693a4c910ee12f94f03a4e023389fc3
"0","0","5.27","0","0","0","0","115","0","6","1847.2","100301","0","0","0","1.12","22.68","0","0","0","1.2","0","767.7","0","5.73","31003","0","0","0","0","0","0","0","162.5","0","0","0","2","10"
"0","0","2.28","0","0","15","0","20","0","1","47.62","100401","10000","0","0","0.25","5.29","0","0","0","0.32","0","397","0","2.85","31004","0","0","0","0","0","0","0","44.1","0","0","0","0","0"
"0","0","2.73","0","0","30","0","20","0","2","57.14","100401","20000","0","0","0.37","7.93","0","0","0","0.48","0","476.3","0","3.42","31004","0","0","0","0","0","0","0","66.15","0","0","0","0","0"
"0","0","3.19","0","0","100","0","20","0","3","66.66","100401","30000","0","0","0.5","10.58","0","0","0","0.64","0","555.7","0","3.99","31004","0","0","0","0","0","0","0","88.2","0","0","0","0","0"
"0","0","3.64","0","0","120","0","20","0","4","76.19","100401","40000","0","0","0.62","13.22","0","0","0","0.8","0","635.1","0","4.56","31004","0","0","0","0","0","0","0","110.3","0","0","0","0","0"
"0","0","4.1","0","0","150","0","20","0","5","85.71","100401","50000","0","0","0.75","15.87","0","0","0","0.96","0","714.5","0","5.13","31004","0","0","0","0","0","0","0","132.3","0","0","0","0","0"
"0","0","4.79","0","0","0","0","20","0","6","1205","100401","0","0","0","1","21.16","0","0","0","1.28","0","833.5","0","71.99","31004","0","0","0","0","0","0","0","176.4","0","10","0","0","10"
"0","0","2.85","0","0","15","0","10","0","1","43.52","100501","10000","0","0","0.32","4.84","0","0","0","0.35","0","423","0","3.19","31005","0","0","0","0","0","0","0","47","0","0","0","0","0"
"0","0","3.42","0","0","30","0","10","0","2","52.22","100501","20000","0","0","0.48","7.26","0","0","0","0.53","0","507.6","0","3.83","31005","0","0","0","0","0","0","0","70.5","0","0","0","0","0"
"0","0","3.99","0","0","100","0","10","0","3","60.93","100501","30000","0","0","0.64","9.68","0","0","0","0.7","0","592.2","0","4.47","31005","0","0","0","0","0","0","0","94","0","0","0","0","0"
"0","0","4.56","0","0","120","0","10","0","4","69.63","100501","40000","0","0","0.8","12.1","0","0","0","0.88","0","676.8","0","5.1","31005","0","0","0","0","0","0","0","117.5","0","0","0","0","0"
"0","0","5.13","0","0","150","0","10","0","5","78.34","100501","50000","0","0","0.96","14.52","0","0","0","1.05","0","761.4","0","5.74","31005","0","0","0","0","0","0","0","141","0","0","0","0","0"
"0","0","35.99","0","0","0","0","10","0","6","691.4","100501","0","0","0","1.28","19.36","0","0","0","1.4","0","3388.3","0","36.7","31005","0","0","0","0","0","0","0","188","0","0","0","0","10"
"0","0","2.62","0","0","15","0","0","0","1","0","100601","10000","0","0","0.29","0","0","0","5.04","0.25","45.34","382.7","0","2.28","31006","0","0","0","0","0","0","0","42.52","0","0","0","0","0"
"0","0","3.14","0","0","30","0","0","0","2","0","100601","20000","0","0","0.43","0","0","0","7.56","0.37","54.4","459.2","0","2.73","31006","0","0","0","0","0","0","0","63.78","0","0","0","0","0"
"0","0","3.66","0","0","100","0","0","0","3","0","100601","30000","0","0","0.58","0","0","0","10.08","0.5","63.47","535.8","0","3.19","31006","0","0","0","0","0","0","0","85.04","0","0","0","0","0"
"0","0","4.19","0","0","120","0","0","0","4","0","100601","40000","0","0","0.72","0","0","0","12.6","0.62","72.54","612.3","0","3.64","31006","0","0","0","0","0","0","0","106.3","0","0","0","0","0"
"0","0","4.71","0","0","150","0","0","0","5","0","100601","50000","0","0","0.87","0","0","0","15.12","0.75","81.61","688.8","0","4.1","31006","0","0","0","0","0","0","0","127.6","0","0","0","0","0"
"0","0","5.5","0","0","0","65","0","0","6","0","100601","0","0","0","1.16","0","0","0","20.16","1","1685.3","803.6","0","4.79","31006","0","0","0","0","0","0","0","170.1","0","0","0","0","10"
"0","0","2.28","0","0","15","0","5","0","1","33.84","100701","10000","0","0","0.25","3.76","0","0","0","0.39","0","506.6","0","3.53","31007","0","0","0","0","0","0","0","56.28","0","0","0","0","0"
"0","0","2.73","0","0","30","0","5","0","2","40.6","100701","20000","0","0","0.37","5.64","0","0","0","0.58","0","607.9","0","4.23","31007","0","0","0","0","0","0","0","84.42","0","0","0","0","0"
"0","0","3.19","0","0","100","0","5","0","3","47.37","100701","30000","0","0","0.5","7.52","0","0","0","0.78","0","709.2","0","4.94","31007","0","0","0","0","0","0","0","112.6","0","0","0","0","0"
"0","0","3.64","0","0","120","0","5","0","4","54.14","100701","40000","0","0","0.62","9.4","0","0","0","0.97","0","810.5","0","5.64","31007","0","0","0","0","0","0","0","140.7","0","0","0","0","0"
"0","0","4.1","0","0","150","0","5","0","5","60.91","100701","50000","0","0","0.75","11.28","0","0","0","1.17","0","911.8","0","6.35","31007","0","0","0","0","0","0","0","168.9","0","0","0","0","0"
"0","0","4.79","0","0","0","0","5","0","6","71.06","100701","0","0","0","1","15.04","0","0","0","1.56","0","3563.7","0","122.5","31007","0","0","0","0","0","0","0","225.2","0","39","0","0","0"
"0","0","1.94","0","0","15","0","0","0","1","0","100801","10000","0","0","0.22","0","0","0","4.47","0.28","40.22","339.5","0","2.51","31008","0","0","0","0","0","0","0","37.72","0","0","0","0","0"
"0","0","2.32","0","0","30","0","0","0","2","0","100801","20000","0","0","0.33","0","0","0","6.7","0.42","48.26","407.4","0","3.01","31008","0","0","0","0","0","0","0","56.58","0","0","0","0","0"
"0","0","2.71","0","0","100","0","0","0","3","0","100801","30000","0","0","0.44","0","0","0","8.94","0.56","56.3","475.3","0","3.51","31008","0","0","0","0","0","0","0","75.44","0","0","0","0","0"
"0","0","3.1","0","0","120","0","0","0","4","0","100801","40000","0","0","0.55","0","0","0","11.17","0.7","64.35","543.2","0","4.01","31008","0","0","0","0","0","0","0","94.3","0","0","0","0","0"
"0","0","3.49","0","0","150","0","0","0","5","0","100801","50000","0","0","0.66","0","0","0","13.41","0.84","72.39","611.1","0","4.51","31008","0","0","0","0","0","0","0","113.2","0","0","0","0","0"
"1","0","4.07","0","0","0","75","0","0","6","0","100801","0","0","0","0.88","0","0","0","17.88","1.12","2394.5","712.9","0","5.27","31008","0","0","0","0","0","0","0","150.9","0","0","0","0","10"
"0","0","2.16","0","0","15","0","0","0","1","0","100901","10000","0","0","0.24","0","0","0","6.01","0.25","54.11","323.8","0","2.28","31009","0","0","0","0","0","0","0","35.97","0","0","0","0","0"
"0","0","2.59","0","0","30","0","0","0","2","0","100901","20000","0","0","0.36","0","0","0","9.01","0.37","64.93","388.6","0","2.73","31009","0","0","0","0","0","0","0","53.95","0","0","0","0","0"
"0","0","3.02","0","0","100","0","0","0","3","0","100901","30000","0","0","0.48","0","0","0","12.02","0.5","75.75","453.3","0","3.19","31009","0","0","0","0","0","0","0","71.94","0","0","0","0","0"
"0","0","3.45","0","0","120","0","0","0","4","0","100901","40000","0","0","0.6","0","0","0","15.02","0.62","86.57","518.1","0","3.64","31009","0","0","0","0","0","0","0","89.92","0","0","0","0","0"
"0","0","3.88","0","0","150","0","0","0","5","0","100901","50000","0","0","0.72","0","0","0","18.03","0.75","97.39","582.8","0","4.1","31009","0","0","0","0","0","0","0","108","0","0","0","0","0"
"0","0","4.54","0","0","0","150","0","0","6","0","100901","0","0","0","0.96","0","0","0","24.04","1","3353.7","680","0","4.79","31009","0","0","0","0","0","0","0","143.9","0","0","0","0","10"
"0","0","1.94","0","0","15","0","0","0","1","0","101001","10000","0","0","0.22","0","0","0","4.47","0.28","40.22","339.5","0","2.51","31010","0","0","0","0","0","0","0","37.72","0","0","0","0","0"
"0","0","2.32","0","0","30","0","0","0","2","0","101001","20000","0","0","0.33","0","0","0","6.7","0.42","48.26","407.4","0","3.01","31010","0","0","0","0","0","0","0","56.58","0","0","0","0","0"
"0","0","2.71","0","0","100","0","0","0","3","0","101001","30000","0","0","0.44","0","0","0","8.94","0.56","56.3","475.3","0","3.51","31010","0","0","0","0","0","0","0","75.44","0","0","0","0","0"
"0","0","3.1","0","0","120","0","0","0","4","0","101001","40000","0","0","0.55","0","0","0","11.17","0.7","64.35","543.2","0","4.01","31010","0","0","0","0","0","0","0","94.3","0","0","0","0","0"
"0","0","3.49","0","0","150","0","0","0","5","0","101001","50000","0","0","0.66","0","0","0","13.41","0.84","72.39","611.1","0","4.51","31010","0","0","0","0","0","0","0","113.2","0","0","0","0","0"
"0","0","4.07","0","0","0","0","0","0","6","0","101001","0","0","0","0.88","0","0","0","17.88","1.12","544.5","712.9","0","35.27","31010","0","0","0","30","0","0","0","150.9","0","0","0","0","0"
"0","0","1.82","0","0","15","0","10","0","1","46.59","101101","10000","0","0","0.2","5.18","0","0","0","0.25","0","287.2","0","2.28","31011","0","0","0","0","0","0","0","31.91","0","0","0","0","0"
"0","0","2.18","0","0","30","0","10","0","2","55.9","101101","20000","0","0","0.3","7.77","0","0","0","0.37","0","344.7","0","2.73","31011","0","0","0","0","0","0","0","47.86","0","0","0","0","0"
"0","0","2.54","0","0","100","0","10","0","3","65.22","101101","30000","0","0","0.4","10.36","0","0","0","0.5","0","402.1","0","3.19","31011","0","0","0","0","0","0","0","63.82","0","0","0","0","0"
"0","0","2.91","0","0","120","0","10","0","4","74.54","101101","40000","0","0","0.5","12.95","0","0","0","0.62","0","459.6","0","3.64","31011","0","0","0","0","0","0","0","79.77","0","0","0","0","0"
"0","0","3.27","0","0","150","0","10","0","5","83.86","101101","50000","0","0","0.6","15.54","0","0","0","0.75","0","517","0","4.1","31011","0","0","0","0","0","0","0","95.73","0","0","0","0","0"
"0","0","3.82","0","0","0","0","110","0","6","1837.9","101101","0","0","0","0.8","20.72","0","0","0","1","0","603.1","0","4.79","31011","0","0","0","0","0","0","0","127.7","0","0","0","2","10"
"0","0","1.71","0","0","15","0","0","0","1","0","101201","10000","0","0","0.19","0","0","0","5.11","0.28","46.03","296","0","2.51","31012","0","0","0","0","0","0","0","32.89","0","0","0","0","0"
"0","0","2.05","0","0","30","0","0","0","2","0","101201","20000","0","0","0.28","0","0","0","7.66","0.42","55.23","355.2","0","3.01","31012","0","0","0","0","0","0","0","49.33","0","0","0","0","0"
"0","0","2.39","0","0","100","0","0","0","3","0","101201","30000","0","0","0.38","0","0","0","10.22","0.56","64.44","414.4","0","3.51","31012","0","0","0","0","0","0","0","65.78","0","0","0","0","0"
"0","0","2.73","0","0","120","0","0","0","4","0","101201","40000","0","0","0.47","0","0","0","12.77","0.7","73.64","473.6","0","4.01","31012","0","0","0","0","0","0","0","82.22","0","0","0","0","0"
"0","0","3.07","0","0","150","0","0","0","5","0","101201","50000","0","0","0.57","0","0","0","15.33","0.84","82.85","532.8","0","4.51","31012","0","0","0","0","0","0","0","98.67","0","0","0","0","0"
"0","0","3.59","0","0","0","90","0","0","6","0","101201","0","0","0","0.76","0","0","0","20.44","1.12","1836.7","621.5","0","5.27","31012","0","0","0","0","0","0","0","131.6","0","0","0","2","5"
"0","0","2.05","0","0","15","0","0","0","1","0","101301","10000","0","0","0.23","0","0","0","5.03","0.24","45.23","290.5","0","2.16","31013","0","0","0","0","0","0","0","32.28","0","0","0","0","0"
"0","0","2.46","0","0","30","0","0","0","2","0","101301","20000","0","0","0.35","0","0","0","7.55","0.36","54.28","348.6","0","2.59","31013","0","0","0","0","0","0","0","48.42","0","0","0","0","0"
"0","0","2.87","0","0","100","0","0","0","3","0","101301","30000","0","0","0.46","0","0","0","10.06","0.48","63.32","406.7","0","3.02","31013","0","0","0","0","0","0","0","64.56","0","0","0","0","0"
"0","0","3.28","0","0","120","0","0","0","4","0","101301","40000","0","0","0.58","0","0","0","12.58","0.6","72.37","464.8","0","3.46","31013","0","0","0","0","0","0","0","80.7","0","0","0","0","0"
"0","0","3.69","0","0","150","0","0","0","5","0","101301","50000","0","0","0.69","0","0","0","15.09","0.72","81.41","522.9","0","3.89","31013","0","0","0","0","0","0","0","96.84","0","0","0","0","0"
"0","0","4.31","0","0","0","90","0","0","6","0","101301","0","0","0","0.92","0","0","0","20.12","0.96","1610","610.1","0","4.54","31013","0","0","0","0","0","0","0","129.2","0","0","0","2","10"
"0","0","2.28","0","0","15","0","0","0","1","0","101401","10000","0","0","0.25","0","0","0","4.18","0.28","37.59","333.2","0","2.51","31014","0","0","0","0","0","0","0","37.03","0","0","0","0","0"
"0","0","2.74","0","0","30","0","0","0","2","0","101401","20000","0","0","0.38","0","0","0","6.27","0.42","45.11","399.8","0","3.01","31014","0","0","0","0","0","0","0","55.55","0","0","0","0","0"
"0","0","3.19","0","0","100","0","0","0","3","0","101401","30000","0","0","0.5","0","0","0","8.36","0.56","52.63","466.5","0","3.51","31014","0","0","0","0","0","0","0","74.06","0","0","0","0","0"
"0","0","3.65","0","0","120","0","0","0","4","0","101401","40000","0","0","0.63","0","0","0","10.45","0.7","60.14","533.1","0","4.02","31014","0","0","0","0","0","0","0","92.58","0","0","0","0","0"
"0","0","4.1","0","0","150","0","0","0","5","0","101401","50000","0","0","0.75","0","0","0","12.54","0.84","67.66","599.8","0","4.52","31014","0","0","0","0","0","0","0","111.1","0","0","0","0","0"
"0","0","87.79","0","0","0","0","0","0","6","0","101401","0","0","0","1","0","0","0","16.72","1.12","2389","699.7","0","88.27","31014","0","0","0","0","0","0","0","148.2","0","0","0","0","0"
"0","0","1.94","0","0","15","0","0","0","1","0","101501","10000","0","0","0.22","0","0","0","4.54","0.27","40.9","324.7","0","2.39","31015","0","0","0","0","0","0","0","36.08","0","0","0","0","0"
"0","0","2.33","0","0","30","0","0","0","2","0","101501","20000","0","0","0.33","0","0","0","6.81","0.41","49.08","389.6","0","2.87","31015","0","0","0","0","0","0","0","54.12","0","0","0","0","0"
"0","0","2.72","0","0","100","0","0","0","3","0","101501","30000","0","0","0.44","0","0","0","9.08","0.54","57.26","454.6","0","3.35","31015","0","0","0","0","0","0","0","72.16","0","0","0","0","0"
"0","0","3.1","0","0","120","0","0","0","4","0","101501","40000","0","0","0.55","0","0","0","11.35","0.68","65.44","519.5","0","3.82","31015","0","0","0","0","0","0","0","90.2","0","0","0","0","0"
"0","0","3.49","0","0","150","0","0","0","5","0","101501","50000","0","0","0.66","0","0","0","13.62","0.81","73.62","584.5","0","4.3","31015","0","0","0","0","0","0","0","108.3","0","0","0","0","0"
"0","0","4.07","0","0","0","0","0","0","6","0","101501","0","0","0","0.88","0","0","0","18.16","1.08","1965.9","681.9","0","5.02","31015","0","0","0","0","0","0","0","144.4","0","0","0","0","10"
"0","0","1.94","0","0","15","0","15","0","1","44.32","101601","10000","0","0","0.22","4.92","0","0","0","0.25","0","304.7","0","2.28","31016","0","0","0","0","0","0","0","33.85","0","0","0","0","0"
"0","0","2.32","0","0","30","0","15","0","2","53.18","101601","20000","0","0","0.33","7.38","0","0","0","0.37","0","365.6","0","2.73","31016","0","0","0","0","0","0","0","50.77","0","0","0","0","0"
"0","0","2.71","0","0","100","0","15","0","3","62.04","101601","30000","0","0","0.44","9.84","0","0","0","0.5","0","426.5","0","3.19","31016","0","0","0","0","0","0","0","67.7","0","0","0","0","0"
"0","0","3.1","0","0","120","0","15","0","4","70.91","101601","40000","0","0","0.55","12.3","0","0","0","0.62","0","487.4","0","3.64","31016","0","0","0","0","0","0","0","84.62","0","0","0","0","0"
"0","0","3.49","0","0","150","0","15","0","5","79.77","101601","50000","0","0","0.66","14.76","0","0","0","0.75","0","548.4","0","4.1","31016","0","0","0","0","0","0","0","101.6","0","0","0","0","0"
"0","0","4.07","0","0","0","0","15","0","6","1973.1","101601","0","0","0","0.88","19.68","0","0","0","1","0","639.7","0","4.79","31016","0","0","0","0","0","0","0","135.4","0","0","0","0","10"
"0","0","1.94","0","0","15","0","15","0","1","54.34","101701","10000","0","0","0.22","6.04","0","0","0","0.33","0","344.7","0","2.96","31017","0","0","0","0","0","0","0","38.29","0","0","0","0","0"
"0","0","2.32","0","0","30","0","15","0","2","65.2","101701","20000","0","0","0.33","9.06","0","0","0","0.49","0","413.6","0","3.55","31017","0","0","0","0","0","0","0","57.43","0","0","0","0","0"
"0","0","2.71","0","0","100","0","15","0","3","76.07","101701","30000","0","0","0.44","12.08","0","0","0","0.66","0","482.5","0","4.14","31017","0","0","0","0","0","0","0","76.58","0","0","0","0","0"
"0","0","3.1","0","0","120","0","15","0","4","86.94","101701","40000","0","0","0.55","15.1","0","0","0","0.82","0","551.4","0","4.73","31017","0","0","0","0","0","0","0","95.72","0","0","0","0","0"
"0","0","3.49","0","0","150","0","15","0","5","97.81","101701","50000","0","0","0.66","18.12","0","0","0","0.99","0","620.4","0","5.32","31017","0","0","0","0","0","0","0","114.9","0","0","0","0","0"
"0","0","4.07","0","0","0","0","15","0","6","1944.2","101701","0","0","0","0.88","24.16","0","0","0","1.32","0","723.7","0","6.22","31017","0","0","0","0","0","0","0","153.2","0","0","0","2","10"
"0","0","2.39","0","0","15","0","0","0","1","0","101801","10000","0","0","0.27","0","0","0","4.68","0.25","42.15","313.3","0","2.28","31018","0","0","0","0","0","0","0","34.81","0","0","0","0","0"
"0","0","2.86","0","0","30","0","0","0","2","0","101801","20000","0","0","0.4","0","0","0","7.02","0.37","50.58","376","0","2.73","31018","0","0","0","0","0","0","0","52.21","0","0","0","0","0"
"0","0","3.34","0","0","100","0","0","0","3","0","101801","30000","0","0","0.54","0","0","0","9.36","0.5","59.01","438.6","0","3.19","31018","0","0","0","0","0","0","0","69.62","0","0","0","0","0"
"0","0","3.82","0","0","120","0","0","0","4","0","101801","40000","0","0","0.67","0","0","0","11.7","0.62","67.44","501.3","0","3.64","31018","0","0","0","0","0","0","0","87.02","0","0","0","0","0"
"0","0","4.3","0","0","150","0","0","0","5","0","101801","50000","0","0","0.81","0","0","0","14.04","0.75","75.87","564","0","4.1","31018","0","0","0","0","0","0","0","104.5","0","0","0","0","0"
"0","0","29.02","0","0","0","0","0","0","6","0","101801","0","0","0","1.08","0","0","0","18.72","1","548.6","827.9","0","26.79","31018","0","0","0","0","0","0","0","139.3","0","0","0","0","2"
