5c84421c4d6c817b220727f34e69d811139114a112a5e882ace377eb96915b99,94017c4df335189cb11e89b138f466f38b51f2b9893010e6d7525ad1060bda6d,bd04651720b6a1fac2f574e3d35df3c21299e236366b79337e106ee82b8d0c86,78aa79efdbafcfa9411d0f3324b0c184956ac0e849d1fca585f110bf9ebd4dda,55690993a7fc9736f9f85448c7b1bd462cb3bd249a7214b889eb5ce5a52c1ace,00acd1641d60a3a5d6af6abbbdec4f660253c1d11f2941c1b788b87404c9be26,0344893b41b23dd4e5cf4613e5a1b04fc7985ea57b9c65c525e245d436cfea30,a22432a79483dee137e9e7db52432400ff3b59c820ff4f91474be8d702f2fb19,c6eb48259d2bb92536bb5f2991aeaddffa4d8d34990b561ce258f41e2e1464e2,078f2c815663aef8a8543d90f311f64a89805edcf0acdb9bf784cc99574c8c11,06b291087cdac8419a92344967fe7ba56a3721874113ce3b3c56e8bd20acd7c0,9447dec0c43f7d5b69f501002cafb0804ddf60bcedc33e7285e12ea02e445a15,1fc1ba29adfab7c99299a87c1be343f9d8835e5bbf0fb32217d78cc80ade7afe,e61e4292ba167176b4120fdf35b9980a833e695e93bfef8cfd0a7d16ff3fc2a5,34524f49437a516a5b07758a793d77fe6519c73288420396895553c16b1f95ab
"0","0","0","0","0","0","401706708","1","401706708","0","0","0","0","401706713","9"
"0","0","0","0","0","0","401707101","4","401707101","0","0","0","0","401707109","9"
"0","0","0","0","0","0","401707102","4","401707102","0","0","0","0","401707110","9"
"0","0","0","0","0","0","401707103","4","401707103","0","0","0","0","401707111","9"
"0","0","0","0","0","0","401707104","4","401707104","0","0","0","0","401707112","9"
"0","0","0","0","0","0","401707105","4","401707105","0","0","0","0","401707113","9"
"0","0","0","0","0","0","401707201","4","401707201","0","0","0","0","401707209","9"
"0","0","0","0","0","0","401707202","4","401707202","0","0","0","0","401707210","9"
"0","0","0","0","0","0","401707203","4","401707203","0","0","0","0","401707211","9"
"0","0","0","0","0","0","401707204","4","401707204","0","0","0","0","401707212","9"
"0","0","0","0","0","0","401707205","4","401707205","0","0","0","0","401707213","9"
"0","0","0","0","0","0","401707301","4","401707301","0","0","0","0","401707309","9"
"0","0","0","0","0","0","401707302","4","401707302","0","0","0","0","401707310","9"
"0","0","0","0","0","0","401707303","4","401707303","0","0","0","0","401707311","9"
"0","0","0","0","0","0","401707304","4","401707304","0","0","0","0","401707312","9"
"0","0","0","0","0","0","401707305","4","401707305","0","0","0","0","401707313","9"
"0","0","0","0","0","0","401707401","4","401707401","0","0","0","0","401707409","9"
"0","0","0","0","0","0","401707402","4","401707402","0","0","0","0","401707410","9"
"0","0","0","0","0","0","401707403","4","401707403","0","0","0","0","401707411","9"
"0","0","0","0","0","0","401707404","4","401707404","0","0","0","0","401707412","9"
"0","0","0","0","0","0","401707405","4","401707405","0","0","0","0","401707413","9"
"0","0","0","0","0","0","401707501","4","401707501","0","0","0","0","401707509","9"
"0","0","0","0","0","0","401707502","4","401707502","0","0","0","0","401707510","9"
"0","0","0","0","0","0","401707503","4","401707503","0","0","0","0","401707511","9"
"0","0","0","0","0","0","401707504","4","401707504","0","0","0","0","401707512","9"
"0","0","0","0","0","0","401707505","4","401707505","0","0","0","0","401707513","9"
"0","0","0","0","0","0","401707601","4","401707601","0","0","0","0","401707609","9"
"0","0","0","0","0","0","401707602","4","401707602","0","0","0","0","401707610","9"
"0","0","0","0","0","0","401707603","4","401707603","0","0","0","0","401707611","9"
"0","0","0","0","0","0","401707604","4","401707604","0","0","0","0","401707612","9"
"0","0","0","0","0","0","401707605","4","401707605","0","0","0","0","401707613","9"
"0","0","0","0","0","0","401707701","4","401707701","0","0","0","0","401707709","9"
"0","0","0","0","0","0","401707702","4","401707702","0","0","0","0","401707710","9"
"0","0","0","0","0","0","401707703","4","401707703","0","0","0","0","401707711","9"
"0","0","0","0","0","0","401707704","4","401707704","0","0","0","0","401707712","9"
"0","0","0","0","0","0","401707705","4","401707705","0","0","0","0","401707713","9"
"0","0","0","0","0","0","401708101","4","401708101","0","0","0","0","401708109","9"
"0","0","0","0","0","0","401708102","4","401708102","0","0","0","0","401708110","9"
"0","0","0","0","0","0","401708106","4","401708106","0","0","0","0","401708111","9"
"0","0","0","0","0","0","401708107","4","401708107","0","0","0","0","401708112","9"
"0","0","0","0","0","0","401708108","4","401708108","0","0","0","0","401708113","9"
"0","0","0","0","0","0","401708201","4","401708201","0","0","0","0","401708209","9"
"0","0","0","0","0","0","401708202","4","401708202","0","0","0","0","401708210","9"
"0","0","0","0","0","0","401708206","4","401708206","0","0","0","0","401708211","9"
"0","0","0","0","0","0","401708207","4","401708207","0","0","0","0","401708212","9"
"0","0","0","0","0","0","401708208","4","401708208","0","0","0","0","401708213","9"
"0","0","0","0","0","0","401708301","4","401708301","0","0","0","0","401708309","9"
"0","0","0","0","0","0","401708302","4","401708302","0","0","0","0","401708310","9"
"0","0","0","0","0","0","401708306","4","401708306","0","0","0","0","401708311","9"
"0","0","0","0","0","0","401708307","4","401708307","0","0","0","0","401708312","9"
"0","0","0","0","0","0","401708308","4","401708308","0","0","0","0","401708313","9"
"0","0","0","0","0","0","401708401","4","401708401","0","0","0","0","401708411","9"
"0","0","0","0","0","0","401708402","4","401708402","0","0","0","0","401708412","9"
"0","0","0","0","0","0","401708406","4","401708406","0","0","0","0","401708413","9"
"0","0","0","0","0","0","401708407","4","401708407","0","0","0","0","401708414","9"
"0","0","0","0","0","0","401708408","4","401708408","0","0","0","0","401708415","9"
"0","0","0","0","0","0","401708501","4","401708501","0","0","0","0","401708509","9"
"0","0","0","0","0","0","401708502","4","401708502","0","0","0","0","401708510","9"
"0","0","0","0","0","0","401708506","4","401708506","0","0","0","0","401708511","9"
"0","0","0","0","0","0","401708507","4","401708507","0","0","0","0","401708512","9"
"0","0","0","0","0","0","401708508","4","401708508","0","0","0","0","401708513","9"
"0","0","0","0","0","0","401708601","4","401708601","0","0","0","0","401708609","9"
"0","0","0","0","0","0","401708602","4","401708602","0","0","0","0","401708610","9"
"0","0","0","0","0","0","401708606","4","401708606","0","0","0","0","401708611","9"
"0","0","0","0","0","0","401708607","4","401708607","0","0","0","0","401708612","9"
"0","0","0","0","0","0","401708608","4","401708608","0","0","0","0","401708613","9"
"0","0","0","0","0","0","401708701","4","401708701","0","0","0","0","401708709","9"
"0","0","0","0","0","0","401708702","4","401708702","0","0","0","0","401708710","9"
"0","0","0","0","0","0","401708706","4","401708706","0","0","0","0","401708711","9"
"0","0","0","0","0","0","401708707","4","401708707","0","0","0","0","401708712","9"
"0","0","0","0","0","0","401708708","4","401708708","0","0","0","0","401708713","9"
"0","0","0","0","0","0","401709101","4","401709101","0","0","0","0","401709109","9"
"0","0","0","0","0","0","401709102","4","401709102","0","0","0","0","401709110","9"
"0","0","0","0","0","0","401709103","4","401709103","0","0","0","0","401709111","9"
"0","0","0","0","0","0","401709104","4","401709104","0","0","0","0","401709112","9"
"0","0","0","0","0","0","401709105","4","401709105","0","0","0","0","401709113","9"
"0","0","0","0","0","0","401709201","4","401709201","0","0","0","0","401709209","9"
"0","0","0","0","0","0","401709202","4","401709202","0","0","0","0","401709210","9"
"0","0","0","0","0","0","401709203","4","401709203","0","0","0","0","401709211","9"
"0","0","0","0","0","0","401709204","4","401709204","0","0","0","0","401709212","9"
"0","0","0","0","0","0","401709205","4","401709205","0","0","0","0","401709213","9"
"0","0","0","0","0","0","401709301","4","401709301","0","0","0","0","401709309","9"
"0","0","0","0","0","0","401709302","4","401709302","0","0","0","0","401709310","9"
