3a4d39070a8b0e25c62893f3e6315443f4983d9058ec92e16c1a211681fec7f6,11dd8e1bdf8f470d215530ec7f41a16fb705b6bd824fd47424b5144773bee441,5c70c51f28ac472036b02e518f4e1b680cfaef9554f396cf1b310bc5e6d5ae80,1525a493df10ffe7a05fb307ac99e4d48d7706edf1299ce68c48e3b76338bf99,e7e2d002df5549aadb40836bbc0d1c158a665c1e71f003ee2c52b1620c2cedda,320b5b551fca9cc1a74d7a0aa6667e54441fda297771d6ebb90f2c7d7fc4b611,30d23b116b0b467f67a60d57862ff1128675b296fe19d13a1e313156b4419080,f306d94d9e01b271319562a7eb34c4d242a11f6aa62f28990302ed8201971810,308cacabc6197839cc2f64a5264ad78f90522853d4d6a1ece17be016af6dfd78,6657dc3d240617fd6f05cf32bc45ed353f3ca98837639e5f3841c0e7f5cb8634,f22043b1280ffe58f7f00cf54eeaa0a4b61490f3566926cd7280f63491aa2eaf,76eadd53bbc231ec143396d9005ae977decae999015279dae4467cf07db6738f,32fc5925eb4fb678ade76475b0c88b1fac76a4fab4a58716e3b9c051cf53f2e5,050f86c9151bbee4cc87d96249722138bd99ebe658b82ad36ede51eae1afa612,f71f2b305cbe8aa25cd91c523eeeb243b9cbe78fabf8d2079604d09674d9bad7,21cac5f70e86c8f82ebbb7eb70cf0a6e7c2c6de56f91ef5e834a9cad6df23112
"1","122371","0","0","4","0","0","4","0","102163","0","0","0","0","1","110020091"
"1","102581","0","0","4","0","0","4","0","102013","0","0","0","0","1","110020101"
"1","102551","0","0","4","0","0","4","0","102252","0","0","0","0","1","110020111"
"1","102612","0","0","4","0","0","4","0","102222","0","0","0","0","1","110020121"
"1","102551","0","0","4","0","0","4","0","122493","0","0","0","0","1","110030011"
"1","102612","0","0","4","0","0","4","0","122491","0","0","0","0","1","110030021"
"1","102252","0","0","4","0","0","4","0","102163","0","0","0","0","1","110030031"
"1","102192","0","0","4","0","0","4","0","102222","0","0","0","0","1","110030041"
"1","102131","0","0","4","0","0","4","0","102013","0","0","0","0","1","110030051"
"1","102101","0","0","4","0","0","4","0","102014","0","0","0","0","1","110030061"
"1","122282","0","0","4","0","0","4","0","102041","0","0","0","0","1","110030071"
"1","122342","0","0","4","0","0","4","0","122312","0","0","0","0","1","110030081"
"1","122401","0","0","4","0","0","4","0","122372","0","0","0","0","1","110030091"
"1","122521","0","0","4","0","0","4","0","122432","0","0","0","0","1","110030101"
"1","102582","0","0","4","0","0","4","0","102552","0","0","0","0","1","110030111"
"1","122613","0","0","4","0","0","4","0","122614","0","0","0","0","1","110030121"
"1","102252","0","0","4","0","0","4","0","102101","0","0","0","0","1","110040011"
"1","102192","0","0","4","0","0","4","0","102014","0","0","0","0","1","110040021"
"1","102013","0","0","4","0","0","4","0","113071","0","0","0","0","1","110040031"
"1","102163","0","0","4","0","0","4","0","113011","0","0","0","0","1","110040041"
"1","123251","0","0","4","0","0","4","0","123161","0","0","0","0","1","110040051"
"1","113191","0","0","4","0","0","4","0","113221","0","0","0","0","1","110040061"
"1","102552","0","0","4","0","0","4","0","123281","0","0","0","0","1","110040071"
"1","102582","0","0","4","0","0","4","0","123311","0","0","0","0","1","110040081"
"1","122614","0","0","4","0","0","4","0","123341","0","0","0","0","1","110040091"
"1","113521","0","0","4","0","0","4","0","113431","0","0","0","0","1","110040101"
"1","113581","0","0","4","0","0","4","0","113551","0","0","0","0","1","110040111"
"1","123612","0","0","4","0","0","4","0","113611","0","0","0","0","1","110040121"
"1","113252","0","0","4","0","0","4","0","123192","0","0","0","0","1","110040131"
"1","113191","0","0","4","0","0","4","0","123161","0","0","0","0","1","110050011"
"1","113071","0","0","4","0","0","4","0","113221","0","0","0","0","1","110050021"
"1","123251","0","0","4","0","0","4","0","123192","0","0","0","0","1","110050031"
"1","113101","0","0","4","0","0","4","0","113012","0","0","0","0","1","110050041"
"1","113252","0","0","4","0","0","4","0","113162","0","0","0","0","1","110050051"
"1","113131","0","0","4","0","0","4","0","123041","0","0","0","0","1","110050061"
"1","113522","0","0","4","0","0","4","0","113342","0","0","0","0","1","110050071"
"1","123432","0","0","4","0","0","4","0","123371","0","0","0","0","1","110050081"
"1","123461","0","0","4","0","0","4","0","123282","0","0","0","0","1","110050091"
"1","123491","0","0","4","0","0","4","0","113401","0","0","0","0","1","110050101"
"1","113162","0","0","4","0","0","4","0","113552","0","0","0","0","1","110050111"
"1","113012","0","0","4","0","0","4","0","123582","0","0","0","0","1","110050121"
"1","113222","0","0","4","0","0","4","0","123072","0","0","0","0","1","110050131"
"1","113131","0","0","4","0","0","4","0","113101","0","0","0","0","1","110060011"
"1","123192","0","0","4","0","0","4","0","113162","0","0","0","0","1","110060021"
"1","113252","0","0","4","0","0","4","0","123193","0","0","0","0","1","110060031"
"1","113012","0","0","4","0","0","4","0","123132","0","0","0","0","1","110060041"
"1","123072","0","0","4","0","0","4","0","113013","0","0","0","0","1","110060051"
"1","113222","0","0","4","0","0","4","0","123042","0","0","0","0","1","110060061"
"1","123041","0","0","4","0","0","4","0","113283","0","0","0","0","1","110060071"
"1","113522","0","0","4","0","0","4","0","123343","0","0","0","0","1","110060081"
"1","113552","0","0","4","0","0","4","0","113372","0","0","0","0","1","110060091"
"1","123582","0","0","4","0","0","4","0","113553","0","0","0","0","1","110060101"
"1","113013","0","0","4","0","0","4","0","113614","0","0","0","0","1","110060111"
"1","123193","0","0","4","0","0","4","0","123583","0","0","0","0","1","110060121"
"1","123042","0","0","4","0","0","4","0","124131","0","0","0","0","1","110060131"
"1","124251","0","0","4","0","0","4","0","124101","0","0","0","0","1","110060141"
"1","123432","0","0","4","0","0","4","0","113222","0","0","0","0","1","110070011"
"1","123072","0","0","4","0","0","4","0","113013","0","0","0","0","1","110070021"
"1","123132","0","0","4","0","0","4","0","124251","0","0","0","0","1","110070031"
"1","124131","0","0","4","0","0","4","0","114011","0","0","0","0","1","110070041"
"1","114191","0","0","4","0","0","4","0","124101","0","0","0","0","1","110070051"
"1","124071","0","0","4","0","0","4","0","124161","0","0","0","0","1","110070061"
"1","114221","0","0","4","0","0","4","0","114041","0","0","0","0","1","110070071"
"1","124251","0","0","4","0","0","4","0","114011","0","0","0","0","1","110070081"
"1","124101","0","0","4","0","0","4","0","114281","0","0","0","0","1","110070091"
"1","124161","0","0","4","0","0","4","0","114221","0","0","0","0","1","110070101"
"1","114041","0","0","4","0","0","4","0","124311","0","0","0","0","1","110070111"
"1","124071","0","0","4","0","0","4","0","114341","0","0","0","0","1","110070121"
"1","114191","0","0","4","0","0","4","0","114371","0","0","0","0","1","110070131"
"1","124131","0","0","4","0","0","4","0","124401","0","0","0","0","1","110070141"
"1","114011","0","0","4","0","0","4","0","114041","0","0","0","0","1","110080011"
"1","124161","0","0","4","0","0","4","0","124131","0","0","0","0","1","110080021"
"1","124071","0","0","4","0","0","4","0","124101","0","0","0","0","1","110080031"
"1","114221","0","0","4","0","0","4","0","114191","0","0","0","0","1","110080041"
"1","114011","0","0","4","0","0","4","0","114281","0","0","0","0","1","110080051"
"1","114041","0","0","4","0","0","4","0","124311","0","0","0","0","1","110080061"
"1","114221","0","0","4","0","0","4","0","114341","0","0","0","0","1","110080071"
"1","114191","0","0","4","0","0","4","0","124431","0","0","0","0","1","110080081"
"1","124131","0","0","4","0","0","4","0","124521","0","0","0","0","1","110080091"
"1","114011","0","0","4","0","0","4","0","124401","0","0","0","0","1","110080101"
"1","124101","0","0","4","0","0","4","0","114371","0","0","0","0","1","110080111"
"1","124251","0","0","4","0","0","4","0","114341","0","0","0","0","1","110080121"
"1","124071","0","0","4","0","0","4","0","124491","0","0","0","0","1","110080131"
"1","114221","0","0","4","0","0","4","0","114461","0","0","0","0","1","110080141"
"1","124161","0","0","4","0","0","4","0","114371","0","0","0","0","1","110080151"
"1","124071","0","0","4","0","0","4","0","124251","0","0","0","0","1","110090011"
"1","114221","0","0","4","0","0","4","0","114011","0","0","0","0","1","110090021"
"1","124161","0","0","4","0","0","4","0","114191","0","0","0","0","1","110090031"
"1","124311","0","0","4","0","0","4","0","114162","0","0","0","0","1","110090041"
"1","114072","0","0","4","0","0","4","0","114012","0","0","0","0","1","110090051"
"1","114102","0","0","4","0","0","4","0","124192","0","0","0","0","1","110090061"
"1","114252","0","0","4","0","0","4","0","114132","0","0","0","0","1","110090071"
"1","124042","0","0","4","0","0","4","0","114222","0","0","0","0","1","110090081"
"1","114461","0","0","4","0","0","4","0","114072","0","0","0","0","1","110090091"
"1","114132","0","0","4","0","0","4","0","114162","0","0","0","0","1","110090101"
"1","124431","0","0","4","0","0","4","0","114012","0","0","0","0","1","110090111"
"1","124192","0","0","4","0","0","4","0","114102","0","0","0","0","1","110090121"
"1","124491","0","0","4","0","0","4","0","114252","0","0","0","0","1","110090131"
"1","114222","0","0","4","0","0","4","0","124042","0","0","0","0","1","110090141"
"1","114252","0","0","4","0","0","4","0","114012","0","0","0","0","1","110090151"
"1","114012","0","0","4","0","0","4","0","124192","0","0","0","0","1","110100011"
"1","114162","0","0","4","0","0","4","0","114222","0","0","0","0","1","110100021"
"1","114132","0","0","4","0","0","4","0","114252","0","0","0","0","1","110100031"
"1","114072","0","0","4","0","0","4","0","124282","0","0","0","0","1","110100041"
"1","124342","0","0","4","0","0","4","0","124372","0","0","0","0","1","110100051"
"1","114611","0","0","4","0","0","4","0","124312","0","0","0","0","1","110100061"
"1","114581","0","0","4","0","0","4","0","124522","0","0","0","0","1","110100071"
"1","114551","0","0","4","0","0","4","0","124432","0","0","0","0","1","110100081"
"1","114581","0","0","4","0","0","4","0","124342","0","0","0","0","1","110100091"
"1","114611","0","0","4","0","0","4","0","124372","0","0","0","0","1","110100101"
"1","114551","0","0","4","0","0","4","0","124312","0","0","0","0","1","110100111"
"1","114581","0","0","4","0","0","4","0","124342","0","0","0","0","1","110100121"
"1","114551","0","0","4","0","0","4","0","124522","0","0","0","0","1","110100131"
"1","114611","0","0","4","0","0","4","0","124432","0","0","0","0","1","110100141"
"1","114551","0","0","4","0","0","4","0","124282","0","0","0","0","1","110100151"
"1","124432","0","0","4","0","0","4","0","124342","0","0","0","0","1","110100161"
"1","124282","0","0","4","0","0","4","0","124312","0","0","0","0","1","110100171"
"1","124312","0","0","4","0","0","4","0","124282","0","0","0","0","1","110110011"
"1","124522","0","0","4","0","0","4","0","124372","0","0","0","0","1","110110021"
"1","124432","0","0","4","0","0","4","0","124342","0","0","0","0","1","110110031"
"1","124312","0","0","4","0","0","4","0","114073","0","0","0","0","1","110110041"
"1","124253","0","0","4","0","0","4","0","124163","0","0","0","0","1","110110051"
"1","114193","0","0","4","0","0","4","0","114013","0","0","0","0","1","110110061"
"1","124103","0","0","4","0","0","4","0","114223","0","0","0","0","1","110110071"
"1","114043","0","0","4","0","0","4","0","114133","0","0","0","0","1","110110081"
"1","124282","0","0","4","0","0","4","0","114073","0","0","0","0","1","110110091"
"1","124522","0","0","4","0","0","4","0","124163","0","0","0","0","1","110110101"
"1","124372","0","0","4","0","0","4","0","124253","0","0","0","0","1","110110111"
"1","114551","0","0","4","0","0","4","0","114013","0","0","0","0","1","110110121"
"1","124432","0","0","4","0","0","4","0","114193","0","0","0","0","1","110110131"
"1","114611","0","0","4","0","0","4","0","114223","0","0","0","0","1","110110141"
"1","124342","0","0","4","0","0","4","0","124103","0","0","0","0","1","110110151"
"1","114581","0","0","4","0","0","4","0","114133","0","0","0","0","1","110110161"
"1","114611","0","0","4","0","0","4","0","114043","0","0","0","0","1","110110171"
"1","114013","0","0","4","0","0","4","0","114193","0","0","0","0","1","110120011"
"1","124163","0","0","4","0","0","4","0","114223","0","0","0","0","1","110120021"
"1","114133","0","0","4","0","0","4","0","124253","0","0","0","0","1","110120031"
"1","114073","0","0","4","0","0","4","0","124313","0","0","0","0","1","110120041"
"1","124343","0","0","4","0","0","4","0","124462","0","0","0","0","1","110120051"
"1","124402","0","0","4","0","0","4","0","124283","0","0","0","0","1","110120061"
"1","124313","0","0","4","0","0","4","0","124523","0","0","0","0","1","110120071"
"1","124462","0","0","4","0","0","4","0","124402","0","0","0","0","1","110120081"
"1","124523","0","0","4","0","0","4","0","124343","0","0","0","0","1","110120091"
"1","114612","0","0","4","0","0","4","0","124462","0","0","0","0","1","110120101"
"1","114552","0","0","4","0","0","4","0","124283","0","0","0","0","1","110120111"
"1","114582","0","0","4","0","0","4","0","124343","0","0","0","0","1","110120121"
"1","114552","0","0","4","0","0","4","0","124523","0","0","0","0","1","110120131"
"1","114612","0","0","4","0","0","4","0","124402","0","0","0","0","1","110120141"
"1","114552","0","0","4","0","0","4","0","124313","0","0","0","0","1","110120151"
"1","114582","0","0","4","0","0","4","0","124343","0","0","0","0","1","110120161"
"1","114612","0","0","4","0","0","4","0","124283","0","0","0","0","1","110120171"
"1","124462","0","0","4","0","0","4","0","124283","0","0","0","0","1","110130011"
"1","124343","0","0","4","0","0","4","0","124523","0","0","0","0","1","110130021"
"1","124313","0","0","4","0","0","4","0","124402","0","0","0","0","1","110130031"
"1","124462","0","0","4","0","0","4","0","124074","0","0","0","0","1","110130041"
"1","114254","0","0","4","0","0","4","0","114164","0","0","0","0","1","110130051"
"1","114194","0","0","4","0","0","4","0","114014","0","0","0","0","1","110130061"
"1","114104","0","0","4","0","0","4","0","124224","0","0","0","0","1","110130071"
"1","124044","0","0","4","0","0","4","0","114134","0","0","0","0","1","110130081"
"1","124283","0","0","4","0","0","4","0","124074","0","0","0","0","1","110130091"
"1","124343","0","0","4","0","0","4","0","114164","0","0","0","0","1","110130101"
"1","124523","0","0","4","0","0","4","0","114254","0","0","0","0","1","110130111"
"1","114552","0","0","4","0","0","4","0","114014","0","0","0","0","1","110130121"
"1","124313","0","0","4","0","0","4","0","114194","0","0","0","0","1","110130131"
"1","114612","0","0","4","0","0","4","0","124224","0","0","0","0","1","110130141"
"1","124402","0","0","4","0","0","4","0","114104","0","0","0","0","1","110130151"
"1","114582","0","0","4","0","0","4","0","114134","0","0","0","0","1","110130161"
"1","114612","0","0","4","0","0","4","0","124044","0","0","0","0","1","110130171"
"1","114254","0","0","4","0","0","4","0","114014","0","0","0","0","1","110140011"
"1","114104","0","0","4","0","0","4","0","114134","0","0","0","0","1","110140021"
"1","124074","0","0","4","0","0","4","0","124224","0","0","0","0","1","110140031"
"1","124044","0","0","4","0","0","4","0","114553","0","0","0","0","1","110140041"
"1","124224","0","0","4","0","0","4","0","114613","0","0","0","0","1","110140051"
"1","114164","0","0","4","0","0","4","0","114583","0","0","0","0","1","110140061"
"1","114134","0","0","4","0","0","4","0","114554","0","0","0","0","1","110140071"
"1","114104","0","0","4","0","0","4","0","114553","0","0","0","0","1","110140081"
"1","114254","0","0","4","0","0","4","0","114613","0","0","0","0","1","110140091"
"1","114194","0","0","4","0","0","4","0","114583","0","0","0","0","1","110140101"
"1","124074","0","0","4","0","0","4","0","114554","0","0","0","0","1","110140111"
"1","114613","0","0","4","0","0","4","0","114583","0","0","0","0","1","110140121"
"1","114583","0","0","4","0","0","4","0","114554","0","0","0","0","1","110140131"
"1","114554","0","0","4","0","0","4","0","114553","0","0","0","0","1","110140141"
"1","124044","0","0","4","0","0","4","0","114583","0","0","0","0","1","110150011"
"1","114104","0","0","4","0","0","4","0","114613","0","0","0","0","1","110150021"
"1","114194","0","0","4","0","0","4","0","114553","0","0","0","0","1","110150031"
"1","114554","0","0","4","0","0","4","0","124284","0","0","0","0","1","110150041"
"1","114583","0","0","4","0","0","4","0","124433","0","0","0","0","1","110150051"
"1","114613","0","0","4","0","0","4","0","124373","0","0","0","0","1","110150061"
"1","114553","0","0","4","0","0","4","0","124314","0","0","0","0","1","110150071"
"1","114554","0","0","4","0","0","4","0","124344","0","0","0","0","1","110150081"
"1","114613","0","0","4","0","0","4","0","124463","0","0","0","0","1","110150091"
"1","124373","0","0","4","0","0","4","0","124344","0","0","0","0","1","110150101"
"1","124433","0","0","4","0","0","4","0","124284","0","0","0","0","1","110150111"
"1","124463","0","0","4","0","0","4","0","124373","0","0","0","0","1","110150121"
"1","124284","0","0","4","0","0","4","0","124314","0","0","0","0","1","110150131"
"1","124344","0","0","4","0","0","4","0","124433","0","0","0","0","1","110150141"
"1","124463","0","0","4","0","0","4","0","124314","0","0","0","0","1","110160011"
"1","124344","0","0","4","0","0","4","0","124373","0","0","0","0","1","110160021"
"1","124314","0","0","4","0","0","4","0","124433","0","0","0","0","1","110160031"
"1","124463","0","0","4","0","0","4","0","115071","0","0","0","0","1","110160041"
"1","115251","0","0","4","0","0","4","0","115161","0","0","0","0","1","110160051"
"1","125191","0","0","4","0","0","4","0","115011","0","0","0","0","1","110160061"
"1","125101","0","0","4","0","0","4","0","115221","0","0","0","0","1","110160071"
"1","125131","0","0","4","0","0","4","0","115041","0","0","0","0","1","110160081"
"1","124284","0","0","4","0","0","4","0","115071","0","0","0","0","1","110160091"
"1","124344","0","0","4","0","0","4","0","125101","0","0","0","0","1","110160101"
"1","124373","0","0","4","0","0","4","0","115251","0","0","0","0","1","110160111"
"1","114553","0","0","4","0","0","4","0","115011","0","0","0","0","1","110160121"
"1","124314","0","0","4","0","0","4","0","125131","0","0","0","0","1","110160131"
"1","114613","0","0","4","0","0","4","0","115221","0","0","0","0","1","110160141"
"1","115071","0","0","4","0","0","4","0","115161","0","0","0","0","1","110170011"
"1","115251","0","0","4","0","0","4","0","125191","0","0","0","0","1","110170021"
"1","115221","0","0","4","0","0","4","0","115041","0","0","0","0","1","110170031"
"1","115011","0","0","4","0","0","4","0","115581","0","0","0","0","1","110170041"
"1","125101","0","0","4","0","0","4","0","115611","0","0","0","0","1","110170051"
"1","125131","0","0","4","0","0","4","0","115551","0","0","0","0","1","110170061"
"1","115161","0","0","4","0","0","4","0","115581","0","0","0","0","1","110170071"
"1","115041","0","0","4","0","0","4","0","115611","0","0","0","0","1","110170081"
"1","125191","0","0","4","0","0","4","0","115551","0","0","0","0","1","110170091"
"1","125101","0","0","4","0","0","4","0","115581","0","0","0","0","1","110170101"
"1","115071","0","0","4","0","0","4","0","115611","0","0","0","0","1","110170111"
"1","115581","0","0","4","0","0","4","0","115551","0","0","0","0","1","110170121"
"1","115611","0","0","4","0","0","4","0","115581","0","0","0","0","1","110170131"
"1","115551","0","0","4","0","0","4","0","115611","0","0","0","0","1","110170141"
"1","115581","0","0","4","0","0","4","0","115551","0","0","0","0","1","110180011"
"1","115611","0","0","4","0","0","4","0","115581","0","0","0","0","1","110180021"
"1","115551","0","0","4","0","0","4","0","115611","0","0","0","0","1","110180031"
"1","115551","0","0","4","0","0","4","0","125401","0","0","0","0","1","110180041"
"1","115581","0","0","4","0","0","4","0","125341","0","0","0","0","1","110180051"
"1","115611","0","0","4","0","0","4","0","125521","0","0","0","0","1","110180061"
"1","115551","0","0","4","0","0","4","0","125281","0","0","0","0","1","110180071"
"1","115581","0","0","4","0","0","4","0","125311","0","0","0","0","1","110180081"
"1","115611","0","0","4","0","0","4","0","125371","0","0","0","0","1","110180091"
"1","115551","0","0","4","0","0","4","0","125341","0","0","0","0","1","110180101"
"1","115581","0","0","4","0","0","4","0","125521","0","0","0","0","1","110180111"
"1","125401","0","0","4","0","0","4","0","125311","0","0","0","0","1","110180121"
"1","125521","0","0","4","0","0","4","0","125371","0","0","0","0","1","110180131"
"1","125341","0","0","4","0","0","4","0","125281","0","0","0","0","1","110180141"
"1","125401","0","0","4","0","0","4","0","125371","0","0","0","0","1","110190011"
"1","125281","0","0","4","0","0","4","0","125311","0","0","0","0","1","110190021"
"1","125341","0","0","4","0","0","4","0","125521","0","0","0","0","1","110190031"
"1","125371","0","0","4","0","0","4","0","125072","0","0","0","0","1","110190041"
"1","115192","0","0","4","0","0","4","0","125012","0","0","0","0","1","110190051"
"1","115102","0","0","4","0","0","4","0","115222","0","0","0","0","1","110190061"
"1","115132","0","0","4","0","0","4","0","115042","0","0","0","0","1","110190071"
"1","125162","0","0","4","0","0","4","0","125252","0","0","0","0","1","110190081"
"1","125281","0","0","4","0","0","4","0","125072","0","0","0","0","1","110190091"
"1","125401","0","0","4","0","0","4","0","115042","0","0","0","0","1","110190101"
"1","125371","0","0","4","0","0","4","0","125252","0","0","0","0","1","110190111"
"1","125311","0","0","4","0","0","4","0","125012","0","0","0","0","1","110190121"
"1","125341","0","0","4","0","0","4","0","115132","0","0","0","0","1","110190131"
"1","125521","0","0","4","0","0","4","0","115222","0","0","0","0","1","110190141"
"1","125162","0","0","4","0","0","4","0","115102","0","0","0","0","1","110200011"
"1","125252","0","0","4","0","0","4","0","115192","0","0","0","0","1","110200021"
"1","115222","0","0","4","0","0","4","0","115042","0","0","0","0","1","110200031"
"1","115132","0","0","4","0","0","4","0","115582","0","0","0","0","1","110200041"
"1","125012","0","0","4","0","0","4","0","115612","0","0","0","0","1","110200051"
"1","115102","0","0","4","0","0","4","0","115552","0","0","0","0","1","110200061"
"1","125072","0","0","4","0","0","4","0","115582","0","0","0","0","1","110200071"
"1","115042","0","0","4","0","0","4","0","115612","0","0","0","0","1","110200081"
"1","115192","0","0","4","0","0","4","0","115552","0","0","0","0","1","110200091"
"1","125012","0","0","4","0","0","4","0","115582","0","0","0","0","1","110200101"
"1","115222","0","0","4","0","0","4","0","115612","0","0","0","0","1","110200111"
"1","115582","0","0","4","0","0","4","0","115552","0","0","0","0","1","110200121"
"1","115612","0","0","4","0","0","4","0","115582","0","0","0","0","1","110200131"
"1","115552","0","0","4","0","0","4","0","115612","0","0","0","0","1","110200141"
"1","115582","0","0","4","0","0","4","0","115552","0","0","0","0","1","110210011"
"1","115612","0","0","4","0","0","4","0","115582","0","0","0","0","1","110210021"
"1","115552","0","0","4","0","0","4","0","115612","0","0","0","0","1","110210031"
"1","115552","0","0","4","0","0","4","0","125431","0","0","0","0","1","110210041"
"1","115582","0","0","4","0","0","4","0","125342","0","0","0","0","1","110210051"
"1","115612","0","0","4","0","0","4","0","125522","0","0","0","0","1","110210061"
"1","115552","0","0","4","0","0","4","0","125282","0","0","0","0","1","110210071"
"1","115582","0","0","4","0","0","4","0","125312","0","0","0","0","1","110210081"
"1","115612","0","0","4","0","0","4","0","125372","0","0","0","0","1","110210091"
"1","115552","0","0","4","0","0","4","0","125342","0","0","0","0","1","110210101"
"1","115582","0","0","4","0","0","4","0","125522","0","0","0","0","1","110210111"
"1","125431","0","0","4","0","0","4","0","125312","0","0","0","0","1","110210121"
"1","125522","0","0","4","0","0","4","0","125372","0","0","0","0","1","110210131"
"1","125342","0","0","4","0","0","4","0","125282","0","0","0","0","1","110210141"
"1","125282","0","0","4","0","0","4","0","125431","0","0","0","0","1","110220011"
"1","125312","0","0","4","0","0","4","0","125342","0","0","0","0","1","110220021"
"1","125431","0","0","4","0","0","4","0","125522","0","0","0","0","1","110220031"
"1","125372","0","0","4","0","0","4","0","115073","0","0","0","0","1","110220041"
"1","125193","0","0","4","0","0","4","0","125013","0","0","0","0","1","110220051"
"1","125103","0","0","4","0","0","4","0","125223","0","0","0","0","1","110220061"
"1","115133","0","0","4","0","0","4","0","125043","0","0","0","0","1","110220071"
"1","115163","0","0","4","0","0","4","0","125253","0","0","0","0","1","110220081"
"1","125312","0","0","4","0","0","4","0","115073","0","0","0","0","1","110220091"
"1","125282","0","0","4","0","0","4","0","125043","0","0","0","0","1","110220101"
"1","125522","0","0","4","0","0","4","0","125253","0","0","0","0","1","110220111"
"1","125342","0","0","4","0","0","4","0","125013","0","0","0","0","1","110220121"
"1","125431","0","0","4","0","0","4","0","115133","0","0","0","0","1","110220131"
"1","125372","0","0","4","0","0","4","0","125223","0","0","0","0","1","110220141"
"1","125043","0","0","4","0","0","4","0","125103","0","0","0","0","1","110230011"
"1","115073","0","0","4","0","0","4","0","125223","0","0","0","0","1","110230021"
"1","125013","0","0","4","0","0","4","0","125253","0","0","0","0","1","110230031"
"1","115133","0","0","4","0","0","4","0","115583","0","0","0","0","1","110230041"
"1","115163","0","0","4","0","0","4","0","115613","0","0","0","0","1","110230051"
"1","125193","0","0","4","0","0","4","0","115553","0","0","0","0","1","110230061"
"1","125103","0","0","4","0","0","4","0","115583","0","0","0","0","1","110230071"
"1","115073","0","0","4","0","0","4","0","115613","0","0","0","0","1","110230081"
"1","125223","0","0","4","0","0","4","0","115553","0","0","0","0","1","110230091"
"1","125043","0","0","4","0","0","4","0","115583","0","0","0","0","1","110230101"
"1","125013","0","0","4","0","0","4","0","115613","0","0","0","0","1","110230111"
"1","115553","0","0","4","0","0","4","0","115583","0","0","0","0","1","110230121"
"1","115583","0","0","4","0","0","4","0","115613","0","0","0","0","1","110230131"
"1","115613","0","0","4","0","0","4","0","115553","0","0","0","0","1","110230141"
"1","125223","0","0","4","0","0","4","0","115553","0","0","0","0","1","110240011"
"1","115163","0","0","4","0","0","4","0","115613","0","0","0","0","1","110240021"
"1","125253","0","0","4","0","0","4","0","115583","0","0","0","0","1","110240031"
"1","115553","0","0","4","0","0","4","0","125491","0","0","0","0","1","110240041"
"1","115613","0","0","4","0","0","4","0","125343","0","0","0","0","1","110240051"
"1","115583","0","0","4","0","0","4","0","125373","0","0","0","0","1","110240061"
