170430a2eb1e2eca766f32bb1e9e1594838f6e005f4b006b192f0b928b42d3fb,fb877dc2353826533fb04db9c6df0c20ee4da3ef38a5c3a886c8d38a514a2266,4092587fc69db95c2c44e02448e49facb23864d08f22776cecf09a44902af0d3,e5f09907d9757c30df228325b2170f92384a717fd5b8fb17ee1c2368d352ff54,bf82a8520ec2e3a2c0a82e54b9b399ae792ace212dc1b045771e445d17ff512a,f01920d79f489df990dce02a4415ccc36bbdad8658a79dfcef54ca026da00bc5,aa815ffded0202e89a50ea48f299448d9dd8dbc6d7e3fc988bded32ecd448431,728f59dd966895feef2a5650a7a45295401818a8798d8853a325692d3b60379b
"1006","100605","100605","36000","1","10416000000000","提升魔法攻擊90秒","戰鬥開始90秒內，使我方的魔法攻擊力提升。"
"1006","100606","100606","36000","1","9920000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100607","100607","36000","1","9548000000000","每秒HP恢復90秒","戰鬥開始90秒內，每秒恢復我方的HP。"
"1006","100608","100608","36000","1","9176000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100609","100609","36000","1","8680000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100610","100610","36000","1","8308000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1006","100611","100611","36000","1","7936000000000","提升魔法攻擊90秒","戰鬥開始90秒內，使我方的魔法攻擊力提升。"
"1006","100612","100612","36000","1","7440000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100613","100613","36000","1","7068000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1006","100614","100614","36000","1","6696000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1006","100615","100615","36000","1","6324000000000","提升魔法攻擊90秒","戰鬥開始90秒內，使我方的魔法攻擊力提升。"
"1006","100616","100616","36000","1","5828000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100617","100617","36000","1","5456000000000","每秒HP恢復90秒","戰鬥開始90秒內，每秒恢復我方的HP。"
"1006","100618","100618","36000","1","5084000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100619","100619","36000","1","4588000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100620","100620","36000","1","4216000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1006","100621","100621","36000","1","3844000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1006","100622","100622","36000","1","3348000000000","提升魔法攻擊90秒","戰鬥開始90秒內，使我方的魔法攻擊力提升。"
"1006","100623","100623","36000","1","2976000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100624","100624","36000","1","2604000000000","每秒HP恢復90秒","戰鬥開始90秒內，每秒恢復我方的HP。"
"1006","100625","100625","36000","1","2232000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1006","100626","100626","36000","1","1736000000000","TP提升150","戰鬥開始時，我方的TP提升150。"
"1006","100627","100627","36000","1","1364000000000","無敵10秒","戰鬥開始10秒內，我方進入無敵狀態。"
"1006","100628","100628","36000","1","992000000000","提升魔法攻擊90秒","戰鬥開始90秒內，使我方的魔法攻擊力提升。"
"1006","100629","100629","36000","1","496000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1006","100630","100630","36000","1","124000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1007","100701","100701","36000","1","7469000000000","每秒TP提升90秒","戰鬥開始90秒內，每秒提升我方的TP。"
"1007","100702","100702","36000","1","7161000000000","TP提升50","戰鬥開始時，我方的TP提升50。"
"1007","100703","100703","36000","1","6930000000000","火傷傷害10秒","戰鬥開始10秒內，敵人陷入火傷狀態。"
"1007","100704","100704","36000","1","6699000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1007","100705","100705","36000","1","6468000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1007","100706","100706","36000","1","6160000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1007","100707","100707","36000","1","5929000000000","提升魔法攻擊90秒","戰鬥開始90秒內，使我方的魔法攻擊力提升。"
"1007","100708","100708","36000","1","5698000000000","火傷傷害10秒","戰鬥開始10秒內，敵人陷入火傷狀態。"
"1007","100709","100709","36000","1","5390000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1007","100710","100710","36000","1","5159000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1007","100711","100711","36000","1","4928000000000","每秒TP提升90秒","戰鬥開始90秒內，每秒提升我方的TP。"
"1007","100712","100712","36000","1","4620000000000","火傷傷害10秒","戰鬥開始10秒內，敵人陷入火傷狀態。"
"1007","100713","100713","36000","1","4389000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1007","100714","100714","36000","1","4158000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1007","100715","100715","36000","1","3927000000000","提升魔法攻擊90秒","戰鬥開始90秒內，使我方的魔法攻擊力提升。"
"1007","100716","100716","36000","1","3619000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1007","100717","100717","36000","1","3388000000000","TP提升100","戰鬥開始時，我方的TP提升100。"
"1007","100718","100718","36000","1","3157000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1007","100719","100719","36000","1","2849000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1007","100720","100720","36000","1","2618000000000","提升物理攻擊90秒","戰鬥開始90秒內，使我方的物理攻擊力提升。"
"1007","100721","100721","36000","1","2387000000000","每秒TP提升90秒","戰鬥開始90秒內，每秒提升我方的TP。"
"1007","100722","100722","36000","1","2079000000000","TP提升150","戰鬥開始時，我方的TP提升150。"
"1007","100723","100723","36000","1","1848000000000","火傷傷害10秒","戰鬥開始10秒內，敵人陷入火傷狀態。"
"1007","100724","100724","36000","1","1617000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1007","100725","100725","36000","1","1386000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1007","100726","100726","36000","1","1078000000000","TP提升150","戰鬥開始時，我方的TP提升150。"
"1007","100727","100727","36000","1","847000000000","無敵10秒","戰鬥開始10秒內，我方進入無敵狀態。"
"1007","100728","100728","36000","1","616000000000","火傷傷害10秒","戰鬥開始10秒內，敵人陷入火傷狀態。"
"1007","100729","100729","36000","1","308000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1007","100730","100730","36000","1","77000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1008","100801","100801","36000","1","12028000000000","毒傷害10秒","戰鬥開始10秒內，敵人陷入中毒狀態。"
"1008","100802","100802","36000","1","11532000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100803","100803","36000","1","11160000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100804","100804","36000","1","10788000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100805","100805","36000","1","10416000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100806","100806","36000","1","9920000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100807","100807","36000","1","9548000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100808","100808","36000","1","9176000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100809","100809","36000","1","8680000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100810","100810","36000","1","8308000000000","降低魔法攻擊90秒","戰鬥開始90秒內，使敵人的魔法攻擊力下降。"
"1008","100811","100811","36000","1","7936000000000","毒傷害10秒","戰鬥開始10秒內，敵人陷入中毒狀態。"
"1008","100812","100812","36000","1","7440000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100813","100813","36000","1","7068000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100814","100814","36000","1","6696000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100815","100815","36000","1","6324000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1008","100816","100816","36000","1","5828000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100817","100817","36000","1","5456000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100818","100818","36000","1","5084000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100819","100819","36000","1","4588000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1008","100820","100820","36000","1","4216000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100821","100821","36000","1","3844000000000","毒傷害10秒","戰鬥開始10秒內，敵人陷入中毒狀態。"
"1008","100822","100822","36000","1","3348000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100823","100823","36000","1","2976000000000","降低物理攻擊90秒","戰鬥開始90秒內，使敵人的物理攻擊力下降。"
"1008","100824","100824","36000","1","2604000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100825","100825","36000","1","2232000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100826","100826","36000","1","1736000000000","TP提升150","戰鬥開始時，我方的TP提升150。"
"1008","100827","100827","36000","1","1364000000000","無敵10秒","戰鬥開始10秒內，我方進入無敵狀態。"
"1008","100828","100828","36000","1","992000000000","降低物理防禦90秒","戰鬥開始90秒內，使敵人的物理防禦力下降。"
"1008","100829","100829","36000","1","496000000000","降低魔法防禦90秒","戰鬥開始90秒內，使敵人的魔法防禦力下降。"
"1008","100830","100830","36000","1","124000000000","毒傷害10秒","戰鬥開始10秒內，敵人陷入中毒狀態。"
