13deeda2cdc41e9023069861f3c1990953fcc2ec83482e26174f1e7ca490489e,b6c107077db6ce6664ff8ca6fa58969b36b81f63d45aea76cc2fa9880272b520,393dbcbbd654716f87800fe7f3f573cdaf4a2e4820cbabba364216811696a05f,25b0e1be246812b78a2086a8b9c3cc66dbb34d93b40ceece68f0bc4e8f4c1500,9169e75dea24657a1cc07788f8236e083b420aa846cabf42f5ae10617cc885e8,f686e75c540e5a819b8f5a954a27c8f2eb398f74fb50eaa3c2d698f8869e0a95,2fe6d7d2a7a65cfe99ba41fc11b210b79a92fb79e520127160e26a8b9a075218,83715ba7d971199be1e0496b150d2d9315a87b2a6b027059e1605038bf3f1d79,00843b4014f4622b0cfbf5adde5cd12a218cd645f6208a358ef3b91e2b4546bc,2940c93169eb8c12abeddf4ee870e21374bed3682f776f9846550635079f0d63,bf7cfb85ba0e55f88b18bd1555825fbc6a6b2daed5d5436c6c6de3e51410a918,027585e687af554b6ee3c208a9d91f17e22fed1275492ab76247a7483184be25,629a88b512c03e8319cfdd230137a4d491432a14f9ee3dcc263e9b43e194fe45,10366ad55c43e774e2b07393634b35f5e06e5918ca926e1c439f981e80ff1e2a,c936a1c2c5b9e104ab1a4edb36041f044e9debe1d322e39c101ec13e6cbbb91c,ff9730d0172caf3b4b38f5bfc29dda7ffa49e4a63a866eb9a8f606a62b2c18ec,12ded4b40f6daf434c0416d846463c458755880b10376a9af633dfa26f871aae,4531e22306155512f8aa04fa455f04e1f86968433271a4696e97bbef018673c4,f998913d05e7f6131b58510f7af9a7de7ee8fb7622be5459680b884422a7786a,4799512eea7d74aa4195de0e0c09a379160cc381bceadb5f9fba02cd1d1a1b61,2284415991b8b2bf117e0871e7051d4416cb5dd822dd0e031c4f64c37d696ea7,460bdf7290556304a55f37f063db598c458daf514381c7e6e09b41469e00a789,b047ad46ffed557b77c7e3059d80350ee0ffa2d17eb22b00e44bca36b8009b8e,b3ba682530bb9ad048219bd065ac7151de83b96e4ace3b7006a7469c6b52a836,53cbccf8c1cfb0a872852ae2bd467093f1c7cd2611d8f352e913e2b48a02d513,668417aa30f93a95ce7bc5b1cf5b0d5ffa8a9a0241b3f9b5e5b7fc175f9ca48b,c8f7033667820174841d5b210ae3d1744df41becf9b23c7e0920e005e02e59b0,026d469bfc4b0ad943c67e7ba3ee7643cf09877d9869a82f90081adf945768d9,9b43f8b68bba9059ef54b216beaf6f9670d190efbb18a64c3dfeb96d9e72b696,1657ee926513f0564bdb43754d129c8157f8ab722bd24e5fd44040563e79639f,7f779c8c1dde1aebd63d811df0f80f7dc764f620c96d8f9fc5ba08e5a1089e63,1e7852a952f2518456b6c6a666485be78ef64f5ae16cd64a95b2da26b2c6881d,d0a208e38c2af6b15bbf57fb9b1efeb1de7629c620fab4459f02467e84103dbb,45cc6b7f57a01ac8ea7f0f4ca806d1a61426e644f676c582757e7ea3485bc532,d4a660ff05510013289ef015ef16afc857e37c27cb82b9a7452e1630639f856f,239dd302f023267d62a2245132f30bad15bf423dfef941a6ae6c75b2ba60a60b,b5352a547002dd4335d6e3be321581819c542879e1a102703edac0b4962b8aec,83f5059aed0ab1ac8b4ef7f60fbd9937095b5594467f2f1fc3406326520aedb1,f65c5634cfa64925a075e89cd1b97e07804b086352cf415e0c5c140415cd5fb6
"0","0","0","0","0","50000","4.51","150","0","0","0","17.01","0","0","0","15","0","5","0","658.1","0","0","0","0","0","0.9","100301","4.91","0","31003","121.9","0","0","91.87","0.84","0","0","0","0"
"0","0","10","0","0","0","5.27","0","0","0","0","22.68","0","0","0","115","0","6","2","767.7","0","0","0","0","0","1.2","100301","5.73","0","31003","162.5","0","0","1847.2","1.12","0","0","0","0"
"0","0","0","0","0","10000","2.28","15","0","0","0","5.29","0","0","0","20","0","1","0","397","0","0","0","0","0","0.32","100401","2.85","0","31004","44.1","0","0","47.62","0.25","0","0","0","0"
"0","0","0","0","0","20000","2.73","30","0","0","0","7.93","0","0","0","20","0","2","0","476.3","0","0","0","0","0","0.48","100401","3.42","0","31004","66.15","0","0","57.14","0.37","0","0","0","0"
"0","0","0","0","0","30000","3.19","100","0","0","0","10.58","0","0","0","20","0","3","0","555.7","0","0","0","0","0","0.64","100401","3.99","0","31004","88.2","0","0","66.66","0.5","0","0","0","0"
"0","0","0","0","0","40000","3.64","120","0","0","0","13.22","0","0","0","20","0","4","0","635.1","0","0","0","0","0","0.8","100401","4.56","0","31004","110.3","0","0","76.19","0.62","0","0","0","0"
"0","0","0","0","0","50000","4.1","150","0","0","0","15.87","0","0","0","20","0","5","0","714.5","0","0","0","0","0","0.96","100401","5.13","0","31004","132.3","0","0","85.71","0.75","0","0","0","0"
"0","0","10","0","0","0","4.79","0","0","0","0","21.16","0","0","0","20","0","6","0","833.5","0","0","0","0","0","1.28","100401","71.99","0","31004","176.4","0","0","1205","1","10","0","0","0"
"0","0","0","0","0","10000","2.85","15","0","0","0","4.84","0","0","0","10","0","1","0","423","0","0","0","0","0","0.35","100501","3.19","0","31005","47","0","0","43.52","0.32","0","0","0","0"
"0","0","0","0","0","20000","3.42","30","0","0","0","7.26","0","0","0","10","0","2","0","507.6","0","0","0","0","0","0.53","100501","3.83","0","31005","70.5","0","0","52.22","0.48","0","0","0","0"
"0","0","0","0","0","30000","3.99","100","0","0","0","9.68","0","0","0","10","0","3","0","592.2","0","0","0","0","0","0.7","100501","4.47","0","31005","94","0","0","60.93","0.64","0","0","0","0"
"0","0","0","0","0","40000","4.56","120","0","0","0","12.1","0","0","0","10","0","4","0","676.8","0","0","0","0","0","0.88","100501","5.1","0","31005","117.5","0","0","69.63","0.8","0","0","0","0"
"0","0","0","0","0","50000","5.13","150","0","0","0","14.52","0","0","0","10","0","5","0","761.4","0","0","0","0","0","1.05","100501","5.74","0","31005","141","0","0","78.34","0.96","0","0","0","0"
"0","0","10","0","0","0","35.99","0","0","0","0","19.36","0","0","0","10","0","6","0","3388.3","0","0","0","0","0","1.4","100501","36.7","0","31005","188","0","0","691.4","1.28","0","0","0","0"
"0","0","0","0","0","10000","2.62","15","0","0","0","0","0","0","0","0","0","1","0","382.7","0","0","45.34","5.04","0","0.25","100601","2.28","0","31006","42.52","0","0","0","0.29","0","0","0","0"
"0","0","0","0","0","20000","3.14","30","0","0","0","0","0","0","0","0","0","2","0","459.2","0","0","54.4","7.56","0","0.37","100601","2.73","0","31006","63.78","0","0","0","0.43","0","0","0","0"
"0","0","0","0","0","30000","3.66","100","0","0","0","0","0","0","0","0","0","3","0","535.8","0","0","63.47","10.08","0","0.5","100601","3.19","0","31006","85.04","0","0","0","0.58","0","0","0","0"
"0","0","0","0","0","40000","4.19","120","0","0","0","0","0","0","0","0","0","4","0","612.3","0","0","72.54","12.6","0","0.62","100601","3.64","0","31006","106.3","0","0","0","0.72","0","0","0","0"
"0","0","0","0","0","50000","4.71","150","0","0","0","0","0","0","0","0","0","5","0","688.8","0","0","81.61","15.12","0","0.75","100601","4.1","0","31006","127.6","0","0","0","0.87","0","0","0","0"
"0","0","10","0","65","0","5.5","0","0","0","0","0","0","0","0","0","0","6","0","803.6","0","0","1685.3","20.16","0","1","100601","4.79","0","31006","170.1","0","0","0","1.16","0","0","0","0"
"0","0","0","0","0","10000","2.28","15","0","0","0","3.76","0","0","0","5","0","1","0","506.6","0","0","0","0","0","0.39","100701","3.53","0","31007","56.28","0","0","33.84","0.25","0","0","0","0"
"0","0","0","0","0","20000","2.73","30","0","0","0","5.64","0","0","0","5","0","2","0","607.9","0","0","0","0","0","0.58","100701","4.23","0","31007","84.42","0","0","40.6","0.37","0","0","0","0"
"0","0","0","0","0","30000","3.19","100","0","0","0","7.52","0","0","0","5","0","3","0","709.2","0","0","0","0","0","0.78","100701","4.94","0","31007","112.6","0","0","47.37","0.5","0","0","0","0"
"0","0","0","0","0","40000","3.64","120","0","0","0","9.4","0","0","0","5","0","4","0","810.5","0","0","0","0","0","0.97","100701","5.64","0","31007","140.7","0","0","54.14","0.62","0","0","0","0"
"0","0","0","0","0","50000","4.1","150","0","0","0","11.28","0","0","0","5","0","5","0","911.8","0","0","0","0","0","1.17","100701","6.35","0","31007","168.9","0","0","60.91","0.75","0","0","0","0"
"0","0","0","0","0","0","4.79","0","0","0","0","15.04","0","0","0","5","0","6","0","3563.7","0","0","0","0","0","1.56","100701","122.5","0","31007","225.2","0","0","71.06","1","39","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","0","0","0","0","0","0","1","0","339.5","0","0","40.22","4.47","0","0.28","100801","2.51","0","31008","37.72","0","0","0","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.32","30","0","0","0","0","0","0","0","0","0","2","0","407.4","0","0","48.26","6.7","0","0.42","100801","3.01","0","31008","56.58","0","0","0","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.71","100","0","0","0","0","0","0","0","0","0","3","0","475.3","0","0","56.3","8.94","0","0.56","100801","3.51","0","31008","75.44","0","0","0","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","0","0","0","0","0","0","4","0","543.2","0","0","64.35","11.17","0","0.7","100801","4.01","0","31008","94.3","0","0","0","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","0","0","0","0","0","0","5","0","611.1","0","0","72.39","13.41","0","0.84","100801","4.51","0","31008","113.2","0","0","0","0.66","0","0","0","0"
"0","0","10","0","75","0","4.07","0","0","0","0","0","0","0","0","0","0","6","0","712.9","0","1","2394.5","17.88","0","1.12","100801","5.27","0","31008","150.9","0","0","0","0.88","0","0","0","0"
"0","0","0","0","0","10000","2.16","15","0","0","0","0","0","0","0","0","0","1","0","323.8","0","0","54.11","6.01","0","0.25","100901","2.28","0","31009","35.97","0","0","0","0.24","0","0","0","0"
"0","0","0","0","0","20000","2.59","30","0","0","0","0","0","0","0","0","0","2","0","388.6","0","0","64.93","9.01","0","0.37","100901","2.73","0","31009","53.95","0","0","0","0.36","0","0","0","0"
"0","0","0","0","0","30000","3.02","100","0","0","0","0","0","0","0","0","0","3","0","453.3","0","0","75.75","12.02","0","0.5","100901","3.19","0","31009","71.94","0","0","0","0.48","0","0","0","0"
"0","0","0","0","0","40000","3.45","120","0","0","0","0","0","0","0","0","0","4","0","518.1","0","0","86.57","15.02","0","0.62","100901","3.64","0","31009","89.92","0","0","0","0.6","0","0","0","0"
"0","0","0","0","0","50000","3.88","150","0","0","0","0","0","0","0","0","0","5","0","582.8","0","0","97.39","18.03","0","0.75","100901","4.1","0","31009","108","0","0","0","0.72","0","0","0","0"
"0","0","10","0","150","0","4.54","0","0","0","0","0","0","0","0","0","0","6","0","680","0","0","3353.7","24.04","0","1","100901","4.79","0","31009","143.9","0","0","0","0.96","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","0","0","0","0","0","0","1","0","339.5","0","0","40.22","4.47","0","0.28","101001","2.51","0","31010","37.72","0","0","0","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.32","30","0","0","0","0","0","0","0","0","0","2","0","407.4","0","0","48.26","6.7","0","0.42","101001","3.01","0","31010","56.58","0","0","0","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.71","100","0","0","0","0","0","0","0","0","0","3","0","475.3","0","0","56.3","8.94","0","0.56","101001","3.51","0","31010","75.44","0","0","0","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","0","0","0","0","0","0","4","0","543.2","0","0","64.35","11.17","0","0.7","101001","4.01","0","31010","94.3","0","0","0","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","0","0","0","0","0","0","5","0","611.1","0","0","72.39","13.41","0","0.84","101001","4.51","0","31010","113.2","0","0","0","0.66","0","0","0","0"
"0","0","0","0","0","0","4.07","0","0","0","0","0","0","0","0","0","0","6","0","712.9","0","0","544.5","17.88","0","1.12","101001","35.27","0","31010","150.9","0","30","0","0.88","0","0","0","0"
"0","0","0","0","0","10000","1.82","15","0","0","0","5.18","0","0","0","10","0","1","0","287.2","0","0","0","0","0","0.25","101101","2.28","0","31011","31.91","0","0","46.59","0.2","0","0","0","0"
"0","0","0","0","0","20000","2.18","30","0","0","0","7.77","0","0","0","10","0","2","0","344.7","0","0","0","0","0","0.37","101101","2.73","0","31011","47.86","0","0","55.9","0.3","0","0","0","0"
"0","0","0","0","0","30000","2.54","100","0","0","0","10.36","0","0","0","10","0","3","0","402.1","0","0","0","0","0","0.5","101101","3.19","0","31011","63.82","0","0","65.22","0.4","0","0","0","0"
"0","0","0","0","0","40000","2.91","120","0","0","0","12.95","0","0","0","10","0","4","0","459.6","0","0","0","0","0","0.62","101101","3.64","0","31011","79.77","0","0","74.54","0.5","0","0","0","0"
"0","0","0","0","0","50000","3.27","150","0","0","0","15.54","0","0","0","10","0","5","0","517","0","0","0","0","0","0.75","101101","4.1","0","31011","95.73","0","0","83.86","0.6","0","0","0","0"
"0","0","10","0","0","0","3.82","0","0","0","0","20.72","0","0","0","110","0","6","2","603.1","0","0","0","0","0","1","101101","4.79","0","31011","127.7","0","0","1837.9","0.8","0","0","0","0"
"0","0","0","0","0","10000","1.71","15","0","0","0","0","0","0","0","0","0","1","0","296","0","0","46.03","5.11","0","0.28","101201","2.51","0","31012","32.89","0","0","0","0.19","0","0","0","0"
"0","0","0","0","0","20000","2.05","30","0","0","0","0","0","0","0","0","0","2","0","355.2","0","0","55.23","7.66","0","0.42","101201","3.01","0","31012","49.33","0","0","0","0.28","0","0","0","0"
"0","0","0","0","0","30000","2.39","100","0","0","0","0","0","0","0","0","0","3","0","414.4","0","0","64.44","10.22","0","0.56","101201","3.51","0","31012","65.78","0","0","0","0.38","0","0","0","0"
"0","0","0","0","0","40000","2.73","120","0","0","0","0","0","0","0","0","0","4","0","473.6","0","0","73.64","12.77","0","0.7","101201","4.01","0","31012","82.22","0","0","0","0.47","0","0","0","0"
"0","0","0","0","0","50000","3.07","150","0","0","0","0","0","0","0","0","0","5","0","532.8","0","0","82.85","15.33","0","0.84","101201","4.51","0","31012","98.67","0","0","0","0.57","0","0","0","0"
"0","0","5","0","90","0","3.59","0","0","0","0","0","0","0","0","0","0","6","2","621.5","0","0","1836.7","20.44","0","1.12","101201","5.27","0","31012","131.6","0","0","0","0.76","0","0","0","0"
"0","0","0","0","0","10000","2.05","15","0","0","0","0","0","0","0","0","0","1","0","290.5","0","0","45.23","5.03","0","0.24","101301","2.16","0","31013","32.28","0","0","0","0.23","0","0","0","0"
"0","0","0","0","0","20000","2.46","30","0","0","0","0","0","0","0","0","0","2","0","348.6","0","0","54.28","7.55","0","0.36","101301","2.59","0","31013","48.42","0","0","0","0.35","0","0","0","0"
"0","0","0","0","0","30000","2.87","100","0","0","0","0","0","0","0","0","0","3","0","406.7","0","0","63.32","10.06","0","0.48","101301","3.02","0","31013","64.56","0","0","0","0.46","0","0","0","0"
"0","0","0","0","0","40000","3.28","120","0","0","0","0","0","0","0","0","0","4","0","464.8","0","0","72.37","12.58","0","0.6","101301","3.46","0","31013","80.7","0","0","0","0.58","0","0","0","0"
"0","0","0","0","0","50000","3.69","150","0","0","0","0","0","0","0","0","0","5","0","522.9","0","0","81.41","15.09","0","0.72","101301","3.89","0","31013","96.84","0","0","0","0.69","0","0","0","0"
"0","0","10","0","90","0","4.31","0","0","0","0","0","0","0","0","0","0","6","2","610.1","0","0","1610","20.12","0","0.96","101301","4.54","0","31013","129.2","0","0","0","0.92","0","0","0","0"
"0","0","0","0","0","10000","2.28","15","0","0","0","0","0","0","0","0","0","1","0","333.2","0","0","37.59","4.18","0","0.28","101401","2.51","0","31014","37.03","0","0","0","0.25","0","0","0","0"
"0","0","0","0","0","20000","2.74","30","0","0","0","0","0","0","0","0","0","2","0","399.8","0","0","45.11","6.27","0","0.42","101401","3.01","0","31014","55.55","0","0","0","0.38","0","0","0","0"
"0","0","0","0","0","30000","3.19","100","0","0","0","0","0","0","0","0","0","3","0","466.5","0","0","52.63","8.36","0","0.56","101401","3.51","0","31014","74.06","0","0","0","0.5","0","0","0","0"
"0","0","0","0","0","40000","3.65","120","0","0","0","0","0","0","0","0","0","4","0","533.1","0","0","60.14","10.45","0","0.7","101401","4.02","0","31014","92.58","0","0","0","0.63","0","0","0","0"
"0","0","0","0","0","50000","4.1","150","0","0","0","0","0","0","0","0","0","5","0","599.8","0","0","67.66","12.54","0","0.84","101401","4.52","0","31014","111.1","0","0","0","0.75","0","0","0","0"
"0","0","0","0","0","0","87.79","0","0","0","0","0","0","0","0","0","0","6","0","699.7","0","0","2389","16.72","0","1.12","101401","88.27","0","31014","148.2","0","0","0","1","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","0","0","0","0","0","0","1","0","324.7","0","0","40.9","4.54","0","0.27","101501","2.39","0","31015","36.08","0","0","0","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.33","30","0","0","0","0","0","0","0","0","0","2","0","389.6","0","0","49.08","6.81","0","0.41","101501","2.87","0","31015","54.12","0","0","0","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.72","100","0","0","0","0","0","0","0","0","0","3","0","454.6","0","0","57.26","9.08","0","0.54","101501","3.35","0","31015","72.16","0","0","0","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","0","0","0","0","0","0","4","0","519.5","0","0","65.44","11.35","0","0.68","101501","3.82","0","31015","90.2","0","0","0","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","0","0","0","0","0","0","5","0","584.5","0","0","73.62","13.62","0","0.81","101501","4.3","0","31015","108.3","0","0","0","0.66","0","0","0","0"
"0","0","10","0","0","0","4.07","0","0","0","0","0","0","0","0","0","0","6","0","681.9","0","0","1965.9","18.16","0","1.08","101501","5.02","0","31015","144.4","0","0","0","0.88","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","4.92","0","0","0","15","0","1","0","304.7","0","0","0","0","0","0.25","101601","2.28","0","31016","33.85","0","0","44.32","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.32","30","0","0","0","7.38","0","0","0","15","0","2","0","365.6","0","0","0","0","0","0.37","101601","2.73","0","31016","50.77","0","0","53.18","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.71","100","0","0","0","9.84","0","0","0","15","0","3","0","426.5","0","0","0","0","0","0.5","101601","3.19","0","31016","67.7","0","0","62.04","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","12.3","0","0","0","15","0","4","0","487.4","0","0","0","0","0","0.62","101601","3.64","0","31016","84.62","0","0","70.91","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","14.76","0","0","0","15","0","5","0","548.4","0","0","0","0","0","0.75","101601","4.1","0","31016","101.6","0","0","79.77","0.66","0","0","0","0"
"0","0","10","0","0","0","4.07","0","0","0","0","19.68","0","0","0","15","0","6","0","639.7","0","0","0","0","0","1","101601","4.79","0","31016","135.4","0","0","1973.1","0.88","0","0","0","0"
"0","0","0","0","0","10000","1.94","15","0","0","0","6.04","0","0","0","15","0","1","0","344.7","0","0","0","0","0","0.33","101701","2.96","0","31017","38.29","0","0","54.34","0.22","0","0","0","0"
"0","0","0","0","0","20000","2.32","30","0","0","0","9.06","0","0","0","15","0","2","0","413.6","0","0","0","0","0","0.49","101701","3.55","0","31017","57.43","0","0","65.2","0.33","0","0","0","0"
"0","0","0","0","0","30000","2.71","100","0","0","0","12.08","0","0","0","15","0","3","0","482.5","0","0","0","0","0","0.66","101701","4.14","0","31017","76.58","0","0","76.07","0.44","0","0","0","0"
"0","0","0","0","0","40000","3.1","120","0","0","0","15.1","0","0","0","15","0","4","0","551.4","0","0","0","0","0","0.82","101701","4.73","0","31017","95.72","0","0","86.94","0.55","0","0","0","0"
"0","0","0","0","0","50000","3.49","150","0","0","0","18.12","0","0","0","15","0","5","0","620.4","0","0","0","0","0","0.99","101701","5.32","0","31017","114.9","0","0","97.81","0.66","0","0","0","0"
"0","0","10","0","0","0","4.07","0","0","0","0","24.16","0","0","0","15","0","6","2","723.7","0","0","0","0","0","1.32","101701","6.22","0","31017","153.2","0","0","1944.2","0.88","0","0","0","0"
"0","0","0","0","0","10000","2.39","15","0","0","0","0","0","0","0","0","0","1","0","313.3","0","0","42.15","4.68","0","0.25","101801","2.28","0","31018","34.81","0","0","0","0.27","0","0","0","0"
"0","0","0","0","0","20000","2.86","30","0","0","0","0","0","0","0","0","0","2","0","376","0","0","50.58","7.02","0","0.37","101801","2.73","0","31018","52.21","0","0","0","0.4","0","0","0","0"
"0","0","0","0","0","30000","3.34","100","0","0","0","0","0","0","0","0","0","3","0","438.6","0","0","59.01","9.36","0","0.5","101801","3.19","0","31018","69.62","0","0","0","0.54","0","0","0","0"
"0","0","0","0","0","40000","3.82","120","0","0","0","0","0","0","0","0","0","4","0","501.3","0","0","67.44","11.7","0","0.62","101801","3.64","0","31018","87.02","0","0","0","0.67","0","0","0","0"
"0","0","0","0","0","50000","4.3","150","0","0","0","0","0","0","0","0","0","5","0","564","0","0","75.87","14.04","0","0.75","101801","4.1","0","31018","104.5","0","0","0","0.81","0","0","0","0"
"0","0","2","0","0","0","29.02","0","0","0","0","0","0","0","0","0","0","6","0","827.9","0","0","548.6","18.72","0","1","101801","26.79","0","31018","139.3","0","0","0","1.08","0","0","0","0"
