3a18cb912dce6c28d1ecf4e9c6a2ff8ba0a84410236f01abfc63aa03dd9b1b7f,7eaf125cb9c479e272cfb53929928f209359539e50308fce9c04affd1f337135,e8a67bc6a5faa9548adef18264f66a113a4f8da3532b77b04e60359ab7764909,dfc7126f92d1041f9046f9b25a7850eeeff973f1640ae389f208a98e0b6272ac,1d5a75eb488298d2029173e60e33edf1a51c2411e36ff5bf499c92e7aa57ca6a,e68fc9cc452d307729d8995885369ed4070d74d1de16a338bfc559c20a4abec2,31ebdea6939d3443c69253e5fa5d3ec6ea85f6713334df094b779c19a8812627,3d899825853197a587b188747a07621439b243f0e05b287344be5845b8b36dfd,c0ee2b4375e0f04ccdd57d35344c1bd3a338f5dbb607125cf16d2ebbb2518be5,e40d8d16b75e85bf86d57f1a15391ce3d6828220a79599ac9e85c762008b269d,301f93e193f936f5189fe29591160ece26379e4dbd903f9377d0906f7789eabe,ad01e4a1b9e945b1106c26c54bdbc5531b4e900c9c646bc0d607d316853904df,dc504cacfc16835e1a3c68f6628429b7979ac84c9da19b40cf1c93e52d114c9b,84bac0a6c9c2b4ecf08edc6d9e55ddf037622502b6f309c2cb8549d025f4ad4f,5956f1d7b45b5b1abb3cfed236165ca12a836122fb9b72e53d580873e0aa1778,a70e6797de9d4ba87a3404a2ab2866b54bc6464d9879ab068fa3a2debc2fe3cf,926f808570ce506398af1631ac76a903e673a7891322abb3949be04f820597b7,bdf61e30b3fe3d503fa3e0d53f6fbebd9634e49997a54bb72e36581804c605eb,f9cc3b9a84c67de07d5c50e3d13a002904907396cb2e1f5fccadaebd69b540bd,63c346a613887bc0221c8b90f176c6803f19274febd6fd6dccdda4eaa57593d1,26a9d6b1263d592a4b952233cf341b428280ceafb90b30edfd9666dbacdc36b7,0c6097d18592a80ebf3699a5f971386c7afe726945ed74c502c8a5ab8ba3f91d,ea9db5426a8d4c96ff1f7ccdd786f3d68bec51ae4c6e71ff122d9007267afc11,363d0d6ac7b17334e78527c7861e996ec55506004aa065fbde9deeea4492b4e9,eea5626cb0c56d41386172fc824f353d628ce5f0fd302a73bd4a6e3a9db5f913
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","260","200000","15","0","0","0","0","10","0","100801"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","390","400000","20","0","0","0","0","15","0","100801"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","520","500000","25","0","0","0","0","20","0","100801"
"0","0","5","15","2","3","1","0","0","25001","0","0","0","0","0","650","600000","30","0","0","0","1","25","0","100801"
"0","0","1","18","5","1","0","0","0","32009","0","0","0","0","0","360","100000","50","0","0","0","1","10","0","100901"
"0","0","1","11","3","2","0","0","0","31009","0","0","0","0","0","180","100000","50","0","0","0","1","10","0","100901"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","180","100000","10","0","0","0","0","10","0","100901"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","360","200000","15","0","0","0","0","20","0","100901"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","540","400000","20","0","0","0","0","20","0","100901"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","720","500000","25","0","0","0","0","30","0","100901"
"0","0","5","15","2","3","0","0","0","25001","0","0","0","0","0","900","600000","30","0","0","0","1","50","0","100901"
"0","0","1","18","0","1","0","0","0","32010","0","0","0","0","0","100","100000","50","0","0","10","1","0","0","101001"
"0","0","1","11","0","2","0","0","0","31010","0","0","0","0","0","60","100000","50","0","0","10","1","0","0","101001"
"0","0","1","15","0","3","0","0","0","25001","0","2","0","0","0","20","100000","10","0","0","0","0","0","0","101001"
"0","0","2","15","0","3","0","0","0","25001","0","4","0","0","0","40","200000","15","0","0","0","0","0","0","101001"
"0","0","3","15","0","3","0","0","0","25001","0","6","0","0","0","60","400000","20","0","0","0","0","0","0","101001"
"0","0","4","15","0","3","0","0","0","25001","0","8","0","0","0","80","500000","25","0","0","0","0","0","0","101001"
"0","0","5","15","0","3","0","0","0","25001","0","10","0","0","0","100","600000","30","0","0","10","1","0","0","101001"
"0","0","1","18","5","1","0","0","0","32011","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","101101"
"0","0","1","11","3","2","0","0","0","31011","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","101101"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","101101"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","101101"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","101101"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","101101"
"0","40","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","101101"
"0","0","1","18","3","1","0","0","0","32012","0","0","0","0","0","160","100000","50","0","0","0","1","10","0","101201"
"0","0","1","11","2","2","0","0","0","31012","0","0","0","0","0","80","100000","50","0","0","0","1","5","0","101201"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","100","100000","10","0","0","0","0","5","0","101201"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","200","200000","15","0","0","0","0","10","0","101201"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","300","400000","20","0","0","0","0","15","0","101201"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","400","500000","25","0","0","0","0","20","0","101201"
"0","0","5","15","0","3","0","0","2","25001","0","0","0","0","0","500","600000","30","0","0","0","1","25","0","101201"
"0","0","1","18","3","1","0","0","0","32013","0","0","0","0","0","160","100000","50","0","0","0","1","10","0","101301"
"0","0","1","11","2","2","0","0","0","31013","0","0","0","0","0","80","100000","50","0","0","0","1","5","0","101301"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","85","100000","10","0","0","0","0","5","0","101301"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","170","200000","15","0","0","0","0","10","0","101301"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","255","400000","20","0","0","0","0","15","0","101301"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","340","500000","25","0","0","0","0","20","0","101301"
"0","0","5","15","5","3","0","0","2","25001","0","0","0","0","0","425","600000","30","0","0","0","1","25","0","101301"
"0","0","1","18","0","1","0","0","0","32014","0","25","0","0","0","240","100000","50","0","0","0","1","0","0","101401"
"0","0","1","11","0","2","0","0","0","31014","0","0","0","0","0","120","100000","50","0","25","0","1","0","0","101401"
"0","0","1","15","0","3","0","0","0","25001","0","4","0","0","0","130","100000","10","0","4","0","0","0","0","101401"
"0","0","2","15","0","3","0","0","0","25001","0","8","0","0","0","260","200000","15","0","8","0","0","0","0","101401"
"0","0","3","15","0","3","0","0","0","25001","0","12","0","0","0","390","400000","20","0","12","0","0","0","0","101401"
"0","0","4","15","0","3","0","0","0","25001","0","16","0","0","0","520","500000","25","0","16","0","0","0","0","101401"
"0","0","5","15","0","3","0","0","0","25001","0","18","0","0","0","650","600000","30","0","18","0","1","0","0","101401"
"0","0","1","18","5","1","0","0","0","32015","0","0","0","0","0","160","100000","50","0","0","0","1","0","0","101501"
"0","0","1","11","3","2","0","0","0","31015","0","0","0","0","0","80","100000","50","0","0","0","1","0","0","101501"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","100","100000","10","0","0","0","0","0","0","101501"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","220","200000","15","0","0","0","0","0","0","101501"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","330","400000","20","0","0","0","0","0","0","101501"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","440","500000","25","0","0","0","0","0","0","101501"
"0","0","5","15","2","3","0","0","0","25001","0","0","0","0","0","550","600000","30","0","0","0","1","0","0","101501"
"0","0","1","18","5","1","0","0","0","32016","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","101601"
"0","0","1","11","3","2","0","0","0","31016","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","101601"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","101601"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","220","0","0","0","0","0","101601"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","330","0","0","0","0","0","101601"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","440","0","0","0","0","0","101601"
"0","0","5","15","2","3","0","0","0","25001","0","0","0","0","0","0","600000","30","550","0","0","1","0","0","101601"
"0","0","1","18","5","1","0","0","0","32017","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","101701"
"0","0","1","11","3","2","0","0","0","31017","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","101701"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","101701"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","220","0","0","0","0","0","101701"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","330","0","0","0","0","0","101701"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","440","0","0","0","0","0","101701"
"0","0","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","101701"
"0","0","1","18","0","1","0","0","0","32018","0","5","0","0","0","100","100000","50","0","5","0","1","0","0","101801"
"0","0","1","11","0","2","0","0","0","31018","0","1","0","0","0","60","100000","50","0","2","0","1","0","170","101801"
"0","0","1","15","0","3","0","0","0","25001","0","1","0","0","0","20","100000","10","0","1","0","0","0","0","101801"
"0","0","2","15","0","3","0","0","0","25001","0","2","0","0","0","40","200000","15","0","2","0","0","0","0","101801"
"0","0","3","15","0","3","0","0","0","25001","0","3","0","0","0","60","400000","20","0","3","0","0","0","0","101801"
"0","0","4","15","0","3","0","0","0","25001","0","4","0","0","0","80","500000","25","0","4","0","0","0","0","101801"
"0","0","5","15","2","3","0","0","0","25001","0","6","0","0","0","100","600000","30","0","7","0","1","0","0","101801"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101901"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101901"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101901"
"0","30","1","18","5","1","0","0","0","32020","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","102001"
"0","15","1","11","3","2","0","0","0","31020","0","0","0","0","0","0","100000","50","120","0","0","1","0","0","102001"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","102001"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","102001"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","102001"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","102001"
"0","50","5","15","2","3","0","10","0","25001","0","0","0","0","0","0","600000","30","450","0","0","1","0","0","102001"
"0","0","1","18","5","1","0","0","0","32021","0","0","0","0","0","0","100000","50","95","0","0","1","0","0","102101"
"0","0","1","11","5","2","0","0","0","31021","0","0","0","0","0","0","100000","50","55","0","0","1","0","0","102101"
"0","0","1","15","0","3","0","0","0","25001","0","4","0","0","0","0","100000","10","0","3","0","0","0","0","102101"
"0","0","2","15","0","3","0","0","0","25001","0","8","0","0","0","0","200000","15","10","6","0","0","0","0","102101"
"0","0","3","15","0","3","0","0","0","25001","0","12","0","0","0","0","400000","20","20","9","0","0","0","0","102101"
"0","0","4","15","0","3","0","0","0","25001","0","16","0","0","0","0","500000","25","30","12","0","0","0","0","102101"
"0","0","5","15","0","3","0","15","0","25001","0","20","0","0","0","0","600000","30","40","15","0","1","0","0","102101"
"0","0","1","18","3","1","0","0","0","32022","0","0","0","0","0","160","100000","50","0","0","0","1","10","0","102201"
"0","0","1","11","2","2","0","0","0","31022","0","0","0","0","0","80","100000","50","0","0","0","1","5","0","102201"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","90","100000","10","0","0","0","0","0","0","102201"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","180","200000","15","0","0","0","0","5","0","102201"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","270","400000","20","0","0","0","0","10","0","102201"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","360","500000","25","0","0","0","0","15","0","102201"
"0","0","5","15","5","3","0","0","0","25001","0","0","0","0","0","450","600000","30","0","0","0","1","20","0","102201"
"0","0","1","18","5","1","0","0","0","32023","0","0","0","0","0","0","100000","50","100","5","0","1","0","0","102301"
"0","0","1","11","5","2","0","0","0","31023","0","5","0","0","0","0","100000","50","0","0","0","1","0","0","102301"
"0","0","1","15","0","3","0","0","0","25001","0","5","0","0","0","0","100000","10","0","5","0","0","0","0","102301"
"0","0","2","15","0","3","0","0","0","25001","0","10","0","0","0","0","200000","15","0","10","0","0","0","0","102301"
"0","0","3","15","0","3","0","0","0","25001","0","15","0","0","0","0","400000","20","0","15","0","0","0","0","102301"
"0","0","4","15","0","3","0","0","0","25001","0","20","0","0","0","0","500000","25","0","20","0","0","0","0","102301"
"0","0","5","15","0","3","0","0","0","25001","0","25","0","0","0","0","600000","30","0","25","0","1","0","0","102301"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102401"
"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102401"
"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102401"
"0","0","1","18","3","1","0","0","0","32025","0","0","0","0","0","160","100000","50","0","0","0","1","10","0","102501"
"0","0","1","11","2","2","0","0","0","31025","0","0","0","0","0","80","100000","50","0","0","0","1","5","0","102501"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","100","100000","10","0","0","0","0","5","0","102501"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","200","200000","15","0","0","0","0","10","0","102501"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","300","400000","20","0","0","0","0","15","0","102501"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","400","500000","25","0","0","0","0","20","0","102501"
"0","0","5","15","0","3","0","0","2","25001","0","0","0","0","0","500","600000","30","0","0","0","1","25","0","102501"
"0","0","1","18","5","1","0","0","0","32026","0","0","0","0","0","0","100000","50","200","0","10","1","0","0","102601"
"0","0","1","11","3","2","0","0","0","31026","0","0","0","0","0","0","100000","50","100","0","10","1","0","0","102601"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","50","2","0","0","0","0","102601"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","100","4","0","0","0","0","102601"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","150","6","0","0","0","0","102601"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","200","8","0","0","0","0","102601"
"0","0","5","15","2","3","0","0","0","25001","0","0","0","0","0","0","600000","30","250","10","10","1","0","0","102601"
"0","100","1","18","0","1","0","0","0","32027","0","0","0","0","0","0","100000","50","200","0","0","1","0","0","102701"
"0","0","1","11","3","2","0","0","0","31027","0","0","0","0","0","0","100000","50","80","0","0","1","0","0","102701"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","102701"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","102701"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","102701"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","102701"
"0","40","5","15","2","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","102701"
"0","0","1","18","5","1","0","0","0","32028","0","5","0","0","0","0","100000","50","0","5","0","1","0","1500","102801"
"0","0","1","11","0","2","0","0","0","31028","0","10","0","0","0","0","100000","50","0","10","0","1","0","1000","102801"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","102801"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","102801"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","102801"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","102801"
"0","0","5","15","5","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","102801"
"0","0","1","18","0","1","0","0","0","32029","0","7","0","0","0","0","100000","50","0","7","0","1","0","1500","102901"
"0","0","1","11","0","2","0","0","0","31029","0","10","0","0","0","0","100000","50","0","10","0","1","0","1000","102901"
"0","0","1","15","0","3","0","0","0","25001","0","4","0","0","0","0","100000","10","0","4","0","0","0","0","102901"
"0","0","2","15","0","3","0","0","0","25001","0","8","0","0","0","0","200000","15","0","8","0","0","0","0","102901"
"0","0","3","15","0","3","0","0","0","25001","0","12","0","0","0","0","400000","20","0","12","0","0","0","0","102901"
"0","0","4","15","0","3","0","0","0","25001","0","16","0","0","0","0","500000","25","0","16","0","0","0","0","102901"
"0","0","5","15","5","3","0","20","0","25001","0","20","0","0","0","0","600000","30","0","20","0","1","0","0","102901"
"0","30","1","18","5","1","0","0","0","32030","0","0","0","0","0","0","100000","50","160","0","0","1","0","0","103001"
"0","15","1","11","3","2","0","0","0","31030","0","0","0","0","0","0","100000","50","120","0","0","1","0","0","103001"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","103001"
"0","10","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","103001"
"0","20","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","103001"
"0","30","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","103001"
"0","40","5","15","2","3","0","15","0","25001","0","0","0","0","0","0","600000","30","450","0","0","1","0","0","103001"
"0","0","1","18","5","1","0","0","0","32031","0","5","0","0","0","0","100000","50","0","5","0","1","0","1500","103101"
"0","0","1","11","0","2","0","0","0","31031","0","10","0","0","0","0","100000","50","0","10","0","1","0","1000","103101"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","100","0","0","0","0","0","103101"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","200","0","0","0","0","0","103101"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","300","0","0","0","0","0","103101"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","400","0","0","0","0","0","103101"
"0","0","5","15","5","3","0","0","2","25001","0","0","0","0","0","0","600000","30","500","0","0","1","0","0","103101"
"0","0","1","18","0","1","0","0","0","32032","0","15","0","0","0","0","100000","50","160","15","0","1","0","0","103201"
"0","0","1","11","3","2","0","0","0","31032","0","10","0","0","0","0","100000","50","80","10","0","1","0","0","103201"
"0","0","1","15","0","3","0","0","0","25001","0","0","0","0","0","0","100000","10","110","0","0","0","0","0","103201"
"0","0","2","15","0","3","0","0","0","25001","0","0","0","0","0","0","200000","15","220","0","0","0","0","0","103201"
"0","0","3","15","0","3","0","0","0","25001","0","0","0","0","0","0","400000","20","330","0","0","0","0","0","103201"
"0","0","4","15","0","3","0","0","0","25001","0","0","0","0","0","0","500000","25","440","0","0","0","0","0","103201"
