e8bdd9fc42b8170e2a02f4606d6e7502bbac4554db1282c29fb4854c69bec4be,eb8cb98ea93c0746a912af3a6debc0744337cc8604afa878b6e30f3f704dd4df,6ffc3bb9daac061c438323810517a4702f8b1e769cda7b78f045a6e258332a9a,ee431d020d3afe07afb90cb3424484d46cfe35b6791611fe44b5ef016418bda8,1390beb26cb22f14c7bb1d301536a4a921b363d7cd9c34fd6f661df8915b5085,de88723baaebb584740580547a79168d9d5f5bab7b055bf5d50486a68ba739f1,cc8ba7b1b5cd558ea39e3aa370cd318136933cfeca95830c307bf680296746b5,cf4c69269189671f2a0f4c3ef333dab51a7eda8c1c80b45780064a86108e74bb,b3c9cd15b404c3f42c56977a82d4b7efabbbb149ca3356dca360011fb3c711ec,a3c5e94f37caa924496f7c832b295509718f6db6086546bfae7d058a6afb516e,d82cdd5ce1d65f72d1d5ca9b62062334d6b94cc2d89fcad7efd13005ce2bed38,40ea3095e5c3d42322310b34730e817d0c77b110e6e9aeed6ee8ec19eb029cd6,cad22f538897f0020c4dca1a648155d2073473660a0200c4a3c4795cbb6c980e,ec250a013cbcdf46a92ae6361f70f47c1261f5b5cf23fe5590718bb5c98925c0,9d8e1f8774849fb135db72c6f2c15be1f40b46cf245f5ae64092fa1630a5e30f,d5e261483fc154abd01866cbdc64acf70fab66088c3837f822b703a7c8ad5a70
"90008","0","500000","0","25021","12","0","50","2","10","1006016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1006017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1006018","8","94002","91002","200","2"
"90008","25011","500000","400","25021","12","2","50","2","10","1007001","8","94002","91002","200","2"
"90008","25012","500000","400","25021","12","2","50","2","10","1007002","8","94002","91002","200","2"
"90008","25013","500000","400","25021","12","2","50","2","10","1007003","8","94002","91002","200","2"
"90008","25014","500000","400","25021","12","2","50","2","10","1007004","8","94002","91002","200","2"
"90008","25015","500000","400","25021","12","2","50","2","10","1007005","8","94002","91002","200","2"
"90008","25011","500000","400","25021","12","2","50","2","10","1007006","8","94002","91002","200","2"
"90008","25012","500000","400","25021","12","2","50","2","10","1007007","8","94002","91002","200","2"
"90008","25013","500000","400","25021","12","2","50","2","10","1007008","8","94002","91002","200","2"
"90008","25014","500000","400","25021","12","2","50","2","10","1007009","8","94002","91002","200","2"
"90008","25015","500000","400","25001","12","2","10","2","10","1007010","8","94002","91002","200","2"
"90008","25011","500000","400","25021","12","2","50","2","10","1007011","8","94002","91002","200","2"
"90008","25012","500000","400","25021","12","2","50","2","10","1007012","8","94002","91002","200","2"
"90008","25013","500000","400","25021","12","2","50","2","10","1007013","8","94002","91002","200","2"
"90008","25014","500000","400","25021","12","2","50","2","10","1007014","8","94002","91002","200","2"
"90008","25015","500000","400","25021","12","2","50","2","10","1007015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1007016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1007017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1007018","8","94002","91002","200","2"
"90008","25011","500000","400","25021","12","2","50","2","10","1008001","8","94002","91002","200","2"
"90008","25012","500000","400","25021","12","2","50","2","10","1008002","8","94002","91002","200","2"
"90008","25013","500000","400","25021","12","2","50","2","10","1008003","8","94002","91002","200","2"
"90008","25014","500000","400","25021","12","2","50","2","10","1008004","8","94002","91002","200","2"
"90008","25015","500000","400","25021","12","2","50","2","10","1008005","8","94002","91002","200","2"
"90008","25011","500000","400","25021","12","2","50","2","10","1008006","8","94002","91002","200","2"
"90008","25012","500000","400","25021","12","2","50","2","10","1008007","8","94002","91002","200","2"
"90008","25013","500000","400","25021","12","2","50","2","10","1008008","8","94002","91002","200","2"
"90008","25014","500000","400","25021","12","2","50","2","10","1008009","8","94002","91002","200","2"
"90008","25015","500000","400","25001","12","2","10","2","10","1008010","8","94002","91002","200","2"
"90008","25011","500000","400","25021","12","2","50","2","10","1008011","8","94002","91002","200","2"
"90008","25012","500000","400","25021","12","2","50","2","10","1008012","8","94002","91002","200","2"
"90008","25013","500000","400","25021","12","2","50","2","10","1008013","8","94002","91002","200","2"
"90008","25014","500000","400","25021","12","2","50","2","10","1008014","8","94002","91002","200","2"
"90008","25015","500000","400","25021","12","2","50","2","10","1008015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1008016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1008017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","50","2","10","1008018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1009001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1009002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1009003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1009004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1009005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1009006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1009007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1009008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1009009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1009010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1009011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1009012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1009013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1009014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1009015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1009016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1009017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1009018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1010001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1010002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1010003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1010004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1010005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1010006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1010007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1010008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1010009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1010010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1010011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1010012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1010013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1010014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1010015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1010016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1010017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1010018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1011001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1011002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1011003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1011004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1011005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1011006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1011007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1011008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1011009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1011010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1011011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1011012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1011013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1011014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1011015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1011016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1011017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1011018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1012001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1012002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1012003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1012004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1012005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1012006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1012007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1012008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1012009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1012010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1012011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1012012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1012013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1012014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1012015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1012016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1012017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1012018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1013001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1013002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1013003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1013004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1013005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1013006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1013007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1013008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1013009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1013010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1013011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1013012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1013013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1013014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1013015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1013016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1013017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1013018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1014001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1014002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1014003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1014004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1014005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1014006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1014007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1014008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1014009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1014010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1014011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1014012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1014013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1014014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1014015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1014016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1014017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1014018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1015001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1015002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1015003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1015004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1015005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1015006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1015007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1015008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1015009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1015010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1015011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1015012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1015013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1015014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1015015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1015016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1015017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1015018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1016001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1016002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1016003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1016004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1016005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1016006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1016007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1016008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1016009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1016010","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1016011","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1016012","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1016013","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1016014","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1016015","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1016016","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1016017","8","94002","91002","200","2"
"90008","0","500000","0","25021","12","0","125","2","10","1016018","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1017001","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1017002","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1017003","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1017004","8","94002","91002","200","2"
"90008","25015","500000","1000","25021","12","2","125","2","10","1017005","8","94002","91002","200","2"
"90008","25011","500000","1000","25021","12","2","125","2","10","1017006","8","94002","91002","200","2"
"90008","25012","500000","1000","25021","12","2","125","2","10","1017007","8","94002","91002","200","2"
"90008","25013","500000","1000","25021","12","2","125","2","10","1017008","8","94002","91002","200","2"
"90008","25014","500000","1000","25021","12","2","125","2","10","1017009","8","94002","91002","200","2"
"90008","25015","500000","1000","25001","12","2","10","2","10","1017010","8","94002","91002","200","2"
