e4a43179ad8199ae844295ee758982fc54253111cf261d486e473e64c62af9e6,a9c0b96577774e69998ca3ae84bb160c5d6a29809e4b5189408a816ad9dca480,f061a068dba2a16ff34aeea98484b294f18a6b7bdc726e5624bd7edfe1681ea0,d7e5ff578e43ad24e4b93d5f3d85adf37daaf8b3445088330ee7b07f11740f2b,c8bf22b4653c4c675002d3e199530c243b1edc5a3f7e88aa7c81101b7060be30,1e157d5b60e7787851a8f1475b9f37776c246f4155db7c8bf538e3d3b1518148,e68649706fc1f52dafc9f4062e081142ca7235f929f8f214eb0b6bae71d626ba,df8fa3743b06dd3d12ced6f31494f9095472b6de3afa91ab7c85f1097d27f7ed,198fb29821686d21aa63e7794e89497ea3b0032bba7e56b00f9baadb272c7b1b,bb15508b3757b246eed8c148643d30a64691028540da6eba86fe91102c492393,04eda3e918765801145e7cb3b77b58a302f694f8ee1ddd02ea1e584da748abd8,6357d224f4f6755178ec05d527bd28dde42f972f3825d72d48387a70ec6d65e9,42c93f49eebfdba83bbc511c1c0ebd238da8c1c02c690afd98e1bcbcc960bdd6,fbd08fbd131c53bd6bc4a47726c0422d53a75811b4d5e6ab8f0532d19e90d3ef,c5e85270b7c9d9a40b5eab2ad48f790b66e6b3fada214ae2da26091da91ade4b
"2","200","285","2816","2023/04/02 05:00:00","0","47","4713","0","2","4712","4711","0","471","0"
"2","200","260","2816","2023/04/03 05:00:00","0","48","4813","9102003","2","4812","4811","102001","481","0"
"2","200","257","2816","2023/04/04 05:00:00","0","49","4913","0","2","4912","4911","0","491","0"
"2","200","173","2816","2023/04/05 05:00:00","0","50","5013","9100203","2","5012","5011","100201","501","0"
"2","200","227","2816","2023/04/06 05:00:00","0","51","5113","0","2","5112","5111","0","511","0"
"2","200","57","2816","2023/04/07 05:00:00","0","52","5213","9105503","2","5212","5211","105501","521","0"
"2","200","197","2816","2023/04/08 05:00:00","0","53","5313","0","2","5312","5311","0","531","0"
"2","200","169","2816","2023/04/09 05:00:00","0","54","5413","0","2","5412","5411","0","541","0"
"2","200","-55","2816","2023/04/10 05:00:00","0","55","5513","9101603","2","5512","5511","101601","551","0"
"2","200","141","2816","2023/04/11 05:00:00","0","56","5613","0","2","5612","5611","0","561","0"
"2","200","111","2816","2023/04/12 05:00:00","0","57","5713","0","2","5712","5711","0","571","0"
"2","200","81","2816","2023/04/13 05:00:00","0","58","5813","0","2","5812","5811","0","581","0"
"2","200","53","2816","2023/04/14 05:00:00","0","59","5913","0","2","5912","5911","0","591","0"
"2","200","-180","2816","2023/04/15 05:00:00","0","60","6013","0","2","6012","6011","0","601","0"
"2","200","-210","2816","2023/04/16 05:00:00","0","61","6113","0","2","6112","6111","0","611","0"
"2","200","-221","2816","2023/04/17 05:00:00","0","62","6213","9106703","2","6212","6211","106701","621","0"
"2","200","24","2816","2023/04/18 05:00:00","0","63","6313","0","2","6312","6311","0","631","0"
"2","200","-6","2816","2023/04/19 05:00:00","0","64","6413","0","2","6412","6411","0","641","0"
"2","200","-33","2816","2023/04/20 05:00:00","0","65","6513","0","2","6512","6511","0","651","0"
"2","200","-63","2816","2023/04/21 05:00:00","0","66","6613","0","2","6612","6611","0","661","0"
"2","200","-91","2816","2023/04/22 05:00:00","0","67","6713","0","2","6712","6711","0","671","0"
"2","200","-121","2816","2023/04/23 05:00:00","0","68","6813","0","2","6812","6811","0","681","0"
"2","200","-150","2816","2023/04/24 05:00:00","0","69","6913","0","2","6912","6911","0","691","0"
"2","200","-180","2816","2023/04/25 05:00:00","0","70","7013","0","2","7012","7011","0","701","0"
"2","200","-208","2816","2023/04/26 05:00:00","0","71","7113","0","2","7112","7111","0","711","0"
"2","200","-236","2816","2023/04/27 05:00:00","0","72","7213","0","2","7212","7211","0","721","0"
"2","200","-266","2816","2023/04/28 05:00:00","0","73","7313","0","2","7312","7311","0","731","0"
"2","200","-295","2816","2023/04/29 05:00:00","0","74","7413","0","2","7412","7411","0","741","0"
"2","200","-360","2816","2023/04/30 05:00:00","0","75","7513","0","2","7512","7511","0","751","1"
"1","100","344","2816","2023/05/01 05:00:00","0","76","7613","0","3","7612","7611","0","761","0"
"1","100","306","2816","2023/05/02 05:00:00","0","77","7713","0","3","7712","7711","0","771","0"
"1","100","390","2816","2023/05/03 05:00:00","0","78","7813","0","3","7812","7811","0","781","0"
"1","100","267","2816","2023/05/04 05:00:00","0","79","7913","0","3","7912","7911","0","791","0"
"1","100","254","2816","2023/05/05 05:00:00","0","80","8013","9104403","3","8012","8011","104401","801","0"
"1","100","230","2816","2023/05/06 05:00:00","0","81","8113","0","3","8112","8111","0","811","0"
"1","100","192","2816","2023/05/07 05:00:00","0","82","8213","0","3","8212","8211","0","821","0"
"1","100","284","2816","2023/05/08 05:00:00","0","83","8313","0","3","8312","8311","0","831","0"
"1","100","153","2816","2023/05/09 05:00:00","0","84","8413","0","3","8412","8411","0","841","0"
"1","100","0","2816","2023/05/10 05:00:00","0","85","8513","9102303","3","8512","8511","102301","851","0"
"1","100","-207","2816","2023/05/11 05:00:00","0","86","8613","9105903","3","8612","8611","105901","861","0"
"1","100","116","2816","2023/05/12 05:00:00","0","87","8713","0","3","8712","8711","0","871","0"
"1","100","78","2816","2023/05/13 05:00:00","0","88","8813","0","3","8812","8811","0","881","0"
"1","100","173","2816","2023/05/14 05:00:00","0","89","8913","0","3","8912","8911","0","891","0"
"1","100","145","2816","2023/05/15 05:00:00","0","90","9013","0","3","9012","9011","0","901","0"
"1","100","40","2816","2023/05/16 05:00:00","0","91","9113","0","3","9112","9111","0","911","0"
"1","100","0","2816","2023/05/17 05:00:00","0","92","9213","0","3","9212","9211","0","921","0"
"1","100","-36","2816","2023/05/18 05:00:00","0","93","9313","0","3","9312","9311","0","931","0"
"1","100","-75","2816","2023/05/19 05:00:00","0","94","9413","0","3","9412","9411","0","941","0"
"1","100","-111","2816","2023/05/20 05:00:00","0","95","9513","0","3","9512","9511","0","951","0"
"1","100","-113","2816","2023/05/21 05:00:00","0","96","9613","0","3","9612","9611","0","961","0"
"1","100","-150","2816","2023/05/22 05:00:00","0","97","9713","0","3","9712","9711","0","971","0"
"1","100","-226","2816","2023/05/23 05:00:00","0","98","9813","0","3","9812","9811","0","981","0"
"1","100","0","2816","2023/05/24 05:00:00","0","99","9913","0","3","9912","9911","0","991","0"
"1","100","-70","2816","2023/05/25 05:00:00","0","100","10013","0","3","10012","10011","0","1001","0"
"1","100","-171","2816","2023/05/26 05:00:00","0","101","10113","0","3","10112","10111","0","1011","0"
"1","100","-263","2816","2023/05/27 05:00:00","0","102","10213","0","3","10212","10211","0","1021","0"
"1","100","-302","2816","2023/05/28 05:00:00","0","103","10313","0","3","10312","10311","0","1031","0"
"1","100","-245","2816","2023/05/29 05:00:00","0","104","10413","0","3","10412","10411","0","1041","0"
"1","100","-318","2816","2023/05/30 05:00:00","0","105","10513","0","3","10512","10511","0","1051","0"
"1","100","-348","2816","2023/05/31 05:00:00","0","106","10613","0","3","10612","10611","0","1061","1"
"0","300","328","2816","2023/06/01 05:00:00","0","107","10713","0","4","10712","10711","0","1071","0"
"0","300","287","2816","2023/06/02 05:00:00","0","108","10813","0","4","10812","10811","0","1081","0"
"0","300","220","2816","2023/06/03 05:00:00","0","109","10913","9104203","4","10912","10911","104201","1091","0"
"0","300","360","2816","2023/06/04 05:00:00","0","110","11013","0","4","11012","11011","0","1101","0"
"0","300","324","2816","2023/06/05 05:00:00","0","111","11113","0","4","11112","11111","0","1111","0"
"0","300","110","2816","2023/06/06 05:00:00","0","112","11213","9104003","4","11212","11211","104001","1121","0"
"0","300","246","2816","2023/06/07 05:00:00","0","113","11313","0","4","11312","11311","0","1131","0"
"0","300","205","2816","2023/06/08 05:00:00","0","114","11413","0","4","11412","11411","0","1141","0"
"0","300","-70","2816","2023/06/09 05:00:00","0","115","11513","9102103","4","11512","11511","102101","1151","0"
"0","300","334","2816","2023/06/10 05:00:00","0","116","11613","0","4","11612","11611","0","1161","0"
"0","300","280","2816","2023/06/11 05:00:00","0","117","11713","0","4","11712","11711","0","1171","0"
"0","300","164","2816","2023/06/12 05:00:00","0","118","11813","0","4","11812","11811","0","1181","0"
"0","300","123","2816","2023/06/13 05:00:00","0","119","11913","0","4","11912","11911","0","1191","0"
"0","300","82","2816","2023/06/14 05:00:00","0","120","12013","0","4","12012","12011","0","1201","0"
"0","300","122","2816","2023/06/15 05:00:00","0","121","12113","0","4","12112","12111","0","1211","0"
"0","300","92","2816","2023/06/16 05:00:00","0","122","12213","0","4","12212","12211","0","1221","0"
"0","300","-100","2816","2023/06/17 05:00:00","0","123","12313","9106303","4","12312","12311","106301","1231","0"
"0","300","41","2816","2023/06/18 05:00:00","0","124","12413","0","4","12412","12411","0","1241","0"
"0","300","0","2816","2023/06/19 05:00:00","0","125","12513","0","4","12512","12511","0","1251","0"
"0","300","70","2816","2023/06/20 05:00:00","0","126","12613","0","4","12612","12611","0","1261","0"
"0","300","31","2816","2023/06/21 05:00:00","0","127","12713","0","4","12712","12711","0","1271","0"
"0","300","-41","2816","2023/06/22 05:00:00","0","128","12813","0","4","12812","12811","0","1281","0"
"0","300","-82","2816","2023/06/23 05:00:00","0","129","12913","0","4","12912","12911","0","1291","0"
"0","300","-123","2816","2023/06/24 05:00:00","0","130","13013","0","4","13012","13011","0","1301","0"
"0","300","-180","2816","2023/06/25 05:00:00","0","131","13113","9106503","4","13112","13111","106501","1311","0"
"0","300","-164","2816","2023/06/26 05:00:00","0","132","13213","0","4","13212","13211","0","1321","0"
"0","300","-205","2816","2023/06/27 05:00:00","0","133","13313","0","4","13312","13311","0","1331","0"
"0","300","-246","2816","2023/06/28 05:00:00","0","134","13413","0","4","13412","13411","0","1341","0"
"0","300","-287","2816","2023/06/29 05:00:00","0","135","13513","0","4","13512","13511","0","1351","0"
"0","300","-370","2816","2023/06/30 05:00:00","0","136","13613","0","4","13612","13611","0","1361","1"
"3","400","357","2816","2023/07/01 05:00:00","0","137","13713","0","5","13712","13711","0","1371","0"
"3","400","319","2816","2023/07/02 05:00:00","0","138","13813","0","5","13812","13811","0","1381","0"
"3","400","330","2816","2023/07/03 05:00:00","0","139","13913","0","5","13912","13911","0","1391","0"
"3","400","305","2816","2023/07/04 05:00:00","0","140","14013","0","5","14012","14011","0","1401","0"
"3","400","310","2816","2023/07/05 05:00:00","0","141","14113","9100903","5","14112","14111","100901","1411","0"
"3","400","282","2816","2023/07/06 05:00:00","0","142","14213","0","5","14212","14211","0","1421","0"
"3","400","133","2816","2023/07/07 05:00:00","0","143","14313","9101703","5","14312","14311","101701","1431","0"
"3","400","246","2816","2023/07/08 05:00:00","0","144","14413","0","5","14412","14411","0","1441","0"
"3","400","209","2816","2023/07/09 05:00:00","0","145","14513","0","5","14512","14511","0","1451","0"
"3","400","172","2816","2023/07/10 05:00:00","0","146","14613","0","5","14612","14611","0","1461","0"
"3","400","129","2816","2023/07/11 05:00:00","0","147","14713","9105603","5","14712","14711","105601","1471","0"
"3","400","134","2816","2023/07/12 05:00:00","0","148","14813","0","5","14812","14811","0","1481","0"
"3","400","97","2816","2023/07/13 05:00:00","0","149","14913","0","5","14912","14911","0","1491","0"
"3","400","60","2816","2023/07/14 05:00:00","0","150","15013","0","5","15012","15011","0","1501","0"
"3","400","22","2816","2023/07/15 05:00:00","0","151","15113","0","5","15112","15111","0","1511","0"
"3","400","-12","2816","2023/07/16 05:00:00","0","152","15213","0","5","15212","15211","0","1521","0"
"3","400","-49","2816","2023/07/17 05:00:00","0","153","15313","0","5","15312","15311","0","1531","0"
"3","400","-86","2816","2023/07/18 05:00:00","0","154","15413","0","5","15412","15411","0","1541","0"
"3","400","-29","2816","2023/07/19 05:00:00","0","155","15513","0","5","15512","15511","0","1551","0"
"3","400","-55","2816","2023/07/20 05:00:00","0","156","15613","0","5","15612","15611","0","1561","0"
"3","400","-124","2816","2023/07/21 05:00:00","0","157","15713","0","5","15712","15711","0","1571","0"
"3","400","-161","2816","2023/07/22 05:00:00","0","158","15813","0","5","15812","15811","0","1581","0"
"3","400","-199","2816","2023/07/23 05:00:00","0","159","15913","0","5","15912","15911","0","1591","0"
"3","400","-235","2816","2023/07/24 05:00:00","0","160","16013","0","5","16012","16011","0","1601","0"
"3","400","0","2816","2023/07/25 05:00:00","0","161","16113","9106803","5","16112","16111","106801","1611","0"
"3","400","-272","2816","2023/07/26 05:00:00","0","162","16213","0","5","16212","16211","0","1621","0"
"3","400","-309","2816","2023/07/27 05:00:00","0","163","16313","0","5","16312","16311","0","1631","0"
"3","400","-172","2816","2023/07/28 05:00:00","0","164","16413","9105303","5","16412","16411","105301","1641","0"
"3","400","-299","2816","2023/07/29 05:00:00","0","165","16513","0","5","16512","16511","0","1651","0"
"3","400","-233","2816","2023/07/30 05:00:00","0","166","16613","9102703","5","16612","16611","102701","1661","0"
"3","400","-356","2816","2023/07/31 05:00:00","0","167","16713","0","5","16712","16711","0","1671","1"
"3","400","306","2816","2023/08/01 05:00:00","0","168","16813","0","6","16812","16811","0","1681","0"
"3","400","226","2816","2023/08/02 05:00:00","0","169","16913","0","6","16912","16911","0","1691","0"
"3","400","146","2816","2023/08/03 05:00:00","0","170","17013","0","6","17012","17011","0","1701","0"
"3","400","66","2816","2023/08/04 05:00:00","0","171","17113","0","6","17112","17111","0","1711","0"
"3","400","-14","2816","2023/08/05 05:00:00","0","172","17213","0","6","17212","17211","0","1721","0"
"3","400","-94","2816","2023/08/06 05:00:00","0","173","17313","0","6","17312","17311","0","1731","0"
"3","400","270","2816","2023/08/07 05:00:00","0","174","17413","9110803","6","17412","17411","110801","1741","0"
"3","400","-174","2816","2023/08/08 05:00:00","0","175","17513","0","6","17512","17511","0","1751","0"
"3","400","55","2816","2023/08/09 05:00:00","0","176","17613","9104303","6","17612","17611","104301","1761","0"
"3","400","50","2816","2023/08/10 05:00:00","0","177","17713","9100403","6","17712","17711","100401","1771","0"
"3","400","-120","2816","2023/08/11 05:00:00","0","178","17813","9103703","6","17812","17811","103701","1781","0"
"3","400","-210","2816","2023/08/11 05:00:00","0","179","17823","9106103","6","17822","17821","106101","1782","0"
"3","400","-254","2816","2023/08/12 05:00:00","0","180","17913","0","6","17912","17911","0","1791","0"
"3","400","-369","2816","2023/08/13 05:00:00","0","181","18013","0","6","18012","18011","0","1801","1"
"3","400","295","2816","2023/08/14 05:00:00","0","182","18113","9101803","7","18112","18111","101801","1811","0"
"3","400","326","2816","2023/08/15 05:00:00","0","183","18213","0","7","18212","18211","0","1821","0"
"3","400","271","2816","2023/08/16 05:00:00","0","184","18313","0","7","18312","18311","0","1831","0"
"3","400","216","2816","2023/08/17 05:00:00","0","185","18413","0","7","18412","18411","0","1841","0"
"3","400","161","2816","2023/08/18 05:00:00","0","186","18513","0","7","18512","18511","0","1851","0"
"3","400","106","2816","2023/08/19 05:00:00","0","187","18613","0","7","18612","18611","0","1861","0"
"3","400","51","2816","2023/08/20 05:00:00","0","188","18713","0","7","18712","18711","0","1871","0"
"3","400","150","2816","2023/08/21 05:00:00","0","189","18813","9101303","7","18812","18811","101301","1881","0"
"3","400","-4","2816","2023/08/22 05:00:00","0","190","18913","0","7","18912","18911","0","1891","0"
"3","400","-59","2816","2023/08/23 05:00:00","0","191","19013","0","7","19012","19011","0","1901","0"
"3","400","-114","2816","2023/08/24 05:00:00","0","192","19113","0","7","19112","19111","0","1911","0"
"3","400","5","2816","2023/08/25 05:00:00","0","193","19213","9101103","7","19212","19211","101101","1921","0"
"3","400","-169","2816","2023/08/26 05:00:00","0","194","19313","0","7","19312","19311","0","1931","0"
"3","400","-130","2816","2023/08/27 05:00:00","0","195","19413","9100103","7","19412","19411","100101","1941","0"
"3","400","-224","2816","2023/08/28 05:00:00","0","196","19513","0","7","19512","19511","0","1951","0"
"3","400","-279","2816","2023/08/29 05:00:00","0","197","19613","0","7","19612","19611","0","1961","0"
"3","400","-369","2816","2023/08/30 05:00:00","0","198","19713","0","7","19712","19711","0","1971","0"
"3","400","-250","2816","2023/08/31 05:00:00","0","199","19813","9103003","7","19812","19811","103001","1981","1"
"0","500","571","2816","2023/09/01 05:00:00","0","200","19913","0","8","19912","19911","0","1991","0"
"0","500","480","2816","2023/09/02 05:00:00","0","201","20013","9106003","8","20012","20011","106001","2001","0"
"0","500","516","2816","2023/09/03 05:00:00","0","202","20113","0","8","20112","20111","0","2011","0"
"0","500","461","2816","2023/09/04 05:00:00","0","203","20213","0","8","20212","20211","0","2021","0"
"0","500","390","2816","2023/09/05 05:00:00","0","204","20313","9101503","8","20312","20311","101501","2031","0"
"0","500","406","2816","2023/09/06 05:00:00","0","205","20413","0","8","20412","20411","0","2041","0"
"0","500","340","2816","2023/09/07 05:00:00","0","206","20513","9105403","8","20512","20511","105401","2051","0"
"0","500","351","2816","2023/09/08 05:00:00","0","207","20613","0","8","20612","20611","0","2061","0"
"0","500","296","2816","2023/09/09 05:00:00","0","208","20713","0","8","20712","20711","0","2071","0"
"0","500","241","2816","2023/09/10 05:00:00","0","209","20813","0","8","20812","20811","0","2081","0"
"0","500","186","2816","2023/09/11 05:00:00","0","210","20913","0","8","20912","20911","0","2091","0"
"0","500","170","2816","2023/09/12 05:00:00","0","211","21013","9118503","8","21012","21011","118501","2101","0"
"0","500","131","2816","2023/09/13 05:00:00","0","212","21113","0","8","21112","21111","0","2111","0"
"0","500","76","2816","2023/09/14 05:00:00","0","213","21213","0","8","21212","21211","0","2121","0"
"0","500","50","2816","2023/09/15 05:00:00","0","214","21313","9110903","8","21312","21311","110901","2131","0"
"0","500","21","2816","2023/09/16 05:00:00","0","215","21413","0","8","21412","21411","0","2141","0"
"0","500","-34","2816","2023/09/17 05:00:00","0","216","21513","0","8","21512","21511","0","2151","0"
"0","500","-89","2816","2023/09/18 05:00:00","0","217","21613","0","8","21612","21611","0","2161","0"
"0","500","-120","2816","2023/09/19 05:00:00","0","218","21713","9118003","8","21712","21711","118001","2171","0"
"0","500","-144","2816","2023/09/20 05:00:00","0","219","21813","0","8","21812","21811","0","2181","0"
"0","500","-199","2816","2023/09/21 05:00:00","0","220","21913","0","8","21912","21911","0","2191","0"
"0","500","-270","2816","2023/09/22 05:00:00","0","221","22013","9101003","8","22012","22011","101001","2201","0"
"0","500","-254","2816","2023/09/23 05:00:00","0","222","22113","0","8","22112","22111","0","2211","0"
"0","500","-309","2816","2023/09/24 05:00:00","0","223","22213","0","8","22212","22211","0","2221","0"
"0","500","-364","2816","2023/09/25 05:00:00","0","224","22313","0","8","22312","22311","0","2231","0"
"0","500","-419","2816","2023/09/26 05:00:00","0","225","22413","0","8","22412","22411","0","2241","0"
"0","500","-474","2816","2023/09/27 05:00:00","0","226","22513","0","8","22512","22511","0","2251","0"
"0","500","-529","2816","2023/09/28 05:00:00","0","227","22613","0","8","22612","22611","0","2261","0"
"0","500","-370","2816","2023/09/29 05:00:00","0","228","22713","9106603","8","22712","22711","106601","2271","0"
"0","500","-579","2816","2023/09/30 05:00:00","0","229","22813","0","8","22812","22811","0","2281","1"
"0","500","383","2816","2023/10/01 05:00:00","0","230","22913","0","9","22912","22911","0","2291","0"
"0","500","339","2816","2023/10/02 05:00:00","0","231","23013","0","9","23012","23011","0","2301","0"
"0","500","296","2816","2023/10/03 05:00:00","0","232","23113","0","9","23112","23111","0","2311","0"
"0","500","290","2816","2023/10/04 05:00:00","0","233","23213","9102803","9","23212","23211","102801","2321","0"
"0","500","253","2816","2023/10/05 05:00:00","0","234","23313","0","9","23312","23311","0","2331","0"
"0","500","210","2816","2023/10/06 05:00:00","0","235","23413","0","9","23412","23411","0","2341","0"
"0","500","167","2816","2023/10/07 05:00:00","0","236","23513","0","9","23512","23511","0","2351","0"
"0","500","200","2816","2023/10/08 05:00:00","0","237","23613","0","9","23612","23611","0","2361","0"
"0","500","180","2816","2023/10/09 05:00:00","0","238","23713","0","9","23712","23711","0","2371","0"
"0","500","130","2816","2023/10/10 05:00:00","0","239","23813","9100803","9","23812","23811","100801","2381","0"
"0","500","125","2816","2023/10/11 05:00:00","0","240","23913","0","9","23912","23911","0","2391","0"
"0","500","83","2816","2023/10/12 05:00:00","0","241","24013","0","9","24012","24011","0","2401","0"
"0","500","100","2816","2023/10/13 05:00:00","0","242","24113","0","9","24112","24111","0","2411","0"
"0","500","80","2816","2023/10/14 05:00:00","0","243","24213","0","9","24212","24211","0","2421","0"
"0","500","41","2816","2023/10/15 05:00:00","0","244","24313","0","9","24312","24311","0","2431","0"
"0","500","-1","2816","2023/10/16 05:00:00","0","245","24413","0","9","24412","24411","0","2441","0"
"0","500","-43","2816","2023/10/17 05:00:00","0","246","24513","0","9","24512","24511","0","2451","0"
"0","500","10","2816","2023/10/18 05:00:00","0","247","24613","0","9","24612","24611","0","2461","0"
"0","500","-10","2816","2023/10/19 05:00:00","0","248","24713","0","9","24712","24711","0","2471","0"
"0","500","-10","2816","2023/10/20 05:00:00","0","249","24813","0","9","24812","24811","0","2481","0"
"0","500","-40","2816","2023/10/21 05:00:00","0","250","24913","0","9","24912","24911","0","2491","0"
"0","500","-85","2816","2023/10/22 05:00:00","0","251","25013","0","9","25012","25011","0","2501","0"
"0","500","-127","2816","2023/10/23 05:00:00","0","252","25113","0","9","25112","25111","0","2511","0"
"0","500","-130","2816","2023/10/24 05:00:00","0","253","25213","9104903","9","25212","25211","104901","2521","0"
"0","500","-270","2816","2023/10/25 05:00:00","0","254","25313","9104703","9","25312","25311","104701","2531","0"
"0","500","-169","2816","2023/10/26 05:00:00","0","255","25413","0","9","25412","25411","0","2541","0"
"0","500","-211","2816","2023/10/27 05:00:00","0","256","25513","0","9","25512","25511","0","2551","0"
"0","500","-253","2816","2023/10/28 05:00:00","0","257","25613","0","9","25612","25611","0","2561","0"
"0","500","-295","2816","2023/10/29 05:00:00","0","258","25713","0","9","25712","25711","0","2571","0"
"0","500","-337","2816","2023/10/30 05:00:00","0","259","25813","0","9","25812","25811","0","2581","0"
"0","500","-379","2816","2023/10/31 05:00:00","0","260","25913","0","9","25912","25911","0","2591","1"
"0","500","600","2816","2023/11/01 05:00:00","0","261","26013","0","10","26012","26011","0","2601","0"
"0","500","560","2816","2023/11/02 05:00:00","0","262","26113","0","10","26112","26111","0","2611","0"
