f035187b812ecdaa9d4202cfa7d4fb08e66112624d0c7c552feab302ab8775f0,a8e7877883d0165ab11df0124d4346a10823e01648e63d18bdd1e2080d624bc7,c8edca541128078fafbdf6ce074044926a3a37533c0f59e1bca81d8320da9a7f,b331bd7f6347fd7ca007a02920bdabffcb68b9ea0d0ee5563bdbe2daf834e1e0,3cb7f8a911000560086d7851bf4a54fad9ec445620920fecf5192678039fa0e9,c7454769b957975a925b9553e106d37ad99a5db8d3a2ab10a217d90bc8ab4ff1,6261573555ed9f3f9b8de78fcec82c550dc3c223a47268a5f7b62e227b1ff900,6b3fae175384f99456a131c6d8b0d418b2cc9d7e71710416849cd8b81ba2ba2e,6073c45f43d7961f9c163e7e139ecbe71ea8cd4520546db9c77eeef2be9806e1,7cc35e0943dc46e21ca6b8ae926bf4b6f2ade1660ce3091c3f0176bbe08e0a4d,a1e736fd3ed519893f736da0691129317282518e12b3b44ffab20ca0226c8f5d,fe496c46b70de24fa2e217072fe1b58bac3b751314737e4155465a4e5cf27b33,a905b876a5884703647955add8db5c952365a0446453a075da1c50b74edc6834,93e588af2f959f972766f0ffc21a07562a3c72949abdf5f1c75662078de2db93,0721d773978e85710ebbdfa896ddf519a9f400863bca5c2a6178688ccb6902a8,9b096860ab90c89329761e0eefd6d98554143ef8946c5f8a503c0ccc3ce5422b,0639baa0be0edd964b8b8729aa995bb02b2ceb90fca41aeac4d1609b35260d46,bfd6c10f263a23ca9cbefe55fd9a45bfdd92602947ef1db0472d6ce220e01b16,35b3d712a45b22b29d0587fa3457f95cc41009c33b86a9fea50212acf3c7093b
"38","0","0","0","2800","101001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","101101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","101101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","101201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","101201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","101301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","101301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","101401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","101401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","101501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","101501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","101601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","101601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","101701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","101701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","101801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","101801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","102001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","102001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","102101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","102101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","102201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","102201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","102301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","102301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","102501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","102501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","102601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","102601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","102701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","102701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","102801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","102801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","102901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","102901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","103001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","103001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","103101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","103101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","103201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","103201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","103301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","103301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","103401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","103401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","103601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","103601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","103701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","103701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","103801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","103801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","104001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","104001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","104201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","104201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","104301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","104301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","104401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","104401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","104501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","104501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","104601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","104601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","104701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","104701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","104801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","104801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","104901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","104901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","105001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","105001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","105901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","105901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","106001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","106001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","106101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","106101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","106301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","106301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","106401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","106401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","106501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","106501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","106601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","106601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","106701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","106701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","106801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","106801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","106901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","106901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","107001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","107001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","107101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","107101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","107501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","107501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","107601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","107601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","107701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","107701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","107801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","107801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","107901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","107901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","108001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","108001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","108101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","108101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","108201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","108201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","108301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","108301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","108401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","108401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","108501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","108501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","108601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","108601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","108701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","108701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","108801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","108801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","108901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","108901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","109001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","109001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","109101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","109101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","109201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","109201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","109301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","109301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","109401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","109401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","109501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","109501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","109601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","109601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","109701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","109701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","109801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","109801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","109901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","109901","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","110001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","110001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","110101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","110101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","110301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","110301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","110401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","110401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","110501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","110501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","110601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","110601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","110701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","110701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","110801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","110801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","110901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","110901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","111001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","111001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","111101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","111101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","111201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","111201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","111301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","111301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","111401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","111401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","111501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","111501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","111601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","111601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","111701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","111701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","111801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","111801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","111901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","111901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","112001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","112001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","112101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","112101","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","112201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","112201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","112301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","112301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","112401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","112401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","112501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","112501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","112601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","112601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","112701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","112701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","112801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","112801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","112901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","112901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","113001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","113001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","113101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","113101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","113201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","113201","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","113301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","113301","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","113401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","113401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","113501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","113501","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","113601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","113601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","113701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","113701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","113801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","113801","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","113901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","113901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114001","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114101","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114401","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114601","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","114701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","114701","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","115001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","115001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","115501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","115501","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","115601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","115601","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","115701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","115701","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","115801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","115801","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","115901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","115901","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","116001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","116001","0","0","0","0","0","0","0","0","10","0","0","0","0"
"37","0","0","0","0","116201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","116201","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","0","116301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"38","0","0","0","0","116301","0","0","0","0","2800","0","0","0","10","0","0","0","0"
"37","0","0","0","2800","116401","0","0","0","0","0","0","0","0","10","0","0","0","0"
"38","0","0","0","2800","116401","0","0","0","0","0","0","0","0","10","0","0","0","0"
