ddc4faf980ae84c4da0e7c32163e5135c1f45e02d2b5d40fcad30dd796293a64,e8d2924b573961847db0e811a3e0777ef04bbd7e4b6131aae80601e1a28757fb,0f9c8063ad952cc34eacae305b178878812ce2752dd9baee2ab6087bc02bf281,090ea4ab62b35408eda3c726ceaa4e52cff4f20757342f94953c7efad6d69c00,17298acaad6cd866845dacfb041d442e5046727fc4018f75e7067441c7a76bc5,7c04b40ee1714372f66cd72e802b6daae8ca2cc4c1c6eeaff3bd98f62febcbc8,912c7f1000be0c2fa07d5454ae7a4ce3c0c09d913c7fd915872ab91c56db6b5d,e8af54f6f82e5d6ff338bf3f703b15b4700ce86c029bd1e409f4c80efe95d4c8,ad0b762ba54f0b441cb03e876eb8b303b59cdd30d5d0cc53f29941cd5b7ac089,eeab9ceed45e569657d575888e4edfe2901fc650298581537d361f0a12000e08,c36915837b6bf9e3787df5beeafa03161ab648494a3ab2a67e8b79954923cf29,8fa364aee3539d753bb89e8c7d127b29a63a2aadd04b5e46052290a7e70ee72a,eb0eb06927f111cdbd14e7f0482910bae4719672725f7b92d8598b61f166dc53,9c7ef4c468fa3672ad9f844207fbcc37c18d1c0edfae8cb4023cc0fc6ceaaf33
"105","10001","30","2018/09/19 15:59:59","0","2018/08/28 16:00:00","6008","71001030","0","71001030","0","打倒30隻席茲（NORMAL、HARD共通）","601","9011"
"102","10002","1","2018/10/28 15:59:59","10002101","2018/10/03 16:00:00","6004","71002001","0","71002001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002102","2018/10/03 16:00:00","6004","71002002","0","71002002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002103","2018/10/03 16:00:00","6004","71002003","0","71002003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002104","2018/10/03 16:00:00","6004","71002004","0","71002004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002105","2018/10/03 16:00:00","6004","71002005","0","71002005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002106","2018/10/03 16:00:00","6004","71002006","0","71002006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002107","2018/10/03 16:00:00","6004","71002007","0","71002007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002108","2018/10/03 16:00:00","6004","71002008","0","71002008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002109","2018/10/03 16:00:00","6004","71002009","0","71002009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002110","2018/10/03 16:00:00","6004","71002010","0","71002010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002111","2018/10/03 16:00:00","6004","71002011","0","71002011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002112","2018/10/03 16:00:00","6004","71002012","0","71002012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002113","2018/10/03 16:00:00","6004","71002013","0","71002013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002114","2018/10/03 16:00:00","6004","71002014","0","71002014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10002","1","2018/10/28 15:59:59","10002115","2018/10/03 16:00:00","6004","71002015","0","71002015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10002","1","2018/10/28 15:59:59","10002201","2018/10/03 16:00:00","6005","71002016","0","71002016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10002","1","2018/10/28 15:59:59","10002202","2018/10/03 16:00:00","6005","71002017","0","71002017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10002","1","2018/10/28 15:59:59","10002203","2018/10/03 16:00:00","6005","71002018","0","71002018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10002","1","2018/10/28 15:59:59","10002204","2018/10/03 16:00:00","6005","71002019","0","71002019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10002","1","2018/10/28 15:59:59","10002205","2018/10/03 16:00:00","6005","71002020","0","71002020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10002","1","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6002","71002021","0","71002021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10002","2","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6002","71002022","0","71002022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10002","3","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6002","71002023","0","71002023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10002","4","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6002","71002024","0","71002024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10002","5","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6008","71002025","0","71002025","0","打倒5隻阿爾瑪（NORMAL、HARD共通）","601","9011"
"105","10002","10","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6008","71002026","0","71002026","0","打倒10隻阿爾瑪（NORMAL、HARD共通）","601","9011"
"105","10002","15","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6008","71002027","0","71002027","0","打倒15隻阿爾瑪（NORMAL、HARD共通）","601","9011"
"105","10002","20","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6008","71002028","0","71002028","0","打倒20隻阿爾瑪（NORMAL、HARD共通）","601","9011"
"105","10002","25","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6008","71002029","0","71002029","0","打倒25隻阿爾瑪（NORMAL、HARD共通）","601","9011"
"105","10002","30","2018/10/28 15:59:59","0","2018/10/03 16:00:00","6008","71002030","0","71002030","0","打倒30隻阿爾瑪（NORMAL、HARD共通）","601","9011"
"102","10003","1","2018/11/25 15:59:59","10003101","2018/11/01 15:59:59","6004","71003001","0","71003001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003102","2018/11/01 15:59:59","6004","71003002","0","71003002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003103","2018/11/01 15:59:59","6004","71003003","0","71003003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003104","2018/11/01 15:59:59","6004","71003004","0","71003004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003105","2018/11/01 15:59:59","6004","71003005","0","71003005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003106","2018/11/01 15:59:59","6004","71003006","0","71003006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003107","2018/11/01 15:59:59","6004","71003007","0","71003007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003108","2018/11/01 15:59:59","6004","71003008","0","71003008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003109","2018/11/01 15:59:59","6004","71003009","0","71003009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003110","2018/11/01 15:59:59","6004","71003010","0","71003010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003111","2018/11/01 15:59:59","6004","71003011","0","71003011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003112","2018/11/01 15:59:59","6004","71003012","0","71003012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003113","2018/11/01 15:59:59","6004","71003013","0","71003013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003114","2018/11/01 15:59:59","6004","71003014","0","71003014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10003","1","2018/11/25 15:59:59","10003115","2018/11/01 15:59:59","6004","71003015","0","71003015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10003","1","2018/11/25 15:59:59","10003201","2018/11/01 15:59:59","6005","71003016","0","71003016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10003","1","2018/11/25 15:59:59","10003202","2018/11/01 15:59:59","6005","71003017","0","71003017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10003","1","2018/11/25 15:59:59","10003203","2018/11/01 15:59:59","6005","71003018","0","71003018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10003","1","2018/11/25 15:59:59","10003204","2018/11/01 15:59:59","6005","71003019","0","71003019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10003","1","2018/11/25 15:59:59","10003205","2018/11/01 15:59:59","6005","71003020","0","71003020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10003","1","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6002","71003021","0","71003021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10003","2","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6002","71003022","0","71003022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10003","3","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6002","71003023","0","71003023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10003","4","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6002","71003024","0","71003024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10003","5","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6008","71003025","0","71003025","0","打倒5隻食屍巨狼（NORMAL、HARD共通）","601","9011"
"105","10003","10","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6008","71003026","0","71003026","0","打倒10隻食屍巨狼（NORMAL、HARD共通）","601","9011"
"105","10003","15","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6008","71003027","0","71003027","0","打倒15隻食屍巨狼（NORMAL、HARD共通）","601","9011"
"105","10003","20","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6008","71003028","0","71003028","0","打倒20隻食屍巨狼（NORMAL、HARD共通）","601","9011"
"105","10003","25","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6008","71003029","0","71003029","0","打倒25隻食屍巨狼（NORMAL、HARD共通）","601","9011"
"105","10003","30","2018/11/25 15:59:59","0","2018/11/01 15:59:59","6008","71003030","0","71003030","0","打倒30隻食屍巨狼（NORMAL、HARD共通）","601","9011"
"102","10004","1","2018/12/24 15:59:59","10004101","2018/12/01 16:00:00","6004","71004001","0","71004001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004102","2018/12/01 16:00:00","6004","71004002","0","71004002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004103","2018/12/01 16:00:00","6004","71004003","0","71004003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004104","2018/12/01 16:00:00","6004","71004004","0","71004004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004105","2018/12/01 16:00:00","6004","71004005","0","71004005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004106","2018/12/01 16:00:00","6004","71004006","0","71004006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004107","2018/12/01 16:00:00","6004","71004007","0","71004007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004108","2018/12/01 16:00:00","6004","71004008","0","71004008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004109","2018/12/01 16:00:00","6004","71004009","0","71004009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004110","2018/12/01 16:00:00","6004","71004010","0","71004010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004111","2018/12/01 16:00:00","6004","71004011","0","71004011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004112","2018/12/01 16:00:00","6004","71004012","0","71004012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004113","2018/12/01 16:00:00","6004","71004013","0","71004013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004114","2018/12/01 16:00:00","6004","71004014","0","71004014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10004","1","2018/12/24 15:59:59","10004115","2018/12/01 16:00:00","6004","71004015","0","71004015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10004","1","2018/12/24 15:59:59","10004201","2018/12/01 16:00:00","6005","71004016","0","71004016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10004","1","2018/12/24 15:59:59","10004202","2018/12/01 16:00:00","6005","71004017","0","71004017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10004","1","2018/12/24 15:59:59","10004203","2018/12/01 16:00:00","6005","71004018","0","71004018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10004","1","2018/12/24 15:59:59","10004204","2018/12/01 16:00:00","6005","71004019","0","71004019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10004","1","2018/12/24 15:59:59","10004205","2018/12/01 16:00:00","6005","71004020","0","71004020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10004","1","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6002","71004021","0","71004021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10004","2","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6002","71004022","0","71004022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10004","3","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6002","71004023","0","71004023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10004","4","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6002","71004024","0","71004024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10004","5","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6008","71004025","0","71004025","0","打倒5隻天塔帕斯（全難度共通）","601","9011"
"105","10004","10","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6008","71004026","0","71004026","0","打倒10隻天塔帕斯（全難度共通）","601","9011"
"105","10004","15","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6008","71004027","0","71004027","0","打倒15隻天塔帕斯（全難度共通）","601","9011"
"105","10004","20","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6008","71004028","0","71004028","0","打倒20隻天塔帕斯（全難度共通）","601","9011"
"105","10004","25","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6008","71004029","0","71004029","0","打倒25隻天塔帕斯（全難度共通）","601","9011"
"105","10004","30","2018/12/24 15:59:59","0","2018/12/01 16:00:00","6008","71004030","0","71004030","0","打倒30隻天塔帕斯（全難度共通）","601","9011"
"106","10004","1","2018/12/24 15:59:59","610004301","2018/12/01 16:00:00","6010","71004031","0","71004031","0","打倒1隻天塔帕斯(VERY HARD限定)","601","9001"
"102","10005","1","2019/01/25 15:59:59","10005101","2019/01/03 16:00:00","6004","71005001","0","71005001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005102","2019/01/03 16:00:00","6004","71005002","0","71005002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005103","2019/01/03 16:00:00","6004","71005003","0","71005003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005104","2019/01/03 16:00:00","6004","71005004","0","71005004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005105","2019/01/03 16:00:00","6004","71005005","0","71005005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005106","2019/01/03 16:00:00","6004","71005006","0","71005006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005107","2019/01/03 16:00:00","6004","71005007","0","71005007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005108","2019/01/03 16:00:00","6004","71005008","0","71005008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005109","2019/01/03 16:00:00","6004","71005009","0","71005009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005110","2019/01/03 16:00:00","6004","71005010","0","71005010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005111","2019/01/03 16:00:00","6004","71005011","0","71005011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005112","2019/01/03 16:00:00","6004","71005012","0","71005012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005113","2019/01/03 16:00:00","6004","71005013","0","71005013","0","完成活動任務1-13 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005114","2019/01/03 16:00:00","6004","71005014","0","71005014","0","完成活動任務1-14 (NORMAL)","601","9003"
"102","10005","1","2019/01/25 15:59:59","10005115","2019/01/03 16:00:00","6004","71005015","0","71005015","0","完成活動任務1-15 (NORMAL)","601","9003"
"103","10005","1","2019/01/25 15:59:59","10005201","2019/01/03 16:00:00","6005","71005016","0","71005016","0","完成活動任務1-1 (HARD)","601","9003"
"103","10005","1","2019/01/25 15:59:59","10005202","2019/01/03 16:00:00","6005","71005017","0","71005017","0","完成活動任務1-2 (HARD)","601","9003"
"103","10005","1","2019/01/25 15:59:59","10005203","2019/01/03 16:00:00","6005","71005018","0","71005018","0","完成活動任務1-3 (HARD)","601","9003"
"103","10005","1","2019/01/25 15:59:59","10005204","2019/01/03 16:00:00","6005","71005019","0","71005019","0","完成活動任務1-4 (HARD)","601","9003"
"103","10005","1","2019/01/25 15:59:59","10005205","2019/01/03 16:00:00","6005","71005020","0","71005020","0","完成活動任務1-5 (HARD)","601","9003"
"104","10005","1","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6002","71005021","0","71005021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"104","10005","2","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6002","71005022","0","71005022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"104","10005","3","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6002","71005023","0","71005023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"104","10005","4","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6002","71005024","0","71005024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"105","10005","5","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6008","71005025","0","71005025","0","打倒5隻島鯨（全難度共通）","601","9011"
"105","10005","10","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6008","71005026","0","71005026","0","打倒10隻島鯨（全難度共通）","601","9011"
"105","10005","15","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6008","71005027","0","71005027","0","打倒15隻島鯨（全難度共通）","601","9011"
"105","10005","20","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6008","71005028","0","71005028","0","打倒20隻島鯨（全難度共通）","601","9011"
"105","10005","25","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6008","71005029","0","71005029","0","打倒25隻島鯨（全難度共通）","601","9011"
"105","10005","30","2019/01/25 15:59:59","0","2019/01/03 16:00:00","6008","71005030","0","71005030","0","打倒30隻島鯨（全難度共通）","601","9011"
"106","10005","1","2019/01/25 15:59:59","610005301","2019/01/03 16:00:00","6010","71005031","0","71005031","0","打倒1隻島鯨(VERY HARD限定)","601","9001"
"102","10006","1","2019/02/22 15:59:59","10006101","2019/02/01 12:00:00","6004","71006001","0","71006001","0","完成活動任務1-1 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006102","2019/02/01 12:00:00","6004","71006002","0","71006002","0","完成活動任務1-2 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006103","2019/02/01 12:00:00","6004","71006003","0","71006003","0","完成活動任務1-3 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006104","2019/02/01 12:00:00","6004","71006004","0","71006004","0","完成活動任務1-4 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006105","2019/02/01 12:00:00","6004","71006005","0","71006005","0","完成活動任務1-5 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006106","2019/02/01 12:00:00","6004","71006006","0","71006006","0","完成活動任務1-6 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006107","2019/02/01 12:00:00","6004","71006007","0","71006007","0","完成活動任務1-7 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006108","2019/02/01 12:00:00","6004","71006008","0","71006008","0","完成活動任務1-8 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006109","2019/02/01 12:00:00","6004","71006009","0","71006009","0","完成活動任務1-9 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006110","2019/02/01 12:00:00","6004","71006010","0","71006010","0","完成活動任務1-10 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006111","2019/02/01 12:00:00","6004","71006011","0","71006011","0","完成活動任務1-11 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006112","2019/02/01 12:00:00","6004","71006012","0","71006012","0","完成活動任務1-12 (NORMAL)","601","9003"
"102","10006","1","2019/02/22 15:59:59","10006113","2019/02/01 12:00:00","6004","71006013","0","71006013","0","完成活動任務1-13 (NORMAL)","601","9003"
