3b50b33664cd6add1510c180377dc97ca92f064f1fa326cde300ded597b9afa5,74bc0c10dc6b79e01d6e5a75136e43ebbc8d599231bcb29311e1eddfbe3abcf4,cfb84e4e49622c2f9ec9adf892bd969d40a4d568028ca44a794fd63de66e6c8b,3fe2c40dd2826248b434e64dd2e9c8de06923e2a7c51aac0cc772803b13eeee3,0a0a45bcf93e8e4a5d964a18120c881cb87ff651cdc904d40eb8d76c93a71cfc,87435072a58ddb3412775edc4339febdbb451bcaca5d5e463108990491c2bc30,46231a1c3e5ec191cc22662c3069d2a805a04311ef202b446b1bb00d2726fdcd,fbcb6f5563e19ca5cecc02257318165d993b5bc3d2ee64fe760360c03ca89b1a,49698b168c21491e070c824b59a36263d0061525da22cdf0a9dd6ec3fb4168ea,4e097b7c97ddbcd28167462c3d6a7c03cfa76526cf3bf63b8f7c579c460445f0,2bb80566ea3b45d95020e7f3634030f10e52f48e1ebd39493609ad93865ed93e,f97acc39e44bf4f8b73aabf94cf73f4a5c1a14baad1dd89656bbd56d3a9118c6,c1f5464014d4a039240f553ee00c1cf556cd65dee744fa88f69e3de5d65775c5,549e06be1341bfa06e95f2efe65ab4d0f68dbd64e30c77db9e3aacb6294a39ee
"11017014","2030/04/01 14:59:59","2015/04/01 15:00:00","0","402001","","0","0","0","51001017","101","1","1001","201"
"11018014","2030/04/01 14:59:59","2015/04/01 15:00:00","0","402001","","0","0","0","51001018","101","1","1001","201"
"11019014","2030/04/01 14:59:59","2015/04/01 15:00:00","0","402001","","0","0","0","51001019","101","1","1001","201"
"11020014","2030/04/01 14:59:59","2020/02/18 16:00:00","0","402001","","0","0","0","51001020","101","1","1001","201"
"11021014","2030/04/01 14:59:59","2020/02/18 16:00:00","0","402001","","0","0","0","51001021","101","1","1001","201"
"11022014","2030/04/01 14:59:59","2020/02/18 16:00:00","0","402001","","0","0","0","51001022","101","1","1001","201"
"11023014","2030/04/01 14:59:59","2020/02/18 16:00:00","0","402001","","0","0","0","51001023","101","1","1001","201"
"11024014","2030/04/01 14:59:59","2020/02/18 16:00:00","0","402001","","0","0","0","51001024","101","1","1001","201"
"12001003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003001","102","1","1003","201"
"12002003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003002","102","1","1003","201"
"12003003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003003","102","1","1003","201"
"12004003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003004","102","1","1003","201"
"12005003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003005","102","1","1003","201"
"12006003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003006","102","1","1003","201"
"12007003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003007","102","1","1003","201"
"12008003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003008","102","1","1003","201"
"12009003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003009","102","1","1003","201"
"12010003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003010","102","1","1003","201"
"12011003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003011","102","1","1003","201"
"12012003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003012","102","1","1003","201"
"12013003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003013","102","1","1003","201"
"12014003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003014","102","1","1003","201"
"12015003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003015","102","1","1003","201"
"12016003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003016","102","1","1003","201"
"12017003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003017","102","1","1003","201"
"12018003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003018","102","1","1003","201"
"12019003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003019","102","1","1003","201"
"12020003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003020","102","1","1003","201"
"12021003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003021","102","1","1003","201"
"12022003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003022","102","1","1003","201"
"12023003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003023","102","1","1003","201"
"12024003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","403001","","0","0","0","51003024","102","1","1003","201"
"31001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","701001","","0","0","0","51010001","104","1","1010","204"
"31002","2030/04/01 14:59:59","2015/04/01 15:00:00","0","701001","","0","0","0","51010002","104","1","1010","204"
"31003","2030/04/01 14:59:59","2015/04/01 15:00:00","0","701001","","0","0","0","51010003","104","1","1010","204"
"31004","2030/04/01 14:59:59","2015/04/01 15:00:00","0","701001","","0","0","0","51010004","104","1","1010","204"
"31005","2030/04/01 14:59:59","2015/04/01 15:00:00","0","701001","","0","0","0","51010005","104","1","1010","204"
"71010070","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102001","108","1","1102","208"
"71020110","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102002","108","1","1102","208"
"71030130","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102003","108","1","1102","208"
"71040150","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102004","108","1","1102","208"
"71050170","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102005","108","1","1102","208"
"71060190","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102006","108","1","1102","208"
"71070210","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102007","108","1","1102","208"
"71080230","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102008","108","1","1102","208"
"71090250","2030/04/01 14:59:59","2015/04/01 15:00:00","0","801001","","0","0","0","51102009","108","1","1102","208"
"71100270","2030/04/01 14:59:59","2019/06/14 12:00:00","0","801001","","0","0","0","51102010","108","1","1102","208"
"71110290","2030/04/01 14:59:59","2019/07/15 12:00:00","0","801001","","0","0","0","51102011","108","1","1102","208"
"72010070","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103001","108","1","1103","208"
"72020110","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103002","108","1","1103","208"
"72030130","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103003","108","1","1103","208"
"72040150","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103004","108","1","1103","208"
"72050170","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103005","108","1","1103","208"
"72060190","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103006","108","1","1103","208"
"72070210","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103007","108","1","1103","208"
"72080230","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103008","108","1","1103","208"
"72090250","2030/04/01 14:59:59","2015/04/01 15:00:00","0","802001","","0","0","0","51103009","108","1","1103","208"
"72100270","2030/04/01 14:59:59","2019/06/14 12:00:00","0","802001","","0","0","0","51103010","108","1","1103","208"
"72110290","2030/04/01 14:59:59","2019/07/15 12:00:00","0","802001","","0","0","0","51103011","108","1","1103","208"
"72120310","2030/04/01 14:59:59","2019/08/14 10:00:00","0","802001","","0","0","0","51103012","108","1","1103","208"
"72130330","2030/04/01 14:59:59","2019/09/14 12:00:00","0","802001","","0","0","0","51103013","108","1","1103","208"
"0","2030/04/01 14:59:59","2023/03/01 16:00:00","0","904001","完成10次遠征","1","51402001","0","51402001","1001","10","1402","1000"
"0","2030/04/01 14:59:59","2023/03/01 16:00:00","0","904001","完成50次遠征","1","51402002","0","51402002","1001","50","1402","1000"
"0","2030/04/01 14:59:59","2023/03/01 16:00:00","0","904001","完成100次遠征","1","51402003","0","51402003","1001","100","1402","1000"
"0","2030/04/01 14:59:59","2023/07/07 16:00:00","0","605001","完成次元斷層的PHASE 5","1","51501001","0","51501001","125","5","1501","211"
"0","2030/04/01 14:59:59","2023/07/07 16:00:00","0","605002","完成次元斷層的EXTRA PHASE","1","51502001","0","51502001","125","1","1502","211"
"0","2024/11/01 15:59:59","2024/02/06 16:00:00","0","906001","在戰鬥試煉場中進入到1000名以內","1","51601001","0","51601001","127","1","1601","1001"
"0","2024/11/01 15:59:59","2024/02/06 16:00:00","0","906001","在戰鬥試煉場中進入到300名以內","1","51601002","0","51601002","127","1","1601","1001"
"0","2024/11/01 15:59:59","2024/02/06 16:00:00","0","906001","在戰鬥試煉場中進入到100名以內","1","51601003","0","51601003","127","1","1601","1001"
"0","2030/04/01 14:59:59","2024/06/14 16:00:00","0","907001","讓公主騎士RANK提升到200","1","51701001","0","51701001","129","200","20021","1002"
"0","2030/04/01 14:59:59","2024/11/15 16:00:00","0","607001","在深淵討伐戰中通過所有Boss的VERY HARD","1","51801001","0","51801001","132","1","1702","1007"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","501001","戰鬥競技場獲得10勝","1","54002001","0","54002001","401","10","4002","205"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","501001","戰鬥競技場獲得50勝","1","54002002","0","54002002","401","50","4002","205"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","501001","戰鬥競技場獲得100勝","1","54002003","0","54002003","401","100","4002","205"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","502001","公主競技場獲得10勝","1","54004001","0","54004001","402","10","4004","207"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","502001","公主競技場獲得50勝","1","54004002","0","54004002","402","50","4004","207"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","502001","公主競技場獲得100勝","1","54004003","0","54004003","402","100","4004","207"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","601001","參加1次團隊競賽","1","55006001","0","55006001","107","1","5006","501"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","601001","參加3次團隊競賽","1","55006002","0","55006002","107","3","5006","501"
"0","2030/04/01 14:59:59","2015/04/01 15:00:00","0","601001","參加6次團隊競賽","1","55006003","0","55006003","107","6","5006","501"
"0","2030/04/01 14:59:59","2020/09/25 05:00:00","0","603001","在戰隊競賽（戰隊模式）中進入到30000名以內","1","55008001","0","55008001","107","1","5008","501"
"0","2030/04/01 14:59:59","2020/09/25 05:00:00","0","603002","在戰隊競賽（戰隊模式）中進入到10000名以內","1","55008002","0","55008002","107","1","5008","501"
"0","2030/04/01 14:59:59","2020/09/25 05:00:00","0","603003","在戰隊競賽（戰隊模式）中進入到5000名以內","1","55008003","0","55008003","107","1","5008","501"
"0","2030/04/01 14:59:59","2020/09/25 05:00:00","0","603004","在戰隊競賽（戰隊模式）中進入到3000名以內","1","55008004","0","55008004","107","1","5008","501"
"0","2030/04/01 14:59:59","2020/09/25 05:00:00","0","603005","在戰隊競賽（戰隊模式）中進入到1000名以內","1","55008005","0","55008005","107","1","5008","501"
"0","2030/04/01 14:59:59","2020/09/25 05:00:00","0","603006","在戰隊競賽（戰隊模式）中進入到100名以內","1","55008006","0","55008006","107","1","5008","501"
"100101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201001","將日和成為夥伴","1","56011001","0","56011001","501","1","6011","301"
"100101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201001","將日和升到★3","1","56011002","0","56011002","501","3","6011","301"
"100101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201001","將日和升到★5","1","56011003","0","56011003","501","5","6011","301"
"100201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201002","將優衣成為夥伴","1","56011004","0","56011004","501","1","6011","301"
"100201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201002","將優衣升到★3","1","56011005","0","56011005","501","3","6011","301"
"100201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201002","將優衣升到★5","1","56011006","0","56011006","501","5","6011","301"
"100301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201003","將怜成為夥伴","1","56011007","0","56011007","501","1","6011","301"
"100301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201003","將怜升到★3","1","56011008","0","56011008","501","3","6011","301"
"100301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201003","將怜升到★5","1","56011009","0","56011009","501","5","6011","301"
"100401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201004","將禊成為夥伴","1","56011010","0","56011010","501","1","6011","301"
"100401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201004","將禊升到★3","1","56011011","0","56011011","501","3","6011","301"
"100401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201004","將禊升到★5","1","56011012","0","56011012","501","5","6011","301"
"100501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201005","將茉莉成為夥伴","1","56011013","0","56011013","501","1","6011","301"
"100501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201005","將茉莉升到★3","1","56011014","0","56011014","501","3","6011","301"
"100501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201005","將茉莉升到★5","1","56011015","0","56011015","501","5","6011","301"
"100601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201006","將茜里成為夥伴","1","56011016","0","56011016","501","1","6011","301"
"100601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201006","將茜里升到★3","1","56011017","0","56011017","501","3","6011","301"
"100601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201006","將茜里升到★5","1","56011018","0","56011018","501","5","6011","301"
"100701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201007","將宮子成為夥伴","1","56011019","0","56011019","501","1","6011","301"
"100701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201007","將宮子升到★3","1","56011020","0","56011020","501","3","6011","301"
"100701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201007","將宮子升到★5","1","56011021","0","56011021","501","5","6011","301"
"100801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201008","將雪成為夥伴","1","56011022","0","56011022","501","1","6011","301"
"100801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201008","將雪升到★3","1","56011023","0","56011023","501","3","6011","301"
"100801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201008","將雪升到★5","1","56011024","0","56011024","501","5","6011","301"
"100901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201009","將杏奈成為夥伴","1","56011025","0","56011025","501","1","6011","301"
"100901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201009","將杏奈升到★3","1","56011026","0","56011026","501","3","6011","301"
"100901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201009","將杏奈升到★5","1","56011027","0","56011027","501","5","6011","301"
"101001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201010","將真步成為夥伴","1","56011028","0","56011028","501","1","6011","301"
"101001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201010","將真步升到★3","1","56011029","0","56011029","501","3","6011","301"
"101001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201010","將真步升到★5","1","56011030","0","56011030","501","5","6011","301"
"101101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201011","將璃乃成為夥伴","1","56011031","0","56011031","501","1","6011","301"
"101101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201011","將璃乃升到★3","1","56011032","0","56011032","501","3","6011","301"
"101101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201011","將璃乃升到★5","1","56011033","0","56011033","501","5","6011","301"
"101201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201012","將初音成為夥伴","1","56011034","0","56011034","501","1","6011","301"
"101201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201012","將初音升到★3","1","56011035","0","56011035","501","3","6011","301"
"101201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201012","將初音升到★5","1","56011036","0","56011036","501","5","6011","301"
"101301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201013","將七七香成為夥伴","1","56011037","0","56011037","501","1","6011","301"
"101301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201013","將七七香升到★3","1","56011038","0","56011038","501","3","6011","301"
"101301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201013","將七七香升到★5","1","56011039","0","56011039","501","5","6011","301"
"101401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201014","將霞成為夥伴","1","56011040","0","56011040","501","1","6011","301"
"101401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201014","將霞升到★3","1","56011041","0","56011041","501","3","6011","301"
"101401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201014","將霞升到★5","1","56011042","0","56011042","501","5","6011","301"
"101501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201015","將美里成為夥伴","1","56011043","0","56011043","501","1","6011","301"
"101501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201015","將美里升到★3","1","56011044","0","56011044","501","3","6011","301"
"101501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201015","將美里升到★5","1","56011045","0","56011045","501","5","6011","301"
"101601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201016","將鈴奈成為夥伴","1","56011046","0","56011046","501","1","6011","301"
"101601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201016","將鈴奈升到★3","1","56011047","0","56011047","501","3","6011","301"
"101601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201016","將鈴奈升到★5","1","56011048","0","56011048","501","5","6011","301"
"101701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201017","將香織成為夥伴","1","56011049","0","56011049","501","1","6011","301"
"101701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201017","將香織升到★3","1","56011050","0","56011050","501","3","6011","301"
"101701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201017","將香織升到★5","1","56011051","0","56011051","501","5","6011","301"
"101801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201018","將伊緒成為夥伴","1","56011052","0","56011052","501","1","6011","301"
"101801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201018","將伊緒升到★3","1","56011053","0","56011053","501","3","6011","301"
"101801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201018","將伊緒升到★5","1","56011054","0","56011054","501","5","6011","301"
"102001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201019","將美美成為夥伴","1","56011055","0","56011055","501","1","6011","301"
"102001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201019","將美美升到★3","1","56011056","0","56011056","501","3","6011","301"
"102001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201019","將美美升到★5","1","56011057","0","56011057","501","5","6011","301"
"102101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201020","將胡桃成為夥伴","1","56011058","0","56011058","501","1","6011","301"
"102101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201020","將胡桃升到★3","1","56011059","0","56011059","501","3","6011","301"
"102101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201020","將胡桃升到★5","1","56011060","0","56011060","501","5","6011","301"
"102201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201021","將依里成為夥伴","1","56011061","0","56011061","501","1","6011","301"
"102201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201021","將依里升到★3","1","56011062","0","56011062","501","3","6011","301"
"102201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201021","將依里升到★5","1","56011063","0","56011063","501","5","6011","301"
"102301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201022","將綾音成為夥伴","1","56011064","0","56011064","501","1","6011","301"
"102301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201022","將綾音升到★3","1","56011065","0","56011065","501","3","6011","301"
"102301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201022","將綾音升到★5","1","56011066","0","56011066","501","5","6011","301"
"102501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201023","將鈴莓成為夥伴","1","56011067","0","56011067","501","1","6011","301"
"102501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201023","將鈴莓升到★3","1","56011068","0","56011068","501","3","6011","301"
"102501","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201023","將鈴莓升到★5","1","56011069","0","56011069","501","5","6011","301"
"102601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201024","將鈴成為夥伴","1","56011070","0","56011070","501","1","6011","301"
"102601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201024","將鈴升到★3","1","56011071","0","56011071","501","3","6011","301"
"102601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201024","將鈴升到★5","1","56011072","0","56011072","501","5","6011","301"
"102701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201025","將惠理子成為夥伴","1","56011073","0","56011073","501","1","6011","301"
"102701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201025","將惠理子升到★3","1","56011074","0","56011074","501","3","6011","301"
"102701","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201025","將惠理子升到★5","1","56011075","0","56011075","501","5","6011","301"
"102801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201026","將咲戀成為夥伴","1","56011076","0","56011076","501","1","6011","301"
"102801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201026","將咲戀升到★3","1","56011077","0","56011077","501","3","6011","301"
"102801","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201026","將咲戀升到★5","1","56011078","0","56011078","501","5","6011","301"
"102901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201027","將望成為夥伴","1","56011079","0","56011079","501","1","6011","301"
"102901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201027","將望升到★3","1","56011080","0","56011080","501","3","6011","301"
"102901","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201027","將望升到★5","1","56011081","0","56011081","501","5","6011","301"
"103001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201028","將妮諾成為夥伴","1","56011082","0","56011082","501","1","6011","301"
"103001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201028","將妮諾升到★3","1","56011083","0","56011083","501","3","6011","301"
"103001","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201028","將妮諾升到★5","1","56011084","0","56011084","501","5","6011","301"
"103101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201029","將忍成為夥伴","1","56011085","0","56011085","501","1","6011","301"
"103101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201029","將忍升到★3","1","56011086","0","56011086","501","3","6011","301"
"103101","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201029","將忍升到★5","1","56011087","0","56011087","501","5","6011","301"
"103201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201030","將秋乃成為夥伴","1","56011088","0","56011088","501","1","6011","301"
"103201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201030","將秋乃升到★3","1","56011089","0","56011089","501","3","6011","301"
"103201","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201030","將秋乃升到★5","1","56011090","0","56011090","501","5","6011","301"
"103301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201031","將真陽成為夥伴","1","56011091","0","56011091","501","1","6011","301"
"103301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201031","將真陽升到★3","1","56011092","0","56011092","501","3","6011","301"
"103301","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201031","將真陽升到★5","1","56011093","0","56011093","501","5","6011","301"
"103401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201032","將優花梨成為夥伴","1","56011094","0","56011094","501","1","6011","301"
"103401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201032","將優花梨升到★3","1","56011095","0","56011095","501","3","6011","301"
"103401","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201032","將優花梨升到★5","1","56011096","0","56011096","501","5","6011","301"
"103601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201033","將鏡華成為夥伴","1","56011097","0","56011097","501","1","6011","301"
"103601","2030/04/01 14:59:59","2015/04/01 15:00:00","0","201033","將鏡華升到★3","1","56011098","0","56011098","501","3","6011","301"
