2793a84f68bda326380b2d10509d30a8238e975a2d5abba32c7f1ffcc8269264,84e3e877ad742d4abdac6f5a92b2ccbcbe8ec1cbc91b62b4765023a4ed57c376,ece6495979cff180099fe5e3705d8be663f18039b91abff9f4a84b4d7bdf0af2,6f83c2c37ec3d7480c65bac37b297ac2237a745686c8bb5c474553155532f567,f4956be620cba867f2f51ba9182e30aad91f62ed0ee410831af1d38cc0e24d8d,6037d6c58065740d7ed76018031bfb5335d055a64f12ec14d5b8abb35ca5d4fe,1c090cb2f9d5175d35a0d990ddad4d7a98a93e92fe29ea9115fdad184e284ee3,e20517565f94e66011b2c66cd3599f36af6bd7ac3cba68ef46fa4b74fcf1dd0a,d64efb7c81fbec63c3aed13e27e100f6857325360cb75d19ec1cd57834549fc1
"94002","80000","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","14001001","25","12"
"20003","2","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","14001001","26","2"
"0","50","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","14003001","27","5"
"94002","140000","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","14003001","28","12"
"22002","4","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","14003001","29","2"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001001","30","8"
"94002","2000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001001","31","12"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001002","33","8"
"22001","2","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001002","34","2"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001003","36","8"
"22002","1","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001003","37","2"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001004","39","8"
"22003","1","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001004","40","2"
"91002","90","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001005","42","8"
"22003","2","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21001005","43","2"
"91002","60","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002001","45","8"
"94002","4000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002001","46","12"
"91002","60","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002002","48","8"
"22001","4","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002002","49","2"
"91002","60","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002003","51","8"
"22002","2","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002003","52","2"
"91002","60","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002004","54","8"
"22003","2","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21002004","55","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21003001","57","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002001","58","8"
"90007","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002001","59","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002002","60","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002002","61","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002003","62","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002003","63","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002004","64","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002004","65","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002005","66","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002005","67","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002006","68","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002006","69","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002007","70","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002007","71","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002008","72","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002008","73","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002009","74","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002009","75","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002010","76","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002010","77","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002011","78","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002011","79","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002012","80","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002012","81","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002013","82","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002013","83","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002014","84","8"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002014","85","2"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26001001","86","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003001","87","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26008001","88","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","24002001","89","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","24004001","90","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005001","91","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005002","92","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005003","93","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005004","94","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005005","95","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005006","96","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005007","97","8"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005018","98","8"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005028","99","8"
"91002","40","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005038","100","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002001","101","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002002","102","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002003","103","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002004","104","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002005","105","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002006","106","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002007","107","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002008","108","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002009","109","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002010","110","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26005001","111","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26005002","112","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21007001","113","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28006001","115","8"
"0","20","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28005001","116","5"
"20001","10","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28005001","117","2"
"94002","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","15005001","118","12"
"93001","200","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","18001003","119","6"
"93001","200","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","18001004","120","6"
"0","20","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","11101001","121","5"
"20003","2","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","11101001","122","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21102001","123","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21103001","124","8"
"0","30","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","11001002","128","5"
"94002","30000","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","11001002","129","12"
"23001","6","1","2018/01/01 05:00:00","2021/02/09 04:59:59","-1","11001002","130","2"
"93001","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28007001","131","6"
"93001","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28007002","132","6"
"93001","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28007003","133","6"
"91002","30","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26013001","134","8"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26014001","135","8"
"91002","80","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21011001","136","8"
"22003","2","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21011001","137","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26015001","138","8"
"91002","10","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26015002","139","8"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21102002","140","8"
"91002","400","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002015","141","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002015","142","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002015","143","2"
"91002","400","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002016","144","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002016","145","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002016","146","2"
"91002","400","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002017","147","8"
"94002","3000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002017","148","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002017","149","2"
"91002","600","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002018","150","8"
"94002","3000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002018","151","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002018","152","2"
"91002","600","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002019","153","8"
"94002","3000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002019","154","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002019","155","2"
"91002","600","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002020","156","8"
"94002","5000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002020","157","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002020","158","2"
"91002","600","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002021","159","8"
"94002","5000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002021","160","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002021","161","2"
"91002","600","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002022","162","8"
"94002","5000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002022","163","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002022","164","2"
"91002","600","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002023","165","8"
"94002","5000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002023","166","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002023","167","2"
"91002","600","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002024","168","8"
"94002","5000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002024","169","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002024","170","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002025","171","8"
"94002","7500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002025","172","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002025","173","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002026","174","8"
"94002","7500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002026","175","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002026","176","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002027","177","8"
"94002","7500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002027","178","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002027","179","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002028","180","8"
"94002","10000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002028","181","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002028","182","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002029","183","8"
"94002","10000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002029","184","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002029","185","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002030","186","8"
"94002","10000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002030","187","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002030","188","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002031","189","8"
"94002","10000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002031","190","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002031","191","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002032","192","8"
"94002","10000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002032","193","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002032","194","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002033","195","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002033","196","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002033","197","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002034","198","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002034","199","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002034","200","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002035","201","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002035","202","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002035","203","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002036","204","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002036","205","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002036","206","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002037","207","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002037","208","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002037","209","2"
"91002","1100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002038","210","8"
"94002","15000000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002038","211","12"
"90007","1500","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28002038","212","2"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003002","213","8"
"94002","10000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003002","214","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003003","215","8"
"94002","10000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003003","216","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003004","217","8"
"94002","10000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003004","218","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003005","219","8"
"94002","50000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003005","220","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003006","221","8"
"94002","50000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003006","222","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003007","223","8"
"94002","100000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003007","224","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003008","225","8"
"94002","100000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003008","226","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003009","227","8"
"94002","100000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003009","228","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003010","229","8"
"94002","100000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003010","230","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003011","231","8"
"94002","200000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003011","232","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003012","233","8"
"94002","200000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003012","234","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003013","235","8"
"94002","200000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003013","236","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003014","237","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003014","238","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003015","239","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003015","240","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003016","241","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003016","242","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003017","243","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003017","244","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003018","245","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003018","246","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003019","247","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003019","248","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003020","249","8"
"94002","500000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003020","250","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003021","251","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003021","252","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003022","253","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003022","254","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003023","255","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003023","256","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003024","257","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003024","258","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003025","259","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003025","260","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003026","261","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003026","262","12"
"91002","50","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003027","263","8"
"94002","750000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26003027","264","12"
"91002","350","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002011","265","8"
"91002","350","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002012","266","8"
"91002","350","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002013","267","8"
"91002","350","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002014","268","8"
"91002","550","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002015","269","8"
"91002","550","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002016","270","8"
"91002","550","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002017","271","8"
"91002","550","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002018","272","8"
"91002","550","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002019","273","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002020","274","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002021","275","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002022","276","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002023","277","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002024","278","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002025","279","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002026","280","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002027","281","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002028","282","8"
"91002","800","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002029","283","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002030","284","8"
"91002","1000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","26002031","285","8"
"0","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28012001","286","5"
"94002","100000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","28012001","287","12"
"0","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","27004001","288","5"
"94002","100000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","27004001","289","12"
"0","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","27004002","290","5"
"94002","100000","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","27004002","291","12"
"91002","10","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","11402001","292","8"
"0","60","1","2023/04/17 05:00:00","2030/12/31 23:59:59","199","15004001","293","5"
"90007","100","1","2023/04/17 05:00:00","2030/12/31 23:59:59","199","15004001","294","2"
"0","30","200","2023/04/17 05:00:00","2030/12/31 23:59:59","-1","15004001","295","5"
"90007","100","200","2023/04/17 05:00:00","2030/12/31 23:59:59","-1","15004001","296","2"
"91002","100","1","2018/01/01 05:00:00","2030/12/31 23:59:59","-1","21005039","297","8"
