c2b694243576ed7d4e29a6504bd071288416c03d5d50caa803fc1772a5417337,13a01e700e867a0106996715e19ec0432d1359c5c2eb9b367084b2ba85b71d3b,38179447db5b46a33735931ac2beeb86ff025c9c781fd1789c1c1ea79fc3c17c,ae7685e84e1e9a92127c2affd0d820753ce20f67fd80fa66416433d3923d2960,20a7d0b6f8b741663bbd17fdf2b056c2ac662a7b50d856120f1c660b37af679a,d03fad91c8940d2466760af5aee9bd5e9c52619543e232765f196b109b088335,2cd815b3d5eea4e619b3546654d14b3a6b64f0d73e6787e32637e5dc3e3d224e,f75f4092fb2b50eee1e12661d3d0d1cb5a211653c9665c04e237f0a26a40d869,53a1e71c6018cabb633b13049366f1878d4ac0692985944d83a0f3f887af2a24,e3e0d5e7d00c018f97fb3c0d36eff5d25a0c2787ce04d3ccb66d637a32e7ec4b,f30be8f92071c9ca53610e7e24191dd156e2cbb7fffd9a9cec0f083f469ac73d,5c960d529f3351d90c3d86c0106405c81305a50f50e765e3afaee1eb400c0441,287070b528cb9cc84a703754182746018becb033a87829edf49a47fe06d8de7e,6e7664a17ce80ba9c4a795da5927f1c46396f783fa487085365d334d91c62411,da0edb50c93a6d55e58854a0a6966cbe9f4ad96c415664c8d59015943bf6bd97,1a2b72e52d06b9adaddc0aedd5cca2cf9df8aa527d76bffa8b999c1d2c3796b0,969e1fa8c1c84a5ca36e23bc90449b0bda1aab063e2e3925bd74cc603a498aa4,5c02567e25889a7a1dbb7d673a3ecdfea43099a9a09b5d203d6c4ca10e4cbd1c,33081cd3e1ff4f0c33d23ec89362b61b00e0e69133e97f69bdcabc9a3aeffa18,d16a583012f0996eeb4d69f72aaaedf652376767dd71a378b343c450ff590a50,0a80daf8719d6300552916d948b36e2599e4f4519698fbbc437455b607a59fe2
"90006","2","18","8","0","0","115","3500","31018","500","3500","0","0","0","91002","2","1","251","1009","0","0"
"90006","2","16","8","0","0","116","3000","31018","1000","3000","0","0","0","91002","2","1","501","1009","0","0"
"90006","2","14","8","0","0","117","2500","31018","2000","2500","0","0","0","91002","2","1","1001","1009","0","0"
"90006","2","12","8","0","0","118","2000","31018","3000","2000","0","0","0","91002","2","1","2001","1009","0","0"
"90006","2","10","8","0","0","119","1500","31018","5000","1500","0","0","0","91002","2","1","3001","1009","0","0"
"90006","2","8","8","0","0","120","1000","31018","10000","1000","0","0","0","91002","2","1","5001","1009","0","0"
"90006","2","5","8","0","0","121","500","31018","-1","500","0","0","0","91002","2","1","10001","1009","0","0"
"90006","2","30","8","0","0","122","5000","31025","1","20000","0","0","0","91002","2","1","1","1010","0","0"
"90006","2","30","8","0","0","123","5000","31025","2","15000","0","0","0","91002","2","1","2","1010","0","0"
"90006","2","30","8","0","0","124","5000","31025","3","12000","0","0","0","91002","2","1","3","1010","0","0"
"90006","2","30","8","0","0","125","5000","31025","20","10000","0","0","0","91002","2","1","4","1010","0","0"
"90006","2","25","8","0","0","126","4500","31025","50","8000","0","0","0","91002","2","1","21","1010","0","0"
"90006","2","25","8","0","0","127","4500","31025","100","6000","0","0","0","91002","2","1","51","1010","0","0"
"90006","2","20","8","0","0","128","4000","31025","250","4000","0","0","0","91002","2","1","101","1010","0","0"
"90006","2","18","8","0","0","129","3500","31025","500","3500","0","0","0","91002","2","1","251","1010","0","0"
"90006","2","16","8","0","0","130","3000","31025","1000","3000","0","0","0","91002","2","1","501","1010","0","0"
"90006","2","14","8","0","0","131","2500","31025","2000","2500","0","0","0","91002","2","1","1001","1010","0","0"
"90006","2","12","8","0","0","132","2000","31025","3000","2000","0","0","0","91002","2","1","2001","1010","0","0"
"90006","2","10","8","0","0","133","1500","31025","5000","1500","0","0","0","91002","2","1","3001","1010","0","0"
"90006","2","8","8","0","0","134","1000","31025","10000","1000","0","0","0","91002","2","1","5001","1010","0","0"
"90006","2","5","8","0","0","135","500","31025","-1","500","0","0","0","91002","2","1","10001","1010","0","0"
"90006","2","30","8","0","0","136","5000","31043","1","20000","0","0","0","91002","2","1","1","1011","0","0"
"90006","2","30","8","0","0","137","5000","31043","2","15000","0","0","0","91002","2","1","2","1011","0","0"
"90006","2","30","8","0","0","138","5000","31043","3","12000","0","0","0","91002","2","1","3","1011","0","0"
"90006","2","30","8","0","0","139","5000","31043","20","10000","0","0","0","91002","2","1","4","1011","0","0"
"90006","2","25","8","0","0","140","4500","31043","50","8000","0","0","0","91002","2","1","21","1011","0","0"
"90006","2","25","8","0","0","141","4500","31043","100","6000","0","0","0","91002","2","1","51","1011","0","0"
"90006","2","20","8","0","0","142","4000","31043","250","4000","0","0","0","91002","2","1","101","1011","0","0"
"90006","2","18","8","0","0","143","3500","31043","500","3500","0","0","0","91002","2","1","251","1011","0","0"
"90006","2","16","8","0","0","144","3000","31043","1000","3000","0","0","0","91002","2","1","501","1011","0","0"
"90006","2","14","8","0","0","145","2500","31043","2000","2500","0","0","0","91002","2","1","1001","1011","0","0"
"90006","2","12","8","0","0","146","2000","31043","3000","2000","0","0","0","91002","2","1","2001","1011","0","0"
"90006","2","10","8","0","0","147","1500","31043","5000","1500","0","0","0","91002","2","1","3001","1011","0","0"
"90006","2","8","8","0","0","148","1000","31043","10000","1000","0","0","0","91002","2","1","5001","1011","0","0"
"90006","2","5","8","0","0","149","500","31043","-1","500","0","0","0","91002","2","1","10001","1011","0","0"
"90006","2","30","8","0","0","150","5000","31022","1","20000","0","0","0","91002","2","1","1","1012","0","0"
"90006","2","30","8","0","0","151","5000","31022","2","15000","0","0","0","91002","2","1","2","1012","0","0"
"90006","2","30","8","0","0","152","5000","31022","3","12000","0","0","0","91002","2","1","3","1012","0","0"
"90006","2","30","8","0","0","153","5000","31022","20","10000","0","0","0","91002","2","1","4","1012","0","0"
"90006","2","25","8","0","0","154","4500","31022","50","8000","0","0","0","91002","2","1","21","1012","0","0"
"90006","2","25","8","0","0","155","4500","31022","100","6000","0","0","0","91002","2","1","51","1012","0","0"
"90006","2","20","8","0","0","156","4000","31022","250","4000","0","0","0","91002","2","1","101","1012","0","0"
"90006","2","18","8","0","0","157","3500","31022","500","3500","0","0","0","91002","2","1","251","1012","0","0"
"90006","2","16","8","0","0","158","3000","31022","1000","3000","0","0","0","91002","2","1","501","1012","0","0"
"90006","2","14","8","0","0","159","2500","31022","2000","2500","0","0","0","91002","2","1","1001","1012","0","0"
"90006","2","12","8","0","0","160","2000","31022","3000","2000","0","0","0","91002","2","1","2001","1012","0","0"
"90006","2","10","8","0","0","161","1500","31022","5000","1500","0","0","0","91002","2","1","3001","1012","0","0"
"90006","2","8","8","0","0","162","1000","31022","10000","1000","0","0","0","91002","2","1","5001","1012","0","0"
"90006","2","5","8","0","0","163","500","31022","-1","500","0","0","0","91002","2","1","10001","1012","0","0"
"90006","2","30","8","0","0","164","5000","31042","1","20000","0","0","0","91002","2","1","1","1013","0","0"
"90006","2","30","8","0","0","165","5000","31042","2","15000","0","0","0","91002","2","1","2","1013","0","0"
"90006","2","30","8","0","0","166","5000","31042","3","12000","0","0","0","91002","2","1","3","1013","0","0"
"90006","2","30","8","0","0","167","5000","31042","20","10000","0","0","0","91002","2","1","4","1013","0","0"
"90006","2","25","8","0","0","168","4500","31042","50","8000","0","0","0","91002","2","1","21","1013","0","0"
"90006","2","25","8","0","0","169","4500","31042","100","6000","0","0","0","91002","2","1","51","1013","0","0"
"90006","2","20","8","0","0","170","4000","31042","250","4000","0","0","0","91002","2","1","101","1013","0","0"
"90006","2","18","8","0","0","171","3500","31042","500","3500","0","0","0","91002","2","1","251","1013","0","0"
"90006","2","16","8","0","0","172","3000","31042","1000","3000","0","0","0","91002","2","1","501","1013","0","0"
"90006","2","14","8","0","0","173","2500","31042","2000","2500","0","0","0","91002","2","1","1001","1013","0","0"
"90006","2","12","8","0","0","174","2000","31042","3000","2000","0","0","0","91002","2","1","2001","1013","0","0"
"90006","2","10","8","0","0","175","1500","31042","5000","1500","0","0","0","91002","2","1","3001","1013","0","0"
"90006","2","8","8","0","0","176","1000","31042","10000","1000","0","0","0","91002","2","1","5001","1013","0","0"
"90006","2","5","8","0","0","177","500","31042","-1","500","0","0","0","91002","2","1","10001","1013","0","0"
"90006","2","30","8","0","0","178","5000","31018","1","20000","0","0","0","91002","2","1","1","1014","0","0"
"90006","2","30","8","0","0","179","5000","31018","2","15000","0","0","0","91002","2","1","2","1014","0","0"
"90006","2","30","8","0","0","180","5000","31018","3","12000","0","0","0","91002","2","1","3","1014","0","0"
"90006","2","30","8","0","0","181","5000","31018","20","10000","0","0","0","91002","2","1","4","1014","0","0"
"90006","2","25","8","0","0","182","4500","31018","50","8000","0","0","0","91002","2","1","21","1014","0","0"
"90006","2","25","8","0","0","183","4500","31018","100","6000","0","0","0","91002","2","1","51","1014","0","0"
"90006","2","20","8","0","0","184","4000","31018","250","4000","0","0","0","91002","2","1","101","1014","0","0"
"90006","2","18","8","0","0","185","3500","31018","500","3500","0","0","0","91002","2","1","251","1014","0","0"
"90006","2","16","8","0","0","186","3000","31018","1000","3000","0","0","0","91002","2","1","501","1014","0","0"
"90006","2","14","8","0","0","187","2500","31018","2000","2500","0","0","0","91002","2","1","1001","1014","0","0"
"90006","2","12","8","0","0","188","2000","31018","3000","2000","0","0","0","91002","2","1","2001","1014","0","0"
"90006","2","10","8","0","0","189","1500","31018","5000","1500","0","0","0","91002","2","1","3001","1014","0","0"
"90006","2","8","8","0","0","190","1000","31018","10000","1000","0","0","0","91002","2","1","5001","1014","0","0"
"90006","2","5","8","0","0","191","500","31018","-1","500","0","0","0","91002","2","1","10001","1014","0","0"
"90006","2","30","8","0","0","192","5000","31042","1","20000","0","0","0","91002","2","1","1","1015","0","0"
"90006","2","30","8","0","0","193","5000","31042","2","15000","0","0","0","91002","2","1","2","1015","0","0"
"90006","2","30","8","0","0","194","5000","31042","3","12000","0","0","0","91002","2","1","3","1015","0","0"
"90006","2","30","8","0","0","195","5000","31042","20","10000","0","0","0","91002","2","1","4","1015","0","0"
"90006","2","25","8","0","0","196","4500","31042","50","8000","0","0","0","91002","2","1","21","1015","0","0"
"90006","2","25","8","0","0","197","4500","31042","100","6000","0","0","0","91002","2","1","51","1015","0","0"
"90006","2","20","8","0","0","198","4000","31042","250","4000","0","0","0","91002","2","1","101","1015","0","0"
"90006","2","18","8","0","0","199","3500","31042","500","3500","0","0","0","91002","2","1","251","1015","0","0"
"90006","2","16","8","0","0","200","3000","31042","1000","3000","0","0","0","91002","2","1","501","1015","0","0"
"90006","2","14","8","0","0","201","2500","31042","2000","2500","0","0","0","91002","2","1","1001","1015","0","0"
"90006","2","12","8","0","0","202","2000","31042","3000","2000","0","0","0","91002","2","1","2001","1015","0","0"
"90006","2","10","8","0","0","203","1500","31042","5000","1500","0","0","0","91002","2","1","3001","1015","0","0"
"90006","2","8","8","0","0","204","1000","31042","10000","1000","0","0","0","91002","2","1","5001","1015","0","0"
"90006","2","5","8","0","0","205","500","31042","-1","500","0","0","0","91002","2","1","10001","1015","0","0"
"90006","2","30","8","0","0","206","5000","31025","1","20000","0","0","0","91002","2","1","1","1016","0","0"
"90006","2","30","8","0","0","207","5000","31025","2","15000","0","0","0","91002","2","1","2","1016","0","0"
"90006","2","30","8","0","0","208","5000","31025","3","12000","0","0","0","91002","2","1","3","1016","0","0"
"90006","2","30","8","0","0","209","5000","31025","20","10000","0","0","0","91002","2","1","4","1016","0","0"
"90006","2","30","8","0","0","210","5000","31025","50","8000","0","0","0","91002","2","1","21","1016","0","0"
"90006","2","25","8","0","0","211","4500","31025","150","6000","0","0","0","91002","2","1","51","1016","0","0"
"90006","2","20","8","0","0","212","4000","31025","300","4000","0","0","0","91002","2","1","151","1016","0","0"
"90006","2","18","8","0","0","213","3500","31025","700","3500","0","0","0","91002","2","1","301","1016","0","0"
"90006","2","16","8","0","0","214","3000","31025","1300","3000","0","0","0","91002","2","1","701","1016","0","0"
"90006","2","14","8","0","0","215","2500","31025","2500","2500","0","0","0","91002","2","1","1301","1016","0","0"
"90006","2","12","8","0","0","216","2000","31025","4000","2000","0","0","0","91002","2","1","2501","1016","0","0"
"90006","2","10","8","0","0","217","1500","31025","6000","1500","0","0","0","91002","2","1","4001","1016","0","0"
"90006","2","8","8","0","0","218","1000","31025","10000","1000","0","0","0","91002","2","1","6001","1016","0","0"
"90006","2","7","8","0","0","219","750","31025","-1","750","0","0","0","91002","2","1","10001","1016","0","0"
"90006","2","30","8","0","0","220","5000","31043","1","20000","0","0","0","91002","2","1","1","1017","0","0"
"90006","2","30","8","0","0","221","5000","31043","2","15000","0","0","0","91002","2","1","2","1017","0","0"
"90006","2","30","8","0","0","222","5000","31043","3","12000","0","0","0","91002","2","1","3","1017","0","0"
"90006","2","30","8","0","0","223","5000","31043","20","10000","0","0","0","91002","2","1","4","1017","0","0"
"90006","2","30","8","0","0","224","5000","31043","50","8000","0","0","0","91002","2","1","21","1017","0","0"
"90006","2","25","8","0","0","225","4500","31043","150","6000","0","0","0","91002","2","1","51","1017","0","0"
"90006","2","20","8","0","0","226","4000","31043","300","4000","0","0","0","91002","2","1","151","1017","0","0"
"90006","2","18","8","0","0","227","3500","31043","700","3500","0","0","0","91002","2","1","301","1017","0","0"
"90006","2","16","8","0","0","228","3000","31043","1300","3000","0","0","0","91002","2","1","701","1017","0","0"
"90006","2","14","8","0","0","229","2500","31043","2500","2500","0","0","0","91002","2","1","1301","1017","0","0"
"90006","2","12","8","0","0","230","2000","31043","4000","2000","0","0","0","91002","2","1","2501","1017","0","0"
"90006","2","10","8","0","0","231","1500","31043","6000","1500","0","0","0","91002","2","1","4001","1017","0","0"
"90006","2","8","8","0","0","232","1000","31043","10000","1000","0","0","0","91002","2","1","6001","1017","0","0"
"90006","2","7","8","0","0","233","750","31043","-1","750","0","0","0","91002","2","1","10001","1017","0","0"
"90006","2","30","8","0","0","234","5000","31022","1","20000","0","0","0","91002","2","1","1","1018","0","0"
"90006","2","30","8","0","0","235","5000","31022","2","15000","0","0","0","91002","2","1","2","1018","0","0"
"90006","2","30","8","0","0","236","5000","31022","3","12000","0","0","0","91002","2","1","3","1018","0","0"
"90006","2","30","8","0","0","237","5000","31022","20","10000","0","0","0","91002","2","1","4","1018","0","0"
"90006","2","30","8","0","0","238","5000","31022","50","8000","0","0","0","91002","2","1","21","1018","0","0"
"90006","2","25","8","0","0","239","4500","31022","150","6000","0","0","0","91002","2","1","51","1018","0","0"
"90006","2","20","8","0","0","240","4000","31022","300","4000","0","0","0","91002","2","1","151","1018","0","0"
